  5.0077819824e-01,  5.1507310867e+00,  3.3366534710e+00, -3.1895666122e+00,  7.8336286545e-01, -2.5537073612e+00,  1.5526542664e+00,  7.3392963409e-01,  1.7832229137e+00, -3.3105123043e+00,  2.6002879143e+00, -2.7667753696e+00,  2.4693305492e+00, -2.7088537812e-01,  5.3932416439e-01,  2.1166384220e+00,  1.4620180130e+00, -3.4893758297e+00,  2.6238040924e+00, -1.2895346880e+00, -9.3399763107e-01,  1.1486536264e+00, -8.9591306448e-01,  3.5708731413e-01, -8.4719502926e-01,  2.3254957795e-01, -7.4265003204e-01,  2.6020383835e+00, -1.5075855255e+00
  5.0082397461e-01,  5.1523017883e+00,  3.3366434574e+00, -3.1906406879e+00,  7.8336226940e-01, -2.5530838966e+00,  1.5526506901e+00,  7.3382365704e-01,  1.7889693975e+00, -3.3105220795e+00,  2.5998706818e+00, -2.7667686939e+00,  2.4687848091e+00, -2.7089956403e-01,  5.3949701786e-01,  2.1186730862e+00,  1.4620012045e+00, -3.4832179546e+00,  2.6237812042e+00, -1.2930810452e+00, -9.3392115831e-01,  1.1483373642e+00, -8.9220321178e-01,  3.5706043243e-01, -8.4855300188e-01,  2.3255412281e-01, -7.4246066809e-01,  2.6018986702e+00, -1.5072735548e+00
  5.0086975098e-01,  5.1527080536e+00,  3.3366138935e+00, -3.1888897419e+00,  7.8336119652e-01, -2.5540568829e+00,  1.5526516438e+00,  7.3373460770e-01,  1.7939051390e+00, -3.3105237484e+00,  2.5991034508e+00, -2.7667574883e+00,  2.4685864449e+00, -2.7091655135e-01,  5.3963547945e-01,  2.1196329594e+00,  1.4619746208e+00, -3.4848983288e+00,  2.6237690449e+00, -1.2918990850e+00, -9.3385708332e-01,  1.1480901241e+00, -8.8913708925e-01,  3.5704824328e-01, -8.4979230165e-01,  2.3256063461e-01, -7.4228811264e-01,  2.6017858982e+00, -1.5069807768e+00
  5.0091552734e-01,  5.1519565582e+00,  3.3366017342e+00, -3.1890633106e+00,  7.8336381912e-01, -2.5537562370e+00,  1.5526342392e+00,  7.3365032673e-01,  1.7993088961e+00, -3.3105266094e+00,  2.5996482372e+00, -2.7667417526e+00,  2.4676079750e+00, -2.7091768384e-01,  5.3971505165e-01,  2.1196763515e+00,  1.4619539976e+00, -3.5151009560e+00,  2.6237595081e+00, -1.2735356092e+00, -9.3386107683e-01,  1.1479160786e+00, -8.8593178988e-01,  3.5703450441e-01, -8.4021544456e-01,  2.3258598149e-01, -7.4861520529e-01,  2.6017236710e+00, -1.5067473650e+00
  5.0096130371e-01,  5.1527748108e+00,  3.3365926743e+00, -3.1877346039e+00,  7.8336441517e-01, -2.5545599461e+00,  1.5526345968e+00,  7.3358374834e-01,  1.8030653000e+00, -3.3105273247e+00,  2.5986082554e+00, -2.7667365074e+00,  2.4676837921e+00, -2.7093315125e-01,  5.3985249996e-01,  2.1208255291e+00,  1.4619419575e+00, -3.5006766319e+00,  2.6237485409e+00, -1.2820702791e+00, -9.3378752470e-01,  1.1476835012e+00, -8.8353407383e-01,  3.5702642798e-01, -8.4609466791e-01,  2.3258739710e-01, -7.4553281069e-01,  2.6016223431e+00, -1.5065076351e+00
  5.0100713968e-01,  5.1534161568e+00,  3.3365747929e+00, -3.1887538433e+00,  7.8335797787e-01, -2.5537130833e+00,  1.5526397228e+00,  7.3336237669e-01,  1.8088907003e+00, -3.3105340004e+00,  2.5980384350e+00, -2.7667233944e+00,  2.4671204090e+00, -2.7096682787e-01,  5.4011201859e-01,  2.1221017838e+00,  1.4619226456e+00, -3.4892270565e+00,  2.6237215996e+00, -1.2885349989e+00, -9.3363457918e-01,  1.1471784115e+00, -8.7988924980e-01,  3.5700008273e-01, -8.4931433201e-01,  2.3259179294e-01, -7.4440073967e-01,  2.6013684273e+00, -1.5059729815e+00
  5.0105291605e-01,  5.1529479027e+00,  3.3365561962e+00, -3.1881051064e+00,  7.8336155415e-01, -2.5539529324e+00,  1.5526235104e+00,  7.3329114914e-01,  1.8144102097e+00, -3.3105340004e+00,  2.5982155800e+00, -2.7667098045e+00,  2.4663558006e+00, -2.7097260952e-01,  5.4019254446e-01,  2.1224002838e+00,  1.4618985653e+00, -3.5151720047e+00,  2.6237118244e+00, -1.2727643251e+00, -9.3363469839e-01,  1.1470100880e+00, -8.7657505274e-01,  3.5699179769e-01, -8.4189784527e-01,  2.3261488974e-01, -7.4942821264e-01,  2.6013076305e+00, -1.5057513714e+00
  5.0109869242e-01,  5.1518602371e+00,  3.3365550041e+00, -3.1865377426e+00,  7.8336864710e-01, -2.5548653603e+00,  1.5525989532e+00,  7.3335438967e-01,  1.8184227943e+00, -3.3105275631e+00,  2.5977137089e+00, -2.7666935921e+00,  2.4663324356e+00, -2.7095177770e-01,  5.4012066126e-01,  2.1219801903e+00,  1.4618829489e+00, -3.5184133053e+00,  2.6237132549e+00, -1.2708449364e+00, -9.3374967575e-01,  1.1471457481e+00, -8.7426960468e-01,  3.5699364543e-01, -8.4197360277e-01,  2.3264656961e-01, -7.4960649014e-01,  2.6014077663e+00, -1.5058476925e+00
  5.0114446878e-01,  5.1525759697e+00,  3.3365464211e+00, -3.1884589195e+00,  7.8336495161e-01, -2.5536093712e+00,  1.5525989532e+00,  7.3321491480e-01,  1.8227908611e+00, -3.3105232716e+00,  2.5971794128e+00, -2.7666876316e+00,  2.4659810066e+00, -2.7097949386e-01,  5.4031389952e-01,  2.1231284142e+00,  1.4618698359e+00, -3.4960434437e+00,  2.6236939430e+00, -1.2840095758e+00, -9.3363505602e-01,  1.1467804909e+00, -8.7150657177e-01,  3.5698485374e-01, -8.4768241644e-01,  2.3264820874e-01, -7.4672901630e-01,  2.6012275219e+00, -1.5054962635e+00
  5.0119024515e-01,  5.1534676552e+00,  3.3365297318e+00, -3.1854496002e+00,  7.8336238861e-01, -2.5552942753e+00,  1.5525875092e+00,  7.3306667805e-01,  1.8303054571e+00, -3.3105351925e+00,  2.5967149734e+00, -2.7666728497e+00,  2.4652590752e+00, -2.7100113034e-01,  5.4050922394e-01,  2.1248257160e+00,  1.4618498087e+00, -3.5261604786e+00,  2.6236739159e+00, -1.2656773329e+00, -9.3355858326e-01,  1.1464110613e+00, -8.6679631472e-01,  3.5695773363e-01, -8.4114652872e-01,  2.3266285658e-01, -7.5155323744e-01,  2.6010644436e+00, -1.5050455332e+00
  5.0123602152e-01,  5.1541466713e+00,  3.3365042210e+00, -3.1876766682e+00,  7.8336197138e-01, -2.5538375378e+00,  1.5526024103e+00,  7.3291689157e-01,  1.8339226246e+00, -3.3105542660e+00,  2.5965588093e+00, -2.7666671276e+00,  2.4647390842e+00, -2.7101773024e-01,  5.4071509838e-01,  2.1258428097e+00,  1.4618288279e+00, -3.5146529675e+00,  2.6236548424e+00, -1.2723009586e+00, -9.3342834711e-01,  1.1460306644e+00, -8.6449670792e-01,  3.5692557693e-01, -8.4341722727e-01,  2.3265907168e-01, -7.5070953369e-01,  2.6008834839e+00, -1.5046669245e+00
  5.0128179789e-01,  5.1535286903e+00,  3.3364844322e+00, -3.1857008934e+00,  7.8336668015e-01, -2.5549228191e+00,  1.5525768995e+00,  7.3289918900e-01,  1.8401346207e+00, -3.3105587959e+00,  2.5961592197e+00, -2.7666499615e+00,  2.4643328190e+00, -2.7101227641e-01,  5.4072427750e-01,  2.1261050701e+00,  1.4618024826e+00, -3.5303869247e+00,  2.6236486435e+00, -1.2627583742e+00, -9.3349617720e-01,  1.1459938288e+00, -8.6077851057e-01,  3.5691088438e-01, -8.3992290497e-01,  2.3269006610e-01, -7.5333857536e-01,  2.6008937359e+00, -1.5045689344e+00
  5.0132757425e-01,  5.1553726196e+00,  3.3364782333e+00, -3.1854631901e+00,  7.8336328268e-01, -2.5551869869e+00,  1.5525795221e+00,  7.3284155130e-01,  1.8443015814e+00, -3.3105595112e+00,  2.5954601765e+00, -2.7666430473e+00,  2.4641454220e+00, -2.7102991939e-01,  5.4087913036e-01,  2.1281688213e+00,  1.4617943764e+00, -3.5220386982e+00,  2.6236341000e+00, -1.2677243948e+00, -9.3341201544e-01,  1.1457412243e+00, -8.5799974203e-01,  3.5689786077e-01, -8.4312558174e-01,  2.3268638551e-01, -7.5188201666e-01,  2.6007843018e+00, -1.5043288469e+00
  5.0137335062e-01,  5.1546359062e+00,  3.3364751339e+00, -3.1843209267e+00,  7.8336530924e-01, -2.5556168556e+00,  1.5525627136e+00,  7.3271167278e-01,  1.8500326872e+00, -3.3105511665e+00,  2.5952599049e+00, -2.7666270733e+00,  2.4635200500e+00, -2.7104499936e-01,  5.4101252556e-01,  2.1282742023e+00,  1.4617772102e+00, -3.5373342037e+00,  2.6236188412e+00, -1.2582259178e+00, -9.3337243795e-01,  1.1454662085e+00, -8.5458463430e-01,  3.5689610243e-01, -8.3928364515e-01,  2.3271062970e-01, -7.5486922264e-01,  2.6006629467e+00, -1.5039894581e+00
  5.0141912699e-01,  5.1539735794e+00,  3.3364548683e+00, -3.1832869053e+00,  7.8336697817e-01, -2.5561106205e+00,  1.5525581837e+00,  7.3266363144e-01,  1.8539209366e+00, -3.3105690479e+00,  2.5946786404e+00, -2.7666158676e+00,  2.4633879662e+00, -2.7103903890e-01,  5.4107314348e-01,  2.1281988621e+00,  1.4617594481e+00, -3.5357947350e+00,  2.6236109734e+00, -1.2589856386e+00, -9.3337160349e-01,  1.1453518867e+00, -8.5229533911e-01,  3.5686704516e-01, -8.4080982208e-01,  2.3272506893e-01, -7.5436407328e-01,  2.6006302834e+00, -1.5038317442e+00
  5.0146490335e-01,  5.1541199684e+00,  3.3364326954e+00, -3.1834228039e+00,  7.8337043524e-01, -2.5559124947e+00,  1.5525487661e+00,  7.3257273436e-01,  1.8596382141e+00, -3.3105697632e+00,  2.5941545963e+00, -2.7666029930e+00,  2.4629898071e+00, -2.7104863524e-01,  5.4118555784e-01,  2.1290378571e+00,  1.4617307186e+00, -3.5302174091e+00,  2.6235980988e+00, -1.2621308565e+00, -9.3334347010e-01,  1.1451271772e+00, -8.4877789021e-01,  3.5685789585e-01, -8.4259957075e-01,  2.3274280131e-01, -7.5387090445e-01,  2.6005318165e+00, -1.5035828352e+00
  5.0151067972e-01,  5.1541004181e+00,  3.3364183903e+00, -3.1831395626e+00,  7.8336560726e-01, -2.5558686256e+00,  1.5525467396e+00,  7.3241186142e-01,  1.8646125793e+00, -3.3105747700e+00,  2.5939483643e+00, -2.7665925026e+00,  2.4623684883e+00, -2.7107250690e-01,  5.4138296843e-01,  2.1296513081e+00,  1.4617162943e+00, -3.5391817093e+00,  2.6235787868e+00, -1.2564131021e+00, -9.3323743343e-01,  1.1447503567e+00, -8.4573394060e-01,  3.5683792830e-01, -8.4030747414e-01,  2.3275065422e-01, -7.5592803955e-01,  2.6003563404e+00, -1.5031569004e+00
  5.0155645609e-01,  5.1572518349e+00,  3.3364195824e+00, -3.1819870472e+00,  7.8336352110e-01, -2.5567395687e+00,  1.5525503159e+00,  7.3229807615e-01,  1.8698971272e+00, -3.3105759621e+00,  2.5936479568e+00, -2.7665891647e+00,  2.4617216587e+00, -2.7109900117e-01,  5.4162251949e-01,  2.1329500675e+00,  1.4617114067e+00, -3.5567307472e+00,  2.6235570908e+00, -1.2458097935e+00, -9.3309807777e-01,  1.1443415880e+00, -8.4209781885e-01,  3.5681909323e-01, -8.3612942696e-01,  2.3273971677e-01, -7.5912463665e-01,  2.6001739502e+00, -1.5027508736e+00
  5.0160223246e-01,  5.1538591385e+00,  3.3363873959e+00, -3.1847622395e+00,  7.8336811066e-01, -2.5547544956e+00,  1.5525242090e+00,  7.3232632875e-01,  1.8743063211e+00, -3.3105843067e+00,  2.5934815407e+00, -2.7665672302e+00,  2.4615204334e+00, -2.7107977867e-01,  5.4150021076e-01,  2.1306672096e+00,  1.4616756439e+00, -3.5347199440e+00,  2.6235585213e+00, -1.2588498592e+00, -9.3324941397e-01,  1.1445107460e+00, -8.3983981609e-01,  3.5680958629e-01, -8.4059351683e-01,  2.3278719187e-01, -7.5662553310e-01,  2.6002721786e+00, -1.5028897524e+00
  5.0164800882e-01,  5.1537966728e+00,  3.3363616467e+00, -3.1809704304e+00,  7.8336858749e-01, -2.5569884777e+00,  1.5525141954e+00,  7.3230463266e-01,  1.8794500828e+00, -3.3105890751e+00,  2.5929429531e+00, -2.7665562630e+00,  2.4612557888e+00, -2.7107724547e-01,  5.4155552387e-01,  2.1312572956e+00,  1.4616504908e+00, -3.5590837002e+00,  2.6235525608e+00, -1.2441512346e+00, -9.3326342106e-01,  1.1444213390e+00, -8.3670186996e-01,  3.5679709911e-01, -8.3592057228e-01,  2.3280148208e-01, -7.5995045900e-01,  2.6002578735e+00, -1.5027258396e+00
  5.0169378519e-01,  5.1534280777e+00,  3.3363685608e+00, -3.1810092926e+00,  7.8336691856e-01, -2.5566706657e+00,  1.5525114536e+00,  7.3210597038e-01,  1.8835088015e+00, -3.3105771542e+00,  2.5922148228e+00, -2.7665455341e+00,  2.4610040188e+00, -2.7110341191e-01,  5.4177618027e-01,  2.1314609051e+00,  1.4616467953e+00, -3.5452277660e+00,  2.6235334873e+00, -1.2520402670e+00, -9.3313187361e-01,  1.1439862251e+00, -8.3426100016e-01,  3.5679575801e-01, -8.4087282419e-01,  2.3281192780e-01, -7.5762754679e-01,  2.6000452042e+00, -1.5022597313e+00
  5.0173956156e-01,  5.1541948318e+00,  3.3363449574e+00, -3.1800749302e+00,  7.8336662054e-01, -2.5571327209e+00,  1.5525085926e+00,  7.3197406530e-01,  1.8894299269e+00, -3.3105905056e+00,  2.5920796394e+00, -2.7665359974e+00,  2.4602510929e+00, -2.7112078667e-01,  5.4196530581e-01,  2.1328501701e+00,  1.4616231918e+00, -3.5640487671e+00,  2.6235153675e+00, -1.2405008078e+00, -9.3304389715e-01,  1.1436370611e+00, -8.3053624630e-01,  3.5676744580e-01, -8.3579385281e-01,  2.3281843960e-01, -7.6141262054e-01,  2.5998928547e+00, -1.5018626451e+00
  5.0178533792e-01,  5.1553950310e+00,  3.3363311291e+00, -3.1787118912e+00,  7.8336596489e-01, -2.5580122471e+00,  1.5525057316e+00,  7.3192793131e-01,  1.8939555883e+00, -3.3105883598e+00,  2.5915381908e+00, -2.7665257454e+00,  2.4599866867e+00, -2.7113121748e-01,  5.4207319021e-01,  2.1344201565e+00,  1.4616056681e+00, -3.5700433254e+00,  2.6235048771e+00, -1.2368545532e+00, -9.3300324678e-01,  1.1434516907e+00, -8.2761549950e-01,  3.5675984621e-01, -8.3525550365e-01,  2.3282435536e-01, -7.6221334934e-01,  2.5998194218e+00, -1.5016607046e+00
  5.0183111429e-01,  5.1546769142e+00,  3.3363220692e+00, -3.1815443039e+00,  7.8336590528e-01, -2.5560605526e+00,  1.5524959564e+00,  7.3179781437e-01,  1.8990700245e+00, -3.3105857372e+00,  2.5914704800e+00, -2.7665100098e+00,  2.4593498707e+00, -2.7115014195e-01,  5.4220241308e-01,  2.1344659328e+00,  1.4615901709e+00, -3.5572533607e+00,  2.6234881878e+00, -1.2442073822e+00, -9.3295288086e-01,  1.1431790590e+00, -8.2457405329e-01,  3.5675293207e-01, -8.3718490601e-01,  2.3284567893e-01, -7.6160597801e-01,  2.5996842384e+00, -1.5013747215e+00
  5.0187689066e-01,  5.1533045769e+00,  3.3363058567e+00, -3.1784744263e+00,  7.8337168694e-01, -2.5577697754e+00,  1.5524808168e+00,  7.3180013895e-01,  1.9028927088e+00, -3.3105890751e+00,  2.5907335281e+00, -2.7664990425e+00,  2.4594182968e+00, -2.7113515139e-01,  5.4218941927e-01,  2.1337924004e+00,  1.4615657330e+00, -3.5641894341e+00,  2.6234858036e+00, -1.2399413586e+00, -9.3301475048e-01,  1.1431975365e+00, -8.2241374254e-01,  3.5674589872e-01, -8.3746641874e-01,  2.3286889493e-01, -7.6177173853e-01,  2.5997231007e+00, -1.5013278723e+00
  5.0192266703e-01,  5.1563863754e+00,  3.3362989426e+00, -3.1795563698e+00,  7.8337121010e-01, -2.5573482513e+00,  1.5524742603e+00,  7.3173767328e-01,  1.9095588923e+00, -3.3105926514e+00,  2.5906057358e+00, -2.7664885521e+00,  2.4586045742e+00, -2.7115702629e-01,  5.4236727953e-01,  2.1372063160e+00,  1.4615552425e+00, -3.5730242729e+00,  2.6234688759e+00, -1.2346570492e+00, -9.3293899298e-01,  1.1429010630e+00, -8.1793773174e-01,  3.5672307014e-01, -8.3405917883e-01,  2.3287071288e-01, -7.6448404789e-01,  2.5995965004e+00, -1.5010539293e+00
