package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,samples_ms,errored_pct,error,build_s,recorded_utc
pytorch,windows_RTX-4070-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,524288,3,default,none,306.5278,321.5254;318.698;315.701;306.5278;314.2415;318.2308;306.6755;320.5997;311.368;327.0425;309.6577,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,2097152,3,default,both,752.1900999,801.9346;752.1901;757.6696;754.995;757.0668;787.5467;752.2435;812.1117;863.4685;824.5602;840.3646,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,2097152,3,default,none,751.7833,827.4515;751.7833;858.4743;754.9916;815.2598;799.9952;892.3843;863.6711;795.2265;801.2563;787.0975,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8388608,3,default,both,5281.4476,5311.4949;5312.7355;5302.0931;5281.4476,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8388608,3,default,none,5243.1627,5247.4243;5243.1627;5255.4865;5247.6723,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8,3,default,both,2513.6071,2863.0967;2521.3531;2579.7044;2513.6071;2538.2976;2551.863;2610.543;2571.1795;2557.4202;2577.8838;2575.9299,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8,3,default,none,2512.087,2565.9697;2606.8003;2569.9924;2512.087;2554.7008;2547.0056;2916.0357;2683.5598;2657.4386;2558.6911;2636.0831,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32,3,default,both,2532.8473,2567.7254;2538.0913;2716.8107;2897.1775;2560.7171;2549.408;2532.8473;2578.4111;2550.8476;2570.2336;2593.6919,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32,3,default,none,2570.4913,2591.6844;2675.209;2652.8642;2599.8868;2610.0304;2670.5362;2639.9874;2794.7965;2875.592;2664.7604;2570.4913,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,128,3,default,both,2570.2305,2665.037;2608.3996;2570.7921;2597.2079;2771.2835;2571.3391;2605.0397;2575.2749;2632.0096;2570.2305;2590.3748,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,128,3,default,none,2568.426,2676.796;2600.7031;2749.6003;2578.8134;2568.8855;2706.2438;2568.426;2664.759;2940.1002;2761.572;2653.6874,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,512,3,default,both,2574.8481,2703.6214;2923.1139;2726.0224;2730.3353;2715.546;2574.8481;2583.3299;2580.939;2635.6452;2582.0967;2610.1694,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,512,3,default,none,2595.8902,2728.5623;2609.4852;2629.5752;2704.6489;2595.8902;2618.4855;2628.9631;2641.0382;2846.3781;2855.8875;2650.1144,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2048,3,default,both,2561.118,2594.8315;2641.5344;2576.5644;2566.2552;2587.3805;2706.6918;2573.8272;2561.118;2568.414;2585.0736;2579.5764,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2048,3,default,none,2562.0435,2602.3143;2594.3735;2587.9077;2740.0467;2599.7173;2601.7408;2575.6803;2562.0435;2568.8284;2879.8063;2793.0188,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8192,3,default,both,2556.0496,2704.6769;2620.5536;2680.6711;2556.0496;2573.8224;2604.0011;2614.815;2584.3782;2560.1411;2571.0314;2563.1632,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8192,3,default,none,2561.392,2603.4639;2604.5206;2561.392;2934.3514;2747.0554;2564.9541;2604.7694;2579.7786;2621.3665;2588.4369;2773.1169,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32768,3,default,both,2561.7386,2814.9933;2698.6051;2586.4613;2626.5451;2570.6795;2561.7386;2671.7535;3620.941;3234.4459;2624.4305;2637.3961,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32768,3,default,none,2581.8137,2637.3463;2609.5955;2626.921;2624.6842;2659.1265;2639.5766;2639.2902;2594.9287;2626.8858;2581.8137;2922.9912,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,both,2545.895,2725.9567;2824.5242;2604.343;2545.895;2648.1509;2692.9139;2655.5309;2620.7184;2579.0435;2577.4828;2598.633,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,none,2542.7501,2618.1522;2542.7501;2637.6485;2653.0737;2646.0148;2739.0625;2756.0908;2660.7593;2605.7805;2619.9844;2856.6409,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,524288,3,default,both,2698.5003,3083.5512;2902.4142;2809.6018;2903.6719;3048.3606;2955.3353;2824.6233;2795.5561;2698.5003;2718.0102;2721.0629,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,524288,3,default,none,2660.7384,2711.7607;2692.6038;2721.8371;2675.54;2690.3259;2775.6251;2701.7338;2667.4584;2709.0446;2660.7384;2904.0988,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2097152,3,default,both,10250.1245,10293.6639;10267.8259;10250.1245;10253.6787,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2097152,3,default,none,10304.1597,10324.8836;10320.5871;10304.1597;10306.3881,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,both,60646.5898,60648.6258;60660.6251;60658.6683;60646.5898,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,none,60570.3546,60566.2918;60570.3546;60576.4313;60574.4429,nan,nan,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0625,131072,3,default,none,18.5014999,19.1547;18.8404;19.019;19.7618;18.5015;23.2677,nan,0.08317778021,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.03125,131072,3,default,none,35.24430003,56.2778;40.8359;41.6052;35.5889;52.1683;35.2443,nan,0.002983994374,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.015625,131072,3,default,none,69.05629998,73.3725;74.8344;69.0563;77.9059;75.1114;70.4548,nan,9.81854228e-05,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0078125,131072,3,default,none,152.5098,190.2089;178.8683;178.6307;157.6362;152.5098;158.5822,nan,4.367591375e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.00390625,131072,3,default,none,281.5396,397.1581;309.8984;362.7465;348.166;281.5396;296.7611,nan,2.422421555e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.001953125,131072,3,default,none,589.3685,676.4589;589.3685;607.3477;604.3758;629.5409;610.1458,nan,3.397092497e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0009765625,131072,3,default,none,1251.9658,1343.2394;1343.8776;1252.3734;1305.4964;1251.9658;1268.3596,nan,4.794335855e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.00048828125,131072,3,default,none,2501.4153,2504.4157;2669.887;2813.1741;2666.3938;2501.4153;2654.4062,nan,6.790135704e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.000244140625,131072,3,default,none,4733.1963,4900.8495;4733.1963;5114.2614;5289.1005;4987.1884;4787.1626,nan,9.601478648e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0001220703125,131072,3,default,none,9731.2251,9934.7731;10004.1331;9977.5306;9731.2251;10193.4886;9818.3224,nan,1.340860084e-05,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,0.00390625,131072,3,default,none,75.33350005,182.0474;75.3335;80.1741;84.3007;83.5915;91.2218,nan,0.6018751474,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,0.001953125,131072,3,default,none,156.2379999,198.4349;156.238;162.7452;162.181;166.5089;195.1596,nan,0.308138369,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,0.0009765625,131072,3,default,none,318.0553,442.8439;418.2672;340.1387;403.8319;318.0553;346.8879,nan,0.155742051,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,0.00048828125,131072,3,default,none,647.6684,903.6751;909.7711;729.6773;768.5599;689.5229;647.6684,nan,0.07827065513,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,0.000244140625,131072,3,default,none,1325.7816,1354.3986;1371.3875;1443.4921;1343.5789;1325.7816;1348.0429,nan,0.03923263968,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,0.0001220703125,131072,3,default,none,2617.7248,2700.964;2843.3698;2655.8086;2778.2978;2617.7248;2732.5917,nan,0.01964033418,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,6.103515625e-05,131072,3,default,none,5511.9084,5676.4999;5635.56;5511.9084;5773.6913;5604.0604,nan,0.009826113414,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,3.051757812e-05,131072,3,default,none,11018.9082,11227.3038;11288.671;11018.9082;11212.9306,nan,0.004914484377,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,1.525878906e-05,131072,3,default,none,21005.1601,22271.8779;21005.1601;21252.3657;21401.7383,nan,0.002457946955,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,euler,fixed,dt,7.629394531e-06,131072,3,default,none,41710.4669,43683.9575;41710.4669;44008.977;43067.4506;42814.0947;43350.5357,nan,0.001235067169,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0625,131072,3,default,none,37.88199998,47.5893;37.882;53.7365;39.1771;48.7363;40.5604,nan,0.004405697145,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.03125,131072,3,default,none,78.20870006,90.9362;81.7512;78.2087;106.4154;110.2147;89.2063,nan,3.862661129e-05,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.015625,131072,3,default,none,161.0682,172.9487;161.0682;182.365;224.5263;202.5647;184.0262,nan,2.897894859e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0078125,131072,3,default,none,333.8872,366.6275;353.24;362.4521;333.8872;343.507;343.1965,nan,2.247993008e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.00390625,131072,3,default,none,673.8631,711.3201;673.8631;699.4805;705.9866;778.2793;829.0431,nan,2.594920955e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.001953125,131072,3,default,none,1395.7643,1459.3977;1502.141;1439.1879;1414.2639;1436.5227;1395.7643,nan,3.458737304e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,none,2729.5071,3124.3917;3193.6043;2795.0623;2729.5071;2863.2669;3055.2482,nan,4.819219992e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.00048828125,131072,3,default,none,5591.7313,6274.1839;5844.0513;5780.0295;5591.7313;5943.9319;5621.8638,nan,6.791487897e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.000244140625,131072,3,default,none,11451.7707,11821.1671;11516.8878;11517.4825;11451.7707,nan,9.582958722e-06,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,wp,lorenz,tsit5,fixed,dt,0.0001220703125,131072,3,default,none,22997.8419,22940.5596;22997.8419;23363.0116;23694.4673,nan,1.342007805e-05,nan,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,4,default,both,871.7043001,923.5961;871.7043;938.4927;949.9936;936.6039;957.7536;929.3187;957.2392;935.5364;944.7639;940.0946,nan,nan,0.9275349,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,4,default,none,857.2253,888.1535;892.5514;953.9008;961.64;908.2192;857.2253;876.3185;893.5878;858.6534;884.1238;868.3038,nan,nan,0.9275349,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,8,default,both,893.6955,922.1612;910.9231;974.8319;897.3002;912.6894;945.2168;893.6955;902.7428;919.3734;906.7316;937.6879,nan,nan,0.9302863,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,8,default,none,895.9826999,920.6121;917.7273;941.5238;913.6723;912.8821;925.7167;937.381;925.121;917.8268;895.9827;926.7831,nan,nan,0.9302863,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,16,default,both,945.0542,963.9773;945.0542;952.0411;966.4181;995.0407;961.2928;980.7378;979.0524;976.3909;1112.4092;960.6695,nan,nan,0.9589953,2026-09-08T05:44:48Z
pytorch,windows_RTX-4070-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,16,default,none,953.3092,976.8582;967.1383;965.5436;1038.5584;1010.5184;1004.4826;953.3092;1002.1;969.084;1028.7367;989.2999,nan,nan,0.9589953,2026-09-08T05:44:48Z
