traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
23,0.35464102,-3.49138165,-1.90216351,-0.947556019,-1.27908897,0.899446785,5.22101402,-2.89521694,2.26441407,4.56405735,5.48681593,-2.89767337,-0.340759337,1.97743869,5.89642954,-1.9537853,0.672047317,1.52958143,3.49118972,4.37313986
24,0.299910456,-3.491997,-1.89150834,-0.952976346,-1.27655029,0.922162175,5.2066555,-2.91882014,2.26340795,4.62044382,5.45310116,-2.95361352,-0.310982138,1.99800527,5.89823341,-1.97050786,0.689788818,1.54755688,3.52006912,4.3789835
25,0.244994819,-3.49195075,-1.88118827,-0.958288431,-1.27402163,0.945017815,5.19185305,-2.94286799,2.26173282,4.67640018,5.4185605,-3.00925612,-0.281334817,2.01911092,5.89971352,-1.98733616,0.707568049,1.56576836,3.54902959,4.38420677
26,0.189867154,-3.49123144,-1.87119901,-0.963499784,-1.27152812,0.967997253,5.17658567,-2.96736717,2.25938129,4.73197889,5.38313961,-3.06463432,-0.251808614,2.04077411,5.90084219,-2.00430775,0.725408256,1.5842315,3.5780859,4.38880062
27,0.134570017,-3.48985815,-1.86154151,-0.968604565,-1.26904964,0.991095722,5.16087818,-2.9922955,2.25636148,4.78709221,5.34692478,-3.11968017,-0.222477034,2.06293893,5.90165329,-2.02138996,0.74327904,1.60292423,3.60721278,4.39275885
28,0.0791314766,-3.48781013,-1.85223269,-0.973597944,-1.26660311,1.01427186,5.14475155,-3.0176158,2.25266027,4.84173059,5.30992126,-3.17439318,-0.193329394,2.08563638,5.90212059,-2.03859806,0.76119417,1.62187362,3.63642621,4.39606476
29,0.0235363748,-3.48512506,-1.84324813,-0.978490949,-1.26417124,1.03761077,5.12813663,-3.04342222,2.24826598,4.89592552,5.27213287,-3.22878242,-0.164412051,2.10885549,5.90223932,-2.05593586,0.779146135,1.64106834,3.66571045,4.39871693
30,-0.0322107337,-3.48176765,-1.83459473,-0.983281016,-1.26175952,1.06109905,5.11102486,-3.06970859,2.24315143,4.94964552,5.23356724,-3.28283596,-0.135701686,2.13263535,5.90198612,-2.07342696,0.797149241,1.66053152,3.6950891,4.40070343
31,-0.0880492628,-3.47776437,-1.82628369,-0.9879601,-1.2593739,1.08468187,5.093472,-3.09640646,2.23733521,5.00285387,5.19426346,-3.33653188,-0.107250549,2.15691257,5.90139008,-2.09105182,0.815171659,1.68023086,3.72452569,4.40202045
32,-0.144010127,-3.47311449,-1.81829095,-0.99253875,-1.25701058,1.10840952,5.07541037,-3.12358284,2.23079348,5.05556726,5.15421629,-3.38988924,-0.0790726095,2.18168473,5.90044785,-2.10879898,0.833212256,1.70018148,3.75403953,4.40265942
33,-0.200023085,-3.46784401,-1.81064785,-0.997010171,-1.2546773,1.13220501,5.05693245,-3.1511333,2.22354794,5.10772228,5.11349773,-3.44283724,-0.0512068123,2.20694947,5.89914703,-2.12668133,0.851279497,1.72038722,3.78360319,4.40260649
34,-0.256140977,-3.46190691,-1.80332482,-1.00137758,-1.25237048,1.15612698,5.03796148,-3.17914486,2.21555448,5.15933943,5.07210064,-3.49540615,-0.023646567,2.23274565,5.89745378,-2.14472866,0.869379103,1.7408644,3.81325412,4.40186024
35,-0.312319338,-3.45535159,-1.79632246,-1.00564265,-1.25007117,1.18024433,5.0184269,-3.20768595,2.20680118,5.21042776,5.03001022,-3.54762387,0.00358378142,2.25901508,5.89540577,-2.16291523,0.887486994,1.76158798,3.84296107,4.40041399
36,-0.368530631,-3.44816065,-1.78966165,-1.00980246,-1.24781621,1.20439589,4.99848318,-3.2365787,2.19732022,5.26091909,4.98731422,-3.59940481,0.0304532498,2.28579068,5.8929615,-2.18125153,0.905627847,1.78260589,3.87273717,4.39823723
37,-0.424747109,-3.44036913,-1.78331625,-1.01386046,-1.24557459,1.22871566,4.97799969,-3.26596713,2.18706274,5.31083584,4.94400072,-3.65079141,0.0569565743,2.31305408,5.89013815,-2.19974113,0.923768759,1.8038671,3.90254712,4.39535522
38,-0.481001794,-3.43194818,-1.77729058,-1.01781476,-1.2433579,1.25316143,4.95699978,-3.29580665,2.17603302,5.36015749,4.9000988,-3.70176148,0.0830579922,2.34078479,5.88692331,-2.21837354,0.941922009,1.82540929,3.93242812,4.39173698
39,-0.537245154,-3.42290783,-1.77159226,-1.0216645,-1.24116969,1.27770829,4.93551302,-3.32606864,2.1642344,5.40885735,4.8556366,-3.75230932,0.108758099,2.36898947,5.88331223,-2.23718715,0.9600932,1.84722733,3.96236324,4.38738441
40,-0.593485832,-3.41326547,-1.7661953,-1.02541327,-1.2390033,1.30238974,4.91349792,-3.35679007,2.15163922,5.45693827,4.81063938,-3.802423,0.134029925,2.39768219,5.879282,-2.25616121,0.97827059,1.86933053,3.99234939,4.38228083
41,-0.649681687,-3.40304184,-1.76111984,-1.02906513,-1.23686981,1.32716334,4.89099121,-3.38792181,2.13827372,5.50436735,4.76513577,-3.85210705,0.158844426,2.42676616,5.8748951,-2.27526999,0.996427596,1.8916806,4.02236223,4.37643623
42,-0.705817759,-3.39221025,-1.75635231,-1.03260672,-1.23475325,1.35206473,4.86795998,-3.41949129,2.12410307,5.55113173,4.71916962,-3.90132785,0.183193788,2.45631051,5.87009144,-2.29453492,1.01458335,1.91432822,4.05242968,4.36982489
43,-0.761922419,-3.38079691,-1.75187969,-1.03605223,-1.23266268,1.37711215,4.84436417,-3.45153666,2.10910296,5.59724379,4.67271423,-3.95013523,0.207080513,2.48628783,5.86487579,-2.31397915,1.03272521,1.93723559,4.08253336,4.36246109
44,-0.817911625,-3.36880326,-1.74771917,-1.03939438,-1.23059785,1.40229297,4.82022142,-3.4840312,2.09327936,5.64268827,4.62583065,-3.99849033,0.230468124,2.51671481,5.85922623,-2.3335824,1.05087161,1.96045864,4.11267376,4.35430431
45,-0.873808265,-3.35626006,-1.74385643,-1.04263723,-1.22856057,1.42754579,4.79559755,-3.51688862,2.0766592,5.68741035,4.57856941,-4.04637384,0.253337204,2.54751849,5.85318422,-2.3533411,1.06898737,1.98394215,4.1428299,4.34537745
46,-0.929621577,-3.34312367,-1.74028087,-1.04577947,-1.22654974,1.45292532,4.77042055,-3.55018854,2.059201,5.73141718,4.53095722,-4.09377337,0.275678605,2.57873702,5.84670782,-2.37327909,1.08708799,2.00772095,4.17303324,4.33566475
47,-0.985267043,-3.32945991,-1.73699439,-1.04882085,-1.22455621,1.47846472,4.74465275,-3.58395576,2.04088593,5.7747221,4.48297834,-4.14074373,0.297484547,2.61034226,5.83981943,-2.39336324,1.10515654,2.03178358,4.20323849,4.32515669
48,-1.04079401,-3.31524706,-1.73399568,-1.05176473,-1.22260225,1.50405264,4.71840715,-3.61805654,2.02175403,5.81727266,4.43470287,-4.18721581,0.31873405,2.64231539,5.8325038,-2.41361189,1.12319124,2.05612993,4.23346376,4.31384754
49,-1.09619915,-3.30046868,-1.731269,-1.05461168,-1.22066808,1.5298245,4.69152784,-3.65265608,2.001724,5.85908937,4.38612938,-4.23323631,0.339429349,2.67469931,5.82472754,-2.43406582,1.14120865,2.08078671,4.26373243,4.30172968
50,-1.15138209,-3.28520012,-1.72881603,-1.05735219,-1.21875417,1.55564737,4.6641798,-3.68756104,1.9808892,5.90011215,4.33736658,-4.2787323,0.359519601,2.70739722,5.81654406,-2.45465183,1.15917373,2.10572171,4.29397821,4.28880644
51,-1.20638323,-3.26941085,-1.7266314,-1.06000471,-1.21687365,1.58164382,4.63618612,-3.72294927,1.95914853,5.94039726,4.28831768,-4.32381487,0.379034877,2.74042845,5.8079381,-2.4753983,1.17708731,2.13093328,4.32422256,4.27507114
52,-1.2612164,-3.25309086,-1.72469985,-1.06255639,-1.21501148,1.60776436,4.60761595,-3.75873733,1.93651927,5.979877,4.23910141,-4.36839819,0.397952497,2.77381825,5.79887486,-2.49632621,1.19495344,2.15645337,4.35449123,4.26050234
53,-1.31581533,-3.23626876,-1.72304571,-1.06500518,-1.21318686,1.63392591,4.57855654,-3.79482079,1.91305435,6.01855326,4.18972921,-4.41248083,0.416253179,2.8075211,5.78936625,-2.51742077,1.21278048,2.18229079,4.3847599,4.24508858
54,-1.37017381,-3.21896935,-1.72162771,-1.0673629,-1.2113775,1.66025984,4.54886436,-3.83134508,1.88867724,6.05641508,4.14026594,-4.4560771,0.433917165,2.84152102,5.77942181,-2.53865814,1.23053002,2.2084105,4.4150095,4.22885227
55,-1.42430377,-3.20117617,-1.72045231,-1.06962001,-1.20959425,1.68671501,4.51857042,-3.868258,1.8633858,6.09345388,4.09067059,-4.49921036,0.450972259,2.87585139,5.76900244,-2.56009603,1.24823034,2.23484015,4.44525194,4.21176672
56,-1.47814691,-3.18293262,-1.71952713,-1.07178223,-1.20783949,1.71324396,4.48775816,-3.90546894,1.83725262,6.12964153,4.04107571,-4.54182625,0.467359453,2.91040206,5.75817823,-2.58166432,1.26584971,2.26155519,4.47546434,4.19384861
57,-1.53172195,-3.16421056,-1.71882427,-1.07384038,-1.2061044,1.73989272,4.45633602,-3.94304276,1.81018865,6.16497564,3.99141622,-4.58396959,0.483114213,2.94525027,5.7468853,-2.60341692,1.28339517,2.2885716,4.50566053,4.17507648
58,-1.58502328,-3.14506149,-1.71834433,-1.07581556,-1.20439494,1.76671398,4.42424774,-3.98104286,1.7821672,6.19946003,3.94174623,-4.62565231,0.498227358,2.98039389,5.73510742,-2.62534285,1.30086315,2.31589389,4.53582001,4.15544367
59,-1.63801408,-3.12545705,-1.71809006,-1.07768857,-1.20271552,1.79358065,4.39164543,-4.01928711,1.75329161,6.23305416,3.89214277,-4.66682625,0.512659013,3.01571274,5.72292995,-2.64739728,1.31823254,2.34350896,4.56595373,4.13495064
60,-1.69067717,-3.10544372,-1.7180413,-1.07947016,-1.20104933,1.82063925,4.35834742,-4.05795145,1.72343874,6.26576233,3.84260893,-4.70753431,0.526432216,3.05129671,5.7102623,-2.66963053,1.33551633,2.37142801,4.596035,4.11360073
61,-1.74300694,-3.08500409,-1.71820915,-1.08115184,-1.19941628,1.84774566,4.32452393,-4.09684992,1.69271064,6.29756355,3.79317594,-4.747756,0.539530277,3.08706236,5.69717216,-2.69200277,1.35269332,2.39964938,4.62608624,4.09137869
62,-1.7949872,-3.06417704,-1.71856439,-1.08274305,-1.19780469,1.87496686,4.29009199,-4.13605309,1.66104686,6.32845259,3.74389219,-4.78748035,0.551951528,3.12306643,5.68358088,-2.71456099,1.36977744,2.4281733,4.65606308,4.06828499
63,-1.84661222,-3.0429399,-1.71912026,-1.08423412,-1.19621253,1.90233707,4.2549901,-4.17559624,1.62841737,6.35841274,3.69476748,-4.82673883,0.563698173,3.15927553,5.66952562,-2.73727059,1.3867507,2.45702505,4.68601322,4.04430008
64,-1.89785588,-3.02132034,-1.7198633,-1.08563268,-1.19464684,1.92978585,4.21932459,-4.21537066,1.59488463,6.38742542,3.64585972,-4.86551714,0.574759305,3.19563556,5.65502644,-2.76013565,1.40360475,2.48616457,4.71588993,4.0194397
65,-1.94871807,-2.9993453,-1.7207787,-1.08693767,-1.19310057,1.9573431,4.18304396,-4.25540304,1.56041729,6.41548681,3.59720159,-4.90381479,0.585130155,3.23214912,5.64007282,-2.78313231,1.42032814,2.51559973,4.74569225,3.99370265
66,-1.99916244,-2.97701311,-1.7218709,-1.08814824,-1.19157851,1.98504162,4.14609051,-4.29573584,1.52497673,6.44258833,3.54879522,-4.94165897,0.594820261,3.26882744,5.62464619,-2.80629897,1.43692875,2.54534793,4.77542686,3.96707702
67,-2.04918385,-2.95434284,-1.7231319,-1.0892669,-1.19007874,2.01283908,4.10854292,-4.33628273,1.48861158,6.4687047,3.50071359,-4.97902536,0.603823662,3.3056469,5.60875511,-2.82959747,1.45338631,2.57540703,4.80508566,3.93955326
68,-2.09878302,-2.9313755,-1.72453856,-1.09029615,-1.18860197,2.04073095,4.07037497,-4.37703753,1.45131016,6.49383879,3.45294952,-5.01593971,0.612136245,3.34254241,5.59244394,-2.8530345,1.46969485,2.60571456,4.83461714,3.91118217
69,-2.14792824,-2.90804124,-1.72610533,-1.09121752,-1.18713164,2.06875634,4.03154898,-4.41802216,1.41303098,6.51795673,3.40557194,-5.05238056,0.619764864,3.37962699,5.57559776,-2.87664032,1.48586845,2.63640523,4.86410952,3.88184786
70,-2.19662023,-2.88443208,-1.72781444,-1.09205878,-1.18569672,2.0968554,3.99214625,-4.45915747,1.37385762,6.54106951,3.35860896,-5.08836555,0.626703978,3.41674733,5.55834007,-2.90036941,1.501876,2.6673398,4.89346409,3.85166407
71,-2.24485636,-2.86054921,-1.72965753,-1.09280741,-1.18427896,2.12509227,3.95204997,-4.50051355,1.33369315,6.56315947,3.31204247,-5.12393093,0.632964015,3.45393181,5.54064703,-2.92421675,1.51771128,2.69856071,4.92271233,3.82059097
72,-2.29257941,-2.83636761,-1.73163545,-1.09345961,-1.18287957,2.15344524,3.9113133,-4.54203701,1.29256225,6.58420181,3.2659626,-5.15902901,0.638544858,3.49128413,5.52240419,-2.9482398,1.53338909,2.7301383,4.95186853,3.78857398
73,-2.33981395,-2.81194901,-1.73372996,-1.09401917,-1.18148911,2.18187189,3.87000275,-4.58363914,1.25054944,6.60419798,3.22040582,-5.19368124,0.643440306,3.52860832,5.50377417,-2.97235942,1.54888058,2.76196575,4.98087597,3.75569749
74,-2.38655019,-2.78728223,-1.73594284,-1.09449542,-1.18013382,2.21044922,3.82795811,-4.62544537,1.20751166,6.62312365,3.17533708,-5.22793293,0.647673488,3.56601262,5.48466778,-2.99661517,1.56418097,2.79408813,5.00976515,3.72191596
75,-2.43275404,-2.76237321,-1.73826408,-1.09486735,-1.1787765,2.23909187,3.785357,-4.6672802,1.16359341,6.64097214,3.13087177,-5.26171684,0.651226878,3.60346985,5.46507072,-3.02101493,1.57930255,2.82653809,5.03852606,3.68720746
76,-2.47842884,-2.73725128,-1.74068379,-1.09515262,-1.17744112,2.26785231,3.74208903,-4.70921946,1.11871815,6.65773535,3.08696961,-5.29510069,0.654120266,3.64091659,5.44506454,-3.04550862,1.59420764,2.85923815,5.067132,3.65162206
77,-2.52355552,-2.71192956,-1.74320483,-1.09534979,-1.17613053,2.29674029,3.69812512,-4.75126553,1.07285774,6.67338943,3.04367542,-5.32807827,0.656361997,3.67841148,5.42455816,-3.07015371,1.60891712,2.89224648,5.0955925,3.61512995
78,-2.56811213,-2.68642807,-1.74580789,-1.09545302,-1.17482376,2.32569909,3.65359235,-4.793293,1.02612245,6.6879468,3.00106144,-5.36063147,0.657938063,3.71588993,5.40361166,-3.09488368,1.62340438,2.92554903,5.12389231,3.57772565
79,-2.61210728,-2.660743,-1.7484957,-1.0954684,-1.17354286,2.35479021,3.60834599,-4.83539915,0.978406906,6.70137024,2.95910501,-5.3927989,0.658879638,3.75334001,5.38223553,-3.11973667,1.63766706,2.9591043,5.15202188,3.53944516
80,-2.65552211,-2.63489771,-1.75125575,-1.09539104,-1.17226672,2.38399315,3.56244874,-4.87750387,0.929757476,6.71364689,2.91786599,-5.4245801,0.659184158,3.7907753,5.36040688,-3.14468575,1.65169561,2.99294925,5.17998409,3.50024939
81,-2.69832039,-2.60892439,-1.75408661,-1.09522486,-1.17100608,2.41327262,3.51595521,-4.91955519,0.880216777,6.72478628,2.87737608,-5.45594788,0.658850729,3.82823324,5.3380518,-3.1697824,1.6655041,3.02711749,5.20776415,3.46014261
82,-2.74055457,-2.58279133,-1.75697792,-1.09496772,-1.1697557,2.44269586,3.46873713,-4.96161509,0.829699457,6.73474121,2.837641,-5.48695707,0.657902181,3.86562896,5.31528234,-3.19496322,1.67905223,3.06153035,5.23536777,3.41913557
83,-2.78213,-2.5565877,-1.75992227,-1.0946269,-1.16852403,2.4721911,3.42092609,-5.00357199,0.778312862,6.74354172,2.79868793,-5.51759338,0.656338573,3.90296292,5.29208708,-3.22023249,1.69234324,3.09619808,5.26274824,3.37727165
84,-2.8231113,-2.5302577,-1.76291001,-1.09418654,-1.16727507,2.50178003,3.37250566,-5.04539919,0.726061463,6.75115347,2.76058722,-5.54784632,0.654166758,3.94022393,5.26844311,-3.24559045,1.70537317,3.13114047,5.28993464,3.33449221
85,-2.86344433,-2.50386333,-1.76595211,-1.09367108,-1.16607821,2.53144884,3.32342935,-5.08713722,0.672881126,6.75758505,2.72326326,-5.5777688,0.65140152,3.97742987,5.2443409,-3.27105308,1.71814036,3.16635275,5.31690073,3.29082584
86,-2.90312648,-2.47736835,-1.7690239,-1.09305561,-1.16486108,2.56126714,3.27365494,-5.12876129,0.618783355,6.76277733,2.68686914,-5.60733366,0.648053408,4.01457739,5.21978045,-3.2966001,1.73062062,3.20184588,5.34367132,3.24623919
87,-2.94214535,-2.45084906,-1.77212965,-1.09235942,-1.16366565,2.59115672,3.22327566,-5.17019939,0.563823938,6.76676655,2.65132761,-5.63656759,0.644131839,4.05163956,5.19477081,-3.32224345,1.74282277,3.23758507,5.37019157,3.2007966
88,-2.98050475,-2.42429662,-1.77525675,-1.09158063,-1.16247702,2.62116599,3.17221904,-5.21146631,0.507973313,6.76951075,2.61670542,-5.66548061,0.639654636,4.08858252,5.16935968,-3.34794974,1.75472414,3.27354383,5.39646339,3.15449452
89,-3.01814961,-2.3977263,-1.77840328,-1.09070396,-1.16127992,2.65123081,3.12061906,-5.25244665,0.451346815,6.77104235,2.58304787,-5.69404507,0.634614527,4.12542009,5.14351416,-3.37371445,1.76632047,3.30978227,5.42250252,3.10729384
90,-3.05516267,-2.37111187,-1.7815659,-1.08974874,-1.16010153,2.68144512,3.06826472,-5.29326248,0.393762559,6.77127457,2.55032349,-5.72231483,0.629037619,4.16219902,5.11716604,-3.39959955,1.7776134,3.34627032,5.4482975,3.05919385
91,-3.09145761,-2.34452224,-1.78472614,-1.08870578,-1.15892005,2.71174455,3.01530743,-5.33377886,0.335381955,6.77025366,2.51860952,-5.75027704,0.622942328,4.19881392,5.0904479,-3.42552042,1.78858173,3.38296437,5.47381496,3.01026344
92,-3.12703514,-2.31796432,-1.78789902,-1.08757675,-1.15774167,2.7420938,2.96181488,-5.37393284,0.276248813,6.76799297,2.48786116,-5.77793837,0.616319954,4.23529911,5.06330156,-3.45149517,1.79922307,3.41990423,5.49906397,2.96045828
93,-3.16192484,-2.29142427,-1.79106128,-1.08636391,-1.15656447,2.77259278,2.90758324,-5.41382265,0.216215596,6.76439619,2.45814538,-5.80531979,0.60920155,4.27168274,5.03569221,-3.47755694,1.80953312,3.45706511,5.52403164,2.90978694
94,-3.19605851,-2.26496959,-1.79421616,-1.08507085,-1.15538931,2.80315948,2.8527894,-5.45331764,0.155437887,6.75953054,2.42947412,-5.83241653,0.601590991,4.30793524,5.00765705,-3.50366759,1.81949747,3.49445081,5.54870224,2.85828042
95,-3.22948575,-2.2385602,-1.79736137,-1.08369744,-1.15422726,2.83385754,2.79728389,-5.49248028,0.0937970504,6.75331163,2.40188313,-5.85925341,0.593511224,4.3440423,4.9792037,-3.52983093,1.8291074,3.53205204,5.57309341,2.80591226
96,-3.2621448,-2.21223569,-1.80048788,-1.08223474,-1.15304768,2.86462379,2.74122691,-5.53117895,0.0314462818,6.74579763,2.37534332,-5.88581991,0.584960222,4.38001394,4.95031404,-3.55604362,1.83835721,3.56987023,5.59717178,2.75270057
97,-3.29406953,-2.18601203,-1.80359387,-1.08069599,-1.15187526,2.89545155,2.6846118,-5.56939983,-0.0316083208,6.73698854,2.3498621,-5.91213799,0.575954974,4.41580296,4.92102909,-3.58229065,1.84724581,3.60787845,5.62092543,2.69866467
98,-3.3252511,-2.15989089,-1.80666792,-1.07907283,-1.15069163,2.92639327,2.62736273,-5.60715103,-0.0954146683,6.72682047,2.325526,-5.93820333,0.566517115,4.45145559,4.89130354,-3.60858536,1.85574865,3.64608431,5.64437342,2.64379311
99,-3.35565305,-2.13389587,-1.80971801,-1.07737184,-1.1495142,2.95742393,2.56949663,-5.64440393,-0.159958258,6.71529865,2.30228591,-5.96403837,0.556653917,4.48695898,4.86114693,-3.63491964,1.86387193,3.68449283,5.66748476,2.58809209
100,-3.38529015,-2.10803413,-1.81272793,-1.0755899,-1.14832819,2.98855948,2.51101279,-5.6811161,-0.225201979,6.70240831,2.28018355,-5.989645,0.546390593,4.52227592,4.83060837,-3.66129112,1.87160599,3.72306108,5.69025421,2.53160048
101,-3.41414022,-2.08234811,-1.81569803,-1.07373345,-1.14713299,3.01975727,2.452003,-5.71722746,-0.291079104,6.68818903,2.25922275,-6.01502752,0.535721779,4.55744171,4.79963207,-3.68766785,1.87892616,3.76182199,5.71267748,2.47428083
102,-3.44219923,-2.05682969,-1.8186295,-1.07180047,-1.14594054,3.05102611,2.39242983,-5.75272322,-0.357593149,6.67260838,2.23939276,-6.04020452,0.524677873,4.59240341,4.7682929,-3.71406555,1.88585007,3.80073738,5.73473835,2.41619301
103,-3.46948695,-2.03147459,-1.82150793,-1.06979251,-1.14474332,3.08242393,2.33219481,-5.78761625,-0.424812138,6.6555953,2.22076106,-6.06517935,0.513279915,4.62719917,4.7365346,-3.74048662,1.89235091,3.83978891,5.75643492,2.35731888
104,-3.49596047,-2.00632191,-1.82433867,-1.06770074,-1.14351285,3.11389589,2.2714417,-5.82180595,-0.492601663,6.63722038,2.20328212,-6.08994579,0.501512825,4.66184902,4.70432663,-3.76694322,1.89842498,3.87902451,5.77776432,2.29765105
105,-3.5216186,-1.9813683,-1.82712018,-1.06553936,-1.1422776,3.14544415,2.21015382,-5.85527611,-0.560946047,6.61746931,2.18699503,-6.11451292,0.489412576,4.69631338,4.6717062,-3.79340267,1.9040643,3.9184258,5.79872179,2.23717785
