traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
13,0.887396812,-3.44804144,-2.02617407,-0.887881517,-1.30545747,0.676346004,5.34363842,-2.67917681,2.23930001,3.97737551,5.77606916,-2.32198238,-0.641779482,1.8011173,5.86150503,-1.79228163,0.497720867,1.36229956,3.20755124,4.2825923
14,0.835478842,-3.45540881,-2.01231146,-0.894327939,-1.30270314,0.69781214,5.33352518,-2.6985693,2.24458814,4.03709173,5.75156546,-2.38004398,-0.611956954,1.81633139,5.86632586,-1.80799973,0.514866352,1.37804508,3.23547673,4.29413509
15,0.783218384,-3.46213627,-1.99877453,-0.900708675,-1.30005693,0.719401836,5.32295179,-2.71829653,2.24902391,4.09615564,5.72637224,-2.43788385,-0.581882,1.83225989,5.87076616,-1.82388973,0.532110453,1.39401674,3.26350856,4.30517054
16,0.730645657,-3.46815896,-1.98552155,-0.906944931,-1.29732013,0.741110027,5.3120594,-2.73848534,2.25318766,4.15542316,5.69988823,-2.49565792,-0.551939607,1.84845829,5.87506008,-1.83976281,0.549371302,1.41015947,3.29161501,4.31564903
17,0.677733064,-3.47352147,-1.97262263,-0.913127482,-1.29472804,0.762935102,5.3006587,-2.75901937,2.25642276,4.21389961,5.67281103,-2.55316138,-0.521759093,1.86542892,5.87893486,-1.85582125,0.566743672,1.42656457,3.31985521,4.32559347
18,0.624518931,-3.47816062,-1.9599787,-0.91914314,-1.29197383,0.784871876,5.28903484,-2.78002334,2.25951147,4.27275229,5.64432526,-2.61055708,-0.491821915,1.88264298,5.8826642,-1.87183559,0.584136903,1.44316828,3.34818101,4.33495331
19,0.571034074,-3.48216176,-1.94768858,-0.925092518,-1.28935611,0.806955755,5.27685928,-2.80142713,2.26169419,4.3308754,5.61519051,-2.66773462,-0.461702526,1.9005394,5.88602781,-1.88802552,0.601591885,1.45997703,3.37659121,4.34377337
20,0.517263234,-3.48548698,-1.93575096,-0.930945277,-1.2867856,0.829133391,5.26427937,-2.82322025,2.26322222,4.38859034,5.58521605,-2.72463584,-0.431583077,1.91905904,5.88902617,-1.90435469,0.619151533,1.47705626,3.40511751,4.35200453
21,0.463256717,-3.48812914,-1.92411482,-0.936682045,-1.28419995,0.851477146,5.25124741,-2.84548926,2.26418257,4.44609165,5.55421829,-2.78137279,-0.401531816,1.93801808,5.89177656,-1.9207505,0.636735141,1.49432039,3.43370962,4.35966444
22,0.408988506,-3.490098,-1.91280901,-0.942317665,-1.28164446,0.873914778,5.23781633,-2.86815977,2.26449609,4.50316858,5.52238274,-2.83781528,-0.371542722,1.95753765,5.89420652,-1.93725514,0.654369712,1.51182866,3.46240687,4.36672211
23,0.354463547,-3.49136949,-1.90180731,-0.947834074,-1.27905345,0.896451712,5.22404099,-2.89123249,2.26430583,4.56006765,5.48951292,-2.89402175,-0.341728806,1.97748208,5.89637089,-1.95381832,0.672050476,1.52956712,3.49120569,4.37317181
24,0.299776375,-3.49200439,-1.89118183,-0.953255534,-1.27654791,0.919134796,5.20973158,-2.91475558,2.26331496,4.61637306,5.45593786,-2.94994736,-0.311928153,1.9980731,5.89815998,-1.97055864,0.689791203,1.54754376,3.52006888,4.37900972
25,0.244804382,-3.49190807,-1.88081408,-0.958546042,-1.27393472,0.941962242,5.19506931,-2.93877792,2.26193523,4.67274857,5.4211216,-3.00565243,-0.282416433,2.01899028,5.89972687,-1.98730266,0.707560539,1.56575704,3.54905272,4.38421583
26,0.189673185,-3.49118853,-1.87082577,-0.963759482,-1.27145851,0.964915633,5.17987394,-2.96320319,2.25962591,4.72827721,5.3858161,-3.06102061,-0.252875745,2.04065895,5.90085411,-2.004282,0.725394249,1.58421588,3.57810879,4.38881159
27,0.134411886,-3.48986626,-1.86126685,-0.968907833,-1.2691654,0.98799932,5.16403818,-2.98807383,2.25632238,4.78284407,5.35012817,-3.11601591,-0.22330305,2.06313443,5.90147924,-2.02151752,0.743323922,1.6029501,3.60724521,4.39279699
28,0.078956604,-3.48780608,-1.85191894,-0.973885,-1.26665127,1.01117539,5.14805269,-3.01336074,2.25284219,4.837749,5.31298065,-3.17077923,-0.194234192,2.08568668,5.90202713,-2.03866029,0.761211455,1.62187469,3.63644838,4.3960948
29,0.0233604908,-3.48510647,-1.84292316,-0.978765428,-1.26419234,1.03445244,5.13158655,-3.03905845,2.24861121,4.89207458,5.27515173,-3.22516799,-0.165365279,2.10883141,5.90217876,-2.05597734,0.779160857,1.64106214,3.66572666,4.39873791
30,-0.0323863029,-3.48175383,-1.83429718,-0.983565867,-1.26184046,1.05785024,5.11457014,-3.0652082,2.24352837,4.94567013,5.23676109,-3.27919197,-0.136623681,2.13262534,5.90191031,-2.07348657,0.797160387,1.66052234,3.69510818,4.4007287
31,-0.08822418,-3.47775936,-1.82598162,-0.988246202,-1.25945818,1.08138835,5.09711552,-3.09181714,2.23782229,4.99891901,5.19749546,-3.33289456,-0.108187839,2.15684414,5.90134573,-2.09107757,0.815167129,1.68020988,3.7245388,4.40204811
32,-0.144166812,-3.47312737,-1.81803143,-0.992839396,-1.25716054,1.105057,5.07910681,-3.1188941,2.23128271,5.05148077,5.15766573,-3.38622975,-0.0799437463,2.18170595,5.90033722,-2.10887885,0.833235681,1.70018005,3.75404859,4.40269232
33,-0.200227976,-3.46781516,-1.81035328,-0.997297347,-1.25478721,1.1289041,5.06066465,-3.14648247,2.2241621,5.10383272,5.11684942,-3.43924665,-0.0520934053,2.20691395,5.89906025,-2.12673354,0.851294279,1.72039008,3.7836442,4.40263605
34,-0.256295532,-3.46192813,-1.80311048,-1.00168788,-1.25258863,1.15279794,5.04162979,-3.17444992,2.21607947,5.15520811,5.07574129,-3.49183702,-0.0244097412,2.23286557,5.89727116,-2.1448617,0.869420946,1.74089134,3.81328487,4.40189695
35,-0.31249249,-3.45535302,-1.79605448,-1.00593197,-1.25021362,1.17680466,5.02240896,-3.20280552,2.20763683,5.20658493,5.03348112,-3.54402113,0.00270296843,2.25895333,5.89532137,-2.16295958,0.887505591,1.76159608,3.84298229,4.40043116
36,-0.368707895,-3.44817448,-1.78943264,-1.01010919,-1.24802518,1.20097673,5.00239801,-3.23169732,2.19810343,5.2569313,4.99098396,-3.59584832,0.0296745636,2.28583121,5.89280701,-2.1813581,0.905660927,1.78261876,3.87276292,4.39827061
37,-0.424954861,-3.44034743,-1.78304505,-1.01414526,-1.24571955,1.22523129,4.98214626,-3.26096249,2.18810725,5.3071146,4.9475112,-3.6472249,0.0560816675,2.31294203,5.89006376,-2.19977689,0.923789263,1.80387974,3.90258408,4.39536238
38,-0.481197923,-3.43195033,-1.77708232,-1.01812387,-1.24361038,1.24963081,4.96111107,-3.29074097,2.17700815,5.35618782,4.90390587,-3.69822884,0.0823188722,2.34082603,5.88674784,-2.21850896,0.941969752,1.82543552,3.93247032,4.39176989
39,-0.537428319,-3.42290974,-1.7714045,-1.0219779,-1.24145353,1.27411354,4.93972063,-3.32089281,2.16529512,5.40485001,4.85956335,-3.74877405,0.108036228,2.36902881,5.8831315,-2.23731518,0.960134327,1.84725475,3.9624052,4.38741684
40,-0.593669772,-3.41328073,-1.76596308,-1.02571261,-1.23922336,1.29875493,4.91792107,-3.35152817,2.1529665,5.45324564,4.81433582,-3.79893303,0.133227766,2.39751291,5.87923384,-2.25618386,0.978264987,1.86930501,3.99235797,4.38230705
41,-0.649878979,-3.40303564,-1.76090908,-1.02936304,-1.23711848,1.32351029,4.89545631,-3.38260746,2.1396482,5.50065422,4.76893234,-3.84863687,0.15809609,2.42666984,5.87478161,-2.27533793,0.99644959,1.89168739,4.02239513,4.37646008
42,-0.70601356,-3.39219856,-1.7561568,-1.0329088,-1.23502409,1.34841323,4.87245655,-3.41416311,2.12554479,5.5474515,4.72301483,-3.89790154,0.182486176,2.45624518,5.86994553,-2.29462409,1.01461458,1.91434729,4.05247211,4.36984825
43,-0.762129962,-3.38077545,-1.75163615,-1.03633797,-1.23286724,1.37337089,4.84914446,-3.44605327,2.11085081,5.59388065,4.67634201,-3.94670224,0.206256926,2.4860034,5.86486673,-2.31394911,1.03272045,1.93722367,4.08256149,4.36246586
44,-0.818107367,-3.36880612,-1.74751353,-1.03969049,-1.23086166,1.3984704,4.82509041,-3.47841263,2.09508491,5.63921022,4.62965536,-3.99507117,0.229710519,2.51647949,5.85917854,-2.33358932,1.05086875,1.96044493,4.11269617,4.35432339
45,-0.873983741,-3.35626388,-1.74368405,-1.04293942,-1.22886539,1.42365313,4.8005724,-3.51116467,2.07855368,5.68389034,4.58250999,-4.04296112,0.252634376,2.54732752,5.85310173,-2.35337973,1.06899559,1.98393726,4.14285278,4.34540129
46,-0.929825604,-3.34311748,-1.74010062,-1.0460794,-1.22684991,1.44904888,4.77544069,-3.54446507,2.06120276,5.72802401,4.53483343,-4.0904274,0.274991959,2.57851362,5.84663773,-2.37329817,1.0870924,2.00771427,4.17306328,4.3356781
47,-0.985497534,-3.32940865,-1.73674142,-1.04909039,-1.22475803,1.47457242,4.74987364,-3.57819057,2.04317832,5.77182102,4.486413,-4.13745165,0.296673179,2.60986042,5.83991623,-2.39324188,1.10512292,2.03174996,4.2032733,4.32514381
48,-1.0410012,-3.31522655,-1.73379302,-1.05205119,-1.22287691,1.50009215,4.72372103,-3.61216688,2.02409911,5.81419086,4.43841839,-4.18392086,0.318018109,2.64195538,5.83251143,-2.41356277,1.12318027,2.05611491,4.23349619,4.31384802
49,-1.09637046,-3.30049253,-1.73110282,-1.05491292,-1.22099721,1.52577758,4.69695234,-3.64663267,2.0041554,5.85590982,4.39002752,-4.22995615,0.338785589,2.67439985,5.82468319,-2.43405271,1.1412009,2.08076024,4.26373386,4.30175114
50,-1.15158367,-3.28520203,-1.72867751,-1.05766225,-1.21911907,1.55159128,4.66963673,-3.68153,1.98339355,5.89697552,4.34127426,-4.27551937,0.358934939,2.70713687,5.81646442,-2.45467019,1.15917802,2.10571313,4.29400682,4.28882551
51,-1.20660007,-3.26939392,-1.72647393,-1.06030083,-1.217219,1.57748008,4.64190245,-3.71673679,1.96189177,5.9374299,4.29215622,-4.32057762,0.378404468,2.74006987,5.80791235,-2.47535944,1.1770817,2.13093209,4.32426453,4.27506542
52,-1.26142621,-3.25306702,-1.7245183,-1.06283927,-1.21531951,1.6035943,4.61345291,-3.75249887,1.93944979,5.97716856,4.24272251,-4.36520576,0.397287846,2.77333117,5.7989378,-2.4962163,1.19492912,2.15642691,4.35451603,4.26048994
53,-1.31602407,-3.23625016,-1.72285569,-1.06528914,-1.2134918,1.62976539,4.58446026,-3.78858042,1.91610193,6.01596832,4.19329453,-4.40934467,0.415598124,2.80699921,5.78945065,-2.51729894,1.21274734,2.18224525,4.38477564,4.24508715
54,-1.37039506,-3.21894217,-1.721421,-1.06763983,-1.21166837,1.65610623,4.55482817,-3.82511711,1.89185512,6.05403662,4.14364433,-4.45301485,0.433263481,2.84091997,5.77956772,-2.53849649,1.23048437,2.2083478,4.4150219,4.22884798
55,-1.42453003,-3.20116234,-1.72030234,-1.06991291,-1.20995378,1.68242037,4.52474499,-3.86180806,1.86670685,6.09094381,4.09429646,-4.49612713,0.450402528,2.87537241,5.76904249,-2.56000519,1.24820793,2.23481011,4.44528008,4.21176386
56,-1.47837329,-3.18290973,-1.71934938,-1.07206523,-1.20817232,1.70896411,4.49400377,-3.89904022,1.84071946,6.12738466,4.04445839,-4.53882456,0.466769516,2.90979385,5.75831366,-2.58151007,1.26580477,2.26148319,4.4754734,4.19384956
57,-1.53193247,-3.16422582,-1.71874464,-1.07415664,-1.20655596,1.73550999,4.46264029,-3.93647933,1.81367183,6.16240072,3.99524379,-4.58099031,0.482699901,2.94492674,5.74679804,-2.60341072,1.28338397,2.28855681,4.50568724,4.17508554
58,-1.58522129,-3.14505911,-1.71826363,-1.07612252,-1.20483875,1.76222622,4.43081045,-3.97431397,1.78590989,6.19706345,3.94547319,-4.62266779,0.497781038,2.9799509,5.73509789,-2.62527514,1.30084372,2.31587577,4.53584957,4.15544224
59,-1.63821793,-3.12545419,-1.71799231,-1.0779897,-1.20314348,1.78912687,4.39825535,-4.0125947,1.75714302,6.23086166,3.89568186,-4.66391277,0.512218356,3.01524091,5.72293282,-2.64732432,1.31821465,2.34347868,4.56597233,4.13495207
60,-1.69090247,-3.10541964,-1.7179414,-1.07976937,-1.2014854,1.81605828,4.36522722,-4.05108261,1.7275455,6.26370907,3.84607553,-4.70461702,0.52598691,3.05074143,5.71032143,-2.669523,1.33549106,2.37138057,4.59605646,4.11360025
61,-1.74322021,-3.08500314,-1.71820641,-1.08148396,-1.19995308,1.84304047,4.33147049,-4.08983135,1.69686818,6.29523897,3.79703689,-4.74486876,0.539240777,3.08675003,5.69702196,-2.6920228,1.35269988,2.39967394,4.62613583,4.09136391
62,-1.79519272,-3.0641706,-1.71850491,-1.0830487,-1.1982851,1.87025094,4.29727411,-4.12899685,1.66548169,6.3265605,3.74735117,-4.7846241,0.551559508,3.12252855,5.68360567,-2.71444964,1.36975718,2.42815924,4.65609455,4.06826735
63,-1.8468082,-3.04293156,-1.71917748,-1.08457863,-1.19680059,1.89755774,4.26206493,-4.16850185,1.63279128,6.35610342,3.69874239,-4.82393551,0.563528657,3.15904093,5.66929197,-2.73734498,1.38676274,2.45706487,4.68608046,4.04430151
64,-1.89809668,-3.02130389,-1.71982729,-1.08594954,-1.19516385,1.92491746,4.22686386,-4.20811272,1.59970641,6.38575554,3.64920855,-4.86271906,0.574411929,3.19503021,5.65508795,-2.75999689,1.40357482,2.48612618,4.71592236,4.01942301
65,-1.94892919,-2.99933863,-1.72080088,-1.08727169,-1.19367254,1.95246756,4.19054413,-4.24815226,1.56525159,6.41367531,3.60076404,-4.9010849,0.584913135,3.23172474,5.63998222,-2.78309107,1.42031491,2.51559782,4.74573994,3.99369645
66,-1.99937797,-2.97701383,-1.72189999,-1.08848798,-1.19216394,1.98014259,4.15369225,-4.28847408,1.52994537,6.44090271,3.55226588,-4.93897724,0.594632268,3.26842451,5.62452936,-2.80626917,1.43691587,2.54534578,4.77546787,3.96707416
67,-2.04940224,-2.95435548,-1.72316194,-1.08960891,-1.19067383,2.0078125,4.11642933,-4.32884455,1.49385345,6.46716738,3.50411797,-4.97634459,0.603638113,3.3051784,5.60868597,-2.82953405,1.45336378,2.57538009,4.80510998,3.93956089
68,-2.09901595,-2.93134975,-1.72456431,-1.09062564,-1.18919146,2.03563404,4.07849216,-4.36951351,1.45679522,6.49253798,3.45615673,-5.01327991,0.611925066,3.34200191,5.59241533,-2.85293341,1.4696734,2.60570884,4.83466434,3.9111464
69,-2.14815378,-2.90804052,-1.72615099,-1.091555,-1.18773556,2.06369448,4.03965235,-4.41057253,1.41858435,6.51675844,3.40868974,-5.04980659,0.619600058,3.37907243,5.57558823,-2.87653971,1.48583615,2.6363523,4.86413288,3.88185787
70,-2.19677448,-2.88446784,-1.72797906,-1.09244013,-1.18639314,2.09167552,4.00012445,-4.45162296,1.37934732,6.53936005,3.36235833,-5.08581257,0.626794875,3.41656542,5.55799055,-2.90047073,1.50187171,2.6673789,4.89352226,3.85169744
71,-2.2450633,-2.86055899,-1.72974288,-1.09316087,-1.18492842,2.11987257,3.96048832,-4.49288416,1.33961117,6.56210375,3.31515312,-5.12140083,0.632880688,3.45346165,5.54054546,-2.92414403,1.51768231,2.69855165,4.92275333,3.82058334
72,-2.29276776,-2.836411,-1.73174679,-1.09382224,-1.18355513,2.14809036,3.92001009,-4.53425026,1.29874182,6.58324575,3.26904845,-5.15651655,0.638494909,3.49078608,5.52231026,-2.94817066,1.53336072,2.73010826,4.95188761,3.78860068
73,-2.34006977,-2.81190491,-1.73377621,-1.09435213,-1.18212283,2.17658281,3.87883401,-4.57597494,1.25690508,6.60376453,3.22289801,-5.19122362,0.643265784,3.52789831,5.50387526,-2.97214246,1.54883039,2.76192188,4.98092794,3.75564718
74,-2.38679242,-2.78726006,-1.73601496,-1.09483135,-1.18077719,2.20507789,3.83698797,-4.61768627,1.21407962,6.62277555,3.17781663,-5.22548246,0.647539139,3.56536865,5.48468685,-2.99645543,1.56414652,2.79405999,5.00980473,3.721874
75,-2.43297744,-2.76235962,-1.73836517,-1.09521914,-1.17946219,2.23364162,3.79452467,-4.65945816,1.17033291,6.64067316,3.13335252,-5.2593174,0.65115732,3.60285139,5.46506834,-3.0208652,1.5792594,2.82649708,5.03856277,3.68718791
76,-2.47862816,-2.73726821,-1.74085927,-1.09554386,-1.17819047,2.26231813,3.75122666,-4.70134878,1.12549651,6.65715408,3.08984566,-5.29272318,0.654236972,3.64055729,5.44480515,-3.045506,1.59418321,2.85925436,5.06718349,3.65162396
77,-2.52374554,-2.71193075,-1.74338937,-1.09573388,-1.17688096,2.29115224,3.70746207,-4.74335146,1.07985902,6.67302084,3.04637575,-5.32573462,0.656470537,3.6779995,5.42434359,-3.0701158,1.60888314,2.89225912,5.0956521,3.61512017
78,-2.56826711,-2.68645263,-1.74605167,-1.09586442,-1.17560244,2.32006216,3.66285992,-4.78537655,1.03314757,6.68735743,3.00406003,-5.35828304,0.658209443,3.71565723,5.40321732,-3.09495544,1.62337542,2.9255898,5.12396765,3.57774711
79,-2.61233187,-2.66074777,-1.74867213,-1.09585261,-1.17430258,2.34912443,3.61805248,-4.82747221,0.985814512,6.70150423,2.96132922,-5.39052057,0.658944905,3.7528429,5.38207531,-3.11966157,1.63763237,2.95909882,5.15207052,3.53942728
80,-2.65575218,-2.63487434,-1.75139451,-1.09574997,-1.17300153,2.37829709,3.57245827,-4.86958838,0.93744874,6.71429729,2.91953278,-5.42232132,0.659118831,3.79009414,5.36040497,-3.14450741,1.65166068,2.99293065,5.18002605,3.50020146
81,-2.69854593,-2.60892534,-1.75429046,-1.09561574,-1.17180002,2.40740967,3.52616787,-4.91148329,0.888141274,6.72532129,2.87929177,-5.45369673,0.658921063,3.82767725,5.33793783,-3.16966057,1.6654501,3.0270946,5.20782042,3.46012163
82,-2.74079204,-2.58277988,-1.75710106,-1.09532082,-1.17049718,2.43689394,3.4791584,-4.9537015,0.837827206,6.73596001,2.8387661,-5.48475361,0.657759309,3.86472678,5.3155036,-3.19464302,1.67899096,3.0614326,5.23538542,3.4191103
83,-2.78236961,-2.55659032,-1.76012802,-1.09501708,-1.16933036,2.46620059,3.43156409,-4.99546003,0.786684632,6.74457169,2.80014253,-5.51540661,0.656372547,3.90230274,5.29205179,-3.22005224,1.69228661,3.09614825,5.26278782,3.37725616
84,-2.82328582,-2.53028274,-1.76319313,-1.09462106,-1.16812408,2.49580908,3.38278866,-5.03740168,0.734253764,6.75165176,2.76270103,-5.5456419,0.654494345,3.93996668,5.2679882,-3.24563837,1.70532966,3.13119483,5.29001474,3.33448911
85,-2.86369014,-2.50384426,-1.76615119,-1.09405565,-1.16689491,2.52542543,3.33436251,-5.07913399,0.681593001,6.75912571,2.72422433,-5.57563543,0.651381493,3.97672033,5.24433088,-3.27084112,1.71808505,3.16631937,5.31695271,3.2907753
86,-2.90333152,-2.4773643,-1.76929462,-1.09347296,-1.16572046,2.55511117,3.2846477,-5.120646,0.627644241,6.76405144,2.68824053,-5.60518503,0.64824605,4.01410437,5.21951771,-3.29652691,1.7305665,3.20186305,5.34374857,3.24620891
87,-2.94238281,-2.4508543,-1.7723645,-1.09276545,-1.16451693,2.58499694,3.2345202,-5.16216993,0.572918534,6.76854086,2.65214872,-5.63446665,0.644186556,4.05097914,5.19469452,-3.32206607,1.74276233,3.23753333,5.37023401,3.20078635
88,-2.98075104,-2.42425227,-1.77545619,-1.0919553,-1.16331148,2.61497617,3.18375301,-5.20350885,0.517323375,6.77182579,2.61696005,-5.6634016,0.639552534,4.08771944,5.16948175,-3.34764433,1.75465667,3.27348185,5.39651823,3.15442657
89,-3.01840949,-2.39770103,-1.77866161,-1.09111702,-1.16217005,2.64489603,3.13236022,-5.24440718,0.460931182,6.77335358,2.58337379,-5.69198179,0.634618819,4.12469578,5.1434679,-3.37350893,1.76626146,3.30973601,5.42255402,3.10724735
90,-3.0553956,-2.37110567,-1.7818433,-1.09017456,-1.1610055,2.6750164,3.08017445,-5.28518534,0.403570294,6.7736249,2.55073333,-5.7202363,0.629129827,4.16154671,5.11704302,-3.39942789,1.777547,3.34622884,5.44835186,3.05917478
91,-3.09168696,-2.34450889,-1.7849822,-1.08911037,-1.15982127,2.70527291,3.02756262,-5.32578421,0.34546423,6.77321005,2.5183394,-5.74823666,0.622844815,4.19795132,5.09052372,-3.4252317,1.78851926,3.38289928,5.47385502,3.01021957
92,-3.12727046,-2.31796861,-1.7882024,-1.08802402,-1.15868688,2.73548603,2.97415018,-5.36585665,0.286506176,6.77071857,2.48797655,-5.77586699,0.616438746,4.23469019,5.06309795,-3.4513526,1.79915535,3.41987085,5.49911737,2.96044207
93,-3.16211367,-2.29145646,-1.79139316,-1.08682692,-1.15750587,2.76604772,2.91975427,-5.40589952,0.226418629,6.76700592,2.45843792,-5.80324268,0.609437168,4.27127028,5.03528118,-3.4775157,1.8094542,3.45708728,5.52410936,2.9097774
94,-3.19628978,-2.264956,-1.79453146,-1.08551383,-1.15636444,2.79644823,2.86554837,-5.44538212,0.166106939,6.76287317,2.42899513,-5.83039045,0.601608157,4.30721807,5.00754786,-3.5034585,1.81941926,3.49442267,5.54877758,2.85823083
95,-3.2297287,-2.23853254,-1.79768217,-1.08413553,-1.15520561,2.82702088,2.81043315,-5.48453236,0.104816079,6.75708103,2.40100598,-5.85723114,0.593445003,4.34323263,4.9791584,-3.52957845,1.82903826,3.53201127,5.57315731,2.80584693
96,-3.26242185,-2.21217847,-1.80076289,-1.08264709,-1.15401602,2.85788727,2.7544415,-5.52354383,0.0424775854,6.75017166,2.37371635,-5.88387728,0.58465147,4.37889147,4.95061159,-3.55561662,1.83829153,3.56975031,5.59721565,2.75261903
97,-3.29431891,-2.18597841,-1.80392599,-1.08113849,-1.15287995,2.88857818,2.69799352,-5.56169891,-0.0203302912,6.74123764,2.34853649,-5.91016006,0.575831115,4.41495705,4.92100096,-3.58201981,1.84716904,3.60782981,5.62100029,2.69859052
98,-3.32546854,-2.15987372,-1.80701852,-1.07952809,-1.15171444,2.91944766,2.64088702,-5.59950352,-0.083963871,6.73118687,2.32414484,-5.9362154,0.566439986,4.45068169,4.89118671,-3.60835743,1.85566831,3.64605236,5.64445019,2.64373541
99,-3.35591817,-2.13384676,-1.81004119,-1.07780898,-1.15053785,2.9504509,2.58333826,-5.63692999,-0.148281842,6.72032595,2.30015326,-5.96210384,0.556340039,4.48587751,4.86135244,-3.6345365,1.86380613,3.68437696,5.66753626,2.58802986
100,-3.38554406,-2.10798836,-1.8130697,-1.07604492,-1.14937353,2.98151231,2.52499008,-5.67369843,-0.213352397,6.7074976,2.27811408,-5.98769236,0.546149313,4.52137041,4.83057976,-3.66099668,1.87152123,3.72302461,5.69034052,2.5314815
101,-3.41436672,-2.08233762,-1.81606591,-1.07421005,-1.14819396,3.01259494,2.46614528,-5.70980215,-0.278995693,6.69328451,2.25727797,-6.01302433,0.535620511,4.55665016,4.79949236,-3.6874404,1.87883759,3.76176572,5.71275473,2.47424626
102,-3.44241619,-2.05681181,-1.81900704,-1.07227695,-1.146999,3.04392767,2.40649223,-5.74552441,-0.345546186,6.67781448,2.23734188,-6.03821611,0.524569631,4.59168005,4.76805115,-3.71387434,1.88575017,3.80071998,5.73483658,2.41612101
103,-3.46971011,-2.03144407,-1.82190502,-1.07027233,-1.14582288,3.07505703,2.34693122,-5.78033257,-0.412183344,6.66136217,2.21826363,-6.06314516,0.513075948,4.62638807,4.73633194,-3.74027205,1.89225483,3.83979678,5.75654793,2.35719466
104,-3.49619436,-2.00627971,-1.8247211,-1.06817842,-1.14461148,3.10663056,2.28607941,-5.81484747,-0.480079651,6.64323616,2.2004838,-6.08798218,0.501209617,4.6609664,4.70418072,-3.76669478,1.89833331,3.87900639,5.77786303,2.29752374
105,-3.52184105,-1.98135519,-1.8275106,-1.06601858,-1.14339936,3.13808942,2.22501063,-5.84844255,-0.548232257,6.6237669,2.18397093,-6.11254978,0.489085346,4.69540453,4.67158985,-3.79314351,1.90397012,3.91837835,5.79881763,2.23710155
