traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
14,0.835659504,-3.45545173,-2.01270866,-0.894068301,-1.30288351,0.7005651,5.33103228,-2.70197415,2.24511695,4.04092789,5.74957323,-2.38363457,-0.610941648,1.81624413,5.86636305,-1.80798995,0.514867663,1.37805104,3.23544598,4.29410648
15,0.783394635,-3.46215558,-1.99915075,-0.900424719,-1.3001591,0.722168744,5.32046461,-2.72178435,2.24969578,4.10025787,5.72413969,-2.44150639,-0.581001639,1.83203602,5.87087917,-1.82380521,0.532085001,1.39401233,3.26347733,4.30512905
16,0.730801105,-3.46818256,-1.9859041,-0.906678438,-1.29745853,0.743889153,5.30948925,-2.74199486,2.25368714,4.1593442,5.69771385,-2.49926162,-0.550978899,1.84833491,5.87512207,-1.83972633,0.549367487,1.4101696,3.29160023,4.31561947
17,0.677898467,-3.47352695,-1.97297335,-0.91282922,-1.2947706,0.76575762,5.2980957,-2.76264048,2.25706935,4.21813869,5.6703496,-2.55682516,-0.520902455,1.8651886,5.87906647,-1.85572207,0.566712379,1.42655706,3.31982994,4.3255558
18,0.624701023,-3.47819471,-1.96036053,-0.918875873,-1.29210651,0.7877267,5.28630543,-2.78367805,2.25985909,4.27663898,5.64204025,-2.61420345,-0.490815282,1.88255048,5.88272762,-1.87181127,0.584121108,1.443156,3.34814548,4.33493185
19,0.57119298,-3.48218203,-1.94806075,-0.924821794,-1.2894578,0.809858799,5.27405977,-2.80517697,2.26202106,4.33485603,5.61277246,-2.67140508,-0.460697919,1.90046668,5.88607597,-1.88800502,0.601593733,1.45998275,3.37657237,4.34374905
20,0.517442763,-3.48549533,-1.93610001,-0.930659235,-1.28683448,0.832060933,5.26145267,-2.827034,2.26358199,4.39268637,5.58263874,-2.72832298,-0.430652171,1.91888845,5.88914251,-1.90427721,0.619120121,1.47703755,3.40508342,4.35197878
21,0.463404268,-3.48812532,-1.92445421,-0.936393499,-1.2842257,0.854435384,5.24837303,-2.84937644,2.2644937,4.45021534,5.55155849,-2.78505421,-0.40059644,1.9378897,5.89187574,-1.92068195,0.636715293,1.49432671,3.43370223,4.35963011
22,0.409141719,-3.49010181,-1.91314054,-0.942026198,-1.28164423,0.876890123,5.23490191,-2.87209439,2.26478696,4.50734949,5.51960564,-2.84152007,-0.370640576,1.95736921,5.89432669,-1.93716824,0.654344797,1.51182115,3.46238756,4.36669064
23,0.35464111,-3.4913857,-1.90215838,-0.947548449,-1.27907801,0.899500847,5.22097015,-2.89527869,2.26442361,4.56412649,5.48676109,-2.89772964,-0.340751559,1.9774183,5.89644432,-1.95377874,0.672038376,1.52956748,3.49118066,4.37314367
24,0.299931109,-3.49200702,-1.89151216,-0.95296663,-1.27653801,0.92221123,5.20662546,-2.91887283,2.26341271,4.62049532,5.45307159,-2.95364952,-0.310976058,1.99800503,5.89823866,-1.97049654,0.689782381,1.54755306,3.52005792,4.37898207
25,0.244991511,-3.49193907,-1.88119376,-0.958278775,-1.27401507,0.945078909,5.19179773,-2.942945,2.26172972,4.67648602,5.41849279,-3.00931978,-0.281303376,2.01913834,5.89969969,-1.9873451,0.707580745,1.56578577,3.54904294,4.38420153
26,0.189882055,-3.4912374,-1.87120211,-0.963489294,-1.27151728,0.968039036,5.17655802,-2.96741438,2.25939012,4.73203278,5.38310528,-3.06466603,-0.251805246,2.04077935,5.90084314,-2.00430584,0.725413144,1.58423674,3.57807875,4.38879395
27,0.13458088,-3.48985577,-1.86154866,-0.968594134,-1.26904023,0.99114573,5.16083717,-2.9923563,2.2563622,4.78716135,5.34687185,-3.11973143,-0.222460061,2.06295252,5.90164709,-2.02139616,0.743287861,1.60293186,3.60721135,4.39275455
28,0.0791382194,-3.48782063,-1.85223544,-0.973589361,-1.26658607,1.01435912,5.14468288,-3.01771808,2.25265574,4.84181738,5.30986261,-3.17445183,-0.193317935,2.08565259,5.90211535,-2.03859448,0.761196852,1.6218816,3.63642478,4.39605999
29,0.0235266387,-3.48512173,-1.84324706,-0.978483081,-1.26415646,1.03768814,5.1280694,-3.04351616,2.24825859,4.89600468,5.27206564,-3.22884083,-0.164387569,2.10887814,5.90222979,-2.05594826,0.779156327,1.64107537,3.66571498,4.3987155
30,-0.0322041027,-3.48177123,-1.83459413,-0.983272016,-1.26174724,1.06115544,5.11097765,-3.0697751,2.24315262,4.94970846,5.23351622,-3.28288221,-0.135698318,2.13262343,5.90199804,-2.07341862,0.797140777,1.66052175,3.69508195,4.40070677
31,-0.0880417079,-3.47775984,-1.8262831,-0.987949729,-1.25936282,1.08473432,5.09342766,-3.0964694,2.23733521,5.00291681,5.19420958,-3.33658433,-0.107239008,2.15690708,5.901402,-2.09103608,0.815162838,1.68023002,3.72452593,4.40201712
32,-0.143988654,-3.47313881,-1.81829441,-0.992530346,-1.25700021,1.10843503,5.07539701,-3.12360644,2.23080635,5.05561543,5.1541791,-3.38992262,-0.079082571,2.18165374,5.90046978,-2.1087749,0.833199441,1.70016766,3.75401831,4.40265989
33,-0.20003961,-3.46783066,-1.81064284,-0.997002184,-1.25466466,1.13227022,5.05687284,-3.1512146,2.22354269,5.10778666,5.11344481,-3.44288802,-0.051202558,2.2069428,5.89915466,-2.12667847,0.851279497,1.72038829,3.78361368,4.4026103
34,-0.256148219,-3.46191216,-1.80331838,-1.00137115,-1.25235176,1.15620887,5.03788853,-3.17923975,2.21554852,5.15940857,5.07203627,-3.4954679,-0.0236449093,2.23272347,5.89747286,-2.14471936,0.869373739,1.74085462,3.8132503,4.40186405
35,-0.312317222,-3.45535707,-1.79632044,-1.00563514,-1.2500602,1.18030214,5.01837397,-3.2077589,2.20678949,5.21049595,5.02995157,-3.54767013,0.0035990749,2.25904298,5.89539146,-2.16292048,0.887499154,1.76160192,3.8429594,4.40040827
36,-0.368515581,-3.44816232,-1.78966248,-1.00979185,-1.24779844,1.20446908,4.99842167,-3.23666215,2.19731045,5.26098204,4.98726559,-3.59944892,0.0304602161,2.28580165,5.89296055,-2.18124986,0.905629933,1.78260863,3.87273169,4.3982358
37,-0.424761415,-3.44036651,-1.78331292,-1.01385319,-1.24555993,1.22877681,4.97794437,-3.26603746,2.18705535,5.31090021,4.9439435,-3.65083528,0.0569589883,2.31306028,5.89013481,-2.19974351,0.923776627,1.80387414,3.90255022,4.39534807
38,-0.481020868,-3.43193483,-1.77728653,-1.01780534,-1.24334025,1.25324738,4.95691442,-3.29591298,2.17600656,5.36023426,4.90001822,-3.70182633,0.0830830857,2.3408227,5.88690186,-2.21840286,0.941943169,1.82542717,3.932441,4.39173126
39,-0.537246108,-3.42291284,-1.77158785,-1.02165544,-1.24115384,1.27776885,4.93545961,-3.32614088,2.16422462,5.40892172,4.85557699,-3.75235629,0.108765855,2.36900711,5.88330603,-2.23719454,0.960102499,1.84723651,3.96236038,4.38737822
40,-0.59346956,-3.41327691,-1.7661984,-1.02540541,-1.23898733,1.30244422,4.91345263,-3.35685158,2.15164304,5.45698833,4.81060028,-3.80246353,0.134015501,2.39764476,5.87931585,-2.25613332,0.97826004,1.86932254,3.99233818,4.38227749
41,-0.649679661,-3.40302348,-1.76111662,-1.02904987,-1.23684466,1.32727087,4.89088249,-3.38804936,2.13823843,5.50443649,4.76506233,-3.85216928,0.158858269,2.42677975,5.87489557,-2.27526617,0.996430933,1.89169323,4.02237463,4.37643099
42,-0.705828905,-3.39220476,-1.7563436,-1.03259766,-1.23473191,1.35217237,4.86785078,-3.41962218,2.12406659,5.55120516,4.71909332,-3.90139818,0.183204487,2.45631313,5.87009764,-2.29453182,1.01457894,1.91432321,4.05243349,4.3698287
43,-0.761894166,-3.3808012,-1.75188208,-1.03604126,-1.23264265,1.37719548,4.8442893,-3.45163345,2.10908604,5.59730387,4.67266512,-3.95018363,0.207076862,2.48628259,5.8648901,-2.31396151,1.03272414,1.93723941,4.08252525,4.36245775
44,-0.81790626,-3.36880398,-1.7477206,-1.03938377,-1.23057914,1.40236437,4.8201561,-3.48411441,2.09325957,5.64274025,4.62577772,-3.99853468,0.230475023,2.51672673,5.85922575,-2.33358479,1.05087507,1.96046329,4.11267328,4.35430336
45,-0.873803854,-3.35625148,-1.7438587,-1.04262578,-1.22854388,1.42761517,4.79553175,-3.51697397,2.07664299,5.68745756,4.57852316,-4.04641294,0.253336161,2.54751062,5.85319805,-2.35334134,1.06898689,1.98393869,4.1428318,4.34538221
46,-0.929620147,-3.34312749,-1.74027538,-1.04577088,-1.22652876,1.4530313,4.77031136,-3.55032015,2.05916119,5.73148346,4.5308876,-4.0938344,0.275685221,2.57874131,5.84671688,-2.37327218,1.08708227,2.00771427,4.1730299,4.33567047
47,-0.985283375,-3.32944846,-1.73699617,-1.04881072,-1.22454166,1.47854114,4.7445693,-3.58405566,2.04084682,5.77478695,4.48289728,-4.14079952,0.297502011,2.61038017,5.83979702,-2.39338088,1.10517049,2.03180265,4.20325184,4.32514477
48,-1.04080701,-3.31524658,-1.7339884,-1.05175853,-1.2225827,1.50416064,4.71829414,-3.61819434,2.02170515,5.81733704,4.43463564,-4.18727016,0.318741202,2.64234233,5.83249426,-2.41362238,1.12319493,2.05613565,4.23347092,4.3138485
49,-1.09618735,-3.30047655,-1.73126531,-1.0546006,-1.22064805,1.52989221,4.69146395,-3.65273476,2.00170803,5.85913563,4.38608265,-4.23327684,0.33942458,2.67468452,5.82474327,-2.43405175,1.14120352,2.08077908,4.26372385,4.30173445
50,-1.15136766,-3.28520799,-1.72881794,-1.05734622,-1.21873999,1.55575049,4.66406012,-3.68769622,1.98083711,5.90018511,4.33727121,-4.27881432,0.3595303,2.70740151,5.81655312,-2.45464492,1.15917301,2.1057198,4.29397011,4.28880644
51,-1.20638323,-3.26940775,-1.72663462,-1.05999482,-1.2168566,1.58171344,4.63611221,-3.72303629,1.95911539,5.94044876,4.28825283,-4.32386017,0.379040569,2.74044824,5.80792999,-2.47540498,1.17709661,2.13094926,4.32422876,4.27506018
52,-1.26119554,-3.25310183,-1.7247076,-1.06254637,-1.2149992,1.60780537,4.60757732,-3.75878692,1.93650889,5.97992516,4.23904657,-4.36843729,0.397949249,2.77380848,5.79888821,-2.49631333,1.1949544,2.15645456,4.35448265,4.26050138
53,-1.31578696,-3.23628283,-1.72304237,-1.06499541,-1.21316302,1.63402152,4.57845783,-3.7949338,1.91301465,6.01860285,4.18968534,-4.41252518,0.416242361,2.80751038,5.78938341,-2.51740146,1.21277404,2.18228722,4.38474655,4.24509239
54,-1.37018383,-3.21896267,-1.72162306,-1.06735218,-1.21135426,1.66036797,4.54873943,-3.83148003,1.88861454,6.05646372,4.14019394,-4.45613766,0.433926463,2.84153938,5.77941895,-2.5386622,1.23053205,2.20841575,4.41501427,4.22884798
55,-1.42429614,-3.20118475,-1.72045577,-1.06960952,-1.20957434,1.68680215,4.51847458,-3.86836696,1.8633399,6.09350157,4.09060764,-4.49925947,0.450975388,2.87586904,5.76899767,-2.56011152,1.24823666,2.23483825,4.44524479,4.21177292
56,-1.47814286,-3.18292689,-1.71952248,-1.07176936,-1.207816,1.71335399,4.48762083,-3.90560961,1.83717537,6.12969542,4.0409832,-4.54189491,0.467368543,2.91042852,5.75817442,-2.58166814,1.26585102,2.2615633,4.47546768,4.19383907
57,-1.53173697,-3.16421628,-1.71881366,-1.07383633,-1.20608068,1.74004102,4.45615101,-3.94323587,1.81008387,6.16503239,3.99132252,-4.58404732,0.48312816,2.9452858,5.74687386,-2.60342503,1.28339458,2.28856945,4.50565767,4.17507601
58,-1.58503687,-3.14505053,-1.71834564,-1.07580578,-1.2043767,1.76680744,4.42413139,-3.98116517,1.78210568,6.19950628,3.94166279,-4.62571764,0.498233944,2.98039818,5.73511791,-2.62534618,1.30086303,2.31589007,4.53582478,4.15544271
59,-1.63799596,-3.12547469,-1.71808565,-1.07768023,-1.20268953,1.79371023,4.3914938,-4.01944733,1.75321281,6.23309946,3.89209199,-4.66688156,0.512654006,3.01571631,5.72293663,-2.64738894,1.31823003,2.34350729,4.56594563,4.13496017
60,-1.69067442,-3.10544395,-1.71804059,-1.07945824,-1.20102739,1.82073367,4.35823631,-4.05807066,1.72337496,6.26580095,3.8425436,-4.707582,0.526436806,3.05132461,5.71025276,-2.66964531,1.33552039,2.37143326,4.59603834,4.11360359
61,-1.74301708,-3.08498669,-1.71820462,-1.08113992,-1.1993922,1.84784853,4.32439709,-4.09697914,1.69263709,6.29760027,3.793118,-4.74779701,0.539529979,3.08709431,5.69715166,-2.69201803,1.35270154,2.39966583,4.62609625,4.09136248
62,-1.79497874,-3.06418395,-1.7185632,-1.08273244,-1.19778061,1.87507164,4.28996038,-4.13618183,1.66097665,6.32848835,3.74382973,-4.78753519,0.551949978,3.1230607,5.68360424,-2.7145505,1.36977148,2.42816401,4.65605831,4.06829309
63,-1.84659719,-3.04294181,-1.71911836,-1.08422303,-1.19619,1.90242612,4.25488329,-4.17570257,1.62835813,6.35844517,3.69471216,-4.82678938,0.563695192,3.15927291,5.6695385,-2.73726749,1.38675129,2.45702386,4.68600845,4.04430294
64,-1.89784622,-3.02133632,-1.7198621,-1.08562577,-1.1946274,1.92986131,4.21923637,-4.21546173,1.5948385,6.38746023,3.6458056,-4.86556244,0.574751675,3.19562531,5.65504599,-2.76012588,1.40360177,2.48615241,4.71587563,4.01945066
65,-1.94870424,-2.99934554,-1.72077978,-1.08692741,-1.1930784,1.95747662,4.1828661,-4.2555747,1.5603106,6.41551971,3.59713292,-4.90388346,0.585131168,3.23215199,5.64009285,-2.7831254,1.42032111,2.5155952,4.74569654,3.99370742
66,-1.99915195,-2.9770174,-1.72187304,-1.08813906,-1.19155645,1.9851464,4.14596081,-4.29586506,1.52489889,6.44261885,3.54873896,-4.94171095,0.594817281,3.2688396,5.62464762,-2.80629492,1.43692791,2.54535317,4.77542686,3.96707344
67,-2.04918122,-2.95435739,-1.72312677,-1.08925784,-1.19005477,2.01294851,4.10839653,-4.33642292,1.48851776,6.46873665,3.50064254,-4.97908306,0.603821397,3.30566502,5.60875034,-2.82961059,1.45339131,2.57540131,4.80507088,3.93956208
68,-2.09876895,-2.93136287,-1.7245394,-1.09028184,-1.18857467,2.04083323,4.07024765,-4.37715912,1.45123029,6.49386454,3.45289969,-5.01598692,0.612131655,3.34256601,5.59243345,-2.85303879,1.46969926,2.60573626,4.83462572,3.91116095
69,-2.14792609,-2.90806031,-1.72610688,-1.09121597,-1.18711841,2.06884122,4.03144073,-4.41813087,1.41297042,6.51799059,3.40551281,-5.05243635,0.619756877,3.37960553,5.57562351,-2.87663531,1.48586917,2.63638449,4.86408901,3.88186789
70,-2.19662046,-2.8844521,-1.72781169,-1.09205449,-1.18567574,2.096977,3.99198055,-4.45931339,1.37374973,6.5411005,3.3585422,-5.08842802,0.626697898,3.41674972,5.55834723,-2.90036702,1.50187445,2.66733003,4.89345169,3.8516736
71,-2.2448287,-2.86055255,-1.72966003,-1.0927968,-1.18425238,2.12523103,3.9518609,-4.50068617,1.33356202,6.5631752,3.31199193,-5.12398577,0.63296175,3.45398068,5.54062223,-2.92422628,1.51771379,2.69858718,4.92271948,3.82057285
72,-2.29256749,-2.83637977,-1.73163569,-1.09344995,-1.18285346,2.15354872,3.91118121,-4.54215813,1.29247952,6.58422279,3.26592517,-5.15907717,0.638536036,3.49128461,5.52241087,-2.94823575,1.53339291,2.73014522,4.95186329,3.78857446
73,-2.33980393,-2.81196833,-1.73372746,-1.09401429,-1.18147039,2.18199182,3.86982965,-4.58379269,1.25043201,6.60421419,3.22034478,-5.19374275,0.643436134,3.52861691,5.50378466,-2.97235489,1.54887688,2.76195788,4.98086548,3.75570774
74,-2.38654137,-2.78728437,-1.73593926,-1.0944823,-1.18010151,2.2105639,3.8278048,-4.62557697,1.2074132,6.62313175,3.17530537,-5.22797489,0.647665739,3.56602287,5.48467112,-2.99661684,1.56418383,2.7940979,5.00976562,3.72190905
75,-2.43275928,-2.76236868,-1.73826504,-1.09486043,-1.17875624,2.2392199,3.78516507,-4.6674428,1.16346323,6.64098263,3.13079548,-5.26178408,0.651224732,3.60346675,5.46509123,-3.02101231,1.57930255,2.82652807,5.03852415,3.68721008
76,-2.47842836,-2.73726106,-1.74068403,-1.09514737,-1.17742157,2.26800346,3.74185705,-4.70941353,1.11855078,6.65773726,3.08690619,-5.29516792,0.654119909,3.64094567,5.44504786,-3.04552317,1.59421086,2.8592422,5.06713009,3.65162253
77,-2.52354813,-2.71193719,-1.74319863,-1.09534156,-1.17610371,2.29689074,3.69790268,-4.75144863,1.07270086,6.67339039,3.04363155,-5.32814312,0.656357408,3.67841959,5.42456961,-3.07014251,1.60891068,2.89224219,5.09558916,3.61513019
78,-2.56811571,-2.68642545,-1.74580443,-1.09544611,-1.1748023,2.32587528,3.65331674,-4.79351902,1.02592075,6.68792868,3.00101566,-5.36069822,0.657940745,3.7159276,5.40359116,-3.09490848,1.62340772,2.92555094,5.12389326,3.57772613
79,-2.61209702,-2.66076422,-1.74849522,-1.09546363,-1.17351997,2.3549161,3.60815787,-4.83554935,0.978274405,6.7013669,2.95905519,-5.39286232,0.658876896,3.75333977,5.38225365,-3.11973381,1.63766778,2.95909095,5.15200567,3.5394609
80,-2.65551257,-2.63491416,-1.75125265,-1.09538496,-1.17224407,2.38411379,3.56227016,-4.8776474,0.929627836,6.71364212,2.91782928,-5.42462683,0.659177184,3.79080224,5.36038351,-3.1447053,1.6517036,2.9929564,5.17997265,3.50025749
81,-2.69834232,-2.60891151,-1.7540822,-1.09521723,-1.17098153,2.41342378,3.51572347,-4.91973591,0.880045116,6.72476816,2.87734771,-5.45600605,0.658845484,3.82825398,5.33804321,-3.16978598,1.66550207,3.02712321,5.20777512,3.46012664
82,-2.740556,-2.58281922,-1.75696802,-1.09496403,-1.16973162,2.44281483,3.46855712,-4.96175289,0.829572737,6.73473883,2.83759928,-5.4870162,0.657895029,3.86560225,5.31533241,-3.19493985,1.67904425,3.06149387,5.23534536,3.41916847
83,-2.78211713,-2.5565927,-1.75992727,-1.0946157,-1.16849756,2.47228551,3.42079258,-5.0036788,0.778215647,6.74354744,2.79866433,-5.51763487,0.656324327,3.90296841,5.29208374,-3.220227,1.69234705,3.09622383,5.26275539,3.37725019
84,-2.82311869,-2.53024888,-1.76291442,-1.09418166,-1.16726744,2.50192165,3.37226343,-5.04558706,0.725869656,6.75113058,2.76055026,-5.54791164,0.654161215,3.94024992,5.26841879,-3.24560428,1.70537961,3.13116384,5.28994751,3.33446717
85,-2.86343646,-2.5038588,-1.76595366,-1.09366059,-1.16605484,2.53158641,3.32321215,-5.08729696,0.672715247,6.75756025,2.72323442,-5.57782984,0.651395917,3.97744417,5.2443428,-3.27105379,1.71813953,3.16636395,5.31691074,3.29081392
86,-2.90311027,-2.47739077,-1.76902556,-1.09305096,-1.16484213,2.56140208,3.27344036,-5.12892246,0.618611813,6.76275492,2.68684196,-5.60739088,0.648046136,4.01461172,5.2197504,-3.29661798,1.73062599,3.2018621,5.34366465,3.24623847
87,-2.94215894,-2.45085526,-1.77212465,-1.09235442,-1.16364026,2.5913136,3.22302127,-5.17037392,0.563642085,6.76672506,2.65132403,-5.63662815,0.64413482,4.05160618,5.19483232,-3.32222128,1.74281609,3.23754478,5.37018347,3.20082664
88,-2.98049831,-2.42429042,-1.77525258,-1.09156704,-1.16244364,2.62131667,3.17198348,-5.21162605,0.507798672,6.76947021,2.61671281,-5.66552877,0.639648736,4.08860016,5.16936016,-3.34794879,1.75472009,3.27355623,5.39647627,3.15447903
89,-3.01817369,-2.39772749,-1.77839696,-1.09070063,-1.16125655,2.65140772,3.1203177,-5.25264931,0.451111287,6.77097416,2.58304,-5.69410658,0.634614885,4.1254406,5.14350986,-3.37373042,1.76631927,3.30976248,5.42249632,3.10730886
90,-3.05516434,-2.37113404,-1.78155315,-1.08974469,-1.1600728,2.68160772,3.06799984,-5.29343462,0.393563777,6.77121639,2.5503428,-5.72237015,0.62904048,4.16219711,5.11718893,-3.39959311,1.77761006,3.34624362,5.44827986,3.05922699
91,-3.09145451,-2.3445344,-1.78472662,-1.08869863,-1.15889454,2.71188188,3.01508737,-5.33392191,0.335207403,6.77020788,2.5185914,-5.75032997,0.622934103,4.198843,5.09042835,-3.42553973,1.78858733,3.38297725,5.47381353,3.01026106
92,-3.12703156,-2.31797147,-1.78789461,-1.08757019,-1.1577189,2.74225497,2.96154237,-5.37410688,0.276037991,6.76792717,2.48786998,-5.77799606,0.616321802,4.23531055,5.06331062,-3.45149899,1.79922354,3.4198966,5.49906063,2.96046948
93,-3.16192389,-2.29144764,-1.79105556,-1.08636343,-1.15654647,2.7727561,2.90730095,-5.41400099,0.215986311,6.76432323,2.45816016,-5.80537891,0.609199762,4.27171087,5.03567839,-3.4775672,1.80953264,3.45705795,5.52401924,2.9098053
94,-3.19606853,-2.26495838,-1.79422188,-1.08506632,-1.15537524,2.80332541,2.85249209,-5.45350504,0.155192733,6.75944567,2.42949176,-5.832479,0.601590395,4.3079524,5.00765228,-3.50367451,1.81949663,3.49446201,5.54871607,2.8582592
95,-3.22947359,-2.23857045,-1.79735851,-1.08369029,-1.15420115,2.83401155,2.79701853,-5.49263906,0.0935782641,6.75323725,2.40188789,-5.85931015,0.593503356,4.34408617,4.97916174,-3.52985358,1.82910943,3.5320673,5.57308674,2.80590916
96,-3.26214933,-2.2122488,-1.80048168,-1.0822295,-1.15302432,2.86478329,2.74094319,-5.53134012,0.0312182903,6.74571657,2.37535691,-5.88588381,0.584960222,4.38001919,4.95033073,-3.55604005,1.83835626,3.56985211,5.59716129,2.75271988
97,-3.2940762,-2.18600798,-1.80358589,-1.08068681,-1.15184712,2.89564228,2.68427777,-5.56958675,-0.0318785608,6.73687267,2.34991598,-5.91219425,0.575958431,4.4158473,4.92099619,-3.58230972,1.84724152,3.60788965,5.62093592,2.69864941
98,-3.32523537,-2.15990663,-1.80666947,-1.07906902,-1.1506778,2.92654252,2.62708569,-5.60730934,-0.0956459194,6.72673845,2.32553816,-5.93826342,0.566514492,4.45147371,4.89130259,-3.60858774,1.85574949,3.64609122,5.64436865,2.64379263
99,-3.35564327,-2.13391209,-1.80971277,-1.07736731,-1.1494931,2.95759749,2.5691793,-5.64457273,-0.160213679,6.71519232,2.30232358,-5.96410036,0.556658506,4.48696804,4.86116648,-3.63491821,1.86387062,3.68448377,5.66747999,2.58810544
100,-3.38528991,-2.108042,-1.81272578,-1.07558525,-1.14830554,2.98872614,2.51071358,-5.6812768,-0.22544834,6.70230341,2.28022504,-5.98970461,0.546392202,4.52230597,4.83059502,-3.66129732,1.87160099,3.72306347,5.69025707,2.53159571
101,-3.41413736,-2.08236933,-1.81568789,-1.07373023,-1.14711237,3.01994061,2.45166111,-5.71740246,-0.291358858,6.68805695,2.25928187,-6.01509094,0.53573209,4.5574584,4.79964876,-3.68767023,1.87892556,3.76179886,5.7126646,2.47431684
102,-3.44219661,-2.05682874,-1.81862664,-1.0717926,-1.14591789,3.05119967,2.39210749,-5.75288153,-0.357856423,6.67248011,2.23944139,-6.04026318,0.524684668,4.59242487,4.76829338,-3.71407366,1.8858484,3.80072737,5.73473883,2.41620421
103,-3.4694705,-2.03148866,-1.82151115,-1.06978559,-1.14471471,3.08257341,2.33193159,-5.78774261,-0.425030053,6.65549564,2.22079158,-6.06522465,0.513269901,4.62724924,4.73648643,-3.74051619,1.89234948,3.8398118,5.75643492,2.35731077
104,-3.49593663,-2.00633001,-1.82433832,-1.06769371,-1.14349234,3.11405134,2.27115703,-5.82194328,-0.492836833,6.63711023,2.20333767,-6.08999395,0.501510024,4.66188669,4.70429182,-3.76695871,1.89842284,3.87905407,5.77777147,2.29763126
105,-3.52161741,-1.98137927,-1.82711828,-1.06553435,-1.14226711,3.14560008,2.20984507,-5.85542393,-0.561211348,6.61734152,2.18704963,-6.11457491,0.489419937,4.69632149,4.67172956,-3.79339671,1.90406322,3.91840959,5.79871845,2.23719645
