traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
24,0.299933881,-3.49201775,-1.89150691,-0.952968061,-1.2765373,0.922218084,5.20661592,-2.91888285,2.26341796,4.62050676,5.45306301,-2.9536643,-0.31098488,1.99797642,5.89825821,-1.97047925,0.689765334,1.54753709,3.52004957,4.37898874
25,0.245003626,-3.49196434,-1.88118947,-0.958281696,-1.27401578,0.945067108,5.19181204,-2.94293022,2.26174116,4.67647982,5.41850376,-3.00930858,-0.281323612,2.01911211,5.89971399,-1.98734212,0.70756948,1.56576204,3.54901838,4.38421059
26,0.189865157,-3.4912343,-1.87120104,-0.96348989,-1.27151811,0.968043685,5.17654705,-2.96742249,2.25939393,4.73205137,5.38308382,-3.06469011,-0.251806766,2.04075265,5.90085745,-2.00429153,0.725401819,1.58422959,3.57808471,4.38879776
27,0.134588078,-3.48987532,-1.86154473,-0.968595684,-1.26904082,0.991142988,5.1608429,-2.99235368,2.25636864,4.7871623,5.34688091,-3.1197226,-0.222471252,2.06294727,5.90164804,-2.02139664,0.743285418,1.60292232,3.60719728,4.39276028
28,0.0791436434,-3.48782086,-1.85223222,-0.973588347,-1.26658559,1.01436019,5.14468145,-3.01771998,2.25265884,4.84182024,5.309865,-3.17445278,-0.193320528,2.08565187,5.90211773,-2.0385921,0.761196971,1.6218822,3.63642168,4.39606047
29,0.0235588662,-3.48512745,-1.84325767,-0.978479505,-1.26415646,1.03768277,5.12808228,-3.04350805,2.24826813,4.89599419,5.27209187,-3.22882318,-0.164409086,2.10886121,5.90224648,-2.05593038,0.779147446,1.64107525,3.66570973,4.39871311
30,-0.0322098732,-3.4817729,-1.8345896,-0.983271778,-1.26174641,1.06116784,5.11096096,-3.06979322,2.24314952,4.9497242,5.2334919,-3.28291035,-0.135684639,2.13261223,5.90200901,-2.07341552,0.797130048,1.66050732,3.69507861,4.40071249
31,-0.0880305171,-3.47778249,-1.82628822,-0.987950444,-1.25936306,1.08473682,5.09342337,-3.09647465,2.23733735,5.00293016,5.19420338,-3.33658862,-0.107243404,2.15690827,5.90139866,-2.09104347,0.81517005,1.6802299,3.72451401,4.40201807
32,-0.143980995,-3.47314358,-1.81829774,-0.992530107,-1.25700366,1.10842717,5.07540369,-3.12360168,2.23081541,5.05561543,5.15417624,-3.38992548,-0.0790854171,2.18163824,5.9004817,-2.10877872,0.833197117,1.70015574,3.75401068,4.40266752
33,-0.200033695,-3.46784759,-1.81063819,-0.997003019,-1.25466192,1.13228881,5.05685616,-3.15123892,2.2235353,5.10780382,5.11342955,-3.44290113,-0.0511937924,2.20695448,5.89914894,-2.12668443,0.851276577,1.72037947,3.78360081,4.40261555
34,-0.256130099,-3.46191812,-1.80332756,-1.00136793,-1.25235355,1.15619969,5.03789616,-3.17923141,2.21555591,5.15941477,5.07203388,-3.49547386,-0.0236469712,2.2327137,5.8974824,-2.14470696,0.869367659,1.74085486,3.81324673,4.40186071
35,-0.312318355,-3.45535707,-1.79632699,-1.00563407,-1.25006318,1.18028569,5.01838493,-3.2077415,2.20680118,5.21050549,5.02993536,-3.54768229,0.00359546742,2.2590251,5.89539719,-2.16292119,0.887502074,1.76160026,3.84295702,4.4004035
36,-0.368531018,-3.44816113,-1.7896626,-1.00979269,-1.24779713,1.20449436,4.99839354,-3.23669696,2.19729805,5.26100111,4.98724794,-3.5994575,0.0304678213,2.28582788,5.892941,-2.18126631,0.905641317,1.7826221,3.87274337,4.39823246
37,-0.424729019,-3.44037533,-1.78332508,-1.01384699,-1.24555874,1.22878706,4.97792768,-3.2660532,2.18705106,5.31091738,4.94392681,-3.65085411,0.0569608808,2.31305599,5.89014387,-2.19972992,0.923773706,1.80388057,3.90254641,4.39534473
38,-0.481013775,-3.43194723,-1.77728498,-1.01780593,-1.24334025,1.25324583,4.95691347,-3.29591155,2.17601371,5.36023569,4.90001869,-3.70182943,0.0830732286,2.34079027,5.88692665,-2.2183845,0.941927731,1.8254087,3.93242931,4.39173889
39,-0.537225306,-3.42292023,-1.77158928,-1.02165353,-1.24115181,1.27778471,4.93544626,-3.32616162,2.16422057,5.40892363,4.85558414,-3.7523551,0.10876552,2.36901093,5.88330841,-2.23719096,0.960096121,1.84723103,3.96235418,4.38738489
40,-0.593468666,-3.41328883,-1.7661885,-1.02540636,-1.23898411,1.30246222,4.91343117,-3.35687613,2.15163779,5.45699453,4.81059027,-3.80247569,0.134018347,2.39763069,5.87933016,-2.25612736,0.97824806,1.86930168,3.9923265,4.38229465
41,-0.649677396,-3.40302992,-1.76112556,-1.02905047,-1.23685122,1.32723475,4.89092159,-3.3880055,2.13826394,5.50442839,4.7650733,-3.85216594,0.158843771,2.42674017,5.87492323,-2.27524972,0.996420622,1.89168119,4.02237082,4.37643337
42,-0.705813408,-3.39221954,-1.7563504,-1.03259742,-1.23473406,1.35216439,4.86785746,-3.41961598,2.12407184,5.55120897,4.71908426,-3.90140867,0.183207929,2.4563055,5.87010431,-2.29453325,1.01457798,1.91431499,4.05242062,4.36983299
43,-0.761894226,-3.38081026,-1.75188327,-1.03604138,-1.23264229,1.37722099,4.84425545,-3.45167303,2.10906124,5.59732628,4.67263126,-3.9502058,0.207098156,2.4863255,5.86486101,-2.31398416,1.03273189,1.93724573,4.0825243,4.36245632
44,-0.817882478,-3.36882472,-1.7477231,-1.03938293,-1.23057902,1.40236521,4.82015276,-3.48412013,2.09326077,5.64275408,4.62576818,-3.99854422,0.230472609,2.51672339,5.85923147,-2.33358049,1.05087316,1.96046031,4.11265898,4.35430431
45,-0.873778403,-3.35627913,-1.74385703,-1.04262686,-1.22854328,1.42761171,4.79553509,-3.51697016,2.0766499,5.68746138,4.57852507,-4.04641676,0.253329635,2.54749107,5.85321665,-2.35332441,1.06897724,1.98392487,4.14280987,4.34538937
46,-0.929594517,-3.34314823,-1.74027967,-1.04577065,-1.22653103,1.45301366,4.77033091,-3.55029869,2.05917597,5.73148537,4.53088617,-4.09384298,0.275677353,2.57870841,5.84674263,-2.37325263,1.08707154,2.00769782,4.17301035,4.33567715
47,-0.985288918,-3.32945371,-1.73699045,-1.04881287,-1.22454286,1.47854519,4.74456596,-3.58406258,2.04085231,5.77478218,4.48290539,-4.14079857,0.297494531,2.61034751,5.8398242,-2.39336896,1.10515332,2.03177381,4.20324278,4.32516575
48,-1.04077053,-3.31527281,-1.73399365,-1.05175674,-1.22258353,1.50413775,4.71832514,-3.61816311,2.02172661,5.81733227,4.43464565,-4.1872673,0.318735689,2.64232206,5.83251286,-2.41361475,1.12318969,2.0561204,4.23344707,4.31386042
49,-1.09617007,-3.30049586,-1.73126113,-1.05460095,-1.22064495,1.52991521,4.69143581,-3.65276551,2.00169706,5.85915136,4.38608456,-4.233284,0.339413673,2.67467213,5.82475901,-2.43402839,1.14119244,2.08077455,4.26371384,4.30173779
50,-1.15137148,-3.28521276,-1.72881722,-1.05734682,-1.21873808,1.55575848,4.66405249,-3.68770623,1.98083997,5.90019083,4.33726835,-4.27881432,0.35952422,2.70738864,5.8165617,-2.45464468,1.15917099,2.10571337,4.2939682,4.28881073
51,-1.20638514,-3.26941371,-1.72663367,-1.05999517,-1.21685708,1.58172154,4.63609886,-3.72305012,1.95911241,5.94045782,4.28824377,-4.32387018,0.379036009,2.74043298,5.80793905,-2.47540164,1.17709351,2.13094044,4.32422495,4.27506685
52,-1.26120889,-3.25309038,-1.72470438,-1.06254447,-1.21499693,1.60782588,4.6075449,-3.75881648,1.93649757,5.97993279,4.23903942,-4.36844873,0.397943139,2.77378345,5.79891109,-2.49629426,1.19494355,2.15645027,4.35449457,4.26050138
53,-1.31580412,-3.23627996,-1.72304189,-1.0649972,-1.213166,1.63402009,4.57845592,-3.79493809,1.91301036,6.01861191,4.18967438,-4.4125309,0.416247159,2.8075335,5.78936005,-2.5174191,1.21278512,2.18229795,4.38475275,4.24508858
54,-1.37016916,-3.21897769,-1.72162056,-1.06735229,-1.21135461,1.66036129,4.54875183,-3.83147311,1.88862908,6.0564661,4.14020967,-4.45613098,0.433915555,2.84151983,5.77943087,-2.53865862,1.23053205,2.2084074,4.41500187,4.2288599
55,-1.42427778,-3.20119143,-1.72045946,-1.06960797,-1.20957279,1.6868068,4.51847124,-3.86837149,1.86333919,6.09350872,4.09060478,-4.49926329,0.450973004,2.87587118,5.76899862,-2.5601058,1.24823928,2.23485065,4.44524574,4.21176767
56,-1.47814107,-3.18295264,-1.71951401,-1.07177305,-1.20781446,1.71336603,4.48760843,-3.90562654,1.83717024,6.12970209,4.04098368,-4.54190302,0.467366993,2.91041255,5.75818825,-2.58166218,1.2658416,2.26153731,4.47544813,4.19386101
57,-1.53173387,-3.16423059,-1.71881473,-1.07383823,-1.20608377,1.7400223,4.4561758,-3.94321275,1.81010187,6.16503716,3.9913218,-4.58404779,0.483123511,2.94526911,5.74688387,-2.6034224,1.2833941,2.28855944,4.50564671,4.17508268
58,-1.58502567,-3.14506745,-1.71834147,-1.07580709,-1.20437479,1.76681066,4.42413425,-3.98116612,1.7821157,6.19950867,3.94168353,-4.62571001,0.49822095,2.98036981,5.73513842,-2.62533116,1.3008554,2.31587553,4.53581333,4.15545607
59,-1.63799572,-3.12547946,-1.71808636,-1.07768059,-1.20269179,1.79369628,4.39150715,-4.01943302,1.7532239,6.23310471,3.89207745,-4.66688776,0.512655079,3.01570892,5.72294188,-2.64739299,1.3182317,2.34349871,4.56593657,4.13496304
60,-1.69066489,-3.10546947,-1.71803737,-1.07946229,-1.20103145,1.82072747,4.35824156,-4.05806875,1.72337878,6.26581097,3.84252453,-4.70759439,0.526435852,3.05130601,5.71027327,-2.66964102,1.33551371,2.37140656,4.59601545,4.11362505
61,-1.74298966,-3.08500791,-1.71820939,-1.08113885,-1.19939268,1.84785378,4.32439184,-4.09698868,1.69263232,6.29760742,3.79310679,-4.7478075,0.539534152,3.08709574,5.6971612,-2.69201946,1.35269701,2.39965367,4.62608385,4.09138155
62,-1.79497838,-3.06417346,-1.71857333,-1.08272982,-1.1977855,1.8750596,4.28997421,-4.1361742,1.66098475,6.32849741,3.74381948,-4.78753567,0.551947832,3.12307143,5.68358994,-2.71456838,1.36978304,2.4281795,4.65606928,4.06828642
63,-1.84662557,-3.04293704,-1.71912003,-1.08422649,-1.19619346,1.90242648,4.25487471,-4.17571115,1.62835443,6.35845613,3.69469118,-4.8268013,0.563692689,3.15926456,5.6695385,-2.73727727,1.38675714,2.45701861,4.68600845,4.04430246
64,-1.89783037,-3.02134824,-1.71986592,-1.08562422,-1.19462597,1.92986989,4.21922255,-4.21547318,1.59483421,6.38746881,3.64580321,-4.86557007,0.574747741,3.19560933,5.65506172,-2.76011276,1.40359831,2.48614979,4.71587133,4.01945543
65,-1.94871104,-2.99935913,-1.72077847,-1.08693039,-1.19308114,1.9574672,4.18287468,-4.25556946,1.5603137,6.41552973,3.5971117,-4.90388632,0.585131586,3.23216748,5.64006758,-2.78314877,1.42033267,2.51559401,4.74568176,3.99371362
66,-1.99916255,-2.97701836,-1.72187006,-1.08813953,-1.19155455,1.98517299,4.14592075,-4.2959013,1.52487707,6.44261503,3.54873991,-4.94172287,0.594820797,3.26881862,5.62467337,-2.80628467,1.43691659,2.54532909,4.77542591,3.96709204
67,-2.04918742,-2.95436454,-1.72312355,-1.08926022,-1.19005561,2.01294994,4.1083889,-4.3364253,1.48851919,6.46873999,3.50063968,-4.97909164,0.603818059,3.30562615,5.60878706,-2.82958722,1.45337963,2.57537699,4.80506229,3.93957448
68,-2.09878707,-2.93137908,-1.72453797,-1.09028673,-1.18857813,2.04083538,4.07023239,-4.37717009,1.451226,6.49387217,3.45287418,-5.01600695,0.61213094,3.34251785,5.59248304,-2.85302019,1.46968782,2.60569406,4.83460903,3.91119075
69,-2.14792871,-2.90806127,-1.72610331,-1.09121454,-1.18711317,2.06887984,4.03137922,-4.41818523,1.4129256,6.51799011,3.40549803,-5.05245209,0.619763255,3.37962723,5.57561064,-2.87664557,1.48586893,2.63638496,4.86408997,3.88186979
70,-2.19662547,-2.88444924,-1.72781074,-1.09205282,-1.18567371,2.09700179,3.99194074,-4.4593482,1.37372458,6.54109859,3.35853696,-5.08844137,0.626700819,3.41673994,5.55836535,-2.90035725,1.50186718,2.66732097,4.89345741,3.85168123
71,-2.24484873,-2.86055732,-1.72965419,-1.0927999,-1.18425357,2.12522006,3.95187759,-4.50067282,1.33358037,6.56318474,3.31199241,-5.12398863,0.632957041,3.45394802,5.54064608,-2.92421556,1.51771057,2.69856358,4.92270851,3.82059121
72,-2.29257894,-2.83638859,-1.73163176,-1.09345293,-1.18285227,2.15357161,3.91113997,-4.54219246,1.29245126,6.58422661,3.26591182,-5.15909386,0.638536632,3.49127412,5.52242517,-2.94822693,1.53338552,2.730129,4.95185757,3.7885828
73,-2.33982062,-2.81196046,-1.73372495,-1.09401369,-1.18146837,2.182024,3.8697722,-4.58383989,1.25039136,6.60420895,3.22032714,-5.19376135,0.643441617,3.52861047,5.50379944,-2.9723525,1.54887068,2.76194119,4.98086882,3.75571394
74,-2.38654304,-2.78730464,-1.73593688,-1.094486,-1.18010449,2.21056485,3.82779956,-4.6255846,1.20740807,6.62313938,3.17529202,-5.22798443,0.647665262,3.56601214,5.48468161,-2.99661565,1.56418014,2.79407263,5.00974846,3.72193527
75,-2.43274641,-2.76239777,-1.73825848,-1.0948621,-1.1787554,2.23923898,3.78513455,-4.66747189,1.16343594,6.64098501,3.13078833,-5.26179552,0.651225328,3.60347652,5.46508884,-3.02101469,1.57929707,2.82650924,5.0385046,3.68723822
76,-2.47844744,-2.73725319,-1.74068034,-1.09514856,-1.17742348,2.26801324,3.74183512,-4.70943117,1.11854219,6.65774202,3.08691144,-5.29517937,0.654117584,3.64090776,5.4450841,-3.04550552,1.59420705,2.85922289,5.06713009,3.65163231
77,-2.52353024,-2.7119534,-1.74320555,-1.09534228,-1.17610705,2.29686189,3.69794989,-4.7514143,1.07274234,6.67340565,3.04363322,-5.32813883,0.65635252,3.67839551,5.42459154,-3.07013464,1.60891306,2.89223838,5.09558153,3.61514378
78,-2.56810999,-2.68642497,-1.74580681,-1.09544456,-1.17480326,2.32587028,3.65332627,-4.79351425,1.02593267,6.68793774,3.00101781,-5.36070061,0.657939255,3.71590948,5.40361261,-3.09489512,1.62340271,2.92554665,5.12389851,3.57772732
79,-2.61210847,-2.6607523,-1.74849474,-1.09546137,-1.17351973,2.35491848,3.60816002,-4.83555317,0.978279233,6.70137072,2.95907092,-5.39285994,0.658876181,3.75333714,5.38225317,-3.119735,1.63766646,2.95909405,5.15201855,3.53945827
80,-2.65551543,-2.63490796,-1.75126314,-1.09538436,-1.17224956,2.38409424,3.56229973,-4.87762928,0.929649711,6.71365547,2.91781878,-5.42462921,0.659172773,3.79079556,5.36038399,-3.14470506,1.65170765,2.99296856,5.17998362,3.50024557
81,-2.69831872,-2.60893774,-1.75408661,-1.09521818,-1.17098284,2.41341424,3.51573253,-4.91972971,0.880051553,6.72477818,2.87732553,-5.45601511,0.658843458,3.82824087,5.33806467,-3.16978049,1.66550255,3.02711201,5.20776033,3.46014881
82,-2.74053216,-2.58285403,-1.7569716,-1.09496832,-1.1697371,2.44279361,3.46859002,-4.96173525,0.829592168,6.73475456,2.83758473,-5.48701763,0.65789181,3.86561179,5.31532335,-3.19494772,1.67904651,3.06148744,5.23532343,3.41919279
83,-2.78211904,-2.55662274,-1.75992024,-1.09462047,-1.16849875,2.47229528,3.42076802,-5.00369692,0.778195322,6.74354506,2.79864454,-5.5176506,0.656327486,3.90295362,5.29211187,-3.220222,1.69234264,3.09618068,5.26272631,3.37729859
84,-2.82309604,-2.53029633,-1.76291382,-1.09418833,-1.16727233,2.50187945,3.37233734,-5.04553986,0.725927889,6.75116444,2.76052737,-5.54791355,0.654156387,3.9402163,5.26845932,-3.24558377,1.70537686,3.13113332,5.28991365,3.33451104
85,-2.86344004,-2.50386977,-1.76594472,-1.09366202,-1.16604877,2.53162837,3.32314682,-5.08734608,0.672669291,6.75754118,2.72326827,-5.57783079,0.651401401,3.97745395,5.24433804,-3.27105927,1.71813703,3.16635084,5.31690454,3.2908349
86,-2.90313125,-2.47739124,-1.76902044,-1.09305274,-1.16484201,2.561409,3.27342558,-5.12893009,0.618611813,6.76275396,2.68683648,-5.60740232,0.64805311,4.01456499,5.21980858,-3.29659724,1.73062313,3.20182037,5.34365416,3.24627233
87,-2.94214797,-2.45087028,-1.77212489,-1.09235561,-1.16363919,2.59132934,3.222996,-5.17039824,0.563611865,6.76672411,2.65131593,-5.63663483,0.644129336,4.05164337,5.19478655,-3.32224417,1.74282026,3.23756385,5.37017918,3.20082283
88,-2.98050809,-2.42427921,-1.77525544,-1.09156549,-1.16244328,2.62134194,3.17193222,-5.21166229,0.507754982,6.76945591,2.61671209,-5.6655364,0.639648497,4.08861446,5.16934347,-3.34796429,1.75472331,3.27356482,5.39648581,3.15447164
89,-3.01816702,-2.39773393,-1.77839971,-1.09070098,-1.16125751,2.65142012,3.12029457,-5.25266886,0.451087981,6.77097082,2.58303189,-5.69410801,0.634610713,4.1254735,5.14346695,-3.37375832,1.76632619,3.30977917,5.42249393,3.10730648
90,-3.0551846,-2.37112188,-1.78155565,-1.08974409,-1.16007435,2.68160367,3.06800365,-5.29343224,0.393573791,6.77122688,2.55032516,-5.72237873,0.629043579,4.16215992,5.1172328,-3.39957857,1.77760887,3.34621859,5.44828129,3.05923724
91,-3.09144068,-2.34456158,-1.78473055,-1.08870363,-1.15890038,2.71185088,3.0151372,-5.33389616,0.335247576,6.77024221,2.51857114,-5.75033379,0.622927189,4.1988163,5.09044695,-3.42552423,1.78859079,3.38297009,5.47379398,3.01027894
92,-3.12705636,-2.3179605,-1.78789699,-1.08757222,-1.15772033,2.74228382,2.9614768,-5.37414694,0.275979996,6.76790667,2.48786902,-5.77800846,0.616320789,4.23531961,5.0632906,-3.45151114,1.79922605,3.41989851,5.49906301,2.9604547
93,-3.16192508,-2.29145098,-1.79106045,-1.08636415,-1.15654838,2.77274537,2.90731406,-5.41399479,0.216001138,6.76433802,2.45814419,-5.80538702,0.609199703,4.27168322,5.0357151,-3.47755384,1.80953455,3.45704746,5.52401686,2.90981197
94,-3.19608068,-2.26496553,-1.79421234,-1.08506739,-1.15537083,2.8033669,2.85241294,-5.45354939,0.155130193,6.75941515,2.42951035,-5.83248711,0.601594865,4.30796385,5.00764751,-3.50368285,1.8194952,3.49444556,5.54870701,2.85827971
95,-3.22949266,-2.23857689,-1.79735494,-1.08369386,-1.15420127,2.83401418,2.79701304,-5.49264336,0.0935814083,6.75324392,2.40189075,-5.8593154,0.593507946,4.3440485,4.97921371,-3.5298326,1.82910931,3.53203344,5.57307673,2.80593538
96,-3.26214337,-2.21225095,-1.80048919,-1.08223069,-1.15302801,2.86476803,2.74097061,-5.53133154,0.0312377308,6.74573755,2.37533545,-5.88588333,0.584952056,4.38001823,4.95032549,-3.55604339,1.83835924,3.56986666,5.59716415,2.75270605
97,-3.29406905,-2.18602443,-1.80359268,-1.08069026,-1.15185285,2.89562964,2.68429041,-5.56958389,-0.031875167,6.73688841,2.34989333,-5.91220045,0.575950325,4.41584539,4.92099428,-3.58231235,1.84724534,3.60789275,5.62092876,2.69865704
98,-3.32526565,-2.15989804,-1.80666304,-1.07907021,-1.15067661,2.92657423,2.62702012,-5.60734272,-0.0956972316,6.72671032,2.32555151,-5.93827295,0.566519797,4.45146894,4.89130545,-3.60859346,1.85575283,3.64607239,5.64436245,2.64380383
99,-3.35565114,-2.13389969,-1.80971766,-1.07736564,-1.14949656,2.95758772,2.56919765,-5.64457035,-0.160202235,6.71520472,2.30231214,-5.96409893,0.55665338,4.48697948,4.86113596,-3.63493752,1.86387444,3.68449974,5.66748762,2.5880909
100,-3.38527822,-2.10806632,-1.81272447,-1.07558799,-1.14830887,2.98873115,2.51069522,-5.6812911,-0.225474253,6.70230198,2.2802155,-5.98971081,0.546384037,4.52231836,4.83058119,-3.66130137,1.87160158,3.72306848,5.69024611,2.53160644
101,-3.4141295,-2.08237338,-1.81569493,-1.07372963,-1.14711499,3.0199275,2.45168519,-5.71739435,-0.291339576,6.68807793,2.25925851,-6.0150938,0.535728872,4.55744505,4.79966497,-3.68766618,1.87892842,3.76179719,5.71266556,2.47432709
102,-3.44220996,-2.05684924,-1.81862652,-1.07180011,-1.14592266,3.05119205,2.39211392,-5.75288248,-0.357858539,6.67249298,2.23941779,-6.04026842,0.524677336,4.59241915,4.76829433,-3.71407533,1.88585126,3.80071092,5.73471832,2.41622257
103,-3.46949339,-2.03147531,-1.82150984,-1.06978369,-1.14471221,3.08259201,2.33188844,-5.78776264,-0.425064027,6.65548086,2.22079206,-6.06523514,0.513273716,4.62723255,4.73650694,-3.7405138,1.89235473,3.83980036,5.75643539,2.35731316
104,-3.49596572,-2.00632071,-1.82433987,-1.06769633,-1.14349723,3.11406517,2.27111578,-5.82196426,-0.492878199,6.63709211,2.20333219,-6.09000349,0.501507878,4.66189098,4.70427847,-3.7669692,1.89842403,3.87904119,5.77776718,2.29763269
105,-3.52161837,-1.98137558,-1.82712328,-1.06553435,-1.14226949,3.14559412,2.20984912,-5.85542488,-0.561210215,6.6173501,2.18703055,-6.11458254,0.489415407,4.69631433,4.6717329,-3.79339647,1.90406668,3.91841793,5.79872131,2.23718548
