tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,naccept,nreject,converged
0.01,18,4.67375755,4.04319429,-2.50070786,-2.5,4.68017435,3.62385011,4.68582916,-2.5,-2.50070763,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,19,4.67663193,4.05035686,-2.50075269,-2.5,4.68276596,3.62385011,4.69357157,-2.5,-2.50075269,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,20,4.67730141,4.05231762,-2.50075126,-2.5,4.68341923,3.62385011,4.6942358,-2.5,-2.50075126,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,21,4.67799139,4.05434704,-2.50075102,-2.5,4.68409014,3.62385011,4.69498491,-2.5,-2.50075102,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,22,4.67866898,4.05633688,-2.5007503,-2.5,4.68475056,3.62385011,4.69568396,-2.5,-2.5007503,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,23,4.67466736,4.05057144,-2.50069427,-2.5,4.68113661,3.62385011,4.68442822,-2.5,-2.50069427,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,24,4.67760468,4.05461025,-2.5006969,-2.5,4.68394327,3.62385011,4.6893177,-2.5,-2.5006969,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,25,4.67729807,4.05540133,-2.50069213,-2.5,4.6836853,3.62385011,4.68790483,-2.5,-2.50069213,3.62385011,0,3.62385011,-2.5,-2.5,7,3,0
0.01,26,4.67890596,4.05844402,-2.50069332,-2.5,4.68521643,3.62385011,4.69052601,-2.5,-2.50069332,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,27,4.67966032,4.06051064,-2.50069213,-2.5,4.68594885,3.62385011,4.69137526,-2.5,-2.50069213,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,28,4.68384886,4.07308722,-2.50084591,-2.5,4.68961,3.62385011,4.70544529,-2.5,-2.50084591,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,29,4.68322086,4.06960058,-2.50073457,-2.5,4.6892128,3.62385011,4.69976854,-2.5,-2.50073457,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,30,4.6865983,4.08557463,-2.50115705,-2.5,4.69198561,3.62385011,4.71594524,-2.5,-2.50115705,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,31,4.68229103,4.06821966,-2.50068545,-2.5,4.68852282,3.62385011,4.69385958,-2.5,-2.50068521,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,32,4.68298721,4.0702033,-2.50068378,-2.5,4.68920135,3.62385011,4.69457197,-2.5,-2.50068378,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,33,4.68365431,4.07214546,-2.50068212,-2.5,4.68985319,3.62385011,4.69521666,-2.5,-2.50068212,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,34,4.68917561,4.09292412,-2.50113511,-2.5,4.69452095,3.62385011,4.71805382,-2.5,-2.50113487,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,35,4.68981886,4.09475899,-2.50112963,-2.5,4.69515371,3.62385011,4.71857786,-2.5,-2.50112963,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,36,4.68562078,4.07791853,-2.50067687,-2.5,4.69177723,3.62385011,4.69706488,-2.5,-2.50067687,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,37,4.6911273,4.09857035,-2.50112462,-2.5,4.69643593,3.62385011,4.71977425,-2.5,-2.50112462,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,38,4.6880722,4.08387327,-2.50068521,-2.5,4.69408798,3.62385011,4.70141745,-2.5,-2.50068521,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,39,4.68985796,4.08901691,-2.50071907,-2.5,4.69570065,3.62385011,4.7061758,-2.5,-2.50071907,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,40,4.69053173,4.09099293,-2.50071788,-2.5,4.69635773,3.62385011,4.70685816,-2.5,-2.50071812,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,41,4.68676853,4.08555126,-2.50066447,-2.5,4.69296312,3.62385011,4.6961422,-2.5,-2.50066447,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,42,4.6884923,4.0882473,-2.50066376,-2.5,4.6946311,3.62385011,4.69855404,-2.5,-2.50066376,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,43,4.69249916,4.09673929,-2.50071216,-2.5,4.69828463,3.62385011,4.70868397,-2.5,-2.50071216,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,44,4.69312429,4.09854889,-2.50070882,-2.5,4.69890118,3.62385011,4.70916271,-2.5,-2.50070882,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,45,4.69083405,4.09439898,-2.50065947,-2.5,4.69690895,3.62385011,4.70113468,-2.5,-2.50065947,3.62385011,0,3.62385011,-2.5,-2.5,7,3,0
0.01,46,4.69230604,4.09735107,-2.50066066,-2.5,4.69831085,3.62385011,4.70353556,-2.5,-2.50066066,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,47,4.6940155,4.10124159,-2.50066996,-2.5,4.69990253,3.62385011,4.70705414,-2.5,-2.50066996,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,48,4.69363356,4.10122347,-2.50065732,-2.5,4.6996088,3.62385011,4.7048068,-2.5,-2.50065732,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,49,4.69900179,4.12161827,-2.50110507,-2.5,4.70414782,3.62385011,4.72713661,-2.5,-2.50110507,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,50,4.69707632,4.11009645,-2.50069809,-2.5,4.70276928,3.62385011,4.71288204,-2.5,-2.50069809,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,51,4.69780159,4.11225462,-2.50069976,-2.5,4.70346928,3.62385011,4.71378565,-2.5,-2.50069952,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,52,4.69629478,4.10898066,-2.50065064,-2.5,4.7022109,3.62385011,4.70736742,-2.5,-2.50065088,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,53,4.69903851,4.11582375,-2.50069189,-2.5,4.70469141,3.62385011,4.71468353,-2.5,-2.50069213,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,54,4.69973278,4.11787415,-2.50069213,-2.5,4.70536613,3.62385011,4.71545696,-2.5,-2.50069213,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,55,4.70287371,4.13269615,-2.50107479,-2.5,4.70795536,3.62385011,4.73035479,-2.5,-2.50107503,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,56,4.6970005,4.11479187,-2.50063992,-2.5,4.70296383,3.62385011,4.70613861,-2.5,-2.50063992,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,57,4.69966125,4.11873627,-2.50064278,-2.5,4.70550013,3.62385011,4.71066284,-2.5,-2.50064278,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,58,4.7023139,4.12538815,-2.50068235,-2.5,4.70790005,3.62385011,4.71771049,-2.5,-2.50068235,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,59,4.70553493,4.1406374,-2.50108051,-2.5,4.71055317,3.62385011,4.73307705,-2.5,-2.50108027,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,60,4.70365477,4.12932205,-2.50067997,-2.5,4.70920944,3.62385011,4.71905327,-2.5,-2.50067997,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,61,4.70438194,4.13148451,-2.50068164,-2.5,4.70991087,3.62385011,4.71996307,-2.5,-2.50068164,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,62,4.70495272,4.13310528,-2.50067568,-2.5,4.71048212,3.62385011,4.72021151,-2.5,-2.50067568,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,63,4.70357609,4.13025618,-2.50063252,-2.5,4.70933247,3.62385011,4.71431875,-2.5,-2.50063252,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,64,4.70876026,4.14985991,-2.501055,-2.5,4.71372604,3.62385011,4.73574972,-2.5,-2.50105476,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,65,4.70494461,4.13419342,-2.50062943,-2.5,4.71066904,3.62385011,4.71569252,-2.5,-2.50062966,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,66,4.7059803,4.13674021,-2.50063062,-2.5,4.71165752,3.62385011,4.71727467,-2.5,-2.50063038,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,67,4.70620728,4.13797045,-2.50062585,-2.5,4.71190739,3.62385011,4.7168088,-2.5,-2.50062585,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,68,4.71136665,4.15742111,-2.50104284,-2.5,4.71628332,3.62385011,4.73807716,-2.5,-2.5010426,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,69,4.70961428,4.14676237,-2.50066566,-2.5,4.7150383,3.62385011,4.72477484,-2.5,-2.50066566,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,70,4.70825768,4.14387035,-2.50062132,-2.5,4.71390963,3.62385011,4.71886158,-2.5,-2.50062132,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,71,4.7089467,4.14584637,-2.50061965,-2.5,4.71458197,3.62385011,4.71956015,-2.5,-2.50061989,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,72,4.71161985,4.15264463,-2.50066209,-2.5,4.71699715,3.62385011,4.72676516,-2.5,-2.50066209,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,73,4.71228027,4.15457582,-2.50066042,-2.5,4.71764374,3.62385011,4.72739315,-2.5,-2.50066042,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,74,4.71528196,4.16880131,-2.50102663,-2.5,4.72012377,3.62385011,4.7416091,-2.5,-2.50102663,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,75,4.7119894,4.15424013,-2.50061631,-2.5,4.71753263,3.62385011,4.72310257,-2.5,-2.50061631,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,76,4.71424246,4.1603055,-2.50065446,-2.5,4.71956635,3.62385011,4.72919798,-2.5,-2.50065446,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,77,4.71288157,4.15739679,-2.50060987,-2.5,4.71843338,3.62385011,4.72326422,-2.5,-2.50060987,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,78,4.71364498,4.15948725,-2.50060892,-2.5,4.71917439,3.62385011,4.72414541,-2.5,-2.50060892,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,79,4.71856356,4.17842531,-2.50101948,-2.5,4.72333765,3.62385011,4.74469614,-2.5,-2.50101972,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,80,4.71685457,4.16793013,-2.50064635,-2.5,4.72212696,3.62385011,4.73158646,-2.5,-2.50064635,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,81,4.7175355,4.16993904,-2.50064588,-2.5,4.72279024,3.62385011,4.73230743,-2.5,-2.50064588,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,82,4.71624279,4.16714811,-2.50060201,-2.5,4.72171879,3.62385011,4.72655201,-2.5,-2.50060201,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,83,4.7211318,4.18571806,-2.50099516,-2.5,4.72586727,3.62385011,4.74674606,-2.5,-2.50099516,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,84,4.71950388,4.17569017,-2.50064039,-2.5,4.72471857,3.62385011,4.73413849,-2.5,-2.50064039,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,85,4.72023344,4.17787027,-2.50064254,-2.5,4.72542238,3.62385011,4.73506832,-2.5,-2.5006423,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,86,4.7208128,4.17951059,-2.50063634,-2.5,4.72600126,3.62385011,4.73534346,-2.5,-2.50063634,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,87,4.72151327,4.18158865,-2.50063682,-2.5,4.72668076,3.62385011,4.73614836,-2.5,-2.50063682,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,88,4.72114372,4.18052197,-2.50060201,-2.5,4.72644234,3.62385011,4.73293877,-2.5,-2.50060201,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,89,4.72510862,4.19753695,-2.50099921,-2.5,4.72975397,3.62385011,4.75073242,-2.5,-2.50099921,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,90,4.72450686,4.19176197,-2.5007205,-2.5,4.72943974,3.62385011,4.74310398,-2.5,-2.5007205,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,91,4.72407866,4.18905354,-2.50062656,-2.5,4.72920227,3.62385011,4.73834133,-2.5,-2.50062656,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,92,4.72291994,4.18658733,-2.50058603,-2.5,4.72824812,3.62385011,4.73302317,-2.5,-2.50058603,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,93,4.72359085,4.18853712,-2.5005846,-2.5,4.72890425,3.62385011,4.73367882,-2.5,-2.5005846,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,94,4.72607803,4.19491434,-2.50062251,-2.5,4.73115683,3.62385011,4.7403059,-2.5,-2.50062251,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,95,4.72914028,4.20977354,-2.50102377,-2.5,4.73368025,3.62385011,4.75514555,-2.5,-2.50102377,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,96,4.7231636,4.19216442,-2.5005753,-2.5,4.72855043,3.62385011,4.7311101,-2.5,-2.5005753,3.62385011,0,3.62385011,-2.5,-2.5,7,3,0
0.01,97,4.72804022,4.20064783,-2.50061679,-2.5,4.73307991,3.62385011,4.74211454,-2.5,-2.50061679,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,98,4.72686815,4.19816303,-2.50057626,-2.5,4.73211336,3.62385011,4.73676538,-2.5,-2.50057626,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,99,4.7293725,4.20455456,-2.50061417,-2.5,4.73438215,3.62385011,4.74342346,-2.5,-2.50061393,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,100,4.73006582,4.20660591,-2.50061417,-2.5,4.7350564,3.62385011,4.74419641,-2.5,-2.50061417,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,101,4.72883511,4.20393944,-2.50057125,-2.5,4.73403883,3.62385011,4.73861837,-2.5,-2.50057125,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,102,4.73137808,4.21044207,-2.50061059,-2.5,4.73634195,3.62385011,4.7454195,-2.5,-2.50061059,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,103,4.73123217,4.20993948,-2.50058103,-2.5,4.73629856,3.62385011,4.74296236,-2.5,-2.50058103,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,104,4.73491049,4.22612715,-2.5009656,-2.5,4.73936653,3.62385011,4.75970221,-2.5,-2.5009656,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,105,4.73337078,4.21628523,-2.5006063,-2.5,4.73829079,3.62385011,4.74736118,-2.5,-2.5006063,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,106,4.73398161,4.21804523,-2.50060225,-2.5,4.73889589,3.62385011,4.74778032,-2.5,-2.50060225,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,107,4.73285627,4.21562862,-2.50056195,-2.5,4.73797131,3.62385011,4.74254084,-2.5,-2.50056195,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,108,4.73758507,4.23418903,-2.50097728,-2.5,4.74197483,3.62385011,4.76254559,-2.5,-2.50097728,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,109,4.73813438,4.23534966,-2.50094032,-2.5,4.74253893,3.62385011,4.76237392,-2.5,-2.50094032,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,110,4.7388463,4.23767185,-2.50095749,-2.5,4.74322271,3.62385011,4.76340246,-2.5,-2.50095725,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,111,4.73725986,4.22762728,-2.50059319,-2.5,4.74210787,3.62385011,4.75082731,-2.5,-2.50059295,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,112,4.74017668,4.24165583,-2.50096083,-2.5,4.74452209,3.62385011,4.76477528,-2.5,-2.50096107,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,113,4.740798,4.24333525,-2.50094795,-2.5,4.74513912,3.62385011,4.7651391,-2.5,-2.50094795,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,114,4.7414856,4.24548769,-2.50095749,-2.5,4.74580526,3.62385011,4.76599073,-2.5,-2.50095749,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,115,4.74205399,4.24678278,-2.50092673,-2.5,4.74638319,3.62385011,4.76595783,-2.5,-2.50092649,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,116,4.7416296,4.24197674,-2.50068092,-2.5,4.74620485,3.62385011,4.75938654,-2.5,-2.50068092,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,117,4.74127054,4.23940468,-2.50058603,-2.5,4.74602747,3.62385011,4.7548213,-2.5,-2.50058603,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,118,4.74402761,4.25259686,-2.50092459,-2.5,4.74831581,3.62385011,4.76785088,-2.5,-2.50092459,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,119,4.74077511,4.23881912,-2.50054264,-2.5,4.74572277,3.62385011,4.75008488,-2.5,-2.50054264,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,120,4.74529648,4.25613785,-2.50090766,-2.5,4.74956989,3.62385011,4.76876688,-2.5,-2.50090766,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,121,4.7412734,4.24167442,-2.50053692,-2.5,4.74624681,3.62385011,4.74956846,-2.5,-2.50053692,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,122,4.7445364,4.24894905,-2.50057626,-2.5,4.74922943,3.62385011,4.75782108,-2.5,-2.50057626,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,123,4.74346304,4.24662495,-2.50053668,-2.5,4.7483511,3.62385011,4.75272036,-2.5,-2.50053668,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,124,4.74410248,4.24852562,-2.50053501,-2.5,4.74897814,3.62385011,4.75329828,-2.5,-2.50053501,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,125,4.74479055,4.25050306,-2.50053358,-2.5,4.74965048,3.62385011,4.7539978,-2.5,-2.50053358,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,126,4.74718571,4.25671625,-2.50057054,-2.5,4.75182199,3.62385011,4.76038122,-2.5,-2.50057054,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,127,4.7499094,4.26976776,-2.50090528,-2.5,4.75408506,3.62385011,4.7732501,-2.5,-2.50090528,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,128,4.74679661,4.25634146,-2.50052881,-2.5,4.75161219,3.62385011,4.75594807,-2.5,-2.50052905,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,129,4.74845076,4.26031303,-2.50054002,-2.5,4.75314999,3.62385011,4.75949144,-2.5,-2.50054002,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,130,4.75077152,4.26862621,-2.50064945,-2.5,4.75517273,3.62385011,4.76771832,-2.5,-2.50064945,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,131,4.75255966,4.27766228,-2.50090909,-2.5,4.7566762,3.62385011,4.77591991,-2.5,-2.50090909,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,132,4.74758387,4.26227045,-2.5005188,-2.5,4.75243998,3.62385011,4.75491095,-2.5,-2.5005188,3.62385011,0,3.62385011,-2.5,-2.5,7,3,0
0.01,133,4.75178766,4.27018785,-2.50055861,-2.5,4.75633049,3.62385011,4.76471281,-2.5,-2.50055861,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,134,4.75173664,4.26993752,-2.50053167,-2.5,4.75636864,3.62385011,4.76258564,-2.5,-2.50053167,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,135,4.75313091,4.27414083,-2.50055671,-2.5,4.75764275,3.62385011,4.76607656,-2.5,-2.50055671,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,136,4.75381899,4.27617836,-2.50055671,-2.5,4.75831223,3.62385011,4.7668314,-2.5,-2.50055671,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,137,4.75640583,4.28857422,-2.50087142,-2.5,4.76046658,3.62385011,4.77896547,-2.5,-2.50087118,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,138,4.75711679,4.29090071,-2.50088859,-2.5,4.76115036,3.62385011,4.77999687,-2.5,-2.50088859,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,139,4.75576305,4.28185034,-2.50055003,-2.5,4.76022148,3.62385011,4.76856565,-2.5,-2.50055003,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,140,4.75846767,4.2950387,-2.50089979,-2.5,4.762465,3.62385011,4.78152895,-2.5,-2.50089979,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,141,4.75904846,4.29641724,-2.50087261,-2.5,4.76305246,3.62385011,4.78158236,-2.5,-2.50087261,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,142,4.75968599,4.2982111,-2.50086522,-2.5,4.76368141,3.62385011,4.78206444,-2.5,-2.50086546,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,143,4.75837135,4.28947115,-2.50054193,-2.5,4.76277971,3.62385011,4.77094746,-2.5,-2.50054193,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,144,4.76102018,4.30222511,-2.50087023,-2.5,4.76498413,3.62385011,4.7834692,-2.5,-2.50087023,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,145,4.75970888,4.29340649,-2.50054002,-2.5,4.7640872,3.62385011,4.7722888,-2.5,-2.50054002,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,146,4.76231289,4.30594444,-2.50086164,-2.5,4.76625538,3.62385011,4.78456783,-2.5,-2.50086164,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
0.01,147,4.75943708,4.29323626,-2.50049949,-2.5,4.76398277,3.62385011,4.76816511,-2.5,-2.50049973,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,148,4.7626009,4.30330276,-2.50062037,-2.5,4.76676321,3.62385011,4.7788887,-2.5,-2.50062037,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,149,4.75915194,4.29542017,-2.50049257,-2.5,4.76375818,3.62385011,4.76623011,-2.5,-2.50049257,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,150,4.76392317,4.30719995,-2.50061822,-2.5,4.76805735,3.62385011,4.78017855,-2.5,-2.50061822,3.62385011,0,3.62385011,-2.5,-2.5,5,3,0
0.01,151,4.76280117,4.3024044,-2.50050163,-2.5,4.76721954,3.62385011,4.77275991,-2.5,-2.50050163,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,152,4.7627821,4.30297804,-2.5004921,-2.5,4.76725578,3.62385011,4.77142954,-2.5,-2.5004921,3.62385011,0,3.62385011,-2.5,-2.5,6,3,0
0.01,153,4.76686287,4.31912899,-2.50083876,-2.5,4.77072525,3.62385011,4.78859043,-2.5,-2.50083899,3.62385011,0,3.62385011,-2.5,-2.5,4,3,0
