tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,naccept,nreject,converged
0.01,32,4.06225729,4.06169128,-2.49948192,-2.5,4.06225014,3.62388062,4.0624733,-2.49999714,-2.49948192,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,33,4.06432486,4.06447411,-2.49983621,-2.5,4.06431055,3.62387848,4.06494665,-2.49999762,-2.49983597,3.62385178,0,3.62384939,-2.5,-2.49999762,15,60,0
0.01,34,4.06653214,4.06674433,-2.50018144,-2.5,4.06653404,3.62387657,4.06655455,-2.49999809,-2.5001812,3.6238513,0,3.62384939,-2.5,-2.49999809,17,68,0
0.01,35,4.06825733,4.06829691,-2.49967074,-2.5,4.06824398,3.62388229,4.06874084,-2.4999969,-2.49967098,3.62385225,0,3.62384915,-2.5,-2.4999969,15,60,0
0.01,36,4.07030296,4.07019949,-2.49980521,-2.5,4.07029676,3.623878,4.07039309,-2.49999762,-2.49980474,3.62385154,0,3.62384939,-2.5,-2.49999762,16,63,0
0.01,37,4.07261848,4.07440758,-2.5006938,-2.5,4.07259798,3.62387848,4.07360315,-2.49999762,-2.5006938,3.62385178,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,38,4.0743165,4.07423115,-2.50006437,-2.5,4.07432222,3.62388182,4.07419443,-2.49999714,-2.50006437,3.62385225,0,3.62384915,-2.5,-2.49999714,17,65,0
0.01,39,4.07586718,4.07469034,-2.49928141,-2.5,4.07586908,3.62388062,4.07573032,-2.49999714,-2.49927998,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,40,4.07843971,4.07877064,-2.50028944,-2.5,4.07844639,3.62387776,4.07820797,-2.49999762,-2.50028849,3.62385154,0,3.62384939,-2.5,-2.49999762,16,64,0
0.01,41,4.08047771,4.08129454,-2.50045729,-2.5,4.08047724,3.62387824,4.08052921,-2.49999762,-2.50045681,3.62385154,0,3.62384939,-2.5,-2.49999762,16,65,0
0.01,42,4.08180046,4.08145285,-2.4996798,-2.5,4.0817914,3.62387681,4.08224726,-2.49999809,-2.49968076,3.62385154,0,3.62384939,-2.5,-2.49999809,15,61,0
0.01,43,4.08409595,4.08410168,-2.50011873,-2.5,4.08410168,3.62387705,4.08402443,-2.49999785,-2.50011873,3.62385154,0,3.62384939,-2.5,-2.49999785,17,66,0
0.01,44,4.08576345,4.08523893,-2.4994967,-2.5,4.08575773,3.62388182,4.08592558,-2.49999714,-2.4994967,3.62385225,0,3.62384915,-2.5,-2.49999714,15,60,0
0.01,45,4.08793449,4.08749676,-2.49988151,-2.5,4.08794165,3.62388182,4.08760834,-2.49999714,-2.49988151,3.62385225,0,3.62384939,-2.5,-2.49999714,16,64,0
0.01,46,4.08979034,4.08867121,-2.49962449,-2.5,4.08980751,3.62387872,4.08906889,-2.49999738,-2.49962449,3.62385154,0,3.62384939,-2.5,-2.49999738,16,64,0
0.01,47,4.09159946,4.0912962,-2.49963689,-2.5,4.09158754,3.62387824,4.09204674,-2.49999762,-2.49963737,3.62385178,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,48,4.09422922,4.09544182,-2.50088525,-2.5,4.09423161,3.62388229,4.09434271,-2.49999714,-2.50088406,3.62385225,0,3.62384939,-2.5,-2.49999714,14,56,0
0.01,49,4.09571981,4.0950141,-2.49972653,-2.5,4.0957284,3.62387729,4.09524727,-2.49999762,-2.49972653,3.62385154,0,3.62384939,-2.5,-2.49999762,16,64,0
0.01,50,4.09777832,4.09767151,-2.50007105,-2.5,4.09778404,3.62387991,4.09762049,-2.49999738,-2.50007105,3.62385178,0,3.62384915,-2.5,-2.49999738,17,65,0
0.01,51,4.09972572,4.09950924,-2.49996018,-2.5,4.09972858,3.62388062,4.09950638,-2.49999714,-2.49996018,3.62385201,0,3.62384939,-2.5,-2.49999714,16,64,0
0.01,52,4.10187149,4.10318565,-2.50052762,-2.5,4.10185766,3.62388015,4.10261679,-2.49999738,-2.50052691,3.62385178,0,3.62384939,-2.5,-2.49999738,15,59,0
0.01,53,4.10356474,4.10354233,-2.49986529,-2.5,4.10355949,3.62388229,4.10370493,-2.4999969,-2.49986577,3.62385225,0,3.62384939,-2.5,-2.4999969,16,63,0
0.01,54,4.10555458,4.10523939,-2.49986815,-2.5,4.10555696,3.62387967,4.10534048,-2.49999738,-2.49986815,3.62385178,0,3.62384915,-2.5,-2.49999738,16,64,0
0.01,55,4.10703897,4.10577679,-2.49936628,-2.5,4.10704088,3.62387657,4.1070137,-2.49999809,-2.49936485,3.6238513,0,3.62384939,-2.5,-2.49999809,15,61,0
0.01,56,4.11017323,4.11226463,-2.50099874,-2.5,4.11016512,3.62387729,4.11053562,-2.49999762,-2.50099897,3.6238513,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,57,4.11144447,4.11168528,-2.50019956,-2.5,4.11144829,3.62387729,4.111619,-2.49999785,-2.50019932,3.62385154,0,3.62384939,-2.5,-2.49999785,15,59,0
0.01,58,4.1134305,4.11349535,-2.50012016,-2.5,4.11343431,3.62387848,4.11340761,-2.49999762,-2.50012016,3.62385178,0,3.62384939,-2.5,-2.49999762,17,66,0
0.01,59,4.11552143,4.11690998,-2.50043893,-2.5,4.11549997,3.62388015,4.1164937,-2.49999738,-2.50043893,3.62385178,0,3.62384939,-2.5,-2.49999738,15,59,0
0.01,60,4.11735916,4.11665344,-2.49980974,-2.5,4.11737299,3.62387729,4.11658287,-2.49999785,-2.49980998,3.62385154,0,3.62384939,-2.5,-2.49999785,14,56,0
0.01,61,4.11998177,4.12227631,-2.50106716,-2.5,4.11996889,3.62387776,4.1205101,-2.49999762,-2.50106788,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,62,4.12116528,4.1210885,-2.4998281,-2.5,4.12115955,3.62387681,4.12129545,-2.49999785,-2.4998281,3.62385154,0,3.62384939,-2.5,-2.49999785,16,62,0
0.01,63,4.1229353,4.12268114,-2.4996438,-2.5,4.1229248,3.62387967,4.12333393,-2.49999738,-2.49964356,3.62385201,0,3.62384915,-2.5,-2.49999738,15,60,0
0.01,64,4.1254549,4.12556458,-2.50040889,-2.5,4.12547588,3.62387872,4.12475014,-2.49999762,-2.50041008,3.62385154,0,3.62384939,-2.5,-2.49999762,14,56,0
0.01,65,4.12704611,4.12680244,-2.49984455,-2.5,4.12704563,3.62388015,4.12696505,-2.49999738,-2.49984479,3.62385178,0,3.62384939,-2.5,-2.49999738,16,63,0
0.01,66,4.12907171,4.12966585,-2.50017667,-2.5,4.12906265,3.62387943,4.1296134,-2.49999738,-2.50017667,3.62385178,0,3.62384939,-2.5,-2.49999738,15,59,0
0.01,67,4.13092279,4.13135099,-2.49987912,-2.5,4.13090515,3.62388182,4.13160467,-2.49999714,-2.49987888,3.62385225,0,3.62384915,-2.5,-2.49999714,15,60,0
0.01,68,4.13324261,4.13369894,-2.50060534,-2.5,4.13325548,3.62388206,4.13293076,-2.49999714,-2.50060511,3.62385201,0,3.62384939,-2.5,-2.49999714,14,55,0
0.01,69,4.13479185,4.13383913,-2.49971747,-2.5,4.13480663,3.62388206,4.13416672,-2.49999714,-2.49971724,3.62385201,0,3.62384939,-2.5,-2.49999714,16,63,0
0.01,70,4.13685608,4.13745451,-2.50010586,-2.5,4.13684464,3.62387991,4.13748693,-2.49999738,-2.50010586,3.62385178,0,3.62384915,-2.5,-2.49999738,15,60,0
0.01,71,4.1387291,4.13694,-2.49963808,-2.5,4.13876867,3.62387919,4.13719845,-2.49999738,-2.49963808,3.62385178,0,3.62384939,-2.5,-2.49999738,14,55,0
0.01,72,4.14086246,4.14176273,-2.50029731,-2.5,4.14084959,3.62387919,4.14155006,-2.49999738,-2.50029731,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,73,4.14324903,4.14505911,-2.50102139,-2.5,4.14324141,3.6238811,4.14371634,-2.49999714,-2.50101995,3.62385201,0,3.62384915,-2.5,-2.49999714,14,56,0
0.01,74,4.14429092,4.1414957,-2.49910402,-2.5,4.14433527,3.62388062,4.14252901,-2.49999714,-2.49910331,3.62385201,0,3.62384939,-2.5,-2.49999714,14,55,0
0.01,75,4.14669228,4.14788437,-2.50029349,-2.5,4.14666653,3.62387729,4.14776134,-2.49999762,-2.50029349,3.6238513,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,76,4.14868879,4.14993334,-2.50036883,-2.5,4.1486659,3.62387705,4.14969587,-2.49999785,-2.50036883,3.62385154,0,3.62384939,-2.5,-2.49999785,15,61,0
0.01,77,4.15047026,4.14996099,-2.49978375,-2.5,4.15047455,3.62388086,4.15020704,-2.49999714,-2.49978423,3.62385201,0,3.62384939,-2.5,-2.49999714,16,63,0
0.01,78,4.15305567,4.15551138,-2.50122929,-2.5,4.15303469,3.62388253,4.15406752,-2.4999969,-2.50122881,3.62385225,0,3.62384915,-2.5,-2.4999969,14,57,0
0.01,79,4.15441084,4.15448332,-2.49986339,-2.5,4.15440226,3.62388277,4.15466928,-2.4999969,-2.49986362,3.62385249,0,3.62384915,-2.5,-2.4999969,16,62,0
0.01,80,4.156147,4.15584373,-2.49972773,-2.5,4.15613985,3.62387729,4.15652323,-2.49999785,-2.49972701,3.62385154,0,3.62384939,-2.5,-2.49999785,15,61,0
0.01,81,4.15842438,4.1582551,-2.49998903,-2.5,4.15842915,3.62387848,4.15815496,-2.49999762,-2.49998856,3.62385178,0,3.62384939,-2.5,-2.49999762,16,64,0
0.01,82,4.16114807,4.16412687,-2.50120163,-2.5,4.16112185,3.62387681,4.16210556,-2.49999809,-2.50119901,3.62385154,0,3.62384939,-2.5,-2.49999809,14,58,0
0.01,83,4.16196489,4.16177511,-2.49928761,-2.5,4.16193962,3.62388253,4.16270018,-2.4999969,-2.4992888,3.62385225,0,3.62384915,-2.5,-2.4999969,13,51,0
0.01,84,4.16418982,4.16407442,-2.49988222,-2.5,4.16418695,3.62388277,4.1642251,-2.4999969,-2.49988222,3.62385225,0,3.62384915,-2.5,-2.4999969,16,63,0
0.01,85,4.16646051,4.16803741,-2.50062084,-2.5,4.16644239,3.62387753,4.16734266,-2.49999762,-2.50062084,3.62385154,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,86,4.16832304,4.16967106,-2.50045347,-2.5,4.16830301,3.62387991,4.16922998,-2.49999738,-2.50045252,3.62385178,0,3.62384915,-2.5,-2.49999738,15,60,0
0.01,87,4.17017221,4.17080164,-2.50028992,-2.5,4.17016697,3.62387776,4.17059994,-2.49999762,-2.50028968,3.62385154,0,3.62384939,-2.5,-2.49999762,15,59,0
0.01,88,4.17206764,4.17239523,-2.50018954,-2.5,4.1720686,3.62387919,4.17226553,-2.49999738,-2.5001893,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,89,4.17376947,4.17462254,-2.49985719,-2.5,4.17373085,3.62387824,4.17527008,-2.49999762,-2.49985719,3.62385178,0,3.62384939,-2.5,-2.49999762,13,52,0
0.01,90,4.17626858,4.17624187,-2.50031519,-2.5,4.17629004,3.62387776,4.1754961,-2.49999762,-2.5003159,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,91,4.17815876,4.17844868,-2.50046396,-2.5,4.17816925,3.62388182,4.17783499,-2.49999714,-2.50046396,3.62385225,0,3.62384915,-2.5,-2.49999714,14,56,0
0.01,92,4.17987013,4.18014145,-2.50008512,-2.5,4.17986584,3.62387824,4.18015194,-2.49999762,-2.50008512,3.62385178,0,3.62384939,-2.5,-2.49999762,17,68,0
0.01,93,4.18183994,4.18270779,-2.50021315,-2.5,4.18182039,3.62387705,4.182693,-2.49999785,-2.50021315,3.62385154,0,3.62384939,-2.5,-2.49999785,15,62,0
0.01,94,4.18384314,4.18396091,-2.5001874,-2.5,4.18384981,3.62388182,4.18379593,-2.49999714,-2.5001874,3.62385225,0,3.62384939,-2.5,-2.49999714,15,59,0
0.01,95,4.18575573,4.18554735,-2.50003219,-2.5,4.18576002,3.62388277,4.18552208,-2.4999969,-2.50003195,3.62385249,0,3.62384915,-2.5,-2.4999969,16,64,0
0.01,96,4.18737364,4.18740606,-2.49971032,-2.5,4.18735504,3.623878,4.1882453,-2.49999762,-2.49970937,3.62385154,0,3.62384939,-2.5,-2.49999762,13,54,0
0.01,97,4.18957853,4.1897316,-2.49983931,-2.5,4.18956947,3.62388277,4.18997908,-2.4999969,-2.49984026,3.62385249,0,3.62384915,-2.5,-2.4999969,15,61,0
0.01,98,4.19156694,4.19065905,-2.49970484,-2.5,4.19158173,3.62387729,4.19078732,-2.49999762,-2.49970484,3.6238513,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,99,4.19349957,4.19319439,-2.49981141,-2.5,4.19349957,3.62387872,4.19339323,-2.49999738,-2.4998107,3.62385154,0,3.62384939,-2.5,-2.49999738,16,65,0
0.01,100,4.1958518,4.19657707,-2.50066662,-2.5,4.19586134,3.62388134,4.19569349,-2.49999714,-2.50066853,3.62385201,0,3.62384915,-2.5,-2.49999714,14,57,0
0.01,101,4.19768095,4.19745159,-2.5002892,-2.5,4.19770288,3.62387991,4.19691181,-2.49999738,-2.50028968,3.62385178,0,3.62384915,-2.5,-2.49999738,14,57,0
0.01,102,4.19861031,4.19611502,-2.49874115,-2.5,4.19862032,3.62387824,4.19819498,-2.49999762,-2.49873924,3.62385178,0,3.62384939,-2.5,-2.49999762,13,54,0
0.01,103,4.20141649,4.20124674,-2.50003862,-2.5,4.20142269,3.62388134,4.2011714,-2.49999714,-2.50003862,3.62385201,0,3.62384915,-2.5,-2.49999714,16,64,0
0.01,104,4.20465374,4.21092176,-2.50256491,-2.5,4.20457745,3.62388086,4.20759106,-2.49999714,-2.50256491,3.62385178,0,3.62384939,-2.5,-2.49999714,12,50,0
0.01,105,4.20527411,4.20601749,-2.50017881,-2.5,4.20525646,3.62387657,4.20605946,-2.49999809,-2.50017881,3.6238513,0,3.62384939,-2.5,-2.49999809,15,62,0
0.01,106,4.20721292,4.20789337,-2.50002408,-2.5,4.20719385,3.62388039,4.20801115,-2.49999738,-2.50002408,3.62385201,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,107,4.20915461,4.20903873,-2.49986506,-2.5,4.20915079,3.62388229,4.20921707,-2.49999714,-2.49986482,3.62385201,0,3.62384939,-2.5,-2.49999714,16,63,0
0.01,108,4.21099901,4.21099663,-2.49976635,-2.5,4.21098804,3.62388039,4.21144533,-2.49999738,-2.4997654,3.62385201,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,109,4.21293688,4.21203375,-2.49960923,-2.5,4.21294594,3.62388086,4.21251583,-2.49999714,-2.49960876,3.62385178,0,3.62384939,-2.5,-2.49999714,16,65,0
0.01,110,4.21505404,4.2148118,-2.49991822,-2.5,4.21505594,3.62388062,4.21488476,-2.49999714,-2.49991822,3.62385201,0,3.62384939,-2.5,-2.49999714,16,65,0
0.01,111,4.2170682,4.21711636,-2.50011683,-2.5,4.21707201,3.62387753,4.21700287,-2.49999762,-2.50011683,3.62385154,0,3.62384939,-2.5,-2.49999762,17,67,0
0.01,112,4.21903276,4.21955538,-2.50019765,-2.5,4.21902752,3.62388062,4.21941853,-2.49999714,-2.50019765,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,113,4.22099876,4.22105408,-2.5002172,-2.5,4.2210083,3.62387896,4.22086191,-2.49999738,-2.5002172,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,114,4.22286701,4.2226181,-2.4999218,-2.5,4.22286892,3.62388182,4.22270584,-2.49999714,-2.4999218,3.62385225,0,3.62384915,-2.5,-2.49999714,16,64,0
0.01,115,4.22485781,4.2244339,-2.49991131,-2.5,4.22486734,3.62387753,4.22442341,-2.49999762,-2.49991083,3.62385154,0,3.62384939,-2.5,-2.49999762,16,65,0
0.01,116,4.22670698,4.22619057,-2.49977756,-2.5,4.22671032,3.62388229,4.22646379,-2.4999969,-2.49977779,3.62385225,0,3.62384915,-2.5,-2.4999969,16,65,0
0.01,117,4.22868395,4.2284627,-2.49980617,-2.5,4.22868204,3.62387681,4.2286849,-2.49999809,-2.49980617,3.6238513,0,3.62384939,-2.5,-2.49999809,16,65,0
0.01,118,4.23060036,4.23026133,-2.49974871,-2.5,4.23059797,3.62388134,4.23057842,-2.49999714,-2.49974895,3.62385201,0,3.62384915,-2.5,-2.49999714,16,64,0
0.01,119,4.23225451,4.23130083,-2.49949121,-2.5,4.23225307,3.62387657,4.23231936,-2.49999809,-2.49949145,3.6238513,0,3.62384939,-2.5,-2.49999809,15,62,0
0.01,120,4.23477697,4.23594761,-2.500422,-2.5,4.23476171,3.62387872,4.23554039,-2.49999738,-2.50042176,3.62385154,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,121,4.23665714,4.23711824,-2.50022864,-2.5,4.23665571,3.62388372,4.23689842,-2.4999969,-2.50022817,3.62385249,0,3.62384939,-2.5,-2.4999969,15,59,0
0.01,122,4.2385726,4.23835993,-2.50000525,-2.5,4.23857927,3.62387919,4.23826885,-2.49999738,-2.50000501,3.62385178,0,3.62384939,-2.5,-2.49999738,16,65,0
0.01,123,4.24006796,4.23856449,-2.49926901,-2.5,4.24007893,3.62387991,4.23965073,-2.49999738,-2.49926782,3.62385178,0,3.62384915,-2.5,-2.49999738,15,62,0
0.01,124,4.242342,4.24273014,-2.49995708,-2.5,4.24232721,3.62387896,4.24298573,-2.49999738,-2.49995732,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,125,4.2442112,4.243958,-2.49962473,-2.5,4.24420261,3.62388206,4.24448204,-2.49999714,-2.49962544,3.62385201,0,3.62384939,-2.5,-2.49999714,15,61,0
0.01,126,4.24596548,4.24481821,-2.49938321,-2.5,4.2459693,3.62387919,4.2458005,-2.49999738,-2.49938321,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,127,4.24872875,4.25006819,-2.50080943,-2.5,4.24872637,3.62388086,4.24898052,-2.49999714,-2.50080872,3.62385178,0,3.62384939,-2.5,-2.49999714,14,58,0
0.01,128,4.25018406,4.24898243,-2.49984384,-2.5,4.25021172,3.62388277,4.24915218,-2.4999969,-2.49984407,3.62385225,0,3.62384915,-2.5,-2.4999969,14,56,0
0.01,129,4.25183439,4.25048447,-2.4993012,-2.5,4.25184298,3.62388062,4.2514782,-2.49999714,-2.49930024,3.62385201,0,3.62384939,-2.5,-2.49999714,15,62,0
0.01,130,4.25421381,4.25402975,-2.49997497,-2.5,4.25421953,3.62387776,4.2539463,-2.49999762,-2.49997544,3.62385154,0,3.62384939,-2.5,-2.49999762,16,65,0
0.01,131,4.2560935,4.25579596,-2.49987864,-2.5,4.25609303,3.62388253,4.25593519,-2.4999969,-2.49987864,3.62385225,0,3.62384915,-2.5,-2.4999969,14,56,0
0.01,132,4.25803423,4.257936,-2.4998796,-2.5,4.25802994,3.62388206,4.25808907,-2.49999714,-2.49987984,3.62385201,0,3.62384939,-2.5,-2.49999714,16,64,0
0.01,133,4.26010895,4.26051521,-2.5002327,-2.5,4.26010895,3.62388062,4.26031542,-2.49999714,-2.50023317,3.62385201,0,3.62384939,-2.5,-2.49999714,15,59,0
0.01,134,4.2616601,4.26056576,-2.49937677,-2.5,4.26166534,3.62388086,4.26144886,-2.49999714,-2.49937797,3.62385201,0,3.62384939,-2.5,-2.49999714,15,62,0
0.01,135,4.26410198,4.26541901,-2.50037217,-2.5,4.26407909,3.62388277,4.26504612,-2.4999969,-2.50037169,3.62385225,0,3.62384915,-2.5,-2.4999969,15,61,0
0.01,136,4.2658329,4.26572895,-2.49984264,-2.5,4.26582861,3.62387967,4.26593542,-2.49999738,-2.49984264,3.62385201,0,3.62384939,-2.5,-2.49999738,16,65,0
0.01,137,4.26783991,4.26764059,-2.49987555,-2.5,4.26784039,3.62387729,4.26772308,-2.49999762,-2.49987555,3.62385154,0,3.62384939,-2.5,-2.49999762,16,65,0
0.01,138,4.26981831,4.26877928,-2.49980378,-2.5,4.2698431,3.62387753,4.26879501,-2.49999762,-2.49980378,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,139,4.27164602,4.27159357,-2.49974608,-2.5,4.27163839,3.62388253,4.2719574,-2.4999969,-2.49974704,3.62385225,0,3.62384915,-2.5,-2.4999969,15,61,0
0.01,140,4.27365017,4.27360868,-2.49986339,-2.5,4.27364635,3.62388015,4.27378893,-2.49999738,-2.49986339,3.62385178,0,3.62384939,-2.5,-2.49999738,16,63,0
0.01,141,4.27569723,4.27491093,-2.50008893,-2.5,4.27572346,3.62388277,4.27480125,-2.4999969,-2.50008798,3.62385225,0,3.62384915,-2.5,-2.4999969,14,56,0
0.01,142,4.27787018,4.27830839,-2.50048923,-2.5,4.27787828,3.62388158,4.27765703,-2.49999714,-2.50048995,3.62385225,0,3.62384915,-2.5,-2.49999714,14,57,0
0.01,143,4.2800498,4.28206635,-2.50101519,-2.5,4.28003168,3.62388206,4.28083801,-2.49999714,-2.50101352,3.62385201,0,3.62384939,-2.5,-2.49999714,14,59,0
0.01,144,4.28177166,4.28193474,-2.50033164,-2.5,4.28178358,3.62387919,4.28130817,-2.49999738,-2.50033259,3.62385178,0,3.62384939,-2.5,-2.49999738,14,57,0
0.01,145,4.28355312,4.28382397,-2.50022221,-2.5,4.28355742,3.62388039,4.28360891,-2.49999738,-2.50022221,3.62385201,0,3.62384939,-2.5,-2.49999738,15,59,0
0.01,146,4.28538036,4.28554392,-2.49995208,-2.5,4.28537512,3.62388039,4.28572702,-2.49999738,-2.49995208,3.62385201,0,3.62384939,-2.5,-2.49999738,15,61,0
