tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,18,0.97480768,3.19697237,-2.48589253,0.79693228,-2.69052744,1.58072078,0.844338238,0.49051255,-3.34243989,2.53237844,-2.76380515,2.52849913,-0.213649526,0.586193264,4.66962814,1.36120856,-1.28646231,2.64588475,-2.40562654,-0.986329079,0.863066971,3.61776781,0.339316428,-4.84203196,0.229783565,1.53257477,2.79386353,-1.91458511,90,1,1
0.01,19,0.579375029,3.19885826,-4.03235674,0.782321572,-1.48173714,1.60341036,0.662292719,0.78175807,-3.33146286,0.447546989,-2.76685953,3.57462311,-0.268109649,0.756307185,-1.10770607,1.36460149,-2.46486735,2.6155653,-1.5292536,-0.808781087,1.04097354,-9.63388062,0.342854708,-1.8416543,0.209778011,-0.357842147,2.51852393,-0.605211318,121,1,1
0.01,20,0.150009781,2.89833355,-2.911376,0.744030595,-1.35302627,1.7039243,0.14449583,1.04956937,-3.49788523,-2.03940201,-2.75170565,4.82657814,-0.271913707,0.950256348,-7.70371485,1.14365351,-1.3231802,2.50395012,-1.41040432,-0.642264783,0.949973106,-0.842608511,0.163535252,-3.73607063,0.200923666,0.87440747,2.26574373,-1.06329215,105,1,1
0.01,21,0.544876158,2.54221678,-2.61101341,0.800078034,-2.58739161,1.79514563,0.859645665,0.729164064,-3.62342834,2.4707129,-2.79706645,2.49577641,-0.126108408,0.643727541,0.320587575,0.862152457,-8.76027298,2.67163444,2.13557601,-0.825001717,1.13884699,-5.45384693,0.0681006312,5.6678915,0.110090792,-4.83894014,2.7713325,-1.01695788,251,1,1
0.01,22,0.98747623,2.96651649,-2.62872362,0.797772765,-2.58419371,1.65988243,0.827844143,0.512759745,-3.42058754,2.5221765,-2.77582693,2.4680953,-0.192782164,0.64542973,5.19106007,1.19667923,3.46138453,2.65350032,-5.20443296,-0.905095458,0.756891549,3.18381476,0.271383822,3.01296711,0.187813118,-3.24515057,2.74815726,-1.75581896,154,1,1
0.01,23,0.870382071,2.9945724,-2.65191412,0.801727414,-2.60056973,1.64975786,0.857230127,0.388542354,-3.29109168,2.4428308,-2.77195787,2.55680156,-0.234610885,0.622713506,6.58574057,1.19382787,-6.4709692,2.66617393,0.711238563,-0.903439403,0.672861755,-1.00901127,0.433226168,1.17607641,0.204810545,-2.09703016,2.70479679,-1.48843074,95,1,1
0.01,24,0.872121513,3.29095888,-2.76176429,0.798965752,-2.49476409,1.55601895,0.826290846,0.568553209,-3.2488873,2.51312947,-2.75886893,2.48457789,-0.250389725,0.624946952,8.52844143,1.41289508,-1.14024031,2.64741588,-2.44165087,-0.944350421,0.473607659,4.29053926,0.437026441,1.85204029,0.246309832,-2.54572773,2.71941209,-1.89992654,139,1,1
0.01,25,0.610904157,3.17751956,-2.45064497,0.56659621,-2.45077157,1.61804724,0.794031918,0.561869979,-3.33675575,2.61485004,-2.77351332,2.61555982,-0.453692555,0.696538627,5.2217145,1.53474247,-66.7570877,2.59906888,36.7553444,-0.7047019,0.636381269,-5.05112505,0.278205276,-11.1960535,0.10634312,5.44172668,2.53114247,-1.01119053,522,1,0
0.01,26,0.762539923,3.30511189,-2.74422169,0.798460603,-2.53633904,1.54798222,0.860916734,0.759307861,-3.29965568,2.6027472,-2.75842953,2.46812844,-0.225553244,0.577605367,-3.6850059,1.4343369,1.35018289,2.6439445,-3.96963263,-0.989084125,1.46723616,-4.26980066,0.373743623,0.764627159,0.245887116,-1.84510005,2.79596567,-1.32536054,88,1,1
0.01,27,0.413400561,3.26704979,-2.71506214,0.796698332,-2.49412656,1.57001567,0.838645697,0.411671907,-3.29851723,2.40727377,-2.7626524,2.46719742,-0.239082679,0.702995956,2.60040927,1.40889454,-2.65490389,2.64100122,-1.46705222,-0.901289403,0.846105576,-4.22215366,0.378751993,2.19276857,0.231848493,-2.82138276,2.69794846,-1.15224683,79,1,1
0.01,28,0.766470075,3.22662997,-4.16798353,0.780804813,-1.40218472,1.59758925,0.651616752,0.785203874,-3.34002972,0.0934670493,-2.76563191,3.75585628,-0.266541749,0.78292501,0.678677022,1.38804233,-2.6062758,2.60881329,-1.45764053,-0.798168898,0.902500033,6.09936666,0.326142967,-2.13287044,0.208634004,-0.170880005,2.51585579,-1.80415142,106,1,1
0.01,29,0.952168584,3.28516364,-2.66921782,0.799734175,-2.58436775,1.55517364,0.848596275,0.569774926,-3.28563857,2.64277554,-2.75896716,2.43510866,-0.229928821,0.600184798,3.44642115,1.4179225,1.86653697,2.64692831,-4.27885342,-0.976040006,0.908225298,5.82617569,0.393447995,0.33371675,0.244032517,-1.59916365,2.78190613,-2.08866262,100,1,1
0.01,30,0.923602164,3.30067277,-2.74414635,0.799911439,-2.55384684,1.55017233,0.861314714,0.564400196,-3.28693628,2.57256079,-2.75839591,2.48008943,-0.227548569,0.597079098,5.24492645,1.42825341,0.0548975393,2.64653969,-3.2048893,-0.98181361,0.779258192,7.37130117,0.389522552,2.53306794,0.24559027,-2.91074228,2.79792118,-2.22918892,124,1,1
0.01,31,-1.77967763,3.29487491,-2.08234072,0.781463444,-2.00502419,1.5701046,0.391860068,-0.591228426,-2.99080467,-0.75651741,-2.73547578,4.10099268,-0.414362103,1.01901472,-0.429161966,1.34554362,-0.50961417,2.58258915,-1.72353363,-0.715673625,0.236171886,0.628939509,0.736439943,-3.28065038,0.30216822,0.15740554,2.14566445,-0.977668285,57,1,1
0.01,32,-3.12450147,3.32139897,-3.09847474,0.789836884,-1.70283103,1.57427847,0.70162648,0.47548154,-3.02162051,0.359331846,-2.75624847,3.46206832,-0.383220226,0.908561409,-6.16100883,1.40058243,-0.735283017,2.62719011,-1.65605283,-0.714482486,0.690382361,-3.0065465,0.697950959,-1.55191863,0.245016724,-0.525149107,2.30774999,-1.04237652,72,1,1
0.01,33,0.66026026,3.18685198,-2.29972839,0.551773667,-2.29961562,1.62141681,0.624428213,1.11723709,-3.31451321,2.51375961,-2.77282667,2.51306152,-0.489988536,0.798031747,-3.91268754,1.55862582,64.1697845,2.58718538,-41.5192299,-0.651569068,1.09649551,-0.112952523,0.298267275,8.0072403,0.0983049273,-6.30688381,2.40523624,-1.12092268,410,1,0
0.01,34,0.765280664,3.03368711,-2.11959457,0.230578825,-2.12029815,1.66689777,0.599703908,0.997927606,-2.14694571,2.72149205,-2.76442599,2.72144532,-1.20321119,0.842855155,-2.87949014,1.13871062,1.75883114,2.58501053,-4.46754217,-0.241360337,1.06784964,4.69439793,2.13689017,-67.2607803,-0.0551002398,39.1859741,1.53251588,-1.42531085,527,1,0
0.01,35,0.546129405,3.33838177,-2.37949967,0.802828252,-2.69215226,1.53158534,0.839220583,0.549065471,-3.22176504,2.68830967,-2.75160074,2.46747589,-0.250483096,0.557394981,0.978853941,1.44222498,-0.287236124,2.65072703,-2.94807005,-1.01136577,1.0918932,-6.11957169,0.462079942,-3.09569192,0.267081589,0.484663159,2.7561059,-1.1845026,72,1,1
0.01,36,0.360855758,3.12800384,-2.56101656,0.866846025,-2.49957204,1.61607432,0.74570626,0.790591896,-1.0296725,2.41804528,-2.71180582,2.5050633,-1.06685209,0.678507864,-1.25271821,-0.273693174,-6.14977169,2.8768158,0.686091721,-0.201735109,0.851693392,-4.35624027,2.71698308,2.45361924,0.487042069,-2.97695184,1.45556319,-0.883360982,108,1,1
0.01,37,0.808997035,3.56302762,-2.5242734,0.83896631,-2.57980347,1.47511268,0.764802158,0.900456846,-1.93273354,2.43890166,-2.71937418,2.55904126,-0.730884731,0.59715122,-4.06117105,1.10843432,-6.40148735,2.76252747,0.760767817,-0.669105172,1.19988501,-0.0974514261,1.88795257,-2.75810003,0.424052715,0.220012709,1.95033431,-1.42083907,81,1,1
0.01,38,0.299233049,3.28890562,-2.76906037,0.802018702,-2.48279333,1.54801023,0.87829572,0.386048019,-3.28119755,2.41537642,-2.75498891,2.62218642,-0.226370573,0.576587617,2.08892512,1.41794193,-3.77703857,2.64870477,-0.868897736,-1.00879586,1.01954639,-3.93149686,0.398675829,1.53502023,0.253669977,-2.29120302,2.80201077,-1.36976206,62,1,1
0.01,39,0.392410994,3.44904637,-2.77062511,0.798849642,-2.03581333,1.52462184,0.528944552,0.777191222,-2.84033585,0.194570363,-2.74113131,3.4574964,-0.445496053,0.955068707,4.88556099,1.44537151,-1.32636046,2.63829732,-1.71188724,-0.740895152,0.11682637,-3.81504273,0.882362545,-1.95449817,0.297484666,-0.557774603,2.19696093,-0.765483797,65,1,1
0.01,40,0.434906423,3.46899176,-2.05405402,0.793113887,-2.14899969,1.50785112,0.311801404,1.09216487,-2.72813368,-0.894815564,-2.72280216,4.06357145,-0.499762505,0.968349457,-4.12434483,1.42105472,-0.521215141,2.60640025,-1.76938474,-0.751637518,0.56525135,3.18350267,1.00573945,-2.88012528,0.354104012,0.13094157,2.05051851,-1.36054265,68,1,1
0.01,41,-0.0343851894,3.4690094,-1.91695547,0.7926085,-2.18188477,1.50521791,0.317162484,1.13144279,-2.71160531,-1.00709832,-2.71911836,4.13296318,-0.506389797,0.963015318,-1.2544291,1.41463113,-0.364838481,2.6006639,-1.79138148,-0.75846386,0.296130896,-4.61211586,1.02518439,-2.95836973,0.366637468,0.208036765,2.03317571,-0.756816983,50,1,1
0.01,42,0.590540767,3.02446866,0.590484023,0.132946879,-2.99994969,1.64522064,0.161334127,0.731374681,-1.96947217,0.731940806,-2.74510908,4.75708961,-1.33324611,0.315949738,-67.6956711,1.01180291,10.5879412,2.58617926,-3.14922595,-0.236435622,1.57847679,-7.28557968,2.43130279,0.43255797,-0.0454264097,1.59088016,1.50359309,-2.69472528,426,1,0
0.01,43,0.166882932,3.2554667,-2.57179546,0.81327343,-2.5836463,1.56321537,0.869350791,0.702931046,-2.8855679,2.62744641,-2.74808788,2.52190256,-0.37221384,0.542611003,-0.755519211,1.28755546,3.45231724,2.6871388,-5.20874834,-0.898087978,1.16814995,-3.32124305,0.896259785,-1.60776377,0.28931874,-0.385880649,2.53295755,-1.36068463,100,1,1
0.01,44,0.266694874,3.25414371,-2.46433878,0.813123047,-2.63982582,1.56430316,0.855506659,0.970851004,-2.89399195,2.00083613,-2.74808455,2.88788557,-0.370319217,0.529402375,-1.66513169,1.2890631,-3.18298244,2.68594337,-1.20203888,-0.899504662,1.22489512,-2.44544506,0.886134088,-0.876005352,0.289198488,-0.841413081,2.52879453,-1.4123224,56,1,1
0.01,45,0.105427742,3.34408236,-2.70280409,0.810525119,-2.47720933,1.53418016,0.85676825,0.618771315,-2.99748445,2.18642521,-2.74637151,2.76013184,-0.331676036,0.565474272,0.0781228468,1.39620912,-3.63764262,2.67187166,-0.905670822,-0.937742114,1.07765841,-3.71499896,0.732109547,0.214789912,0.288964391,-1.5174849,2.61129713,-1.32030869,56,1,1
0.01,46,1.10609913,3.4367671,-2.66287017,0.820620716,-2.50265431,1.50996971,0.765818179,0.343724668,-2.60616398,2.74022055,-2.73597145,2.41954708,-0.476168424,0.600301802,3.44929981,1.33239508,1.08980262,2.70200825,-3.74756289,-0.842601597,0.727696598,1.60556042,1.18604755,-0.127218053,0.337604791,-1.31952429,2.36540747,-1.69239354,57,1,1
0.01,47,0.593511105,3.45180702,-2.70696044,0.823103487,-2.48145604,1.50611949,0.809214652,0.388412207,-2.5261004,2.57388663,-2.73391223,2.51544213,-0.504716694,0.600436926,4.12112188,1.31109333,-0.917392373,2.70898676,-2.54698944,-0.816843569,0.655068815,-4.49157858,1.27677763,2.57010102,0.347158939,-2.94246054,2.31488013,-1.1820178,68,1,1
0.01,48,-3.62938261,3.26992679,-2.41931438,0.756099045,-1.49370956,1.58624959,0.346572369,-2.46857476,-3.33603048,-1.3406713,-2.73420739,4.66433811,-0.314509004,1.04506135,-1.48811543,1.41434479,-0.973943233,2.51096296,-1.46868587,-0.707185626,0.354943722,-3.5340054,0.316746145,-3.25410771,0.263204038,0.706249893,2.24983716,-0.991219819,50,1,1
0.01,49,-2.94493723,3.28270316,-2.93187404,0.77516818,-1.50187123,1.58725226,0.502139091,-0.760197222,-3.10648489,-0.839182675,-2.74575067,4.17420578,-0.378468841,1.03764892,-6.91330099,1.37134743,-0.353476763,2.57631636,-1.46939039,-0.678631127,0.483510673,-4.04628563,0.591738462,-2.53287315,0.252056837,0.211950362,2.21078777,-0.943384767,118,1,1
0.01,50,-0.359938323,2.64853239,-3.24518275,0.700883448,-2.11768222,1.82587504,0.884916604,-4.24485111,-3.65140843,1.25298572,-2.76361942,2.76971126,-0.178943202,1.42528665,2.42736578,0.967004716,-2.35164976,2.39968085,-1.34964323,-0.452017814,0.512986481,-4.08721018,-0.00187915796,-1.16408253,0.0784983188,-1.04183805,2.48913527,-0.600051343,47,1,1
0.01,51,0.0757944509,3.42283249,-2.54823089,0.704358637,-2.56397891,1.56715846,0.868474543,-4.18362999,-2.65475726,2.11794448,-2.70625782,2.24898314,-0.540109277,1.41506422,3.13608193,1.36602008,-6.50235796,2.38838911,1.15194774,-0.541850328,0.415755004,-3.87006378,1.11523128,-1.75690269,0.260638475,-0.700571001,1.97662938,-0.590684474,88,1,1
0.01,52,1.68479168,3.35780907,-2.62246609,0.598575652,-2.58264852,1.57295358,0.855838299,-3.05342603,-3.11873794,2.25616431,-2.78897667,2.27911973,-0.362692833,1.2705307,5.69414425,1.42534006,-5.88336229,2.0929625,0.666739166,-0.62385416,0.507962883,0.0308750682,0.567620635,6.07583284,-0.241550028,-5.32445192,2.26945305,-0.772681892,206,1,1
0.01,53,1.27274561,3.24995303,-2.65938449,0.683853149,-2.53984332,1.60445261,0.830456316,-2.61160088,-2.8919642,2.15996885,-2.83718395,2.31334591,-0.444311619,1.28482974,2.78225684,1.28679037,-4.77272463,2.55515242,0.0288798548,-0.587965012,0.471433401,1.30533683,0.872650445,1.46082056,-0.396671981,-2.58451605,2.12040901,-0.72786665,68,1,1
0.01,54,1.16561854,3.30337286,-2.790797,0.717733026,-2.481318,1.58446825,0.836701155,-2.39124274,-3.24944592,2.27792358,-2.8485868,2.25472832,-0.313424557,1.25555241,2.51201463,1.42258871,-1.46529138,2.58058143,-1.97878039,-0.648393393,0.508244812,1.16676593,0.421489924,2.05186629,-0.371362329,-2.93227005,2.33464694,-0.790774584,55,1,1
0.01,55,2.71113467,3.26885128,-2.77481246,0.51817733,-2.48641443,1.59308827,0.822185576,-2.1499939,-3.14838505,2.04884362,-2.86642742,2.3730371,-0.350404143,1.26335657,12.0231714,1.35808873,-3.60818148,1.22465158,-0.682034254,-0.629107118,0.487626284,3.05734563,0.567206681,-0.161577165,-0.633325219,-1.62153471,2.26866794,-0.770849884,72,1,1
0.01,56,0.418477625,3.24608994,-2.3059516,0.41868031,-2.32472181,1.60543633,0.749243319,-2.72168541,-2.73483562,2.36327624,-2.72110724,2.40450215,-0.860610723,1.39087105,-68.7968369,1.56861544,-9.47189617,12.9408779,2.63103056,-0.464065373,0.4559533,27.2382469,1.06722951,-4.61686945,-4.34608126,1.14293039,1.85438323,-0.51373893,510,1,0
0.01,57,0.816416323,3.29077673,-2.62672162,0.806300223,-2.62136173,1.59133279,0.843787134,-2.75453019,-3.32259393,2.15944886,-2.77711678,2.16142964,-0.293659776,1.36976302,12.5841684,1.41689622,-9.24015713,1.13500953,2.73570347,-0.627970099,0.441721886,-5.64020491,0.33569479,20.7979412,0.628064692,-14.27038,2.33162689,-0.703396857,360,1,1
0.01,58,0.222454846,2.89762926,-2.2034533,0.222594872,-2.19639683,1.72289038,0.742052197,-2.71597767,-3.38786578,2.31070828,-2.71680212,2.2047925,-0.801699638,1.69158983,0.151922449,1.63515854,3.70433116,2.75940084,-5.19665527,-0.33850655,0.357789129,-84.0415878,0.0890326425,-0.822859645,11.6957092,-1.34744489,2.13909626,-0.203095242,109,1,0
0.01,59,0.542370379,3.26016855,-2.47973537,0.542334616,-2.30213523,1.59999657,0.728808165,-2.73282647,-2.77857184,2.4548099,-2.73220944,2.30107379,-0.734987557,1.34120846,-73.1410904,1.48168194,0.706077397,13.6897535,-3.36597323,-0.51487124,0.425204158,-2.23197341,1.00137305,1.54281521,0.0331907198,-2.59798503,1.92290294,-0.571773827,399,1,0
0.01,60,0.741174042,2.23605561,-1.72289169,0.786889255,-2.67174888,1.9222436,0.528919458,-2.75256515,-3.98245215,0.000160012059,-2.81771064,3.41200352,-0.0557673313,1.41317439,-1.04129815,0.601725221,-0.644039929,3.07016253,-1.75900173,-0.460663199,0.0884663016,-5.84556866,-0.322065026,-2.27602077,0.491078943,-0.397076398,2.56856275,-0.640151322,78,1,1
0.01,61,0.750234663,3.09479952,-2.47754526,0.776434422,-2.57004046,1.65380311,0.770111084,-2.84214258,-3.24998164,2.09731817,-2.79896736,2.25228,-0.319441974,1.35753596,10.0268841,1.2366308,-5.14920235,1.47410202,0.370714843,-0.586456478,0.404689074,-4.39626455,0.453253746,-3.38542557,0.400812,0.214239612,2.27746582,-0.642591119,127,1,1
0.01,62,-0.225412488,2.72023416,-1.87259483,-0.112743787,-1.87188184,1.73901868,0.637070775,-2.20555782,-3.35788941,2.63408279,-2.71628904,2.6342063,-1.0950011,1.4505235,1.68002796,1.82004952,-12.0312519,2.36459303,3.82876706,-0.229654819,0.605186582,-4.74291134,-0.0195963606,64.5785522,-0.104926601,-40.1125107,2.10990667,-0.367275298,498,1,0
0.01,63,1.77798939,3.28886461,-2.52736282,0.587206841,-2.54945326,1.59341824,0.795164526,-2.73744369,-3.31783152,2.22730255,-2.83907986,2.24421978,-0.294495761,1.32209134,5.41423559,1.41083133,-8.32037354,2.10208607,2.22569513,-0.628705323,0.452513814,0.766630411,0.340026647,-9.43881512,-0.380414009,3.90424109,2.34485745,-0.698066056,262,1,1
0.01,64,-0.40249151,2.57463384,-1.75683939,-0.201230809,-1.75674725,1.77374828,0.583995342,-2.15845585,-3.3676517,2.61418629,-2.70810533,2.61348176,-1.16945648,1.53396738,1.56962013,1.78975999,64.3196487,2.31124234,-41.9274178,-0.162914336,0.556989551,-4.72315741,-0.0985349342,5.53669167,-0.184198916,-4.78395414,2.10336924,-0.224522159,499,1,0
0.01,65,1.41662598,3.44269776,-2.37903118,0.638593435,-2.56392884,1.54201961,0.743926108,-3.60552382,-2.65606689,2.26330876,-2.71017385,2.1437695,-0.540121675,1.40244234,5.3417654,1.3669616,0.172384769,2.15483594,-2.76717496,-0.591506481,0.333503932,-1.6535387,1.10042357,-4.18624449,0.0416828543,0.665717661,1.95914662,-0.55827719,67,1,1
0.01,66,1.62700403,2.20209599,-2.54471946,0.588737786,-2.46422434,1.94520795,0.763469636,-3.3449266,-3.74558163,2.21349001,-2.8235321,2.2132709,-0.134392917,1.38161767,5.8012867,0.50037092,-1.69163322,2.08525062,-1.67716622,-0.409129202,0.44452861,-0.891917586,-0.0446691513,4.91166353,-0.378109008,-4.75583029,2.52600765,-0.56826371,105,1,1
0.01,67,0.125848249,2.7200191,-1.86370707,-0.10619247,-1.86382353,1.73823071,0.597860456,-1.55601716,-3.3643167,2.65007305,-2.73094845,2.6507895,-1.08541715,1.38376665,2.03446388,1.81658244,-67.2377243,2.39377856,36.9347572,-0.24850148,0.586394191,-3.14735389,-0.0281801037,-10.8930569,-0.236262113,5.18346977,2.12989688,-0.447616279,512,1,0
0.01,68,0.0977738798,2.59620142,-1.7216686,-0.262813658,-1.72237062,1.75214815,0.551901221,-1.23166275,-3.35909653,2.70825911,-2.71285772,2.70812869,-1.22585416,1.39958096,2.04846478,1.8889997,8.75324726,2.32495737,-8.78368282,-0.175693274,0.629465163,-2.87027121,-0.125013754,-66.1671829,-0.34692955,38.4392624,2.11673427,-0.433703184,507,1,0
0.01,69,1.21824753,3.30908084,-2.58813119,0.823288739,-2.57405233,1.55517507,0.780492604,-2.32769418,-3.27592015,2.31801271,-2.70884252,2.31252909,-0.290354997,1.11650658,2.07966137,1.41878188,3.76645446,2.78869677,-5.16098833,-0.759737611,0.545921564,-3.23259854,0.397689015,12.2859678,0.468107343,-9.04473209,2.37291431,-0.942305088,290,1,1
0.01,70,1.70907295,3.33560944,-2.60796809,0.82005918,-2.56698751,1.52658737,0.760827065,-1.70887721,-3.14705515,2.28919148,-2.72865796,2.32440901,-0.336803585,1.08253205,3.43678117,1.41233575,-6.7220397,2.71212745,1.12618625,-0.827736676,0.53675127,-1.15618229,0.552295566,4.68493795,0.331455529,-4.49606276,2.25814676,-0.979575753,194,1,1
