tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,35,-0.172360644,3.38743448,-4.66406679,0.782656014,0.446217775,1.54417241,-0.380062103,14.9597778,-3.25984168,1.14054501,-2.75728559,0.592968166,-0.312152922,1.4916563,-0.976829886,1.48580909,-3.03007483,2.59521508,1.60427999,-0.845843554,-0.952864826,8.62085438,0.39741981,-1.42868614,0.264301389,-0.454706013,2.35232997,-2.0227561,105,30,1
0.01,36,-1.70541894,3.37600279,-4.60997152,0.787244022,0.588038802,1.54105258,-0.379496574,15.1830549,-3.24822736,1.28736377,-2.75498056,0.635974169,-0.300248533,1.36303914,-2.00922513,1.47330654,-3.03627372,2.60598087,1.46027946,-0.878313363,-0.740364492,8.75666237,0.416560769,-1.35310793,0.271598637,-0.329898298,2.42304182,-2.22707462,109,32,1
0.01,37,-3.60075903,3.37038732,-7.56644964,0.801907539,1.141137,1.57719946,0.605791569,14.9426117,-3.23220205,1.27696931,-2.77719998,1.65064859,-0.254069358,0.627750456,-3.28527856,1.48111558,-6.26281023,2.65658402,-0.296250343,-0.778246641,1.88163733,8.56478596,0.452377826,-1.25238943,0.215806827,-1.00791693,2.65871,-1.95293403,120,40,1
0.01,38,-5.6469903,3.36411262,-12.0461426,0.823535264,2.88867426,1.62905884,1.38623595,14.4088974,-3.2285347,1.30917454,-2.80810142,2.07074308,-0.133196294,0.266753942,-4.66180182,1.50247049,-10.6541119,2.73345947,3.03234386,-0.880366623,1.53352964,8.18197441,0.489067942,-1.18329215,0.137562051,0.238570794,3.83148551,-3.81530738,148,51,1
0.01,39,-13.6309147,3.13595605,-6.97242451,0.82464999,1.80753005,1.46724069,0.824596047,12.9674215,-3.54829621,5.41239786,-2.73001623,1.04517007,-0.047148522,-0.67388612,-10.1219587,1.3079778,-6.53373003,2.70979404,1.02215838,-1.91216683,2.59258246,7.25861263,0.154566199,2.40318942,0.446274638,-2.30843353,2.73070312,-2.59860659,143,51,1
0.01,40,-24.2556782,3.29947281,-0.156510457,0.803092778,0.388503045,1.55888879,-0.344460696,15.2928524,-3.47255039,0.797819197,-2.75753427,0.484733671,-0.169128984,1.61506724,-17.6367893,1.45520079,3.374547,2.61773658,1.21264505,-0.98903805,-1.96874022,9.03453064,0.178384021,-2.37674093,0.286697447,-0.254330754,2.62079,-1.98193729,111,33,1
0.01,41,1.02211893,2.12613058,0.105542898,-2.04404354,1.02220905,0.896105945,-0.396078706,2.18041325,-2.37292647,2.17519259,-1.90873325,2.18032432,-3.22903776,2.68384027,175.962677,-1.50654328,0.697438657,1.27272606,-21.2015305,1.91762602,-1.17542541,-39.5118599,0.531880319,1.29380393,-1.10058784,6.58218718,1.09418499,-2.55536938,54,24,0
0.01,42,-16.3875866,3.23448801,-1.58491516,0.798536062,-1.72825551,1.49010468,1.24000549,-2.54658818,-3.59144902,3.201545,-2.7710731,3.0339148,-0.0212222487,0.105026409,-11.9092932,1.42735231,-4.12023783,2.65688396,-0.0562722646,-2.8027308,3.23775554,-3.12786841,0.0519364551,3.77406716,0.225810081,-2.95995831,4.36462164,-3.13724256,107,33,1
0.01,43,-11.985034,3.28964567,-2.59325743,0.79745841,-1.60269117,1.45910382,1.24382818,-1.77757573,-3.55754042,3.19522762,-2.76226521,2.98266459,-0.0223131366,0.0698637366,-8.67949104,1.46727753,-2.72254896,2.65101504,-1.19489861,-3.16666627,3.49864507,-2.47774625,0.0798904374,-0.984076202,0.243646204,-0.0800865516,4.58043766,-3.40989041,113,36,1
0.01,44,-11.1186085,3.24351764,-2.68278289,0.79491055,-1.63907874,1.45283341,1.26146424,-2.13857365,-3.62805247,3.21964765,-2.76251721,3.04474068,0.0069025089,0.0404166467,-8.05439377,1.43795109,-2.57666802,2.64579248,-1.35274398,-3.92573833,4.16227436,-2.70396781,0.00306415581,-0.920860231,0.237507075,-0.0330789424,4.63709164,-3.47490001,114,38,1
0.01,45,-8.73215103,3.16320372,-2.93012023,0.796055138,-1.73571301,1.48319614,1.24275935,-2.50145602,-3.52931857,3.25060296,-2.75681591,3.12035584,-0.0403415114,0.0125835128,-6.31166601,1.34945393,-2.49498153,2.65504503,-1.57296741,-3.29007316,3.62048984,-2.85978866,0.134165168,-0.7316221,0.247564897,-0.0284662861,4.23130322,-3.24151635,113,38,1
0.01,46,-6.68426943,3.2412219,-3.01938462,0.797356308,-1.89081478,1.47077286,1.2158643,-3.21551657,-3.32341933,3.23950934,-2.74012208,3.22895288,-0.116445892,-0.00433009164,-4.84403896,1.37590766,-2.10232401,2.66158462,-1.94840515,-2.78876162,3.16173697,-3.28589416,0.368906289,-0.693470359,0.288600922,0.063272424,4.14912844,-3.30833769,113,38,1
0.01,47,-6.15669775,3.2356298,-3.14763975,0.79552412,-1.8799901,1.48550212,1.21226954,-3.34633994,-3.33335686,3.26078463,-2.73885155,3.17342329,-0.118903771,0.0423729233,-4.46187592,1.37426746,-2.44374204,2.65613079,-1.77052402,-2.38428307,2.80784512,-3.35887551,0.356608301,-0.637422919,0.284204423,-0.0103439931,4.05156994,-3.18350673,111,36,1
0.01,48,-4.16609049,3.28260756,-3.23257518,0.782837093,-2.01375961,1.46808577,1.19269335,-4.63131189,-3.24754071,3.30016637,-2.70647478,3.28596401,-0.151824445,0.0363386832,-2.98573232,1.39371979,-2.18018961,2.63089061,-2.04897022,-2.27624655,2.69070148,-4.3315506,0.44961071,-0.56918925,0.337044328,0.0908196494,3.98287201,-3.20293164,112,38,1
0.01,49,-2.26474404,3.32037306,-3.29998827,0.753443062,-2.12557006,1.44772065,1.17108834,-5.15381622,-3.21886969,3.28198647,-2.6586535,3.30949402,-0.161347881,0.0442506336,-1.28384149,1.41548157,-1.9398998,2.55787587,-2.27728057,-2.21200609,2.59283495,-4.85356665,0.473964423,-0.539721668,0.413326323,0.101060152,3.94647264,-3.19867063,111,35,1
0.01,50,-0.321751982,3.34246826,-3.31253481,0.656400204,-2.23251104,1.43368399,1.15598857,-5.36606121,-3.22098589,3.21497345,-2.60335565,3.29835844,-0.15760459,0.065813832,1.24536431,1.43308043,-1.68112004,2.32758141,-2.48730683,-2.13815808,2.48833847,-5.18880701,0.462419093,-0.529912353,0.48985377,0.0641819686,3.91186881,-3.15883064,114,36,1
0.01,51,2.57764292,3.31096363,-4.03956127,0.856016815,-2.05316854,1.31053293,1.10258508,-4.60013247,-3.23047733,3.50177121,-2.75498986,3.06969643,-0.150319815,0.128206179,2.23187733,1.2402637,-3.43156433,2.76819468,-1.56821215,-2.07504678,2.24998498,-3.5250299,0.396948397,-0.0902519152,0.271277249,-0.231332943,4.0993495,-3.28879595,111,35,1
0.01,52,4.71136761,3.39339757,-3.64613199,0.83887291,-2.34147382,1.1820997,1.06067383,-2.61622,-3.20430613,3.18500304,-2.74353266,3.14552426,-0.314472109,0.174751982,4.27529764,1.54204726,-2.16196728,2.72867584,-2.34455562,-1.57594693,1.60027826,-1.28611708,0.569072306,-0.499661058,0.341096699,-0.0690988079,3.38729382,-2.89152861,111,34,1
0.01,53,-0.709143877,3.38952804,-3.72088528,0.805591643,-2.3811202,1.81682217,1.04410279,-3.47558689,-3.24203157,3.15464926,-2.67307639,3.05939889,-0.315649569,0.292907357,-3.20157933,1.4699167,-2.21516395,2.5018518,-2.34423137,-0.635028422,1.58273745,-4.06606579,0.47141993,-0.527747571,0.608204424,-0.126524478,2.5030117,-1.97554922,113,35,1
0.01,54,1.19270957,3.38791132,-4.22965097,0.832155287,-2.15606046,1.66240263,1.0624485,-3.73657751,-3.24829245,3.33933902,-2.77756691,2.89237022,-0.194363534,0.313549966,-2.56348729,1.41991258,-3.51129651,2.77992892,-1.59960413,-0.935527861,1.66717947,-3.08697224,0.469254792,-0.167720452,0.155227289,-0.391156346,2.89908147,-2.10100675,111,34,1
0.01,55,2.93071032,3.35309243,-4.49903297,0.814778388,-2.04516602,1.59703994,1.03080487,-3.62737155,-3.24438238,3.47588611,-2.77434373,2.73629427,-0.177944049,0.341832489,0.943168283,1.05865276,-4.07976818,2.69203401,-1.26736867,-1.07366061,1.65500402,-4.51146984,0.624108374,0.101828381,0.212403938,-0.619932652,3.00487447,-2.10190535,112,38,1
0.01,56,3.35019374,3.41129446,-4.29945612,0.810373306,-2.18257618,1.57625687,1.01225233,-3.11324501,-3.29137921,3.3083961,-2.77314496,2.75678682,-0.178068236,0.370459646,-0.0371101573,1.53576601,-3.51860952,2.67593026,-1.59950709,-1.06833375,1.6013869,-5.29250908,0.857949674,-0.180585206,0.217824936,-0.510766625,2.99896431,-2.05779624,110,36,1
0.01,57,4.04651213,3.42846704,-4.53548479,0.806264997,-2.0984664,1.55854034,1.00783265,-2.44311953,-3.3239572,3.3025012,-2.77318525,2.64394093,-0.185522959,0.414724141,0.563830018,1.5876236,-4.01222277,2.66213584,-1.31538081,-1.01308751,1.50560963,-3.47228789,0.386089325,-0.0522900149,0.219406411,-0.681762993,2.96364856,-1.97709465,111,35,1
0.01,58,4.42426014,3.38264537,-4.98976898,0.803556561,-1.80877233,1.56088793,0.976438999,-1.69611132,-3.34927106,3.61345267,-2.7727735,2.34805465,-0.187594965,0.440287262,1.01057088,1.52972996,-5.1166296,2.65447116,-0.597332299,-0.99308151,1.43235314,-2.96007991,0.32860136,0.582711995,0.219921857,-1.17932808,2.91680551,-1.87963295,113,34,1
0.01,59,4.52338314,3.40967774,-4.65538168,0.802462518,-2.01291251,1.5510639,0.971664727,-1.57502186,-3.37166452,3.33893538,-2.7721014,2.49279356,-0.182040438,0.446645528,1.11960804,1.55493236,-4.26638079,2.64981651,-1.1161505,-1.01105011,1.44005847,-2.88244534,0.292855442,0.065507628,0.219604298,-0.870389998,2.93688107,-1.89134228,111,33,1
0.01,60,4.81682253,3.37544847,-4.90470839,0.801512599,-1.86179864,1.55961776,0.948600173,-1.17556667,-3.36115575,3.51411319,-2.77252793,2.30950093,-0.194403723,0.477736205,1.43719578,1.52027988,-4.73436165,2.6481421,-0.797226131,-0.977840364,1.36829686,-2.6427083,0.303937256,0.372781366,0.218045577,-1.13778973,2.87728024,-1.80275083,111,37,1
0.01,61,5.04758263,3.38154197,-5.03108788,0.800617218,-1.81253362,1.55547452,0.95008558,-0.776676357,-3.361274,3.48109937,-2.77251124,2.261204,-0.197804078,0.496607721,1.68300843,1.52238989,-5.09850264,2.644943,-0.584969103,-0.961980343,1.33937836,-2.39519048,0.297917664,0.452706933,0.217452407,-1.23724556,2.86435008,-1.77311373,113,33,1
0.01,62,5.64460659,3.38382959,-5.18014526,0.799245954,-1.7776866,1.55734515,0.93677789,-0.638553798,-3.36212826,3.5130043,-2.77383399,2.18877673,-0.206121087,0.531925261,2.24616218,1.52449203,-5.18264198,2.6416657,-0.540547132,-0.941122055,1.27921152,-2.27777243,0.292216957,0.485732496,0.213419154,-1.30301058,2.82856107,-1.71509552,114,34,1
0.01,63,5.77927971,3.38321042,-5.37375593,0.798036337,-1.68485487,1.55633593,0.943225801,-0.424852878,-3.39457393,3.56831479,-2.77449751,2.11823153,-0.195196748,0.541574657,2.3793447,1.52858472,-5.79386425,2.63730931,-0.184590459,-0.947886288,1.28228438,-2.14647627,0.252749026,0.731496871,0.209982812,-1.48035049,2.85171342,-1.71098971,116,35,1
0.01,64,6.10348797,3.38037682,-6.09292984,0.796774983,-1.25616086,1.55538166,0.919497311,0.0189120974,-3.40611029,3.97084022,-2.77383208,1.78046989,-0.195803717,0.576832235,2.68864179,1.5256815,-7.27947807,2.63348937,0.801453471,-0.934311509,1.17930031,-1.86029732,0.23795861,1.58018804,0.21289432,-2.12330222,2.82627678,-1.61492229,119,38,1
0.01,65,5.9902873,3.37553382,-7.66809654,0.797667503,-0.211458847,1.55062985,0.862275064,0.525312483,-3.37928224,5.02256632,-2.76945496,1.02869034,-0.204001635,0.617492378,2.62746358,1.51234138,-10.8728447,2.63665414,3.52353644,-0.953634501,0.798172414,-1.57092881,0.2738626,3.8819108,0.235830635,-3.87988091,2.81000185,-1.38031507,125,38,1
0.01,66,6.48529339,3.37430239,-5.50437307,0.795818627,-1.60143983,1.55751753,0.880483508,0.809873283,-3.3753891,3.54159284,-2.77240276,1.89882338,-0.218035609,0.619532347,3.06719756,1.51360762,-5.79651499,2.63095474,-0.0859137475,-0.894598424,1.11503363,-1.35989249,0.270450622,0.72365135,0.212993026,-1.69026256,2.73921609,-1.53375149,116,36,1
0.01,67,6.58563423,3.3757143,-5.46807766,0.795918405,-1.63471544,1.55706239,0.879322112,0.860208571,-3.37024164,3.50078225,-2.77220201,1.9191227,-0.220251665,0.618991137,3.14843893,1.51377189,-5.63793421,2.63124871,-0.187078685,-0.893201053,1.11033225,-1.3229903,0.275928557,0.622570693,0.213397071,-1.62725067,2.73424125,-1.53584123,115,35,1
0.01,68,6.66581202,3.36916947,-5.83356285,0.795351148,-1.42129743,1.55847001,0.876887262,1.22194111,-3.37930441,3.65088177,-2.77228236,1.75202763,-0.218093365,0.644261837,3.2405684,1.50871325,-6.61826277,2.62885857,0.438121766,-0.874616683,1.06223452,-1.09705532,0.265892595,1.0799551,0.212930426,-1.98255992,2.72095466,-1.48262644,118,33,1
0.01,69,6.71133757,3.36907935,-6.18469715,0.795214772,-1.19210291,1.55791795,0.859559298,1.5116626,-3.37940001,3.93512392,-2.77099705,1.51696861,-0.219936922,0.666707814,3.29641604,1.50737762,-7.28962994,2.62771964,0.944483936,-0.882018864,0.990174413,-0.91623956,0.265956074,1.61303008,0.217395782,-2.3903625,2.71717572,-1.43442953,120,33,1
0.01,70,6.80398846,3.37078285,-5.93539333,0.794459641,-1.32052898,1.55674231,0.836648405,1.89292037,-3.37918115,3.82446766,-2.76995993,1.51059175,-0.223693877,0.688740909,3.40206385,1.50833416,-6.62875938,2.62465477,0.575794756,-0.865166664,0.947542906,-0.676528513,0.264150947,1.32817698,0.218231887,-2.2680974,2.68390584,-1.39157069,116,34,1
