dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,converged
1.5,12,11251.0479,2.9988656,-35.6210976,15.8301802,-3.75369072,4.46498251,-827.059814,-11599.6006,-1.39093077,-171.45546,7.35979748,-21.9451103,-1.38721776,945.029724,5815.96094,1.90872169,-18.6666603,8.76871204,0.513030946,1.71804714,-429.440002,-6003.75195,0.190726757,-73.9447174,5.4333539,-10.5652695,0.308806896,479.743866,1
1.5,13,11209.8633,2.9941678,-35.7537575,15.8793373,-3.75421786,4.4598403,-826.326721,-11556.6885,-1.38647008,-171.761398,7.37823057,-21.9515133,-1.38044488,944.396729,5794.80908,1.91048813,-18.7253342,8.79291821,0.50849992,1.71430755,-429.072632,-5981.71777,0.199166536,-74.0784531,5.4344244,-10.5686369,0.315077901,479.418976,1
1.5,14,11168.8311,2.98968172,-35.896843,15.9285994,-3.75354958,4.45491362,-825.585388,-11513.9375,-1.38144732,-172.067474,7.39665985,-21.9582081,-1.37317061,943.756653,5773.73682,1.91242027,-18.7885456,8.81691551,0.504409671,1.71087909,-428.700806,-5959.76758,0.208098888,-74.2123108,5.43490076,-10.5721149,0.321902275,479.09082,1
1.5,15,11128.0361,2.98521233,-36.0367737,15.9780788,-3.75366163,4.44997883,-824.844238,-11471.4297,-1.37642479,-172.376801,7.41491461,-21.9650574,-1.36585736,943.118103,5752.78467,1.91451716,-18.8503914,8.84105206,0.499994457,1.70735359,-428.329498,-5937.94043,0.217068434,-74.3475571,5.43537807,-10.5756817,0.328687906,478.763367,1
1.5,16,11087.415,2.98071933,-36.1854515,16.0292301,-3.75372028,4.44500256,-824.097046,-11429.1006,-1.37086451,-172.699585,7.43368006,-21.9727993,-1.35796857,942.480774,5731.92139,1.91677618,-18.9161949,8.86586475,0.495540917,1.70384955,-427.954803,-5916.2041,0.226630926,-74.4886627,5.43554735,-10.5797119,0.336009741,478.435974,1
1.5,17,11047.0342,2.97610998,-36.3338356,16.0819664,-3.75470829,4.43987417,-823.350647,-11387.0146,-1.36523211,-173.035141,7.45272017,-21.980648,-1.34992981,941.849976,5711.18213,1.91920066,-18.9819679,8.89151478,0.490698338,1.70011926,-427.580658,-5894.59473,0.236376762,-74.6352997,5.43580246,-10.5838051,0.343389988,478.111328,1
1.5,18,11006.8086,2.97171855,-36.4883308,16.1342049,-3.75504827,4.4349618,-822.597046,-11345.0908,-1.3592236,-173.367523,7.47157764,-21.9887695,-1.34155822,941.212341,5690.521,1.92179418,-19.050396,8.91672516,0.486076176,1.69663799,-427.202789,-5873.06689,0.246432304,-74.7806091,5.43563223,-10.5880232,0.351111531,477.783173,1
1.5,19,10966.8125,2.96718693,-36.6412888,16.1882973,-3.75680947,4.42986012,-821.844482,-11303.4033,-1.35308123,-173.71608,7.49077511,-21.9975815,-1.33295298,940.581482,5669.97949,1.92464757,-19.1182671,8.94292164,0.480856955,1.69286382,-426.825592,-5851.66113,0.25674367,-74.9329071,5.43558311,-10.592617,0.3589288,477.458069,1
1.5,20,10927.0361,2.96275592,-36.8060646,16.2433987,-3.75740743,4.42485762,-821.087585,-11261.9355,-1.34637403,-174.07196,7.51033115,-22.0066547,-1.32380199,939.952393,5649.54785,1.92759418,-19.1913929,8.96939468,0.476086199,1.68929005,-426.446442,-5830.36768,0.267599583,-75.0884476,5.43510628,-10.597331,0.367299438,477.133636,1
1.5,21,10887.3848,2.95854616,-36.9717751,16.2977524,-3.75802112,4.42006111,-820.324036,-11220.6016,-1.33948493,-174.423569,7.52956438,-22.0161076,-1.3145082,939.314209,5629.18115,1.93076038,-19.2648506,8.99539375,0.471253693,1.68588042,-426.063354,-5809.14355,0.278573751,-75.2421036,5.43438435,-10.6022177,0.375802398,476.804901,1
1.5,22,10847.9961,2.95399618,-37.1371498,16.3553829,-3.76054382,4.41486073,-819.563049,-11179.5342,-1.33246708,-174.801376,7.54957867,-22.0257797,-1.30491197,938.690063,5608.94971,1.93412137,-19.3384151,9.02313805,0.465638995,1.68196499,-425.682159,-5788.05518,0.289912224,-75.4071198,5.43396378,-10.6072664,0.384407878,476.482178,1
1.5,23,10808.7588,2.94991541,-37.3159752,16.4116535,-3.7607193,4.41015339,-818.792969,-11138.624,-1.32481229,-175.169617,7.56936455,-22.0365067,-1.29482627,938.056824,5588.79492,1.93765831,-19.4177647,9.04985237,0.460929394,1.67866325,-425.296417,-5767.04736,0.301677227,-75.5681229,5.43282652,-10.6127977,0.393609285,476.155151,1
1.5,24,10769.7324,2.94566751,-37.4962959,16.4703522,-3.76216435,4.40522575,-818.022888,-11097.9287,-1.31692791,-175.55658,7.5897584,-22.047327,-1.28440452,937.429199,5568.74854,1.94142222,-19.4979134,9.07780266,0.45567584,1.67506933,-424.910217,-5746.1499,0.313810825,-75.7371826,5.43181944,-10.6184034,0.402999401,475.830902,1
1.5,25,10730.9092,2.9414978,-37.6779709,16.5294685,-3.76391935,4.40034199,-817.251282,-11057.4443,-1.3088721,-175.948517,7.61016607,-22.0584488,-1.27379847,936.80365,5548.80615,1.94543791,-19.5786934,9.10591698,0.450282276,1.67144346,-424.523529,-5725.36084,0.326118946,-75.9084244,5.43074417,-10.6241665,0.412506223,475.507202,1
1.5,26,10692.2891,2.93743944,-37.8650208,16.5891838,-3.76553011,4.3955512,-816.476807,-11017.1709,-1.30049574,-176.346542,7.63076973,-22.0700436,-1.26287365,936.179321,5528.96875,1.94962788,-19.6618881,9.13422966,0.444915771,1.66790557,-424.13559,-5704.67822,0.338733435,-76.0823593,5.42952156,-10.6301632,0.422280192,475.18399,1
1.5,27,10653.8154,2.93332243,-38.0518723,16.6500816,-3.76836014,4.39064789,-815.698364,-10977.041,-1.29196072,-176.755127,7.65161562,-22.0823383,-1.25171876,935.554688,5509.20459,1.9540894,-19.7450542,9.16313457,0.4389956,1.66415775,-423.744965,-5684.07178,0.35159421,-76.2608032,5.42837143,-10.6365328,0.432155013,474.860046,1
1.5,28,10615.5566,2.92944145,-38.2524681,16.7116909,-3.76958132,4.38597345,-814.914612,-10937.1309,-1.2828244,-177.17009,7.67287827,-22.0951729,-1.24001408,934.932007,5489.55127,1.95876908,-19.8343163,9.1921463,0.433718085,1.66071033,-423.352844,-5663.57666,0.364982605,-76.4421616,5.42683411,-10.6431522,0.442592263,474.537079,1
1.5,29,10577.4756,2.92563677,-38.4496803,16.7732658,-3.7717371,4.38134241,-814.130127,-10897.4072,-1.27370358,-177.585815,7.69400978,-22.1082592,-1.22832441,934.308044,5469.98926,1.96360183,-19.9220638,9.22117996,0.428032577,1.65719986,-422.959808,-5643.17773,0.378326178,-76.6237793,5.42542648,-10.6499043,0.452926159,474.213196,1
1.5,30,10539.5869,2.92191744,-38.6572685,16.8362885,-3.77344894,4.37676287,-813.34137,-10857.875,-1.2640897,-178.013809,7.71573496,-22.1221104,-1.21611381,933.687805,5450.52539,1.96870971,-20.014513,9.25078869,0.4224931,1.65374136,-422.56485,-5622.87842,0.392193556,-76.8107986,5.42387724,-10.6570425,0.463702917,473.890747,1
1.5,31,10501.8887,2.91817236,-38.8642998,16.900444,-3.77621555,4.37210131,-812.552124,-10818.5469,-1.25434613,-178.452332,7.73772144,-22.1361752,-1.20372438,933.069214,5431.15967,1.97409439,-20.1067619,9.28097248,0.416501462,1.65009403,-422.169434,-5602.68066,0.406249523,-77.0023193,5.42244148,-10.6643066,0.474541783,473.569427,1
1.5,32,10464.3457,2.91465282,-39.0805397,16.9646683,-3.77806878,4.36765289,-811.756775,-10779.3701,-1.24421608,-178.891983,7.75995398,-22.1507835,-1.19100261,932.447693,5411.87207,1.97966671,-20.2030506,9.31102276,0.410836697,1.64667737,-421.77066,-5582.56299,0.420598507,-77.1944275,5.42083406,-10.6718216,0.485699415,473.246338,1
1.5,33,10427.0361,2.91119885,-39.2999878,17.0300598,-3.78026247,4.36322641,-810.962036,-10740.4414,-1.23382306,-179.342499,7.78258991,-22.1659813,-1.17799449,931.83252,5392.70557,1.98549891,-20.3008347,9.34161663,0.405028224,1.64321029,-421.372864,-5562.56982,0.435222507,-77.3912582,5.41928959,-10.6796532,0.497039914,472.926208,1
1.5,34,10389.9014,2.9077065,-39.5199852,17.0969391,-3.78373384,4.35868645,-810.1651,-10701.6807,-1.22328269,-179.806381,7.80558968,-22.1813774,-1.1647594,931.220581,5373.62695,1.99168563,-20.398962,9.37297726,0.398656309,1.63949895,-420.973694,-5542.66553,0.450096011,-77.5938644,5.41791821,-10.687602,0.508445382,472.607239,1
1.5,35,10352.9482,2.90437007,-39.7469559,17.1644974,-3.78679109,4.35426903,-809.363831,-10663.1094,-1.21240842,-180.276611,7.82894659,-22.1982307,-1.15121675,930.611023,5354.64209,1.99813271,-20.5002136,9.40456581,0.392418683,1.63587093,-420.572906,-5522.85645,0.465263009,-77.7992554,5.41650009,-10.6962748,0.520116687,472.288696,1
1.5,36,10316.1738,2.9011867,-39.9827118,17.2326584,-3.78924561,4.34998035,-808.559692,-10624.7207,-1.20115852,-180.751938,7.85281944,-22.2149849,-1.13732767,930.000244,5335.74902,2.00476742,-20.6053505,9.43632412,0.386406362,1.63237333,-420.170319,-5503.14355,0.480728984,-78.0069351,5.41507435,-10.7048931,0.532077789,471.970276,1
1.5,37,10279.5371,2.89814854,-40.2194252,17.3007221,-3.79210186,4.3457942,-807.750427,-10586.4766,-1.18984938,-181.22908,7.87674236,-22.2323399,-1.12338352,929.385986,5316.92578,2.01164818,-20.7108917,9.46800804,0.380185544,1.62888956,-419.765076,-5483.50146,0.496248484,-78.2153854,5.41374111,-10.7138224,0.544028878,471.649445,1
1.5,38,10243.1416,2.895051,-40.4582214,17.3711624,-3.79608631,4.34145689,-806.943726,-10548.4746,-1.17825127,-181.726517,7.90136051,-22.2503719,-1.10906732,928.783875,5298.22705,2.01895022,-20.8175411,9.50089169,0.373501658,1.62510729,-419.36142,-5463.98633,0.512156725,-78.4326248,5.41264343,-10.7231112,0.556155562,471.334198,1
1.5,39,10206.9062,2.89214182,-40.7039146,17.4419022,-3.7997117,4.33727121,-806.132202,-10510.6396,-1.166399,-182.22702,7.92633581,-22.2690105,-1.0945344,928.180603,5279.61035,2.02652264,-20.927227,9.53382874,0.366923153,1.62142682,-418.955505,-5444.55518,0.52825439,-78.6512222,5.41158867,-10.7327032,0.568458915,471.018127,1
1.5,40,10170.8115,2.88946795,-40.9592476,17.5125599,-3.80236149,4.3333106,-805.313904,-10472.9463,-1.15422606,-182.728256,7.95176172,-22.2881088,-1.07973397,927.572266,5261.06445,2.0342176,-21.0411224,9.56658173,0.360703111,1.61799133,-418.546051,-5425.19775,0.544568777,-78.8702316,5.41055107,-10.7425089,0.581003189,470.699799,1
1.5,41,10134.9092,2.8867929,-41.2141991,17.5849476,-3.80641699,4.32924843,-804.496094,-10435.4482,-1.1418941,-183.245178,7.97768211,-22.3080444,-1.06470478,926.97113,5242.61768,2.04238391,-21.1550102,9.60023689,0.353888333,1.6142695,-418.136658,-5405.94092,0.561133504,-79.0960236,5.40980005,-10.7527647,0.593592763,470.384338,1
1.5,42,10099.1709,2.8843689,-41.4803123,17.657362,-3.80924559,4.3254261,-803.672119,-10398.1191,-1.12926686,-183.762802,8.00411701,-22.3286304,-1.04945636,926.368164,5224.25439,2.05070615,-21.2737885,9.63376236,0.347542703,1.6108011,-417.724731,-5386.76855,0.577870488,-79.3222046,5.40909386,-10.7633343,0.606414199,470.067627,1
1.5,43,10063.6406,2.88200188,-41.7464142,17.7307148,-3.812958,4.32158041,-802.850281,-10361.0029,-1.11651325,-184.289825,8.03095055,-22.349514,-1.03404796,925.76886,5205.99756,2.05938578,-21.3926163,9.66776657,0.340831339,1.60716999,-417.313568,-5367.70703,0.594765902,-79.5524063,5.40865135,-10.7740507,0.619245648,469.75354,1
1.5,44,10028.248,2.87968469,-42.0182724,17.8057423,-3.81721306,4.31769514,-802.023193,-10324.0312,-1.10347795,-184.831619,8.05850124,-22.3712578,-1.01832378,925.173157,5187.81348,2.06849957,-21.51408,9.70256615,0.333842516,1.60336816,-416.899933,-5348.71875,0.611986399,-79.7890549,5.40844488,-10.7852259,0.632252574,469.440063,1
1.5,45,9993.03418,2.8775723,-42.2959137,17.8808575,-3.82114911,4.31397438,-801.192871,-10287.2373,-1.09028101,-185.375443,8.08649063,-22.3934803,-1.00247812,924.577393,5169.71875,2.07784772,-21.6381092,9.73733997,0.326971829,1.59966958,-416.484802,-5329.82275,0.629302025,-80.0266266,5.40842676,-10.7966452,0.645339012,469.126404,1
1.5,46,9958.01758,2.87555695,-42.5757446,17.9568233,-3.82551384,4.31027699,-800.363831,-10250.6484,-1.0769428,-185.927444,8.11495113,-22.4160175,-0.986485958,923.984985,5151.72607,2.08753014,-21.7631493,9.77253819,0.319917679,1.59587359,-416.070099,-5311.03174,0.646746397,-80.267746,5.40869141,-10.8082132,0.658448458,468.81485,1
1.5,47,9923.12402,2.87371922,-42.864399,18.0334854,-3.8297205,4.30669498,-799.526794,-10214.1807,-1.06332731,-186.486618,8.14410496,-22.4397335,-0.970231712,923.391174,5133.79443,2.09756446,-21.8921165,9.80798912,0.312867939,1.59212148,-415.651428,-5292.30176,0.664439678,-80.5120163,5.40916061,-10.8203917,0.671748996,468.501678,1
1.5,48,9888.42871,2.87199116,-43.1577682,18.1115913,-3.83419299,4.3031311,-798.689941,-10177.918,-1.04947114,-187.058701,8.17396736,-22.4640503,-0.953732491,922.804077,5115.96582,2.10803485,-22.023241,9.84413719,0.305696368,1.58824539,-415.233185,-5273.67773,0.682366014,-80.7618942,5.40993643,-10.8328676,0.685162544,468.19162,1
1.5,49,9853.89746,2.87042046,-43.456089,18.1899223,-3.83861971,4.2996769,-797.850037,-10141.8232,-1.03552735,-187.633377,8.20431042,-22.4888859,-0.937174737,922.216614,5098.22266,2.11871815,-22.1565819,9.88036156,0.298529387,1.5844059,-414.813538,-5255.14014,0.7003299,-81.0129623,5.41099739,-10.8456116,0.698582411,467.881439,1
1.5,50,9819.53516,2.86901569,-43.7630577,18.2694511,-3.84291291,4.29630423,-797.006409,-10105.8965,-1.02126396,-188.219025,8.23558426,-22.5146084,-0.920293927,921.632202,5080.56299,2.12983775,-22.2937813,9.91710281,0.291383982,1.58054554,-414.391968,-5236.68896,0.718598962,-81.2688293,5.41238117,-10.8588057,0.712205291,467.572296,1
1.5,51,9785.29492,2.86782861,-44.0784645,18.3490524,-3.84665227,4.29310703,-796.156128,-10070.0977,-1.00681937,-188.806763,8.26751709,-22.5411968,-0.903293133,921.043701,5062.96729,2.1412015,-22.4346848,9.95380211,0.284408629,1.57679904,-413.96701,-5218.30176,0.736944675,-81.5256424,5.41405344,-10.8724298,0.725925446,467.261353,1
1.5,52,9751.28906,2.8665967,-44.3879509,18.4302902,-3.8523531,4.28970242,-795.312134,-10034.5391,-0.992424011,-189.41008,8.29974842,-22.5678825,-0.886265278,920.467102,5045.49219,2.15315557,-22.5731411,9.99142265,0.276677072,1.57258105,-413.54538,-5200.03955,0.755373836,-81.7891693,5.41614342,-10.8861303,0.739450574,466.955719,1
1.5,53,9717.43652,2.86561418,-44.7107048,18.5123806,-3.85716629,4.2864933,-794.46228,-9999.13574,-0.977650821,-190.020859,8.3330822,-22.5955868,-0.868908226,919.891052,5028.09521,2.16543841,-22.717474,10.0293398,0.269257665,1.56850433,-413.121094,-5181.85645,0.77407515,-82.0559692,5.41857529,-10.9003372,0.753249288,466.650299,1
1.5,54,9683.7041,2.86480522,-45.0381241,18.5946865,-3.86208963,4.28338146,-793.60675,-9963.85449,-0.962827742,-190.634811,8.36696625,-22.62393,-0.851529241,919.311951,5010.75977,2.17806816,-22.863863,10.0673456,0.261764824,1.56441116,-412.693726,-5163.73633,0.792795777,-82.3242188,5.42135954,-10.9148684,0.767012119,466.343079,1
1.5,55,9650.16602,2.86414552,-45.3725929,18.6784878,-3.86706734,4.28030729,-792.750244,-9928.76758,-0.947753072,-191.262375,8.40180206,-22.6533318,-0.833903193,918.740051,4993.52295,2.19120693,-23.0134602,10.1060514,0.254230618,1.56020713,-412.266235,-5145.71533,0.811745286,-82.598381,5.42457104,-10.9299364,0.780900717,466.03891,1
1.5,56,9616.76074,2.8636651,-45.7124939,18.7624645,-3.87194371,4.27734709,-791.889587,-9893.81836,-0.932592869,-191.892471,8.43728447,-22.6832867,-0.816223204,918.165466,4976.35449,2.20462847,-23.1654396,10.1448154,0.246709108,1.55602551,-411.836487,-5127.76562,0.830721498,-82.8736954,5.42817402,-10.9452896,0.794780731,465.733673,1
1.5,57,9583.55664,2.86327362,-46.0556374,18.8481083,-3.877707,4.27431631,-791.03009,-9859.0752,-0.917281508,-192.537781,8.47355843,-22.713953,-0.798363805,917.600403,4959.29004,2.21870065,-23.3189812,10.1844082,0.238827825,1.55154693,-411.407593,-5109.92139,0.849905133,-83.1556015,5.4322176,-10.9610071,0.808678508,465.432404,1
1.5,58,9550.49316,2.86308718,-46.4060593,18.9340057,-3.88311696,4.27142954,-790.166626,-9824.47363,-0.901818812,-193.18631,8.51066113,-22.7453175,-0.780403197,917.03302,4942.29639,2.23304534,-23.4757175,10.224081,0.231063247,1.54713249,-410.976349,-5092.15039,0.869131207,-83.4389191,5.43670559,-10.9770861,0.822619557,465.130493,1
1.5,59,9517.58691,2.8631289,-46.7666931,19.0207195,-3.88799,4.26868153,-789.298218,-9790.03516,-0.886195302,-193.842865,8.54877281,-22.7775536,-0.762314141,916.468506,4925.38428,2.24782348,-23.637022,10.2640905,0.223502219,1.54273975,-410.543365,-5074.46143,0.888474107,-83.725853,5.44165134,-10.9935961,0.836641431,464.829315,1
1.5,60,9484.8252,2.86324906,-47.1269035,19.1084843,-3.8940711,4.2658577,-788.428467,-9755.73828,-0.87052089,-194.509323,8.58745003,-22.8104115,-0.744163096,915.906555,4908.54541,2.26318192,-23.7981796,10.3046541,0.215421557,1.53805172,-410.109283,-5056.84717,0.90788722,-84.0169678,5.44704819,-11.0104332,0.850583673,464.529022,1
1.5,61,9452.22852,2.86361861,-47.5005608,19.1969528,-3.89916301,4.26321411,-787.554199,-9721.61328,-0.85459131,-195.18248,8.62736702,-22.8445396,-0.725805163,915.346863,4891.7915,2.27889085,-23.9653416,10.3454781,0.207728326,1.5334748,-409.673645,-5039.31934,0.927450776,-84.3111496,5.45297718,-11.0279083,0.864676118,464.229706,1
1.5,62,9419.77051,2.86413765,-47.8768845,19.2859783,-3.90466475,4.26059723,-786.677673,-9687.62988,-0.838644505,-195.861664,8.66795921,-22.8789062,-0.707445264,914.787231,4875.10791,2.29508114,-24.1336746,10.3865814,0.19985199,1.52875209,-409.236237,-5021.86377,0.947008252,-84.607933,5.4593792,-11.0455122,0.878686309,463.930389,1
1.5,63,9387.47754,2.86484551,-48.260437,19.3761158,-3.9101944,4.2580409,-785.79834,-9653.81055,-0.822544098,-196.550674,8.70953655,-22.9143581,-0.688961148,914.231079,4858.50977,2.31181717,-24.3052425,10.4282055,0.191951811,1.52391684,-408.797943,-5004.49463,0.966670752,-84.9090347,5.46630144,-11.0636625,0.892741442,463.632721,1
1.5,64,9355.37207,2.86563873,-48.6451836,19.4679947,-3.91711712,4.25535154,-784.920715,-9620.17969,-0.806327701,-197.256927,8.75193787,-22.9506207,-0.670323014,913.685791,4842.00635,2.32939553,-24.4775314,10.4707079,0.183484495,1.51866817,-408.360535,-4987.22168,0.986524701,-85.2175369,5.47373676,-11.082242,0.906764507,463.339325,1
1.5,65,9323.37012,2.86671925,-49.0427513,19.5596256,-3.92263579,4.25292635,-784.034973,-9586.6582,-0.790000796,-197.960678,8.79545593,-22.9877529,-0.651660621,913.133057,4825.55615,2.34712076,-24.6553764,10.5130119,0.175560117,1.51365495,-407.918945,-4970.00391,1.00630891,-85.5251236,5.48174477,-11.1012506,0.920833945,463.042847,1
1.5,66,9291.55957,2.86796474,-49.449585,19.6527061,-3.92806172,4.25052357,-783.148254,-9553.33301,-0.773490012,-198.677124,8.84020042,-23.0255585,-0.632837713,912.587585,4809.20557,2.36541605,-24.8373928,10.5559931,0.16767472,1.50849533,-407.477448,-4952.88672,1.0262233,-85.8382111,5.49034882,-11.1206007,0.934975266,462.749786,1
1.5,67,9259.87891,2.86938787,-49.8595657,19.7466183,-3.93407702,4.24812937,-782.258301,-9520.13477,-0.75692749,-199.402069,8.88572311,-23.0646076,-0.613974929,912.043701,4792.91992,2.3843894,-25.0208664,10.5993891,0.159523487,1.50312245,-407.034149,-4935.83545,1.04617465,-86.155014,5.49948645,-11.1405869,0.94905591,462.457184,1
1.5,68,9228.36719,2.87102103,-50.2772331,19.8410912,-3.93980575,4.24583244,-781.366577,-9487.10938,-0.740281582,-200.133057,8.93227482,-23.1040993,-0.595069766,911.503235,4776.72168,2.4038229,-25.2077293,10.6430264,0.151498973,1.49769914,-406.590363,-4918.87305,1.06611764,-86.4745178,5.50920391,-11.1607952,0.963127732,462.165863,1
1.5,69,9196.98145,2.87277293,-50.6971588,19.9369144,-3.94668198,4.243433,-780.472656,-9454.21094,-0.72356081,-200.87735,8.97968674,-23.1445942,-0.576083183,910.965576,4760.5874,2.42408776,-25.3957195,10.6873417,0.142987728,1.4919045,-406.144928,-4901.97607,1.08615029,-86.7997589,5.51947975,-11.1815262,0.977149487,461.87561,1
1.5,70,9165.76074,2.87476158,-51.1288567,20.0340462,-3.95310783,4.24112558,-779.575439,-9421.48047,-0.706636786,-201.631973,9.02851391,-23.1862183,-0.556940377,910.432983,4744.53809,2.44497752,-25.5889511,10.7322531,0.134642422,1.48602509,-405.698151,-4885.16504,1.10627973,-87.1294937,5.53043842,-11.2028198,0.991268396,461.587494,1
1.5,71,9134.69043,2.87696981,-51.5671349,20.1308365,-3.95877385,4.23897314,-778.674683,-9388.90332,-0.68975836,-202.385117,9.07809544,-23.2284184,-0.537908792,909.89917,4728.56543,2.46611929,-25.7850361,10.7769718,0.126626849,1.4802115,-405.250275,-4868.43164,1.12621832,-87.4587402,5.54193735,-11.2244024,1.00528431,461.299042,1
1.5,72,9103.75684,2.87937427,-52.0160484,20.229126,-3.96452665,4.23683882,-777.769653,-9356.46191,-0.672690153,-203.151474,9.12918282,-23.2715511,-0.51870352,909.368591,4712.66162,2.48796535,-25.9858952,10.8223886,0.118556082,1.4742074,-404.80014,-4851.76904,1.14628816,-87.7937241,5.55417824,-11.2464561,1.01937795,461.011871,1
1.5,73,9072.94336,2.88194394,-52.4690285,20.3287582,-3.97122288,4.23462391,-776.862,-9324.14648,-0.655527294,-203.930237,9.18126297,-23.3160667,-0.499419987,908.841125,4696.82178,2.51078153,-26.1886406,10.8684635,0.110065222,1.4678278,-404.348206,-4835.16992,1.16641986,-88.1341248,5.56702423,-11.2692318,1.03344965,460.725616,1
1.5,74,9042.30957,2.88472366,-52.9304352,20.4291687,-3.97741461,4.23249435,-775.953186,-9292.00977,-0.638284028,-204.715973,9.23452473,-23.3608246,-0.480112433,908.317383,4681.07227,2.53409195,-26.395134,10.9148941,0.101819992,1.4613775,-403.896179,-4818.66406,1.1864841,-88.4775391,5.58053875,-11.2921143,1.04750872,460.44165,1
