framework,algorithm,phase,mode,tier,n,setting_kind,setting,golden_rmse,finite_trajectories,failed_trajectories,finals_path
julia,tsit5,numerical,fixed,fixed,1024,dt,0.00048828125,6.515050957576576e-6,1024,0,finals/julia/tsit5/fixed_fixed_dt_0p00048828125.csv
julia,tsit5,numerical,fixed,fixed,1024,dt,0.000244140625,1.0134189610924799e-5,1024,0,finals/julia/tsit5/fixed_fixed_dt_0p000244140625.csv
julia,tsit5,numerical,fixed,fixed,1024,dt,0.0001220703125,1.3796949992472974e-5,1024,0,finals/julia/tsit5/fixed_fixed_dt_0p0001220703125.csv
julia,tsit5,numerical,adaptive,julia,1024,tol,0.010000000000000002,0.059805823620671945,1024,0,finals/julia/tsit5/adaptive_julia_tol_0p01.csv
julia,tsit5,numerical,adaptive,julia,1024,tol,0.001,0.0072205661677164955,1024,0,finals/julia/tsit5/adaptive_julia_tol_0p001.csv
julia,tsit5,numerical,adaptive,julia,1024,tol,0.0001,0.0009214167886508007,1024,0,finals/julia/tsit5/adaptive_julia_tol_0p0001.csv
julia,tsit5,numerical,adaptive,julia,1024,tol,1.0e-5,6.0728375364265324e-5,1024,0,finals/julia/tsit5/adaptive_julia_tol_1em05.csv
julia,tsit5,numerical,adaptive,julia,1024,tol,1.0e-6,4.066657526066487e-6,1024,0,finals/julia/tsit5/adaptive_julia_tol_1em06.csv
julia,vern7,performance,fixed,fixed,8,dt,0.0009765625,,8,0,
julia,vern7,performance,adaptive,julia,8,tol,1.0e-8,,8,0,
julia,vern7,performance,fixed,fixed,32,dt,0.0009765625,,32,0,
julia,vern7,performance,adaptive,julia,32,tol,1.0e-8,,32,0,
julia,vern7,performance,fixed,fixed,128,dt,0.0009765625,,128,0,
julia,vern7,performance,adaptive,julia,128,tol,1.0e-8,,128,0,
julia,vern7,performance,fixed,fixed,512,dt,0.0009765625,,512,0,
julia,vern7,performance,adaptive,julia,512,tol,1.0e-8,,512,0,
julia,vern7,performance,fixed,fixed,2048,dt,0.0009765625,,2048,0,
julia,vern7,performance,adaptive,julia,2048,tol,1.0e-8,,2048,0,
julia,vern7,performance,fixed,fixed,8192,dt,0.0009765625,,8192,0,
julia,vern7,performance,adaptive,julia,8192,tol,1.0e-8,,8192,0,
julia,vern7,performance,fixed,fixed,32768,dt,0.0009765625,,32768,0,
julia,vern7,performance,adaptive,julia,32768,tol,1.0e-8,,32768,0,
julia,vern7,numerical,fixed,fixed,1024,dt,0.5,,9,1015,
julia,vern7,numerical,fixed,fixed,1024,dt,0.25,,708,316,
julia,vern7,numerical,fixed,fixed,1024,dt,0.125,0.112830113760701,1024,0,finals/julia/vern7/fixed_fixed_dt_0p125.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.0625,7.123024094714602e-5,1024,0,finals/julia/vern7/fixed_fixed_dt_0p0625.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.03125,6.152624581105104e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p03125.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.015625,3.5620274723840677e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p015625.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.0078125,2.3666082192853165e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p0078125.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.00390625,2.5871931244992573e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p00390625.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.001953125,3.5342269547388598e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p001953125.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.0009765625,4.882897748336288e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p0009765625.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.00048828125,6.425598178310495e-6,1024,0,finals/julia/vern7/fixed_fixed_dt_0p00048828125.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.000244140625,1.0245027305673555e-5,1024,0,finals/julia/vern7/fixed_fixed_dt_0p000244140625.csv
julia,vern7,numerical,fixed,fixed,1024,dt,0.0001220703125,1.3533666053492376e-5,1024,0,finals/julia/vern7/fixed_fixed_dt_0p0001220703125.csv
julia,vern7,numerical,adaptive,julia,1024,tol,0.010000000000000002,0.003817704851315638,1024,0,finals/julia/vern7/adaptive_julia_tol_0p01.csv
julia,vern7,numerical,adaptive,julia,1024,tol,0.001,0.00023428873210977567,1024,0,finals/julia/vern7/adaptive_julia_tol_0p001.csv
julia,vern7,numerical,adaptive,julia,1024,tol,0.0001,3.0273678511955462e-5,1024,0,finals/julia/vern7/adaptive_julia_tol_0p0001.csv
julia,vern7,numerical,adaptive,julia,1024,tol,1.0e-5,9.383785413513235e-6,1024,0,finals/julia/vern7/adaptive_julia_tol_1em05.csv
julia,vern7,numerical,adaptive,julia,1024,tol,1.0e-6,6.254271741261641e-6,1024,0,finals/julia/vern7/adaptive_julia_tol_1em06.csv
julia,rosenbrock23_sciml,performance,fixed,fixed,8,dt,0.0009765625,,8,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,8,tol,1.0e-8,,8,0,
julia,rosenbrock23_sciml,performance,fixed,fixed,32,dt,0.0009765625,,32,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,32,tol,1.0e-8,,32,0,
julia,rosenbrock23_sciml,performance,fixed,fixed,128,dt,0.0009765625,,128,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,128,tol,1.0e-8,,128,0,
julia,rosenbrock23_sciml,performance,fixed,fixed,512,dt,0.0009765625,,512,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,512,tol,1.0e-8,,512,0,
julia,rosenbrock23_sciml,performance,fixed,fixed,2048,dt,0.0009765625,,2048,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,2048,tol,1.0e-8,,2048,0,
julia,rosenbrock23_sciml,performance,fixed,fixed,8192,dt,0.0009765625,,8192,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,8192,tol,1.0e-8,,8192,0,
julia,rosenbrock23_sciml,performance,fixed,fixed,32768,dt,0.0009765625,,32768,0,
julia,rosenbrock23_sciml,performance,adaptive,julia,32768,tol,1.0e-8,,32768,0,
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.5,3.9657532769488576e6,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p5.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.25,1.1306819621804507e8,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p25.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.125,0.2612648088853741,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p125.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.0625,0.0408690463771226,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p0625.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.03125,0.011664326056532065,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p03125.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.015625,0.0030401251217574967,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p015625.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.0078125,0.0007892954035671101,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p0078125.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.00390625,0.00020210111296716792,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p00390625.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.001953125,5.096961317590926e-5,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p001953125.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.0009765625,1.3555844777592717e-5,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p0009765625.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.00048828125,7.109576751217973e-6,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p00048828125.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.000244140625,9.979044687021806e-6,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p000244140625.csv
julia,rosenbrock23_sciml,numerical,fixed,fixed,1024,dt,0.0001220703125,1.3441907659493757e-5,1024,0,finals/julia/rosenbrock23_sciml/fixed_fixed_dt_0p0001220703125.csv
julia,rosenbrock23_sciml,numerical,adaptive,julia,1024,tol,0.010000000000000002,0.0528493677088503,1024,0,finals/julia/rosenbrock23_sciml/adaptive_julia_tol_0p01.csv
julia,rosenbrock23_sciml,numerical,adaptive,julia,1024,tol,0.001,0.01516266505571278,1024,0,finals/julia/rosenbrock23_sciml/adaptive_julia_tol_0p001.csv
julia,rosenbrock23_sciml,numerical,adaptive,julia,1024,tol,0.0001,0.0032744557133676058,1024,0,finals/julia/rosenbrock23_sciml/adaptive_julia_tol_0p0001.csv
julia,rosenbrock23_sciml,numerical,adaptive,julia,1024,tol,1.0e-5,0.0006555571208519802,1024,0,finals/julia/rosenbrock23_sciml/adaptive_julia_tol_1em05.csv
julia,rosenbrock23_sciml,numerical,adaptive,julia,1024,tol,1.0e-6,0.00013512440928047467,1024,0,finals/julia/rosenbrock23_sciml/adaptive_julia_tol_1em06.csv
julia,kvaerno3,performance,fixed,fixed,8,dt,0.0009765625,,8,0,
julia,kvaerno3,performance,adaptive,julia,8,tol,1.0e-8,,8,0,
julia,kvaerno3,performance,fixed,fixed,32,dt,0.0009765625,,32,0,
julia,kvaerno3,performance,adaptive,julia,32,tol,1.0e-8,,32,0,
julia,kvaerno3,performance,fixed,fixed,128,dt,0.0009765625,,128,0,
julia,kvaerno3,performance,adaptive,julia,128,tol,1.0e-8,,128,0,
julia,kvaerno3,performance,fixed,fixed,512,dt,0.0009765625,,512,0,
julia,kvaerno3,performance,adaptive,julia,512,tol,1.0e-8,,512,0,
julia,kvaerno3,performance,fixed,fixed,2048,dt,0.0009765625,,2048,0,
julia,kvaerno3,performance,adaptive,julia,2048,tol,1.0e-8,,2048,0,
julia,kvaerno3,performance,fixed,fixed,8192,dt,0.0009765625,,8192,0,
julia,kvaerno3,performance,adaptive,julia,8192,tol,1.0e-8,,8192,0,
julia,kvaerno3,performance,fixed,fixed,32768,dt,0.0009765625,,32768,0,
julia,kvaerno3,performance,adaptive,julia,32768,tol,1.0e-8,,32768,0,
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.5,27.076480573502543,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p5.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.25,20.89062932062319,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p25.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.125,1.3963906217518747,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p125.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.0625,0.3162524224838362,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p0625.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.03125,0.04855639490421424,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p03125.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.015625,0.006462726053607193,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p015625.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.0078125,0.0008202985143517618,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p0078125.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.00390625,0.00010339189790498717,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p00390625.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.001953125,1.4988585840394867e-5,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p001953125.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.0009765625,1.0098158055163323e-5,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p0009765625.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.00048828125,1.4147482192408584e-5,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p00048828125.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.000244140625,2.0239122365009527e-5,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p000244140625.csv
julia,kvaerno3,numerical,fixed,fixed,1024,dt,0.0001220703125,2.695105173629153e-5,1024,0,finals/julia/kvaerno3/fixed_fixed_dt_0p0001220703125.csv
julia,kvaerno3,numerical,adaptive,julia,1024,tol,0.010000000000000002,0.05314423639591353,1024,0,finals/julia/kvaerno3/adaptive_julia_tol_0p01.csv
julia,kvaerno3,numerical,adaptive,julia,1024,tol,0.001,0.004906174058139243,1024,0,finals/julia/kvaerno3/adaptive_julia_tol_0p001.csv
julia,kvaerno3,numerical,adaptive,julia,1024,tol,0.0001,0.0004232774378914219,1024,0,finals/julia/kvaerno3/adaptive_julia_tol_0p0001.csv
julia,kvaerno3,numerical,adaptive,julia,1024,tol,1.0e-5,3.989129692004747e-5,1024,0,finals/julia/kvaerno3/adaptive_julia_tol_1em05.csv
julia,kvaerno3,numerical,adaptive,julia,1024,tol,1.0e-6,9.940876203922556e-6,1024,0,finals/julia/kvaerno3/adaptive_julia_tol_1em06.csv
julia,kvaerno5,performance,fixed,fixed,8,dt,0.0009765625,,8,0,
julia,kvaerno5,performance,adaptive,julia,8,tol,1.0e-8,,8,0,
julia,kvaerno5,performance,fixed,fixed,32,dt,0.0009765625,,32,0,
julia,kvaerno5,performance,adaptive,julia,32,tol,1.0e-8,,32,0,
julia,kvaerno5,performance,fixed,fixed,128,dt,0.0009765625,,128,0,
julia,kvaerno5,performance,adaptive,julia,128,tol,1.0e-8,,128,0,
julia,kvaerno5,performance,fixed,fixed,512,dt,0.0009765625,,512,0,
julia,kvaerno5,performance,adaptive,julia,512,tol,1.0e-8,,512,0,
julia,kvaerno5,performance,fixed,fixed,2048,dt,0.0009765625,,2048,0,
julia,kvaerno5,performance,adaptive,julia,2048,tol,1.0e-8,,2048,0,
julia,kvaerno5,performance,fixed,fixed,8192,dt,0.0009765625,,8192,0,
julia,kvaerno5,performance,adaptive,julia,8192,tol,1.0e-8,,8192,0,
julia,kvaerno5,performance,fixed,fixed,32768,dt,0.0009765625,,32768,0,
julia,kvaerno5,performance,adaptive,julia,32768,tol,1.0e-8,,32768,0,
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.5,8.129520828199356,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p5.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.25,1.1342005988679305,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p25.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.125,0.1540712312220001,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0625,0.010287141553320096,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.03125,0.0004105198654280505,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p03125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.015625,1.3569317900994586e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p015625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0078125,4.266783346241119e-6,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0078125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.00390625,6.096920530255521e-6,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p00390625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.001953125,8.461387125789456e-6,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p001953125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0009765625,1.2066980599294537e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0009765625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.00048828125,1.6285051407246374e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p00048828125.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.000244140625,2.2669268126834835e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p000244140625.csv
julia,kvaerno5,numerical,fixed,fixed,1024,dt,0.0001220703125,3.437770412105503e-5,1024,0,finals/julia/kvaerno5/fixed_fixed_dt_0p0001220703125.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,0.010000000000000002,0.04916844899147401,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_0p01.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,0.001,0.013434461134411869,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_0p001.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,0.0001,0.0025151754657705794,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_0p0001.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,1.0e-5,0.00030655442794231126,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_1em05.csv
julia,kvaerno5,numerical,adaptive,julia,1024,tol,1.0e-6,2.5336733962472707e-5,1024,0,finals/julia/kvaerno5/adaptive_julia_tol_1em06.csv
