traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200000003,0,0.0399999991,0,0,0.100000001,0.300000012
