tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,10,-0.568272889,1.74384856,0.547508001,-1.76638567,0.546784937,1.30180705,-0.546416163,1.92717648,-2.30977988,2.57455611,-2.12711263,2.57453442,-2.97595,2.1319828,0.966976762,-2.31095934,-15.1601343,1.46347189,6.53760529,2.06001854,-0.183328733,-11.3079557,-0.0731543601,-88.5045547,-1.02056015,55.8338585,1.45778382,-1.78835237,140,49,0
0.01,11,-0.568089545,1.74387944,0.54753226,-1.76640725,0.54680866,1.30177939,-0.546425283,1.92751777,-2.30977893,2.57454205,-2.12709475,2.57451987,-2.97596955,2.13198304,0.972981095,-2.31088328,-15.1604328,1.46345747,6.53790665,2.06000304,-0.18386215,-11.3196135,-0.0730563179,-88.4725342,-1.02056623,55.8147278,1.45774078,-1.78755915,140,49,0
0.01,12,-0.573634088,1.75377047,0.554392695,-1.77269411,0.553623557,1.29292679,-0.545476019,1.97959924,-2.30952978,2.56715965,-2.12270117,2.56720281,-2.98221397,2.13942695,0.771046281,-2.28644037,-14.7274666,1.45930266,6.31306744,2.0547781,-0.194497004,-12.2059927,-0.0427669734,-83.5107803,-1.02255785,52.8552094,1.44422293,-1.73265707,137,47,0
0.01,13,-0.573248267,1.75257564,0.553594887,-1.77193034,0.552795053,1.29400122,-0.545577347,1.97331071,-2.30955553,2.56811237,-2.12323284,2.56807351,-2.98145628,2.13851237,0.788547277,-2.28939104,-10.4499702,1.45980787,3.74234676,2.05540729,-0.19273445,-12.0924883,-0.0463611782,-78.417923,-1.02231646,49.7974396,1.44583726,-1.73976207,137,47,0
0.01,14,-0.558823586,1.72765875,0.536244094,-1.75619876,0.535545766,1.31614733,-0.547703505,1.85017776,-2.3104651,2.58637834,-2.1341877,2.58627343,-2.96574187,2.11953235,1.10704601,-2.35124397,-8.77214241,1.47019422,2.64879227,2.06870127,-0.153119192,-10.4655018,-0.125634596,-83.6679916,-1.01731217,52.9024391,1.48079908,-1.83400798,142,49,0
0.01,15,-0.574091136,1.75454795,0.554960608,-1.77318776,0.554207981,1.29223239,-0.545429707,1.98392105,-2.30951595,2.5666101,-2.12235427,2.56660962,-2.98270154,2.13999748,0.724496484,-2.28453231,-14.98032,1.45897722,6.46785259,2.05437112,-0.193393067,-12.3579092,-0.0404474884,-86.1723175,-1.02271426,54.4535789,1.44318128,-1.72244644,137,47,0
0.01,16,-0.576622725,1.76039183,0.559029877,-1.77692771,0.558228374,1.28696179,-0.54487437,2.01713276,-2.30943274,2.56221032,-2.11972427,2.56218648,-2.9863956,2.14431381,0.471438527,-2.27016187,-14.3189793,1.45650005,6.09209061,2.05131626,-0.190426186,-13.2363529,-0.0231975075,-83.9032516,-1.02389348,53.1022797,1.43539166,-1.66447973,135,47,0
0.01,17,-0.57806915,1.767609,0.563989162,-1.7815733,0.563144445,1.28042126,-0.544204235,2.06391621,-2.30939102,2.55671382,-2.11645675,2.5567143,-2.99096203,2.14926672,-0.169687733,-2.2524941,-13.9579792,1.45342147,5.90153503,2.04758143,-0.163289189,-15.0419445,-0.00248930929,-81.1525192,-1.02535486,51.4641991,1.42594588,-1.54126322,131,46,0
0.01,18,-0.577026546,1.77233303,0.567252755,-1.78462696,0.56636858,1.27611649,-0.543888211,2.09908414,-2.3094008,2.55305004,-2.1142962,2.55310106,-2.9939549,2.15224457,-1.40248072,-2.24097133,-13.2174597,1.45139444,5.47453356,2.04515553,-0.0876215622,-17.3812771,0.0107303886,-77.2001419,-1.02631342,49.1007576,1.41986477,-1.37779295,127,45,0
0.01,19,-0.575564444,1.77415633,0.568515003,-1.78580701,0.567635238,1.27445316,-0.543854237,2.11462808,-2.30940819,2.5516305,-2.11346245,2.55168366,-2.99510789,2.15326905,-2.52142763,-2.23653865,-13.2972164,1.45061064,5.52920008,2.04422164,-0.0125593487,-18.9143581,0.015760012,-77.3516846,-1.02668345,49.1947212,1.41753972,-1.2696197,125,45,0
0.01,20,-0.566768885,1.74102032,0.545569003,-1.76459324,0.544846177,1.30432701,-0.546626747,1.91359615,-2.30986905,2.5766294,-2.12835574,2.57666612,-2.97416568,2.12977028,0.992469251,-2.31796622,-13.9481144,1.4646579,5.8005724,2.06152248,-0.178122699,-11.1446333,-0.0820517167,-84.0934296,-1.01999056,53.1821518,1.46172833,-1.79739726,140,48,0
0.01,21,-0.578038037,1.76658905,0.563292682,-1.78091478,0.562476337,1.28134704,-0.544284523,2.05689502,-2.30939674,2.55751228,-2.11691737,2.55748534,-2.9903152,2.14859486,-0.039467629,-2.25498509,-15.23419,1.45385778,6.66362476,2.04810786,-0.169999063,-14.7123489,-0.00537349656,-83.1565704,-1.02514756,52.6649055,1.42727041,-1.56390429,132,47,0
0.01,22,-0.57770139,1.77062774,0.566061735,-1.78351998,0.5652107,1.27767575,-0.543960094,2.0864315,-2.30939126,2.55443645,-2.11507821,2.55440664,-2.99287057,2.15114284,-0.82946372,-2.24512696,-14.3588552,1.45213091,6.15305138,2.04602838,-0.124039121,-16.4057369,0.00598886888,-81.4366379,-1.02596474,51.6398392,1.42205489,-1.44608128,129,46,0
0.01,23,-0.485965908,1.78700495,0.57721585,-1.79418242,0.576459169,1.26264536,-0.549029589,2.15396047,-2.30960178,2.54156423,-2.10751486,2.54161382,-3.00326157,2.16560984,-10.6674795,-2.2054615,-14.6416111,1.44504285,6.38389397,2.03773499,0.535177231,7.10722446,0.0501335375,-83.4949112,-1.02929747,52.901722,1.40147197,-3.13874149,116,43,0
0.01,24,-0.577734888,1.76493645,0.5621503,-1.77984595,0.561328948,1.2828511,-0.544407547,2.04644513,-2.30939341,2.55879641,-2.11767173,2.55877304,-2.98927093,2.14740419,0.145699993,-2.25902486,-15.5364208,1.45456827,6.83884621,2.04895902,-0.178845525,-14.2528601,-0.0100816479,-82.8241577,-1.02481055,52.4626694,1.42942476,-1.59537363,133,47,0
0.01,25,-0.566537321,1.77768433,0.570916533,-1.78809822,0.570062101,1.27122462,-0.544158936,2.15079308,-2.30943704,2.54895449,-2.11183882,2.54892921,-2.99734235,2.15480089,-11.6768799,-2.22797465,-13.639576,1.44909215,5.74769783,2.04243064,0.632433116,-24.199501,0.0253860485,-81.1636734,-1.0273968,51.4877701,1.41307652,-0.894410133,120,44,0
0.01,26,-0.429132819,1.80321503,0.588221788,-1.80487061,0.58744216,1.24756467,-0.551233113,2.10867381,-2.31012177,2.52859306,-2.09986877,2.5285666,-3.0135808,2.18835592,-5.57060528,-2.16669464,-10.7807188,1.43791568,4.12948179,2.0297358,0.126425043,5.057271,0.0909439921,-79.4971619,-1.03261006,50.5285263,1.38195288,-3.0034852,115,43,0
0.01,27,-0.568114758,1.7427088,0.546719909,-1.7656585,0.546017289,1.30282474,-0.546402633,1.92337871,-2.30980921,2.5754559,-2.12760878,2.57545137,-2.97522783,2.13091183,0.960500956,-2.3137815,-15.5022507,1.46395802,6.73889542,2.06062531,-0.180029854,-11.2798662,-0.0767186955,-89.3737793,-1.0203265,56.3534508,1.4593755,-1.78915823,140,48,0
0.01,28,-0.577697337,1.77025974,0.565819561,-1.78328252,0.564974487,1.2780118,-0.543972313,2.08434105,-2.30938673,2.55472732,-2.11524439,2.55471158,-2.99263573,2.1508491,-0.753138959,-2.2460258,-13.9320583,1.45229065,5.89567995,2.04621887,-0.128557742,-16.2802391,0.00496351626,-81.4984131,-1.02588928,51.6762924,1.42253184,-1.45462537,129,46,0
0.01,29,-0.572653294,1.75034177,0.552028358,-1.77050233,0.551256955,1.29600716,-0.545657635,1.96356833,-2.30959225,2.56981874,-2.12423015,2.56984305,-2.9800427,2.13660884,0.809769452,-2.29489398,-14.8494701,1.46075773,6.37399483,2.05658293,-0.188512191,-11.9413986,-0.0531140529,-84.3209991,-1.02186239,53.3354759,1.44887424,-1.74845827,138,48,0
0.01,30,-0.47173506,1.78997874,0.579234958,-1.79613054,0.578486323,1.25989604,-0.549702525,2.14396048,-2.30966926,2.53924036,-2.10612321,2.53926992,-3.00515008,2.16984868,-8.76787758,-2.19831133,-15.0557575,1.44374633,6.64360428,2.03625107,0.391467303,6.61594057,0.0578312092,-85.3646774,-1.02990198,54.0283508,1.39783478,-3.10585928,116,43,0
0.01,31,-0.578097403,1.76823151,0.564406872,-1.78197002,0.563586354,1.27985525,-0.544080734,2.06971502,-2.30938339,2.55625463,-2.11616731,2.55630589,-2.99135184,2.14953303,-0.324892908,-2.2509706,-13.6814938,1.45316112,5.7378335,2.04725885,-0.153758839,-15.3734484,-0.000723753648,-79.5143204,-1.02547777,50.4823723,1.42514634,-1.51775062,130,45,0
0.01,32,-0.577905893,1.76443923,0.561802924,-1.77952611,0.560982227,1.28330052,-0.544377804,2.04463053,-2.30939364,2.55921245,-2.11789036,2.5591836,-2.98895288,2.14693189,0.146367446,-2.26023602,-14.8889313,1.45478141,6.44844627,2.0492177,-0.177528009,-14.1972847,-0.0114975171,-82.95327,-1.02470946,52.5393143,1.43007684,-1.59878898,133,47,0
0.01,33,-0.405670166,1.8129065,0.59480238,-1.81132257,0.593959093,1.23844898,-0.551614285,2.0868187,-2.31058073,2.52060461,-2.09521723,2.52065587,-3.01976585,2.20178056,-4.6044488,-2.14377356,-13.5393267,1.43360174,5.8226757,2.02506423,0.0301926564,4.3435688,0.11406178,-78.7530136,-1.03459692,50.0966568,1.37065876,-2.95876956,115,43,0
0.01,34,-0.448035568,1.79646742,0.583630264,-1.80040109,0.582902074,1.2538687,-0.550655544,2.12484288,-2.309865,2.53409362,-2.10306835,2.53407001,-3.00927782,2.17899466,-6.67301607,-2.18276954,-14.9294844,1.44090021,6.59263086,2.03304124,0.224006474,5.71735096,0.0742947459,-88.1666718,-1.03122568,55.7198448,1.38998461,-3.04623938,116,43,0
0.01,35,-0.484181106,1.78712428,0.577324331,-1.79425681,0.576566458,1.2625376,-0.549110293,2.15239406,-2.30959916,2.54150486,-2.10745549,2.54155445,-3.00333428,2.16583896,-10.3808661,-2.20517302,-14.5512581,1.44499695,6.3302331,2.03767395,0.514492631,7.06053638,0.0504521728,-83.3692932,-1.02931738,52.82658,1.40133178,-3.13568068,116,43,0
0.01,36,-0.577113271,1.77136183,0.566575706,-1.78399014,0.565760195,1.2770071,-0.543902218,2.09343481,-2.30938697,2.55390739,-2.11474109,2.55388236,-2.99333262,2.15146399,-1.11710656,-2.24333835,-14.3090439,1.45182335,6.12600756,2.04565215,-0.105484776,-16.9703789,0.00804213714,-83.179863,-1.02610934,52.6870461,1.4211185,-1.40597522,128,45,0
0.01,37,-0.577926993,1.76840758,0.564568937,-1.7820822,0.563715994,1.27969611,-0.544071078,2.07149386,-2.30938339,2.55613542,-2.11608672,2.55618215,-2.99146175,2.14960051,-0.364401042,-2.25053978,-13.8939953,1.45308912,5.86609602,2.0471673,-0.15149425,-15.4936914,-0.000221990427,-79.0993271,-1.02551186,50.2337151,1.42492163,-1.50917745,130,46,0
0.01,38,-0.43401292,1.80132592,0.586936772,-1.80361378,0.586216092,1.24933386,-0.551084876,2.1123538,-2.31003881,2.53018641,-2.10076308,2.53012347,-3.01237202,2.18577147,-5.82076454,-2.17118335,-9.93578243,1.43875694,3.61526346,2.03065848,0.149607018,5.2214365,0.0863333046,-82.3715591,-1.03221989,52.2502937,1.38419163,-3.0141027,115,42,0
0.01,39,-0.418389767,1.80724514,0.590963602,-1.8075453,0.590150356,1.2437849,-0.551423848,2.09876823,-2.31029701,2.52530909,-2.09794044,2.52533889,-3.01614952,2.19394517,-5.08482504,-2.15714073,-12.3958387,1.43613112,5.11415911,2.02778554,0.0806175545,4.71720219,0.100674845,-78.7727432,-1.03343391,50.1000366,1.37722743,-2.98195314,115,43,0
0.01,40,-0.454989403,1.79420722,0.582100153,-1.79890859,0.581363082,1.25597584,-0.550382555,2.13056946,-2.30978322,2.53592682,-2.10413027,2.53591418,-3.00783587,2.17584038,-7.18739271,-2.18817401,-14.8222437,1.44189906,6.51955843,2.03415513,0.267095506,5.97714424,0.0686126053,-87.3619919,-1.0307616,55.23349,1.39270878,-3.06332707,116,43,0
0.01,41,-0.433522254,1.80138946,0.586956561,-1.80365574,0.586244226,1.2492758,-0.551079214,2.11193156,-2.31004262,2.53015471,-2.10073352,2.53009725,-3.01241088,2.18585658,-5.80249214,-2.17103457,-10.1301107,1.43873167,3.73194647,2.03062773,0.148262113,5.2059226,0.0864873454,-82.9899139,-1.03223157,52.6214294,1.38411868,-3.01308584,115,42,0
0.01,42,-0.432635635,1.80170941,0.587174058,-1.80386698,0.586470604,1.24897718,-0.551104486,2.11103344,-2.31005383,2.52989268,-2.10058093,2.52984142,-3.0126152,2.18630624,-5.75478554,-2.17027187,-10.3701115,1.43858993,3.87722206,2.03047037,0.14394781,5.17589617,0.0872709975,-83.54599,-1.0322969,52.9555893,1.3837415,-3.01116371,115,42,0
0.01,43,-0.488966525,1.78595245,0.576522768,-1.79348361,0.575757325,1.26362216,-0.548837185,2.15526295,-2.30956602,2.54247618,-2.10800195,2.54252386,-3.00258327,2.16419888,-11.1588469,-2.20799732,-13.9103041,1.44551361,5.9411273,2.0382607,0.573510289,7.19366264,0.0473971777,-82.2152176,-1.02907562,52.1323128,1.40277982,-3.14448476,116,43,0
0.01,44,-0.438704312,1.79941165,0.585648358,-1.80234253,0.584902167,1.25112772,-0.550942302,2.11637139,-2.30996156,2.53179812,-2.1016748,2.53169417,-3.0111475,2.18312573,-6.08102942,-2.17574835,-8.48792839,1.43960893,2.73907685,2.0315938,0.173644647,5.38300514,0.0816176906,-80.8072357,-1.03182518,51.3088036,1.38647294,-3.02447271,115,42,0
0.01,45,-0.426410556,1.8038404,0.588642418,-1.80527937,0.587855697,1.24698162,-0.551242054,2.1059444,-2.31013989,2.52815676,-2.09956551,2.52814102,-3.01397538,2.18924093,-5.44524145,-2.16520786,-11.0902576,1.43764806,4.31743336,2.02943325,0.116036564,4.97050238,0.092472367,-79.2327805,-1.03273225,50.3709526,1.38122523,-2.99793363,115,43,0
0.01,46,-0.435592592,1.80060911,0.586462975,-1.80313325,0.585736454,1.25000608,-0.551027954,2.11354184,-2.31000733,2.5308013,-2.10110354,2.5307281,-3.01191211,2.18479419,-5.90393353,-2.17289042,-9.63589954,1.43908072,3.43255472,2.03100729,0.157616109,5.27548838,0.0845750421,-81.9780884,-1.0320704,52.0131493,1.38504839,-3.01758742,115,42,0
0.01,47,-0.411516815,1.81001556,0.592872262,-1.80938888,0.592040539,1.24117672,-0.551538527,2.09180713,-2.31042552,2.52304196,-2.09660602,2.52308917,-3.01791763,2.19782758,-4.8067503,-2.15058661,-13.0652037,1.43490088,5.52685976,2.02645016,0.0528844222,4.50921535,0.107274607,-78.6079178,-1.03400016,50.0053978,1.3740052,-2.96897435,115,43,0
0.01,48,-0.430761337,1.80227816,0.58756274,-1.80424035,0.586865425,1.2484448,-0.551145494,2.10913157,-2.3100729,2.5294466,-2.10031056,2.5294013,-3.01297569,2.18711901,-5.65690184,-2.16891885,-10.6477594,1.4383409,4.04604387,2.03019381,0.135410279,5.11308908,0.0886665732,-83.9432983,-1.03241181,53.1948624,1.38306975,-3.00713181,115,42,0
0.01,49,-0.424510896,1.80451715,0.589122176,-1.80572641,0.588330448,1.24635017,-0.551297665,2.10387182,-2.31016684,2.5276053,-2.09924316,2.52759981,-3.01440525,2.19021082,-5.34883118,-2.16360497,-11.3687592,1.4373498,4.48729658,2.02910614,0.107187845,4.90783024,0.0941122398,-79.1141434,-1.03286982,50.3008232,1.38043118,-2.99395442,115,43,0
0.01,50,-0.382263482,1.82418537,0.60233587,-1.8188957,0.601505399,1.22774255,-0.551532626,2.0644381,-2.31124592,2.51129365,-2.08973002,2.51126432,-3.02698326,2.21734762,-3.94608593,-2.11733437,-14.5131454,1.4285332,6.45159626,2.01972699,-0.0487291068,3.7462697,0.139828056,-82.3852234,-1.03691494,52.2923889,1.35784626,-2.92295599,115,43,0
0.01,51,-0.41667223,1.80759406,0.59120369,-1.80777228,0.590388417,1.24345839,-0.551441014,2.09671187,-2.31030583,2.52507305,-2.09777045,2.52510619,-3.01636958,2.19447231,-5.01465607,-2.1563108,-12.5558262,1.43598342,5.21149015,2.02761602,0.0747466609,4.66492605,0.101516739,-78.770195,-1.03350115,50.0991516,1.37682617,-2.97862172,115,43,0
0.01,52,-0.389796734,1.82019091,0.599663615,-1.81620359,0.598831713,1.23154712,-0.551585019,2.07164979,-2.31099105,2.51465726,-2.09168315,2.51463819,-3.02442622,2.21182728,-4.13754225,-2.12666488,-13.8545895,1.43033969,6.04044771,2.02160549,-0.0235473383,3.92951226,0.130844623,-82.125061,-1.03609169,52.1306152,1.36234832,-2.93376732,115,43,0
0.01,53,-0.435187727,1.8004216,0.58627224,-1.80300963,0.58555156,1.25018108,-0.5509727,2.11345482,-2.30999851,2.5310154,-2.10119081,2.53094649,-3.01179194,2.18450308,-5.90776062,-2.17333603,-9.81255722,1.43916452,3.5373311,2.0310998,0.158834204,5.26500893,0.0841178074,-82.4075089,-1.03203094,52.270546,1.38527274,-3.01682448,115,42,0
0.01,54,-0.407164663,1.81172407,0.593992591,-1.81052661,0.593148649,1.2395674,-0.551541269,2.0880177,-2.3105104,2.52167249,-2.09578347,2.52172518,-3.01900458,2.2001574,-4.66330051,-2.14655924,-13.3439093,1.43414187,5.70047903,2.02563071,0.0381018035,4.38896418,0.111302488,-78.3356628,-1.03434837,49.8446159,1.37203205,-2.96152878,115,43,0
0.01,55,-0.415403575,1.80793476,0.591427028,-1.80799675,0.590599358,1.24313927,-0.551450968,2.09546757,-2.31032133,2.52481818,-2.09760714,2.52486062,-3.0165832,2.19494557,-4.96666527,-2.15551138,-12.8550463,1.43583393,5.39225006,2.02745223,0.0704730824,4.62748337,0.102329828,-78.4212952,-1.03356934,49.890377,1.37643194,-2.9762373,115,43,0
0.01,56,-0.404391617,1.81286108,0.594748855,-1.81128669,0.593908489,1.2384944,-0.551565409,2.08530736,-2.31056738,2.52074885,-2.09523654,2.52080083,-3.01973152,2.2017355,-4.57112694,-2.1438787,-13.8016748,1.43363404,5.97955227,2.02508712,0.0283489469,4.31199646,0.113967322,-79.2090302,-1.03458178,50.3703651,1.37072229,-2.956779,115,43,0
0.01,57,-0.451230437,1.79487276,0.582533717,-1.79934227,0.581803918,1.25535429,-0.550467491,2.12703252,-2.30979919,2.53547788,-2.10381746,2.53545713,-3.00825644,2.17681623,-6.9131546,-2.18657398,-14.9183197,1.44161272,6.57954931,2.03382397,0.246012658,5.83683586,0.0703049898,-87.9871902,-1.03089285,55.6098061,1.39191175,-3.05401731,116,43,0
0.01,58,-0.406824738,1.81173694,0.594024539,-1.81053185,0.593182147,1.23955739,-0.551571369,2.08710456,-2.31050515,2.52167439,-2.09577632,2.52172565,-3.01901293,2.20022702,-4.64315176,-2.146523,-13.3500891,1.43413925,5.70439529,2.02562499,0.0365240723,4.37597942,0.111334778,-78.5307007,-1.03434956,49.9617081,1.37202048,-2.96069479,115,43,0
0.01,59,-0.402562857,1.81382835,0.595437884,-1.81193125,0.594595075,1.23758268,-0.55159229,2.0831728,-2.31061649,2.51993418,-2.09476876,2.51998425,-3.02034903,2.20310068,-4.50133467,-2.1415987,-13.8024321,1.43320286,5.98408794,2.02462292,0.020454511,4.25795269,0.116226777,-79.2961197,-1.03478026,50.4240494,1.36960948,-2.95353007,115,43,0
0.01,60,-0.396749258,1.81663132,0.597316861,-1.81380641,0.596483588,1.23492837,-0.551610291,2.07762074,-2.31077266,2.51762676,-2.09341383,2.51764107,-3.02213907,2.20696831,-4.32269716,-2.13501215,-13.9963436,1.43194759,6.11154366,2.02328992,-0.000272678793,4.10253811,0.122715846,-81.3279495,-1.0353564,51.6472397,1.36639965,-2.94412756,115,43,0
0.01,61,-0.386731327,1.82151973,0.600556195,-1.81709373,0.599726379,1.23028672,-0.551568925,2.06830621,-2.31106663,2.51358676,-2.09103441,2.51355934,-3.02527285,2.21368814,-4.05595589,-2.12356019,-14.1258211,1.42974544,6.20847654,2.02097988,-0.0331251733,3.85311985,0.133851513,-82.3660507,-1.03636277,52.2771873,1.36085212,-2.92920494,115,43,0
0.01,62,-0.387855142,1.82107043,0.600277901,-1.81679213,0.599446952,1.23071277,-0.55157274,2.06928158,-2.31104183,2.51394677,-2.09125042,2.5139246,-3.02498293,2.21307826,-4.08090353,-2.12460995,-13.9747429,1.42994869,6.11615467,2.02119184,-0.0301439017,3.87883782,0.132838205,-82.2540741,-1.03626883,52.209343,1.36135972,-2.93076158,115,43,0
0.01,63,-0.434217334,1.80058658,0.586386442,-1.80311441,0.585682333,1.2500273,-0.550983906,2.11226273,-2.3099997,2.53090715,-2.10110855,2.53084517,-3.0118947,2.18476319,-5.85580778,-2.17294025,-10.1545706,1.43909776,3.74319649,2.03101945,0.154742554,5.23253012,0.0845291466,-83.3848419,-1.0320611,52.8572426,1.38508022,-3.01472712,115,42,0
0.01,64,-0.430323094,1.80185139,0.587285817,-1.80395615,0.586509109,1.24884307,-0.551100433,2.10900521,-2.31005025,2.52987027,-2.10050821,2.52983356,-3.01269889,2.18652916,-5.64282656,-2.16993284,-10.6727991,1.43853903,4.05905199,2.03040266,0.135990128,5.10002947,0.0876374319,-79.4896927,-1.03232062,50.522171,1.38357997,-3.00613356,115,43,0
0.01,65,-0.408577234,1.81089652,0.593448937,-1.80996704,0.592614591,1.24035227,-0.551521599,2.08885193,-2.31045985,2.52239347,-2.0961833,2.52244401,-3.01847219,2.19904423,-4.7079854,-2.14851236,-13.2893066,1.43451846,5.66450834,2.02602744,0.0436645448,4.42746782,0.109358445,-78.6275101,-1.03417444,50.0185471,1.3729974,-2.96388936,115,43,0
0.01,66,-0.447375685,1.79582465,0.583175957,-1.79996312,0.582424819,1.25447369,-0.550573051,2.12351108,-2.30982518,2.53484273,-2.10336471,2.53469634,-3.00885582,2.17816281,-6.64894867,-2.18430686,-7.2486639,1.44120204,1.98122001,2.0333581,0.224712506,5.69541216,0.0726950243,-80.1827774,-1.03108442,50.9286995,1.39077652,-3.04469681,115,42,0
0.01,67,-0.387431562,1.82099068,0.600182533,-1.8167367,0.599353194,1.23079062,-0.551540673,2.06919813,-2.31103134,2.51406026,-2.09128737,2.51403499,-3.02493072,2.21293831,-4.08008862,-2.1247952,-14.0770245,1.42998588,6.17685795,2.02123046,-0.0296923518,3.87369061,0.132660016,-82.3813705,-1.03625095,52.2856636,1.36145222,-2.93042326,115,43,0
0.01,68,-0.396679401,1.81635356,0.597105622,-1.81362224,0.596271932,1.23519123,-0.551583648,2.07761621,-2.31075239,2.51790166,-2.09354234,2.51792192,-3.0219636,2.20657682,-4.32801104,-2.13565683,-14.1097345,1.432073,6.17824745,2.0234201,0.00112365617,4.10407448,0.122081749,-81.1401825,-1.03529632,51.5342407,1.36671865,-2.94417262,115,43,0
0.01,69,-0.44119826,1.79789495,0.584583879,-1.80133212,0.583842337,1.25254428,-0.550770581,2.11820531,-2.30989647,2.53314734,-2.10238624,2.5330348,-3.01017475,2.18104982,-6.25000429,-2.17935944,-8.30586815,1.44028759,2.62352586,2.03234029,0.190472543,5.47374105,0.0778698176,-80.9445801,-1.03150833,51.3889923,1.38829303,-3.03027487,115,42,0
0.01,70,-0.385100543,1.82217705,0.601022124,-1.81753278,0.600190103,1.22966194,-0.551566362,2.06607151,-2.3111043,2.51306009,-2.09071136,2.51303339,-3.02568889,2.21464992,-4.00836945,-2.12202311,-14.1508503,1.42945313,6.22625542,2.02067041,-0.0384522527,3.81010222,0.135338113,-82.2933578,-1.03649497,52.2346191,1.36011469,-2.92664742,115,43,0
