tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,20,0.127903312,2.21495581,0.128517479,-2.12321305,1.16536224,0.777867258,-0.339988828,2.16777349,-2.40923381,2.16764975,-1.84011269,2.04011416,-3.29672527,2.81029391,51.9946785,-1.35924411,-6.62729931,1.2123692,-1.86562824,1.90046597,-1.4761399,-75.3628006,0.572725177,14.008357,-1.11909246,1.90867138,1.02537465,-2.38444495,53,31,0
0.01,21,0.127905473,2.21495676,0.128519505,-2.12321377,1.16536307,0.777866304,-0.339984864,2.16777349,-2.40923309,2.16764927,-1.84011161,2.04011559,-3.29672599,2.81029367,51.9678764,-1.35924351,-6.62302113,1.21236849,-1.86563039,1.90046632,-1.47614229,-75.3838959,0.572726011,14.0121574,-1.11909187,1.90867531,1.02537477,-2.3844471,53,31,0
0.01,22,0.127905145,2.21495891,0.128519177,-2.12321615,1.16536617,0.777862549,-0.339978516,2.16777396,-2.40923381,2.16764927,-1.84010983,2.04011345,-3.29672885,2.81029725,51.9206696,-1.35923898,-6.61533594,1.21236742,-1.86562467,1.90046561,-1.47615111,-75.4009399,0.572727442,14.0152712,-1.11909235,1.90867949,1.0253731,-2.38444161,53,31,0
0.01,23,0.12790744,2.21496129,0.128521353,-2.12321591,1.16536713,0.777860701,-0.339973867,2.16777396,-2.40923452,2.16764784,-1.84010863,2.04011726,-3.29672956,2.81029725,51.8406067,-1.35923707,-6.60217094,1.21236718,-1.86562634,1.90046549,-1.47615457,-75.449501,0.572728455,14.023654,-1.11909235,1.90868449,1.02537203,-2.38444233,53,31,0
0.01,24,0.127911687,2.21496081,0.128525555,-2.1232152,1.1653651,0.777862906,-0.339972198,2.16777873,-2.40923357,2.16765213,-1.84010959,2.0401206,-3.29672742,2.81029534,51.8161736,-1.35923862,-6.59829187,1.21236849,-1.8656354,1.90046608,-1.47614968,-75.4618301,0.572728693,14.0260153,-1.11909151,1.90869045,1.02537322,-2.38445687,53,31,0
0.01,25,0.127915293,2.21496129,0.128529131,-2.12321448,1.16536367,0.777862847,-0.33996889,2.16778016,-2.40923381,2.16765285,-1.84010923,2.04012394,-3.2967267,2.8102932,51.7830391,-1.35923898,-6.59295893,1.21236897,-1.86564267,1.90046585,-1.47614801,-75.4809341,0.572728992,14.0294933,-1.11909163,1.90869677,1.02537346,-2.38446188,53,31,0
0.01,26,0.127918273,2.21495938,0.128532156,-2.12321568,1.16536331,0.777863801,-0.339966923,2.16778135,-2.40923309,2.16765475,-1.84010994,2.04012585,-3.29672694,2.81028938,51.7976418,-1.35924006,-6.59559155,1.21236932,-1.86564946,1.9004662,-1.4761436,-75.46521,0.57272923,14.0271788,-1.11909103,1.90870202,1.02537489,-2.38447499,53,31,0
0.01,27,0.127918869,2.21496201,0.128532395,-2.12321663,1.16536593,0.777860165,-0.339961141,2.16778088,-2.40923476,2.16765308,-1.84010684,2.04012632,-3.2967298,2.81029367,51.7462616,-1.35923624,-6.58720255,1.21236849,-1.86564541,1.90046597,-1.47615445,-75.517334,0.572731078,14.0361328,-1.11909127,1.90870607,1.02537334,-2.38446546,53,31,0
0.01,28,0.127920896,2.21496344,0.128534332,-2.12321734,1.16536736,0.777858555,-0.339955926,2.16778135,-2.409235,2.16765261,-1.84010565,2.04012632,-3.29672956,2.81029582,51.6603699,-1.35923338,-6.57306194,1.21236849,-1.86564529,1.90046597,-1.47615993,-75.5620651,0.572732031,14.0438633,-1.11909223,1.90871012,1.02537251,-2.3844614,53,31,0
0.01,29,0.127920225,2.21496558,0.128533572,-2.12321925,1.16537106,0.777855098,-0.339949429,2.16778064,-2.40923476,2.1676507,-1.84010363,2.04012394,-3.29673147,2.81029773,51.6116867,-1.35922921,-6.56512594,1.21236682,-1.86564016,1.90046537,-1.47616947,-75.5927048,0.572733641,14.0492516,-1.11909223,1.9087131,1.02537119,-2.3844583,53,31,0
0.01,30,0.12792626,2.21496487,0.128539681,-2.1232183,1.16536736,0.777857542,-0.339948356,2.16778636,-2.40923309,2.16765714,-1.84010482,2.04013038,-3.29673028,2.81029081,51.6231537,-1.35923195,-6.56724358,1.21236777,-1.86565435,1.90046585,-1.47615755,-75.5731888,0.572733283,14.04632,-1.11909175,1.90872121,1.02537286,-2.38448119,53,31,0
0.01,31,0.12791805,2.21497345,0.128531277,-2.12322497,1.16537893,0.777846098,-0.339936137,2.16777563,-2.4092381,2.1676445,-1.84009814,2.04012084,-3.296736,2.81030774,51.5066833,-1.35921872,-6.54797506,1.21236265,-1.86562479,1.90046453,-1.47619438,-75.6427841,0.572737038,14.0581207,-1.1190927,1.90871942,1.02536643,-2.38443136,53,31,0
0.01,32,0.127927005,2.21496773,0.128540263,-2.12322164,1.16537189,0.777852416,-0.339937806,2.16778421,-2.409235,2.16765332,-1.84010136,2.04012966,-3.29673195,2.81029487,51.5338745,-1.35922706,-6.55272007,1.21236622,-1.86565006,1.90046549,-1.47617185,-75.6261215,0.572735846,14.0556965,-1.11909223,1.9087292,1.02537036,-2.38447309,53,31,0
0.01,33,0.127933308,2.21496654,0.128546461,-2.1232183,1.16536915,0.777855158,-0.339937329,2.16778803,-2.40923524,2.16765618,-1.84010267,2.04013467,-3.29673028,2.81029224,51.4632072,-1.35922921,-6.54112625,1.21236765,-1.8656615,1.90046632,-1.47616518,-75.6657867,0.572735488,14.0626135,-1.11909139,1.90873587,1.02537215,-2.38448405,53,31,0
0.01,34,0.127929404,2.21497226,0.128542438,-2.12322259,1.16537607,0.777847707,-0.339928091,2.16778493,-2.40923643,2.16765189,-1.84009814,2.04013085,-3.29673362,2.81030059,51.3954697,-1.3592205,-6.5299983,1.21236444,-1.86564648,1.90046549,-1.47618759,-75.7068329,0.572737753,14.0697021,-1.11909223,1.90873694,1.02536857,-2.38446212,53,31,0
0.01,35,0.127933562,2.2149713,0.12854667,-2.12322259,1.16537488,0.777848423,-0.339925438,2.16778636,-2.40923452,2.16765213,-1.8400985,2.04013276,-3.29673409,2.81029844,51.3044167,-1.3592217,-6.51500368,1.21236527,-1.86565399,1.90046525,-1.47618437,-75.7402191,0.572738111,14.0755692,-1.11909187,1.90874279,1.02536905,-2.38447213,53,31,0
0.01,36,0.12793833,2.21496964,0.128551394,-2.12322044,1.16537309,0.777850389,-0.339923024,2.16779113,-2.40923357,2.16765714,-1.84009981,2.04013824,-3.2967329,2.81029201,51.3213005,-1.35922384,-6.51801634,1.21236634,-1.86566544,1.90046608,-1.47617459,-75.7343597,0.57273823,14.0749159,-1.11909163,1.9087497,1.0253706,-2.38449168,53,31,0
0.01,37,0.127934173,2.21497655,0.128546908,-2.12322474,1.16538024,0.777842939,-0.339913875,2.16778612,-2.40923619,2.1676507,-1.84009457,2.04013228,-3.29673648,2.81030083,51.2389145,-1.3592149,-6.50444603,1.21236277,-1.86564779,1.90046465,-1.47619784,-75.7902756,0.572741151,14.0844746,-1.11909246,1.90874994,1.02536714,-2.38446474,53,31,0
0.01,38,0.127935901,2.21497679,0.128548652,-2.12322617,1.16538072,0.777841926,-0.339910001,2.16778731,-2.40923548,2.16765237,-1.84009373,2.04013395,-3.29673815,2.8103013,51.2407036,-1.35921264,-6.50493145,1.21236265,-1.86564958,1.9004643,-1.47619975,-75.7849274,0.572741866,14.0838728,-1.11909258,1.90875483,1.02536714,-2.38446879,53,31,0
0.01,39,0.127940789,2.21497655,0.12855342,-2.12322474,1.16537964,0.777842879,-0.339907765,2.16779089,-2.40923643,2.16765547,-1.84009409,2.04013848,-3.29673791,2.81029892,51.2167892,-1.35921454,-6.50113678,1.21236396,-1.86565852,1.90046453,-1.47619367,-75.8024673,0.572741807,14.0871,-1.11909187,1.90876102,1.02536714,-2.38448119,53,31,0
0.01,40,0.127942562,2.21497631,0.128555089,-2.12322426,1.16538,0.77784121,-0.339903355,2.16779184,-2.40923572,2.16765571,-1.84009361,2.04013872,-3.29673672,2.81029773,51.1794662,-1.35921383,-6.49509668,1.21236396,-1.86566114,1.9004643,-1.476197,-75.8271179,0.572742879,14.0915022,-1.11909223,1.90876603,1.02536702,-2.38448524,53,31,0
0.01,41,0.127948612,2.21497297,0.128561288,-2.12322307,1.16537642,0.7778458,-0.339903325,2.16779709,-2.40923405,2.16766095,-1.84009516,2.04014421,-3.29673433,2.81029034,51.1697655,-1.3592186,-6.49367809,1.21236539,-1.86567581,1.90046489,-1.47618484,-75.8164673,0.572741985,14.0900517,-1.11909151,1.90877306,1.02536964,-2.38450766,53,31,0
0.01,42,0.127948031,2.21497703,0.128560588,-2.12322545,1.16538095,0.77784121,-0.339896649,2.16779542,-2.40923357,2.16765809,-1.84009278,2.04014277,-3.29673791,2.81029749,51.0806618,-1.35921216,-6.47899342,1.21236408,-1.86566865,1.90046477,-1.47619712,-75.8590546,0.572744012,14.097415,-1.11909163,1.90877652,1.02536809,-2.38449597,53,31,0
0.01,43,0.127949417,2.21497869,0.12856181,-2.12322617,1.16538191,0.777839482,-0.339892179,2.16779566,-2.40923548,2.16765809,-1.84009147,2.04014373,-3.29673815,2.81029701,51.0342636,-1.35921061,-6.47143555,1.21236384,-1.86566961,1.90046442,-1.47620177,-75.8921432,0.572744727,14.1032152,-1.11909139,1.90877998,1.0253669,-2.38449359,53,31,0
0.01,44,0.127954334,2.21497989,0.128566742,-2.12322617,1.16537929,0.777839959,-0.339889139,2.16780043,-2.40923405,2.16766191,-1.84009194,2.04014754,-3.29673862,2.81029272,50.9749031,-1.35921025,-6.46172476,1.2123636,-1.86567879,1.90046418,-1.47619569,-75.9149933,0.572745681,14.1073389,-1.11909127,1.9087882,1.02536726,-2.38451028,53,31,0
0.01,45,0.126025066,2.21622133,0.12660706,-2.12432027,1.16714299,0.776117146,-0.338418871,2.16588116,-2.40974331,2.16568947,-1.83907735,2.03834915,-3.29766631,2.81292439,48.1189003,-1.35722828,-5.97953224,1.21153665,-1.86054158,1.900262,-1.48231208,-79.1193848,0.573221326,14.6255865,-1.11933851,1.90756011,1.0244602,-2.37571025,53,31,0
0.01,46,0.126029253,2.21622229,0.126611054,-2.12432075,1.16714168,0.776118338,-0.338416725,2.16588402,-2.40974307,2.16569185,-1.83907712,2.03835368,-3.29766464,2.81292009,48.0842781,-1.35723019,-5.97393703,1.21153748,-1.86054969,1.90026283,-1.4823072,-79.1431351,0.573221982,14.629859,-1.11933744,1.90756655,1.02446067,-2.37572074,53,31,0
0.01,47,0.127961636,2.21498156,0.128573731,-2.12322664,1.16538119,0.777837455,-0.339878023,2.16780281,-2.40923357,2.16766191,-1.84009016,2.04015279,-3.29673791,2.81029415,50.8334198,-1.35920763,-6.43867493,1.21236408,-1.86568677,1.90046465,-1.47620368,-75.9947128,0.572747529,14.1214943,-1.11909223,1.90880334,1.02536678,-2.38451433,53,31,0
0.01,48,0.12796171,2.21498299,0.128573626,-2.12322783,1.16538405,0.777834356,-0.339871913,2.16780114,-2.40923405,2.16766,-1.84008765,2.04015136,-3.29673958,2.81029701,50.7958794,-1.35920393,-6.43259192,1.21236289,-1.86568248,1.90046513,-1.4762125,-76.0200272,0.572748661,14.1259947,-1.11909235,1.90880585,1.02536547,-2.38450813,53,31,0
0.01,49,0.12603642,2.216223,0.126617908,-2.12431884,1.16714263,0.776116371,-0.338405073,2.16588688,-2.40974236,2.16569352,-1.83907485,2.03835821,-3.29766417,2.81291747,47.9784279,-1.35722768,-5.95680475,1.2115376,-1.86055982,1.90026176,-1.48231006,-79.1935196,0.573223472,14.639183,-1.1193372,1.90758204,1.02446091,-2.37573576,53,31,0
0.01,50,0.127958775,2.2149899,0.128570437,-2.12323499,1.16539335,0.777824581,-0.339857906,2.16779733,-2.40923691,2.16765404,-1.84008181,2.04014707,-3.29674363,2.8103075,50.6885185,-1.35919309,-6.41502953,1.212358,-1.86566532,1.90046382,-1.4762398,-76.084549,0.572752535,14.1372776,-1.11909306,1.90881109,1.02536058,-2.38448262,53,31,0
0.01,51,0.126038626,2.21622586,0.126619801,-2.12431979,1.16714716,0.776111186,-0.338394314,2.16588569,-2.40974402,2.16569114,-1.83907223,2.03835702,-3.29766655,2.81292152,47.844593,-1.35722113,-5.93480825,1.21153593,-1.86055529,1.90026104,-1.48232579,-79.2379913,0.573225915,14.6471767,-1.11933768,1.9075892,1.02445889,-2.3757267,53,31,0
0.01,52,0.126042426,2.21622562,0.126623422,-2.12432218,1.16714752,0.77611059,-0.338391393,2.16588902,-2.40974402,2.16569352,-1.83907187,2.03836012,-3.29766798,2.81292081,47.7919884,-1.35722101,-5.92621231,1.21153569,-1.86056006,1.90026116,-1.48232472,-79.2631836,0.573226154,14.6516876,-1.11933744,1.90759516,1.02445924,-2.37573242,53,31,0
0.01,53,0.126042321,2.21622801,0.126623034,-2.1243248,1.1671499,0.776107192,-0.338384807,2.16588759,-2.4097445,2.16569161,-1.8390696,2.03836036,-3.29766965,2.81292248,47.7738266,-1.35721684,-5.9233489,1.21153426,-1.86055684,1.90026045,-1.48233294,-79.2875366,0.573227763,14.6560335,-1.11933815,1.90759957,1.0244571,-2.37572789,53,31,0
0.01,54,0.127969638,2.21499085,0.128581151,-2.12323499,1.16539395,0.777823091,-0.339842826,2.167804,-2.40923548,2.16765881,-1.84008026,2.04015446,-3.29674578,2.81030226,50.5412407,-1.35919034,-6.39120197,1.21235919,-1.86568081,1.90046394,-1.47623968,-76.147789,0.572755098,14.1490135,-1.11909235,1.90883195,1.02536094,-2.38450837,53,31,0
0.01,55,0.126048446,2.21622753,0.126629129,-2.12432289,1.16714799,0.776108444,-0.338379055,2.16589189,-2.40974426,2.16569471,-1.83906925,2.03836513,-3.2976687,2.81291962,47.6888695,-1.35721767,-5.90952253,1.21153498,-1.86056888,1.90026164,-1.48233056,-79.3092346,0.573228657,14.6602774,-1.11933744,1.90760934,1.02445817,-2.37574172,53,31,0
0.01,56,0.126051992,2.21622777,0.126632303,-2.1243248,1.16714919,0.776107669,-0.33837536,2.16589332,-2.40974379,2.16569567,-1.83906877,2.03836775,-3.29766989,2.81292033,47.6342125,-1.35721672,-5.90057755,1.2115351,-1.8605715,1.90026188,-1.48233211,-79.3482208,0.573229253,14.667079,-1.11933792,1.90761495,1.02445805,-2.3757441,53,31,0
0.01,57,0.126050249,2.21623063,0.12663053,-2.1243279,1.16715288,0.776102781,-0.338368088,2.16589189,-2.40974498,2.16569376,-1.83906579,2.03836513,-3.29767156,2.81292486,47.598587,-1.35721135,-5.8947978,1.21153307,-1.86056304,1.90026116,-1.48234487,-79.359314,0.57323128,14.6692076,-1.11933851,1.90761805,1.0244559,-2.37573504,53,31,0
0.01,58,0.126052409,2.21623373,0.126632392,-2.12433028,1.16715443,0.776100576,-0.338363588,2.16589212,-2.40974569,2.16569281,-1.83906436,2.0383656,-3.29767275,2.81292582,47.5207748,-1.35720861,-5.88198185,1.21153212,-1.86056352,1.90026033,-1.4823494,-79.3996887,0.573232353,14.6762409,-1.11933839,1.90762269,1.02445471,-2.37573218,53,31,0
0.01,59,0.126060247,2.21623063,0.12664035,-2.12432528,1.16714954,0.77610594,-0.338364303,2.16589928,-2.40974236,2.16569996,-1.83906674,2.03837276,-3.2976687,2.81291628,47.5010185,-1.35721409,-5.87887478,1.2115351,-1.86058211,1.9002614,-1.48233306,-79.3907166,0.573231637,14.6750946,-1.11933732,1.90763021,1.02445805,-2.37576342,53,31,0
0.01,60,0.1260591,2.21623373,0.126639009,-2.12432718,1.16715372,0.776101708,-0.338358015,2.1658957,-2.40974402,2.16569495,-1.83906507,2.03837156,-3.2976706,2.81292415,47.4253464,-1.3572098,-5.86640501,1.21153295,-1.86057413,1.90026116,-1.4823482,-79.4262695,0.573233247,14.6812906,-1.11933887,1.9076333,1.02445507,-2.3757453,53,31,0
0.01,61,0.126060992,2.21623302,0.126640826,-2.12432814,1.16715336,0.776100576,-0.338353753,2.16589785,-2.40974426,2.1656971,-1.83906376,2.03837323,-3.29767179,2.81292129,47.4428635,-1.35720885,-5.86950397,1.21153295,-1.86057711,1.90026093,-1.48234773,-79.4267731,0.573233902,14.6816893,-1.11933827,1.90763748,1.02445567,-2.37575316,53,31,0
0.01,62,0.126059875,2.21623731,0.126639545,-2.12432933,1.16715837,0.776096821,-0.338347554,2.16589546,-2.40974426,2.16569328,-1.83906174,2.03837037,-3.29767585,2.81292701,47.336586,-1.35720313,-5.85193205,1.21153116,-1.86056995,1.90026033,-1.48236036,-79.4634781,0.57323581,14.6880846,-1.11933839,1.90763962,1.02445376,-2.37573862,53,31,0
0.01,63,0.126064315,2.2162354,0.126643747,-2.12433004,1.16715705,0.776096404,-0.338344008,2.16589808,-2.40974641,2.16569543,-1.83906031,2.03837323,-3.29767442,2.81292391,47.2950172,-1.3572042,-5.84516954,1.211532,-1.86057746,1.90026093,-1.48235774,-79.4924774,0.57323581,14.6932449,-1.11933732,1.90764666,1.024454,-2.3757515,53,31,0
0.01,64,0.12606819,2.21623588,0.126647592,-2.12432861,1.1671561,0.776097357,-0.338341475,2.16590214,-2.40974426,2.16569901,-1.83906066,2.03837895,-3.29767346,2.81292129,47.2464371,-1.35720432,-5.83723783,1.21153259,-1.86058521,1.90026069,-1.48235393,-79.5014954,0.573236346,14.6950665,-1.11933732,1.90765345,1.02445495,-2.37576437,53,31,0
0.01,65,0.126069248,2.21623802,0.12664862,-2.12433028,1.16715729,0.776095569,-0.338336229,2.16590142,-2.40974474,2.16569805,-1.83905947,2.03837752,-3.29767561,2.81292105,47.2225723,-1.35720146,-5.83342457,1.21153164,-1.86058486,1.90026081,-1.48235774,-79.5112839,0.573237479,14.6970015,-1.11933768,1.90765798,1.02445436,-2.37576556,53,31,0
0.01,66,0.126070514,2.21623874,0.126649559,-2.12433171,1.16716003,0.776093006,-0.338331074,2.16590118,-2.40974545,2.16569614,-1.83905828,2.03837872,-3.29767513,2.81292367,47.1359978,-1.35719967,-5.81913996,1.2115314,-1.86058271,1.90026069,-1.48236537,-79.5545044,0.573238671,14.7044964,-1.11933792,1.90766096,1.02445316,-2.37575769,53,31,0
0.01,67,0.12607488,2.21623826,0.12665388,-2.12433076,1.16715896,0.776094735,-0.338329732,2.16590476,-2.40974331,2.16570044,-1.83905888,2.03838205,-3.29767632,2.81292176,47.136322,-1.35720026,-5.81937408,1.21153247,-1.86059058,1.90026104,-1.48236036,-79.5510788,0.573238611,14.7042513,-1.11933696,1.90766668,1.02445376,-2.37577105,53,31,0
0.01,68,0.126070008,2.21624613,0.126648903,-2.12433529,1.16716516,0.776086867,-0.33831948,2.16589832,-2.40974545,2.16569328,-1.83905447,2.03837729,-3.29767871,2.81293082,47.0839958,-1.35719085,-5.81079245,1.21152878,-1.86057472,1.90025973,-1.4823823,-79.5725784,0.573241472,14.7080889,-1.11933756,1.90766847,1.02444994,-2.37574601,53,31,0
0.01,69,0.126069576,2.21624827,0.126648322,-2.1243372,1.16716838,0.77608335,-0.338313669,2.16589713,-2.40974665,2.1656909,-1.83905256,2.03837514,-3.29768133,2.81293416,47.0208511,-1.35718727,-5.80041647,1.21152759,-1.86056888,1.90025997,-1.48239267,-79.6001282,0.573243082,14.712965,-1.11933827,1.9076705,1.02444816,-2.37573743,53,31,0
0.01,70,0.126073346,2.2162478,0.126651958,-2.12433648,1.16716719,0.776082873,-0.338310182,2.16590095,-2.40974665,2.16569448,-1.83905137,2.03837729,-3.2976799,2.81293178,46.9979935,-1.35718727,-5.79677773,1.21152794,-1.86057568,1.90025985,-1.48239017,-79.6131058,0.57324332,14.7154503,-1.11933815,1.90767777,1.02444875,-2.37574697,53,31,0
0.01,71,0.126078561,2.21624541,0.126657099,-2.12433624,1.16716516,0.776085734,-0.338309258,2.16590357,-2.40974569,2.16569614,-1.83905292,2.03838229,-3.29767942,2.81292892,46.916069,-1.35719001,-5.78327513,1.21152985,-1.86058545,1.90026033,-1.48238659,-79.6307144,0.573243022,14.7187014,-1.11933804,1.90768337,1.02445018,-2.37575793,53,31,0
