dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,converged
1.5,10,11758.626,3.05210876,-34.3168221,15.326333,-3.7615099,4.52231646,-835.562683,-12128.1924,-1.42388773,-168.456924,7.15648746,-21.8955803,-1.4447242,952.674988,6076.6123,1.89721131,-18.0936699,8.51581573,0.55917567,1.75949562,-433.704346,-6275.14941,0.115158558,-72.6328888,5.40666914,-10.5391197,0.254738331,483.643036,1
1.5,11,11758.2705,3.05203152,-34.3185043,15.3267899,-3.76157951,4.52223635,-835.556396,-12127.8232,-1.42388439,-168.459625,7.15668201,-21.8954849,-1.4446888,952.669617,6076.43018,1.89717984,-18.0944366,8.51604176,0.559114933,1.75944591,-433.701141,-6274.95996,0.1152215,-72.6340637,5.40670204,-10.5390749,0.254771471,483.640137,1
1.5,12,11757.9434,3.05196738,-34.3186607,15.3272381,-3.7616992,4.52216864,-835.552002,-12127.4785,-1.42392468,-168.462708,7.15686417,-21.8955898,-1.44470835,952.666199,6076.26123,1.89716864,-18.0945282,8.51630211,0.559041977,1.75937867,-433.699066,-6274.7832,0.115215778,-72.6354218,5.4068079,-10.5391302,0.254745245,483.638336,1
1.5,13,11757.583,3.05197167,-34.3212585,15.3274622,-3.76143885,4.52217436,-835.544617,-12127.1006,-1.42381001,-168.463562,7.15697861,-21.8955784,-1.44459379,952.659119,6076.07471,1.89718294,-18.0956478,8.51635647,0.559106767,1.75943017,-433.695282,-6274.58936,0.11534977,-72.6358032,5.40668869,-10.5391207,0.254885197,483.634796,1
1.5,14,11757.252,3.0519526,-34.3210068,15.3276691,-3.76138115,4.52215338,-835.539917,-12126.7578,-1.42383027,-168.46431,7.15704775,-21.8957901,-1.44461358,952.655273,6075.90625,1.89718819,-18.0955334,8.51649094,0.559106946,1.75939727,-433.693237,-6274.41357,0.115321398,-72.6361313,5.40676355,-10.5392313,0.254858732,483.63269,1
1.5,15,11756.9287,3.05183411,-34.3207703,15.3283873,-3.76169157,4.52202797,-835.536621,-12126.4219,-1.42389739,-168.469025,7.15735483,-21.8956203,-1.44463444,952.652527,6075.74023,1.89716673,-18.0954437,8.51691246,0.558955193,1.7592603,-433.691315,-6274.24121,0.115317822,-72.6381607,5.40695286,-10.5391474,0.254808426,483.6315,1
1.5,16,11756.583,3.05184484,-34.321209,15.3283186,-3.76164532,4.52203798,-835.531128,-12126.0625,-1.42387855,-168.468063,7.15731192,-21.8955231,-1.44462228,952.645752,6075.56201,1.89718199,-18.0956154,8.51686192,0.558940947,1.7592814,-433.688446,-6274.05615,0.115335464,-72.637764,5.40689373,-10.539094,0.254836679,483.628235,1
1.5,17,11756.2363,3.05182171,-34.3210907,15.3285265,-3.76168871,4.52201223,-835.525269,-12125.7031,-1.42389393,-168.46936,7.15741348,-21.8956509,-1.44461775,952.640625,6075.38428,1.89718938,-18.0955601,8.51698303,0.558893442,1.75925541,-433.68573,-6273.87109,0.115345716,-72.6383286,5.4069519,-10.5391645,0.254828334,483.625488,1
1.5,18,11755.9111,3.05171728,-34.3226891,15.3292742,-3.76176,4.52190208,-835.521301,-12125.3643,-1.42387819,-168.473907,7.15774441,-21.8956356,-1.44456196,952.638,6075.21826,1.89718437,-18.0962849,8.51737499,0.558833957,1.75915933,-433.683594,-6273.69775,0.115420818,-72.6402893,5.40705776,-10.5391655,0.254865766,483.624207,1
1.5,19,11755.5469,3.05171537,-34.3209267,15.3290997,-3.76193357,4.52189827,-835.514893,-12124.9854,-1.42392635,-168.47258,7.15767193,-21.8955746,-1.44460738,952.630005,6075.02979,1.8972013,-18.09548,8.5173111,0.558726788,1.75913286,-433.680298,-6273.50293,0.115365505,-72.6397095,5.40709877,-10.5391293,0.254809856,483.620209,1
1.5,20,11755.1846,3.05169439,-34.321743,15.3293457,-3.76209164,4.52187538,-835.50824,-12124.6084,-1.42392778,-168.474167,7.15777349,-21.8957157,-1.44458818,952.624512,6074.84473,1.89721012,-18.0958462,8.51743221,0.558618665,1.75912654,-433.676849,-6273.30957,0.115409136,-72.6403885,5.40710354,-10.5392084,0.254834652,483.617065,1
1.5,21,11754.8574,3.05158615,-34.3227119,15.3300762,-3.76212192,4.52176046,-835.504211,-12124.2666,-1.42392051,-168.478821,7.1580925,-21.8957253,-1.4445467,952.621582,6074.67676,1.89720607,-18.0963001,8.51782608,0.558578253,1.75901759,-433.674713,-6273.13477,0.115460873,-72.6424332,5.40722752,-10.5392094,0.25485611,483.615601,1
1.5,22,11754.5117,3.05162191,-34.3228722,15.3298836,-3.76203966,4.52179909,-835.498779,-12123.9092,-1.4238975,-168.476791,7.15802097,-21.8954468,-1.44452977,952.61377,6074.49854,1.89719653,-18.0963135,8.51771164,0.558586359,1.75906622,-433.671814,-6272.9502,0.115478992,-72.6415482,5.4071641,-10.5390654,0.254879117,483.612213,1
1.5,23,11754.1777,3.05159092,-34.3237114,15.3302736,-3.76204014,4.52176571,-835.493713,-12123.5615,-1.42387795,-168.479172,7.15818691,-21.8957615,-1.44450593,952.610168,6074.32715,1.89720845,-18.0967064,8.51791477,0.558555841,1.75904155,-433.669434,-6272.77148,0.11550808,-72.6425934,5.40721226,-10.5392303,0.254908562,483.610168,1
1.5,24,11753.8281,3.05154181,-34.3243904,15.3306379,-3.76196146,4.52171135,-835.487671,-12123.1963,-1.42388868,-168.481491,7.15832138,-21.8957863,-1.44448543,952.605164,6074.14795,1.89722848,-18.0969753,8.51810265,0.558552742,1.75899363,-433.666473,-6272.58447,0.11555624,-72.6436157,5.40722942,-10.5392456,0.254930615,483.607452,1
1.5,25,11753.4893,3.05155897,-34.3281898,15.3308592,-3.76143003,4.52173328,-835.480652,-12122.8418,-1.42376089,-168.482803,7.15842724,-21.8959007,-1.44436669,952.600708,6073.97412,1.89722228,-18.0986595,8.51814842,0.558745563,1.75906885,-433.663452,-6272.40234,0.115689278,-72.6442184,5.40709829,-10.5392895,0.255075216,483.60495,1
1.5,26,11753.1562,3.05149603,-34.3282204,15.3313322,-3.76159763,4.5216651,-835.476379,-12122.4961,-1.42378891,-168.485992,7.15861988,-21.8958168,-1.44436097,952.596741,6073.80371,1.89722276,-18.0986824,8.51841259,0.558645487,1.75899816,-433.661255,-6272.2251,0.115714788,-72.6455994,5.40718794,-10.5392523,0.255067348,483.603027,1
1.5,27,11752.8281,3.05140567,-34.3274155,15.3318987,-3.76193953,4.52156973,-835.472656,-12122.1514,-1.42383254,-168.48938,7.15886593,-21.8956318,-1.44436932,952.59259,6073.63428,1.89720821,-18.0983219,8.51874638,0.558480024,1.75889552,-433.65918,-6272.04932,0.11571455,-72.6470642,5.40734434,-10.5391674,0.255033851,483.601135,1
1.5,28,11752.4795,3.05135846,-34.328022,15.332243,-3.76195192,4.52151918,-835.467102,-12121.793,-1.42383373,-168.491501,7.1590271,-21.8956718,-1.44435322,952.587708,6073.45654,1.89720726,-18.0986042,8.51893425,0.558441579,1.75885344,-433.656311,-6271.86426,0.115738153,-72.6479874,5.40741158,-10.5391846,0.255040646,483.598602,1
1.5,29,11752.1133,3.05140591,-34.331646,15.3321609,-3.76136827,4.52157116,-835.459106,-12121.4131,-1.42367578,-168.490387,7.15900993,-21.8959942,-1.44422019,952.580017,6073.26807,1.89723277,-18.1001606,8.51879501,0.558635175,1.75896335,-433.652313,-6271.66846,0.115889072,-72.6475296,5.40717649,-10.5393362,0.255225897,483.594635,1
1.5,30,11751.7637,3.05137277,-34.329113,15.3322096,-3.76181936,4.52153254,-835.454041,-12121.0469,-1.42380023,-168.490738,7.15901423,-21.8958206,-1.44431782,952.574646,6073.08887,1.89723873,-18.0990582,8.51888943,0.558427751,1.7588836,-433.649689,-6271.48145,0.115786314,-72.6476746,5.40733337,-10.539258,0.255092978,483.591644,1
1.5,31,11751.4346,3.05141163,-34.329834,15.3320694,-3.76159286,4.52157307,-835.449219,-12120.7021,-1.42374527,-168.489502,7.15897274,-21.8958378,-1.44427085,952.568909,6072.91846,1.89724231,-18.099329,8.51878643,0.55849427,1.75894189,-433.647339,-6271.30518,0.115836143,-72.6471481,5.40724802,-10.5392637,0.25515151,483.58902,1
1.5,32,11751.0996,3.05127335,-34.333374,15.3332739,-3.76143956,4.52143097,-835.443359,-12120.3516,-1.42369473,-168.49678,7.15948868,-21.8960342,-1.44418156,952.566284,6072.74609,1.89720368,-18.1009445,8.51940823,0.558517516,1.75884116,-433.644623,-6271.12402,0.115959883,-72.6503448,5.40736771,-10.5393677,0.255242109,483.587616,1
1.5,33,11750.748,3.05129004,-34.3319283,15.3329897,-3.76162577,4.52144575,-835.438049,-12119.9902,-1.42372799,-168.494797,7.15936422,-21.895916,-1.44421268,952.559753,6072.56641,1.89724803,-18.1002789,8.51926708,0.558414459,1.75883651,-433.641785,-6270.93799,0.115924358,-72.6494904,5.40735388,-10.5393066,0.255206585,483.584167,1
1.5,34,11750.418,3.0512836,-34.3309135,15.3331337,-3.761868,4.52143574,-835.434082,-12119.6416,-1.4237591,-168.495834,7.15939379,-21.8958797,-1.44422817,952.554932,6072.39648,1.89727163,-18.0998154,8.51936531,0.558279157,1.75880408,-433.63974,-6270.76123,0.1159091,-72.6499329,5.4074111,-10.5392923,0.25517261,483.582001,1
1.5,35,11750.0732,3.05123043,-34.3318214,15.3334208,-3.76182437,4.52137947,-835.428894,-12119.2871,-1.42375755,-168.497284,7.15953541,-21.8957691,-1.44420624,952.549561,6072.21973,1.89726567,-18.1002178,8.51951218,0.558276057,1.75876069,-433.636963,-6270.57812,0.115942001,-72.6505585,5.40744781,-10.539237,0.255190015,483.579376,1
1.5,36,11749.6943,3.05135393,-34.3344421,15.3329687,-3.76123095,4.52150965,-835.420166,-12118.8955,-1.42359948,-168.493637,7.15938568,-21.8959904,-1.44408512,952.539978,6072.02637,1.89730787,-18.1013165,8.51918697,0.5584746,1.75894058,-433.632629,-6270.37695,0.116063118,-72.6489944,5.40719032,-10.5393314,0.255355,483.574554,1
1.5,37,11749.3848,3.05111504,-34.3330727,15.3343048,-3.76205254,4.5212574,-835.417664,-12118.5723,-1.42375243,-168.50293,7.15991116,-21.8959866,-1.4441539,952.540344,6071.8667,1.89727902,-18.1007938,8.51998425,0.558115304,1.75865507,-433.631409,-6270.20996,0.116026402,-72.6530228,5.40756798,-10.5393562,0.255231619,483.574463,1
1.5,38,11749.04,3.05113578,-34.334465,15.334343,-3.76167822,4.52127934,-835.411804,-12118.2109,-1.42369103,-168.502945,7.15994835,-21.8959694,-1.44409978,952.534302,6071.69043,1.89726973,-18.1013737,8.51997089,0.558237791,1.75870728,-433.628571,-6270.02637,0.116081476,-72.653038,5.40750265,-10.5393381,0.255299211,483.571655,1
1.5,39,11748.7041,3.05116081,-34.3362389,15.3343906,-3.76136589,4.52130651,-835.406189,-12117.8613,-1.42362118,-168.502731,7.15996456,-21.8958874,-1.44403756,952.528503,6071.5166,1.89728546,-18.1021461,8.5199585,0.558344781,1.75875938,-433.625824,-6269.8457,0.116149187,-72.6529694,5.40741253,-10.5392914,0.255377412,483.568878,1
1.5,40,11748.376,3.05108142,-34.3382301,15.3350344,-3.76122761,4.52122498,-835.401733,-12117.5215,-1.42357957,-168.506485,7.1602602,-21.8958511,-1.44397283,952.524963,6071.34863,1.89726162,-18.103035,8.52028465,0.558373988,1.75870526,-433.623505,-6269.6709,0.116236687,-72.6545944,5.40746021,-10.5392704,0.255446672,483.5672,1
1.5,41,11748.0186,3.05109167,-34.3380814,15.3349628,-3.76130915,4.52123451,-835.395081,-12117.1465,-1.42359054,-168.505157,7.16021633,-21.8960171,-1.44398975,952.518127,6071.16455,1.89728045,-18.1029415,8.52024364,0.558298528,1.75870979,-433.620331,-6269.479,0.116219521,-72.6540222,5.40744972,-10.5393438,0.255438089,483.563629,1
1.5,42,11747.6572,3.05107355,-34.3384285,15.3351259,-3.76130152,4.52121305,-835.388428,-12116.7725,-1.42359579,-168.506699,7.16028786,-21.8960266,-1.44397449,952.512329,6070.97998,1.89730906,-18.1030941,8.52032661,0.558271468,1.75869346,-433.616913,-6269.28662,0.116252899,-72.6547012,5.40745068,-10.5393572,0.255456328,483.560333,1
1.5,43,11747.3291,3.05097389,-34.3397713,15.3358698,-3.7613492,4.5211091,-835.38385,-12116.4287,-1.42357588,-168.511292,7.16059494,-21.8961048,-1.4439218,952.509033,6070.81055,1.89728689,-18.1037102,8.52072144,0.558222711,1.75860214,-433.614624,-6269.11035,0.116322517,-72.6567078,5.40754747,-10.5394049,0.25549233,483.558807,1
1.5,44,11746.9951,3.05094767,-34.3403511,15.3361044,-3.76134491,4.52108145,-835.379028,-12116.0811,-1.42357421,-168.512543,7.16069269,-21.8960342,-1.44391108,952.504517,6070.64062,1.89728546,-18.1039581,8.52084064,0.55819428,1.75858355,-433.612244,-6268.93311,0.116344452,-72.6572571,5.40756607,-10.5393715,0.25550735,483.556488,1
1.5,45,11746.6309,3.05103064,-34.3432007,15.3358297,-3.76075697,4.52116871,-835.371216,-12115.7002,-1.42343569,-168.510208,7.16059399,-21.8961906,-1.44380116,952.496033,6070.45117,1.89731741,-18.1051636,8.52061081,0.558394551,1.75872326,-433.608337,-6268.73633,0.116462469,-72.6562729,5.40733433,-10.5394382,0.255662084,483.552307,1
1.5,46,11746.291,3.05104065,-34.3437233,15.3358297,-3.76066184,4.5211792,-835.366638,-12115.3506,-1.4233954,-168.509842,7.16061115,-21.8961754,-1.44376481,952.490479,6070.27783,1.89733672,-18.1053753,8.52059746,0.558404565,1.75873876,-433.605743,-6268.55615,0.116494894,-72.6561203,5.40730476,-10.5394278,0.255699635,483.549561,1
1.5,47,11745.9668,3.05089307,-34.3420677,15.3366261,-3.76121926,4.52102184,-835.36322,-12115.0146,-1.42352474,-168.51506,7.16094589,-21.8959179,-1.44382834,952.487488,6070.1123,1.89730644,-18.1046638,8.52108955,0.558154345,1.75855994,-433.604095,-6268.38477,0.116452456,-72.6583481,5.40757799,-10.5393076,0.255589724,483.548401,1
1.5,48,11745.626,3.05084801,-34.3412399,15.3369722,-3.76148415,4.5209713,-835.358154,-12114.6602,-1.42357326,-168.517365,7.16107464,-21.8960838,-1.44385529,952.483093,6069.93604,1.89733624,-18.1043186,8.52131271,0.558013737,1.75848126,-433.601532,-6268.20117,0.116425037,-72.6593399,5.40770674,-10.5393963,0.255541325,483.545929,1
1.5,49,11745.2676,3.05084705,-34.3434219,15.3371143,-3.76121283,4.5209713,-835.350586,-12114.2842,-1.42350698,-168.517838,7.16114616,-21.896204,-1.44378495,952.477234,6069.75244,1.89732432,-18.1052742,8.52134323,0.55808872,1.75851834,-433.597992,-6268.00928,0.116514921,-72.659584,5.40761948,-10.5394573,0.25563097,483.542633,1
1.5,50,11744.917,3.05084085,-34.3456497,15.3373756,-3.76092219,4.52096653,-835.344788,-12113.9199,-1.42342281,-168.518982,7.16128445,-21.8961391,-1.44370067,952.470642,6069.57324,1.8973248,-18.1062355,8.52143764,0.558171868,1.75854409,-433.594849,-6267.82324,0.116606474,-72.6600876,5.40757036,-10.5394154,0.255727291,483.539642,1
1.5,51,11744.6123,3.0506773,-34.3434715,15.338253,-3.7615366,4.52079248,-835.342285,-12113.6006,-1.42356873,-168.525146,7.16161728,-21.8961945,-1.44379079,952.470459,6069.41602,1.89731073,-18.10532,8.52199078,0.557902396,1.75833333,-433.593811,-6267.65869,0.116528511,-72.6627579,5.40787792,-10.539463,0.255592942,483.539276,1
1.5,52,11744.2578,3.05071974,-34.3442039,15.3381042,-3.76133776,4.5208354,-835.336609,-12113.2363,-1.42350948,-168.523987,7.16157103,-21.8960781,-1.44373298,952.462769,6069.23438,1.8973434,-18.1055927,8.52188015,0.55795306,1.75839484,-433.590637,-6267.4707,0.116591215,-72.6622543,5.40777445,-10.5393934,0.255660295,483.535767,1
1.5,53,11743.9336,3.05063725,-34.3466682,15.3387699,-3.76118612,4.520751,-835.331238,-12112.8945,-1.42346156,-168.527832,7.16185951,-21.8961926,-1.44366646,952.460144,6069.06738,1.89730859,-18.1067104,8.52221107,0.557988822,1.75834322,-433.588318,-6267.2959,0.116680861,-72.6639557,5.40781546,-10.5394526,0.255730748,483.534149,1
1.5,54,11743.5723,3.05055022,-34.3456383,15.339242,-3.76164198,4.52065706,-835.325195,-12112.5186,-1.42354286,-168.530869,7.16205883,-21.8960171,-1.44370711,952.454163,6068.88135,1.89730883,-18.1062565,8.52250576,0.557762921,1.75823379,-433.585022,-6267.10254,0.116654396,-72.6652527,5.40797901,-10.5393744,0.255664825,483.531128,1
1.5,55,11743.2197,3.05063629,-34.3466606,15.33883,-3.76124477,4.52074766,-835.319031,-12112.1543,-1.42347574,-168.52771,7.16189289,-21.8960876,-1.44366813,952.446716,6068.70068,1.89733052,-18.1066628,8.52224636,0.557891667,1.75834537,-433.58197,-6266.91504,0.11668849,-72.6639099,5.40782404,-10.5393982,0.255731225,483.527435,1
1.5,56,11742.8721,3.05054975,-34.3493538,15.3396692,-3.76114655,4.52065802,-835.312561,-12111.7871,-1.42340994,-168.532791,7.16225624,-21.8963299,-1.44356477,952.442749,6068.52197,1.89731979,-18.1078777,8.52265644,0.557892263,1.75829041,-433.578705,-6266.72803,0.116825581,-72.6661224,5.40786266,-10.539526,0.255836129,483.525177,1
1.5,57,11742.541,3.05053234,-34.3483505,15.339612,-3.76130295,4.52063751,-835.30835,-12111.4453,-1.42344999,-168.532394,7.16223288,-21.8961792,-1.44359803,952.437439,6068.35205,1.89732361,-18.1074314,8.52265167,0.557805896,1.75825572,-433.57666,-6266.55225,0.116782188,-72.6659393,5.40791512,-10.5394516,0.255787492,483.522766,1
1.5,58,11742.2236,3.0503726,-34.3461723,15.3405075,-3.76198149,4.52046633,-835.305786,-12111.1152,-1.42360616,-168.538712,7.16256618,-21.896286,-1.44369268,952.436279,6068.18994,1.89732027,-18.1065121,8.52321911,0.557502925,1.758039,-433.575287,-6266.38232,0.116701126,-72.6686707,5.40823555,-10.5395136,0.255640745,483.521912,1
1.5,59,11741.8857,3.05039072,-34.3489342,15.3406277,-3.76149416,4.52048731,-835.299866,-12110.7646,-1.42349648,-168.538574,7.16265392,-21.8962212,-1.44359624,952.430481,6068.01611,1.89731693,-18.1077042,8.52322388,0.557679296,1.75810635,-433.572388,-6266.20215,0.116808653,-72.6686325,5.40812254,-10.5394802,0.255767822,483.519165,1
1.5,60,11741.5498,3.050246,-34.3474808,15.3414001,-3.76211166,4.52033377,-835.296021,-12110.415,-1.42359519,-168.543961,7.16297817,-21.896101,-1.44363308,952.426941,6067.84375,1.89729071,-18.1070862,8.52369785,0.55739367,1.7579267,-433.570221,-6266.02295,0.116783381,-72.6709442,5.40837812,-10.5394306,0.255678296,483.517578,1
1.5,61,11741.1738,3.05040073,-34.3511848,15.3408146,-3.76127458,4.52049685,-835.286621,-12110.0195,-1.42340565,-168.539169,7.16275358,-21.8964252,-1.44349456,952.417786,6067.6499,1.89734483,-18.1086578,8.52327728,0.55768913,1.75814295,-433.565735,-6265.8208,0.116925955,-72.6689301,5.4080348,-10.5395775,0.255882621,483.512482,1
1.5,62,11740.8389,3.05035305,-34.3526154,15.3413448,-3.76115465,4.52044773,-835.281067,-12109.6719,-1.42339826,-168.542648,7.16294527,-21.8966255,-1.4434669,952.41449,6067.47852,1.89735055,-18.1093082,8.52353668,0.557706416,1.75812221,-433.563202,-6265.64111,0.116988897,-72.6704407,5.40805054,-10.5396843,0.255926013,483.510498,1
1.5,63,11740.5059,3.05030918,-34.349968,15.3413849,-3.7617085,4.52039814,-835.277405,-12109.3242,-1.42350662,-168.543198,7.16296053,-21.8963661,-1.44354987,952.409485,6067.30762,1.89735436,-18.1081276,8.52362537,0.557458162,1.75802803,-433.561249,-6265.46436,0.11689806,-72.6706696,5.40819788,-10.5395565,0.255809307,483.50824,1
1.5,64,11740.1689,3.0503397,-34.3535614,15.3415508,-3.76102686,4.52043152,-835.271606,-12108.9746,-1.42335153,-168.54361,7.16305256,-21.896492,-1.44340968,952.403748,6067.13428,1.89736962,-18.1096973,8.52362823,0.557706833,1.75811708,-433.55835,-6265.28418,0.117051601,-72.6708832,5.40803337,-10.5396099,0.255983114,483.505554,1
1.5,65,11739.8311,3.05019498,-34.3534584,15.3424292,-3.76145267,4.5202775,-835.267029,-12108.623,-1.42341805,-168.549179,7.16342926,-21.8965645,-1.44342005,952.400757,6066.96045,1.89735317,-18.1096821,8.52414322,0.557498276,1.75795233,-433.555847,-6265.10254,0.117053032,-72.6732788,5.40827274,-10.5396547,0.255928755,483.503876,1
1.5,66,11739.4844,3.05021477,-34.3536491,15.34231,-3.76139569,4.520298,-835.261597,-12108.2637,-1.4233948,-168.54808,7.16339588,-21.8964596,-1.44339967,952.393677,6066.78174,1.89736009,-18.1097374,8.52406311,0.557485998,1.75798118,-433.553009,-6264.91797,0.117074966,-72.6728134,5.40822554,-10.5395975,0.25595665,483.500641,1
1.5,67,11739.1348,3.05009842,-34.3530159,15.3429117,-3.76170301,4.52017546,-835.255371,-12107.8984,-1.42348754,-168.552078,7.16362095,-21.8965397,-1.44344974,952.390259,6066.604,1.89733338,-18.1094856,8.52442741,0.557337403,1.75784767,-433.550232,-6264.73145,0.11704874,-72.67453,5.40839577,-10.5396481,0.255886555,483.498199,1
1.5,68,11738.7852,3.05016851,-34.3567314,15.3428812,-3.76111984,4.5202508,-835.249084,-12107.5381,-1.42332077,-168.551147,7.16363239,-21.8965607,-1.44330955,952.382996,6066.4248,1.89735389,-18.1110954,8.52431583,0.557539642,1.75798023,-433.546906,-6264.54492,0.117202044,-72.6741714,5.40817261,-10.5396547,0.256074071,483.494934,1
1.5,69,11738.4355,3.05013776,-34.3557701,15.3430748,-3.76134133,4.52021503,-835.243591,-12107.1729,-1.42335939,-168.552216,7.16371107,-21.8964977,-1.4433217,952.377563,6066.24414,1.89738798,-18.1106529,8.52444363,0.55741179,1.75792956,-433.543976,-6264.35742,0.11719346,-72.6746216,5.40825272,-10.5396223,0.256040931,483.492004,1
1.5,70,11738.0996,3.05016041,-34.3560143,15.3429575,-3.76119709,4.52023983,-835.238159,-12106.8232,-1.42334366,-168.550919,7.16368008,-21.8963985,-1.44331455,952.371399,6066.07129,1.89737129,-18.1107254,8.52437305,0.55744803,1.7579664,-433.541473,-6264.17773,0.117198944,-72.6740646,5.40821886,-10.539567,0.256056428,483.489136,1
1.5,71,11737.7715,3.05001497,-34.3591499,15.3441496,-3.76111054,4.52008867,-835.233093,-12106.4785,-1.42330551,-168.558472,7.16417503,-21.8966751,-1.44322908,952.369568,6065.90283,1.8973484,-18.1121635,8.52498722,0.557448983,1.75785112,-433.53894,-6264.00146,0.117322445,-72.6773529,5.40833902,-10.5397148,0.256135225,483.488007,1
1.5,72,11737.4258,3.05006075,-34.3606529,15.3440399,-3.76077843,4.52013636,-835.227295,-12106.1201,-1.42322946,-168.557327,7.16413975,-21.8966694,-1.44316697,952.36322,6065.72559,1.89737797,-18.1127968,8.52488995,0.55755794,1.75791895,-433.536041,-6263.81738,0.11738801,-72.6768875,5.4082222,-10.5397005,0.256220222,483.484985,1
1.5,73,11737.0801,3.04999018,-34.3602829,15.344429,-3.76106095,4.52006006,-835.222107,-12105.7588,-1.42326522,-168.559998,7.16430283,-21.8968048,-1.44317305,952.358765,6065.54834,1.89738631,-18.1126595,8.52512169,0.557403982,1.75783253,-433.533295,-6263.63281,0.117387295,-72.6780243,5.40833664,-10.5397739,0.256192207,483.482422,1
1.5,74,11736.7422,3.04999924,-34.3618851,15.3445988,-3.76080871,4.52007103,-835.216736,-12105.4092,-1.42319131,-168.56105,7.16438103,-21.8968105,-1.44310522,952.353271,6065.37451,1.89738393,-18.1133461,8.52517128,0.557478786,1.75787938,-433.530579,-6263.45215,0.117467642,-72.6784897,5.40825891,-10.5397758,0.256283045,483.479797,1
