tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,naccept,nreject,converged
0.01,11,-3.15238643,3.32877135,-1.87801194,0.771648467,-1.73269117,1.58573914,0.173483074,15.0533915,-3.30924606,0.617851675,-2.7617774,0.675821841,-0.322196662,1.73500729,-2.99933338,1.45147181,-4.85944939,2.55974555,2.32378364,-0.64474678,-0.68084389,8.73379421,0.34232679,-1.4065727,0.227339178,-2.56762838,2.20076489,-0.321212709,240,0,1
0.01,12,5.97663403,3.64881659,-2.80032587,0.776802301,-2.79444146,1.53805494,0.599886775,-1.41613758,-3.3849647,2.07474566,-2.79168487,2.06730223,-0.286946803,1.34048903,2.96945119,1.75759244,12.9057379,2.58728313,-10.7162771,-0.607248247,0.443686634,-2.10969901,0.203960463,8.99163342,0.159341797,-7.30520725,2.34750247,-0.641020358,1206,0,1
0.01,13,-6.18288374,3.30647945,-2.32094383,0.78121829,-2.07900047,1.60935616,0.818621993,-1.50142252,-3.32562733,2.24609828,-2.78378177,1.90218222,-0.286292315,1.37020791,-4.56452227,1.44952786,0.584901273,2.60916018,-2.54909515,-0.596672952,0.514911532,-3.21637511,0.333952993,-3.73280644,0.164445847,0.0182290319,2.39460707,-0.416650802,80,0,1
0.01,14,-7.56841898,3.3404789,-16.4332199,0.774413764,5.69110107,1.50548983,1.50481892,6.16829491,-3.3232553,-7.30919504,-2.81893039,8.69470787,-0.0977911279,-0.0980244726,-5.71384811,1.50175631,-15.6512213,2.68064141,5.29940748,-94.2149429,82.1420517,2.15664315,0.337380767,-9.59593773,0.105657347,5.5247674,39.5870132,-34.082592,104,0,0
0.01,15,-7.33220673,3.30423498,-7.00771952,0.790891409,0.361964256,1.6194551,1.15970731,8.44166279,-3.32360482,0.242304057,-2.79027724,2.11626577,-0.247128442,1.30603909,-5.6206727,1.45629048,-6.34854841,2.64650869,1.13848567,-0.557339609,0.87608844,3.74254227,0.346916378,-2.43916559,0.145036608,-2.42011857,2.60687423,0.0784591511,84,0,1
0.01,16,3.75893497,3.42703366,-2.91458416,0.793101668,-2.62649155,1.63255286,0.665305316,-2.26963258,-3.10798812,1.99688303,-2.79197145,2.30461574,-0.338490158,1.23707843,0.776863456,1.55134845,-4.39265108,2.64007068,-0.417962462,-0.495071232,0.595507026,-2.89960837,0.652448297,-1.79486489,0.16178444,-0.757291794,2.27783394,-0.704308927,52,0,1
0.01,17,0.200073898,3.41124773,-7.04709482,0.770419478,0.0934532061,1.59508836,0.809866607,14.5166845,-3.34779787,-0.977630973,-2.78870106,1.63442647,-0.291269928,1.75905454,-0.717009723,1.54416144,-5.50937033,2.60015082,2.1671164,-0.542924821,-0.594639361,8.36663628,0.286627799,-3.02921605,0.13968794,-2.86071014,2.38674283,0.506696939,55,0,1
0.01,18,-3.21247339,3.36508155,-2.14618683,0.773523271,-1.3870033,1.57181787,0.0555154085,15.7757435,-3.19798017,0.583604157,-2.75579739,0.484567404,-0.364281416,1.81516075,-3.03238058,1.45896435,-1.28066587,2.56053734,0.504889727,-0.655707717,-0.901724577,9.23999405,0.466886669,-1.5632081,0.250471652,-2.44158864,2.1269815,-0.380544931,109,0,1
0.01,19,5.28039885,2.48031116,-2.17929816,-0.0253297053,-2.17986202,1.86067998,0.458565354,-0.287200987,-3.55420637,2.35143828,-2.78036141,2.35124135,-0.94804132,1.54894817,3.55129862,1.50710261,21.6111889,2.38323879,-16.3965321,-0.0903967768,0.466823548,-1.71405292,-0.307761699,-69.5110321,-0.327809989,39.9147835,2.22270894,-0.220458254,2427,0,0
0.01,20,0.0970425904,1.95951498,-0.838207483,-0.942773581,-0.837604344,1.75525105,0.0799865723,0.286206216,-3.22722006,2.8527925,-2.54967856,2.8526721,-1.88786232,1.51359487,3.10093856,2.26140857,11.7215176,1.96919739,-11.1721783,0.110862434,0.855480373,-3.17571282,-0.85774672,69.5168228,-0.71207118,-42.4100723,2.10191655,-0.409529179,1784,0,0
0.01,21,3.40437794,3.76954317,-5.15734291,0.793000698,-1.2221204,1.53435433,0.635826111,-2.70352268,-3.25966406,0.690011263,-2.78104782,3.05551243,-0.277276427,1.28385258,0.692590714,1.78755474,-5.45858049,2.62455344,0.260596573,-0.545967162,0.558232605,-3.35769868,0.456809849,-3.0829885,0.179649711,-0.134303078,2.3820138,-0.603085518,60,0,1
0.01,22,-8.51399136,3.34272218,-9.07863808,0.797871709,1.28288579,1.63171089,1.46895766,10.2803526,-3.29945469,-0.27132532,-2.79892707,1.97390974,-0.240237653,1.47220099,-6.53018522,1.49478245,-8.54876232,2.67130542,1.70822632,-0.438094407,1.36209643,5.20099449,0.37520504,-2.91638374,0.119122453,-3.96541762,2.66350436,1.22857678,91,0,1
0.01,23,-7.57937813,3.33033395,-12.5274992,0.760129571,3.3479681,1.52181745,1.52243793,9.19317913,-3.25492501,-1.27689636,-2.8046267,4.71789598,-0.103135042,-0.102438405,-5.94108152,1.50384831,-11.0838003,2.69971299,2.46184683,10.4626703,-7.49564028,4.43302965,0.433891505,-3.49644804,0.135623693,1.37447405,89.2827148,-76.5508118,81,0,0
0.01,24,5.88144159,3.36284232,-7.561656,0.779640913,-0.31389913,1.64332259,0.858306587,-1.69928443,-3.09314656,-0.558825016,-2.81173325,4.22354078,-0.378696322,0.968453944,2.87069535,1.50038838,-5.798244,2.63865805,-0.576775551,-0.527824759,1.19339621,-2.27896476,0.609331667,-2.71580791,0.113648184,0.346499115,2.29649806,-1.11680543,39,0,1
0.01,25,-15.871767,3.32245541,-3.67852664,0.799723387,1.08453691,1.57720494,-0.0809208304,9.09883499,-3.28591609,2.65501118,-2.77120638,1.13687456,-0.238895088,0.881094038,-11.6624069,1.44861889,-2.92612958,2.64518976,0.545914531,-0.783406258,0.504285812,4.55158997,0.395663351,-0.718656421,0.234707445,-0.162200004,2.64847898,-2.442384,75,0,1
0.01,26,-7.29284143,3.27515721,-10.9380074,0.954071879,1.96021068,0.672956347,2.44963622,12.7530842,-3.19643164,8.98561954,-2.64641809,1.29800248,-0.988246679,-1.68388712,-5.81511927,1.17218304,-10.0117979,3.2671802,1.95835173,-2.3456316,3.14765954,6.90163183,0.821630061,5.75204945,0.79863292,-1.6194495,-1.23467958,-1.47178924,90,0,1
0.01,27,-6.8151288,3.31506276,-8.70203304,0.839804649,1.13935757,1.52672827,1.36510861,12.3133268,-3.27079463,6.36868715,-2.72518682,-0.301085472,-0.349753231,0.130682647,-5.43786335,1.40164852,-7.850173,2.78211498,-0.0659335032,4.2108531,-1.76892674,6.58664179,0.484969825,3.25654459,0.445630223,-3.05503392,-3.94826055,3.26977992,142,0,1
0.01,28,-1.23364329,3.31387019,-2.74330354,0.799905479,-2.60517359,1.49458671,1.10736525,-2.28527308,-3.29029465,3.02603984,-2.7203815,2.88165355,-0.172638729,0.267309099,-0.804562747,1.42484498,-4.9935379,2.61731601,-0.383986712,-1.4516499,1.81811821,-2.47297597,0.390985608,-1.68454945,0.349408388,0.282324344,3.38247371,-2.49920273,109,0,1
0.01,29,-6.94256878,2.60348248,-1.12074697,-0.108021349,-1.12110293,1.78640425,0.266918451,11.2797184,-3.43742847,1.26065409,-2.75111508,1.2611264,-1.0589087,1.95042729,-7.34581661,1.70126319,58.0029259,2.35844207,-35.2924614,-0.177052468,-0.762695849,8.09345913,-0.149526104,41.5948143,-0.303420782,-28.677103,2.15833163,0.396379083,2690,0,0
0.01,30,-2.25375438,3.31742978,-3.0262022,0.790111005,-2.41202664,1.51718783,1.15690076,-2.90099812,-3.28354144,3.20519757,-2.72036624,2.74400496,-0.185586184,0.348074675,-1.53406894,1.43258452,-4.13709974,2.61233306,-0.899048269,-1.23554158,1.69140112,-2.94960213,0.396723002,0.253936291,0.315230489,-0.921517253,3.31579018,-2.35696673,81,0,1
0.01,31,3.52709484,3.12676454,-2.47731256,0.318546474,-2.47741079,1.66291869,0.718015671,-0.601916254,-3.17572618,2.89427876,-2.78180408,2.89367628,-0.750871241,0.685345709,0.588103473,1.70815718,-72.8997269,2.54791141,39.9569626,-0.445414573,1.09365332,-2.72741723,0.447410583,11.2651205,-0.0481916443,-7.42970133,2.25390363,-1.34068847,2146,0,0
0.01,32,3.21462536,3.39287639,-7.32303858,0.806200922,-0.312215865,1.56116712,1.00503135,-1.31835842,-3.09762406,1.20074224,-2.7661438,3.75913668,-0.27293393,0.408759296,-0.427256316,1.47998142,-13.095644,2.6848259,4.12162256,-0.932110608,1.54369521,-2.80172181,0.633841932,-4.36751461,0.24352406,1.73354197,2.85536814,-1.91526771,76,0,1
0.01,33,0.0704892278,1.46438801,0.111797281,-1.60093856,0.112277627,1.52980936,-0.284881145,2.36553621,-2.38686919,2.73106527,-2.23315072,2.73079276,-2.78890324,1.84864879,1.13212156,-2.78101349,99.0537109,1.57300854,-64.6103287,2.13865447,1.67253292,-0.0768856034,-1.90957367,-24.3667202,-0.96508491,16.1547241,2.15899634,-1.84368348,63,0,0
0.01,34,3.17811561,3.4306941,-2.6898756,0.785253823,-2.72776008,1.66535759,0.659420788,-2.89857697,-3.65130973,2.16706562,-2.7993958,2.19803762,-0.128132969,1.28871381,0.272353142,1.61072195,-6.36875868,2.60248733,0.857705295,-0.48638013,0.56498754,-3.2973783,0.0465891697,-7.08053541,0.11254634,2.43918252,2.55106091,-0.712991357,378,0,1
0.01,35,6.46032667,3.01080656,-3.40073109,0.778726876,-2.60043478,1.75157428,0.664383829,-0.78909862,-3.49376249,2.07804489,-2.82216239,1.88443911,-0.246815875,1.45567465,3.33657646,1.26973951,-1.14967549,2.60688496,-2.34698248,-0.449704438,0.439377844,-1.68042672,0.162630275,-0.894116163,0.060666848,-1.44709074,2.35148478,-0.547512054,76,0,1
0.01,36,3.90079951,1.75395477,-1.00551867,-1.11245096,-1.00560737,1.74425483,0.146151841,1.78188002,-3.13259697,2.6552875,-2.4839015,2.65463328,-2.07600355,1.72732449,4.79285336,2.34953666,65.2586136,1.8700285,-43.8482971,0.185262993,1.07467782,0.216614634,-1.28319967,-10.3705578,-0.792438745,4.79103184,2.17207193,-0.0369516909,1992,0,0
0.01,37,3.35813999,3.19701695,-3.35777783,0.780360699,-2.37527704,1.73990035,0.685191274,-2.71812081,-3.83773232,1.68833601,-2.81207705,2.46014428,-0.0662864372,1.30357575,0.34790194,1.47296464,-3.5899961,2.59233046,-0.863191366,-0.446777374,0.608361483,-2.99834442,-0.189781338,-1.97324979,0.0705269948,-0.64903152,2.62508726,-0.689475417,50,0,1
0.01,38,4.43775892,3.5674448,-4.35196018,0.80520761,-2.0939064,1.5031656,0.907390356,0.663766086,-2.94528055,3.63485074,-2.75701356,1.70497251,-0.368963987,0.714470267,1.25962198,1.57704175,-2.83203626,2.66294837,-1.68464279,-0.78770715,1.01995766,-1.6312083,0.74388814,-0.0743402541,0.271142125,-1.44105089,2.51915359,-1.3360703,48,0,1
0.01,39,7.13378525,3.46586943,-5.77985668,0.795829952,-1.17377996,1.55456638,0.637528956,0.442556769,-3.06502247,4.43247128,-2.77073741,0.688595951,-0.365751654,1.15601158,3.57566118,1.53044248,-4.41983604,2.63243675,0.217653275,-0.689121187,0.103287756,-1.53855646,0.618505836,0.903903306,0.234286353,-2.46915817,2.31036472,-0.792144179,48,0,1
0.01,40,7.16301775,3.50741506,-7.21921062,0.797640145,-0.775999606,1.53265858,0.972948849,0.625444949,-3.04474664,0.30134663,-2.77245212,3.81119585,-0.349817783,0.663534522,3.61503077,1.5610956,-11.3660679,2.65792012,2.92036128,-0.770680964,1.19244218,-1.42217052,0.635475218,-5.50039291,0.219965577,2.07730675,2.56825566,-1.52159798,73,0,1
0.01,41,3.66001344,2.77082324,-2.28301573,0.0924809054,-2.28372145,1.75882185,0.63334924,0.721287191,-3.35404873,2.82562399,-2.77371597,2.82568026,-0.902444303,0.841237247,1.19521224,1.64999604,2.68389893,2.4585979,-5.47574234,-0.291003287,1.03829551,-1.87647545,0.11493364,65.7537537,-0.203729004,-40.2134285,2.21867943,-1.12422168,2031,0,0
0.01,42,7.51389885,3.43983221,-9.91954613,0.800620019,1.41527534,1.4351356,0.636339188,0.697234571,-3.06993294,8.42413521,-2.74664617,-0.961471796,-0.273857921,0.513966143,3.8788271,1.46964836,-13.1584616,2.69297719,6.74851227,-1.99850905,0.262056231,-1.36708415,0.660806656,8.76471901,0.425404221,-4.75105953,2.2802496,-2.63940549,74,0,1
0.01,43,4.80904484,3.13556886,-5.44365454,0.795094669,-1.30861545,1.62150967,0.810700238,1.36595333,-3.34466338,3.84509826,-2.77345514,1.67656744,-0.230851471,0.595738947,1.72263241,1.32083523,-5.2229557,2.64669919,-0.0719361007,-0.893049598,1.02692139,-1.23203659,0.349002838,0.811213195,0.207993969,-1.92152178,2.68066788,-1.39232957,66,0,1
0.01,44,3.44126201,1.65160263,-0.849964976,-1.19064224,-0.850107491,1.73634076,0.084649995,1.37236595,-3.07016039,2.73826504,-2.44914913,2.73916507,-2.1695497,1.70890951,4.49756908,2.36150718,-60.9500771,1.82626212,31.7246037,0.222437665,1.18921959,-0.360683471,-1.57292783,-9.49538898,-0.821995676,4.66853189,2.23934245,-0.236340985,1331,0,0
0.01,45,5.46869373,3.12518811,-3.52774,0.791676044,-2.57708907,1.62877202,0.840245426,1.67188716,-3.38047504,2.71277285,-2.77758622,2.363168,-0.228064194,0.576747894,2.33741832,1.31767488,-4.04188824,2.63792348,-1.08573282,-0.880275309,1.18943274,-0.965484858,0.302660495,-0.4418208,0.188144729,-0.952477872,2.67203379,-1.53653884,98,0,1
0.01,46,7.8193078,3.35254431,-4.2529397,0.785730004,-2.65684295,1.62149966,0.961614668,-0.562661469,-3.24764633,2.82287598,-2.7985425,1.90000892,-0.316197723,1.09137034,4.04919386,1.48843992,-4.51023436,2.62387109,-0.985787451,-0.574783266,0.87689358,-2.12360644,0.419588387,0.105912171,0.138395458,-1.52437913,2.40776038,-1.04715991,76,0,1
0.01,47,6.15432787,3.14577222,-2.63393211,0.452797711,-2.63386011,1.70129073,0.566579163,-0.421479344,-3.34582281,1.9803611,-2.81120348,1.9809438,-0.602216363,1.66436028,3.53700256,1.62583482,-74.4249725,2.53071284,41.584919,-0.353748709,0.297459811,-1.56767273,0.223185837,8.25392437,-0.059746068,-7.02116823,2.14846611,-0.26578328,2912,0,0
0.01,48,-5.907969,3.07368565,-2.36492872,0.785775244,-1.96199393,1.63812816,0.838063955,1.85186732,-3.70809674,2.65051746,-2.77641344,2.0173974,-0.102433801,0.821825743,-3.83096933,1.31093669,-0.165620074,2.60626006,-2.52067304,-0.849847853,1.04821575,-0.500290453,-0.0822162628,-2.38422394,0.169178873,-0.592542052,2.81815791,-1.00292516,49,0,1
0.01,49,12.9948359,3.42719173,-3.56670284,0.778016686,-3.56736422,1.59637046,0.89668119,1.78632653,-3.13257456,1.94646513,-2.79717088,1.93813968,-0.392670453,1.28196597,7.98894358,1.52107406,16.4307728,2.60975599,-13.8629751,-0.542551935,0.746996105,-0.472871929,0.531146407,-2.83477211,0.141508639,-0.0608007684,2.21883273,-0.83751744,1226,0,1
0.01,50,11.9536123,3.51426291,-6.15837908,0.784626842,-1.4003005,1.55278683,0.551377833,2.31352282,-3.060009,3.48379421,-2.7799325,0.711027443,-0.411834866,1.44253945,7.26326466,1.56610477,-4.56902075,2.60838723,0.00444083801,-0.6202811,-0.0461946502,-0.159397781,0.599199474,0.197942555,0.204227075,-2.22173643,2.15444398,-0.619390786,49,0,1
0.01,51,4.69235611,2.3074317,-1.66348755,-0.610277832,-1.66361606,1.77124465,0.362077475,1.10231566,-3.32418108,2.45133853,-2.65705657,2.45197082,-1.55030894,1.72220635,4.16506481,2.08439255,-70.8875809,2.1362257,38.6346626,0.0181780476,0.609916866,-0.614749849,-0.411718756,-14.1265421,-0.587207198,6.64328098,2.06523085,0.0426217131,2545,0,0
0.01,52,3.28219962,3.51874113,-3.28088689,0.800705314,-2.36198473,1.49824834,0.751458883,1.99646902,-3.03828263,2.62109542,-2.74929309,2.31713057,-0.349318475,0.614142537,0.501931429,1.55120873,-2.30084705,2.64760971,-1.8174088,-0.883357942,1.0439527,-1.13746536,0.637612283,-1.22885454,0.282137603,-0.658262908,2.51076317,-1.40500093,77,0,1
0.01,53,-0.912995934,3.4097724,-3.49377966,0.795720518,-0.777804196,1.53288281,0.0616015233,-0.0544775836,-3.03643847,4.8777194,-2.7384963,0.166769654,-0.382654101,1.37434196,-2.51484299,1.46110249,-2.73928237,2.60340405,1.4810729,-0.781324208,-0.911791801,-0.145969033,0.653912604,0.816304922,0.318834275,-2.4173069,2.17222691,-0.842082679,71,0,1
0.01,54,3.10088062,3.4467392,-4.26733685,0.801477432,-1.88154638,1.51527524,0.851468503,1.98450232,-3.09391713,3.64362454,-2.75189805,1.77286422,-0.312073916,0.5515517,0.324688584,1.50705922,-4.3389883,2.65098882,-0.681755185,-0.930853844,1.17210817,-1.22755933,0.592543781,0.877886951,0.276135981,-1.85271347,2.64204884,-1.54300189,89,0,1
0.01,55,-5.22474337,3.52358627,-2.18143368,0.800382197,-1.94195783,1.50373483,0.679803133,1.63651931,-3.00578308,2.24805737,-2.74904895,2.21504188,-0.375385255,0.890337944,-3.07394481,1.55292964,0.404164225,2.64217162,-2.69666171,-0.788237512,0.730078518,-0.64550221,0.666326821,-3.60690331,0.277248651,0.128533065,2.37043571,-0.873059213,103,0,1
0.01,56,2.55338812,3.31777835,-2.80055642,0.791843414,-2.43781757,1.57542312,0.656465352,2.0052526,-3.29220009,2.31351709,-2.76352,2.21868348,-0.276905328,0.83500278,-0.20430693,1.44648886,-1.62748396,2.62405801,-1.9276135,-0.775189519,0.843051553,-1.37482393,0.37379083,-3.03403378,0.221947387,0.115879603,2.49108005,-1.03697634,81,0,1
0.01,57,-2.84656119,3.32042718,-2.12868524,0.790807605,-2.10175395,1.58013403,0.574547172,6.45908642,-3.30196118,1.58109736,-2.7623322,1.65155029,-0.282709002,1.18998194,-2.16736817,1.44873726,5.05407047,2.61006093,-5.06330156,-0.700392365,0.326243997,1.87076294,0.356134474,-3.87968421,0.218110979,-0.336716324,2.39250398,-0.529828608,258,0,1
0.01,58,1.96508932,3.37248683,-2.75823998,0.79908067,-2.5126791,1.54332161,0.74891001,1.80021679,-3.15668797,2.40362597,-2.75458813,2.41881585,-0.304337382,0.650675356,-0.83419466,1.46212959,0.191522509,2.64322162,-3.17358398,-0.870383561,1.07236397,-1.8390888,0.529571354,-2.94711494,0.257820636,0.322007358,2.55267501,-1.29988837,82,0,1
0.01,59,1.66668236,3.79780579,-3.95535707,0.795850277,-1.685202,1.39533651,0.703293681,2.10693526,-3.30416942,3.55925655,-2.73507833,1.63324583,-0.242586896,0.669137657,-0.917479634,1.83179569,-3.29721689,2.6119411,-0.782517254,-1.01410532,0.902232647,-1.81486249,0.260854125,0.00205416791,0.312421471,-1.62662423,2.72138453,-1.27261388,57,0,1
0.01,60,0.590519369,1.91215217,0.536594093,-1.87657416,0.590664983,1.14177954,-0.473583728,2.4264257,-2.31664729,2.39688849,-2.04331708,2.42732716,-3.08157396,2.32942176,59.8133583,-1.92003238,7.54078579,1.3915832,-14.0123491,1.98184025,-0.192397311,75.9930649,0.309497416,2.39812851,-1.05321038,-7.19080925,1.27159929,-2.85117221,137,0,0
0.01,61,0.111499518,2.48489785,-1.40756178,-0.480813384,-1.40666628,1.74140775,0.351946294,1.70829844,-3.25929952,2.88052821,-2.67974472,2.88067102,-1.45413291,1.09697521,-3.13289881,2.08847833,79.6600494,2.21753263,-51.5055885,-0.0987643227,1.1342833,-3.48907328,-0.0793394297,-11.8816843,-0.491529405,6.46396542,2.03136778,-0.668797195,64,0,0
0.01,62,0.582510173,1.91099596,0.547837198,-1.87564838,0.583393097,1.14300108,-0.472765565,2.42705894,-2.31635189,2.4009428,-2.04390025,2.42768049,-3.0807364,2.32715344,69.4746552,-1.92250001,9.40723515,1.39227593,-16.3180904,1.98230994,-0.186059713,50.2333336,0.307822227,2.99616933,-1.05290151,-4.54964781,1.27279913,-2.85206199,172,0,0
0.01,63,0.136787996,3.73401022,-2.48407459,0.794107616,-2.31190634,1.42155409,0.647725284,-0.1174955,-3.36730337,2.32031465,-2.73994064,2.42704535,-0.230229348,0.832328856,1.91218674,1.79245245,1.77352655,2.604882,-3.73509669,-0.969232678,0.576162398,-4.11234045,0.201048255,-2.46578693,0.291545302,-0.12165498,2.66034079,-1.01266301,75,0,1
0.01,64,-2.78438497,2.62551808,-2.33977056,0.791374207,-2.02186704,1.79196835,0.627900183,-0.284635961,-3.72798443,2.30302286,-2.79336596,2.35169077,-0.122003213,0.949205577,-2.83457375,0.950390756,-0.723536849,2.62653828,-1.90192282,-0.66259402,0.704591274,-4.56620264,-0.0751269311,-2.80799031,0.103854142,0.0633047447,2.6170857,-0.735519409,107,0,1
0.01,65,8.22564793,3.70351744,-13.6592855,0.802560687,1.71602678,1.58132243,1.74023128,1.59182799,-3.05674243,-0.893301845,-2.83384824,4.15901279,-0.345344096,0.892003655,4.60810041,1.75368643,-11.2691584,2.693362,1.1415658,-0.314838797,1.85208666,-0.11622408,0.587465346,-3.01284456,0.078648068,0.326867908,2.63432097,-1.40315902,50,0,1
0.01,66,4.37784481,2.27533293,-1.63971496,-0.639449298,-1.63895905,1.773857,0.379390031,0.138169318,-3.31511974,2.49506283,-2.6486702,2.49515438,-1.5771327,1.77639687,3.93809104,2.10290575,-10.4550533,2.12409163,2.34668112,0.0401001796,0.619706273,-1.66684878,-0.440557152,62.4463043,-0.604965925,-39.2224274,2.07407618,0.0893063024,2326,0,0
0.01,67,2.01692271,2.46439743,-1.40204811,-0.601070404,-1.40193152,1.71400082,0.285055399,2.7162168,-3.39374971,2.81574631,-2.6504159,2.81640148,-1.51808298,1.16259742,0.237729222,2.28350377,82.8574448,2.15234995,-53.7821655,-0.0879886672,1.07824862,-0.647259831,-0.593695879,45.1843338,-0.55039525,-27.8371868,2.15290856,-0.786904097,63,0,0
0.01,68,2.1823225,2.54338765,-1.55285144,-0.485095233,-1.55221903,1.72182727,0.347521007,2.72223353,-3.44843221,2.77974534,-2.67838383,2.77895761,-1.39443254,1.12993658,0.379297107,2.17294097,58.9811325,2.20799541,-39.3914566,-0.118392065,1.04556501,-0.631607473,-0.560631514,-48.3176689,-0.493629307,28.1245689,2.18723083,-0.759806097,62,0,0
0.01,69,0.921587586,3.58167553,-2.92355847,0.808823764,-2.29992485,1.47626054,0.751941442,1.42245686,-2.88121819,2.46651721,-2.73953772,2.35933685,-0.400020391,0.696124136,-2.07956529,1.56175864,-0.861879051,2.66113424,-2.41927052,-0.853065312,1.04036021,-3.55506992,0.802406549,-2.06017709,0.312029898,-0.254632384,2.43132615,-1.12142706,67,0,1
0.01,70,2.70540166,3.51466036,-2.9024353,0.806220531,-2.60507488,1.49937975,0.80853349,2.58676028,-2.96755981,2.37280273,-2.74598789,2.35880494,-0.366775632,0.636617899,0.188391194,1.53548706,-0.567569911,2.65682006,-2.88495159,-0.863638222,1.07107091,-0.975831449,0.719034672,-1.9746145,0.288453668,-0.265669078,2.49979329,-1.39290893,101,0,1
