tol,traj,x,y,z,naccept,nreject,converged
0.01,112,0.456705213,0.504323959,0.0484107286,15,0,1
0.01,113,0.466124833,0.515406609,0.0501786247,15,0,1
0.01,114,0.475691855,0.526673019,0.0520033389,15,0,1
0.01,115,0.485400379,0.538127065,0.0538861044,15,0,1
0.01,116,0.49526453,0.549768448,0.0558292344,15,0,1
0.01,117,0.505270898,0.561601996,0.0578335263,15,0,1
0.01,118,0.515430152,0.573628426,0.0599012338,15,0,1
0.01,119,0.525744319,0.585849702,0.0620341189,15,0,1
0.01,120,0.536209881,0.598269522,0.064233683,15,0,1
0.01,121,0.546831608,0.610889196,0.0665019304,15,0,1
0.01,122,0.557611108,0.623710871,0.0688407272,15,0,1
0.01,123,0.56855005,0.63673687,0.0712520182,15,0,1
0.01,124,0.579656899,0.649968088,0.0737384185,15,0,1
0.01,125,0.590916991,0.663410366,0.0763004348,15,0,1
0.01,126,0.602348328,0.677062273,0.0789416432,15,0,1
0.01,127,0.613936543,0.69092977,0.0816625729,15,0,1
0.01,128,0.62569958,0.705011487,0.0844670609,15,0,1
0.01,129,0.637626767,0.719312489,0.0873559192,15,0,1
0.01,130,0.649730086,0.73383224,0.0903326198,15,0,1
0.01,131,0.662003577,0.748575211,0.0933985561,15,0,1
0.01,132,0.674454212,0.763542473,0.0965567604,15,0,1
0.01,133,0.687081397,0.778736591,0.0998093411,15,0,1
0.01,134,0.699882686,0.794161022,0.103158176,15,0,1
0.01,135,0.712864459,0.809816897,0.106606424,15,0,1
0.01,136,0.726026773,0.82570678,0.110156387,15,0,1
0.01,137,0.739374995,0.841831803,0.113811292,15,0,1
0.01,138,0.752905548,0.85819608,0.117572986,15,0,1
0.01,139,0.766622186,0.874800622,0.121444479,15,0,1
0.01,140,0.780526459,0.891648114,0.125428587,15,0,1
0.01,141,0.794623494,0.908740163,0.129528746,15,0,1
0.01,142,0.808912814,0.926078677,0.133747533,15,0,1
0.01,143,0.82338804,0.943668664,0.138086334,15,0,1
0.01,144,0.83806479,0.961508095,0.142550856,15,0,1
0.01,145,0.852934301,0.979602039,0.147142112,15,0,1
0.01,146,0.868002415,0.997951806,0.151864171,15,0,1
0.01,147,0.883273304,1.01655889,0.156720757,15,0,1
0.01,148,0.898742378,1.03542626,0.161713764,15,0,1
0.01,149,0.914417744,1.05455506,0.166847974,15,0,1
0.01,150,0.930294931,1.0739485,0.172125429,15,0,1
0.01,151,0.946378171,1.09360802,0.177550212,15,0,1
0.01,152,0.962672651,1.11353457,0.183126613,15,0,1
0.01,153,0.979173839,1.1337322,0.188856944,15,0,1
0.01,154,0.995885849,1.15420151,0.194745347,15,0,1
0.01,155,1.01280951,1.174945,0.200795382,15,0,1
0.01,156,1.02995193,1.19596243,0.207012296,15,0,1
0.01,157,1.04730618,1.21725881,0.213397816,15,0,1
0.01,158,1.06488299,1.23883259,0.219958201,15,0,1
0.01,159,1.08267212,1.2606889,0.226694465,15,0,1
0.01,160,1.1006844,1.2828275,0.233613193,15,0,1
0.01,161,1.11891735,1.30525041,0.240717351,15,0,1
0.01,162,1.13737714,1.32795799,0.248012543,15,0,1
0.01,163,1.15605783,1.35095406,0.255501062,15,0,1
0.01,164,1.17496538,1.37423849,0.263188511,15,0,1
0.01,165,1.1940999,1.39781344,0.271078914,15,0,1
0.01,166,1.21346736,1.42167914,0.279178262,15,0,1
0.01,167,1.23306513,1.44583738,0.287489861,15,0,1
0.01,168,1.25288999,1.4702909,0.29601723,15,0,1
0.01,169,1.27294779,1.49503934,0.304766208,15,0,1
0.01,170,1.29323959,1.5200845,0.313741773,15,0,1
0.01,171,1.31377125,1.54542613,0.322950035,15,0,1
0.01,172,1.33453858,1.57106602,0.332394421,15,0,1
0.01,173,1.35554016,1.59700644,0.342079282,15,0,1
0.01,174,1.37678015,1.62324667,0.352010459,15,0,1
0.01,175,1.39826,1.64978778,0.362193257,15,0,1
0.01,176,1.41998446,1.6766293,0.372634172,15,0,1
0.01,177,1.44194674,1.70377421,0.383336127,15,0,1
0.01,178,1.4641521,1.73122108,0.394305766,15,0,1
0.01,179,1.48660111,1.75897086,0.405548424,15,0,1
0.01,180,1.50929403,1.78702378,0.417069435,15,0,1
0.01,181,1.53223562,1.81537867,0.428875774,15,0,1
0.01,182,1.55542409,1.8440367,0.440972298,15,0,1
0.01,183,1.57885599,1.87299931,0.453363299,15,0,1
0.01,184,1.60253561,1.90226507,0.466055661,15,0,1
0.01,185,1.62646294,1.93183315,0.479055136,15,0,1
0.01,186,1.6506381,1.96170354,0.492367357,15,0,1
0.01,187,1.67506647,1.99187505,0.506000638,15,0,1
0.01,188,1.69974136,2.02234864,0.519957721,15,0,1
0.01,189,1.72466898,2.05312204,0.534247577,15,0,1
0.01,190,1.74984467,2.08419609,0.548873663,15,0,1
0.01,191,1.77527046,2.11556745,0.563843369,15,0,1
0.01,192,1.80094957,2.14723611,0.579164624,15,0,1
0.01,193,1.82687652,2.17920089,0.594840288,15,0,1
0.01,194,1.85305607,2.21146059,0.610879779,15,0,1
0.01,195,1.87948549,2.24401236,0.627287507,15,0,1
0.01,196,1.90616715,2.27685547,0.644072652,15,0,1
0.01,197,1.93309939,2.30998755,0.661240041,15,0,1
0.01,198,1.96028066,2.34340644,0.678794503,15,0,1
0.01,199,1.98771274,2.37711024,0.696744442,15,0,1
0.01,200,2.01539469,2.41109633,0.715096354,15,0,1
0.01,201,2.0433259,2.44536209,0.733857095,15,0,1
0.01,202,2.07150483,2.47990489,0.753034651,15,0,1
0.01,203,2.09993219,2.51472116,0.772632718,15,0,1
0.01,204,2.12860537,2.5498085,0.792661071,15,0,1
0.01,205,2.15752792,2.58516288,0.813122809,15,0,1
0.01,206,2.18669462,2.62078118,0.834027708,15,0,1
0.01,207,2.2161026,2.65666032,0.855383217,15,0,1
0.01,208,2.24576235,2.69279432,0.877191186,15,0,1
0.01,209,2.2756567,2.72918272,0.899465501,15,0,1
0.01,210,2.30579376,2.76581621,0.922206759,15,0,1
0.01,211,2.33616567,2.8026948,0.945426583,15,0,1
0.01,212,2.36678123,2.83981013,0.969126701,15,0,1
0.01,213,2.39762378,2.87716198,0.993320465,15,0,1
0.01,214,2.42871165,2.91473866,1.01800609,15,0,1
0.01,215,2.46002913,2.95253921,1.04319584,15,0,1
0.01,216,2.4915781,2.99055672,1.0688951,15,0,1
0.01,217,2.52334213,3.02878904,1.09511495,15,0,1
0.01,218,2.55534744,3.06722212,1.12185204,15,0,1
0.01,219,2.58757329,3.10585523,1.14911985,15,0,1
0.01,220,2.62000942,3.14468384,1.17692673,15,0,1
0.01,221,2.65267873,3.18369436,1.20527136,15,0,1
0.01,222,2.68556499,3.22288299,1.234164,15,0,1
0.01,223,2.71864223,3.2622478,1.26361716,15,0,1
0.01,224,2.75197053,3.30176806,1.29361999,15,0,1
0.01,225,2.78546524,3.34145308,1.32420099,15,0,1
0.01,226,2.81918144,3.38128304,1.3553499,15,0,1
0.01,227,2.85307789,3.42125607,1.38708186,15,0,1
0.01,228,2.88717437,3.46136069,1.41939843,15,0,1
0.01,229,2.92150736,3.50157714,1.45229006,15,0,1
0.01,230,2.95597386,3.54192066,1.48579454,15,0,1
0.01,231,2.9906354,3.5823667,1.51989686,15,0,1
0.01,232,3.02553248,3.62289476,1.55458677,15,0,1
0.01,233,3.06053591,3.66352534,1.58991086,15,0,1
0.01,234,3.09576344,3.70421791,1.62583172,15,0,1
0.01,235,3.13114738,3.74497747,1.66237509,15,0,1
0.01,236,3.16665912,3.78580213,1.69955754,15,0,1
0.01,237,3.20236778,3.82666063,1.73735332,15,0,1
0.01,238,3.23822713,3.86755133,1.77578092,15,0,1
0.01,239,3.27419806,3.90847588,1.81486249,15,0,1
0.01,240,3.3103888,3.9493885,1.85454905,15,0,1
0.01,241,3.3466363,3.9903214,1.89491296,15,0,1
0.01,242,3.38300776,4.03124428,1.93592823,15,0,1
0.01,243,3.41955972,4.07212687,1.9775672,15,0,1
0.01,244,3.45617867,4.11298609,2.01988244,15,0,1
0.01,245,3.49295259,4.15378475,2.06283331,15,0,1
0.01,246,3.52984357,4.19451714,2.10643387,15,0,1
0.01,247,3.56684709,4.23517132,2.15068555,16,0,1
0.01,248,3.60378098,4.27578545,2.1956985,16,0,1
0.01,249,3.64083982,4.31628466,2.24134541,16,0,1
0.01,250,3.67796922,4.35667133,2.28766561,16,0,1
0.01,251,3.71510696,4.39695406,2.33471227,16,0,1
0.01,252,3.7523644,4.43707418,2.38237906,16,0,1
0.01,253,3.7896862,4.47703505,2.43070865,16,0,1
0.01,254,3.82699275,4.51684713,2.47976732,16,0,1
0.01,255,3.86440444,4.5564537,2.52943754,16,0,1
0.01,256,3.90181565,4.59587383,2.579813,16,0,1
0.01,257,3.93925858,4.63507652,2.6308496,16,0,1
0.01,258,3.97673702,4.67404413,2.68253398,16,0,1
0.01,259,4.01420784,4.71277475,2.7349031,16,0,1
0.01,260,4.05168009,4.75124502,2.78793383,16,0,1
0.01,261,4.0891695,4.78943396,2.84159684,16,0,1
0.01,262,4.12659597,4.82735109,2.89597869,16,0,1
0.01,263,4.16403532,4.8649497,2.95096707,16,0,1
0.01,264,4.20142269,4.90223551,3.00663161,16,0,1
0.01,265,4.23879385,4.93917704,3.06290555,16,0,1
0.01,266,4.27608681,4.97577715,3.11986089,16,0,1
0.01,267,4.31332636,5.01200771,3.1774404,16,0,1
0.01,268,4.35048199,5.04786158,3.2356801,16,0,1
0.01,269,4.38757753,5.08331156,3.2945118,16,0,1
0.01,270,4.42458534,5.11835003,3.35396719,16,0,1
0.01,271,4.46147108,5.15296602,3.41407919,16,0,1
0.01,272,4.4982748,5.18713045,3.47475004,16,0,1
0.01,273,4.53496075,5.22083664,3.53602409,16,0,1
0.01,274,4.57150984,5.25406981,3.59790707,16,0,1
0.01,275,4.6079216,5.28681326,3.66037369,16,0,1
0.01,276,4.6441884,5.31905079,3.72341394,16,0,1
0.01,277,4.68030214,5.35076714,3.78701186,16,0,1
0.01,278,4.71625137,5.38194752,3.85115886,16,0,1
0.01,279,4.7520256,5.41257668,3.91584349,16,0,1
0.01,280,4.78760529,5.44264269,3.98108411,16,0,1
0.01,281,4.82299137,5.47212934,4.0468421,16,0,1
0.01,282,4.85816908,5.50102091,4.11310911,16,0,1
0.01,283,4.89313078,5.52930498,4.17987537,16,0,1
0.01,284,4.92786694,5.55696535,4.24711895,16,0,1
0.01,285,4.96236086,5.58399105,4.31484985,16,0,1
0.01,286,4.9966116,5.61036682,4.38302851,16,0,1
0.01,287,5.0306015,5.63607979,4.45165157,16,0,1
0.01,288,5.06432343,5.66111851,4.52071428,16,0,1
0.01,289,5.09776688,5.6854682,4.59019279,16,0,1
0.01,290,5.13091993,5.70911837,4.66007233,16,0,1
0.01,291,5.16377544,5.73205566,4.73033094,16,0,1
0.01,292,5.19632006,5.7542696,4.80097198,16,0,1
0.01,293,5.2285471,5.77574825,4.87195349,16,0,1
0.01,294,5.26044273,5.79648113,4.94327116,16,0,1
0.01,295,5.29199791,5.81645584,5.0149312,16,0,1
0.01,296,5.32320261,5.8356638,5.0868926,16,0,1
0.01,297,5.35405397,5.85409927,5.159091,16,0,1
0.01,298,5.38453007,5.87174511,5.23160315,16,0,1
0.01,299,5.4146266,5.88859558,5.30437517,16,0,1
0.01,300,5.44434023,5.90464926,5.37731457,16,0,1
0.01,301,5.47365093,5.9198885,5.4505024,16,0,1
0.01,302,5.50255108,5.93430424,5.52393055,16,0,1
0.01,303,5.53104448,5.9479084,5.59739876,16,0,1
0.01,304,5.55910158,5.96066856,5.67114019,16,0,1
0.01,305,5.58673,5.97259998,5.74494028,16,0,1
0.01,306,5.61391544,5.98369169,5.81882381,16,0,1
0.01,307,5.64064646,5.99393415,5.89281034,16,0,1
0.01,308,5.66691017,6.0033102,5.96698666,16,0,1
0.01,309,5.6927104,6.01184893,6.04106665,16,0,1
0.01,310,5.71802855,6.01951218,6.11529779,16,0,1
0.01,311,5.74286366,6.02632856,6.18942833,16,0,1
0.01,312,5.76720619,6.03229141,6.26348019,16,0,1
0.01,313,5.79104567,6.03738356,6.33753538,16,0,1
0.01,314,5.81437397,6.04158354,6.41170406,16,0,1
0.01,315,5.83718348,6.04485512,6.48623991,17,0,1
0.01,316,5.85947323,6.04725409,6.56063318,17,0,1
0.01,317,5.88123703,6.04877758,6.63490391,17,0,1
0.01,318,5.9024663,6.0494175,6.70909739,17,0,1
0.01,319,5.92315531,6.04917431,6.78319693,17,0,1
0.01,320,5.94329882,6.04805946,6.85711193,17,0,1
0.01,321,5.96289015,6.04606009,6.93090153,17,0,1
0.01,322,5.98192358,6.04319477,7.00447607,17,0,1
0.01,323,6.00039387,6.03944874,7.07788372,17,0,1
0.01,324,6.01829624,6.03484201,7.15103626,17,0,1
0.01,325,6.03562641,6.02939081,7.2238698,17,0,1
0.01,326,6.05237865,6.02307796,7.29645824,17,0,1
0.01,327,6.0685482,6.01589632,7.36882019,17,0,1
0.01,328,6.08413124,6.00787258,7.44085836,17,0,1
0.01,329,6.09912395,5.99900293,7.51259136,17,0,1
0.01,330,6.11352444,5.98931646,7.58392048,17,0,1
0.01,331,6.12732697,5.97878742,7.65493727,17,0,1
0.01,332,6.14052963,5.96743965,7.7255764,17,0,1
0.01,333,6.15313101,5.95529366,7.79577684,17,0,1
0.01,334,6.16512585,5.94233418,7.86559343,17,0,1
0.01,335,6.1765132,5.92857742,7.93498516,17,0,1
0.01,336,6.18729067,5.91403151,8.00393772,17,0,1
0.01,337,6.1974597,5.89872742,8.07238865,17,0,1
0.01,338,6.20701361,5.88264179,8.14039135,17,0,1
0.01,339,6.21596003,5.86583948,8.20781708,17,0,1
0.01,340,6.22428656,5.84824896,8.27482605,17,0,1
0.01,341,6.23200417,5.82996798,8.34122181,17,0,1
0.01,342,6.23910522,5.81095123,8.40710831,17,0,1
0.01,343,6.24559069,5.79121447,8.4724617,17,0,1
0.01,344,6.25146484,5.77080297,8.53720474,17,0,1
0.01,345,6.25672674,5.74971628,8.60135078,17,0,1
0.01,346,6.2613759,5.72795773,8.66490269,17,0,1
0.01,347,6.26541281,5.70552111,8.7278862,17,0,1
0.01,348,6.26884317,5.68248224,8.79017353,17,0,1
0.01,349,6.27166557,5.65880919,8.85184002,17,0,1
0.01,350,6.27388334,5.63448572,8.91292095,17,0,1
0.01,351,6.27549982,5.60960197,8.97328186,17,0,1
0.01,352,6.27651548,5.58413458,9.03297043,17,0,1
0.01,353,6.2769351,5.55809593,9.0919857,17,0,1
0.01,354,6.27675819,5.5315094,9.15030003,17,0,1
0.01,355,6.27599716,5.50438309,9.20792389,17,0,1
0.01,356,6.274652,5.47673273,9.26484108,17,0,1
0.01,357,6.27272463,5.44858503,9.32102966,17,0,1
0.01,358,6.27020979,5.41994667,9.37648773,17,0,1
0.01,359,6.26713562,5.3908391,9.43121338,17,0,1
0.01,360,6.26347589,5.36126566,9.48520279,17,0,1
0.01,361,6.25927067,5.33126163,9.5384388,17,0,1
0.01,362,6.25450611,5.30083084,9.5909214,17,0,1
0.01,363,6.24919701,5.2699995,9.64263725,17,0,1
0.01,364,6.2433486,5.23878431,9.69358063,17,0,1
0.01,365,6.23691797,5.2071557,9.74379158,17,0,1
0.01,366,6.22995901,5.17517042,9.79322624,17,0,1
0.01,367,6.22252321,5.14289141,9.84183788,17,0,1
0.01,368,6.21455431,5.11027384,9.88967896,17,0,1
0.01,369,6.20601606,5.07728624,9.93679333,17,0,1
0.01,370,6.19706821,5.0441103,9.98302364,17,0,1
0.01,371,6.18756437,5.01059055,10.0285254,17,0,1
0.01,372,6.17758656,4.97683096,10.0732193,17,0,1
0.01,373,6.16720819,4.94291639,10.1170378,17,0,1
0.01,374,6.15622425,4.90862465,10.160202,17,0,1
0.01,375,6.1445508,4.8738966,10.2027674,18,0,1
0.01,376,6.1323123,4.83887768,10.2446051,18,0,1
0.01,377,6.11959028,4.80364799,10.2856579,18,0,1
0.01,378,6.10642195,4.76824808,10.3259201,18,0,1
0.01,379,6.09277296,4.73265791,10.3654032,18,0,1
0.01,380,6.07866335,4.69690609,10.4041042,18,0,1
0.01,381,6.06411552,4.66101599,10.4420242,18,0,1
0.01,382,6.04912853,4.6249938,10.479166,18,0,1
0.01,383,6.03370047,4.58884764,10.5155354,18,0,1
0.01,384,6.0178299,4.55258322,10.5511351,18,0,1
0.01,385,6.00157976,4.5162549,10.5859585,18,0,1
0.01,386,5.98488617,4.47982645,10.6200237,18,0,1
0.01,387,5.96777391,4.4433217,10.6533298,18,0,1
0.01,388,5.95031929,4.40679789,10.6858711,18,0,1
0.01,389,5.93244267,4.37021065,10.7176666,18,0,1
0.01,390,5.91418457,4.33359432,10.7487144,18,0,1
0.01,391,5.89556026,4.29696703,10.7790184,18,0,1
0.01,392,5.87659216,4.26034594,10.8085814,18,0,1
0.01,393,5.85724211,4.22371387,10.8374195,18,0,1
0.01,394,5.83752537,4.18708754,10.865531,18,0,1
0.01,395,5.81753635,4.15053511,10.8929157,18,0,1
0.01,396,5.79717398,4.11399651,10.919589,18,0,1
0.01,397,5.77648735,4.07750559,10.9455576,18,0,1
0.01,398,5.7554841,4.04107475,10.9708242,18,0,1
0.01,399,5.73419094,4.00472593,10.9953928,18,0,1
0.01,400,5.71258688,3.96844983,11.0192766,18,0,1
0.01,401,5.69068861,3.9322629,11.0424814,18,0,1
0.01,402,5.66852999,3.89618826,11.0650091,18,0,1
0.01,403,5.64607906,3.86021042,11.0868711,18,0,1
0.01,404,5.62336588,3.82435465,11.108077,18,0,1
0.01,405,5.60038757,3.78861833,11.1286287,18,0,1
0.01,406,5.57717371,3.75302362,11.1485376,18,0,1
0.01,407,5.5537138,3.71757078,11.1678123,18,0,1
0.01,408,5.53002357,3.68226957,11.1864567,18,0,1
0.01,409,5.50609922,3.64711833,11.204483,18,0,1
0.01,410,5.48196507,3.61214018,11.2218981,18,0,1
0.01,411,5.45761395,3.57732606,11.2387075,18,0,1
0.01,412,5.43306494,3.54269385,11.2549238,18,0,1
0.01,413,5.40832186,3.50824714,11.2705526,18,0,1
0.01,414,5.38339138,3.47398996,11.2856016,18,0,1
0.01,415,5.3582778,3.43992877,11.3000774,18,0,1
0.01,416,5.33300304,3.40607309,11.3139982,18,0,1
0.01,417,5.30755186,3.37242103,11.3273592,18,0,1
0.01,418,5.28195286,3.33898735,11.3401775,18,0,1
0.01,419,5.25619793,3.30576658,11.3524561,18,0,1
0.01,420,5.23030853,3.27277541,11.364212,18,0,1
0.01,421,5.20428371,3.24001217,11.3754463,18,0,1
0.01,422,5.17812538,3.20747614,11.3861675,18,0,1
0.01,423,5.15185308,3.17517972,11.3963881,18,0,1
0.01,424,5.12543488,3.14310837,11.406106,18,0,1
0.01,425,5.09893608,3.11129332,11.4153461,18,0,1
0.01,426,5.07237148,3.07974505,11.424118,18,0,1
0.01,427,5.0456748,3.04842687,11.4324112,18,0,1
0.01,428,5.01885939,3.0173471,11.440237,18,0,1
0.01,429,4.99198866,2.98653626,11.4476166,18,0,1
0.01,430,4.96502256,2.95597434,11.4545469,18,0,1
0.01,431,4.93807077,2.92571855,11.4610662,18,0,1
0.01,432,4.91086769,2.89561701,11.4670973,19,0,1
0.01,433,4.88349009,2.86570954,11.4726696,19,0,1
0.01,434,4.85605001,2.8360641,11.4778223,19,0,1
0.01,435,4.82855511,2.80667973,11.482564,19,0,1
0.01,436,4.80100489,2.77756953,11.4869137,19,0,1
0.01,437,4.7734108,2.74871778,11.4908609,19,0,1
0.01,438,4.74578476,2.72013068,11.494421,19,0,1
0.01,439,4.71811676,2.69181514,11.4976053,19,0,1
0.01,440,4.69042063,2.66376781,11.5004177,19,0,1
0.01,441,4.66270304,2.63599181,11.5028667,19,0,1
0.01,442,4.63495827,2.60847926,11.5049553,19,0,1
0.01,443,4.60719824,2.58124256,11.5067015,19,0,1
0.01,444,4.57943106,2.55427861,11.5081053,19,0,1
0.01,445,4.5516572,2.52758336,11.5091734,19,0,1
0.01,446,4.52388716,2.50115323,11.5099115,19,0,1
0.01,447,4.49611568,2.47500205,11.510334,19,0,1
0.01,448,4.46835184,2.44911504,11.5104418,19,0,1
0.01,449,4.44059324,2.42350101,11.5102444,19,0,1
0.01,450,4.41285992,2.39815736,11.5097456,19,0,1
0.01,451,4.38513994,2.37307954,11.5089531,19,0,1
0.01,452,4.35744524,2.34827018,11.5078783,19,0,1
0.01,453,4.3297739,2.32372952,11.5065193,19,0,1
0.01,454,4.3021431,2.29945421,11.5048904,19,0,1
0.01,455,4.2745409,2.2754488,11.5029945,19,0,1
0.01,456,4.24697399,2.25170183,11.5008354,19,0,1
0.01,457,4.21944618,2.22822237,11.4984264,19,0,1
