tol,traj,x,y,z,naccept,nreject,converged
0.01,373,6.17621422,4.96123648,10.1170645,8,0,1
0.01,374,6.16577625,4.92656851,10.1629229,8,0,1
0.01,375,6.15498304,4.8916955,10.2084408,8,0,1
0.01,376,6.14347219,4.85652685,10.2525501,8,0,1
0.01,377,6.13182306,4.82136106,10.2966499,8,0,1
0.01,378,6.11993837,4.78616333,10.3404598,8,0,1
0.01,379,6.10750341,4.75083637,10.3828993,8,0,1
0.01,380,6.09497738,4.71571922,10.4249811,8,0,1
0.01,381,6.0848918,4.68802309,10.4581499,8,0,1
0.01,382,6.07111168,4.65211487,10.497983,8,0,1
0.01,383,6.0570364,4.61611557,10.5373764,8,0,1
0.01,384,6.04206228,4.57984734,10.5748997,9,0,1
0.01,385,6.02609396,4.54343843,10.6101751,9,0,1
0.01,386,6.00970411,4.50729036,10.6443071,9,0,1
0.01,387,5.99290323,4.47132778,10.6774054,9,0,1
0.01,388,5.97570133,4.43577433,10.7092562,9,0,1
0.01,389,5.95796633,4.39568472,10.7449608,9,0,1
0.01,390,5.93994141,4.35865688,10.7766457,9,0,1
0.01,391,5.92642355,4.33291531,10.7969971,8,0,1
0.01,392,5.89273882,4.26821136,10.8410873,9,0,1
0.01,393,5.87278652,4.2305913,10.8694143,9,0,1
0.01,394,5.85317373,4.19433403,10.8988457,9,0,1
0.01,395,5.83314514,4.15739298,10.9265728,9,0,1
0.01,396,5.82189894,4.13551664,10.948988,9,0,1
0.01,397,5.80142784,4.09877348,10.9757566,9,0,1
0.01,398,5.78070211,4.06246328,11.0019083,9,0,1
0.01,399,5.75960255,4.02589989,11.027339,9,0,1
0.01,400,5.73244715,3.97860527,11.0575314,9,0,1
0.01,401,5.71060896,3.94211674,11.0815592,9,0,1
0.01,402,5.68848085,3.90573359,11.1046877,9,0,1
0.01,403,5.66609049,3.86947083,11.1273632,9,0,1
0.01,404,5.64195728,3.83276367,11.1482334,9,0,1
0.01,405,5.61862612,3.79382801,11.1652756,9,0,1
0.01,406,5.59536171,3.75770688,11.1854401,9,0,1
0.01,407,5.57184124,3.72170234,11.2050219,9,0,1
0.01,408,5.54806185,3.68588209,11.2237644,9,0,1
0.01,409,5.52405214,3.65016103,11.2421331,9,0,1
0.01,410,5.49981499,3.61461735,11.2597876,9,0,1
0.01,411,5.47535276,3.57923317,11.2768278,9,0,1
0.01,412,5.45069265,3.54406738,11.2931786,9,0,1
0.01,413,5.42578077,3.50896764,11.3091469,9,0,1
0.01,414,5.400702,3.474123,11.3243904,9,0,1
0.01,415,5.37539816,3.43941402,11.3391342,9,0,1
0.01,416,5.38197088,3.43921995,11.3649893,9,0,1
0.01,417,5.35639858,3.40481353,11.3789444,9,0,1
0.01,418,5.33061361,3.37043405,11.3922043,9,0,1
0.01,419,5.30465555,3.33637738,11.4050102,9,0,1
0.01,420,5.27855206,3.30251765,11.4172745,9,0,1
0.01,421,5.25226831,3.26886058,11.428978,9,0,1
0.01,422,5.22584963,3.2354517,11.4401388,9,0,1
0.01,423,5.19929218,3.20227814,11.4507647,9,0,1
0.01,424,5.14216948,3.13876939,11.4472342,9,0,1
0.01,425,5.11529922,3.10621738,11.4565401,9,0,1
0.01,426,5.08827925,3.07377434,11.4656267,9,0,1
0.01,427,5.0612359,3.04186249,11.4737349,9,0,1
0.01,428,5.03404379,3.00999331,11.4817295,9,0,1
0.01,429,5.00681067,2.97851372,11.4890957,9,0,1
0.01,430,4.97944593,2.94719839,11.49611,9,0,1
0.01,431,4.95200348,2.91615081,11.5026522,9,0,1
0.01,432,4.92450047,2.88539696,11.5087538,9,0,1
0.01,433,4.89689636,2.8548162,11.5145321,9,0,1
0.01,434,4.87952852,2.83512974,11.5273504,9,0,1
0.01,435,4.85175514,2.80490494,11.5323944,9,0,1
0.01,436,4.82391787,2.77492952,11.5370817,9,0,1
0.01,437,4.79602718,2.74514365,11.5414953,9,0,1
0.01,438,4.76712036,2.7119236,11.5454254,9,0,1
0.01,439,4.76053238,2.71403265,11.5534849,9,0,1
0.01,440,4.73270702,2.68614936,11.5563965,9,0,1
0.01,441,4.70487881,2.65861559,11.5589647,9,0,1
0.01,442,4.67709208,2.63149881,11.5611868,9,0,1
0.01,443,4.64928293,2.60467696,11.5631037,9,0,1
0.01,444,4.62156439,2.57831979,11.564703,9,0,1
0.01,445,4.5941782,2.54925489,11.5775051,9,0,1
0.01,446,4.56620312,2.52333474,11.5781002,9,0,1
0.01,447,4.53842545,2.49794483,11.5786076,9,0,1
0.01,448,4.50559998,2.45327735,11.5824795,9,0,1
0.01,449,4.47730923,2.42691302,11.5820198,9,0,1
0.01,450,4.44860983,2.40098882,11.5790567,9,0,1
0.01,451,4.41973257,2.37469101,11.5774202,9,0,1
0.01,452,4.39151001,2.34927917,11.5755949,9,0,1
0.01,453,4.36337662,2.32416058,11.5739279,9,0,1
0.01,454,4.33513641,2.29857707,11.5720377,9,0,1
0.01,455,4.30693626,2.27390885,11.5695295,9,0,1
