tol,traj,x,y,z,naccept,nreject,converged
0.01,78,0.21098116,0.221726686,0.0131095313,8,0,1
0.01,79,0.216348231,0.227723762,0.0136961527,8,0,1
0.01,80,0.221809611,0.233836576,0.0143040754,8,0,1
0.01,81,0.227366582,0.240066871,0.0149338655,8,0,1
0.01,82,0.233020246,0.246416137,0.0155861322,8,0,1
0.01,83,0.238772109,0.252886385,0.0162614323,8,0,1
0.01,84,0.244623289,0.259479225,0.0169602763,8,0,1
0.01,85,0.250574946,0.266196191,0.0176833831,8,0,1
0.01,86,0.256628722,0.273039371,0.0184313543,8,0,1
0.01,87,0.262785703,0.280010492,0.0192047004,8,0,1
0.01,88,0.26904729,0.287111312,0.0200041831,8,0,1
0.01,89,0.275414705,0.294343561,0.020830337,8,0,1
0.01,90,0.281889558,0.301709414,0.0216838438,8,0,1
0.01,91,0.28847295,0.30921039,0.0225653779,8,0,1
0.01,92,0.295166582,0.316848665,0.0234756414,8,0,1
0.01,93,0.301971614,0.324626148,0.0244151857,8,0,1
0.01,94,0.308889896,0.332544923,0.0253847595,8,0,1
0.01,95,0.31592229,0.3406066,0.0263850298,8,0,1
0.01,96,0.323070794,0.348813564,0.0274168197,8,0,1
0.01,97,0.330336511,0.357167602,0.0284806639,8,0,1
0.01,98,0.337721437,0.365671307,0.029577326,8,0,1
0.01,99,0.345226675,0.37432608,0.0307077114,8,0,1
0.01,100,0.352854192,0.383134812,0.0318722837,8,0,1
0.01,101,0.36060515,0.392098993,0.0330719762,8,0,1
0.01,102,0.369760126,0.40286839,0.0334936045,8,0,1
0.01,103,0.377811164,0.412213534,0.0347740091,8,0,1
0.01,104,0.385990441,0.421720803,0.0360967703,8,0,1
0.01,105,0.394299448,0.431392044,0.0374630541,8,0,1
0.01,106,0.402739555,0.441229492,0.0388740934,8,0,1
0.01,107,0.411312282,0.451235086,0.0403311886,8,0,1
0.01,108,0.42001918,0.46141094,0.041835662,8,0,1
0.01,109,0.428861737,0.471758991,0.0433888063,8,0,1
0.01,110,0.437841713,0.482281744,0.0449920855,8,0,1
0.01,111,0.446960449,0.492981076,0.0466468669,8,0,1
0.01,112,0.456219703,0.503859222,0.0483546183,8,0,1
0.01,113,0.465620488,0.51491797,0.0501167849,8,0,1
0.01,114,0.475165218,0.526160061,0.0519349836,8,0,1
0.01,115,0.484854877,0.537587285,0.0538107157,8,0,1
0.01,116,0.494691461,0.549202204,0.0557456538,8,0,1
0.01,117,0.504676402,0.561006665,0.0577413924,8,0,1
0.01,118,0.514811277,0.573002994,0.0597996265,8,0,1
0.01,119,0.525097907,0.585193515,0.061922159,8,0,1
0.01,120,0.535537779,0.597580492,0.0641106963,8,0,1
0.01,121,0.546132863,0.610166252,0.0663671345,8,0,1
0.01,122,0.556884825,0.622953176,0.0686933696,8,0,1
0.01,123,0.56779474,0.635943055,0.0710912421,8,0,1
0.01,124,0.578865349,0.649138927,0.0735628605,8,0,1
0.01,125,0.590097725,0.66254276,0.0761101693,8,0,1
0.01,126,0.601723194,0.676431,0.0787295923,8,0,1
0.01,127,0.61329174,0.69026643,0.0814399868,8,0,1
0.01,128,0.625027835,0.704317391,0.084233284,8,0,1
0.01,129,0.636932433,0.718585193,0.0871115103,8,0,1
0.01,130,0.649008095,0.733073592,0.0900773853,9,0,1
0.01,131,0.661260903,0.747791409,0.0931344777,9,0,1
0.01,132,0.673687994,0.762734056,0.0962833092,9,0,1
0.01,133,0.68629092,0.777903378,0.0995260328,9,0,1
0.01,134,0.699071288,0.793302238,0.102865063,9,0,1
0.01,135,0.712030768,0.808931947,0.106302492,9,0,1
0.01,136,0.725171924,0.824795961,0.109841041,9,0,1
0.01,137,0.738495171,0.840895474,0.113482662,9,0,1
0.01,138,0.752003133,0.857233584,0.117230058,9,0,1
0.01,139,0.765697062,0.873811781,0.12108539,9,0,1
0.01,140,0.779705644,0.890789211,0.125044227,9,0,1
0.01,141,0.793825865,0.907935023,0.129050717,9,0,1
0.01,142,0.808138311,0.925304532,0.133275688,9,0,1
0.01,143,0.822636604,0.942915261,0.137619033,9,0,1
0.01,144,0.837134182,0.960559785,0.141970232,9,0,1
0.01,145,0.852047205,0.978701949,0.146578044,9,0,1
0.01,146,0.867148578,0.997089028,0.151312277,9,0,1
0.01,147,0.882441401,1.01572466,0.156176656,9,0,1
0.01,148,0.897995293,1.03468347,0.161243439,9,0,1
0.01,149,0.913676083,1.05382288,0.166377023,9,0,1
0.01,150,0.929555893,1.07321978,0.171651453,9,0,1
0.01,151,0.945464611,1.09268701,0.176935092,9,0,1
0.01,152,0.961786866,1.11264944,0.182525843,9,0,1
0.01,153,0.978309333,1.13287151,0.188266382,9,0,1
0.01,154,0.995034873,1.15335655,0.194160864,9,0,1
0.01,155,1.01196718,1.17410874,0.200213686,9,0,1
0.01,156,1.02910864,1.19513106,0.206429318,9,0,1
0.01,157,1.04646242,1.21642685,0.212811962,9,0,1
0.01,158,1.0639956,1.23796272,0.219300494,9,0,1
0.01,159,1.08179057,1.25982428,0.226041794,9,0,1
0.01,160,1.09969115,1.28184783,0.232803792,9,0,1
0.01,161,1.117957,1.3043077,0.239941075,9,0,1
0.01,162,1.13643825,1.32704496,0.247263253,9,0,1
0.01,163,1.15513766,1.35006261,0.254775196,9,0,1
0.01,164,1.17406011,1.373366,0.262482971,9,0,1
0.01,165,1.19320893,1.39695883,0.270392209,9,0,1
0.01,166,1.2125622,1.42080367,0.27844739,9,0,1
0.01,167,1.23216379,1.44497216,0.286762506,9,0,1
0.01,168,1.25199819,1.46943641,0.29529354,9,0,1
0.01,169,1.27200878,1.49409819,0.304214478,9,0,1
0.01,170,1.29228759,1.51912725,0.313171983,9,0,1
0.01,171,1.3128047,1.5444572,0.322361529,9,0,1
0.01,172,1.33356369,1.57009137,0.331789583,9,0,1
0.01,173,1.35456502,1.59603012,0.341461122,9,0,1
0.01,174,1.37581062,1.62227488,0.351382017,9,0,1
0.01,175,1.39730012,1.64882481,0.361557305,9,0,1
0.01,176,1.41903758,1.67568374,0.371993929,9,0,1
0.01,177,1.44102287,1.7028513,0.382697225,9,0,1
0.01,178,1.46325672,1.73032689,0.393672526,9,0,1
0.01,179,1.48574102,1.75811231,0.404926389,9,0,1
0.01,180,1.50847709,1.78620839,0.416464746,9,0,1
0.01,181,1.53146529,1.81461442,0.428293288,9,0,1
0.01,182,1.55470812,1.84333241,0.440418929,9,0,1
0.01,183,1.5782063,1.87236273,0.452847689,9,0,1
0.01,184,1.60195947,1.90170264,0.465585053,9,0,1
0.01,185,1.62613022,1.93158937,0.478874803,9,0,1
0.01,186,1.65041578,1.96157527,0.492291629,9,0,1
0.01,187,1.67496121,1.9918735,0.506042123,9,0,1
0.01,188,1.70059788,2.0235126,0.52031523,9,0,1
0.01,189,1.72566009,2.05443025,0.534759879,9,0,1
0.01,190,1.75114202,2.08586025,0.549409747,9,0,1
0.01,191,1.77674329,2.11742282,0.564519823,9,0,1
0.01,192,1.80256069,2.14923191,0.580193162,9,0,1
0.01,193,1.82875192,2.18148851,0.596047521,9,0,1
0.01,194,1.85529578,2.21414137,0.61213243,9,0,1
0.01,195,1.88194454,2.24691916,0.628918946,9,0,1
0.01,196,1.90890145,2.28005648,0.646073341,9,0,1
0.01,197,1.93627763,2.31373143,0.663775563,9,0,1
0.01,198,1.96380389,2.34751773,0.681542814,9,0,1
0.01,199,1.99156129,2.38155341,0.699786186,9,0,1
0.01,200,2.0197475,2.41612005,0.71852529,9,0,1
0.01,201,2.04802442,2.45072818,0.737666309,9,0,1
0.01,202,2.07604146,2.48478341,0.758359671,9,0,1
0.01,203,2.10525322,2.52054715,0.778811336,9,0,1
0.01,204,2.13426661,2.5560925,0.798313975,9,0,1
0.01,205,2.16345954,2.59164643,0.819080353,9,0,1
0.01,206,2.19312167,2.62777066,0.840678871,9,0,1
0.01,207,2.22318935,2.66424894,0.863455176,9,0,1
0.01,208,2.25349474,2.70103693,0.886295617,9,0,1
0.01,209,2.28420424,2.73831177,0.90958041,9,0,1
0.01,210,2.31435895,2.77480721,0.932597995,9,0,1
0.01,211,2.34524274,2.81208301,0.956668735,9,0,1
0.01,212,2.37655497,2.84986591,0.981492698,9,0,1
0.01,213,2.40816045,2.88794422,1.00688088,9,0,1
0.01,214,2.44006491,2.92632246,1.0328455,9,0,1
0.01,215,2.47141457,2.96388888,1.05881906,9,0,1
0.01,216,2.50374317,3.00256848,1.08572793,9,0,1
0.01,217,2.5362463,3.04139519,1.11339235,9,0,1
0.01,218,2.56811786,3.07938051,1.14102077,9,0,1
0.01,219,2.6008811,3.11833811,1.16973639,9,0,1
0.01,220,2.63385153,3.15744805,1.19905341,9,0,1
0.01,221,2.66588998,3.19599915,1.2257849,9,0,1
0.01,222,2.69924402,3.23537183,1.25624919,9,0,1
0.01,223,2.73306155,3.27523303,1.28751397,9,0,1
0.01,224,2.76686811,3.31493616,1.31924522,9,0,1
0.01,225,2.80093336,3.35489225,1.35161173,9,0,1
0.01,226,2.83483005,3.39463186,1.38397932,10,0,1
0.01,227,2.86877728,3.43453217,1.41628337,10,0,1
0.01,228,2.90290499,3.47454953,1.44916761,10,0,1
0.01,229,2.93721294,3.51467991,1.48264194,10,0,1
0.01,230,2.97169638,3.5549159,1.5167098,10,0,1
0.01,231,3.00634551,3.5951848,1.55137384,10,0,1
0.01,232,3.04116511,3.63557029,1.58664823,10,0,1
0.01,233,3.07584047,3.67575312,1.62208939,10,0,1
0.01,234,3.11101532,3.71630383,1.65862978,10,0,1
0.01,235,3.14698482,3.75772643,1.69595659,10,0,1
0.01,236,3.18271637,3.79874682,1.73366642,10,0,1
0.01,237,3.21835995,3.8393333,1.77206111,10,0,1
0.01,238,3.25415373,3.88003922,1.81112206,10,0,1
0.01,239,3.29007888,3.92074609,1.85081851,10,0,1
0.01,240,3.32612991,3.96144199,1.891155,10,0,1
0.01,241,3.36230254,4.0021162,1.93214083,10,0,1
0.01,242,3.39858294,4.04274893,1.97376108,10,0,1
0.01,243,3.43497896,4.08333969,2.01604605,10,0,1
0.01,244,3.4713974,4.12379599,2.0588665,10,0,1
0.01,245,3.50800514,4.16426134,2.10248828,10,0,1
0.01,246,3.54469943,4.20463371,2.14677286,10,0,1
0.01,247,3.58147526,4.2449007,2.19172168,10,0,1
0.01,248,3.61860561,4.28520155,2.23800993,10,0,1
0.01,249,3.65552068,4.32521105,2.28429532,10,0,1
0.01,250,3.69249129,4.36506557,2.33125162,10,0,1
0.01,251,3.72951293,4.40475035,2.37888312,10,0,1
0.01,252,3.76638436,4.44409704,2.42684841,10,0,1
0.01,253,3.8035059,4.48341417,2.47587299,10,0,1
0.01,254,3.84108186,4.52369642,2.52436161,10,0,1
0.01,255,3.87805557,4.56206846,2.57550621,10,0,1
0.01,256,3.91534472,4.60112715,2.62615991,10,0,1
0.01,257,3.95257378,4.63967085,2.67774391,10,0,1
0.01,258,3.98976493,4.67786598,2.72985053,10,0,1
0.01,259,4.02696323,4.71586466,2.78269649,10,0,1
0.01,260,4.06413937,4.7535696,2.83618927,10,0,1
0.01,261,4.10118151,4.79075527,2.89007354,10,0,1
0.01,262,4.13826609,4.82779169,2.94479275,10,0,1
0.01,263,4.17529488,4.86448097,3.00013304,10,0,1
0.01,264,4.2123909,4.90102959,3.05703712,10,0,1
0.01,265,4.2492938,4.93698502,3.11377931,10,0,1
0.01,266,4.2861104,4.9725399,3.17114186,10,0,1
0.01,267,4.32283211,5.00767994,3.22912192,10,0,1
0.01,268,4.35950613,5.04246998,3.28821349,10,0,1
0.01,269,4.39599514,5.07671881,3.34746432,10,0,1
0.01,270,4.43235159,5.11049795,3.40731287,10,0,1
0.01,271,4.46856737,5.14379025,3.46775579,10,0,1
0.01,272,4.50464201,5.17657948,3.52881265,10,0,1
0.01,273,4.54015541,5.20811033,3.59029031,10,0,1
0.01,274,4.57578754,5.23970032,3.65238476,10,0,1
0.01,275,4.6112752,5.27068472,3.71496534,10,0,1
0.01,276,4.64637661,5.30077457,3.77875447,10,0,1
0.01,277,4.68131876,5.33051252,3.84239364,10,0,1
0.01,278,4.71608829,5.35963869,3.90670085,10,0,1
0.01,279,4.75105381,5.38904619,3.97122478,10,0,1
0.01,280,4.78528357,5.41695356,4.03627968,10,0,1
0.01,281,4.81922483,5.44418383,4.10176086,10,0,1
0.01,282,4.85286474,5.47071743,4.16764688,10,0,1
0.01,283,4.88618803,5.49654102,4.23392296,10,0,1
0.01,284,4.91917992,5.52163792,4.30056286,10,0,1
0.01,285,4.95182753,5.5459919,4.3675456,10,0,1
0.01,286,4.98411703,5.56959105,4.43485498,10,0,1
0.01,287,5.01603317,5.59241676,4.50246191,10,0,1
0.01,288,5.04840708,5.61603832,4.56916618,10,0,1
0.01,289,5.07984209,5.63783789,4.63804436,10,0,1
0.01,290,5.11076784,5.65864658,4.70640326,10,0,1
0.01,291,5.14132118,5.67875099,4.77518177,10,0,1
0.01,292,5.17144299,5.69801617,4.84398556,10,0,1
0.01,293,5.20081186,5.71600151,4.91250038,10,0,1
0.01,294,5.23003817,5.73361969,4.98154402,10,0,1
0.01,295,5.25738287,5.74843788,5.05302763,10,0,1
0.01,296,5.28594637,5.76474094,5.12248898,10,0,1
0.01,297,5.31406593,5.78024864,5.19205141,10,0,1
0.01,298,5.34173584,5.79495955,5.26169872,10,0,1
0.01,299,5.36869097,5.80852032,5.33095026,10,0,1
0.01,300,5.39540529,5.82160282,5.40061712,10,0,1
0.01,301,5.42164469,5.83388519,5.47029305,10,0,1
0.01,302,5.44740152,5.84536743,5.53995419,10,0,1
0.01,303,5.47185659,5.85485506,5.60905027,10,0,1
0.01,304,5.49639797,5.86428308,5.67842102,10,0,1
0.01,305,5.52052259,5.87315178,5.74774981,10,0,1
0.01,306,5.54411936,5.88120127,5.8169384,10,0,1
0.01,307,5.56719494,5.88844585,5.88598871,10,0,1
0.01,308,5.59075737,5.89650393,5.95479488,10,0,1
0.01,309,5.61289024,5.90232182,6.02353716,10,0,1
0.01,310,5.6346221,5.90765142,6.09181976,10,0,1
0.01,311,5.65603828,5.91193056,6.16106653,10,0,1
0.01,312,5.67664766,5.91556787,6.22910404,10,0,1
0.01,313,5.6967411,5.91848373,6.29687166,10,0,1
0.01,314,5.71631956,5.92068481,6.3643651,10,0,1
0.01,315,5.73538113,5.92217875,6.43156672,10,0,1
0.01,316,5.75392389,5.92297554,6.49844885,10,0,1
0.01,317,5.77195454,5.92309093,6.56501007,10,0,1
0.01,318,5.78945923,5.92252398,6.63121939,10,0,1
0.01,319,5.80645943,5.92130041,6.69708681,10,0,1
0.01,320,5.8229413,5.91942072,6.76258087,10,0,1
0.01,321,5.83891773,5.91690731,6.82769775,10,0,1
0.01,322,5.85425615,5.91359377,6.89229488,10,0,1
0.01,323,5.86921263,5.90982628,6.9566431,10,0,1
0.01,324,5.88496304,5.90670538,7.02186108,11,0,1
0.01,325,5.90152597,5.90278769,7.09057045,11,0,1
0.01,326,5.9175663,5.89808798,7.15903616,11,0,1
0.01,327,5.9330802,5.89259958,7.22724915,11,0,1
0.01,328,5.94807243,5.88646317,7.29516268,11,0,1
0.01,329,5.96252775,5.87950039,7.36279535,11,0,1
0.01,330,5.97644806,5.87178612,7.43011761,11,0,1
0.01,331,5.98982954,5.86332226,7.49711084,11,0,1
0.01,332,6.002666,5.85411406,7.56376028,11,0,1
0.01,333,6.01495934,5.84416723,7.63004637,11,0,1
0.01,334,6.0267067,5.83348846,7.69596195,11,0,1
0.01,335,6.03793859,5.82250547,7.76144934,11,0,1
0.01,336,6.04859591,5.81050301,7.82655716,11,0,1
0.01,337,6.05870152,5.79781055,7.8912425,11,0,1
0.01,338,6.06845427,5.78357172,7.95751333,11,0,1
0.01,339,6.07742453,5.76949072,8.02128506,11,0,1
0.01,340,6.08584261,5.75475502,8.08458519,11,0,1
0.01,341,6.09370899,5.73936701,8.14741039,11,0,1
0.01,342,6.10101843,5.72334099,8.20974064,11,0,1
0.01,343,6.10777855,5.70669508,8.27155972,11,0,1
0.01,344,6.11397982,5.68943167,8.33285046,11,0,1
0.01,345,6.11963224,5.67156553,8.39361763,11,0,1
0.01,346,6.12529516,5.65325308,8.45494747,11,0,1
0.01,347,6.12950611,5.63402271,8.51412582,11,0,1
0.01,348,6.13372612,5.61462212,8.57350826,11,0,1
0.01,349,6.13704777,5.59397316,8.63232136,11,0,1
0.01,350,6.13993311,5.57319498,8.69027901,11,0,1
0.01,351,6.14227152,5.55188465,8.74763107,11,0,1
0.01,352,6.14403772,5.52990675,8.80443859,11,0,1
0.01,353,6.14528513,5.50754309,8.86055756,11,0,1
0.01,354,6.14600754,5.4838953,8.91733265,11,0,1
0.01,355,6.14615822,5.46052408,8.97217274,11,0,1
0.01,356,6.14577484,5.4366889,9.02635098,11,0,1
0.01,357,6.14486504,5.41241026,9.07986259,11,0,1
0.01,358,6.14343023,5.38769007,9.13271046,11,0,1
0.01,359,6.14147377,5.36254692,9.18487835,11,0,1
0.01,360,6.13900375,5.33700132,9.23636246,11,0,1
0.01,361,6.13602018,5.31105995,9.28715324,11,0,1
0.01,362,6.13253403,5.28474808,9.33724594,11,0,1
0.01,363,6.12854862,5.25807381,9.38663769,11,0,1
0.01,364,6.12495232,5.23308706,9.43631649,11,0,1
0.01,365,6.12010384,5.20596838,9.48448658,11,0,1
0.01,366,6.11478424,5.17854786,9.53196907,11,0,1
0.01,367,6.10900116,5.15084648,9.57876015,11,0,1
0.01,368,6.10276365,5.12288189,9.62485218,11,0,1
0.01,369,6.09607458,5.09466076,9.67025566,11,0,1
0.01,370,6.08878279,5.06584024,9.71516514,11,0,1
0.01,371,6.08121538,5.03715944,9.7591753,11,0,1
0.01,372,6.0736146,5.00918579,9.80195045,11,0,1
0.01,373,6.06522322,4.9801302,9.84458923,11,0,1
0.01,374,6.05621433,4.95007563,9.8873558,11,0,1
0.01,375,6.0467968,4.92024136,9.92881584,11,0,1
0.01,376,6.03717232,4.89065838,9.96939087,11,0,1
0.01,377,6.02716351,4.86094093,10.0092869,11,0,1
0.01,378,6.01677942,4.83109856,10.0485125,11,0,1
0.01,379,6.00653887,4.80220461,10.0865765,11,0,1
0.01,380,5.9954524,4.77218533,10.1244783,11,0,1
0.01,381,5.98401833,4.74208832,10.1617203,11,0,1
0.01,382,5.97223806,4.71191359,10.1983089,11,0,1
0.01,383,5.95982933,4.68116951,10.2336445,11,0,1
0.01,384,5.94737148,4.65085936,10.2688847,11,0,1
0.01,385,5.93460274,4.62051964,10.3034821,11,0,1
0.01,386,5.92152691,4.59015465,10.337451,11,0,1
0.01,387,5.90814924,4.55977249,10.3707943,11,0,1
0.01,388,5.89448404,4.52938986,10.4035273,11,0,1
0.01,389,5.88124037,4.50018978,10.4371147,11,0,1
0.01,390,5.86724854,4.47016382,10.4687195,11,0,1
0.01,391,5.85279274,4.43985224,10.4997625,11,0,1
0.01,392,5.83808041,4.40957069,10.5302238,11,0,1
0.01,393,5.82311487,4.37932682,10.5601044,11,0,1
0.01,394,5.80790663,4.34912872,10.5894184,11,0,1
0.01,395,5.7924633,4.3189826,10.6181746,11,0,1
0.01,396,5.77679491,4.28890085,10.6463747,11,0,1
0.01,397,5.76090288,4.25888348,10.6740332,11,0,1
0.01,398,5.74479914,4.2289381,10.7011557,11,0,1
0.01,399,5.72848797,4.19907665,10.7277479,11,0,1
0.01,400,5.71224833,4.16955614,10.7540045,11,0,1
0.01,401,5.69554949,4.13987064,10.7795715,11,0,1
0.01,402,5.67866373,4.11027431,10.8046379,11,0,1
0.01,403,5.66160297,4.08078861,10.8292093,11,0,1
0.01,404,5.64436674,4.05140543,10.8532925,11,0,1
0.01,405,5.62631321,4.02125597,10.8762112,11,0,1
0.01,406,5.60894156,3.99232769,10.8994942,11,0,1
0.01,407,5.59228849,3.96480942,10.922514,11,0,1
0.01,408,5.57421923,3.93554521,10.944747,11,0,1
0.01,409,5.55523109,3.90537119,10.9656973,11,0,1
0.01,410,5.53727341,3.87693858,10.9871902,11,0,1
0.01,411,5.51879787,3.8477726,11.0093489,11,0,1
0.01,412,5.5014143,3.82109976,11.0295219,11,0,1
0.01,413,5.48270655,3.7925272,11.0494757,11,0,1
0.01,414,5.4639411,3.76419163,11.068985,11,0,1
0.01,415,5.44455624,3.7348659,11.0867386,11,0,1
0.01,416,5.42587185,3.70746326,11.1062841,11,0,1
0.01,417,5.40764856,3.68072987,11.1252708,11,0,1
0.01,418,5.38819122,3.65276933,11.1428871,11,0,1
0.01,419,5.36860466,3.62465978,11.1602154,11,0,1
0.01,420,5.34989595,3.59790492,11.178009,11,0,1
0.01,421,5.33102226,3.57146525,11.1952238,11,0,1
0.01,422,5.31146765,3.5442822,11.2116556,11,0,1
0.01,423,5.29113483,3.51634741,11.2271585,11,0,1
0.01,424,5.27190113,3.49006128,11.2432814,11,0,1
0.01,425,5.25390434,3.46549201,11.2596979,11,0,1
0.01,426,5.23796988,3.43698049,11.2870226,11,0,1
0.01,427,5.21843624,3.41095066,11.3021021,11,0,1
0.01,428,5.198874,3.38510752,11.3168793,11,0,1
0.01,429,5.17761755,3.35763788,11.330122,12,0,1
0.01,430,5.15409422,3.3279984,11.3413391,12,0,1
0.01,431,5.13045263,3.29856014,11.3520832,12,0,1
0.01,432,5.10669756,3.26931262,11.3623562,12,0,1
0.01,433,5.08283329,3.24030614,11.372262,12,0,1
0.01,434,5.05886555,3.21148753,11.3816767,12,0,1
0.01,435,5.03480101,3.18288708,11.3906441,12,0,1
0.01,436,5.0106492,3.15450168,11.399188,12,0,1
0.01,437,4.98637295,3.12629724,11.4072809,12,0,1
0.01,438,4.96205902,3.09836054,11.414978,12,0,1
0.01,439,4.93766546,3.07067728,11.4224968,12,0,1
0.01,440,4.91320515,3.04319048,11.4294472,12,0,1
0.01,441,4.88868332,3.01593471,11.4360123,12,0,1
0.01,442,4.8640976,2.98890162,11.4421892,12,0,1
0.01,443,4.8394599,2.96210265,11.4480009,12,0,1
0.01,444,4.81479168,2.93555999,11.4534435,12,0,1
0.01,445,4.79006147,2.90922499,11.4585333,12,0,1
0.01,446,4.76530457,2.88313937,11.463273,12,0,1
0.01,447,4.74052238,2.85731888,11.4676685,12,0,1
0.01,448,4.7157135,2.83171582,11.4717369,12,0,1
0.01,449,4.69086885,2.80633783,11.4754715,12,0,1
0.01,450,4.66601086,2.78119969,11.4788914,12,0,1
0.01,451,4.64114714,2.75630975,11.4820013,12,0,1
0.01,452,4.61626625,2.73164845,11.4848099,12,0,1
0.01,453,4.59138727,2.70723009,11.4873257,12,0,1
0.01,454,4.5665164,2.68306208,11.4895535,12,0,1
0.01,455,4.54260969,2.66008687,11.4920301,12,0,1
0.01,456,4.51772499,2.63634968,11.4937115,12,0,1
0.01,457,4.49285936,2.61285281,11.4951324,12,0,1
