dt,traj,x,y,z,converged
0.5,548,Inf,NaN,NaN,1
0.5,549,Inf,NaN,NaN,1
0.5,550,Inf,NaN,NaN,1
0.5,551,Inf,NaN,NaN,1
0.5,552,Inf,NaN,NaN,1
0.5,553,Inf,NaN,NaN,1
0.5,554,Inf,NaN,NaN,1
0.5,555,Inf,NaN,NaN,1
0.5,556,Inf,NaN,NaN,1
0.5,557,Inf,NaN,NaN,1
0.5,558,Inf,NaN,NaN,1
0.5,559,Inf,NaN,NaN,1
0.5,560,Inf,NaN,NaN,1
0.5,561,Inf,NaN,NaN,1
0.5,562,Inf,NaN,NaN,1
0.5,563,Inf,NaN,NaN,1
0.5,564,Inf,NaN,NaN,1
0.5,565,Inf,NaN,NaN,1
0.5,566,Inf,NaN,NaN,1
0.5,567,Inf,NaN,NaN,1
0.5,568,Inf,NaN,NaN,1
0.5,569,Inf,NaN,NaN,1
0.5,570,Inf,NaN,NaN,1
0.5,571,Inf,NaN,NaN,1
0.5,572,Inf,NaN,NaN,1
0.5,573,Inf,NaN,NaN,1
0.5,574,Inf,NaN,NaN,1
0.5,575,Inf,NaN,NaN,1
0.5,576,Inf,NaN,NaN,1
0.5,577,Inf,NaN,NaN,1
0.5,578,Inf,NaN,NaN,1
0.5,579,Inf,NaN,NaN,1
0.5,580,Inf,NaN,NaN,1
0.5,581,Inf,NaN,NaN,1
0.5,582,Inf,NaN,NaN,1
