tol,traj,x,y,z,naccept,nreject,converged
0.01,38,0.0722740591,0.0590039305,0.00163487846,12,1,1
0.01,39,0.0742395073,0.0615682565,0.00174385367,12,1,1
0.01,40,0.0763103291,0.0641927496,0.00185750832,12,1,1
0.01,41,0.0784959495,0.0668774769,0.00197578315,12,1,1
0.01,42,0.0808129758,0.0696219057,0.00209841738,12,1,1
0.01,43,0.0827881545,0.0724675059,0.00223528524,12,2,1
0.01,44,0.0917518213,0.0747533739,0.00231201039,12,1,1
0.01,45,0.086421214,0.0784156621,0.0025270367,12,1,1
0.01,46,0.0844855085,0.0818618387,0.00272103143,12,1,1
0.01,47,0.086310938,0.0850388929,0.00288893282,13,1,1
0.01,48,0.0893097594,0.0881821439,0.00305162044,13,1,1
0.01,49,0.0941894799,0.0912158489,0.00320071517,12,1,1
0.01,50,0.103159972,0.0939052328,0.00331404014,12,1,1
0.01,51,0.105710968,0.0973219723,0.00350460573,12,2,1
0.01,52,0.109610125,0.100681715,0.00368861412,12,2,1
0.01,53,0.113547839,0.104120731,0.00387657573,12,1,1
0.01,54,0.117212065,0.10767182,0.0040836609,12,1,1
0.01,55,0.121011645,0.111294687,0.00429788511,12,1,1
0.01,56,0.124913633,0.114994057,0.00452018855,12,1,1
0.01,57,0.136344343,0.117917724,0.00465474324,12,0,1
0.01,58,0.133462995,0.122576147,0.00498491293,12,0,1
0.01,59,0.133704841,0.126981944,0.00528809428,12,0,1
0.01,60,0.135385573,0.131322816,0.00558507862,12,0,1
0.01,61,0.137868673,0.135670528,0.0058840164,12,0,1
0.01,62,0.140855893,0.14005971,0.00618897704,12,0,1
0.01,63,0.144179299,0.144510612,0.00650247745,12,0,1
0.01,64,0.147758126,0.1490338,0.0068259337,12,0,1
0.01,65,0.151536107,0.153637066,0.00716048712,12,0,1
0.01,66,0.15547961,0.158325791,0.00750700897,12,0,1
0.01,67,0.159568593,0.163103789,0.00786620472,12,0,1
0.01,68,0.163786843,0.167974561,0.00823876355,12,0,1
0.01,69,0.168125972,0.172940657,0.00862526521,12,0,1
0.01,70,0.172577202,0.178004757,0.00902633276,12,0,1
0.01,71,0.177136123,0.183169067,0.00944253616,12,0,1
0.01,72,0.181799054,0.188435599,0.00987444539,12,0,1
0.01,73,0.186564714,0.193806246,0.0103226192,12,0,1
0.01,74,0.19143039,0.199283049,0.0107876547,12,0,1
0.01,75,0.196395725,0.20486787,0.0112701356,12,0,1
0.01,76,0.201460034,0.210562482,0.0117706554,12,0,1
0.01,77,0.20662342,0.21636866,0.0122898193,12,0,1
0.01,78,0.211885557,0.222288236,0.0128282569,12,0,1
0.01,79,0.217246875,0.228322998,0.0133865979,12,0,1
0.01,80,0.222707853,0.234474689,0.0139654959,12,0,1
0.01,81,0.228269219,0.240744993,0.0145656038,12,0,1
0.01,82,0.23393172,0.247135907,0.0151876332,12,0,1
0.01,83,0.239696085,0.253649116,0.015832264,12,0,1
0.01,84,0.245563239,0.260286331,0.0165002178,12,0,1
0.01,85,0.251534253,0.267049462,0.0171922334,12,0,1
0.01,86,0.257609963,0.273940265,0.0179090649,12,0,1
0.01,87,0.263791621,0.28096056,0.0186514836,12,0,1
0.01,88,0.27008003,0.288112193,0.0194202866,12,0,1
0.01,89,0.276476711,0.295397043,0.0202162936,12,0,1
0.01,90,0.282982618,0.302816898,0.0210403372,12,0,1
0.01,91,0.289598793,0.310373753,0.0218932834,12,0,1
0.01,92,0.296326429,0.318069339,0.0227760039,12,0,1
0.01,93,0.303167164,0.325905621,0.0236893967,12,0,1
0.01,94,0.310122102,0.333884507,0.024634378,12,0,1
0.01,95,0.317192614,0.342007846,0.0256118868,12,0,1
0.01,96,0.324379861,0.350277513,0.0266228896,12,0,1
0.01,97,0.331685185,0.358695477,0.0276683643,12,0,1
0.01,98,0.339109987,0.367263764,0.0287493486,12,0,1
0.01,99,0.346655458,0.375984192,0.0298668537,12,0,1
0.01,100,0.35432291,0.384858757,0.0310219321,12,0,1
0.01,101,0.362113625,0.393889368,0.0322156623,12,0,1
0.01,102,0.370029151,0.403078049,0.0334491432,12,0,1
0.01,103,0.378070503,0.412426651,0.0347234868,12,0,1
0.01,104,0.38623932,0.421937346,0.0360398628,12,0,1
0.01,105,0.394536585,0.431611896,0.0373994336,12,0,1
0.01,106,0.402963936,0.441452354,0.0388034023,12,0,1
0.01,107,0.411522388,0.451460719,0.0402529798,12,0,1
0.01,108,0.420213521,0.461638898,0.0417494625,12,0,1
0.01,109,0.429038763,0.471988797,0.043294102,12,0,1
0.01,110,0.437999666,0.482512712,0.0448883213,12,0,1
0.01,111,0.447097808,0.49321267,0.0465335622,12,0,1
0.01,112,0.456335098,0.504090726,0.0482313335,12,0,1
0.01,113,0.465713799,0.515149236,0.0499833263,12,0,1
0.01,114,0.475236297,0.526390553,0.0517913885,12,0,1
0.01,115,0.48490563,0.537817299,0.0536574684,12,0,1
0.01,116,0.494725257,0.549432278,0.0555837415,12,0,1
0.01,117,0.504698217,0.56123817,0.0575725064,12,0,1
0.01,118,0.514828086,0.573238075,0.0596260428,12,0,1
0.01,119,0.525117576,0.585434973,0.0617466606,12,0,1
0.01,120,0.535569012,0.597831786,0.0639363974,12,0,1
0.01,121,0.546183288,0.610431135,0.066197291,12,0,1
0.01,122,0.556961417,0.623235226,0.0685309246,12,0,1
0.01,123,0.56790334,0.636246443,0.0709389225,12,0,1
0.01,124,0.579009473,0.649466515,0.0734228194,12,0,1
0.01,125,0.590279758,0.662897408,0.0759841427,12,0,1
0.01,126,0.601715147,0.67654103,0.0786245912,12,0,1
0.01,127,0.613316119,0.69039917,0.0813458785,12,0,1
0.01,128,0.625084102,0.704473853,0.0841499418,12,0,1
0.01,129,0.637019992,0.718766868,0.0870387331,12,0,1
0.01,130,0.64912504,0.733280241,0.0900142863,12,0,1
0.01,131,0.661401093,0.748016238,0.0930788517,12,0,1
0.01,132,0.673849344,0.762976527,0.096234642,12,0,1
0.01,133,0.686471641,0.778163671,0.0994841084,12,0,1
0.01,134,0.699269652,0.793579757,0.102829576,12,0,1
0.01,135,0.712245166,0.809227109,0.106273636,12,0,1
0.01,136,0.725399792,0.825107694,0.109818771,12,0,1
0.01,137,0.738735199,0.841223955,0.113467641,12,0,1
0.01,138,0.752253056,0.857577741,0.117222786,12,0,1
0.01,139,0.765955091,0.874171495,0.121087082,12,0,1
0.01,140,0.779843152,0.891007423,0.125063255,12,0,1
0.01,141,0.793918848,0.90808773,0.129154116,12,0,1
0.01,142,0.80818373,0.925414324,0.133362532,12,0,1
0.01,143,0.822639704,0.942989588,0.137691543,12,0,1
0.01,144,0.837288499,0.96081531,0.142143965,12,0,1
0.01,145,0.852131784,0.978893816,0.146723017,12,0,1
0.01,146,0.867171288,0.997227371,0.151431873,12,0,1
0.01,147,0.882408381,1.01581776,0.156273603,12,0,1
0.01,148,0.897845387,1.03466749,0.161251679,12,0,1
0.01,149,0.913483441,1.05377841,0.166369319,12,0,1
0.01,150,0.929323971,1.07315218,0.171629786,12,0,1
0.01,151,0.945369422,1.09279168,0.177036852,12,0,1
0.01,152,0.96162051,1.11269796,0.182593703,12,0,1
0.01,153,0.978079796,1.13287377,0.188304201,12,0,1
0.01,154,0.994747758,1.15332007,0.194171697,12,0,1
0.01,155,1.01162696,1.17403948,0.2002002,12,0,1
0.01,156,1.02871835,1.19503355,0.206393376,12,0,1
0.01,157,1.04602373,1.21630406,0.212755054,12,0,1
0.01,158,1.06354475,1.23785293,0.219289243,12,0,1
0.01,159,1.08128273,1.25968182,0.225999922,12,0,1
0.01,160,1.09923911,1.28179216,0.232891098,12,0,1
0.01,161,1.11741614,1.30418611,0.239967093,12,0,1
0.01,162,1.13581395,1.3268646,0.247231901,12,0,1
0.01,163,1.15443468,1.34982967,0.254689962,12,0,1
0.01,164,1.17328036,1.37308288,0.262345731,12,0,1
0.01,165,1.19235158,1.39662564,0.27020365,12,0,1
0.01,166,1.21165025,1.42045891,0.278268009,12,0,1
0.01,167,1.23117769,1.44458449,0.286543697,12,0,1
0.01,168,1.2509346,1.46900344,0.295035213,12,0,1
0.01,169,1.27092278,1.49371719,0.303747475,12,0,1
0.01,170,1.29117119,1.51872921,0.312691391,13,0,1
0.01,171,1.3116982,1.5440433,0.321876168,13,0,1
0.01,172,1.33246112,1.56965566,0.331296712,13,0,1
0.01,173,1.35345995,1.59556723,0.340958148,13,0,1
0.01,174,1.37469709,1.62177908,0.350865573,13,0,1
0.01,175,1.39617264,1.64829135,0.361023992,13,0,1
0.01,176,1.41788852,1.67510533,0.37143892,13,0,1
0.01,177,1.43984568,1.70222163,0.382115513,13,0,1
0.01,178,1.4620446,1.72964036,0.393059283,13,0,1
0.01,179,1.48448586,1.75736165,0.404275477,13,0,1
0.01,180,1.50717139,1.78538668,0.415769905,13,0,1
0.01,181,1.5301007,1.81371403,0.427547544,13,0,1
0.01,182,1.55327618,1.8423456,0.439614922,13,0,1
0.01,183,1.57669723,1.87128019,0.451977253,13,0,1
0.01,184,1.60036504,1.90051782,0.46464029,13,0,1
0.01,185,1.62428021,1.93005884,0.47761023,13,0,1
0.01,186,1.64844322,1.95990169,0.490892529,13,0,1
0.01,187,1.67285478,1.99004734,0.504493952,13,0,1
0.01,188,1.69751477,2.02049375,0.518419683,13,0,1
0.01,189,1.72242463,2.05124187,0.532676697,13,0,1
0.01,190,1.74758351,2.08228898,0.547270477,13,0,1
0.01,191,1.7729919,2.11363506,0.56220758,13,0,1
0.01,192,1.79865062,2.14527893,0.577494502,13,0,1
0.01,193,1.82455945,2.17721915,0.593137443,13,0,1
0.01,194,1.85071826,2.2094543,0.60914278,13,0,1
0.01,195,1.87712693,2.24198294,0.62551713,13,0,1
0.01,196,1.90378511,2.27480245,0.642266691,13,0,1
0.01,197,1.93069363,2.30791283,0.659398854,13,0,1
0.01,198,1.95785141,2.34131026,0.67691958,13,0,1
0.01,199,1.98525774,2.37499309,0.694835603,13,0,1
0.01,200,2.01291323,2.40895939,0.713154137,13,0,1
0.01,201,2.04081678,2.44320631,0.731881797,13,0,1
0.01,202,2.06896782,2.47773099,0.751025379,13,0,1
0.01,203,2.09736586,2.51253104,0.770591974,13,0,1
0.01,204,2.1260097,2.54760265,0.7905882,13,0,1
0.01,205,2.15489888,2.5829432,0.811021507,13,0,1
0.01,206,2.18403196,2.61854863,0.83189851,13,0,1
0.01,207,2.21340823,2.65441585,0.853226364,13,0,1
0.01,208,2.24302721,2.69054174,0.875012815,13,0,1
0.01,209,2.27288556,2.72691989,0.897263527,13,0,1
0.01,210,2.30298424,2.76354861,0.919987261,13,0,1
0.01,211,2.33332038,2.80042195,0.943190396,13,0,1
0.01,212,2.36389208,2.8375349,0.966879785,13,0,1
0.01,213,2.39469886,2.87488413,0.991063595,13,0,1
0.01,214,2.42573881,2.9124639,1.0157491,13,0,1
0.01,215,2.45700955,2.95026851,1.04094279,13,0,1
0.01,216,2.4885087,2.98829222,1.06665218,13,0,1
0.01,217,2.5202353,3.02653027,1.09288538,13,0,1
0.01,218,2.55218577,3.06497526,1.11964846,13,0,1
0.01,219,2.58435965,3.10362291,1.14695048,13,0,1
0.01,220,2.61675262,3.14246464,1.1747973,13,0,1
0.01,221,2.64936256,3.18149447,1.20319653,13,0,1
0.01,222,2.68218803,3.2207067,1.23215675,13,0,1
0.01,223,2.71522427,3.2600913,1.26168334,13,0,1
0.01,224,2.74846911,3.29964256,1.29178452,13,0,1
0.01,225,2.78192043,3.33935285,1.32246852,13,0,1
0.01,226,2.81557512,3.37921453,1.35374248,13,0,1
0.01,227,2.8494277,3.41921687,1.38561177,13,0,1
0.01,228,2.88347697,3.45935392,1.41808617,13,0,1
0.01,229,2.91771841,3.49961543,1.45117176,13,0,1
0.01,230,2.95214939,3.53999329,1.48487663,13,0,1
0.01,231,2.98676372,3.58047557,1.51920557,13,0,1
0.01,232,3.02156019,3.6210556,1.55416846,13,0,1
0.01,233,3.05653358,3.66172171,1.58977199,13,0,1
0.01,234,3.09167886,3.70246339,1.62602186,13,0,1
0.01,235,3.1269927,3.7432704,1.66292644,13,0,1
0.01,236,3.16247058,3.78413153,1.70049179,13,0,1
0.01,237,3.19810724,3.82503557,1.7387253,13,0,1
0.01,238,3.2338984,3.86597133,1.77763474,13,0,1
0.01,239,3.26984501,3.90691257,1.81712866,14,0,1
0.01,240,3.30595136,3.94780874,1.8568995,14,0,1
0.01,241,3.34219098,3.98870468,1.89731777,14,0,1
0.01,242,3.3785553,4.02958632,1.93838549,14,0,1
0.01,243,3.41504097,4.07044458,1.98010767,14,0,1
0.01,244,3.45164108,4.11126566,2.02248764,14,0,1
0.01,245,3.48834872,4.15203571,2.06552553,14,0,1
0.01,246,3.52515793,4.19274378,2.10922551,14,0,1
0.01,247,3.56206203,4.23337555,2.15358925,14,0,1
0.01,248,3.59905648,4.27392006,2.19862151,14,0,1
0.01,249,3.63613033,4.31436062,2.24431944,14,0,1
0.01,250,3.67327881,4.35468483,2.29068637,14,0,1
0.01,251,3.71049476,4.39487982,2.33772588,14,0,1
0.01,252,3.74777055,4.4349308,2.38543606,14,0,1
0.01,253,3.78509808,4.47482204,2.43381858,14,0,1
0.01,254,3.82246828,4.51453924,2.48287225,14,0,1
0.01,255,3.85987663,4.55407095,2.53260112,14,0,1
0.01,256,3.89731407,4.5934,2.58300376,14,0,1
0.01,257,3.93476915,4.63250971,2.63407588,14,0,1
0.01,258,3.97223425,4.67138433,2.68581772,14,0,1
0.01,259,4.00970316,4.71001148,2.7382319,14,0,1
0.01,260,4.04716444,4.74837303,2.79131341,14,0,1
0.01,261,4.08461046,4.78645372,2.84506202,14,0,1
0.01,262,4.12203074,4.82423687,2.8994751,14,0,1
0.01,263,4.15941668,4.86170673,2.95454955,14,0,1
0.01,264,4.19675827,4.89884663,3.01028442,14,0,1
0.01,265,4.23404551,4.93564034,3.06667495,14,0,1
0.01,266,4.27126837,4.97207022,3.12371778,14,0,1
0.01,267,4.30841732,5.00811958,3.1814096,14,0,1
0.01,268,4.34548044,5.04377079,3.2397449,14,0,1
0.01,269,4.3824482,5.07900763,3.2987206,14,0,1
0.01,270,4.41931057,5.11381197,3.35833216,14,0,1
0.01,271,4.45605373,5.14816523,3.41857123,14,0,1
0.01,272,4.49266911,5.18205023,3.47943425,14,0,1
0.01,273,4.52914429,5.21544981,3.54091501,14,0,1
0.01,274,4.56546783,5.2483449,3.60300612,14,0,1
0.01,275,4.6016283,5.28071833,3.6657021,14,0,1
0.01,276,4.6376133,5.31255102,3.72899604,14,0,1
0.01,277,4.67341089,5.34382439,3.79287672,14,0,1
0.01,278,4.70900869,5.37452078,3.85733891,14,0,1
0.01,279,4.7443943,5.40462017,3.92237329,14,0,1
0.01,280,4.77955437,5.4341054,3.98796988,14,0,1
0.01,281,4.81447792,5.46295643,4.05412483,14,0,1
0.01,282,4.84914923,5.49115419,4.12082052,14,0,1
0.01,283,4.88355589,5.51867962,4.18805075,14,0,1
0.01,284,4.91768503,5.54551411,4.25580311,14,0,1
0.01,285,4.9515233,5.57163811,4.3240695,14,0,1
0.01,286,4.98505545,5.59703207,4.39283657,14,0,1
0.01,287,5.01826906,5.6216774,4.46209335,14,0,1
0.01,288,5.05114698,5.64555264,4.53182364,14,0,1
0.01,289,5.08367777,5.66863966,4.60202122,14,0,1
0.01,290,5.11584711,5.6909194,4.67266989,14,0,1
0.01,291,5.14763784,5.71237135,4.74375582,14,0,1
0.01,292,5.17903662,5.73297548,4.81526375,14,0,1
0.01,293,5.21002626,5.75271177,4.88718224,14,0,1
0.01,294,5.24059439,5.77156162,4.95949459,14,0,1
0.01,295,5.27072191,5.7895031,5.03218412,14,0,1
0.01,296,5.30039644,5.8065176,5.10524082,14,0,1
0.01,297,5.32959986,5.82258511,5.17864227,14,0,1
0.01,298,5.35831738,5.83768606,5.25237513,14,0,1
0.01,299,5.38653088,5.85179806,5.32642269,14,0,1
0.01,300,5.41456509,5.86539173,5.40033245,15,0,1
0.01,301,5.4435277,5.88008547,5.47271442,15,0,1
0.01,302,5.47207737,5.89397287,5.54528904,15,0,1
0.01,303,5.50020361,5.90704584,5.61804199,15,0,1
0.01,304,5.52790022,5.91929817,5.69095278,15,0,1
0.01,305,5.55515718,5.93072414,5.76400375,15,0,1
0.01,306,5.58196497,5.94131565,5.83717299,15,0,1
0.01,307,5.60831404,5.9510684,5.91044188,15,0,1
0.01,308,5.63419676,5.95997524,5.9837923,15,0,1
0.01,309,5.65960407,5.96803331,6.05720425,15,0,1
0.01,310,5.68452644,5.97523546,6.13065529,15,0,1
0.01,311,5.7089529,5.98157835,6.20412493,15,0,1
0.01,312,5.73287773,5.98705769,6.27759647,15,0,1
0.01,313,5.75628996,5.99167109,6.35104561,15,0,1
0.01,314,5.7791791,5.9954133,6.42445183,15,0,1
0.01,315,5.80153799,5.99828196,6.49779654,15,0,1
0.01,316,5.82335615,6.00027514,6.57105303,15,0,1
0.01,317,5.84462452,6.00138998,6.64420366,15,0,1
0.01,318,5.86533356,6.00162411,6.71722746,15,0,1
0.01,319,5.88547468,6.00097609,6.79010153,15,0,1
0.01,320,5.9050374,5.99944496,6.86280346,15,0,1
0.01,321,5.92401123,5.99702978,6.93530893,15,0,1
0.01,322,5.94238853,5.99373102,7.00759935,15,0,1
0.01,323,5.96015978,5.98954678,7.07965326,15,0,1
0.01,324,5.977314,5.98447752,7.15144587,15,0,1
0.01,325,5.99384212,5.97852516,7.22295332,15,0,1
0.01,326,6.00973368,5.97168875,7.2941556,15,0,1
0.01,327,6.02498007,5.96397066,7.36503029,15,0,1
0.01,328,6.03957129,5.95537281,7.43555355,15,0,1
0.01,329,6.05349731,5.94589567,7.5057044,15,0,1
0.01,330,6.06674767,5.93554449,7.57545471,15,0,1
0.01,331,6.0793128,5.92431831,7.64478731,15,0,1
0.01,332,6.09118319,5.91222191,7.71367741,15,0,1
0.01,333,6.10234737,5.89925671,7.78210354,15,0,1
0.01,334,6.11279774,5.88543081,7.85003901,15,0,1
0.01,335,6.12252092,5.8707428,7.91746473,15,0,1
0.01,336,6.13150883,5.85520029,7.9843564,15,0,1
0.01,337,6.13975096,5.83880711,8.05069065,15,0,1
0.01,338,6.14723587,5.8215661,8.1164484,15,0,1
0.01,339,6.15395498,5.80348635,8.18160152,15,0,1
0.01,340,6.1598978,5.78457069,8.2461319,15,0,1
0.01,341,6.16505051,5.76482344,8.31001377,15,0,1
0.01,342,6.16940641,5.74425507,8.37322617,15,0,1
0.01,343,6.17295408,5.72287035,8.43574619,15,0,1
0.01,344,6.17568064,5.70067215,8.49755478,15,0,1
0.01,345,6.17757797,5.67767286,8.55862522,15,0,1
0.01,346,6.17863178,5.65387344,8.61893749,15,0,1
0.01,347,6.17883635,5.62929106,8.6784687,15,0,1
0.01,348,6.17817593,5.60392332,8.73719978,15,0,1
0.01,349,6.17664242,5.57778311,8.7951088,15,0,1
0.01,350,6.1742239,5.55088186,8.85216904,15,0,1
0.01,351,6.17254543,5.5244503,8.90904427,16,0,1
0.01,352,6.17358971,5.4999671,8.96660995,16,0,1
0.01,353,6.17405081,5.47494745,9.02352715,16,0,1
0.01,354,6.17393208,5.44940472,9.07978916,16,0,1
0.01,355,6.1732378,5.42335415,9.13538361,16,0,1
0.01,356,6.17197037,5.39681244,9.19030285,16,0,1
0.01,357,6.17013216,5.36979008,9.24453831,16,0,1
0.01,358,6.1677289,5.34230471,9.29808331,16,0,1
0.01,359,6.16476297,5.31437016,9.35092545,16,0,1
0.01,360,6.16123438,5.28599739,9.40306091,16,0,1
0.01,361,6.15715313,5.25720787,9.45447922,16,0,1
0.01,362,6.15251827,5.22801065,9.50517464,16,0,1
0.01,363,6.14733458,5.19842529,9.55513859,16,0,1
0.01,364,6.14160585,5.16846228,9.60436535,16,0,1
0.01,365,6.13533688,5.13814163,9.65284729,16,0,1
0.01,366,6.12853146,5.10747576,9.70057774,16,0,1
0.01,367,6.12119293,5.07647991,9.74755096,16,0,1
0.01,368,6.11332655,5.04517174,9.79375935,16,0,1
0.01,369,6.10493422,5.0135622,9.83920002,16,0,1
0.01,370,6.09602213,4.98166895,9.88386536,16,0,1
0.01,371,6.08659601,4.94951153,9.92774868,16,0,1
0.01,372,6.07665825,4.91709995,9.97084713,16,0,1
0.01,373,6.06621408,4.88445187,10.0131569,16,0,1
0.01,374,6.05526733,4.85158253,10.0546694,16,0,1
0.01,375,6.04382277,4.81850719,10.0953817,16,0,1
0.01,376,6.03188705,4.78524065,10.135293,16,0,1
0.01,377,6.01946449,4.75180149,10.1743965,16,0,1
0.01,378,6.00655794,4.71819973,10.2126894,16,0,1
0.01,379,5.99317694,4.6844573,10.2501698,16,0,1
0.01,380,5.97932148,4.65058231,10.2868319,16,0,1
0.01,381,5.96500063,4.61659622,10.3226757,16,0,1
0.01,382,5.9502182,4.58251095,10.3576975,16,0,1
0.01,383,5.93498039,4.54834366,10.3918943,16,0,1
0.01,384,5.91928864,4.51410341,10.4252663,16,0,1
0.01,385,5.90315437,4.47981405,10.4578104,16,0,1
0.01,386,5.88658094,4.44548512,10.4895258,16,0,1
0.01,387,5.86956978,4.41112852,10.5204105,16,0,1
0.01,388,5.85213375,4.3767662,10.5504656,16,0,1
0.01,389,5.83427382,4.34240675,10.5796881,16,0,1
0.01,390,5.81599617,4.30806541,10.6080799,16,0,1
0.01,391,5.79730701,4.27375841,10.6356382,16,0,1
0.01,392,5.77821207,4.2394948,10.6623688,16,0,1
0.01,393,5.75871849,4.20529413,10.6882668,16,0,1
0.01,394,5.73883247,4.17116737,10.713335,16,0,1
0.01,395,5.71855783,4.13712692,10.7375746,16,0,1
0.01,396,5.6979003,4.10318518,10.7609873,16,0,1
0.01,397,5.6768713,4.0693593,10.783576,16,0,1
0.01,398,5.65547085,4.03565788,10.8053408,16,0,1
0.01,399,5.63370848,4.00209475,10.8262835,16,0,1
0.01,400,5.61220264,3.96851707,10.8474369,17,0,1
0.01,401,5.59185457,3.93464518,10.8703499,17,0,1
0.01,402,5.57123232,3.90085387,10.8926325,17,0,1
0.01,403,5.55034351,3.86715436,10.9142895,17,0,1
0.01,404,5.52919865,3.83355713,10.9353266,17,0,1
0.01,405,5.50780058,3.80006599,10.9557505,17,0,1
0.01,406,5.48616028,3.76669168,10.9755678,17,0,1
0.01,407,5.46428442,3.73344088,10.9947834,17,0,1
0.01,408,5.44218111,3.70032263,11.0134058,17,0,1
0.01,409,5.4198575,3.66734433,11.0314417,17,0,1
0.01,410,5.39732313,3.63451433,11.0488958,17,0,1
0.01,411,5.37458134,3.60183644,11.0657749,17,0,1
0.01,412,5.35164356,3.56932163,11.0820875,17,0,1
0.01,413,5.32851601,3.53697419,11.0978374,17,0,1
0.01,414,5.30520964,3.50480556,11.1130333,17,0,1
0.01,415,5.28172684,3.47281742,11.1276817,17,0,1
0.01,416,5.2580781,3.44101763,11.1417885,17,0,1
0.01,417,5.23427296,3.40941548,11.1553602,17,0,1
0.01,418,5.21031666,3.37801456,11.1684046,17,0,1
0.01,419,5.18621826,3.34682155,11.1809263,17,0,1
0.01,420,5.16198492,3.31584311,11.192934,17,0,1
0.01,421,5.13762999,3.2850883,11.2044382,17,0,1
0.01,422,5.11315107,3.25455594,11.215436,17,0,1
0.01,423,5.08856344,3.2242558,11.2259417,17,0,1
0.01,424,5.06387329,3.19419408,11.2359591,17,0,1
0.01,425,5.03909063,3.16437554,11.2454996,17,0,1
0.01,426,5.01421738,3.13480139,11.2545614,17,0,1
0.01,427,4.9892664,3.10547996,11.2631588,17,0,1
0.01,428,4.96424723,3.07641745,11.2712975,17,0,1
0.01,429,4.93916273,3.04761553,11.2789793,17,0,1
0.01,430,4.91402435,3.01907897,11.2862158,17,0,1
0.01,431,4.88884068,2.99081445,11.2930145,17,0,1
0.01,432,4.86361694,2.96282339,11.2993774,17,0,1
0.01,433,4.8383646,2.935112,11.305316,17,0,1
0.01,434,4.81308937,2.90768123,11.3108368,17,0,1
0.01,435,4.78779793,2.88053608,11.3159418,17,0,1
0.01,436,4.76250076,2.85367942,11.3206425,17,0,1
0.01,437,4.73720789,2.8271172,11.3249454,17,0,1
0.01,438,4.71192169,2.80084753,11.3288536,17,0,1
0.01,439,4.68665552,2.77487755,11.3323765,17,0,1
0.01,440,4.66141367,2.74920678,11.3355207,17,0,1
0.01,441,4.6362071,2.72384048,11.3382931,17,0,1
0.01,442,4.6110425,2.69877863,11.3407001,17,0,1
0.01,443,4.58592939,2.67402554,11.3427477,17,0,1
0.01,444,4.56087446,2.64958119,11.3444433,17,0,1
0.01,445,4.53588676,2.62544847,11.3457937,17,0,1
0.01,446,4.51097298,2.6016283,11.3468037,17,0,1
0.01,447,4.48614502,2.57812428,11.3474827,17,0,1
0.01,448,4.46140432,2.55493236,11.3478327,17,0,1
0.01,449,4.43676615,2.53205919,11.3478661,17,0,1
0.01,450,4.41121387,2.50851965,11.3481827,18,0,1
0.01,451,4.3851552,2.48471999,11.348527,18,0,1
0.01,452,4.35911226,2.46116543,11.348587,18,0,1
0.01,453,4.33308792,2.43785453,11.3483696,18,0,1
0.01,454,4.30708981,2.41478801,11.3478842,18,0,1
0.01,455,4.28111696,2.39196467,11.3471298,18,0,1
0.01,456,4.25517559,2.36938477,11.346118,18,0,1
