dt,traj,x,y,z,converged
0.5,338,33.3460426,-12.1422291,-6.93841648,1
0.5,339,33.3973618,-12.178153,-6.95894432,1
0.5,340,33.4486809,-12.214077,-6.97947216,1
0.5,341,33.5,-12.25,-7,1
0.5,342,33.5513191,-12.285923,-7.02052784,1
0.5,343,33.6026382,-12.321847,-7.04105568,1
0.5,344,33.6539574,-12.3577709,-7.06158352,1
0.5,345,33.7052765,-12.3936949,-7.08211136,1
0.5,346,33.7565994,-12.4296188,-7.1026392,1
0.5,347,33.8079185,-12.4655428,-7.12316704,1
0.5,348,33.8592377,-12.5014648,-7.14369488,1
0.5,349,33.9105568,-12.5373898,-7.16422272,1
0.5,350,33.9618759,-12.5733147,-7.18475056,1
0.5,351,34.013195,-12.6092367,-7.2052784,1
0.5,352,34.0645142,-12.6451607,-7.22580624,1
0.5,353,34.1158371,-12.6810856,-7.24633408,1
0.5,354,34.1671562,-12.7170095,-7.26686239,1
0.5,355,34.2184753,-12.7529325,-7.28739023,1
0.5,356,34.2697983,-12.7888565,-7.30791807,1
0.5,357,34.3211136,-12.8247814,-7.32844591,1
0.5,358,34.3724365,-12.8607035,-7.34897375,1
0.5,359,34.4237518,-12.8966284,-7.36950159,1
0.5,360,34.4750748,-12.9325504,-7.39002943,1
0.5,361,34.5263901,-12.9684753,-7.41055727,1
0.5,362,34.577713,-13.0043993,-7.43108511,1
0.5,363,34.6290321,-13.0403223,-7.45161295,1
0.5,364,34.6803513,-13.0762463,-7.47214079,1
0.5,365,34.7316704,-13.1121712,-7.49266863,1
0.5,366,34.7829933,-13.1480932,-7.51319647,1
0.5,367,34.8343086,-13.1840181,-7.53372431,1
0.5,368,34.8856316,-13.2199402,-7.55425215,1
0.5,369,34.9369507,-13.2558651,-7.57477999,1
0.5,370,34.9882698,-13.2917891,-7.59530783,1
0.5,371,35.0395889,-13.3277121,-7.61583567,1
0.5,372,35.0909119,-13.363636,-7.63636351,1
0.5,373,35.1422272,-13.3995609,-7.65689135,1
0.5,374,35.1935501,-13.435483,-7.67741919,1
0.5,375,35.2448654,-13.4714079,-7.69794703,1
0.5,376,35.2961884,-13.5073299,-7.71847486,1
0.5,377,35.3475037,-13.5432549,-7.7390027,1
0.5,378,35.3988266,-13.5791788,-7.75953102,1
0.5,379,35.4501457,-13.6151028,-7.78005886,1
0.5,380,35.5014648,-13.6510258,-7.8005867,1
0.5,381,35.5527878,-13.6869507,-7.82111454,1
0.5,382,35.6041069,-13.7228746,-7.84164238,1
0.5,383,35.655426,-13.7587967,-7.86217022,1
0.5,384,35.7067451,-13.7947216,-7.88269806,1
0.5,385,35.7580643,-13.8306465,-7.9032259,1
0.5,386,35.8093834,-13.8665686,-7.92375374,1
0.5,387,35.8607025,-13.9024925,-7.94428158,1
0.5,388,35.9120255,-13.9384174,-7.96480942,1
0.5,389,35.9633446,-13.9743404,-7.98533726,1
0.5,390,36.0146637,-14.0102644,-8.0058651,1
0.5,391,36.0659866,-14.0461864,-8.02639294,1
0.5,392,36.1173019,-14.0821114,-8.04692078,1
0.5,393,36.1686172,-14.1180363,-8.06744862,1
0.5,394,36.2199402,-14.1539583,-8.08797646,1
0.5,395,36.2712631,-14.1898823,-8.1085043,1
0.5,396,36.3225784,-14.2258053,-8.12903214,1
0.5,397,36.3738976,-14.2617302,-8.14955997,1
0.5,398,36.4252205,-14.2976542,-8.17008781,1
0.5,399,36.4765396,-14.3335762,-8.19061565,1
0.5,400,36.5278587,-14.3695011,-8.21114349,1
0.5,401,36.5791779,-14.405426,-8.23167133,1
0.5,402,36.630497,-14.4413481,-8.25219917,1
0.5,403,36.6818199,-14.477272,-8.27272701,1
0.5,404,36.733139,-14.5131969,-8.29325485,1
0.5,405,36.7844543,-14.5491199,-8.31378269,1
0.5,406,36.8357773,-14.5850439,-8.33431053,1
0.5,407,36.8871002,-14.620966,-8.35483837,1
0.5,408,36.9384155,-14.6568909,-8.37536621,1
0.5,409,36.9897308,-14.6928158,-8.39589405,1
0.5,410,37.0410538,-14.7287378,-8.41642189,1
0.5,411,37.0923767,-14.7646618,-8.43694973,1
0.5,412,37.143692,-14.8005848,-8.45747757,1
0.5,413,37.1950111,-14.8365097,-8.47800541,1
0.5,414,37.2463341,-14.8724337,-8.49853325,1
0.5,415,37.2976532,-14.9083576,-8.51906204,1
0.5,416,37.3489723,-14.9442825,-8.53958988,1
0.5,417,37.4002953,-14.9802065,-8.56011772,1
0.5,418,37.4516144,-15.0161285,-8.58064556,1
0.5,419,37.5029335,-15.0520535,-8.6011734,1
0.5,420,37.5542526,-15.0879784,-8.62170124,1
0.5,421,37.6055717,-15.1239004,-8.64222908,1
0.5,422,37.6568947,-15.1598244,-8.66275692,1
0.5,423,37.7082138,-15.1957493,-8.68328476,1
0.5,424,37.7595291,-15.2316723,-8.7038126,1
0.5,425,37.8108521,-15.2675962,-8.72434044,1
0.5,426,37.862175,-15.3035183,-8.74486828,1
0.5,427,37.9134903,-15.3394432,-8.76539612,1
0.5,428,37.9648056,-15.3753681,-8.78592396,1
0.5,429,38.0161285,-15.4112902,-8.8064518,1
0.5,430,38.0674515,-15.4472141,-8.82697964,1
0.5,431,38.1187668,-15.4831371,-8.84750748,1
0.5,432,38.1700859,-15.519062,-8.86803532,1
0.5,433,38.2214088,-15.554986,-8.88856316,1
0.5,434,38.272728,-15.5909081,-8.909091,1
0.5,435,38.3240471,-15.626833,-8.92961884,1
0.5,436,38.3753662,-15.6627579,-8.95014668,1
0.5,437,38.4266853,-15.6986799,-8.97067451,1
0.5,438,38.4780083,-15.7346039,-8.99120235,1
0.5,439,38.5293274,-15.7705288,-9.01173019,1
0.5,440,38.5806427,-15.8064518,-9.03225803,1
0.5,441,38.6319656,-15.8423758,-9.05278587,1
0.5,442,38.6832886,-15.8782978,-9.07331371,1
0.5,443,38.7346039,-15.9142227,-9.09384155,1
0.5,444,38.7859192,-15.9501476,-9.11436939,1
0.5,445,38.8372421,-15.9860697,-9.13489723,1
0.5,446,38.8885651,-16.0219936,-9.15542507,1
0.5,447,38.9398804,-16.0579166,-9.17595291,1
0.5,448,38.9911995,-16.0938416,-9.19648075,1
0.5,449,39.0425224,-16.1297646,-9.21700859,1
0.5,450,39.0938416,-16.1656876,-9.23753643,1
0.5,451,39.1451607,-16.2016125,-9.25806427,1
0.5,452,39.1964798,-16.2375374,-9.27859211,1
0.5,453,39.2477989,-16.2734604,-9.29911995,1
0.5,454,39.2991219,-16.3093834,-9.31964779,1
0.5,455,39.350441,-16.3453083,-9.34017563,1
0.5,456,39.4017563,-16.3812313,-9.36070347,1
0.5,457,39.4530792,-16.4171562,-9.38123131,1
0.5,458,39.5044022,-16.4530773,-9.40175915,1
0.5,459,39.5557175,-16.4890022,-9.42228699,1
0.5,460,39.6070328,-16.5249271,-9.44281483,1
0.5,461,39.6583557,-16.5608482,-9.46334267,1
0.5,462,39.7096786,-16.5967731,-9.48387051,1
0.5,463,39.760994,-16.6327,-9.5043993,1
0.5,464,39.8123169,-16.6686211,-9.52492714,1
0.5,465,39.8636398,-16.704546,-9.54545498,1
0.5,466,39.9149551,-16.740469,-9.56598282,1
0.5,467,39.9662743,-16.7763939,-9.58651066,1
0.5,468,40.0175972,-16.8123169,-9.6070385,1
0.5,469,40.0689163,-16.8482399,-9.62756634,1
0.5,470,40.1202354,-16.8841648,-9.64809418,1
0.5,471,40.1715546,-16.9200897,-9.66862202,1
0.5,472,40.2228737,-16.9560127,-9.68914986,1
0.5,473,40.2741966,-16.9919357,-9.7096777,1
0.5,474,40.3255157,-17.0278606,-9.73020554,1
0.5,475,40.3768311,-17.0637836,-9.75073338,1
0.5,476,40.428154,-17.0997086,-9.77126122,1
0.5,477,40.4794769,-17.1356297,-9.79178905,1
0.5,478,40.5307922,-17.1715546,-9.81231689,1
0.5,479,40.5821075,-17.2074795,-9.83284473,1
0.5,480,40.6334305,-17.2434006,-9.85337257,1
0.5,481,40.6847534,-17.2793255,-9.87390041,1
0.5,482,40.7360687,-17.3152485,-9.89442825,1
0.5,483,40.7873878,-17.3511734,-9.91495609,1
0.5,484,40.8387108,-17.3870964,-9.93548393,1
0.5,485,40.8900299,-17.4230194,-9.95601177,1
0.5,486,40.941349,-17.4589443,-9.97653961,1
0.5,487,40.9926682,-17.4948692,-9.99706745,1
0.5,488,41.0439873,-17.5307922,-10.0175953,1
0.5,489,41.0953102,-17.5667152,-10.0381231,1
0.5,490,41.1466293,-17.6026402,-10.058651,1
0.5,491,41.1979446,-17.6385632,-10.0791788,1
0.5,492,41.2492676,-17.6744881,-10.0997066,1
0.5,493,41.3005905,-17.7104092,-10.1202345,1
0.5,494,41.3519058,-17.7463341,-10.1407623,1
0.5,495,41.4032211,-17.782259,-10.1612902,1
0.5,496,41.4545441,-17.8181801,-10.181818,1
0.5,497,41.505867,-17.854105,-10.2023458,1
0.5,498,41.5571823,-17.890028,-10.2228737,1
0.5,499,41.6085014,-17.9259529,-10.2434015,1
0.5,500,41.6598244,-17.9618759,-10.2639294,1
0.5,501,41.7111435,-17.9977989,-10.2844572,1
