dt,traj,x,y,z,converged
0.5,94,2.36998912e+09,-4.00632268e+15,-7.45589008e+14,1
0.5,95,2.91857946e+09,-5.73918978e+15,-1.06363503e+15,1
0.5,96,3.59647002e+09,-8.22365441e+15,-1.5182998e+15,1
0.5,97,4.43473152e+09,-1.17862503e+16,-2.16865931e+15,1
0.5,98,5.47202611e+09,-1.68954146e+16,-3.09947738e+15,1
0.5,99,6.75657267e+09,-2.42235576e+16,-4.43251336e+15,1
0.5,100,8.34848614e+09,-3.47356661e+16,-6.34270999e+15,1
0.5,101,1.03226808e+10,-4.98159427e+16,-9.0814324e+15,1
0.5,102,1.27727872e+10,-7.14514024e+16,-1.30103031e+16,1
0.5,103,1.58155735e+10,-1.02491775e+17,-1.86493128e+16,1
0.5,104,1.95972588e+10,-1.47029186e+17,-2.674745e+16,1
0.5,105,2.43002327e+10,-2.10929228e+17,-3.83821513e+16,1
0.5,106,3.01530071e+10,-3.02611473e+17,-5.51060797e+16,1
0.5,107,3.74415852e+10,-4.34153711e+17,-7.91563933e+16,1
0.5,108,4.65238508e+10,-6.22874918e+17,-1.13756495e+17,1
0.5,109,5.7848406e+10,-8.93620035e+17,-1.63554433e+17,1
0.5,110,7.19768207e+10,-1.28199537e+18,-2.35248965e+17,1
0.5,111,8.96148685e+10,-1.83910912e+18,-3.3851149e+17,1
0.5,112,1.11644393e+11,-2.63811267e+18,-4.87272183e+17,1
0.5,113,1.39175166e+11,-3.78396102e+18,-7.01649153e+17,1
0.5,114,1.73598523e+11,-5.42702887e+18,-1.0106638e+18,1
0.5,115,2.16658739e+11,-7.78260828e+18,-1.45616612e+18,1
0.5,116,2.70548058e+11,-1.11592063e+19,-2.09856789e+18,1
0.5,117,3.38018566e+11,-1.59984692e+19,-3.02502257e+18,1
0.5,118,4.22525075e+11,-2.29325404e+19,-4.36125768e+18,1
0.5,119,5.28409952e+11,-3.28663509e+19,-6.28871668e+18,1
0.5,120,6.61122253e+11,-4.70938334e+19,-9.0690116e+18,1
0.5,121,8.27507999e+11,-6.74655805e+19,-1.30794781e+19,1
0.5,122,1.03616813e+12,-9.66270962e+19,-1.88642132e+19,1
0.5,123,1.29790732e+12,-1.38358946e+20,-2.72076307e+19,1
0.5,124,1.62629773e+12,-1.98061345e+20,-3.92402682e+19,1
0.5,125,2.03837119e+12,-2.83441801e+20,-5.65903637e+19,1
0.5,126,2.55553543e+12,-4.05503196e+20,-8.16037475e+19,1
0.5,127,3.2046619e+12,-5.79938798e+20,-1.17657376e+20,1
0.5,128,4.01951634e+12,-8.29132676e+20,-1.69613109e+20,1
0.5,129,5.042408e+12,-1.18495716e+21,-2.44459821e+20,1
0.5,130,6.32644331e+12,-1.69280726e+21,-3.52245949e+20,1
0.5,131,7.93835628e+12,-2.41733975e+21,-5.07421274e+20,1
0.5,132,9.96169954e+12,-3.4504717e+21,-7.30725998e+20,1
0.5,133,1.25014261e+13,-4.92297032e+21,-1.0519527e+21,1
0.5,134,1.56889063e+13,-7.02056576e+21,-1.51382436e+21,1
0.5,135,1.96887173e+13,-1.00068892e+22,-2.17757894e+21,1
0.5,136,2.47074054e+13,-1.42563743e+22,-3.13103475e+21,1
0.5,137,3.10031208e+13,-2.02996015e+22,-4.49984841e+21,1
0.5,138,3.88990155e+13,-2.88884727e+22,-6.4638212e+21,1
0.5,139,4.87997288e+13,-4.10879292e+22,-9.2801112e+21,1
0.5,140,6.12110476e+13,-5.84050263e+22,-1.33161297e+22,1
0.5,141,7.6765041e+13,-8.29698069e+22,-1.90962937e+22,1
0.5,142,9.62513747e+13,-1.17792594e+23,-2.73688073e+22,1
0.5,143,1.20656469e+14,-1.67122709e+23,-3.92001598e+22,1
0.5,144,1.5121189e+14,-2.36957327e+23,-5.61097848e+22,1
0.5,145,1.89451645e+14,-3.35742452e+23,-8.02583247e+22,1
0.5,146,2.37291759e+14,-4.75383331e+23,-1.14720193e+23,1
0.5,147,2.97115167e+14,-6.72619594e+23,-1.63859383e+23,1
0.5,148,3.71895447e+14,-9.51007191e+23,-2.33874775e+23,1
0.5,149,4.653284e+14,-1.34361717e+24,-3.33551504e+23,1
0.5,150,5.82012428e+14,-1.89687884e+24,-4.75337467e+23,1
0.5,151,7.27668996e+14,-2.67592188e+24,-6.76857085e+23,1
0.5,152,9.09401544e+14,-3.77197928e+24,-9.63026686e+23,1
0.5,153,1.13602825e+15,-5.31276548e+24,-1.36904442e+24,1
0.5,154,1.41849214e+15,-7.4768908e+24,-1.94458558e+24,1
0.5,155,1.77037599e+15,-1.0514055e+25,-2.75972226e+24,1
0.5,156,2.20849742e+15,-1.47727499e+25,-3.91312713e+24,1
0.5,157,2.75369573e+15,-2.07390956e+25,-5.54367721e+24,1
0.5,158,3.43175081e+15,-2.90904808e+25,-7.84658488e+24,1
0.5,159,4.27460727e+15,-4.0770611e+25,-1.10962135e+25,1
0.5,160,5.3216846e+15,-5.70915015e+25,-1.56773033e+25,1
0.5,161,6.62167027e+15,-7.98757946e+25,-2.21290024e+25,1
0.5,162,8.23474294e+15,-1.11655652e+26,-3.12066613e+25,1
0.5,163,1.02352303e+16,-1.55945048e+26,-4.39675009e+25,1
0.5,164,1.27144067e+16,-2.17606002e+26,-6.18865574e+25,1
0.5,165,1.5785201e+16,-3.03380244e+26,-8.70262414e+25,1
0.5,166,1.95863866e+16,-4.22586609e+26,-1.22260906e+26,1
0.5,167,2.42887766e+16,-5.88102825e+26,-1.71595413e+26,1
0.5,168,3.01023177e+16,-8.17706164e+26,-2.40602838e+26,1
0.5,169,3.728541e+16,-1.13592888e+27,-3.37036403e+26,1
0.5,170,4.61546592e+16,-1.57654921e+27,-4.71656166e+26,1
0.5,171,5.70998636e+16,-2.18612364e+27,-6.59410669e+26,1
0.5,172,7.05967726e+16,-3.02856755e+27,-9.20982253e+26,1
0.5,173,8.72315503e+16,-4.19187531e+27,-1.2850669e+27,1
0.5,174,1.07719695e+17,-5.79668774e+27,-1.79131122e+27,1
0.5,175,1.32938206e+17,-8.0085775e+27,-2.49453815e+27,1
0.5,176,1.63959552e+17,-1.10543563e+28,-3.47042197e+27,1
0.5,177,2.02093415e+17,-1.52444058e+28,-4.82328965e+27,1
0.5,178,2.48940428e+17,-2.10032184e+28,-6.69688708e+27,1
0.5,179,3.06459042e+17,-2.89114444e+28,-9.28927443e+27,1
0.5,180,3.77028688e+17,-3.97603329e+28,-1.28723328e+28,1
0.5,181,4.63561971e+17,-5.46308005e+28,-1.78201167e+28,1
0.5,182,5.69594165e+17,-7.49930498e+28,-2.46451075e+28,1
0.5,183,6.99448756e+17,-1.02852528e+29,-3.40511973e+28,1
0.5,184,8.58362065e+17,-1.40931132e+29,-4.70005519e+28,1
0.5,185,1.05272418e+18,-1.9293249e+29,-6.48113868e+28,1
0.5,186,1.29028473e+18,-2.63880323e+29,-8.92841492e+28,1
0.5,187,1.58047389e+18,-3.6059386e+29,-1.2287931e+29,1
0.5,188,1.9347019e+18,-4.92300812e+29,-1.68949121e+29,1
0.5,189,2.3668802e+18,-6.71521572e+29,-2.32071993e+29,1
0.5,190,2.89376974e+18,-9.1514861e+29,-3.18466686e+29,1
0.5,191,3.53576936e+18,-1.24605405e+30,-4.36607753e+29,1
0.5,192,4.31749794e+18,-1.69507494e+30,-5.97996403e+29,1
0.5,193,5.26883718e+18,-2.30386701e+30,-8.18267788e+29,1
0.5,194,6.42580269e+18,-3.12850146e+30,-1.11860304e+30,1
0.5,195,7.83204782e+18,-4.24456636e+30,-1.52773633e+30,1
0.5,196,9.54017872e+18,-5.75368055e+30,-2.08453931e+30,1
0.5,197,1.16137477e+19,-7.79248559e+30,-2.84160522e+30,1
0.5,198,1.41293566e+19,-1.05444215e+31,-3.86997616e+30,1
0.5,199,1.71796658e+19,-1.42560147e+31,-5.26570671e+30,1
0.5,200,2.0875684e+19,-1.92570362e+31,-7.15806852e+30,1
0.5,201,2.53517277e+19,-2.59901473e+31,-9.72160418e+30,1
0.5,202,3.07689819e+19,-3.50469433e+31,-1.3191014e+31,1
0.5,203,3.73216644e+19,-4.72195158e+31,-1.78823219e+31,1
0.5,204,4.52430695e+19,-6.35656339e+31,-2.42200793e+31,1
0.5,205,5.48130736e+19,-8.54968588e+31,-3.27740708e+31,1
0.5,206,6.63685318e+19,-1.14897935e+32,-4.43094234e+31,1
0.5,207,8.03131671e+19,-1.54279641e+32,-5.98512915e+31,1
0.5,208,9.71316225e+19,-2.06987656e+32,-8.07732181e+31,1
0.5,209,1.1740323e+20,-2.77468167e+32,-1.08910967e+32,1
0.5,210,1.41823269e+20,-3.71636447e+32,-1.46720257e+32,1
0.5,211,1.71224835e+20,-4.9735421e+32,-1.97482617e+32,1
0.5,212,2.06604937e+20,-6.65057986e+32,-2.65578236e+32,1
0.5,213,2.49152906e+20,-8.88575178e+32,-3.5684171e+32,1
0.5,214,3.00292318e+20,-1.18624026e+33,-4.79050261e+32,1
0.5,215,3.61727187e+20,-1.58234811e+33,-6.42565157e+32,1
0.5,216,4.35487775e+20,-2.10903063e+33,-8.61159526e+32,1
0.5,217,5.2399723e+20,-2.80875689e+33,-1.15313542e+33,1
0.5,218,6.30147812e+20,-3.73765015e+33,-1.54280258e+33,1
0.5,219,7.57386605e+20,-4.96980004e+33,-2.06241584e+33,1
0.5,220,9.09812341e+20,-6.60283731e+33,-2.75469636e+33,1
0.5,221,1.09233078e+21,-8.76571353e+33,-3.6763517e+33,1
0.5,222,1.31074903e+21,-1.16278606e+34,-4.90227165e+33,1
0.5,223,1.57199806e+21,-1.54125862e+34,-6.53163409e+33,1
0.5,224,1.88432283e+21,-2.04136164e+34,-8.69553657e+33,1
0.5,225,2.25748378e+21,-2.70162092e+34,-1.15667844e+34,1
0.5,226,2.70312327e+21,-3.5727103e+34,-1.53737558e+34,1
0.5,227,3.23501555e+21,-4.72103487e+34,-2.04171396e+34,1
0.5,228,3.86959047e+21,-6.23381642e+34,-2.70938082e+34,1
0.5,229,4.62621435e+21,-8.22507961e+34,-3.59250076e+34,1
0.5,230,5.52792479e+21,-1.08442706e+35,-4.7597101e+34,1
0.5,231,6.60199276e+21,-1.42868115e+35,-6.30118165e+34,1
0.5,232,7.88082309e+21,-1.88085875e+35,-8.3355207e+34,1
0.5,233,9.40255169e+21,-2.47430304e+35,-1.10180011e+35,1
0.5,234,1.12123699e+22,-3.25256326e+35,-1.45523278e+35,1
0.5,235,1.33639162e+22,-4.27252563e+35,-1.92057939e+35,1
0.5,236,1.59204476e+22,-5.60829661e+35,-2.53281482e+35,1
0.5,237,1.89566056e+22,-7.35633806e+35,-3.33766897e+35,1
0.5,238,2.2560726e+22,-9.64233596e+35,-4.39498583e+35,1
0.5,239,2.68369502e+22,-1.26296837e+36,-5.78290478e+35,1
0.5,240,3.19080529e+22,-1.653072e+36,-7.60341188e+35,1
0.5,241,3.79192325e+22,-2.16215715e+36,-9.98969758e+35,1
0.5,242,4.50409998e+22,-2.826015e+36,-1.31151424e+36,1
0.5,243,5.34750169e+22,-3.69114882e+36,-1.72059595e+36,1
0.5,244,6.34583804e+22,-4.81779136e+36,-2.25564227e+36,1
0.5,245,7.52696919e+22,-6.28394051e+36,-2.95491225e+36,1
0.5,246,8.92374755e+22,-8.19060934e+36,-3.86816925e+36,1
0.5,247,1.05748654e+23,-1.06686476e+37,-5.06012337e+36,1
0.5,248,1.25255743e+23,-1.38867726e+37,-6.61457548e+36,1
0.5,249,1.48293916e+23,-1.80635888e+37,-8.64052833e+36,1
0.5,250,1.75487335e+23,-2.34805552e+37,-1.12788984e+37,1
0.5,251,2.07575519e+23,-3.05021276e+37,-1.47128878e+37,1
0.5,252,2.45417825e+23,-3.95965902e+37,-1.91788069e+37,1
0.5,253,2.90029384e+23,-Inf,-2.49831572e+37,1
0.5,254,3.42596029e+23,-Inf,-3.25216066e+37,1
0.5,255,4.04513102e+23,-Inf,-4.230631e+37,1
0.5,256,4.77409411e+23,-Inf,-Inf,1
0.5,257,5.63192067e+23,-Inf,-Inf,1
0.5,258,6.64100225e+23,-Inf,-Inf,1
0.5,259,7.82741396e+23,-Inf,-Inf,1
0.5,260,9.22188693e+23,-Inf,-Inf,1
0.5,261,1.08600493e+24,-Inf,-Inf,1
0.5,262,1.27837968e+24,-Inf,-Inf,1
0.5,263,1.50419752e+24,-Inf,-Inf,1
0.5,264,1.76915978e+24,-Inf,-Inf,1
0.5,265,2.07990686e+24,-Inf,-Inf,1
0.5,266,2.44423337e+24,-Inf,-Inf,1
0.5,267,2.87117115e+24,-Inf,-Inf,1
0.5,268,3.37131859e+24,-Inf,-Inf,1
0.5,269,3.95693152e+24,-Inf,-Inf,1
0.5,270,4.64242694e+24,-Inf,-Inf,1
0.5,271,5.44442969e+24,-Inf,-Inf,1
0.5,272,6.38242472e+24,-Inf,-Inf,1
0.5,273,7.47900699e+24,-Inf,-Inf,1
0.5,274,8.76053746e+24,-Inf,-Inf,1
0.5,275,1.02575634e+25,-Inf,-Inf,1
0.5,276,1.20057417e+25,-Inf,-Inf,1
0.5,277,1.40462906e+25,-Inf,-Inf,1
0.5,278,1.64272879e+25,-Inf,-Inf,1
0.5,279,1.92044314e+25,-Inf,-Inf,1
0.5,280,2.24425233e+25,-Inf,-Inf,1
0.5,281,2.62165749e+25,-Inf,-Inf,1
0.5,282,3.06133887e+25,-Inf,-Inf,1
0.5,283,3.57343685e+25,-Inf,-Inf,1
0.5,284,4.16960426e+25,-Inf,-Inf,1
0.5,285,4.86342873e+25,-Inf,-Inf,1
0.5,286,5.67057202e+25,-Inf,-Inf,1
0.5,287,6.60922767e+25,-Inf,-Inf,1
0.5,288,7.70044251e+25,-Inf,-Inf,1
0.5,289,8.9685358e+25,-Inf,-Inf,1
0.5,290,1.04415858e+26,-Inf,-Inf,1
0.5,291,1.21522686e+26,-Inf,-Inf,1
0.5,292,1.41380458e+26,-Inf,-Inf,1
0.5,293,1.64425219e+26,-Inf,-Inf,1
0.5,294,1.91156544e+26,-Inf,-Inf,1
0.5,295,2.22156371e+26,-Inf,-Inf,1
0.5,296,2.58092196e+26,-Inf,-Inf,1
0.5,297,2.99735002e+26,-Inf,-Inf,1
0.5,298,3.47975654e+26,-Inf,-Inf,1
0.5,299,4.03840991e+26,-Inf,-Inf,1
0.5,300,4.68510332e+26,-Inf,-Inf,1
0.5,301,5.43351983e+26,-Inf,-Inf,1
0.5,302,6.29933215e+26,-Inf,-Inf,1
0.5,303,7.30063027e+26,-Inf,-Inf,1
0.5,304,8.45821733e+26,-Inf,-Inf,1
0.5,305,9.79610655e+26,-Inf,-Inf,1
0.5,306,1.13417327e+27,-Inf,-Inf,1
0.5,307,1.31269569e+27,-Inf,-Inf,1
0.5,308,1.51880028e+27,-Inf,-Inf,1
0.5,309,1.75670543e+27,-Inf,-Inf,1
0.5,310,2.0311884e+27,-Inf,-Inf,1
0.5,311,2.34780906e+27,-Inf,-Inf,1
0.5,312,2.7128927e+27,-Inf,-Inf,1
0.5,313,3.13373643e+27,-Inf,-Inf,1
0.5,314,3.61869483e+27,-Inf,-Inf,1
0.5,315,4.17739506e+27,-Inf,-Inf,1
0.5,316,4.8208048e+27,-Inf,-Inf,1
0.5,317,5.56154931e+27,-Inf,-Inf,1
0.5,318,6.41407636e+27,-Inf,-Inf,1
0.5,319,7.39504292e+27,-Inf,-Inf,1
0.5,320,8.52329006e+27,-Inf,-Inf,1
0.5,321,9.82066817e+27,-Inf,-Inf,1
0.5,322,1.13119815e+28,-Inf,-Inf,1
0.5,323,1.3025851e+28,-Inf,-Inf,1
0.5,324,1.49947603e+28,-Inf,-Inf,1
0.5,325,1.72559982e+28,-Inf,-Inf,1
0.5,326,1.98522809e+28,-Inf,-Inf,1
0.5,327,2.28324035e+28,-Inf,-Inf,1
0.5,328,2.62518171e+28,-Inf,-Inf,1
0.5,329,3.01744721e+28,-Inf,-Inf,1
0.5,330,3.46727882e+28,-Inf,-Inf,1
0.5,331,3.98300256e+28,-Inf,-Inf,1
0.5,332,4.57409976e+28,-Inf,-Inf,1
0.5,333,5.25138298e+28,-Inf,-Inf,1
0.5,334,6.02717098e+28,-Inf,-Inf,1
0.5,335,6.91560584e+28,-Inf,-Inf,1
0.5,336,7.93263783e+28,-Inf,-Inf,1
0.5,337,9.09670872e+28,-Inf,-Inf,1
0.5,338,1.04285492e+29,-Inf,-Inf,1
0.5,339,1.19521065e+29,-Inf,-Inf,1
0.5,340,1.36942366e+29,-Inf,-Inf,1
0.5,341,1.56858267e+29,-Inf,-Inf,1
0.5,342,1.79622992e+29,-Inf,-Inf,1
0.5,343,2.05631689e+29,-Inf,-Inf,1
0.5,344,2.35340494e+29,-Inf,-Inf,1
0.5,345,2.69268695e+29,-Inf,-Inf,1
0.5,346,3.08003226e+29,-Inf,-Inf,1
0.5,347,3.52213586e+29,-Inf,-Inf,1
0.5,348,4.02658812e+29,-Inf,-Inf,1
0.5,349,4.6020319e+29,-Inf,-Inf,1
0.5,350,5.25830823e+29,-Inf,-Inf,1
0.5,351,6.00657136e+29,-Inf,-Inf,1
0.5,352,6.85945946e+29,-Inf,-Inf,1
0.5,353,7.83134741e+29,-Inf,-Inf,1
0.5,354,8.93861164e+29,-Inf,-Inf,1
0.5,355,1.01996822e+30,-Inf,-Inf,1
0.5,356,1.1635602e+30,-Inf,-Inf,1
0.5,357,1.3270208e+30,-Inf,-Inf,1
0.5,358,1.51306254e+30,-Inf,-Inf,1
0.5,359,1.72471976e+30,-Inf,-Inf,1
0.5,360,1.96548172e+30,-Inf,-Inf,1
0.5,361,2.2392797e+30,-Inf,-Inf,1
0.5,362,2.55056419e+30,-Inf,-Inf,1
0.5,363,2.90437416e+30,-Inf,-Inf,1
0.5,364,3.30642723e+30,-Inf,-Inf,1
0.5,365,3.76321048e+30,-Inf,-Inf,1
0.5,366,4.28199954e+30,-Inf,-Inf,1
0.5,367,4.87108944e+30,-Inf,-Inf,1
0.5,368,5.53979921e+30,-Inf,-Inf,1
0.5,369,6.29880092e+30,-Inf,-Inf,1
0.5,370,7.16002637e+30,-Inf,-Inf,1
0.5,371,8.13695691e+30,-Inf,-Inf,1
0.5,372,9.24488786e+30,-Inf,-Inf,1
0.5,373,1.05012423e+31,-Inf,-Inf,1
0.5,374,1.19253303e+31,-Inf,-Inf,1
0.5,375,1.35392644e+31,-Inf,-Inf,1
0.5,376,1.53679243e+31,-Inf,-Inf,1
0.5,377,1.74394138e+31,-Inf,-Inf,1
0.5,378,1.9785344e+31,-Inf,-Inf,1
0.5,379,2.24415995e+31,-Inf,-Inf,1
0.5,380,2.5448302e+31,-Inf,-Inf,1
0.5,381,2.88511598e+31,-Inf,-Inf,1
0.5,382,3.27012742e+31,-Inf,-Inf,1
0.5,383,3.70564512e+31,-Inf,-Inf,1
0.5,384,4.1981864e+31,-Inf,-Inf,1
0.5,385,4.7551129e+31,-Inf,-Inf,1
0.5,386,5.38464409e+31,-Inf,-Inf,1
0.5,387,6.09611435e+31,-Inf,-Inf,1
0.5,388,6.90002681e+31,-Inf,-Inf,1
0.5,389,7.80817333e+31,-Inf,-Inf,1
0.5,390,8.83382696e+31,-Inf,-Inf,1
0.5,391,9.99187925e+31,-Inf,-Inf,1
0.5,392,1.12992977e+32,-Inf,-Inf,1
0.5,393,1.27749145e+32,-Inf,-Inf,1
0.5,394,1.44399255e+32,-Inf,-Inf,1
0.5,395,1.63183438e+32,-Inf,-Inf,1
0.5,396,1.84370375e+32,-Inf,-Inf,1
0.5,397,2.08262289e+32,-Inf,-Inf,1
0.5,398,2.35197717e+32,-Inf,-Inf,1
0.5,399,2.65557733e+32,-Inf,-Inf,1
0.5,400,2.99774357e+32,-Inf,-Inf,1
0.5,401,3.38324138e+32,-Inf,-Inf,1
0.5,402,3.81748174e+32,-Inf,-Inf,1
0.5,403,4.30652879e+32,-Inf,-Inf,1
0.5,404,4.85718386e+32,-Inf,-Inf,1
0.5,405,5.47708272e+32,-Inf,-Inf,1
0.5,406,6.17478534e+32,-Inf,-Inf,1
0.5,407,6.95984745e+32,-Inf,-Inf,1
0.5,408,7.84309214e+32,-Inf,-Inf,1
0.5,409,8.83660247e+32,-Inf,-Inf,1
0.5,410,9.9537536e+32,-Inf,-Inf,1
0.5,411,1.12098573e+33,-Inf,-Inf,1
0.5,412,1.26218579e+33,-Inf,-Inf,1
0.5,413,1.42088235e+33,-Inf,-Inf,1
0.5,414,1.59919106e+33,-Inf,-Inf,1
0.5,415,1.79951606e+33,-Inf,-Inf,1
0.5,416,2.02451708e+33,-Inf,-Inf,1
0.5,417,2.27716765e+33,-Inf,-Inf,1
0.5,418,2.56085012e+33,-Inf,-Inf,1
0.5,419,2.87927646e+33,-Inf,-Inf,1
0.5,420,3.23664375e+33,-Inf,-Inf,1
0.5,421,3.63763234e+33,-Inf,-Inf,1
0.5,422,4.08747963e+33,-Inf,-Inf,1
0.5,423,4.59203211e+33,-Inf,-Inf,1
0.5,424,5.15785334e+33,-Inf,-Inf,1
0.5,425,5.79221993e+33,-Inf,-Inf,1
0.5,426,6.50334902e+33,-Inf,-Inf,1
0.5,427,7.30032182e+33,-Inf,-Inf,1
0.5,428,8.19341076e+33,-Inf,-Inf,1
0.5,429,9.19389161e+33,-Inf,-Inf,1
0.5,430,1.03145554e+34,-Inf,-Inf,1
0.5,431,1.15695871e+34,-Inf,-Inf,1
0.5,432,1.29747926e+34,-Inf,-Inf,1
0.5,433,1.45479136e+34,-Inf,-Inf,1
0.5,434,1.630858e+34,-Inf,-Inf,1
0.5,435,1.82789213e+34,-Inf,-Inf,1
0.5,436,2.04833285e+34,-Inf,-Inf,1
0.5,437,2.29492395e+34,-Inf,-Inf,1
0.5,438,2.57071743e+34,-Inf,-Inf,1
0.5,439,2.87910736e+34,-Inf,-Inf,1
0.5,440,3.22389e+34,-Inf,-Inf,1
0.5,441,3.60929069e+34,-Inf,-Inf,1
0.5,442,4.04002524e+34,-Inf,-Inf,1
0.5,443,4.52129869e+34,-Inf,-Inf,1
0.5,444,5.05896675e+34,-Inf,-Inf,1
0.5,445,5.65952514e+34,-Inf,-Inf,1
0.5,446,6.33024452e+34,-Inf,-Inf,1
0.5,447,7.07913238e+34,-Inf,-Inf,1
0.5,448,7.91520044e+34,-Inf,-Inf,1
0.5,449,8.84835073e+34,-Inf,-Inf,1
0.5,450,9.88980196e+34,-Inf,-Inf,1
0.5,451,1.10517592e+35,-Inf,-Inf,1
