tol,traj,x,y,z,naccept,nreject,converged
0.01,220,2.6191678,3.14496946,1.1768117,12,0,1
0.01,221,2.65180635,3.18399072,1.20516431,12,0,1
0.01,222,2.6846559,3.2231915,1.23406696,12,0,1
0.01,223,2.71772122,3.26256347,1.26352394,12,0,1
0.01,224,2.75099277,3.30209994,1.29354346,12,0,1
0.01,225,2.7844708,3.34179235,1.32412982,12,0,1
0.01,226,2.81815267,3.38163376,1.35529041,12,0,1
0.01,227,2.85202885,3.42161584,1.38703108,12,0,1
0.01,228,2.88610148,3.46173024,1.41935802,12,0,1
0.01,229,2.92036438,3.50196886,1.45227647,12,0,1
0.01,230,2.95481229,3.54232144,1.48579156,12,0,1
0.01,231,2.98945022,3.58277845,1.51990879,12,0,1
0.01,232,3.02426004,3.62333298,1.55463445,12,0,1
0.01,233,3.05924797,3.66397119,1.58997107,12,0,1
0.01,234,3.09440851,3.70468712,1.62592673,12,0,1
0.01,235,3.12973142,3.74546909,1.66250503,12,0,1
0.01,236,3.16521645,3.78630543,1.69970942,12,0,1
0.01,237,3.20085073,3.82718945,1.7375474,12,0,1
0.01,238,3.23664546,3.8681047,1.77601981,12,0,1
0.01,239,3.27258253,3.90904212,1.81513035,12,0,1
0.01,240,3.30866194,3.94999242,1.85488641,12,0,1
0.01,241,3.3448689,3.99094439,1.89529169,12,0,1
0.01,242,3.38121176,4.03188181,1.93634462,12,0,1
0.01,243,3.4176743,4.0727973,1.97805476,12,0,1
0.01,244,3.45425153,4.11367607,2.02042007,12,0,1
0.01,245,3.49094343,4.15450621,2.06344652,12,0,1
0.01,246,3.52773786,4.19527578,2.10713458,12,0,1
0.01,247,3.56463122,4.2359705,2.15148783,12,0,1
0.01,248,3.60161853,4.27657652,2.19650459,12,0,1
0.01,249,3.63869023,4.31708145,2.24219012,12,0,1
0.01,250,3.67583704,4.35747433,2.28854537,12,0,1
0.01,251,3.71305871,4.3977356,2.3355689,12,0,1
0.01,252,3.75033808,4.43786144,2.38326764,12,0,1
0.01,253,3.78767896,4.47782516,2.43163252,12,0,1
0.01,254,3.82506657,4.51762199,2.48067141,12,0,1
0.01,255,3.86249685,4.55723238,2.53037953,12,0,1
0.01,256,3.89995956,4.59664631,2.58076072,12,0,1
0.01,257,3.93745041,4.63584471,2.631809,12,0,1
0.01,258,3.97495365,4.6748147,2.68352389,12,0,1
0.01,259,4.01247311,4.71354008,2.73590612,12,0,1
0.01,260,4.04998684,4.75200939,2.78895259,12,0,1
0.01,261,4.08749819,4.79020262,2.84266067,12,0,1
0.01,262,4.12499237,4.82810783,2.89702654,12,0,1
0.01,263,4.16245937,4.86571074,2.95204973,12,0,1
0.01,264,4.19989491,4.90299273,3.00772357,12,0,1
0.01,265,4.23728657,4.93994141,3.06404614,12,0,1
0.01,266,4.27463055,4.97653532,3.12101007,12,0,1
0.01,267,4.31191111,5.01276636,3.17861319,12,0,1
0.01,268,4.34912443,5.04861307,3.23684883,12,0,1
0.01,269,4.38625622,5.08406496,3.29571199,12,0,1
0.01,270,4.42330074,5.11910295,3.35519719,12,0,1
0.01,271,4.46024704,5.1537137,3.41529655,12,0,1
0.01,272,4.49708605,5.18787909,3.47600365,12,0,1
0.01,273,4.53380823,5.2215848,3.53731084,12,0,1
0.01,274,4.57040119,5.25481892,3.59921098,12,0,1
0.01,275,4.60685873,5.28756237,3.66169596,12,0,1
0.01,276,4.6431675,5.31980133,3.72475576,12,0,1
0.01,277,4.67932081,5.35151768,3.7883811,12,0,1
0.01,278,4.71530676,5.38269997,3.85256362,12,0,1
0.01,279,4.75111628,5.41333008,3.91729212,12,0,1
0.01,280,4.78673792,5.44339752,3.9825573,12,0,1
0.01,281,4.82216358,5.47288609,4.04835081,12,0,1
0.01,282,4.85738087,5.5017786,4.11465454,12,0,1
0.01,283,4.89237976,5.53006458,4.18146038,12,0,1
0.01,284,4.9271512,5.55772686,4.24875736,12,0,1
0.01,285,4.9616847,5.58475494,4.31653166,12,0,1
0.01,286,4.9959693,5.61113167,4.38476992,12,0,1
0.01,287,5.02999544,5.6368475,4.45345879,12,0,1
0.01,288,5.06375313,5.66188717,4.52258635,12,0,1
0.01,289,5.09723139,5.68623972,4.59213543,12,0,1
0.01,290,5.13042068,5.70988989,4.66209364,12,0,1
0.01,291,5.16331053,5.73282576,4.73244619,12,0,1
0.01,292,5.19589043,5.75503826,4.80317497,12,0,1
0.01,293,5.22815037,5.77651453,4.87426615,12,0,1
0.01,294,5.26008224,5.79724503,4.94570494,12,0,1
0.01,295,5.29167366,5.8172183,5.01747274,12,0,1
0.01,296,5.32291651,5.83641911,5.08955622,12,0,1
0.01,297,5.35379887,5.85484552,5.16193199,12,0,1
0.01,298,5.38431454,5.87248611,5.23459053,12,0,1
0.01,299,5.41445017,5.88932657,5.30750799,12,0,1
0.01,300,5.44419813,5.90536356,5.38066864,12,0,1
0.01,301,5.47354794,5.92058516,5.45405436,12,0,1
0.01,302,5.5024929,5.93498993,5.5276475,12,0,1
0.01,303,5.5310216,5.94856215,5.60143089,12,0,1
0.01,304,5.55912495,5.96130085,5.67537975,12,0,1
0.01,305,5.58679533,5.97319937,5.74948072,12,0,1
0.01,306,5.61402369,5.98425007,5.82371283,12,0,1
0.01,307,5.64080095,5.99444962,5.89805508,12,0,1
0.01,308,5.6671176,6.00379038,5.97248888,12,0,1
0.01,309,5.69296741,6.01227045,6.04699373,12,0,1
0.01,310,5.71834183,6.01988506,6.12155151,12,0,1
0.01,311,5.7432332,6.02663422,6.19614124,12,0,1
0.01,312,5.76763439,6.03251123,6.27074623,12,0,1
0.01,313,5.79153442,6.03751612,6.34533596,12,0,1
0.01,314,5.81492949,6.04164648,6.41990137,12,0,1
0.01,315,5.83781195,6.04490423,6.49441481,12,0,1
0.01,316,5.86017466,6.04728508,6.56886339,12,0,1
0.01,317,5.88201094,6.04878807,6.64322329,12,0,1
0.01,318,5.90331364,6.04942179,6.71746826,12,0,1
0.01,319,5.92407751,6.0491848,6.79158354,12,0,1
0.01,320,5.94429541,6.04807043,6.8655529,12,0,1
0.01,321,5.96396351,6.04609394,6.93934774,12,0,1
0.01,322,5.98307467,6.04323769,7.01296473,12,0,1
0.01,323,6.00162411,6.03953791,7.08635426,12,0,1
0.01,324,6.01960802,6.03497696,7.15952063,12,0,1
0.01,325,6.0370183,6.02955246,7.23244143,12,0,1
0.01,326,6.05385685,6.02330256,7.3050828,12,0,1
0.01,327,6.07011032,6.01618004,7.37745237,12,0,1
0.01,328,6.08578777,6.00826836,7.44949055,12,0,1
0.01,329,6.10086966,5.99948263,7.52122879,12,0,1
0.01,330,6.11536694,5.98991489,7.59260082,12,0,1
0.01,331,6.12926388,5.97949982,7.66362715,12,0,1
0.01,332,6.1425724,5.96832705,7.73425007,12,0,1
0.01,333,6.15527201,5.95630932,7.8044982,12,0,1
0.01,334,6.16737413,5.94353247,7.87431765,12,0,1
0.01,335,6.17886496,5.92994261,7.94372177,12,0,1
0.01,336,6.18976021,5.91564035,8.01264954,12,0,1
0.01,337,6.20005655,5.90062571,8.08109474,12,0,1
0.01,338,6.20972443,5.88477278,8.1490984,12,0,1
0.01,339,6.21879578,5.86824608,8.21657944,12,0,1
0.01,340,6.22724962,5.85097075,8.28356171,12,0,1
0.01,341,6.23509407,5.83299923,8.35000801,12,0,1
0.01,342,6.24233961,5.81439352,8.41589069,12,0,1
0.01,343,6.248981,5.79514217,8.48120403,12,0,1
0.01,344,6.25499201,5.77512169,8.54598808,12,0,1
0.01,345,6.26040459,5.75451469,8.61016273,12,0,1
0.01,346,6.26519442,5.73319769,8.67376995,12,0,1
0.01,347,6.26940489,5.71140957,8.73671532,12,0,1
0.01,348,6.27297306,5.68882561,8.79910851,12,0,1
0.01,349,6.27597713,5.66587114,8.86079216,12,0,1
0.01,350,6.27836561,5.64227104,8.92186356,12,0,1
0.01,351,6.28015137,5.61810589,8.98228455,12,0,1
0.01,352,6.28133726,5.59338856,9.04204941,12,0,1
0.01,353,6.28194237,5.56822729,9.10111713,12,0,1
0.01,354,6.28193474,5.54245186,9.15954399,12,0,1
0.01,355,6.28135109,5.51626444,9.2172575,12,0,1
0.01,356,6.28019333,5.48968124,9.2742548,12,0,1
0.01,357,6.2784276,5.46248245,9.3306036,12,0,1
0.01,358,6.27608585,5.43486977,9.38623619,12,0,1
0.01,359,6.27320337,5.40705156,9.44109535,12,0,1
0.01,360,6.26975632,5.37887526,9.49522686,12,0,1
0.01,361,6.26571608,5.35015154,9.54868507,12,0,1
0.01,362,6.26113701,5.32120943,9.60137844,12,0,1
0.01,363,6.25598192,5.29180574,9.65337753,12,0,1
0.01,364,6.25030851,5.26230097,9.70458698,12,0,1
0.01,365,6.24408245,5.23245525,9.7550745,12,0,1
0.01,366,6.23731661,5.20233202,9.80482769,12,0,1
0.01,367,6.23001909,5.17198849,9.85383511,12,0,1
0.01,368,6.22210455,5.14075089,9.90225983,12,0,1
0.01,369,6.21374178,5.10983896,9.94981766,12,0,1
0.01,370,6.20489311,5.07897043,9.99658775,12,0,1
0.01,371,6.19556999,5.04821491,10.0425644,12,0,1
0.01,372,6.18571186,5.01708603,10.087862,12,0,1
0.01,373,6.17530203,4.98537731,10.1325188,12,0,1
0.01,374,6.16440439,4.95357418,10.1764441,12,0,1
0.01,375,6.15305042,4.92191744,10.2195988,12,0,1
0.01,376,6.1412096,4.89009523,10.2620544,12,0,1
0.01,377,6.12891293,4.85834265,10.3037767,12,0,1
0.01,378,6.11619902,4.8269825,10.3447294,12,0,1
0.01,379,6.10300589,4.79541302,10.3850183,12,0,1
0.01,380,6.08934879,4.76372528,10.4246368,12,0,1
0.01,381,6.07521296,4.73170328,10.4636192,12,0,1
0.01,382,6.06070328,4.70030594,10.5018539,12,0,1
0.01,383,6.04576254,4.66712284,10.5395212,13,0,1
0.01,384,6.03075647,4.62948751,10.576438,13,0,1
0.01,385,6.01520109,4.5915451,10.6125898,13,0,1
0.01,386,5.9992609,4.55368376,10.6478891,13,0,1
0.01,387,5.98290873,4.51583052,10.6823664,13,0,1
0.01,388,5.96602201,4.47768784,10.7160835,13,0,1
0.01,389,5.94867468,4.43942165,10.7490091,13,0,1
0.01,390,5.93101025,4.40136623,10.7811041,13,0,1
0.01,391,5.91296816,4.36336994,10.8124046,13,0,1
0.01,392,5.89447069,4.3252368,10.8429375,13,0,1
0.01,393,5.87570667,4.28739643,10.8726749,13,0,1
0.01,394,5.85640717,4.24922419,10.9016743,13,0,1
0.01,395,5.83687544,4.21140432,10.9298964,13,0,1
0.01,396,5.81675577,4.17311621,10.9573784,13,0,1
0.01,397,5.79641247,4.13517904,10.9841013,13,0,1
0.01,398,5.77584076,4.09756565,11.010087,13,0,1
0.01,399,5.7548008,4.05973291,11.0353384,13,0,1
0.01,400,5.73340797,4.02192593,11.0598574,13,0,1
0.01,401,5.71191788,3.98470521,11.0836897,13,0,1
0.01,402,5.68996572,3.94724965,11.1067934,13,0,1
0.01,403,5.66791677,3.91035247,11.1292458,13,0,1
0.01,404,5.64528561,3.87293673,11.1509361,13,0,1
0.01,405,5.62242794,3.83577514,11.1719494,13,0,1
0.01,406,5.59940577,3.79899383,11.1923227,13,0,1
0.01,407,5.5761528,3.76243639,11.2120447,13,0,1
0.01,408,5.55256796,3.72586107,11.2310791,13,0,1
0.01,409,5.52876377,3.68950987,11.2494745,13,0,1
0.01,410,5.50473213,3.65335846,11.2672348,13,0,1
0.01,411,5.48042774,3.61727786,11.2843361,13,0,1
0.01,412,5.45598412,3.58157849,11.3008642,13,0,1
0.01,413,5.43135643,3.54613233,11.316802,13,0,1
0.01,414,5.4065094,3.51085782,11.3321295,13,0,1
0.01,415,5.38140488,3.47562981,11.3468122,13,0,1
0.01,416,5.35619783,3.44082355,11.3609791,13,0,1
0.01,417,5.33073139,3.40602422,11.3744898,13,0,1
0.01,418,5.30523109,3.37181735,11.3875828,13,0,1
0.01,419,5.27944565,3.33749604,11.3999748,13,0,1
0.01,420,5.25356913,3.30358982,11.4118977,13,0,1
0.01,421,5.22755337,3.26993775,11.4232998,13,0,1
0.01,422,5.20141935,3.23659873,11.4342098,13,0,1
0.01,423,5.17513609,3.20343351,11.444562,13,0,1
0.01,424,5.14872408,3.17047834,11.4543791,13,0,1
0.01,425,5.12222385,3.13792586,11.4637804,13,0,1
0.01,426,5.09560299,3.10555124,11.4726439,13,0,1
0.01,427,5.06888819,3.07343173,11.4810143,13,0,1
0.01,428,5.04207516,3.04166555,11.4889765,13,0,1
0.01,429,5.01517534,3.01011205,11.4964323,13,0,1
0.01,430,4.98820114,2.9788456,11.5034409,13,0,1
0.01,431,4.96114874,2.94786096,11.5100145,13,0,1
0.01,432,4.93406153,2.91712666,11.5161142,13,0,1
0.01,433,4.9068799,2.88671255,11.5218344,13,0,1
0.01,434,4.87963963,2.85658193,11.5271378,13,0,1
0.01,435,4.85236216,2.82673168,11.5320225,13,0,1
0.01,436,4.82504988,2.79716659,11.5365038,13,0,1
0.01,437,4.7977252,2.76789141,11.5405836,13,0,1
0.01,438,4.77034473,2.73890877,11.5442934,13,0,1
0.01,439,4.74284029,2.71019578,11.5476513,13,0,1
0.01,440,4.71544361,2.68179727,11.5506124,13,0,1
0.01,441,4.68805885,2.65370059,11.5532131,13,0,1
0.01,442,4.66059065,2.62587667,11.5554771,13,0,1
0.01,443,4.63313532,2.59834981,11.5573969,13,0,1
0.01,444,4.60570145,2.57112455,11.55898,13,0,1
0.01,445,4.5783186,2.54421616,11.5602436,13,0,1
0.01,446,4.55092096,2.51758862,11.5611877,13,0,1
0.01,447,4.52344847,2.4912076,11.5618105,13,0,1
0.01,448,4.49606514,2.46515298,11.5621367,13,0,1
0.01,449,4.46855307,2.4393034,11.5621357,13,0,1
0.01,450,4.44128275,2.4138658,11.5618849,13,0,1
0.01,451,4.41403961,2.3887136,11.5613556,13,0,1
0.01,452,4.38678646,2.36382627,11.5605392,13,0,1
0.01,453,4.35942078,2.33913159,11.5594091,13,0,1
0.01,454,4.33229685,2.31484509,11.558073,13,0,1
0.01,455,4.30521107,2.2908392,11.5564785,13,0,1
0.01,456,4.2781744,2.26711726,11.5546389,13,0,1
0.01,457,4.25114155,2.24364471,11.5525351,13,0,1
