traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
10,1.85594356,-3.79777575,-1.90969837,-0.862955451,-1.27383983,0.658048689,5.35498238,-2.64846158,2.22717667,3.75362659,5.56858301,-2.36020708,-0.550222397,1.28453445,6.77660084,1.29323304,0.0888432786,3.185045,5.20408344,2.50091267,1.96069503,3.38059878,4.06108332,3.46211243,2.9520967,2.53358459,1.68778682,1.03780913,0.977054298,1.31686258,2.30806828,3.98612928
11,1.81290317,-3.81670189,-1.88776493,-0.87079525,-1.27089512,0.679376245,5.34557581,-2.66681981,2.23429346,3.81262875,5.54453182,-2.41348624,-0.519608796,1.30055821,6.79685783,1.27791798,0.0895265862,3.19922328,5.22949791,2.49778128,1.96164584,3.39670849,4.08056927,3.46867013,2.95236659,2.53395391,1.68820524,1.04119945,0.984591663,1.32957768,2.33059955,4.00473022
12,1.76940584,-3.8350668,-1.86607575,-0.878515244,-1.26796818,0.7007882,5.33582497,-2.68552232,2.24085569,3.87138915,5.51958036,-2.46658516,-0.488941401,1.31721485,6.81700468,1.26225054,0.0903995633,3.21349096,5.2548914,2.49446368,1.96261644,3.41291833,4.10008097,3.47507572,2.95256257,2.5343647,1.68864858,1.04457951,0.992127717,1.34234273,2.35322285,4.023036
13,1.7253722,-3.85284662,-1.84459138,-0.886123657,-1.26504993,0.722365141,5.32561779,-2.70466399,2.24686337,3.93000031,5.49363661,-2.51961637,-0.458221525,1.33440936,6.83703184,1.24631619,0.0913790762,3.22778201,5.28027821,2.49099422,1.96357489,3.42919612,4.11965322,3.48135924,2.9526217,2.53473616,1.68913174,1.04801893,0.999716699,1.35519314,2.37597299,4.04104233
14,1.68092358,-3.87002182,-1.82338703,-0.893597484,-1.26214552,0.744057119,5.31503344,-2.72419262,2.25228119,3.98834372,5.46679926,-2.57246804,-0.427441776,1.35228002,6.85693216,1.22998774,0.0925565213,3.24217081,5.30564594,2.48730993,1.96454442,3.44559264,4.13927841,3.48747015,2.9525733,2.53515053,1.68965948,1.05147326,1.00733817,1.3681227,2.39882398,4.05872631
15,1.63597822,-3.88661432,-1.80242884,-0.900955796,-1.25926065,0.765834868,5.3040638,-2.7440784,2.25713873,4.04641247,5.43905497,-2.6251514,-0.396699786,1.37065983,6.87671947,1.21339202,0.0938376635,3.25658154,5.3310113,2.48349619,1.96551418,3.46204567,4.15892315,3.49345827,2.95245075,2.5355711,1.69019103,1.05492401,1.01497984,1.38112688,2.42179441,4.07609797
16,1.5906328,-3.90261889,-1.78175366,-0.90817827,-1.25638032,0.787766159,5.2926755,-2.76439929,2.26139522,4.10424614,5.41039133,-2.67766047,-0.365927756,1.38973773,6.8963604,1.19640291,0.0953215957,3.27107739,5.3563509,2.4794898,1.96646178,3.47855806,4.17864561,3.49936438,2.95219207,2.53591752,1.69077122,1.05847371,1.02268541,1.3942008,2.44484162,4.09312391
17,1.54479802,-3.91802859,-1.76133287,-0.915285707,-1.25351965,0.809804738,5.28087854,-2.78511214,2.26507378,4.16179276,5.38083029,-2.72999191,-0.335219085,1.40934181,6.91588211,1.17910039,0.0969223604,3.28561592,5.38169718,2.47530603,1.96740818,3.49517536,4.19842196,3.50509143,2.95182085,2.53631878,1.69140077,1.06201458,1.03039765,1.40734899,2.46801543,4.10983706
18,1.49855006,-3.93285418,-1.74119055,-0.922262192,-1.25066924,0.831973612,5.26865149,-2.8062427,2.26813817,4.21905041,5.35036898,-2.78213263,-0.304539025,1.42958784,6.93525791,1.16141665,0.0986925438,3.30021381,5.40703201,2.47096395,1.96834004,3.51184011,4.21823025,3.51071882,2.95135832,2.53668475,1.69204605,1.06560051,1.03815103,1.42056394,2.49127507,4.12620068
19,1.45190561,-3.94706321,-1.72136569,-0.929103494,-1.24782896,0.854275525,5.25600767,-2.82779837,2.27059722,4.27598333,5.31906319,-2.83402348,-0.273964256,1.45043254,6.95449734,1.14340854,0.100637265,3.31488943,5.43233299,2.46644306,1.96929026,3.52859473,4.23808384,3.51620698,2.95079947,2.53705359,1.69271588,1.06922925,1.04597187,1.43388712,2.5146513,4.14220667
20,1.40482211,-3.96070194,-1.70181215,-0.935824454,-1.24500763,0.87665534,5.2429719,-2.84971404,2.2724483,4.332582,5.28688574,-2.88569188,-0.24348256,1.47187912,6.97358847,1.12505114,0.102747262,3.32963037,5.45759249,2.4617548,1.97027004,3.5454464,4.2579608,3.52152276,2.95012665,2.53743792,1.69343829,1.07288265,1.05380011,1.44725418,2.53810573,4.15785789
21,1.35733402,-3.97373462,-1.68256402,-0.942414165,-1.24219966,0.899195373,5.22946167,-2.87209964,2.27366519,4.38888693,5.25380898,-2.93717551,-0.213089973,1.4939301,6.99253464,1.10631096,0.105006225,3.34443378,5.48285484,2.45684743,1.97121358,3.56238627,4.27792835,3.52670193,2.94932985,2.53782749,1.69419038,1.07654953,1.0616616,1.46071005,2.56167412,4.17315149
22,1.309466,-3.98616552,-1.66362715,-0.94887358,-1.23940229,0.921853721,5.21553183,-2.89490056,2.27424932,4.44480658,5.21994305,-2.98836637,-0.182862028,1.51659334,7.01132631,1.08722353,0.107446305,3.359303,5.50807858,2.45182705,1.97218716,3.57936811,4.29788208,3.53176832,2.94846916,2.53820109,1.69496822,1.08027554,1.06957829,1.47424734,2.58533692,4.18807411
23,1.26121593,-3.99799824,-1.6450175,-0.955201983,-1.23662412,0.944608808,5.20118475,-2.91809654,2.27419901,4.50035858,5.18524504,-3.03930426,-0.15279004,1.53986096,7.02995157,1.06774628,0.110075369,3.37426949,5.53328133,2.44655728,1.97313893,3.5964644,4.31794739,3.53667521,2.94744182,2.53857374,1.69582033,1.08404982,1.07753348,1.48786569,2.60909557,4.20261478
24,1.21258056,-4.00923347,-1.62671208,-0.961402655,-1.2338568,0.967513919,5.18636513,-2.94175577,2.27348685,4.55555344,5.14971256,-3.08998609,-0.122874618,1.56377721,7.04841423,1.04787874,0.112896085,3.38932014,5.55843258,2.44111204,1.97412634,3.61364865,4.33801174,3.54142284,2.9463594,2.53897882,1.69667125,1.08781862,1.08550942,1.50155461,2.6329515,4.21678019
25,1.16353905,-4.01986456,-1.60872602,-0.967480421,-1.23110867,0.990525424,5.17110395,-2.96582747,2.27212119,4.61033535,5.11337805,-3.1403985,-0.0931568742,1.58825755,7.06671333,1.02761567,0.115850143,3.4044137,5.58359289,2.43548393,1.97507918,3.63090396,4.35815239,3.54602981,2.94514036,2.53937078,1.69756913,1.09163249,1.09353805,1.51534402,2.65692425,4.23055887
26,1.11420774,-4.02991247,-1.59108686,-0.97342062,-1.22836506,1.01368225,5.15538406,-2.99035215,2.27008581,4.66471386,5.07629251,-3.19049907,-0.0636833683,1.61335039,7.08483839,1.00700855,0.119016856,3.4196074,5.60867548,2.429703,1.97608805,3.64823985,4.37829113,3.55048752,2.9438498,2.53978586,1.69850647,1.09548104,1.10159564,1.52919221,2.68095326,4.243927
27,1.06447446,-4.03933573,-1.57376742,-0.979237616,-1.22564375,1.03695953,5.13919497,-3.01531625,2.26737189,4.71867275,5.03842306,-3.24031544,-0.0344334729,1.63905573,7.10278559,0.985975683,0.122364618,3.43488097,5.63373804,2.42372561,1.97709024,3.66565299,4.39847088,3.55480886,2.94247055,2.54019642,1.6994561,1.09935176,1.1096983,1.54314363,2.7051177,4.25691271
28,1.01441693,-4.04818773,-1.55679917,-0.984928489,-1.22294223,1.06030524,5.12259769,-3.04064894,2.26399326,4.77216578,4.99982882,-3.28979897,-0.00545715308,1.66534829,7.120543,0.964542747,0.125922978,3.45027471,5.65874767,2.41748047,1.97809923,3.68320251,4.41874313,3.55892897,2.94092584,2.540627,1.70047927,1.10325563,1.11782205,1.55715597,2.72934532,4.26947308
29,0.964032173,-4.05642128,-1.54018044,-0.990489066,-1.22025359,1.08379364,5.10552168,-3.06644344,2.25992656,4.82521009,4.96052361,-3.33895969,0.0232140459,1.69219518,7.13812494,0.942768514,0.129650339,3.46573639,5.68370771,2.41109729,1.97914624,3.70083117,4.43901587,3.56287861,2.93931389,2.54110456,1.70153856,1.10717726,1.12598836,1.57126522,2.75367951,4.28162432
30,0.913336456,-4.0640626,-1.52389836,-0.995922267,-1.21757329,1.10745203,5.08791828,-3.09273577,2.25513029,4.87781286,4.9204669,-3.38782501,0.0516213551,1.71967101,7.1555028,0.920552552,0.133554995,3.48125792,5.70864105,2.40457988,1.98019147,3.71849179,4.45930958,3.5667448,2.93762732,2.54152679,1.70258737,1.11115539,1.13422155,1.58546519,2.77809691,4.29334211
31,0.862319708,-4.07110119,-1.50797951,-1.00123107,-1.21491826,1.13118148,5.06988525,-3.11940718,2.24965024,4.92990971,4.87975073,-3.43632984,0.0796805248,1.74769187,7.1726861,0.897940457,0.137661844,3.49689651,5.73352814,2.39779854,1.98123682,3.73627234,4.47967196,3.57041693,2.93581676,2.54199266,1.70370495,1.11515641,1.14247656,1.59974468,2.80260897,4.30463409
32,0.811036348,-4.07755852,-1.49241757,-1.00641274,-1.21227765,1.15502882,5.05137968,-3.14651108,2.24345589,4.98152065,4.83835077,-3.48449731,0.107400939,1.77629566,7.18966484,0.874920428,0.141970322,3.51262951,5.75835323,2.39085269,1.98231828,3.75413442,4.50005102,3.57392597,2.93390727,2.5424726,1.70486772,1.11918581,1.15075123,1.61408222,2.82717943,4.31549025
33,0.759453475,-4.08339119,-1.47722352,-1.01146841,-1.20965409,1.17900658,5.03238678,-3.17406845,2.23653197,5.03260374,4.7963419,-3.5322845,0.134753257,1.80548072,7.20643282,0.851491868,0.146480098,3.5284555,5.78311968,2.38372111,1.98341203,3.77207756,4.52047825,3.5772903,2.93189049,2.54295349,1.70607591,1.1232655,1.15909159,1.62853587,2.85186553,4.32590532
34,0.707601845,-4.08865118,-1.46238804,-1.01640272,-1.20704508,1.20311999,5.0128746,-3.20208597,2.22886181,5.0831852,4.75367546,-3.57975268,0.161740541,1.83521116,7.22299004,0.827685356,0.15118137,3.54438543,5.80782318,2.37639499,1.98455358,3.79012847,4.54090929,3.58045769,2.92980337,2.5434761,1.70730245,1.12735593,1.16746378,1.64306545,2.87661839,4.33586311
35,0.6554811,-4.09330559,-1.44791996,-1.0212146,-1.20445836,1.22731411,4.99291897,-3.23049021,2.22048926,5.13320112,4.71045113,-3.6268065,0.188280851,1.86543787,7.23933554,0.803461552,0.156081095,3.56042027,5.83248425,2.36884165,1.98568773,3.80827379,4.56140852,3.58345795,2.92758727,2.54401588,1.70859253,1.13147986,1.17586648,1.65767872,2.90146065,4.34537268
36,0.603105366,-4.09736824,-1.43381906,-1.02590299,-1.20187843,1.25169146,4.97238922,-3.259413,2.21131706,5.18271065,4.66656828,-3.67353892,0.214462683,1.89629388,7.25543261,0.778771102,0.161192179,3.57655501,5.85709906,2.36110139,1.98682046,3.826478,4.58194256,3.58631468,2.9252739,2.5445528,1.70991874,1.13566005,1.18432844,1.67238498,2.92637777,4.35440874
37,0.550455689,-4.10083675,-1.42008698,-1.03047657,-1.19932866,1.27613032,4.95142078,-3.28870606,2.20141363,5.23162794,4.62219286,-3.71984053,0.240175873,1.92768502,7.27129984,0.753679574,0.166547954,3.59283209,5.88160086,2.35315919,1.98803234,3.84480381,4.60247469,3.58897948,2.92288756,2.54512,1.71126151,1.13983655,1.19280851,1.68717265,2.95138526,4.36298418
38,0.497666985,-4.1037221,-1.40675426,-1.03492081,-1.19678962,1.30070603,4.92993402,-3.31844878,2.19076061,5.279953,4.57730341,-3.7657609,0.265407979,1.9594804,7.28696394,0.728253663,0.172023341,3.60915256,5.906075,2.34506822,1.9892509,3.86320639,4.6230464,3.59148026,2.92040014,2.54571605,1.7126714,1.14407349,1.20134938,1.70205092,2.97644377,4.37107515
39,0.444563359,-4.10600567,-1.39377129,-1.03925693,-1.19427419,1.3254025,4.90791893,-3.34863782,2.17929769,5.32770491,4.53185701,-3.81130123,0.290227234,1.99195695,7.30234051,0.702250421,0.17780146,3.62565684,5.93046618,2.33669472,1.99047625,3.88170862,4.64367151,3.59380341,2.91780066,2.54631782,1.7141068,1.14832604,1.20991671,1.71701896,3.00160694,4.37869453
40,0.391298264,-4.10772133,-1.38117874,-1.04347408,-1.19177711,1.35018659,4.88542986,-3.37921262,2.16709995,5.37483025,4.48598194,-3.85641098,0.31449613,2.02479577,7.31750202,0.675945163,0.183726087,3.64223099,5.95480204,2.32816839,1.99172878,3.90028238,4.66431189,3.59597111,2.91511965,2.54693604,1.71558344,1.15261447,1.21852219,1.73206365,3.02681684,4.38581991
41,0.337848306,-4.10884619,-1.36896431,-1.04757226,-1.1892935,1.37513471,4.86236,-3.41028166,2.15406418,5.42136383,4.43961382,-3.90113997,0.338303566,2.05824709,7.33237886,0.649155617,0.189938515,3.65899682,5.97901249,2.31936908,1.99305975,3.91902614,4.68496799,3.59785891,2.9123354,2.54766321,1.71714258,1.15691328,1.22715712,1.74719715,3.05209851,4.39245033
42,0.284193665,-4.10938358,-1.35713351,-1.05155945,-1.18683577,1.40015578,4.83882093,-3.44172001,2.14026785,5.46724939,4.39285278,-3.94543791,0.361562163,2.09211373,7.34701586,0.62197125,0.196316466,3.67582965,6.00318336,2.31044269,1.99438655,3.93778539,4.7056427,3.59967566,2.90949035,2.54832745,1.71868575,1.1612674,1.23585558,1.76243079,3.07745576,4.39857674
43,0.230381846,-4.10935831,-1.34567928,-1.05543447,-1.1843946,1.42532539,4.81470537,-3.47362638,2.12563968,5.51251793,4.3456378,-3.98935008,0.384299397,2.1264751,7.36138058,0.594357669,0.20292747,3.69281673,6.02725983,2.30125976,1.99574828,3.95666742,4.72635698,3.60127425,2.90653372,2.54904246,1.72029388,1.16564012,1.24457562,1.77773583,3.10286236,4.40420103
44,0.176364169,-4.10870409,-1.33460975,-1.05919552,-1.18197,1.45064127,4.79002857,-3.50599003,2.110183,5.55711079,4.29808187,-4.03282452,0.406487525,2.16130686,7.37546968,0.566326618,0.209743142,3.7099092,6.05125332,2.29191566,1.99715996,3.97565103,4.74707651,3.60266185,2.90348458,2.54981399,1.72196984,1.17005146,1.25335133,1.79316759,3.1283865,4.40931511
45,0.122222438,-4.10752106,-1.32392085,-1.06285262,-1.17957127,1.47600687,4.76488209,-3.53868675,2.09394383,5.60103035,4.25018167,-4.07586336,0.428094,2.19657302,7.38928366,0.537859976,0.216811076,3.72718287,6.0751462,2.28228498,1.99859416,3.99473095,4.76783419,3.60389709,2.90035915,2.55056429,1.72362626,1.17448413,1.26217377,1.80867302,3.15392756,4.4138937
46,0.0679606795,-4.10573816,-1.31362116,-1.06639457,-1.17718887,1.50153661,4.7391386,-3.57186151,2.07684684,5.64427614,4.20195389,-4.11848879,0.449132174,2.23228359,7.4028163,0.50895375,0.224074587,3.74455786,6.09896708,2.27248883,2.00006533,4.01391506,4.78861713,3.60490894,2.89711857,2.55138755,1.72539186,1.17896783,1.27103579,1.82427526,3.17954493,4.41795683
47,0.0135604749,-4.10340595,-1.30369723,-1.06983435,-1.17483115,1.5271641,4.71287012,-3.60542178,2.05891466,5.68682861,4.15343666,-4.16067839,0.469585061,2.26846004,7.41604614,0.479622662,0.231596127,3.76211357,6.12266207,2.26244307,2.0015955,4.03321457,4.80940676,3.60571527,2.89380622,2.55225658,1.7271831,1.1834501,1.27991676,1.83995497,3.20521092,4.42149305
48,-0.0409230217,-4.10050249,-1.29416358,-1.0731653,-1.17249119,1.55289042,4.68606329,-3.63936067,2.04017138,5.72865534,4.1046958,-4.20242214,0.48939687,2.3049159,7.42902184,0.449957073,0.239268288,3.77974868,6.14629793,2.25227237,2.00315237,4.0525589,4.83018303,3.60639262,2.89045167,2.55311608,1.7289784,1.18798518,1.28887045,1.8557409,3.23092675,4.42448664
49,-0.0956064612,-4.09700537,-1.28499532,-1.07639921,-1.1701721,1.57879007,4.65861464,-3.67378497,2.02050281,5.76979542,4.05563974,-4.24376822,0.508646309,2.34193468,7.44164371,0.41972959,0.247242853,3.79759908,6.16981697,2.24176264,2.00472188,4.07204199,4.85104799,3.60683966,2.88694382,2.55401683,1.73084521,1.19253564,1.29784894,1.87162995,3.25673842,4.42693853
50,-0.150296614,-4.09296131,-1.27622867,-1.07952404,-1.16787624,1.60475028,4.63069153,-3.7085259,2.00003576,5.8101778,4.00646496,-4.28462315,0.527225137,2.37926745,7.45398712,0.38915813,0.255428284,3.81558466,6.1932106,2.23113489,2.00640202,4.09162188,4.87183666,3.6070838,2.88342261,2.55497289,1.73274028,1.19712663,1.30688727,1.88761127,3.28257203,4.42883873
51,-0.205051735,-4.08837938,-1.26783335,-1.08254969,-1.16560173,1.63083625,4.60217571,-3.74367285,1.97868764,5.84982347,3.95709062,-4.3250618,0.545171559,2.41695046,7.46602201,0.358183831,0.263827801,3.83372903,6.21650457,2.22024202,2.00809836,4.11130571,4.89267731,3.60712337,2.8797791,2.55596495,1.73471034,1.20175505,1.31595325,1.90366733,3.30843377,4.43018627
52,-0.259902835,-4.0832448,-1.25981212,-1.08548093,-1.16335285,1.65701962,4.57310343,-3.77918053,1.9564749,5.88871288,3.90756202,-4.36505842,0.562473893,2.45500064,7.47773123,0.32674703,0.272447616,3.85201454,6.23971748,2.20913148,2.00980544,4.13107491,4.91356134,3.60699368,2.87604094,2.55696011,1.73670149,1.20640218,1.32505715,1.91981971,3.33435106,4.43097401
53,-0.314806283,-4.07752943,-1.25217581,-1.08830929,-1.16112101,1.68334448,4.54343033,-3.81509638,1.93336833,5.92683029,3.85794592,-4.40460825,0.579117537,2.49340415,7.48912144,0.294917822,0.281311244,3.87048769,6.26278496,2.19780803,2.0116086,4.15097046,4.93440294,3.60661864,2.87225938,2.55803537,1.73873961,1.21108472,1.33422351,1.93608975,3.36032939,4.43119431
54,-0.369786918,-4.0712595,-1.24489319,-1.09104335,-1.15890598,1.70982981,4.51310778,-3.85144567,1.90933204,5.96416664,3.80821419,-4.4437294,0.59510994,2.53215408,7.50017548,0.262633026,0.290384024,3.88910031,6.28576946,2.18624496,2.01340675,4.17094946,4.95531607,3.60606503,2.86833858,2.55912018,1.74086118,1.21581912,1.34342861,1.95245385,3.38636303,4.43085146
55,-0.424737662,-4.06449032,-1.23799622,-1.09368551,-1.15672147,1.73634994,4.48230982,-3.8880465,1.88446999,6.00070286,3.75849915,-4.48237228,0.610397756,2.57118106,7.5109067,0.230020508,0.299722016,3.90794134,6.30856228,2.17444015,2.01532555,4.1910758,4.97619152,3.60527182,2.86438489,2.56026816,1.74298763,1.22055352,1.35267103,1.96889901,3.41239381,4.4299283
56,-0.479724705,-4.05717134,-1.23147154,-1.09623492,-1.1545645,1.76297474,4.45091963,-3.92499876,1.85870719,6.03645039,3.70870972,-4.52059937,0.625016987,2.61049867,7.52131128,0.196944728,0.309244603,3.92690134,6.33130121,2.16246486,2.01725698,4.2112565,4.99705315,3.60431385,2.8603847,2.56144643,1.74514222,1.22531843,1.36195862,1.98544312,3.43846846,4.4284215
57,-0.534732342,-4.04929829,-1.22531354,-1.09869123,-1.15242326,1.78975725,4.41888332,-3.96235204,1.83199775,6.07136917,3.65894723,-4.55836773,0.638950586,2.650172,7.53133345,0.16342409,0.319054574,3.94609594,6.35387039,2.15020251,2.01925397,4.23157692,5.01793623,3.60311365,2.85628772,2.56267858,1.74735427,1.23010957,1.37129486,2.00210357,3.46459842,4.42632723
58,-0.589701176,-4.04092121,-1.2195189,-1.10105848,-1.15030682,1.81662631,4.3862834,-4.00000334,1.80440807,6.10546064,3.609236,-4.59569502,0.6521824,2.6900382,7.54103994,0.129549339,0.329037696,3.96542645,6.37634134,2.13774467,2.02128744,4.25198984,5.03883076,3.60169768,2.85210252,2.56396627,1.74964356,1.23493707,1.38066077,2.01883578,3.49072814,4.42365122
59,-0.644689083,-4.0319972,-1.21408677,-1.10333872,-1.14821696,1.8435992,4.35309172,-4.03797245,1.77590108,6.13871288,3.55960608,-4.6325779,0.664713502,2.73018575,7.55038977,0.0952887982,0.339286447,3.98498988,6.39862537,2.12504768,2.02343845,4.27253914,5.05966949,3.60006285,2.8479023,2.56528759,1.75191092,1.23977494,1.39008808,2.03569436,3.51691389,4.42036772
60,-0.699606657,-4.02256727,-1.20900953,-1.10553038,-1.14614451,1.87069786,4.31928349,-4.07626343,1.74648178,6.17109966,3.51011562,-4.66901302,0.676535726,2.7705164,7.55939674,0.0606433898,0.349707991,4.0046792,6.42083311,2.11216378,2.02557492,4.29313898,5.08056927,3.59825945,2.84356117,2.56662273,1.75429654,1.24469805,1.39956391,2.05263352,3.54310036,4.41649771
61,-0.754514277,-4.01261759,-1.20428598,-1.10763907,-1.14410079,1.89789629,4.28487062,-4.1148591,1.71611869,6.20264053,3.46069574,-4.70503378,0.687667251,2.81114006,7.56801367,0.0255533848,0.36039257,4.02460957,6.44286633,2.09897971,2.02780247,4.31390238,5.10144615,3.59617567,2.83917475,2.56804705,1.75670385,1.2496078,1.4090687,2.06967402,3.56931663,4.41201448
62,-0.809347272,-4.00216722,-1.19990778,-1.10966253,-1.14207804,1.92522252,4.24981308,-4.15376854,1.6848079,6.23329926,3.41145396,-4.74061203,0.698077083,2.85196042,7.57626867,-0.00992437918,0.371308029,4.04474258,6.46475697,2.08556056,2.03008413,4.3347702,5.12233639,3.59388781,2.83470392,2.56949592,1.75915742,1.25456071,1.41862381,2.08680749,3.59553695,4.40692329
63,-0.864158809,-3.9911778,-1.19588077,-1.11160409,-1.14007854,1.95265877,4.21414089,-4.19295692,1.65256584,6.26306343,3.3624413,-4.77574968,0.707771957,2.89295077,7.58415651,-0.0457447022,0.38242963,4.06506157,6.48650408,2.0719521,2.03242898,4.35571575,5.14318371,3.59142137,2.83020568,2.57096314,1.76161706,1.25955057,1.42825949,2.10408688,3.62181211,4.40119743
64,-0.918797791,-3.97974133,-1.19220197,-1.1134634,-1.13810492,1.98015869,4.17794085,-4.23234272,1.61944926,6.29192066,3.31372166,-4.81042147,0.716739178,2.93411255,7.59167337,-0.0819354206,0.393812507,4.08564377,6.5080471,2.05804396,2.03489017,4.37685299,5.16400909,3.58863425,2.82565761,2.57258987,1.76417077,1.26452529,1.43788075,2.12140775,3.64804745,4.39489412
65,-0.973406553,-3.96778798,-1.18885434,-1.11524463,-1.1361537,2.00782514,4.14100599,-4.27207518,1.58530045,6.3198719,3.26516986,-4.84471703,0.725013316,2.97548699,7.59878778,-0.118582927,0.405383885,4.10638094,6.52950525,2.04392529,2.03733301,4.39802074,5.18486023,3.58571601,2.82102394,2.57417488,1.76673043,1.26955402,1.44758701,2.13886786,3.67431998,4.38794231
66,-1.02790487,-3.95534086,-1.18583941,-1.11694551,-1.13422334,2.03559637,4.10345268,-4.31203938,1.55021989,6.34689808,3.21695447,-4.87856245,0.732551754,3.01697683,7.60552645,-0.155559927,0.417195767,4.12737036,6.55076361,2.02953792,2.03988194,4.41935539,5.20570898,3.58250904,2.81628394,2.57582355,1.76939082,1.27465069,1.45734644,2.15642357,3.7005899,4.38036537
67,-1.08228135,-3.94239855,-1.18316793,-1.11857021,-1.13232565,2.06340241,4.06540442,-4.35212708,1.51429141,6.37298489,3.16912389,-4.91196632,0.739368856,3.05852151,7.61191797,-0.192817226,0.429183632,4.14854193,6.57185936,2.01497722,2.04252052,4.44077969,5.22648382,3.57910538,2.81156182,2.57753539,1.77203965,1.27973247,1.46714592,2.17409635,3.72688055,4.37215614
