traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
23,1.26117444,-3.99794316,-1.64496493,-0.955198705,-1.23660588,0.943979859,5.20164251,-2.91726899,2.27408934,4.49956131,5.18573046,-3.03866768,-0.152974904,1.53990388,7.02994108,1.06766808,0.110121176,3.37428308,5.53326797,2.44655371,1.97314465,3.59646463,4.31793356,3.53666973,2.94745994,2.53858733,1.69580507,1.08403563,1.0775429,1.4878931,2.6091435,4.20264101
24,1.21254039,-4.00919104,-1.62667108,-0.961406529,-1.2338376,0.966874957,5.18688011,-2.9409008,2.273422,4.55476904,5.15020227,-3.08937359,-0.123065993,1.56377351,7.04840803,1.04780757,0.112908661,3.38930917,5.55844307,2.44111824,1.97411096,3.61363888,4.33801365,3.54142523,2.94636178,2.53897858,1.69666219,1.08781886,1.08552849,1.50158441,2.63299251,4.21679831
25,1.16353631,-4.01981831,-1.60867918,-0.967471182,-1.23109257,0.989910364,5.1715517,-2.96501541,2.27202916,4.6095252,5.11392927,-3.13973856,-0.0933704376,1.58827078,7.06670189,1.02757096,0.115916699,3.40444946,5.58356094,2.43547058,1.97510266,3.63091755,4.35813522,3.54601145,2.94515276,2.53939223,1.69757271,1.09163082,1.09354663,1.51535976,2.6569488,4.23057413
26,1.11417139,-4.02985382,-1.59104168,-0.973414421,-1.22835922,1.01301515,5.15587902,-2.98947668,2.27001882,4.66390657,5.07682276,-3.18985748,-0.063886255,1.61334574,7.08483171,1.00695074,0.119062208,3.41962862,5.60866022,2.42968297,1.97609949,3.64825821,4.37828493,3.55046916,2.94385791,2.53979778,1.69849849,1.09547567,1.10161102,1.52922165,2.68100119,4.24394989
27,1.06445205,-4.03929615,-1.57374835,-0.97924757,-1.22562695,1.03630555,5.13979053,-3.01442146,2.26737809,4.71791124,5.03896618,-3.23969841,-0.034642946,1.63904047,7.10276985,0.985933006,0.122417033,3.43491125,5.63371372,2.42369008,1.9771024,3.66568351,4.39848042,3.554775,2.94245839,2.54021788,1.69946015,1.09934247,1.10970652,1.54316401,2.70514631,4.25692081
28,1.01441157,-4.04813528,-1.55678487,-0.984926939,-1.22292125,1.05964601,5.12319469,-3.03974414,2.26400995,4.77139902,5.00038338,-3.28917003,-0.00568174664,1.66530514,7.12053728,0.964519322,0.12595138,3.45027614,5.6587348,2.41750216,1.97811508,3.68319917,4.41871881,3.55892372,2.94095206,2.54064012,1.70046377,1.10325599,1.11784971,1.55718887,2.72937751,4.26947832
29,0.964043736,-4.05637503,-1.54015636,-0.990474105,-1.22023082,1.08311105,5.10609436,-3.06551242,2.25992489,4.82441568,4.96107817,-3.33831906,0.0229991041,1.69215608,7.13811541,0.942720711,0.129666314,3.46571946,5.68371248,2.41113138,1.97913229,3.70079565,4.43900728,3.56292248,2.93933082,2.54107332,1.70151937,1.10719848,1.12601566,1.57128406,2.75369573,4.28162766
30,0.91332835,-4.06401777,-1.52387536,-0.995915294,-1.21755612,1.1067245,5.08856535,-3.09173751,2.25517964,4.87701273,4.92105436,-3.38717055,0.0513767414,1.71958566,7.15549803,0.92053026,0.133573279,3.4812541,5.70864201,2.40457487,1.98017788,3.71848679,4.4593215,3.56674314,2.9376123,2.54153419,1.70261431,1.111166,1.13422143,1.5854708,2.77811742,4.29335737
31,0.862333,-4.07105303,-1.50796771,-1.00122094,-1.21489751,1.13047111,5.07054377,-3.11841941,2.24971008,4.92913008,4.88033628,-3.43568349,0.0794543475,1.74763918,7.17267418,0.897901952,0.137694582,3.49689817,5.73352289,2.39781499,1.98123038,3.73625374,4.47966909,3.57043171,2.93581247,2.54198432,1.70372128,1.11517632,1.14248884,1.5997566,2.80262566,4.30464315
32,0.811020195,-4.0775013,-1.49239087,-1.00639868,-1.21225846,1.15432072,5.05199623,-3.14553499,2.24350715,4.98071957,4.83896446,-3.48384285,0.107166618,1.77619922,7.18966532,0.874923408,0.141968116,3.51260138,5.75835609,2.39089274,1.98230362,3.75410533,4.50005722,3.57395554,2.93389654,2.54245138,1.70488441,1.11921406,1.15077472,1.6141088,2.82721758,4.31550646
33,0.759452879,-4.08334923,-1.47719336,-1.01145029,-1.20963144,1.17829013,5.03301573,-3.17307115,2.23659897,5.03181314,4.79694891,-3.53164291,0.134521201,1.80536842,7.20643377,0.851503015,0.146481454,3.52843904,5.78312254,2.38373542,1.98340118,3.77206659,4.52048445,3.5772953,2.93188334,2.54295087,1.70608735,1.12327886,1.15910172,1.62854648,2.85188317,4.32591629
34,0.707582593,-4.08861017,-1.46237385,-1.01641071,-1.20703077,1.20241833,5.0135932,-3.20109415,2.22900152,5.08245707,4.7542882,-3.57913327,0.161514685,1.83513021,7.22297764,0.827654064,0.151220426,3.54440045,5.80781651,2.37637734,1.98454416,3.79013228,4.54092836,3.58045411,2.92977762,2.54346848,1.7073276,1.12738287,1.16747987,1.64308071,2.87664318,4.33587313
35,0.65547204,-4.09325933,-1.44789767,-1.02120411,-1.204427,1.22661865,4.99359179,-3.22949767,2.22059298,5.13246059,4.71103334,-3.62619472,0.188085034,1.86539817,7.23931265,0.803405285,0.156110555,3.56041503,5.83249092,2.36884856,1.98565912,3.8082459,4.56142569,3.58348656,2.92757416,2.543993,1.7086035,1.1315074,1.17588603,1.65769398,2.90148163,4.34538126
36,0.603102922,-4.09732437,-1.43380523,-1.02589917,-1.20186031,1.25094426,4.97314787,-3.25835323,2.2114799,5.18195629,4.66721535,-3.67289281,0.214242384,1.89622664,7.2554183,0.778737724,0.16124022,3.57657456,5.85707235,2.36109591,1.98683822,3.82649231,4.58194017,3.58630252,2.92526913,2.54455948,1.70993209,1.13566732,1.18433261,1.67239285,2.92639756,4.35442305
37,0.550488293,-4.10079384,-1.42008531,-1.03046536,-1.19930375,1.27538598,4.95218945,-3.28763175,2.20159888,5.23087978,4.62283087,-3.71921134,0.239956066,1.92756689,7.27129984,0.753671408,0.166551501,3.59281564,5.88160563,2.35318279,1.98803067,3.84479594,4.60246611,3.58898187,2.92290187,2.54513168,1.71126723,1.13984764,1.19282579,1.68718779,2.95139766,4.36299229
38,0.497641265,-4.10368586,-1.40673041,-1.03491926,-1.19676256,1.29997253,4.93070555,-3.31738448,2.19094872,5.27922821,4.57792997,-3.76513815,0.265213996,1.95944631,7.28693438,0.728164434,0.172086254,3.6091795,5.90607023,2.34503937,1.98923182,3.86320257,4.62306452,3.5914793,2.92038393,2.54571819,1.71269119,1.14407909,1.20134377,1.70205057,2.97646308,4.37109566
39,0.444596261,-4.10596371,-1.39375567,-1.03923392,-1.19425976,1.32465267,4.90863323,-3.34757638,2.17947102,5.32694197,4.53253698,-3.81065559,0.29001081,1.99183977,7.30233812,0.702265322,0.177827984,3.62566662,5.93045044,2.33669257,1.99048948,3.88172007,4.64366102,3.593786,2.9178133,2.54634166,1.71411276,1.1483233,1.20992279,1.71702838,3.00161767,4.3787055
40,0.39131248,-4.10768652,-1.38117182,-1.04347372,-1.19175231,1.34946764,4.88621712,-3.37816596,2.16733003,5.37415171,4.48660851,-3.85581756,0.314305633,2.02472544,7.31748009,0.67593646,0.183781207,3.64226413,5.95476437,2.32815313,1.99176085,3.90031362,4.6642952,3.595927,2.91512322,2.54698014,1.71560931,1.15261185,1.21852076,1.73206544,3.02682495,4.3858304
41,0.337833405,-4.10880089,-1.36896229,-1.04758108,-1.18927407,1.37442017,4.86316967,-3.40923452,2.15432763,5.42070723,4.44024611,-3.9005661,0.338111341,2.0581305,7.33237076,0.649181604,0.189952984,3.65899086,5.9789958,2.31939507,1.993065,3.91900682,4.6849637,3.59789562,2.91234279,2.54762745,1.71713352,1.15694427,1.22718561,1.7472192,3.05212522,4.39245844
42,0.284194231,-4.1093502,-1.35712695,-1.05156875,-1.1868155,1.3994602,4.83962488,-3.44069743,2.14053464,5.46661186,4.39348078,-3.94486809,0.361378103,2.09203291,7.34699154,0.621976018,0.196375206,3.67587113,6.00314522,2.31040931,1.99440145,3.9378047,4.70565081,3.59966087,2.90947676,2.54833436,1.71871078,1.1612891,1.23587012,1.76244354,3.07747269,4.3985858
43,0.230352432,-4.10928869,-1.34566963,-1.05542421,-1.18435836,1.42457521,4.8155489,-3.47251081,2.12592959,5.51183462,4.34629583,-3.98873281,0.384103626,2.12637925,7.36135817,0.594339073,0.202965125,3.69282293,6.02724409,2.30126357,1.99574792,3.95666766,4.72636604,3.60127163,2.90651464,2.54903865,1.72031796,1.16567218,1.24460697,1.77777243,3.10290933,4.40420961
44,0.17635715,-4.1086731,-1.33460283,-1.05920827,-1.18194973,1.44991016,4.79089546,-3.50490999,2.11050487,5.55647945,4.29872179,-4.03225708,0.406315804,2.16121578,7.37544537,0.566302776,0.209793091,3.70993996,6.05123329,2.29187083,1.99714899,3.97565484,4.74710178,3.60267234,2.90346932,2.54979372,1.72196865,1.17007267,1.25337732,1.79318726,3.12840343,4.40931892
45,0.12224409,-4.10747337,-1.32392931,-1.06285572,-1.17955148,1.47526371,4.76578188,-3.53758335,2.0942955,5.60040855,4.25083733,-4.07528591,0.427919924,2.19647312,7.38926125,0.537839115,0.216851741,3.7271955,6.07513428,2.28228521,1.9985913,3.99472928,4.76784086,3.60389447,2.90034866,2.55057454,1.72365475,1.17450714,1.26219118,1.80869174,3.15394878,4.41390038
46,0.0679821372,-4.10569286,-1.31361282,-1.06636465,-1.17716312,1.50070226,4.74004841,-3.57063437,2.07719517,5.6435709,4.20266151,-4.11784935,0.448928177,2.23213458,7.40280819,0.508986056,0.224106342,3.74456954,6.09894419,2.27248836,2.00006986,4.01391029,4.78861475,3.60491347,2.89712405,2.55139565,1.72539842,1.17896914,1.27103949,1.82428288,3.17955995,4.41797304
47,0.0135735562,-4.10334969,-1.30368924,-1.06980324,-1.1747973,1.52633405,4.71378231,-3.60419273,2.05928373,5.68613529,4.15412903,-4.16005039,0.469388396,2.26829481,7.41604471,0.479642391,0.231605664,3.76209855,6.12266159,2.26247907,2.00159121,4.03318882,4.80939865,3.60574913,2.89381742,2.55222988,1.72717619,1.18348169,1.27994978,1.83997834,3.20523119,4.42150068
48,-0.040958643,-4.1004467,-1.29416943,-1.0731734,-1.17247093,1.55213308,4.68701077,-3.63822508,2.04058099,5.72807789,4.10533571,-4.20186377,0.489239901,2.30483365,7.42898703,0.449947596,0.23934114,3.77979755,6.14625454,2.25223732,2.00316739,4.0525732,4.83019447,3.60638618,2.89042878,2.55310607,1.72899675,1.18801165,1.2888931,1.85576737,3.23096347,4.42448568
49,-0.0955872536,-4.09695435,-1.2850076,-1.07639182,-1.17013907,1.57800519,4.65959024,-3.67259622,2.02094483,5.76919222,4.05632162,-4.24317265,0.508458495,2.34178758,7.44162846,0.41976428,0.247288272,3.79761863,6.16977739,2.24179196,2.00475717,4.07204247,4.85101938,3.60684252,2.88695478,2.55401087,1.73085642,1.19256949,1.29788101,1.87165427,3.25675964,4.4269433
50,-0.150287151,-4.09291697,-1.27622056,-1.07951033,-1.16783845,1.60394788,4.63167572,-3.70731091,2.00049973,5.80957556,4.00712872,-4.28404045,0.52704215,2.3790803,7.4539752,0.389197469,0.25544852,3.81558704,6.19320202,2.23113251,2.00639153,4.09161091,4.87184858,3.607095,2.88341022,2.55496597,1.73275709,1.1971432,1.30689538,1.88761747,3.28258419,4.42884874
51,-0.205058694,-4.08832264,-1.26783299,-1.08251965,-1.16557312,1.62997139,4.60317421,-3.74238086,1.97915518,5.84918118,3.95778489,-4.3244462,0.544990063,2.41677117,7.46600962,0.35819751,0.26385349,3.83373427,6.21649933,2.22022438,2.00807929,4.11130381,4.89270973,3.60713053,2.87974858,2.55594778,1.73472381,1.20177197,1.31596732,1.90368617,3.30846477,4.43019676
52,-0.25992465,-4.08316517,-1.25982034,-1.08546102,-1.1633116,1.6561811,4.57414961,-3.77789998,1.95699275,5.88811302,3.90824223,-4.36445999,0.562298119,2.45481896,7.47771978,0.326782346,0.272472441,3.85201764,6.2396965,2.20914841,2.00981736,4.13107204,4.91355371,3.60699272,2.87603736,2.55695534,1.73671377,1.2064333,1.32509339,1.91986084,3.33439994,4.43097782
53,-0.314848185,-4.07746267,-1.25217891,-1.08831167,-1.16108894,1.68255222,4.54446125,-3.81389022,1.93389702,5.92629337,3.85857821,-4.40405416,0.578969896,2.49325085,7.48909616,0.294921875,0.281343251,3.87049437,6.26277685,2.19780207,2.0115962,4.15096331,4.93442249,3.60662627,2.87223601,2.55802608,1.73876059,1.21110642,1.33424425,1.93612123,3.36037683,4.43119812
54,-0.369801402,-4.07122231,-1.24490738,-1.09105611,-1.15888548,1.70899761,4.51421452,-3.85018849,1.9099232,5.96365356,3.80887413,-4.4431777,0.594957888,2.53196931,7.50015879,0.262675524,0.290416896,3.88911629,6.28574276,2.18624663,2.01341748,4.17094755,4.95530796,3.60607052,2.86835051,2.55912042,1.74084938,1.21581745,1.34344149,1.95247281,3.38638544,4.43085194
55,-0.424762487,-4.06441259,-1.2380023,-1.09365284,-1.15669835,1.73545766,4.48338175,-3.88671803,1.88503003,6.00011539,3.75918126,-4.48178148,0.610242903,2.57099724,7.51089621,0.230018377,0.299745679,3.90793705,6.30856848,2.17445922,2.01531649,4.19105959,4.97618198,3.60528135,2.86439538,2.56027126,1.74298739,1.22055793,1.35268652,1.96892798,3.41243839,4.42993164
56,-0.479740888,-4.0571003,-1.2314955,-1.09621799,-1.15452361,1.76209283,4.45208168,-3.92365026,1.85934627,6.03591967,3.70937586,-4.52000761,0.624853075,2.61031866,7.52128649,0.196976885,0.309299946,3.92693615,6.33126068,2.16245365,2.01727748,4.21126842,4.99704647,3.60430408,2.86038399,2.56144571,1.74514103,1.22532558,1.36198032,1.98547935,3.43851399,4.42842054
57,-0.534741044,-4.04925776,-1.22533703,-1.09873426,-1.15243578,1.78890347,4.42006922,-3.96110749,1.83266139,6.07089996,3.65963244,-4.55784416,0.638869822,2.65002561,7.53131294,0.163469851,0.319072574,3.94609952,6.35384941,2.15021157,2.01926041,4.23157167,5.01793909,3.60312343,2.85627961,2.56266594,1.74736571,1.23013341,1.37131488,2.00212502,3.46462369,4.42632627
58,-0.589720905,-4.04085064,-1.2195406,-1.1010505,-1.15027118,1.81574821,4.38748121,-3.99865675,1.80510771,6.10498857,3.60986471,-4.59514523,0.65204066,2.68980575,7.54103708,0.129629806,0.329047024,3.96542215,6.37632036,2.13776422,2.02130079,4.25198555,5.03882313,3.60171247,2.85210752,2.56394577,1.7496314,1.23495102,1.38068366,2.01886606,3.49076867,4.4236517
59,-0.644700348,-4.03194714,-1.21410263,-1.10334611,-1.14818621,1.84274018,4.35430717,-4.03665829,1.77663481,6.13827372,3.56023312,-4.63204288,0.664588869,2.7299583,7.5503788,0.0953400657,0.339288652,3.98497486,6.39863157,2.12505627,2.02341461,4.2725215,5.05969667,3.60007524,2.84787083,2.56527543,1.7519449,1.23980629,1.39010298,2.03570724,3.51693559,4.42037106
60,-0.699637651,-4.02249241,-1.20903158,-1.10552573,-1.14610898,1.86982095,4.32049799,-4.07492161,1.74720883,6.17067242,3.51069093,-4.66848278,0.676412463,2.7703321,7.55936575,0.0606705174,0.349749029,4.00470591,6.42080402,2.11212921,2.02557874,4.29315281,5.080585,3.59825039,2.84354305,2.56661201,1.75430274,1.24471772,1.39958894,2.05266643,3.54314256,4.41649151
61,-0.754523158,-4.01255703,-1.2043097,-1.10764265,-1.14407122,1.89702928,4.28610134,-4.1135354,1.71688294,6.20223761,3.46128607,-4.7045083,0.687548459,2.81091976,7.56799841,0.0256091021,0.360413611,4.02461672,6.44285536,2.0989697,2.02779412,4.31389666,5.10146284,3.59618735,2.83916116,2.56803274,1.75670958,1.24962592,1.40908849,2.06969619,3.56934404,4.41201019
62,-0.809350491,-4.00208855,-1.19994402,-1.1096369,-1.14203167,1.92426372,4.25114584,-4.15229702,1.68565178,6.23285866,3.41209745,-4.74002409,0.697933197,2.85167789,7.57627058,-0.0098170042,0.371316612,4.04473925,6.46473885,2.08558416,2.03009367,4.33475971,5.12231493,3.59390116,2.83472967,2.56949759,1.75914526,1.25456929,1.41865671,2.08685446,3.59558702,4.4069171
63,-0.864150703,-3.99113226,-1.19590974,-1.1116308,-1.14006686,1.95180559,4.21541834,-4.1916728,1.65337706,6.26271152,3.36304736,-4.77523947,0.707695246,2.89279819,7.58411789,-0.0457209013,0.38248843,4.06511259,6.48646307,2.07190156,2.03244901,4.35575247,5.14318514,3.59137869,2.83020949,2.57101274,1.76163948,1.25954163,1.42825925,2.10410166,3.62183809,4.40120268
64,-0.918825269,-3.97966552,-1.19223642,-1.11345196,-1.13806474,1.97921574,4.17929649,-4.23090506,1.62033474,6.29155397,3.31428051,-4.80987501,0.716620743,2.9338522,7.59166336,-0.0818764642,0.393815428,4.08562613,6.50805902,2.05805445,2.03486538,4.37683105,5.16402292,3.58864856,2.82564378,2.57257581,1.76417148,1.26453876,1.43791056,2.12145448,3.64810157,4.39488363
65,-0.973425627,-3.96773529,-1.18888319,-1.11527824,-1.1361506,2.00692868,4.14236116,-4.27074003,1.58619606,6.31957531,3.26573801,-4.84421921,0.724939644,2.97526169,7.59878111,-0.118481427,0.405395657,4.10638666,6.52947807,2.04394746,2.03736305,4.39803648,5.18484211,3.58568811,2.82102108,2.57419014,1.76674891,1.26956475,1.44759738,2.13888764,3.67434907,4.38793421
66,-1.02791011,-3.95528626,-1.18587792,-1.1169523,-1.13419652,2.03464556,4.10489511,-4.31059599,1.55119979,6.34660482,3.21751618,-4.87803459,0.732449114,3.01669598,7.60553408,-0.155434206,0.417201191,4.12736797,6.55074024,2.02957273,2.03990865,4.41935205,5.20567274,3.58251119,2.81631947,2.57583785,1.76937544,1.27463949,1.4573555,2.15644884,3.70062304,4.3803606
67,-1.08228636,-3.94236255,-1.18319702,-1.11859834,-1.13231575,2.06249022,4.0668025,-4.35076809,1.51523852,6.37273216,3.16962671,-4.91147566,0.739300489,3.05832124,7.61188889,-0.192774355,0.429211974,4.1485548,6.57184935,2.01497173,2.04252148,4.44078302,5.2264781,3.57908654,2.81155992,2.57755852,1.77206111,1.27973807,1.46715331,2.17410898,3.72689533,4.37214947
