traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
10,1.85593343,-3.79776263,-1.90969658,-0.862953365,-1.27383494,0.658071518,5.35495901,-2.6484828,2.22716689,3.75364923,5.56856823,-2.36022282,-0.550203741,1.28455842,6.77659082,1.29322314,0.088861309,3.18505859,5.20407915,2.50089502,1.9606874,3.38059807,4.06109571,3.46212673,2.9520874,2.53355837,1.68777764,1.03782773,0.977079332,1.3168807,2.30807757,3.98612404
11,1.81288862,-3.81669617,-1.88775766,-0.870797992,-1.27089632,0.679376543,5.34557629,-2.66682005,2.23428655,3.81263256,5.54453468,-2.41347384,-0.519600272,1.30059707,6.79685545,1.2778939,0.0895605385,3.19925141,5.22948599,2.4977603,1.96165836,3.39672136,4.08056116,3.46866536,2.95238209,2.53395867,1.68818939,1.04119384,0.984598994,1.32958877,2.33061171,4.00473499
12,1.76936829,-3.83505106,-1.86605322,-0.878520012,-1.26796567,0.700817585,5.33578825,-2.68555665,2.24084997,3.87141848,5.519557,-2.466609,-0.488931835,1.31721151,6.81700325,1.26227534,0.0903971344,3.21349072,5.25487566,2.49446511,1.96263683,3.41293216,4.10007,3.47505808,2.95256591,2.53437018,1.68864071,1.04457867,0.992140472,1.34236062,2.35324693,4.02304554
13,1.72537422,-3.85282564,-1.84459901,-0.886120796,-1.26505029,0.722361445,5.32562733,-2.70465851,2.24684978,3.92998099,5.49365616,-2.51959991,-0.458205611,1.33445036,6.83703232,1.24630105,0.0914091319,3.22781014,5.28025341,2.49097419,1.96361291,3.42923355,4.11963272,3.48131967,2.95264506,2.53477216,1.68911088,1.04799736,0.999730468,1.35521591,2.37599063,4.04104185
14,1.68092072,-3.87001681,-1.82338822,-0.89359808,-1.26214874,0.744034529,5.3150506,-2.72416472,2.25228119,3.98832083,5.4668088,-2.57246113,-0.427448332,1.35225976,6.85693693,1.23000002,0.0925415754,3.24216175,5.30564833,2.48731756,1.96455038,3.44559765,4.13927078,3.48745584,2.95257759,2.53516889,1.68966401,1.05146194,1.00733209,1.36812198,2.39882636,4.05872679
15,1.63598752,-3.88661337,-1.8024286,-0.900954604,-1.25925696,0.765841126,5.30406618,-2.7440815,2.25712872,4.04641056,5.43905687,-2.62515211,-0.396684229,1.37068582,6.87671518,1.21338093,0.0938419029,3.25657821,5.3310132,2.48350191,1.96549928,3.46202755,4.15893936,3.49348974,2.95243335,2.53553319,1.69020689,1.05496407,1.01499438,1.38112509,2.42178702,4.07609558
16,1.59062004,-3.90261936,-1.78173923,-0.908182859,-1.2563777,0.787775099,5.29266548,-2.76440763,2.26139522,4.10424757,5.41038752,-2.67766857,-0.365933448,1.38971484,6.89636421,1.19640827,0.0953027233,3.27106309,5.35636711,2.47950459,1.96645379,3.47854733,4.17864132,3.49937487,2.95220304,2.53591657,1.69076502,1.05847383,1.02268362,1.39419734,2.44484282,4.09313107
17,1.54479277,-3.91802216,-1.7613219,-0.915287435,-1.25351751,0.809811175,5.28086901,-2.78511739,2.26506853,4.16178179,5.38083315,-2.72998905,-0.335222125,1.40932918,6.91588163,1.17909765,0.0969107971,3.28560376,5.38171053,2.47531819,1.96739781,3.49516344,4.19842148,3.5051055,2.95182109,2.53630257,1.69139946,1.06203091,1.03040791,1.40735185,2.46801782,4.10983896
18,1.49856353,-3.93284869,-1.74119222,-0.922260404,-1.25066483,0.831993222,5.26863527,-2.80626273,2.2681303,4.2190547,5.35036421,-2.78213501,-0.30453369,1.42959261,6.93525696,1.1614269,0.0986900404,3.30020976,5.40702963,2.4709754,1.96834517,3.51183534,4.21822643,3.51072645,2.95135975,2.53667545,1.69204855,1.06561852,1.03816378,1.42056787,2.49127221,4.12619781
19,1.45189786,-3.94707179,-1.72135162,-0.929106355,-1.24782944,0.854265094,5.25601196,-2.82778144,2.27059531,4.27598572,5.31905079,-2.83403254,-0.27395764,1.45042932,6.95449781,1.14342642,0.100634098,3.31488752,5.43231869,2.46645403,1.96931529,3.52860832,4.2380681,3.51618552,2.95079565,2.53705978,1.69272661,1.06923437,1.04596472,1.4338727,2.5146389,4.14220572
20,1.40483737,-3.9606998,-1.70181596,-0.935822248,-1.24500895,0.876647174,5.24298,-2.84970236,2.27244258,4.33257151,5.28689098,-2.88568902,-0.243479252,1.47188258,6.97358799,1.12504578,0.10274756,3.32963228,5.45759869,2.46174574,1.97026229,3.54544902,4.25796795,3.52151608,2.95012331,2.53745222,1.69344544,1.07286978,1.05378604,1.447245,2.53809905,4.15785837
21,1.35734379,-3.9737308,-1.68256283,-0.942412376,-1.24219561,0.899211526,5.22944832,-2.87211585,2.27365065,4.38889647,5.25380659,-2.93718052,-0.21307452,1.49396467,6.99252892,1.10630786,0.105024427,3.34444261,5.48284292,2.45686507,1.97123182,3.56238055,4.27790594,3.52670479,2.9493432,2.5378263,1.69419408,1.07656372,1.06167006,1.46071017,2.5616703,4.17315054
22,1.30946183,-3.98615456,-1.6636287,-0.948872626,-1.23940396,0.921848118,5.21553421,-2.89489412,2.2742424,4.44480371,5.21993971,-2.98836875,-0.182850987,1.51660776,7.01132107,1.08721054,0.107459657,3.35931826,5.50808096,2.45179677,1.97217894,3.57938266,4.29790306,3.5317595,2.94845295,2.53820395,1.69497752,1.08028018,1.06958485,1.47425628,2.58534551,4.18807411
23,1.26118183,-3.99798536,-1.64499831,-0.955204904,-1.23661971,0.944648445,5.20114088,-2.9181447,2.27417302,4.50039148,5.18520498,-3.03933525,-0.15274331,1.53992534,7.02994442,1.06769419,0.1100927,3.37428069,5.53328228,2.44653678,1.97313643,3.59647322,4.31794834,3.53666663,2.94744945,2.5385828,1.69580412,1.0840342,1.07753551,1.48787773,2.60911655,4.20262384
24,1.21256316,-4.00922966,-1.62670159,-0.961404502,-1.23385346,0.96752584,5.18635225,-2.94176698,2.27347326,4.55555677,5.14969492,-3.09000325,-0.122845225,1.56380057,7.04841375,1.04784226,0.112881467,3.38930345,5.5584507,2.4411242,1.97411525,3.61364174,4.33800936,3.54141998,2.94636345,2.53898501,1.69666564,1.08781159,1.08551371,1.50156462,2.63296175,4.21678209
25,1.16354954,-4.01986217,-1.60872591,-0.967478275,-1.23110342,0.990540564,5.17109346,-2.96584129,2.27210855,4.61034155,5.11337757,-3.14039445,-0.0931434706,1.5883038,7.06670713,1.02757895,0.115880221,3.4044342,5.5835824,2.43548083,1.97509563,3.63091183,4.35813427,3.54601741,2.94515491,2.53938603,1.69756496,1.09162438,1.09353578,1.51534307,2.65692019,4.23055506
26,1.11418891,-4.0298996,-1.59108329,-0.97342211,-1.2283684,1.01366866,5.15539598,-2.99033594,2.27007842,4.66470289,5.07629681,-3.19049025,-0.0636671782,1.61339688,7.08483124,1.00696087,0.1190494,3.41963649,5.60866976,2.42966747,1.97609282,3.64825916,4.37828875,3.5504725,2.94386005,2.53979659,1.69848979,1.0954653,1.10159874,1.52920508,2.68097162,4.24393177
27,1.06446505,-4.0393362,-1.57376444,-0.979239345,-1.22564459,1.03694487,5.13920832,-3.01529574,2.26736927,4.71866369,5.03842449,-3.24030948,-0.0344224721,1.63908124,7.10277796,0.98594898,0.122386701,3.43490481,5.63373137,2.42368293,1.97709274,3.66568494,4.39849091,3.55477619,2.94244623,2.54021025,1.69946826,1.09934533,1.10969329,1.54314208,2.70511651,4.25690937
28,1.01441932,-4.04817295,-1.55680215,-0.984925508,-1.22294009,1.06031585,5.12258863,-3.04065895,2.26398301,4.77216482,4.99982452,-3.28980374,-0.00544691086,1.66535878,7.12054062,0.96453023,0.1259166,3.45026398,5.65875864,2.41749668,1.97809386,3.68319297,4.41873741,3.55893517,2.9409368,2.54062724,1.70046818,1.10325551,1.11783576,1.55717039,2.72935319,4.26946783
29,0.964051902,-4.05642223,-1.54017806,-0.990486681,-1.22025061,1.08379924,5.10551357,-3.06644702,2.25991869,4.82520294,4.96051502,-3.3389647,0.0232240707,1.69219232,7.1381216,0.942763031,0.12962842,3.46570969,5.68372774,2.41113591,1.97913027,3.7007935,4.43900394,3.5629189,2.93932962,2.54107594,1.70152307,1.10719275,1.12599981,1.57126272,2.75366569,4.28161335
30,0.913323104,-4.06404877,-1.52389657,-0.995922267,-1.21757591,1.10743415,5.0879302,-3.09271145,2.25513291,4.87780476,4.92046499,-3.3878274,0.0516208559,1.7196542,7.15550423,0.920564294,0.133543313,3.48125005,5.70864773,2.40457726,1.98017895,3.71847963,4.45931482,3.56676435,2.93762684,2.54150963,1.70258284,1.11116219,1.13422501,1.58546925,2.77810431,4.29334116
31,0.862346768,-4.07109594,-1.50798702,-1.0012269,-1.21491718,1.13117683,5.06989384,-3.11939597,2.24964786,4.92990255,4.87975216,-3.43632698,0.0796820968,1.74769557,7.17268515,0.897936285,0.137660474,3.49689198,5.73352861,2.39781165,1.98123717,3.73626518,4.47966814,3.57042003,2.93581271,2.54199362,1.703722,1.11516786,1.14247596,1.599738,2.80259705,4.30463028
32,0.811026335,-4.0775485,-1.49241543,-1.00641322,-1.21227586,1.15504229,5.05136728,-3.14652729,2.24344277,4.98152113,4.83835268,-3.48449898,0.107410036,1.77631366,7.1896615,0.874926627,0.141973764,3.51262832,5.75834608,2.39086342,1.98232591,3.75413656,4.50004959,3.57392144,2.93390179,2.54247689,1.70487988,1.11918867,1.15075314,1.61408889,2.82718945,4.31549168
33,0.759462118,-4.08338547,-1.47722208,-1.01146591,-1.2096498,1.17903292,5.03235149,-3.17409897,2.23651242,5.03261566,4.79631376,-3.53231287,0.134773165,1.80548418,7.20642948,0.8514871,0.146469593,3.52844858,5.78313589,2.38371301,1.98339832,3.77208018,4.52049112,3.57727933,2.9318738,2.54295754,1.70609236,1.12327659,1.15909851,1.6285398,2.85186434,4.3258996
34,0.707594097,-4.08863878,-1.46238852,-1.01640308,-1.20704603,1.2030952,5.01290369,-3.20204902,2.22887492,5.08316469,4.7536931,-3.57973456,0.161726192,1.8351922,7.22299051,0.827680409,0.151181623,3.54438853,5.80783367,2.37637234,1.98453414,3.79013085,4.54093742,3.5804615,2.92977333,2.54345846,1.70731592,1.12737286,1.16747081,1.64306939,2.87662268,4.33585978
35,0.655476928,-4.09331369,-1.44791114,-1.02121639,-1.20445251,1.22733486,4.99289799,-3.23051143,2.22047305,5.13320637,4.71043205,-3.6268127,0.188296631,1.86546278,7.23932552,0.803432226,0.156074539,3.56040454,5.83250523,2.36884809,1.98565459,3.808249,4.56143284,3.5834837,2.92756486,2.54399252,1.70860589,1.13149691,1.17586362,1.65766716,2.90144992,4.3453722
36,0.603120863,-4.09737349,-1.4338218,-1.02590358,-1.20188224,1.25165856,4.97242641,-3.25936866,2.21132803,5.18268538,4.6665988,-3.67351508,0.214455649,1.89629638,7.25543118,0.77876097,0.161202967,3.57656264,5.8570919,2.36109567,1.98683178,3.82649183,4.58194208,3.58630347,2.92527056,2.54455519,1.70992219,1.13565969,1.18432271,1.67237377,2.92636275,4.35440445
37,0.550501108,-4.10084534,-1.4200983,-1.03047335,-1.19932818,1.27610755,4.95145464,-3.28866887,2.20143199,5.23159456,4.6222291,-3.71981335,0.240160808,1.92765164,7.27130985,0.753681183,0.166527018,3.59281325,5.88161945,2.35317659,1.98802543,3.84479856,4.60247231,3.58898258,2.92289686,2.54512691,1.71126401,1.13984108,1.19281089,1.68716538,2.95136571,4.36298037
38,0.497614145,-4.10370874,-1.4067384,-1.03492558,-1.19678855,1.30071008,4.9299264,-3.31845212,2.19074464,5.27995253,4.57729435,-3.76575613,0.265427768,1.95955205,7.28694344,0.728192508,0.172074735,3.60919738,5.90605879,2.34501481,1.98925138,3.86322546,4.62305832,3.591465,2.92039156,2.54571676,1.7126646,1.14406276,1.20134366,1.70205557,2.97646332,4.37107992
39,0.444582194,-4.10601664,-1.39377058,-1.03925693,-1.19427145,1.32538998,4.90793991,-3.34861398,2.17930794,5.32768583,4.53188372,-3.8112793,0.290213495,1.99194026,7.30234289,0.702262998,0.177799508,3.62565684,5.93047094,2.33669233,1.99047232,3.88170767,4.64367342,3.59380341,2.91780162,2.54632473,1.71411359,1.14832067,1.20990431,1.71700346,3.00158954,4.37869596
40,0.391305119,-4.10772181,-1.38117146,-1.04347312,-1.19177151,1.35020292,4.88541651,-3.37923026,2.16708255,5.37482595,4.48598576,-3.85640359,0.314510465,2.02484846,7.31748676,0.67591542,0.183759883,3.64226127,5.95478487,2.3281343,1.99174094,3.90031099,4.66431475,3.59593654,2.91511559,2.54696846,1.71559882,1.15260422,1.21851373,1.73205757,3.02681136,4.38582087
41,0.33785674,-4.1088376,-1.36896849,-1.04757047,-1.18929422,1.37512052,4.86237812,-3.41026044,2.15407157,5.42135191,4.43962526,-3.90113354,0.338301003,2.05823517,7.33238363,0.649161577,0.189927667,3.65898609,5.9790225,2.31938052,1.99304867,3.91900873,4.68497372,3.597893,2.91233778,2.54762793,1.71713126,1.15693855,1.22717679,1.74720526,3.05209875,4.39244604
42,0.284190685,-4.10938406,-1.35712266,-1.05156052,-1.18683243,1.40017688,4.83879709,-3.4417448,2.14025068,5.46725082,4.39283895,-3.94544172,0.361572236,2.092134,7.34700632,0.62195313,0.196322337,3.67583537,6.00319195,2.31041503,1.99436307,3.93778515,4.70567083,3.59967756,2.90946531,2.54832339,1.71870601,1.16127384,1.23584831,1.76242173,3.07745218,4.39858294
43,0.230361611,-4.10933447,-1.34567547,-1.05543458,-1.18439233,1.42533839,4.81469488,-3.47363877,2.12562823,5.51250172,4.34565353,-3.98933864,0.384303838,2.12649202,7.36137581,0.594361007,0.202937126,3.69282699,6.02724648,2.30125213,1.99576807,3.95669174,4.72634888,3.60124326,2.90653372,2.54906368,1.7203002,1.16563857,1.24458456,1.77775431,3.10288525,4.40420008
44,0.176364496,-4.10870171,-1.33460581,-1.05919695,-1.18197119,1.45061874,4.79005671,-3.50595832,2.1101923,5.55709982,4.29809284,-4.0328126,0.406484723,2.16131306,7.37547016,0.566321313,0.209754989,3.70992255,6.05124283,2.29190373,1.99716735,3.97565269,4.74706888,3.60267115,2.90350246,2.54980063,1.72193563,1.17004395,1.25336158,1.79317522,3.12838483,4.409307
45,0.122235104,-4.10751295,-1.32392097,-1.06285048,-1.17957008,1.47600365,4.76489353,-3.53867626,2.09394908,5.60101175,4.25020599,-4.07584858,0.42809087,2.19656062,7.38928604,0.53786093,0.216799065,3.72717094,6.0751586,2.28228617,1.9985826,3.99473286,4.76784801,3.60388637,2.9003458,2.55058098,1.72364688,1.17448592,1.26217175,1.8086741,3.15393066,4.41389751
46,0.0679476783,-4.10573053,-1.31361151,-1.06639433,-1.17718482,1.50154722,4.73912907,-3.57186794,2.0768373,5.64427328,4.20196247,-4.11848116,0.449130595,2.23229289,7.402812,0.508963645,0.224084765,3.74456811,6.09895706,2.27248001,2.0000639,4.01390886,4.78861952,3.60492492,2.89712453,2.5513761,1.72537768,1.17896402,1.27103686,1.82427812,3.17955089,4.41795969
47,0.0135432677,-4.10337925,-1.30369484,-1.06983221,-1.17482686,1.52718234,4.71284389,-3.60544062,2.0589025,5.68681955,4.15344191,-4.16067839,0.469584227,2.26844001,7.41605425,0.479643375,0.23157391,3.76208949,6.12267494,2.26248288,2.00159264,4.0331893,4.80938768,3.60574412,2.8938334,2.55224085,1.72715783,1.18345499,1.27993548,1.83997631,3.20523286,4.42149067
48,-0.0409672819,-4.10047865,-1.29415655,-1.07316709,-1.17249012,1.55290782,4.68603992,-3.63938189,2.04014683,5.72865915,4.10468006,-4.20242262,0.489409924,2.30497384,7.42900038,0.449907303,0.239303946,3.779778,6.14628935,2.25222325,2.00313759,4.05256796,4.83021784,3.6063931,2.89042044,2.55310225,1.72898436,1.18798804,1.2888726,1.85575187,3.23094988,4.42448378
49,-0.0955778733,-4.09699774,-1.28500223,-1.07639527,-1.17017198,1.57877564,4.65864134,-3.6737597,2.02051592,5.76977682,4.05567122,-4.24374437,0.508635223,2.34192181,7.44164801,0.419744641,0.247237578,3.79758763,6.16981697,2.24179983,2.00473022,4.0720253,4.85102606,3.60685444,2.88695931,2.55401111,1.73084509,1.19254923,1.29786003,1.87163377,3.25673389,4.42693663
50,-0.150282755,-4.09296846,-1.27622271,-1.07952416,-1.16787374,1.60475349,4.63068676,-3.70852351,2.00003076,5.81016731,4.00647354,-4.28461885,0.527223587,2.37925911,7.45398426,0.389170468,0.255433887,3.81559753,6.19320583,2.23110485,2.00639677,4.09163189,4.87185192,3.60707021,2.88340187,2.55497932,1.73276126,1.19713259,1.30688059,1.88760054,3.28255939,4.42883873
51,-0.205075994,-4.08836651,-1.26782727,-1.08255208,-1.16560209,1.6308279,4.60218763,-3.74365544,1.97869205,5.84980631,3.95710182,-4.32505178,0.545173347,2.41694713,7.46601725,0.358166635,0.263819069,3.83371615,6.21652603,2.22023582,2.00806952,4.11129475,4.89270639,3.60713911,2.8797574,2.55594301,1.73470974,1.20176017,1.31595612,1.90367222,3.30844378,4.43018389
52,-0.25993982,-4.08321285,-1.25980604,-1.0854795,-1.16334713,1.65705788,4.57305956,-3.77922678,1.95644367,5.8887043,3.90756989,-4.36505747,0.562484682,2.45503402,7.47772694,0.32673946,0.272453666,3.85201454,6.23970842,2.20915556,2.00981975,4.13106966,4.91354513,3.60699463,2.87604618,2.55695772,1.73670661,1.20641541,1.32507074,1.91983855,3.33437896,4.43097401
53,-0.314818949,-4.07751846,-1.25216293,-1.08830893,-1.1611172,1.68335092,4.54342318,-3.81510043,1.93336248,5.92681789,3.85795689,-4.40459967,0.579118848,2.49340677,7.48912048,0.29491204,0.28131023,3.87048244,6.26278639,2.19780707,2.01159835,4.15096331,4.9344244,3.60663223,2.87223077,2.55801225,1.73876023,1.21110928,1.3342309,1.93609071,3.36033297,4.43119478
54,-0.369791299,-4.07126093,-1.24489391,-1.09104538,-1.15890646,1.70981872,4.51312017,-3.85142899,1.90933311,5.96416473,3.80823231,-4.44371939,0.59510386,2.53217173,7.50017071,0.262644768,0.290416628,3.88913822,6.28573227,2.18622828,2.01344395,4.17097616,4.95529604,3.60604835,2.86836219,2.55912805,1.74083185,1.215801,1.34343123,1.95245945,3.38636208,4.43084288
55,-0.424750447,-4.06447601,-1.23800397,-1.09368622,-1.15672719,1.73631454,4.4823494,-3.88800168,1.88449061,6.00069666,3.75849271,-4.4823699,0.610401511,2.57117462,7.51091194,0.229996651,0.299704522,3.90791607,6.30859327,2.17447805,2.01531434,4.19104576,4.97616482,3.60530353,2.86442423,2.56025743,1.74294865,1.22054029,1.35267758,1.96891105,3.41240501,4.42991924
56,-0.4797526,-4.0571456,-1.23147666,-1.09623468,-1.1545645,1.76296461,4.45093536,-3.92498255,1.85871124,6.03643942,3.70872545,-4.52058125,0.625015795,2.61052203,7.52129555,0.196922883,0.309271842,3.92692566,6.33128786,2.16243649,2.01725817,4.21126986,4.99706697,3.60430074,2.86036539,2.56144214,1.74514949,1.22532117,1.36196399,1.98545837,3.43848944,4.42841291
57,-0.534730196,-4.04929161,-1.22531617,-1.09869015,-1.15242374,1.78974366,4.41889906,-3.96233249,1.83200717,6.0713644,3.65895057,-4.55836725,0.638950944,2.65015078,7.53134346,0.163442373,0.319038093,3.9460814,6.35387659,2.15021491,2.01925349,4.23157787,5.01793766,3.60310292,2.85627651,2.56268287,1.74736929,1.23011351,1.371292,2.00210094,3.46459651,4.42632484
58,-0.589733839,-4.04089642,-1.2195195,-1.10105741,-1.15030801,1.81661558,4.38629484,-3.99998617,1.80441105,6.10545349,3.60923076,-4.59569931,0.652189195,2.69003606,7.54104662,0.129563451,0.329026103,3.96541595,6.37633514,2.13776231,2.02130222,4.25199509,5.03882408,3.60169768,2.85209799,2.56394696,1.7496351,1.23494709,1.38067222,2.01885056,3.49074841,4.42364311
59,-0.644689202,-4.03198862,-1.21408451,-1.10333776,-1.14821649,1.84358954,4.35310602,-4.03795433,1.77591288,6.13870573,3.55961919,-4.63257265,0.664711058,2.73016596,7.55039597,0.0953034163,0.339269906,3.98497105,6.39863491,2.12506199,2.02342272,4.27252293,5.05969429,3.60008645,2.84787035,2.5652523,1.75192821,1.2398088,1.39010108,2.03569484,3.51691198,4.42036533
60,-0.699664593,-4.02253771,-1.20899987,-1.1055305,-1.1461426,1.87072706,4.31923342,-4.07630777,1.7464366,6.17109919,3.5100801,-4.66902781,0.676550388,2.77056503,7.55937767,0.0606143773,0.349719346,4.00468969,6.42082596,2.11214232,2.02557635,4.29314995,5.08057451,3.59824491,2.84355903,2.56662917,1.75428867,1.24468231,1.39955723,2.05264187,3.54312539,4.41649055
61,-0.754538774,-4.01258945,-1.20428622,-1.10763836,-1.14410257,1.8978982,4.28485537,-4.1148634,1.71610534,6.202631,3.46069145,-4.70503187,0.687669098,2.81114984,7.5680089,0.0255458578,0.360403746,4.02462387,6.44285727,2.09895372,2.02780581,4.31391811,5.10145903,3.59616566,2.83916664,2.56804466,1.75669658,1.24960375,1.40907466,2.06968904,3.56933641,4.41200304
62,-0.80934757,-4.00214911,-1.19991219,-1.10966027,-1.14207649,1.92521,4.24983597,-4.15374231,1.6848259,6.23328733,3.41148806,-4.74060059,0.698073864,2.85192609,7.5762825,-0.00987016317,0.371292561,4.04473352,6.46475124,2.0855844,2.03009462,4.33476257,5.12231445,3.59389949,2.83472848,2.56949592,1.75914371,1.25456166,1.41863799,2.08682632,3.59555125,4.40691519
63,-0.864127517,-3.99119163,-1.19588637,-1.11160398,-1.14008224,1.95261669,4.21420765,-4.19289541,1.65261006,6.26305485,3.36246395,-4.7757287,0.707766831,2.89293861,7.58416033,-0.0457440615,0.382439256,4.06507826,6.48649216,2.07192421,2.03244567,4.35575056,5.14318037,3.59137821,2.8302145,2.5710094,1.7616241,1.25952256,1.42823768,2.10407066,3.62179756,4.40120649
64,-0.918829024,-3.97972012,-1.19220054,-1.11346352,-1.13810384,1.98016071,4.17793036,-4.23234463,1.61944044,6.29191971,3.31370139,-4.81042576,0.716741145,2.93410921,7.59167004,-0.0819532424,0.393803746,4.08563185,6.50806808,2.05803418,2.03486109,4.37683773,5.16403246,3.58864713,2.82563257,2.57256556,1.76417148,1.26453602,1.43789232,2.1214211,3.64806151,4.39487934
65,-0.973418295,-3.96776414,-1.18885911,-1.11524427,-1.13615441,2.00780749,4.14103365,-4.27204514,1.58532774,6.3198657,3.26519108,-4.84470463,0.725006342,2.97543621,7.59880924,-0.118544683,0.405360401,4.10635996,6.52951622,2.0439496,2.0373323,4.3980155,5.18486071,3.58571219,2.8210094,2.57416892,1.76674652,1.26957083,1.447595,2.13887668,3.67433143,4.38793373
66,-1.02792656,-3.95531368,-1.18584716,-1.11694634,-1.13422692,2.03556132,4.10351229,-4.31198883,1.55026162,6.34689331,3.21697688,-4.87854481,0.732546866,3.01695871,7.60553694,-0.155532122,0.417196572,4.12737513,6.55075216,2.02955365,2.03990436,4.41935825,5.20567513,3.58250523,2.81631708,2.57583666,1.76936781,1.27462745,1.45734251,2.1564362,3.70060968,4.38035345
67,-1.08229315,-3.94240212,-1.18316495,-1.11857212,-1.13232613,2.06340814,4.06538534,-4.35213852,1.51426792,6.37298298,3.16909862,-4.91196442,0.739368916,3.05856943,7.6118927,-0.192862317,0.429216355,4.14857435,6.57184696,2.01494026,2.04252982,4.44080687,5.22648525,3.57906723,2.81155372,2.57756257,1.77205288,1.27971864,1.46713257,2.17408752,3.72687483,4.37215185
