traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
10,1.85593367,-3.79775715,-1.90969014,-0.862959385,-1.27384579,0.657963514,5.3550272,-2.64836717,2.22713757,3.75351262,5.56864214,-2.36013079,-0.550236821,1.28455138,6.77659369,1.29321659,0.088860333,3.18505716,5.20408344,2.50090146,1.96068799,3.38059044,4.0610857,3.46213436,2.95209885,2.53355241,1.68777239,1.03783453,0.977082491,1.3168782,2.30807495,3.98612452
11,1.8128984,-3.81669474,-1.88775873,-0.870800853,-1.27090669,0.679307282,5.345613,-2.66674614,2.23426676,3.81255317,5.54457283,-2.41343021,-0.51961863,1.30057538,6.79685831,1.27790332,0.0895378068,3.19923019,5.22949696,2.49778295,1.96165192,3.39670801,4.08055639,3.46867299,2.95238543,2.53395343,1.68818557,1.04119647,0.984601557,1.32958627,2.33060575,4.00473118
12,1.76938069,-3.83505273,-1.86606121,-0.878522933,-1.26797867,0.700716794,5.33585787,-2.68544459,2.24082589,3.87130976,5.51961994,-2.46653509,-0.488948554,1.3172245,6.81700325,1.26225114,0.0904036984,3.21349287,5.25488234,2.4944694,1.96263528,3.41293025,4.10006762,3.47505641,2.95256615,2.53437209,1.68864453,1.04458451,0.992144525,1.3423599,2.35324025,4.02303886
13,1.72535801,-3.85283804,-1.84458208,-0.886132598,-1.26506233,0.722294867,5.32566166,-2.70458841,2.2468276,3.92991042,5.49369144,-2.51955366,-0.458219051,1.33444619,6.83702993,1.24629974,0.0913991779,3.22779775,5.28026295,2.49098063,1.9635967,3.42922449,4.11964989,3.48132515,2.95261765,2.53476453,1.68914199,1.04801273,0.999720037,1.35520351,2.37598681,4.041049
14,1.68091178,-3.87001276,-1.82337892,-0.893607795,-1.26216042,0.743972063,5.3150897,-2.72409821,2.25225973,3.98824716,5.4668541,-2.57241392,-0.427458555,1.35226405,6.85693455,1.2299999,0.0925423577,3.24215889,5.30565023,2.48732305,1.96454501,3.4455874,4.13926888,3.48746824,2.9525857,2.53516197,1.68965268,1.0514586,1.00733232,1.36812341,2.39883041,4.05873013
15,1.63597918,-3.88660765,-1.80242479,-0.900960922,-1.25926697,0.765777528,5.30410671,-2.74401379,2.25710535,4.0463376,5.43910551,-2.62509108,-0.396688282,1.37072015,6.87670946,1.21335411,0.0938689411,3.25659966,5.33100462,2.48348117,1.96550715,3.46204257,4.15894079,3.49347711,2.95243263,2.53553987,1.69020486,1.05496037,1.01499748,1.38113129,2.42179537,4.0760994
16,1.59061289,-3.9026103,-1.7817353,-0.908186436,-1.25638855,0.787677646,5.29273224,-2.76429725,2.26137066,4.10413265,5.4104557,-2.67759562,-0.365950614,1.38971496,6.89636421,1.19640541,0.095298171,3.27105784,5.35636568,2.47950363,1.9664551,3.47855806,4.17865419,3.49936199,2.95218229,2.53592062,1.69078398,1.058478,1.02268147,1.39419937,2.44484949,4.09313536
17,1.54481244,-3.91802263,-1.76132715,-0.915286064,-1.25352478,0.809709787,5.28094196,-2.78499961,2.26504326,4.16166496,5.38090611,-2.72991276,-0.33523643,1.40934336,6.9158802,1.17909193,0.0969180837,3.2856071,5.38170385,2.47532392,1.9674089,3.49516678,4.19841099,3.50509644,2.95182586,2.53631115,1.69140303,1.06203067,1.03040576,1.40734696,2.46800876,4.10983562
18,1.49854231,-3.9328506,-1.74118757,-0.92227,-1.25068069,0.831892252,5.26871109,-2.80615091,2.26811767,4.2189517,5.3504405,-2.78205276,-0.30456242,1.42959797,6.93525696,1.16143453,0.09870895,3.3002255,5.40700865,2.47096801,1.96836984,3.51185465,4.21821356,3.51070309,2.95136738,2.53669333,1.69204545,1.06560612,1.03816175,1.42057347,2.4912827,4.12620163
19,1.4518832,-3.94706964,-1.72134626,-0.929111779,-1.24784076,0.854163229,5.25608635,-2.82766628,2.27057743,4.27587318,5.31912756,-2.83395338,-0.273979098,1.45043612,6.95449543,1.14341283,0.100639343,3.31488919,5.43232298,2.46644735,1.96930218,3.5286026,4.23808146,3.51619554,2.95078349,2.53704834,1.69273317,1.0692445,1.04597032,1.43387902,2.51464963,4.14221191
20,1.40482557,-3.96068645,-1.70181417,-0.935825348,-1.24501979,0.876562357,5.24303389,-2.84961009,2.27242374,4.33248806,5.28693819,-2.88563871,-0.243477672,1.47190118,6.97358465,1.12501514,0.102751948,3.32963514,5.45760727,2.46172953,1.97024918,3.5454514,4.25798607,3.52152467,2.950109,2.53743219,1.69344461,1.07289028,1.05380797,1.44726181,2.53811097,4.15785551
21,1.35732889,-3.97372031,-1.68255949,-0.942418396,-1.24220598,0.89909929,5.22953844,-2.87198496,2.27364087,4.3887558,5.25391054,-2.9370749,-0.213110417,1.49395502,6.99253273,1.10630596,0.10502243,3.34443879,5.48284483,2.45687294,1.97123075,3.56237459,4.27790451,3.52671337,2.9493475,2.53781843,1.69418824,1.0765686,1.06167793,1.46072054,2.56168437,4.17315578
22,1.30945408,-3.98615265,-1.66362095,-0.948875785,-1.23941159,0.921745598,5.21561098,-2.89477205,2.27423,4.44469786,5.22001076,-2.98829412,-0.182868004,1.51661849,7.01131868,1.08718324,0.107465535,3.35931969,5.5080862,2.45179129,1.97217143,3.57938194,4.29790831,3.53175807,2.94844913,2.53820729,1.69497848,1.08027256,1.06957698,1.47425175,2.58534479,4.18807602
23,1.26119173,-3.99798656,-1.64500165,-0.955209136,-1.23663592,0.94453299,5.2012372,-2.91801071,2.27417517,4.50028038,5.18529654,-3.03924394,-0.152783066,1.53991282,7.02994442,1.06770229,0.110101275,3.37428737,5.5332756,2.44653106,1.97313809,3.59647679,4.31795311,3.53666139,2.94743633,2.53858352,1.69582272,1.08404565,1.07753444,1.48787153,2.60910892,4.20262146
24,1.21254706,-4.00922203,-1.62670052,-0.961409628,-1.23386836,0.967397928,5.18645239,-2.9416182,2.27347541,4.55543184,5.14979172,-3.0899117,-0.122888356,1.56377411,7.04841423,1.04784369,0.112884246,3.38930821,5.55845785,2.44110656,1.97409964,3.61363912,4.33802557,3.54143119,2.94635296,2.5389688,1.6966629,1.08782005,1.08552289,1.50157309,2.63297105,4.21678114
25,1.16353118,-4.01985312,-1.6087234,-0.967488766,-1.23111916,0.990465403,5.17115211,-2.96575689,2.27210402,4.61025333,5.11345005,-3.14033055,-0.0931644887,1.58828485,7.06670523,1.02760684,0.115878202,3.4044342,5.58357286,2.43548155,1.97510326,3.63091254,4.35813332,3.54602313,2.94515705,2.53937507,1.69755793,1.09163177,1.09354699,1.51535451,2.65693355,4.23055887
26,1.11418009,-4.02989769,-1.59107518,-0.973427117,-1.22837853,1.01358736,5.15545416,-2.99024272,2.27007461,4.66461658,5.07636118,-3.19043088,-0.0636916012,1.61336946,7.0848341,1.00698769,0.119033605,3.41962075,5.60867357,2.42968702,1.97608769,3.64824438,4.37828779,3.55048728,2.94386029,2.53978658,1.69849122,1.09547055,1.10159802,1.52920389,2.68097448,4.24393606
27,1.06445694,-4.03933239,-1.57376897,-0.979244709,-1.22565997,1.03684676,5.13928938,-3.01518226,2.26736903,4.71857023,5.0384984,-3.24024439,-0.0344427153,1.63907325,7.10277605,0.985946953,0.122391254,3.43490767,5.63373137,2.42367458,1.9770869,3.66568422,4.39850044,3.5547843,2.94244146,2.54020071,1.69946325,1.09934759,1.10969961,1.54315114,2.70512652,4.25690937
28,1.01439869,-4.04816437,-1.5567975,-0.984932959,-1.22295582,1.06020868,5.12267399,-3.04053593,2.26399016,4.77206898,4.99990034,-3.28973436,-0.00547107914,1.66533959,7.120543,0.96454376,0.125912905,3.45026231,5.6587553,2.41749787,1.97810102,3.68319917,4.41873264,3.5589242,2.94093704,2.54063511,1.70046985,1.10325229,1.11783552,1.5571754,2.72936511,4.26947212
29,0.964038253,-4.05641317,-1.54017961,-0.990492046,-1.22026479,1.08369827,5.10559797,-3.06632876,2.25992203,4.8251133,4.96059561,-3.33889127,0.023202097,1.69219887,7.13812017,0.942754149,0.129645109,3.46572185,5.68371439,2.41113281,1.97914875,3.70080733,4.43899107,3.56290579,2.93934321,2.54108405,1.70150733,1.10718334,1.12600684,1.571275,2.7536788,4.28161335
30,0.91334337,-4.06405258,-1.52390623,-0.995923162,-1.21758783,1.10731864,5.08803511,-3.09257388,2.25514412,4.87769318,4.92056417,-3.38773227,0.0515940152,1.71965814,7.1555028,0.920545757,0.133550674,3.48124981,5.70865059,2.4045825,1.98017633,3.71847677,4.45931435,3.56676149,2.93762684,2.54151917,1.70259404,1.111166,1.13422441,1.58546603,2.77809668,4.29333925
31,0.862334967,-4.07109737,-1.50798047,-1.00123262,-1.21492898,1.13106823,5.06999016,-3.11926365,2.24965787,4.92980242,4.8798399,-3.43624783,0.0796588659,1.74769115,7.17268372,0.897935152,0.137667209,3.49689341,5.73352385,2.39781213,1.98123717,3.73626304,4.47967148,3.57042408,2.9358077,2.54198694,1.70372164,1.11516726,1.14247298,1.59973681,2.80259991,4.30463314
32,0.811040819,-4.07754564,-1.4924202,-1.00641394,-1.21229029,1.15491474,5.05148125,-3.14637089,2.24345589,4.98141193,4.83844328,-3.48441839,0.107394591,1.77631593,7.18966198,0.874905944,0.14197284,3.51262164,5.75835419,2.39087152,1.98231602,3.7541225,4.50004721,3.57393503,2.93391037,2.54247403,1.70487416,1.11918819,1.15075302,1.6140871,2.82718468,4.31549025
33,0.759449899,-4.08338737,-1.47721696,-1.01147175,-1.20966256,1.1789093,5.03246832,-3.17394805,2.23653197,5.03250456,4.79641819,-3.53222895,0.134749025,1.80547404,7.20643139,0.851491749,0.146472126,3.52844858,5.78312969,2.38372207,1.98340738,3.77207923,4.52048254,3.57728267,2.93188334,2.54295683,1.70608568,1.12327302,1.15909469,1.62853754,2.85186648,4.32590294
34,0.707591295,-4.08864307,-1.46238065,-1.01640618,-1.20704687,1.20300126,5.01299524,-3.20192289,2.22888422,5.0830512,4.75379658,-3.57964706,0.161706656,1.83519375,7.22298956,0.827669799,0.151179418,3.54437804,5.80783796,2.37639546,1.98453498,3.79011989,4.54092264,3.58046174,2.92978692,2.54347062,1.70731807,1.12736881,1.16746747,1.64306676,2.87662172,4.33586216
35,0.655469835,-4.09330511,-1.44791567,-1.02122366,-1.20447242,1.2272234,4.99300003,-3.23037958,2.22048759,5.13311672,4.71051311,-3.62674308,0.188287437,1.86547029,7.23932076,0.803429008,0.156096205,3.56042552,5.83249044,2.36883545,1.98567259,3.80826044,4.56141186,3.58347034,2.9275918,2.54401159,1.70858717,1.13147724,1.17586255,1.65767527,2.90146065,4.34537268
36,0.603106558,-4.0973649,-1.43381929,-1.02590585,-1.20189452,1.25154066,4.97254038,-3.25922298,2.21134639,5.18258762,4.66669369,-3.67343044,0.214438036,1.8963151,7.25542593,0.778743505,0.16122967,3.57658386,5.85707474,2.36108184,1.98684728,3.82650805,4.58193636,3.58628583,2.92527246,2.54456925,1.7099272,1.13565588,1.184322,1.67237973,2.92637539,4.35440922
37,0.550490975,-4.10084057,-1.42009664,-1.03047657,-1.19933856,1.27599955,4.95155764,-3.28853106,2.20144939,5.23149824,4.62231636,-3.71974421,0.240149632,1.92764795,7.27130651,0.753681421,0.166527078,3.59281111,5.88161945,2.35317087,1.98801661,3.84479642,4.60248613,3.58898449,2.92288113,2.54512477,1.71127701,1.13984346,1.19280529,1.68716347,2.95137024,4.3629837
38,0.49763599,-4.10371923,-1.40673923,-1.03492856,-1.19680214,1.30057108,4.93006516,-3.31827712,2.19078302,5.27983761,4.57740355,-3.76566863,0.26540643,1.95953012,7.28694534,0.728179693,0.172064245,3.60918355,5.90607738,2.34501338,1.98922718,3.86321616,4.62308264,3.5914731,2.92036653,2.54570937,1.71269059,1.1440798,1.2013396,1.70204151,2.9764452,4.37107992
39,0.444574744,-4.10599899,-1.39377379,-1.03925812,-1.19428682,1.32527447,4.90805054,-3.34847307,2.17933083,5.32759619,4.53197575,-3.81120348,0.290201187,1.99195564,7.30233383,0.70224613,0.177827284,3.62567997,5.93045664,2.33667302,1.99048197,3.88171864,4.64367485,3.59379864,2.91779757,2.54631615,1.7141099,1.14833343,1.20992088,1.71701813,3.0016005,4.37868977
40,0.391297519,-4.10772038,-1.38116884,-1.04347622,-1.19178271,1.35008276,4.88553429,-3.37907624,2.1671102,5.37473059,4.48608494,-3.8563261,0.314493597,2.02484894,7.31748199,0.675911605,0.183776736,3.64227533,5.95477486,2.32812381,1.99174798,3.90032029,4.66431713,3.59592533,2.91510534,2.54697537,1.71561456,1.15260756,1.21850777,1.7320528,3.02681279,4.38582516
41,0.337819338,-4.10883045,-1.36895561,-1.04757571,-1.18930161,1.37501311,4.86248398,-3.41012168,2.1540916,5.42125988,4.43971729,-3.90105844,0.338291824,2.05825377,7.33237553,0.649144769,0.189940989,3.65898871,5.97901821,2.31939006,1.99304974,3.91899967,4.68497086,3.5979023,2.91234016,2.54762292,1.71712494,1.15692854,1.22716808,1.7472055,3.05211186,4.39245176
42,0.284162879,-4.10936356,-1.35712326,-1.05156279,-1.18684208,1.40006351,4.83891201,-3.4415977,2.14028144,5.46716022,4.39293861,-3.94536304,0.361554682,2.09213018,7.3470068,0.621968687,0.196335822,3.67584825,6.00317049,2.31042457,1.99439526,3.93780041,4.70564318,3.59965777,2.90948582,2.54833746,1.71869171,1.16126716,1.23586059,1.76244438,3.07747746,4.39858007
43,0.230352059,-4.10932779,-1.34567583,-1.05543947,-1.18440843,1.42524135,4.81479073,-3.47352123,2.12565327,5.5124259,4.34573936,-3.98926401,0.384297341,2.12649965,7.36136913,0.594352901,0.202952996,3.69283867,6.02723598,2.30124283,1.9957726,3.95669723,4.72634935,3.60123873,2.90653324,2.54906917,1.72030425,1.16563964,1.24458635,1.77775931,3.10289431,4.40420341
44,0.176361606,-4.108706,-1.33460295,-1.05919933,-1.18198097,1.45049536,4.79018784,-3.50579548,2.11023736,5.55700159,4.29819822,-4.03272963,0.406468481,2.16129899,7.3754673,0.566316903,0.209759429,3.70992589,6.05124664,2.29188299,1.99715316,3.97565722,4.74709129,3.60266614,2.90347934,2.5498004,1.72195506,1.17005229,1.25335944,1.79317117,3.12838221,4.40930939
45,0.122234315,-4.10749388,-1.32392454,-1.06284845,-1.17957711,1.47588611,4.76502275,-3.53852057,2.09398532,5.60092211,4.2503047,-4.07576609,0.42808345,2.19659257,7.38927794,0.537843764,0.216829449,3.72719216,6.0751338,2.28229022,1.9986068,3.99473906,4.7678318,3.60388803,2.90035558,2.55057001,1.72363925,1.1745038,1.26219428,1.80869234,3.15394235,4.41389084
46,0.0679463446,-4.10573196,-1.31361187,-1.06639934,-1.17720377,1.50142896,4.73925257,-3.57171965,2.0768826,5.64418745,4.20205212,-4.11840487,0.449126393,2.23227406,7.402812,0.508958519,0.224079296,3.74456,6.09896612,2.27248454,2.00006008,4.01390743,4.78861713,3.6049211,2.89712882,2.55138612,1.7253803,1.1789577,1.27103126,1.82427645,3.17955327,4.41796446
47,0.013556242,-4.10337687,-1.30370307,-1.06983519,-1.17484629,1.52704477,4.71299648,-3.6052618,2.05896211,5.6867342,4.15354681,-4.16058683,0.469568014,2.26843238,7.41604805,0.479629993,0.23159948,3.76211333,6.12266254,2.26244926,2.00159431,4.03320694,4.80940723,3.60573626,2.89381266,2.55222988,1.72716284,1.18346834,1.279948,1.8399837,3.20523119,4.42148399
48,-0.0409602299,-4.10048199,-1.29415727,-1.07316828,-1.17250311,1.55276835,4.68619776,-3.63919616,2.04021168,5.72856474,4.10478735,-4.20234013,0.489394516,2.30494523,7.42900419,0.449923575,0.239290327,3.77975869,6.14630175,2.25225902,2.00313091,4.05254173,4.83020258,3.60641336,2.89043236,2.55309606,1.7289865,1.18799746,1.28887415,1.85574794,3.2309444,4.42448473
49,-0.0955981091,-4.09699202,-1.28499198,-1.07639742,-1.17017639,1.57866657,4.6587677,-3.6736095,2.02056026,5.76969242,4.05578279,-4.24365759,0.508623481,2.34194922,7.44163561,0.41974014,0.247280166,3.79762673,6.16978312,2.24177766,2.00476027,4.07205105,4.85101652,3.60682797,2.88695908,2.5540297,1.7308563,1.19254458,1.29785132,1.87162936,3.2567389,4.42694139
50,-0.15028213,-4.09296179,-1.27622402,-1.07952547,-1.16788852,1.6046139,4.63085032,-3.70833802,2.00010014,5.81008244,4.00657129,-4.28453112,0.527213871,2.37924838,7.45398235,0.389152169,0.255429476,3.81558037,6.19322014,2.2311244,2.00637937,4.09161377,4.8718667,3.60708666,2.88338041,2.5549593,1.73277855,1.19715428,1.30688608,1.88759863,3.28255558,4.42883444
51,-0.205062389,-4.08837128,-1.26783168,-1.08255637,-1.16562426,1.63068712,4.60234404,-3.74347663,1.97876537,5.84973288,3.95719504,-4.32496977,0.545160532,2.41691065,7.46602535,0.358178288,0.263814002,3.83370876,6.21652365,2.22025108,2.0080781,4.11129379,4.89269686,3.60713863,2.8797617,2.55594206,1.73470986,1.20176458,1.31595695,1.90366876,3.30843639,4.43018293
52,-0.259933263,-4.08320761,-1.2598114,-1.08548534,-1.16337097,1.65690804,4.57323313,-3.77903271,1.95652604,5.88862705,3.9076705,-4.36497402,0.56247437,2.45499587,7.47773027,0.326754242,0.272453994,3.85201645,6.23970556,2.20914507,2.00982285,4.13107872,4.91354513,3.60698509,2.87604952,2.5569644,1.7367003,1.20641208,1.32507372,1.91984189,3.3343792,4.43097162
53,-0.314818829,-4.07751894,-1.25216937,-1.0883106,-1.16113198,1.68320847,4.54359484,-3.81490731,1.93344235,5.92673874,3.85805297,-4.40451384,0.57911104,2.49339414,7.48911858,0.29490605,0.281317383,3.87048674,6.26278734,2.1978035,2.01160145,4.1509676,4.93441486,3.60662293,2.87224817,2.55802822,1.73874724,1.21109223,1.33422697,1.93609309,3.36033535,4.43119335
54,-0.369777232,-4.07126808,-1.24489641,-1.09104848,-1.15892613,1.70963097,4.51335573,-3.85117531,1.90946114,5.964077,3.80835724,-4.44361639,0.595083296,2.53210473,7.50018454,0.262671679,0.29039225,3.88910818,6.28575373,2.18626046,2.01342082,4.17093992,4.95529842,3.60608292,2.86835694,2.55910397,1.74083817,1.21581721,1.34343052,1.95244694,3.38634682,4.43084574
55,-0.424757272,-4.0644784,-1.23800015,-1.09368944,-1.15674329,1.73618603,4.4825058,-3.88783193,1.88456416,6.00062561,3.75858736,-4.48228312,0.610397816,2.57117558,7.51090097,0.229980484,0.299725175,3.90793061,6.30858612,2.17445469,2.01530719,4.19105005,4.97618294,3.60529733,2.86440086,2.56025839,1.7429719,1.22054982,1.35267115,1.96890175,3.41240096,4.42992306
56,-0.479760498,-4.05714035,-1.23146904,-1.09623587,-1.15457082,1.7628479,4.45108223,-3.92481971,1.85878074,6.03635979,3.7088275,-4.52050114,0.625012457,2.61052871,7.52129078,0.196912497,0.309278756,3.92692161,6.33128595,2.1624608,2.01726389,4.21125889,4.99704885,3.60430741,2.86037731,2.56144357,1.7451514,1.22532523,1.36196375,1.98545587,3.43849039,4.42841625
57,-0.534741282,-4.04927778,-1.22531271,-1.09869349,-1.15242422,1.78961456,4.4190855,-3.96213055,1.83211422,6.0712676,3.65909624,-4.55827045,0.638940156,2.65011597,7.53134918,0.163458407,0.319032341,3.9460721,6.35387945,2.15023541,2.0192523,4.23156071,5.0179286,3.60312557,2.85628533,2.56266308,1.74736273,1.23013246,1.37130928,2.00211167,3.46460509,4.42632151
58,-0.589742661,-4.04088831,-1.21951914,-1.10106254,-1.15032458,1.81647873,4.38646746,-3.99979997,1.80450368,6.10538101,3.60934091,-4.59560394,0.652179122,2.69001603,7.54104376,0.129561901,0.329039514,3.9654243,6.37633514,2.13775659,2.02129793,4.25198936,5.03882027,3.60170078,2.85210705,2.56395507,1.74963355,1.23493922,1.38066471,2.01884723,3.49075246,4.42364597
59,-0.644690573,-4.03199005,-1.21408463,-1.10333836,-1.14822209,1.84346032,4.35328054,-4.03776503,1.77600849,6.13862801,3.55972648,-4.63248682,0.664709926,2.73015141,7.55039454,0.0952957273,0.339265376,3.98495936,6.39864635,2.12506509,2.02340746,4.2725153,5.0597043,3.60008574,2.84786153,2.56526303,1.75194514,1.23980689,1.3900919,2.03568792,3.51691127,4.42037201
60,-0.699633837,-4.02254629,-1.20900679,-1.10553074,-1.14616024,1.87054396,4.31947947,-4.07605267,1.74657619,6.17103243,3.51018262,-4.66893435,0.676541507,2.7705338,7.55938148,0.0606153719,0.349724084,4.00469065,6.42082739,2.1121366,2.02557087,4.29314899,5.08058405,3.59824753,2.84354353,2.56661749,1.75430191,1.24470413,1.39956856,2.05264068,3.54311085,4.41648626
61,-0.754517853,-4.0125947,-1.20429361,-1.10763896,-1.14411652,1.89773548,4.28508282,-4.11463547,1.71623456,6.2025671,3.46080232,-4.70493603,0.687659562,2.81114006,7.56800222,0.0255410019,0.360421449,4.02463531,6.44285393,2.09895277,2.02780318,4.31390858,5.10145664,3.59618425,2.8391726,2.56802773,1.75668681,1.24961722,1.40909195,2.06969762,3.56933188,4.41199875
62,-0.809372544,-4.00213814,-1.19991565,-1.10966301,-1.1420933,1.92506421,4.25002861,-4.15354395,1.68493545,6.23322725,3.41157937,-4.74051428,0.698069513,2.8519156,7.57627773,-0.00988059025,0.37130636,4.04474258,6.464746,2.08557487,2.03009725,4.33476782,5.12231445,3.59389639,2.83473253,2.56949711,1.75913274,1.25455034,1.41863441,2.08682942,3.59556222,4.40691233
63,-0.864144981,-3.99116778,-1.1958847,-1.11160243,-1.14008653,1.95250285,4.2143755,-4.19272232,1.65270972,6.26298618,3.36258388,-4.77563667,0.707763076,2.89293385,7.58415365,-0.0457481369,0.382453859,4.06508589,6.48648787,2.07191801,2.03243446,4.35573578,5.14319229,3.59140348,2.83020759,2.57098937,1.7616235,1.25953376,1.42824662,2.10408258,3.62181473,4.40120316
64,-0.918842435,-3.97970963,-1.19220614,-1.11346602,-1.13812137,1.98002803,4.1781106,-4.23216534,1.61953795,6.29186106,3.3137908,-4.8103447,0.716745198,2.93412828,7.59165859,-0.0819694996,0.39382562,4.08564854,6.50805235,2.05802703,2.03487492,4.37685347,5.16403151,3.58862829,2.82562709,2.57257819,1.76418197,1.26453412,1.43789077,2.12142777,3.64807534,4.39488029
65,-0.973424613,-3.96775842,-1.18885577,-1.11524332,-1.13616252,2.00766063,4.14124823,-4.27183056,1.5854578,6.31980944,3.26529217,-4.84461069,0.725000024,2.97542667,7.59880304,-0.118540838,0.405380338,4.1063776,6.52949953,2.04393506,2.03734016,4.39802551,5.184865,3.58570433,2.82100058,2.57416725,1.76675141,1.26957488,1.44759607,2.13887668,3.67433143,4.38793087
66,-1.02793121,-3.95530701,-1.18584561,-1.11694682,-1.13424003,2.03540778,4.10373402,-4.31176996,1.5503999,6.34684229,3.21707249,-4.87845898,0.732543468,3.01693559,7.60553217,-0.155538395,0.417201549,4.12737226,6.55076075,2.02954721,2.0398891,4.41935349,5.20569181,3.58250737,2.81630349,2.57583284,1.76937687,1.27463424,1.45734334,2.15643501,3.7006104,4.38035345
67,-1.08228683,-3.94239902,-1.18316782,-1.118572,-1.13233709,2.06323528,4.06564379,-4.35189056,1.51443899,6.3729372,3.16920328,-4.9118762,0.73936528,3.05851889,7.61190224,-0.192837715,0.429209977,4.14856529,6.57185555,2.01494646,2.04251623,4.44079256,5.2264905,3.57907844,2.81155062,2.5775609,1.77206028,1.27972353,1.46713209,2.17408466,3.72687125,4.37215376
