tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,10,1.31152153,-3.47472024,-1.49880016,-0.878329575,-1.09356892,2.00205016,3.69259691,-4.18775177,1.4415648,4.63883543,4.45794916,-3.44693732,0.414972454,2.42530179,6.51542807,0.257572502,0.315741241,3.37515497,5.39459944,2.09033585,1.72488201,3.48513126,4.324296,3.3562777,2.69430828,2.50991964,1.85385716,1.20123541,1.14886332,1.57722163,2.71696067,4.17852783,19,1,1
0.01,11,1.26580036,-3.48367214,-1.48185134,-0.882478118,-1.08889008,2.03448391,3.65335488,-4.22405195,1.41627932,4.67142582,4.42847013,-3.48635411,0.435483038,2.46227932,6.52538633,0.226270497,0.325163454,3.3947618,5.41686964,2.07992005,1.72629559,3.50385737,4.34587097,3.35879827,2.69208694,2.51254678,1.85706913,1.20552158,1.1572783,1.59210026,2.74222469,4.19188547,19,1,1
0.01,12,1.21974909,-3.49204469,-1.46521568,-0.886499822,-1.08420467,2.06702375,3.61340475,-4.26045179,1.39004695,4.70308161,4.39897442,-3.52542472,0.455541313,2.49952507,6.53499699,0.194628149,0.334731579,3.4144845,5.43906832,2.06928182,1.72771025,3.52267289,4.36752224,3.36113048,2.68971729,2.51519227,1.86035907,1.20985961,1.16574311,1.6070776,2.76758695,4.20482111,19,1,1
0.01,13,1.16231287,-3.51325703,-1.4502809,-0.89276588,-1.08416367,2.07844281,3.59768438,-4.27522659,1.37787914,4.74686098,4.36034441,-3.56702423,0.471891254,2.51909375,6.55195379,0.176408231,0.336205274,3.42593908,5.46424484,2.06650043,1.72851253,3.5377748,4.38722897,3.36778426,2.69079447,2.51648355,1.85933769,1.21123922,1.17274296,1.62042224,2.79070854,4.21530151,19,0,1
0.01,14,1.11538231,-3.5207684,-1.43426287,-0.896637022,-1.07968521,2.11054659,3.55729342,-4.31135845,1.3502984,4.77727985,4.33034182,-3.60558462,0.49106887,2.55680966,6.56106901,0.144365624,0.345967233,3.44578099,5.48633099,2.05563664,1.72999454,3.55667305,4.40888405,3.36990643,2.68835592,2.51911306,1.86256385,1.2155807,1.18127692,1.63553464,2.81615949,4.22728252,19,0,1
0.01,15,1.06806564,-3.52770209,-1.41853046,-0.900401592,-1.07520747,2.14275432,3.51618862,-4.34756708,1.32176232,4.80672693,4.30039406,-3.64379716,0.509777606,2.59480262,6.56981802,0.112001985,0.355902612,3.46578908,5.50829792,2.04454303,1.73154354,3.57570124,4.43055296,3.37178802,2.68584156,2.52182508,1.86581838,1.21988618,1.18982005,1.65074861,2.84174037,4.23883867,19,0,1
0.01,16,1.02049387,-3.53408313,-1.40311432,-0.904047489,-1.07072496,2.17508507,3.47435522,-4.38385868,1.2922405,4.83521461,4.27050447,-3.68166566,0.528025687,2.63315964,6.5781498,0.0792457312,0.366064489,3.48600149,5.53013372,2.03318644,1.73312151,3.59482265,4.45227242,3.37349558,2.68320632,2.52454662,1.86915147,1.22426236,1.19840658,1.66602921,2.86736894,4.24994135,19,0,1
0.01,17,0.972607613,-3.53987479,-1.38800418,-0.90757829,-1.0662291,2.20758748,3.4317286,-4.42025375,1.26168501,4.86269855,4.24071741,-3.71916389,0.545821309,2.67197371,6.58601427,0.046023991,0.376533896,3.50651002,5.55179644,2.02152109,1.73479664,3.61409688,4.47398901,3.37496948,2.68052697,2.5273416,1.87249172,1.22862601,1.20703948,1.68142962,2.89311695,4.2605958,19,0,1
0.01,18,0.924469352,-3.54512119,-1.37322032,-0.910994291,-1.06173384,2.24017525,3.38840485,-4.45665932,1.23017514,4.88917446,4.21105003,-3.75632787,0.563135028,2.71102643,6.59349918,0.0124999937,0.387146622,3.52716255,5.57334709,2.0096314,1.73649454,3.63346052,4.4957552,3.37624788,2.67771769,2.53015614,1.87590528,1.23304057,1.21571088,1.69690621,2.91891718,4.27077818,19,0,1
0.01,19,0.876019001,-3.54977536,-1.35874546,-0.914298534,-1.05723178,2.27289391,3.34433103,-4.49309731,1.1976763,4.91461563,4.18156147,-3.79311609,0.579958379,2.75039601,6.60055351,-0.0213854443,0.397998482,3.54806066,5.59472322,1.99746358,1.73828328,3.65297675,4.51754284,3.37728238,2.67482209,2.53304553,1.87937391,1.23745108,1.22440219,1.71248484,2.94483352,4.28050756,19,0,1
0.01,20,0.827351987,-3.55387497,-1.34460056,-0.917485237,-1.05272198,2.30575132,3.29947758,-4.52955961,1.16415274,4.93901253,4.15221786,-3.82957006,0.59631753,2.79011869,6.60715961,-0.0556884296,0.409052819,3.56915045,5.6159811,1.98508799,1.74010098,3.67254519,4.53933334,3.37817645,2.67186666,2.53593469,1.88286555,1.24191368,1.23315358,1.72815382,2.97080541,4.28975105,19,0,1
0.01,21,0.778389037,-3.55739236,-1.33076799,-0.920562625,-1.04820371,2.33874059,3.25385642,-4.56601906,1.12963307,4.96234035,4.12309647,-3.86566329,0.612179816,2.83012271,6.61332369,-0.0903552249,0.42033124,3.59048986,5.63707399,1.97240782,1.74199724,3.69227624,4.56115341,3.37880707,2.66880631,2.53888702,1.8864125,1.24639773,1.24195421,1.74393845,2.9968822,4.29851294,19,0,1
0.01,22,0.729222596,-3.56035924,-1.31726694,-0.923527598,-1.0436815,2.37182808,3.20751786,-4.60241556,1.09414113,4.98458052,4.09423256,-3.90139079,0.627545118,2.87039304,6.61905241,-0.125333369,0.43181178,3.61205435,5.65799379,1.95947826,1.7439667,3.71212196,4.58298063,3.37922621,2.66567683,2.54189992,1.89000463,1.25088906,1.25077868,1.7598021,3.02301669,4.3067894,19,0,1
0.01,23,0.679861963,-3.56277084,-1.30410147,-0.926379323,-1.03915215,2.4050386,3.16042209,-4.63876104,1.05765343,5.00572205,4.06563377,-3.93676567,0.642415047,2.91093254,6.62433052,-0.160658672,0.443493277,3.63384628,5.67875242,1.94629872,1.74600506,3.73208594,4.60481739,3.3794198,2.66246247,2.54496813,1.89366055,1.25541162,1.25964034,1.77575374,3.04920888,4.31456995,19,0,1
0.01,24,0.630199015,-3.5645895,-1.29124773,-0.929125786,-1.03461623,2.43837547,3.11255407,-4.67503405,1.02015853,5.02573824,4.03732157,-3.97177243,0.656792879,2.95180416,6.6291151,-0.196412593,0.455427945,3.65592623,5.69932318,1.93280745,1.74812865,3.75219631,4.62666225,3.37938499,2.65917993,2.54807734,1.89732921,1.25994074,1.26855385,1.79183662,3.07552719,4.32185173,19,0,1
0.01,25,0.58037591,-3.56585002,-1.27873397,-0.931759238,-1.03007197,2.47182536,3.06393337,-4.71119738,0.981690288,5.04461241,4.00935936,-4.0064249,0.670660734,2.99285126,6.63346243,-0.232451648,0.467523813,3.67821598,5.71974039,1.91906106,1.75030792,3.77242994,4.64852762,3.37910557,2.65581059,2.55126405,1.90106773,1.2644949,1.27750874,1.80801189,3.10189772,4.32862186,19,0,1
0.01,26,0.530380666,-3.56655574,-1.26656795,-0.934283197,-1.02552891,2.50536513,3.01458311,-4.74721813,0.942237198,5.06234646,3.98170972,-4.04072571,0.684032619,3.03418517,6.63731909,-0.268865079,0.47983253,3.70076299,5.73997211,1.90503895,1.7525506,3.79277492,4.67041159,3.37862802,2.65234971,2.55446744,1.90484881,1.26908851,1.28651547,1.82429099,3.12832785,4.33486271,19,0,1
0.01,27,0.48020032,-3.56673813,-1.25470269,-0.936706543,-1.02096725,2.53904939,2.96443605,-4.78310251,0.901787937,5.07889032,3.95447993,-4.0746603,0.696896791,3.07572126,6.64071083,-0.305589944,0.492327064,3.72355175,5.76003075,1.89078152,1.75487077,3.81322193,4.6922698,3.37794685,2.64884806,2.55772257,1.90866947,1.27370405,1.29554665,1.84063673,3.15479827,4.34060526,19,0,1
0.01,28,0.429825485,-3.56632066,-1.24318588,-0.939020753,-1.01640618,2.5728085,2.91358185,-4.81877995,0.860402524,5.09425116,3.92766213,-4.10823393,0.709250391,3.11744213,6.64363289,-0.342620194,0.505013406,3.74661374,5.77987814,1.87621593,1.75729573,3.83385277,4.71414042,3.37696981,2.64525652,2.5610683,1.91254199,1.27831995,1.30463123,1.8571254,3.18137741,4.34580517,19,0,1
0.01,29,0.379278511,-3.56539154,-1.23202479,-0.94124949,-1.01183856,2.60666561,2.86198783,-4.85423374,0.818044484,5.10843468,3.90123963,-4.14146042,0.72110635,3.15932298,6.64608765,-0.379970551,0.517878413,3.76990914,5.79956245,1.86141515,1.75976539,3.85455894,4.73599148,3.3758316,2.64164042,2.56443906,1.91641307,1.28295243,1.31376278,1.87370026,3.2079854,4.3504653,19,0,1
0.01,30,0.328550339,-3.5639143,-1.22120023,-0.943385661,-1.00725567,2.64066529,2.80957246,-4.88948154,0.774668336,5.12138987,3.87525129,-4.17433834,0.732468486,3.20140839,6.64804649,-0.417658836,0.53094691,3.79348588,5.81902981,1.84630489,1.76230645,3.87542009,4.7578969,3.37442732,2.63785768,2.56784987,1.92041469,1.28765488,1.32293212,1.89036584,3.23464632,4.35458136,19,0,1
0.01,31,0.277684778,-3.56187463,-1.21070623,-0.945420682,-1.00266314,2.6747613,2.75642824,-4.92445469,0.730372548,5.13309669,3.84981513,-4.20684242,0.743317485,3.2435956,6.64955235,-0.45557639,0.544173181,3.81732059,5.83828592,1.83097506,1.7649684,3.8964107,4.77972221,3.37279725,2.63410234,2.57133913,1.92439127,1.29234159,1.33215833,1.90715683,3.26137853,4.35815001,19,0,1
0.01,32,0.226667345,-3.55927753,-1.20054042,-0.947358251,-0.998065114,2.70897794,2.70249128,-4.95915747,0.685082734,5.1435318,3.82486296,-4.23901081,0.753681064,3.28601933,6.65051222,-0.493870437,0.557601571,3.84145784,5.85732937,1.81533599,1.76769984,3.91753817,4.80154943,3.3709197,2.6302793,2.57490182,1.9284128,1.29702044,1.34140897,1.92405188,3.28818011,4.36116934,19,0,1
0.01,33,0.175595939,-3.5561564,-1.19071352,-0.949196994,-0.993468881,2.74324346,2.64788651,-4.99349928,0.638920784,5.15270329,3.80047083,-4.27082062,0.763540387,3.32852101,6.6510005,-0.532435775,0.571158111,3.86583424,5.8761878,1.79942167,1.77048278,3.93879271,4.82339907,3.36879706,2.62634993,2.57851601,1.93252337,1.30174589,1.35069585,1.94102764,3.31499577,4.36363173,19,0,1
0.01,34,0.124468841,-3.55247498,-1.1812315,-0.950933754,-0.98886919,2.77758503,2.59257698,-5.02747822,0.591857374,5.16059208,3.77665496,-4.30227804,0.772905648,3.37116671,6.65098381,-0.57126987,0.584890962,3.890517,5.89480162,1.78323543,1.77338374,3.9602015,4.84520578,3.36642027,2.6223805,2.58219004,1.93666577,1.3065114,1.36006355,1.95813489,3.34185934,4.36551571,19,0,1
0.01,35,0.0731970444,-3.54824638,-1.17205048,-0.952580214,-0.984253764,2.81207299,2.53643036,-5.0611186,0.543812275,5.16713619,3.75345707,-4.33339453,0.781791687,3.41396546,6.65043926,-0.610397041,0.598800361,3.91551518,5.91316462,1.76674688,1.77638662,3.98177004,4.86698914,3.36377144,2.61835551,2.58595133,1.94086218,1.3112638,1.36944067,1.97533631,3.36878729,4.36684418,19,0,1
0.01,36,0.0219077338,-3.54348946,-1.16320992,-0.954131842,-0.979646444,2.84657741,2.47968102,-5.09429073,0.49495849,5.17238855,3.73088098,-4.36414909,0.79018724,3.45684981,6.64937639,-0.649813533,0.612850785,3.94078898,5.93132353,1.74998069,1.77943075,4.0034337,4.88877964,3.36093521,2.61425066,2.58971429,1.94510031,1.31607866,1.37888706,1.99264252,3.39573026,4.36759281,19,0,1
0.01,37,-0.0294117946,-3.53817725,-1.15470803,-0.955587268,-0.975037575,2.88113713,2.42224741,-5.12700033,0.44526732,5.17630768,3.70897865,-4.39456129,0.79810375,3.49975586,6.64783716,-0.689440608,0.627023339,3.96635723,5.94923687,1.7329154,1.78259277,4.02529764,4.91053247,3.35776162,2.61009622,2.59362125,1.94941092,1.32087231,1.38835895,2.01006436,3.42272258,4.3677597,19,0,1
0.01,38,-0.0807913467,-3.53234529,-1.14650059,-0.956955433,-0.970411837,2.91585159,2.36397648,-5.15928793,0.394612163,5.17883015,3.68774819,-4.42463827,0.80556339,3.54284143,6.64571905,-0.729405165,0.641368687,3.9922533,5.96690464,1.71555746,1.78582704,4.04727793,4.93225527,3.35437036,2.60589314,2.59756541,1.95376945,1.3257066,1.397874,2.0275743,3.4497354,4.36735439,19,0,1
0.01,39,-0.132174104,-3.52598166,-1.13862765,-0.95823437,-0.965792537,2.9505899,2.30508137,-5.19102764,0.343175173,5.18000317,3.66723895,-4.45436668,0.812557995,3.58593678,6.643116,-0.769541264,0.655824602,4.0184412,5.98430777,1.69794822,1.78917563,4.06941223,4.95392799,3.35072422,2.60165739,2.60157585,1.95814872,1.33054256,1.40743923,2.04520583,3.47678065,4.36635208,19,0,1
0.01,40,-0.183537066,-3.51908541,-1.13107288,-0.959422231,-0.961165786,2.98540831,2.2454834,-5.22223043,0.290909708,5.17978477,3.64746308,-4.48374844,0.819100916,3.6291101,6.63997364,-0.809943676,0.670418382,4.04495907,6.00144339,1.68004727,1.79263496,4.09171391,4.97553778,3.34678745,2.59738851,2.60568523,1.96259344,1.33540261,1.41705573,2.06295037,3.50384831,4.36475658,19,0,1
0.01,41,-0.234905064,-3.51164794,-1.12382853,-0.96052295,-0.956537187,3.02030325,2.18515754,-5.25286484,0.237814307,5.1781435,3.62842536,-4.51281929,0.825215101,3.67229795,6.63631487,-0.850590587,0.685084939,4.07173347,6.01837635,1.66187942,1.79612505,4.11412144,4.99714756,3.34264231,2.59304929,2.60982275,1.96708512,1.34029889,1.42672706,2.08081293,3.53094888,4.36256123,19,0,1
0.01,42,-0.286200345,-3.5037086,-1.11690152,-0.961538196,-0.951907814,3.05523348,2.12421942,-5.28286934,0.183979094,5.17511129,3.61018944,-4.54152489,0.830887556,3.71555018,6.63208818,-0.891462088,0.69992286,4.09891558,6.03496552,1.64333951,1.79974556,4.13673973,5.0187149,3.33816957,2.5886519,2.61407161,1.97165143,1.34519839,1.43642962,2.09877157,3.55804443,4.35977077,19,0,1
0.01,43,-0.338215441,-3.49578929,-1.11037242,-0.962458134,-0.947226822,3.09026027,2.0625546,-5.31207705,0.128852487,5.17129755,3.59169936,-4.56998062,0.835943341,3.75925994,6.62731218,-0.932363987,0.714781523,4.12594557,6.05165768,1.6245091,1.8035264,4.15929842,5.04036617,3.33362913,2.58425713,2.61830521,1.97612047,1.35012186,1.4461838,2.116817,3.58524799,4.35633612,20,0,1
0.01,44,-0.390200049,-3.48733282,-1.10416389,-0.96329689,-0.942550719,3.12528849,2.00033188,-5.3405652,0.0730399638,5.16611099,3.57401919,-4.59807634,0.84053123,3.80294871,6.62201357,-0.973459125,0.729714811,4.15327024,6.0680809,1.60538304,1.80740511,4.18201923,5.06199217,3.32881665,2.57980657,2.62259459,1.98062623,1.3550632,1.45599639,2.13499498,3.61248589,4.3522644,20,0,1
0.01,45,-0.442160845,-3.47840047,-1.09826064,-0.964054286,-0.937853754,3.16043186,1.93736744,-5.36835623,0.0163861662,5.15950537,3.55713487,-4.62581873,0.844656646,3.84672594,6.61613274,-1.01479411,0.744740069,4.18088245,6.08426285,1.58599913,1.81138015,4.20485258,5.08355999,3.32377172,2.5753448,2.62694788,1.98516071,1.36003017,1.46587026,2.15329146,3.63973689,4.34755993,20,0,1
0.01,46,-0.494065076,-3.46902776,-1.09265983,-0.964736938,-0.93316251,3.19557548,1.87385321,-5.39535952,-0.0409622267,5.15154934,3.54102707,-4.65321207,0.848312795,3.89053988,6.60969067,-1.05631387,0.759859383,4.2088275,6.10015249,1.56631041,1.81550562,4.22787285,5.10505295,3.31841874,2.57087326,2.63140941,1.98974538,1.36499715,1.47576165,2.17166018,3.66696405,4.34223986,20,0,1
0.01,47,-0.545607567,-3.45901012,-1.0872829,-0.965297461,-0.928483367,3.2307446,1.80976355,-5.42160988,-0.0988601968,5.14199781,3.52606964,-4.68022823,0.851555467,3.9344182,6.60256624,-1.09816182,0.775072098,4.23723316,6.1156497,1.54626167,1.81973732,4.25113106,5.12648344,3.3126719,2.56633806,2.63601923,1.99445117,1.36995995,1.48567533,2.19015288,3.69420242,4.33631754,20,0,1
0.01,48,-0.596931159,-3.44845772,-1.08216894,-0.965755761,-0.923795819,3.26596403,1.74505746,-5.44704723,-0.1573973,5.13095474,3.51207423,-4.70688486,0.854378879,3.97834611,6.59479904,-1.14029324,0.790348172,4.26599932,6.13085079,1.52587283,1.8240484,4.2745533,5.14787769,3.30664062,2.56174922,2.64068127,1.99922526,1.37499869,1.49568999,2.20879579,3.72144198,4.32974768,20,0,1
0.01,49,-0.648246527,-3.43752098,-1.07736325,-0.966142714,-0.919101834,3.30118489,1.67984164,-5.47157335,-0.216593653,5.11862373,3.49879837,-4.7331996,0.856739223,4.0222764,6.586483,-1.18255091,0.805646896,4.29498911,6.14583063,1.50521088,1.82845116,4.29807329,5.16925669,3.30039549,2.55711651,2.64537835,2.00402927,1.38006032,1.5057416,2.22753048,3.74867344,4.32253742,20,0,1
0.01,50,-0.699371099,-3.42608881,-1.07283711,-0.966444075,-0.914377213,3.33650279,1.61395848,-5.4952302,-0.276464343,5.10477257,3.48647213,-4.75915289,0.858690619,4.06626987,6.57753086,-1.22505438,0.821039319,4.32437658,6.16046619,1.48423886,1.83303118,4.32181454,5.19049501,3.29379582,2.55252624,2.65022397,2.00886631,1.38510394,1.5158323,2.24637675,3.77589226,4.31470013,20,0,1
0.01,51,-0.750337541,-3.41406059,-1.06856024,-0.966644466,-0.909572423,3.37208796,1.54711747,-5.51803064,-0.337163061,5.08919954,3.47523904,-4.78471899,0.860271454,4.11036015,6.56785154,-1.26788151,0.836531758,4.35419369,6.17474794,1.46278834,1.83766603,4.34575415,5.21177959,3.28685975,2.54778123,2.65513706,2.01385355,1.39022541,1.52598858,2.26537299,3.80315852,4.30622101,20,0,1
0.01,52,-0.801196873,-3.40159988,-1.06456375,-0.966774821,-0.904747367,3.40774965,1.47963369,-5.53984737,-0.398527592,5.07216692,3.46490359,-4.80993605,0.861449718,4.15448618,6.55755568,-1.31088197,0.852077067,4.38435507,6.18870687,1.4410584,1.84245622,4.36985779,5.23294973,3.2796607,2.54307413,2.66012883,2.0188477,1.39536119,1.53620899,2.2844944,3.83041501,4.29708385,20,0,1
0.01,53,-0.85194248,-3.38873243,-1.06084383,-0.966840804,-0.899913549,3.44345188,1.4115622,-5.56063318,-0.460506439,5.05369806,3.45543003,-4.83481836,0.862229288,4.19860458,6.54664469,-1.3540591,0.867640734,4.41483688,6.20235968,1.41899586,1.84737027,4.39415312,5.25404978,3.27212167,2.53835702,2.66525769,2.02390265,1.40048289,1.5464561,2.30371857,3.85764742,4.28728914,20,0,1
0.01,54,-0.902567863,-3.37544775,-1.05739713,-0.966840684,-0.895063996,3.4791944,1.34291685,-5.58034277,-0.523078501,5.03379107,3.44681716,-4.85936546,0.862613201,4.24273634,6.5350976,-1.39743435,0.883220196,4.44563532,6.21571207,1.39662373,1.85238743,4.41860199,5.27511168,3.26430273,2.53357458,2.67042828,2.02903008,1.40566945,1.55677319,2.32306051,3.88485241,4.27681875,20,0,1
0.01,55,-0.953109086,-3.36174154,-1.05421543,-0.966777861,-0.890199184,3.51494336,1.2737999,-5.59892797,-0.586125433,5.01250362,3.43910289,-4.88356304,0.862617731,4.28677177,6.52299356,-1.44090486,0.898760676,4.47668886,6.22879791,1.37400734,1.85750949,4.44316816,5.2960763,3.25627065,2.52884603,2.67565203,2.03412032,1.41084826,1.56715226,2.34253788,3.9120574,4.26566792,20,0,1
0.01,56,-1.00349998,-3.34762168,-1.05130327,-0.96664995,-0.885310471,3.55077004,1.20406151,-5.6163702,-0.64976728,4.98973179,3.43230844,-4.90740919,0.862240732,4.33084917,6.51020718,-1.4845618,0.914348125,4.50816011,6.24149323,1.35096586,1.86278558,4.46797085,5.31697559,3.24786472,2.52408648,2.68101072,2.03929591,1.41603351,1.57757187,2.36213756,3.93924379,4.25383759,20,0,1
0.01,57,-1.05370402,-3.33313942,-1.04865265,-0.966464341,-0.880423307,3.58653617,1.13397849,-5.63260221,-0.713764727,4.96563768,3.4263649,-4.93092775,0.86150068,4.37476444,6.49690962,-1.52828395,0.929825664,4.53980398,6.25396729,1.32773173,1.86811697,4.49285841,5.33782673,3.23923898,2.51928711,2.68639755,2.0445292,1.4212749,1.58804667,2.38182878,3.96636081,4.24134016,20,0,1
0.01,58,-1.07767594,-3.30947542,-1.04261148,-0.961556494,-0.86456722,3.63863254,1.04802227,-5.65048552,-0.775040209,4.91937447,3.45229888,-4.94384432,0.864433527,4.42668056,6.47407389,-1.57587576,0.948113441,4.57933569,6.26017237,1.29663873,1.87758553,4.52275896,5.35785294,3.22331047,2.51321554,2.6952486,2.05431509,1.42820728,1.59812462,2.40118122,3.99380755,4.23548365,19,1,1
0.01,59,-1.12762427,-3.29451847,-1.04040861,-0.961330473,-0.859758139,3.67349529,0.978552103,-5.66383219,-0.838500023,4.89360714,3.44747901,-4.96693182,0.863115788,4.46955776,6.46017265,-1.61923826,0.963129461,4.61131191,6.27205133,1.27319849,1.88309145,4.54792786,5.37834883,3.2142241,2.50858903,2.70077348,2.05945492,1.43332267,1.60861981,2.42102885,4.02073002,4.22171068,19,1,1
0.01,60,-1.17724752,-3.27920675,-1.0384537,-0.961043656,-0.854943335,3.70832419,0.908748388,-5.67595005,-0.902230024,4.86647606,3.4435401,-4.9896903,0.861489892,4.5123105,6.44569159,-1.66272414,0.978077412,4.64358807,6.28361273,1.2494458,1.88866615,4.57326078,5.39877987,3.2048285,2.50391269,2.70639038,2.06469846,1.43848324,1.61915791,2.44096065,4.04754734,4.20730114,19,1,1
0.01,61,-1.22662461,-3.26346874,-1.03674531,-0.960692108,-0.850115836,3.74311519,0.83863616,-5.68681192,-0.966180563,4.83800459,3.44051194,-5.01211309,0.859579921,4.5548892,6.43069124,-1.70625353,0.992931664,4.67614698,6.29485083,1.225407,1.8943156,4.59873962,5.41913128,3.1951859,2.49921846,2.71204782,2.06997824,1.44368494,1.62977719,2.46104336,4.07432652,4.19219685,19,1,1
0.01,62,-1.27573895,-3.24732041,-1.03526425,-0.960276246,-0.845262527,3.77796865,0.768022954,-5.69639206,-1.03049088,4.8080492,3.43844032,-5.03419018,0.857392728,4.5974226,6.41505051,-1.74990344,1.00775182,4.70910215,6.30567026,1.2010361,1.9001286,4.62446499,5.43933296,3.18519092,2.49456286,2.7178247,2.07528186,1.44888771,1.640468,2.48127532,4.10105848,4.17640495,19,1,1
0.01,63,-1.32458854,-3.23082423,-1.03399718,-0.95980674,-0.840399444,3.81278229,0.69710362,-5.7046504,-1.0949837,4.77673817,3.43725991,-5.05593872,0.854947507,4.63978577,6.39886379,-1.79362798,1.02245867,4.74234056,6.3161602,1.17638016,1.90602481,4.65036201,5.4594183,3.17489076,2.48990297,2.72370338,2.08066249,1.45409882,1.65116835,2.50156999,4.12768602,4.1599741,19,1,1
0.01,64,-1.37310493,-3.21391177,-1.03295803,-0.959267497,-0.835506201,3.84762192,0.625799358,-5.71155262,-1.15968895,4.74400473,3.43705559,-5.07732391,0.852265716,4.68203974,6.3820858,-1.83741248,1.03708339,4.77593184,6.32625484,1.15140724,1.91203523,4.67645359,5.47937727,3.16429496,2.48525977,2.72967553,2.08608508,1.45933533,1.66195774,2.52203584,4.15426922,4.14285183,19,1,1
