tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,11,1.87259889,-3.79433894,-1.88756633,-0.868782878,-1.23577154,0.792211413,5.26492119,-2.78449965,2.24410677,3.66465282,5.62458706,-2.32109189,-0.644044459,1.10778296,6.81706715,1.35592353,-0.0382769257,3.10601544,5.29755068,2.56470895,1.90766335,3.34536552,4.08578539,3.50294566,2.95260572,2.51395512,1.68754792,1.05597913,0.994650245,1.33461559,2.33573008,4.02665567,11,0,1
0.01,12,1.82965314,-3.81272674,-1.86490178,-0.876433194,-1.23173022,0.819746375,5.24906111,-2.80950975,2.24997187,3.72590303,5.6005249,-2.37732935,-0.610216677,1.12266624,6.83767414,1.33948874,-0.0396258086,3.11822295,5.32535744,2.56198859,1.90641618,3.36040473,4.10621738,3.51031065,2.95223331,2.51376581,1.68839788,1.06005991,1.00265396,1.34778583,2.35898447,4.04606676,11,0,1
0.01,13,1.78659403,-3.83031416,-1.84263229,-0.883898795,-1.22762775,0.847658515,5.23268032,-2.83523321,2.25512958,3.78616929,5.57618713,-2.43236113,-0.577081382,1.13802159,6.85814142,1.32329273,-0.0406395644,3.13051891,5.35279036,2.55927515,1.90542567,3.37548399,4.12650108,3.51754665,2.95186234,2.51360989,1.68928194,1.06419408,1.01072896,1.3610754,2.38238239,4.06522799,11,0,1
0.01,14,1.74161804,-3.84787488,-1.82028794,-0.891470194,-1.2240355,0.873580813,5.21742153,-2.85915756,2.25985503,3.84673381,5.55053759,-2.48764277,-0.543504953,1.15464139,6.87850285,1.30660236,-0.040857926,3.14338684,5.37978601,2.55600691,1.90486741,3.39103508,4.14682388,3.52450013,2.95144629,2.51340079,1.68979454,1.06797206,1.01867235,1.3744247,2.40600729,4.08394003,11,0,1
0.01,15,1.69443595,-3.86604357,-1.79881752,-0.899172187,-1.22214556,0.890612841,5.20948744,-2.87373948,2.2661798,3.90482783,5.52589273,-2.53990722,-0.514085531,1.16854143,6.89908123,1.29359937,-0.0405095518,3.15691113,5.40502596,2.55281162,1.90611243,3.40747929,4.16644621,3.530581,2.95129657,2.51368141,1.68996191,1.07095647,1.02600288,1.38729191,2.42899227,4.10109472,11,0,1
0.01,16,1.64702129,-3.88383198,-1.77799261,-0.906705141,-1.22057462,0.905919731,5.20301867,-2.88662481,2.2723732,3.96219134,5.5010252,-2.59101343,-0.485405713,1.18313336,6.91957045,1.28083491,-0.0391930044,3.17117357,5.42945814,2.54914165,1.9081049,3.42443848,4.18577433,3.53612089,2.95122957,2.514292,1.69017613,1.07380044,1.03318226,1.39997327,2.45165038,4.1175189,11,0,1
0.01,17,1.60193205,-3.89911914,-1.75679207,-0.913652599,-1.21662247,0.933941364,5.18491888,-2.91359591,2.27495623,4.02158451,5.47257757,-2.645998,-0.451611608,1.20081937,6.93966913,1.26287866,-0.0399829447,3.18337774,5.45739079,2.54565716,1.90663195,3.4397378,4.20657587,3.54287601,2.95016575,2.51406145,1.6913507,1.07816851,1.0414201,1.41354048,2.47540593,4.13523722,11,0,1
0.01,18,1.55497277,-3.91433048,-1.73587143,-0.920688093,-1.21345019,0.958355069,5.16963768,-2.9369669,2.27772212,4.08028889,5.44392967,-2.69966722,-0.41929853,1.21860552,6.95970345,1.24638629,-0.0397016406,3.19641328,5.48387623,2.54197955,1.90656269,3.45573592,4.22682381,3.54908705,2.94941115,2.5140121,1.69203067,1.08201718,1.04945862,1.42712939,2.49927783,4.15224504,11,0,1
0.01,19,1.50819552,-3.92908835,-1.71516109,-0.927534819,-1.20999503,0.984293938,5.15259123,-2.96226835,2.27930927,4.1390295,5.41384888,-2.75384378,-0.385887384,1.23792434,6.97955894,1.22817445,-0.0393591821,3.20936179,5.51100492,2.53787136,1.90581656,3.4716053,4.24745846,3.55529618,2.94835138,2.51398134,1.69299209,1.08595395,1.0573684,1.44052613,2.52295709,4.16898918,11,0,1
0.01,20,1.45965636,-3.94328761,-1.69493556,-0.934388936,-1.20730984,1.00663352,5.138381,-2.98395038,2.28137398,4.19686031,5.38362169,-2.80673313,-0.354372859,1.25624752,6.99945688,1.2117362,-0.0386879742,3.22263551,5.53715229,2.53382516,1.90607345,3.48794723,4.2677269,3.56113768,2.94744492,2.51394892,1.6935544,1.08965611,1.06537926,1.45423734,2.54699016,4.18497276,11,0,1
0.01,21,1.41042137,-3.95765424,-1.67540717,-0.941224456,-1.20539951,1.02460241,5.12815714,-3.00096893,2.28403521,4.25310993,5.3539362,-2.85764027,-0.324632704,1.27444053,7.01936293,1.19632626,-0.0370099545,3.23676753,5.56219006,2.52940559,1.90741885,3.50494385,4.28754425,3.56628227,2.94669795,2.51436639,1.69404495,1.09288108,1.07289398,1.46744907,2.57038546,4.19994736,11,0,1
0.01,22,1.36224759,-3.97012424,-1.65562487,-0.947641969,-1.20189989,1.05142999,5.10924006,-3.02813101,2.28351212,4.31046057,5.32153749,-2.91082764,-0.291692138,1.29527795,7.03887224,1.17733741,-0.0364113748,3.24965382,5.58932352,2.52498531,1.90663218,3.52094412,4.30833817,3.57217479,2.94525099,2.51413512,1.69505715,1.0971241,1.08123279,1.48146164,2.59480047,4.21573019,11,0,1
0.01,23,1.31278491,-3.98295259,-1.63656068,-0.954105973,-1.19946384,1.07264328,5.09517097,-3.04929161,2.28405476,4.36679459,5.28907967,-2.96267676,-0.260785639,1.31496918,7.05848122,1.16013122,-0.0353116095,3.26311135,5.61541367,2.52032924,1.90691185,3.53759599,4.32874393,3.57745171,2.94403481,2.51433539,1.69581211,1.1007067,1.08901334,1.49497211,2.61855459,4.23026085,11,0,1
0.01,24,1.26498485,-3.99394798,-1.61726928,-0.960076511,-1.19527018,1.10358727,5.07154846,-3.08167887,2.28078675,4.42405033,5.25425243,-3.01616979,-0.226661682,1.33866,7.07751465,1.13875258,-0.0342975259,3.27597094,5.64308834,2.51536202,1.9054606,3.55345035,4.34988165,3.58321762,2.94221354,2.51417804,1.69736409,1.10541415,1.09755731,1.50911474,2.64310241,4.24564409,11,0,1
0.01,25,1.21429098,-4.00532055,-1.59875584,-0.966315329,-1.19289982,1.12499738,5.0566082,-3.10366344,2.27996016,4.47953129,5.22031784,-3.06725645,-0.196129739,1.35976076,7.09683895,1.12082386,-0.0325873196,3.2897644,5.66893673,2.51019526,1.9059242,3.57040954,4.37036991,3.58813882,2.94078827,2.51433921,1.69806516,1.1090337,1.10552323,1.52301311,2.66739583,4.25949574,11,0,1
0.01,26,1.16486871,-4.01553488,-1.58051014,-0.972166002,-1.18960261,1.15149629,5.03645182,-3.13163924,2.27663136,4.53487015,5.18493366,-3.11901116,-0.163792849,1.38343322,7.11578083,1.10011649,-0.0309372246,3.3031652,5.69582415,2.50472593,1.90526903,3.58690834,4.3913393,3.59325695,2.93892288,2.51431417,1.69929028,1.11332417,1.1138978,1.53717995,2.69192219,4.27352142,11,0,1
0.01,27,1.11305976,-4.02601147,-1.56284857,-0.978216648,-1.18771756,1.17065012,5.02309561,-3.15161347,2.27533841,4.58942652,5.14978886,-3.16904593,-0.134484887,1.40498161,7.13492966,1.08270955,-0.0286957026,3.31731629,5.72099257,2.4994266,1.90640044,3.60423279,4.4115715,3.59768248,2.93745875,2.51463056,1.69996607,1.11678064,1.12170875,1.55099571,2.7160871,4.28618097,11,0,1
0.01,28,1.061463,-4.03527451,-1.54521942,-0.984008133,-1.18506169,1.19419408,5.00500631,-3.17683911,2.27191281,4.64391804,5.1131978,-3.21974421,-0.10410285,1.4278549,7.15382433,1.06371713,-0.0269653797,3.33080077,5.74706554,2.49422312,1.90662146,3.62105894,4.43216515,3.6024189,2.93569684,2.51464748,1.70088577,1.12075186,1.12996316,1.56528354,2.74085307,4.29899931,11,0,1
0.01,29,1.01208377,-4.0429697,-1.52748513,-0.989250243,-1.18057013,1.2279892,4.97632313,-3.21405911,2.2636652,4.69856119,5.07439709,-3.27193165,-0.0701087713,1.45574415,7.17193508,1.03911638,-0.0251771808,3.34364247,5.7751689,2.48824263,1.90454721,3.6370399,4.45395374,3.60774612,2.9330976,2.51422691,1.70260453,1.12578881,1.1389066,1.58008909,2.76621509,4.31267309,11,0,1
0.01,30,0.959367514,-4.05127907,-1.51066542,-0.994863808,-1.17832851,1.24973369,4.95934963,-3.23784184,2.25932574,4.75192451,5.03667688,-3.32144475,-0.0404607654,1.4804188,7.19046879,1.01912808,-0.0221562386,3.35808897,5.80060148,2.4819665,1.90528083,3.65456486,4.47459269,3.61180305,2.93119431,2.51447511,1.70342302,1.12948167,1.14701247,1.59438241,2.79099751,4.32438517,11,0,1
0.01,31,0.908237576,-4.05884123,-1.49444199,-1.00010514,-1.17551875,1.27423191,4.93924999,-3.26492095,2.25341797,4.80424118,4.99832964,-3.37093973,-0.0104984641,1.50533271,7.20887709,0.997980535,-0.0200989544,3.37152314,5.82722664,2.47597456,1.90487444,3.67145562,4.49564838,3.61608481,2.92884803,2.514606,1.70483446,1.133744,1.15531623,1.60863185,2.81550455,4.33588696,11,0,1
0.01,32,0.855319023,-4.06608391,-1.47864747,-1.00541139,-1.17350602,1.29507363,4.9225502,-3.28821015,2.24813461,4.85679197,4.95924282,-3.41971254,0.0182421207,1.53077126,7.22715235,0.978007138,-0.0166935027,3.38617229,5.8522563,2.46960211,1.90600753,3.68919587,4.51606369,3.61964345,2.9268539,2.51512766,1.70596027,1.13757455,1.1634289,1.6228832,2.84005046,4.34640789,11,0,1
0.01,33,0.80196774,-4.07245636,-1.46301103,-1.01058519,-1.17124641,1.31764221,4.90363646,-3.31378627,2.24142575,4.90892506,4.91909218,-3.46865702,0.0473650098,1.55719185,7.24520922,0.95699501,-0.0135014057,3.40045714,5.87773991,2.4632473,1.90667772,3.70669818,4.53675318,3.62345147,2.92467356,2.51523805,1.70685518,1.14146185,1.17171586,1.63744688,2.86506319,4.35678196,11,0,1
0.01,34,0.750349045,-4.07721329,-1.44707251,-1.01524854,-1.16709256,1.35068107,4.87316656,-3.35172081,2.22952676,4.96049166,4.87714148,-3.51884317,0.0791773796,1.58708465,7.26255322,0.930998743,-0.0109867752,3.41355848,5.90569544,2.45616436,1.90465534,3.72322869,4.55885983,3.6277833,2.92145228,2.51504612,1.7088449,1.14656413,1.18079042,1.65268219,2.89090037,4.368011,11,0,1
0.01,35,0.697558641,-4.0820055,-1.432037,-1.01998711,-1.16411018,1.37744176,4.84909344,-3.38266611,2.21955442,5.01110077,4.83583546,-3.5672338,0.108504295,1.61566103,7.28004646,0.907677233,-0.00776380301,3.42742753,5.93194437,2.4494803,1.90439606,3.74036145,4.58000898,3.63159442,2.91877818,2.51506925,1.71028697,1.15105486,1.1894697,1.66760659,2.91625762,4.37794781,11,0,1
0.01,36,0.644000888,-4.08628464,-1.41730881,-1.02468073,-1.16131949,1.40324783,4.82560492,-3.41277742,2.20926452,5.06102085,4.79414797,-3.61502886,0.137191653,1.64460087,7.29739904,0.884097993,-0.00410953164,3.44166994,5.95798826,2.44234109,1.90435994,3.7578547,4.60124254,3.63505721,2.91596985,2.51514554,1.71161497,1.15534294,1.19803977,1.6825546,2.94171476,4.38733959,11,0,1
0.01,37,0.589861631,-4.09007025,-1.40315819,-1.02929306,-1.15891063,1.42746592,4.80332565,-3.4414103,2.19884825,5.11074114,4.75154161,-3.66257524,0.165251851,1.67379236,7.31461096,0.860709906,-0.00016489625,3.45616698,5.98363066,2.43495274,1.90466714,3.77560782,4.62236595,3.63821983,2.9131999,2.51538134,1.71289802,1.15950584,1.206568,1.69753611,2.96713233,4.39594936,11,0,1
0.01,38,0.535193682,-4.09444571,-1.39035535,-1.03403199,-1.15814924,1.44183922,4.79190445,-3.4586184,2.19285893,5.15944147,4.71024513,-3.7076602,0.18968612,1.69976842,7.33235407,0.841321409,0.00448933244,3.47185445,6.0072794,2.42767453,1.90722418,3.79447222,4.64234257,3.64028788,2.91102457,2.51628423,1.71379328,1.16282439,1.21432984,1.71165204,2.99119925,4.40275764,11,0,1
0.01,39,0.482031584,-4.09614563,-1.37629509,-1.03807807,-1.15412748,1.47547901,4.75834322,-3.49878836,2.17643571,5.20771265,4.66577911,-3.75573874,0.219325244,1.73245394,7.34867907,0.813703597,0.00793215632,3.48517704,6.03481436,2.42004156,1.90544367,3.81125307,4.66447878,3.64392686,2.90739274,2.51608372,1.71588755,1.16807711,1.22363174,1.72739339,3.01754403,4.41155434,11,0,1
0.01,40,0.427195787,-4.09834003,-1.36366653,-1.04238057,-1.15227759,1.49695587,4.73820162,-3.52496791,2.16530704,5.25553799,4.62223387,-3.80138254,0.245260835,1.76258624,7.3654542,0.790214837,0.0129413605,3.50051641,6.05954361,2.41208744,1.90665877,3.82967782,4.68525124,3.64615345,2.90453482,2.51665306,1.71726155,1.17216516,1.23211992,1.74242926,3.04281044,4.41826057,11,0,1
0.01,41,0.373799801,-4.0986166,-1.34999466,-1.04609573,-1.14769173,1.53444695,4.69906521,-3.5703001,2.14479589,5.302279,4.57635403,-3.84916639,0.275269568,1.79864335,7.38086557,0.759209394,0.0172854662,3.51413536,6.08758354,2.40324378,1.90411747,3.84657145,4.70809555,3.64949965,2.90031195,2.51645803,1.71971691,1.17771375,1.24165881,1.75852835,3.06962776,4.42649412,11,0,1
0.01,42,0.318082571,-4.0995512,-1.3379823,-1.05019963,-1.14582801,1.55664277,4.67702913,-3.59793091,2.13176775,5.34907579,4.53136492,-3.89456511,0.300279856,1.82881844,7.39738512,0.735750079,0.0217083097,3.52878952,6.11255789,2.39570856,1.90510559,3.86469555,4.72890997,3.65184522,2.89737225,2.5167861,1.72092855,1.1817919,1.25021791,1.77380359,3.09520292,4.43220091,11,0,1
0.01,43,0.262354136,-4.10056734,-1.32699013,-1.05433536,-1.14491141,1.57297659,4.66194439,-3.61872339,2.1214993,5.39498711,4.48735857,-3.93795443,0.323255122,1.85849833,7.41395044,0.713329196,0.0276224315,3.54507256,6.13605642,2.3872683,1.90760684,3.88397694,4.74919558,3.65313482,2.89461184,2.5175972,1.72195697,1.18539345,1.25838268,1.78863358,3.1200037,4.43673134,11,0,1
0.01,44,0.208377838,-4.09919739,-1.31475925,-1.05772996,-1.14071345,1.60879898,4.62326717,-3.66284966,2.09935617,5.43912077,4.44124794,-3.98374701,0.350787163,1.89473188,7.42888641,0.682492137,0.032366693,3.55885935,6.16353989,2.37827587,1.9055295,3.90108395,4.77182484,3.65596461,2.8903048,2.51750255,1.724388,1.1908859,1.26794875,1.8049165,3.14684939,4.44314575,11,0,1
0.01,45,0.152182817,-4.09856129,-1.30434501,-1.06157267,-1.13946033,1.62767267,4.60430861,-3.68718839,2.08625555,5.48380995,4.39578533,-4.02705097,0.373499215,1.92554522,7.44494486,0.658544242,0.037926048,3.57452869,6.18776703,2.36966777,1.90724087,3.92009258,4.79258585,3.65721059,2.88706517,2.51813984,1.72568321,1.19486928,1.2764945,1.82028961,3.17225718,4.44684029,11,0,1
0.01,46,0.0981888771,-4.09591675,-1.29275072,-1.06461811,-1.13498104,1.66608548,4.56131029,-3.73503709,2.06035781,5.52639866,4.34876442,-4.07245636,0.40076381,1.96458125,7.4590106,0.625420034,0.0437226593,3.58880424,6.21514654,2.35991383,1.90503597,3.93736029,4.81541872,3.65964007,2.88247418,2.51823092,1.72848248,1.20060384,1.28619826,1.83675718,3.19925141,4.45238829,11,0,1
0.01,47,0.0419623852,-4.09428978,-1.28317261,-1.06824315,-1.13382721,1.68486774,4.54172659,-3.7597847,2.04583693,5.56991529,4.30256605,-4.11497259,0.422310233,1.99610567,7.47467136,0.601167679,0.0496553481,3.60468125,6.23902845,2.35116696,1.90703869,3.9565146,4.83600378,3.6605525,2.87924647,2.51899314,1.72980165,1.20453954,1.29468596,1.85212457,3.22453904,4.45498371,11,0,1
0.01,48,-0.0128667653,-4.09047747,-1.27273452,-1.07137799,-1.13018894,1.71892679,4.50291729,-3.80294538,2.02076483,5.61060333,4.25573492,-4.15848875,0.447269142,2.03432894,7.48850155,0.568778217,0.0557185486,3.61935806,6.2657671,2.34108496,1.90554476,3.97436595,4.85867071,3.66228914,2.87450075,2.51910686,1.7323823,1.21009517,1.30441976,1.86879361,3.25154161,4.4588747,12,0,1
0.01,49,-0.0697107315,-4.08839035,-1.26423383,-1.07482278,-1.12966931,1.73386836,4.48756838,-3.82351494,2.0073843,5.65358925,4.20894432,-4.1997509,0.466799736,2.06590319,7.50396442,0.545088768,0.0628380477,3.63644052,6.28844833,2.33167791,1.90872812,3.99431944,4.87872171,3.6623764,2.87156439,2.52025294,1.73338687,1.21349144,1.31251442,1.88386929,3.27636075,4.45991707,11,0,1
0.01,50,-0.126029253,-4.08387232,-1.25511324,-1.07801723,-1.1273582,1.76088953,4.45634174,-3.85894108,1.98515809,5.6942234,4.16104507,-4.24220705,0.488773108,2.10139155,7.51817369,0.516143799,0.0687425211,3.6514554,6.31384659,2.32217288,1.90885317,4.0128336,4.90049839,3.66342068,2.8672893,2.52061749,1.73540652,1.21836519,1.32182944,1.90030384,3.30289817,4.46166658,12,0,1
0.01,51,-0.180463076,-4.07811642,-1.24515259,-1.08046103,-1.12242091,1.80282116,4.40608883,-3.91193581,1.95208418,5.73106575,4.11432648,-4.28486681,0.513524532,2.14387345,7.53039837,0.479051232,0.0756761432,3.66591907,6.3415308,2.3111937,1.90597451,4.03012276,4.92396832,3.66524887,2.86190891,2.52055717,1.73852587,1.22453237,1.33200252,1.91755939,3.33064151,4.46483994,12,0,1
0.01,52,-0.236799479,-4.07350874,-1.23748946,-1.08352089,-1.12117481,1.82319176,4.38280296,-3.93968296,1.93285751,5.7708683,4.06705952,-4.32517624,0.532570601,2.17850804,7.54454994,0.451840371,0.0831500068,3.6827054,6.36499977,2.30103946,1.90807164,4.04984426,4.94479275,3.66505337,2.85809016,2.52152777,1.740206,1.22873735,1.34078753,1.93346775,3.35625029,4.46479082,12,0,1
0.01,53,-0.292675585,-4.06735134,-1.22935915,-1.08613884,-1.11828661,1.8536576,4.34585238,-3.97962403,1.90567577,5.80824471,4.01941061,-4.36626291,0.55336386,2.2168963,7.55746269,0.419595182,0.0902352631,3.69814038,6.39061117,2.29038692,1.9075942,4.06835508,4.96706915,3.66567326,2.85327601,2.52197528,1.74272501,1.23404992,1.35042048,1.95029807,3.38304043,4.46518421,12,0,1
0.01,54,-0.349127769,-4.06198168,-1.22270811,-1.08910608,-1.11754954,1.87128198,4.32543564,-4.00453758,1.88701904,5.84730244,3.97150469,-4.4055562,0.570598364,2.25120854,7.57139921,0.392861217,0.0982309952,3.71557045,6.4133687,2.27984285,1.91045034,4.08863592,4.98750734,3.66475916,2.84963369,2.52335191,1.7443819,1.23800862,1.35900581,1.96605694,3.40824819,4.4636426,12,0,1
0.01,55,-0.405465871,-4.05505085,-1.21552277,-1.09166038,-1.11525488,1.89892948,4.29116392,-4.04166508,1.86001384,5.88396406,3.92305326,-4.44576883,0.589560032,2.28956223,7.58400345,0.361182749,0.105981313,3.73176646,6.4380517,2.26890397,1.910954,4.10775709,5.00932264,3.66471171,2.84497952,2.52396131,1.74668396,1.24308085,1.36846924,1.98275995,3.43469715,4.46248531,12,0,1
0.01,56,-0.461284816,-4.04716778,-1.20844758,-1.09396362,-1.11219716,1.93081832,4.25101328,-4.08367491,1.82938373,5.91795254,3.87607551,-4.48528004,0.608732104,2.3292706,7.59592056,0.326952994,0.113633841,3.74739075,6.46379519,2.25736523,1.91018188,4.12648058,5.03193045,3.66471171,2.83978438,2.52453446,1.74926627,1.24832702,1.37817276,1.99995077,3.46180749,4.46138334,12,0,1
0.01,57,-0.51719141,-4.03863287,-1.20172691,-1.09614968,-1.10916734,1.96313298,4.20976973,-4.12644053,1.79729545,5.95123625,3.82933402,-4.52425861,0.627028346,2.36974549,7.60743189,0.292849571,0.122023381,3.76364493,6.48873234,2.24588895,1.91012132,4.14542055,5.05412197,3.66449928,2.83473611,2.52512288,1.75188375,1.25375783,1.38804674,2.0173099,3.48898888,4.45961618,12,0,1
0.01,58,-0.573177397,-4.02975655,-1.19521642,-1.09826064,-1.10607052,1.99614286,4.16688442,-4.17020559,1.76342463,5.98342037,3.78234816,-4.56300449,0.64502883,2.41160512,7.61830568,0.257175058,0.130957291,3.78017092,6.51374626,2.23383641,1.90983295,4.16442156,5.07654476,3.66410112,2.82949018,2.5257442,1.75457811,1.25915027,1.39781559,2.03458095,3.51606321,4.45732927,12,0,1
0.01,59,-0.630106628,-4.02127981,-1.19057643,-1.10078311,-1.10558891,2.01383829,4.14432955,-4.19635534,1.74079633,6.01923943,3.73309016,-4.60060501,0.659213424,2.4476335,7.63083029,0.228474349,0.139877692,3.79814482,6.53603792,2.22241116,1.91290593,4.18515253,5.09710884,3.66226578,2.82536459,2.52706695,1.75629377,1.26332414,1.40682256,2.05111814,3.54170203,4.45251989,12,0,1
0.01,60,-0.686148763,-4.01221418,-1.18567228,-1.10303116,-1.10407519,2.03739452,4.11374378,-4.22929049,1.71313727,6.05233574,3.68547964,-4.63760662,0.673756123,2.48611331,7.64232159,0.196684808,0.14933452,3.81603861,6.55907679,2.21030426,1.91487718,4.20541716,5.11822367,3.66055298,2.82088804,2.52851176,1.75862062,1.26792026,1.41597128,2.06777596,3.56760979,4.44802856,12,0,1
0.01,61,-0.74189055,-4.00189924,-1.18078649,-1.10496819,-1.10169053,2.06652904,4.0748024,-4.26882839,1.6801523,6.08276749,3.63867974,-4.67470503,0.688815236,2.52595282,7.65307856,0.162428051,0.158092305,3.83265758,6.58353758,2.19815779,1.91519713,4.22483158,5.14033651,3.65936565,2.81559372,2.52935791,1.76131153,1.27323937,1.42579889,2.0852437,3.59440684,4.44341135,12,0,1
0.01,62,-0.796973169,-3.99088502,-1.17565346,-1.10661638,-1.09829402,2.10183978,4.02677393,-4.31552696,1.64107573,6.11005831,3.59351635,-4.71142721,0.704393506,2.56896973,7.66248369,0.124406099,0.167662844,3.84935617,6.60873413,2.18507886,1.91442776,4.24394655,5.16319036,3.65815377,2.80972242,2.53023028,1.76467741,1.27917111,1.43599117,2.10304141,3.62159944,4.43891239,12,0,1
0.01,63,-0.852884948,-3.97917175,-1.17106569,-1.10826397,-1.09535313,2.13535142,3.98022246,-4.36049318,1.60183489,6.13728762,3.54717469,-4.74816847,0.719100595,2.61242342,7.67156982,0.0863906741,0.177708775,3.86657882,6.63331032,2.17190075,1.91434538,4.26342535,5.18565178,3.65671039,2.80418158,2.5310061,1.76742971,1.28476429,1.44621003,2.12106967,3.64892197,4.43327188,12,0,1
