tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,25,1.11131382,-3.98742151,-1.58404613,-0.954844356,-1.21364343,1.25225925,4.86940527,-3.32290506,2.12122774,4.8244853,4.85454941,-3.33232903,0.126007259,1.93892479,6.99992228,0.79127866,0.213064134,3.46687245,5.58106232,2.36282015,1.96133494,3.65422201,4.38441801,3.52089453,2.91557026,2.55249619,1.73942769,1.12865901,1.12556767,1.55608475,2.71701407,4.26006269,8,0,1
0.01,26,1.06215274,-3.9963994,-1.56771064,-0.960798323,-1.21125817,1.27636373,4.84896851,-3.35107994,2.11349559,4.87310266,4.81771564,-3.37869358,0.150952995,1.96636367,7.01616001,0.768342853,0.21738258,3.48278356,5.60569286,2.35614991,1.96220899,3.6717267,4.40493774,3.52507782,2.913975,2.55308962,1.74074376,1.13267779,1.13373506,1.57016075,2.74120545,4.27255917,8,0,1
0.01,27,1.01290917,-4.00601816,-1.55068648,-0.965762615,-1.20812964,1.30040598,4.82892704,-3.37881327,2.10573459,4.921381,4.77985764,-3.42424965,0.175238073,1.99577332,7.03220701,0.74388659,0.222434491,3.49922681,5.6297965,2.34924674,1.96380854,3.68970251,4.42507267,3.52851462,2.91251516,2.55421782,1.74209893,1.13644278,1.14178443,1.58422387,2.76542592,4.28485584,8,0,1
0.01,28,0.963299632,-4.01438999,-1.53439415,-0.971072674,-1.20534289,1.3247335,4.80790234,-3.40741849,2.09689498,4.96916866,4.74157429,-3.46975589,0.199339226,2.02514791,7.04793072,0.719164252,0.227408871,3.51548195,5.65433836,2.34220481,1.96471131,3.70721197,4.44553375,3.53245997,2.91090417,2.5549252,1.743415,1.14044416,1.15001917,1.59846997,2.78979826,4.29664707,8,0,1
0.01,29,0.913380742,-4.02098036,-1.519526,-0.977036059,-1.20331275,1.34924912,4.78565311,-3.43707204,2.08671379,5.01610327,4.70342159,-3.51531506,0.223368004,2.05338955,7.06352854,0.695708692,0.232046187,3.53149557,5.67882156,2.33516169,1.96574557,3.72508836,4.46607447,3.53599501,2.90902138,2.55567789,1.74492657,1.14463902,1.15837669,1.61283255,2.81423092,4.307827,8,0,1
0.01,30,0.863263607,-4.02925205,-1.50300717,-0.981338859,-1.1997565,1.37232614,4.76637888,-3.46349001,2.07785106,5.06189394,4.66493082,-3.5589447,0.245791197,2.08371735,7.07900858,0.669971049,0.23761794,3.54828405,5.70290661,2.32741523,1.96713376,3.74322319,4.48652744,3.53902054,2.90714502,2.55687189,1.74648762,1.14839482,1.16638803,1.62705743,2.83871794,4.31901979,8,0,1
0.01,31,0.812693357,-4.03547192,-1.48812473,-0.986528635,-1.19727576,1.39726019,4.74330568,-3.49379206,2.06634569,5.10811663,4.6252389,-3.60382986,0.26910761,2.114254,7.09393692,0.644552946,0.243219733,3.56496167,5.72711658,2.31963706,1.96828508,3.76133752,4.50718117,3.5422349,2.90503907,2.55754972,1.74799788,1.15271437,1.17492342,1.64163494,2.86332941,4.32940435,8,0,1
0.01,32,0.76228559,-4.04266262,-1.47210693,-0.990845144,-1.19387984,1.42163336,4.72136831,-3.52283692,2.05550241,5.15387201,4.58477163,-3.64758754,0.290969789,2.14622688,7.10878944,0.617633343,0.249246866,3.58193994,5.7510066,2.31167841,1.96977711,3.77950454,4.52761698,3.54511356,2.90309811,2.55865955,1.7494998,1.15656924,1.18311918,1.65608704,2.88794351,4.33968306,8,0,1
0.01,33,0.711109996,-4.04818106,-1.45739889,-0.99563098,-1.19119656,1.44635606,4.69801521,-3.55312443,2.0431056,5.1988802,4.54431391,-3.69147515,0.312933713,2.17746806,7.12338161,0.59149617,0.255152673,3.59882402,5.7749567,2.30357814,1.97120106,3.79790998,4.54820204,3.5477376,2.90085483,2.55963969,1.7511158,1.16069579,1.19153023,1.67076468,2.91276765,4.34932423,8,0,1
0.01,34,0.659707546,-4.05227709,-1.4438957,-1.0006237,-1.18899059,1.47149241,4.67342472,-3.5845437,2.02919388,5.24314308,4.50377989,-3.73531651,0.335056931,2.20881844,7.13757944,0.565455973,0.261155903,3.61566138,5.79903126,2.29557228,1.97248375,3.81615281,4.56860161,3.55045652,2.89884567,2.56060648,1.75257874,1.16486478,1.20010364,1.68564785,2.93770456,4.35833836,8,0,1
0.01,35,0.610194206,-4.0529952,-1.43414068,-1.0106138,-1.19099343,1.49382496,4.65074635,-3.61539149,2.01358771,5.286098,4.46759272,-3.7782793,0.357390642,2.23824024,7.15214348,0.540663958,0.267861396,3.63355088,5.82305813,2.28696489,1.97352505,3.83467913,4.58952665,3.55289459,2.89606047,2.56159759,1.75492465,1.16952813,1.20832133,1.69988275,2.96229482,4.36748409,8,0,1
0.01,36,0.558205128,-4.05629253,-1.42093062,-1.0150882,-1.1886003,1.51902413,4.6254878,-3.6471734,1.99849522,5.32922745,4.42619801,-3.82126045,0.378386587,2.27065396,7.16590023,0.513516784,0.27434364,3.6507256,5.84689951,2.2784667,1.97499609,3.85320258,4.60996246,3.5551846,2.89391327,2.56264091,1.75633693,1.17361248,1.2169292,1.71496451,2.98747182,4.37567282,8,0,1
0.01,37,0.506637692,-4.05986071,-1.4070555,-1.01958823,-1.18583572,1.54398394,4.60055685,-3.67848897,1.98330796,5.3719945,4.38425732,-3.86359262,0.398347914,2.30410504,7.17936563,0.485237837,0.281393796,3.6685102,5.87040758,2.26908731,1.97655177,3.8721118,4.63080502,3.55695796,2.89118147,2.56385708,1.75826788,1.17780983,1.22537136,1.72982025,3.01241159,4.38361216,8,0,1
0.01,38,0.454627991,-4.06247568,-1.39424467,-1.02383506,-1.18333912,1.56915593,4.57477617,-3.71050477,1.96699739,5.41388273,4.34228897,-3.90569067,0.41814056,2.33747435,7.19253874,0.456945717,0.288310707,3.68592882,5.89423561,2.2602241,1.97785366,3.8905139,4.65133286,3.5591836,2.88890123,2.56484795,1.759763,1.18198359,1.23401117,1.74495542,3.0375638,4.39093208,8,0,1
0.01,39,0.401880026,-4.0633359,-1.38276851,-1.02795041,-1.18128395,1.59523737,4.5468564,-3.74436855,1.94870472,5.45484495,4.30011368,-3.94794226,0.438302606,2.37053537,7.20536995,0.42939657,0.2952016,3.70334601,5.9179492,2.25075459,1.97904682,3.90946984,4.67244577,3.56081581,2.88572788,2.56587601,1.76199019,1.18652117,1.24265909,1.76015437,3.06285119,4.39758205,8,0,1
0.01,40,0.349474669,-4.06506491,-1.3703053,-1.03199446,-1.17869294,1.62074304,4.51994801,-3.77713609,1.93076813,5.49563313,4.25738144,-3.98932648,0.457023799,2.40520716,7.21785307,0.39981395,0.302842379,3.72136259,5.94141579,2.24102092,1.9804889,3.92833948,4.69327879,3.56242275,2.88292384,2.56693196,1.76380885,1.19088542,1.25138903,1.77543294,3.08812499,4.40400743,8,0,1
0.01,41,0.313958049,-4.0760169,-1.37079632,-1.03733599,-1.18544137,1.56435001,4.59628725,-3.70359969,1.98491633,5.50831223,4.26215029,-4.00250673,0.444332093,2.34127879,7.25881481,0.42391336,0.270630449,3.71125937,5.98364687,2.24360847,1.97010541,3.93976903,4.71903324,3.56806612,2.87633538,2.56375885,1.76300955,1.19184852,1.25540972,1.78332353,3.10083938,4.40480423,8,0,1
0.01,42,0.260797858,-4.07669163,-1.35885763,-1.04117835,-1.18278241,1.59053683,4.56872177,-3.73742604,1.96647692,5.5497632,4.21766376,-4.0442872,0.463250458,2.37660837,7.27126408,0.394301951,0.278421223,3.72921014,6.0069046,2.23366117,1.97181785,3.95895433,4.73982668,3.5691545,2.87337494,2.56491518,1.7648437,1.19623351,1.26427317,1.79888988,3.12643266,4.41044426,8,0,1
0.01,43,0.212072611,-4.06954861,-1.34662747,-1.04304266,-1.17557788,1.66875863,4.47900629,-3.8386786,1.90163815,5.59516621,4.16619396,-4.0887928,0.497782648,2.47607374,7.26358604,0.337006807,0.318097919,3.77041507,6.01057005,2.21784401,1.98753011,3.98436499,4.75234222,3.56651258,2.87617326,2.57068849,1.76873803,1.20313799,1.27595162,1.81774366,3.15638399,4.41980124,8,0,1
0.01,44,0.162429929,-4.06841373,-1.33598161,-1.04634905,-1.1734221,1.69227135,4.45435905,-3.86932683,1.88357925,5.63188982,4.12659454,-4.12648106,0.5139606,2.51113987,7.27524471,0.306916952,0.326964557,3.78952122,6.03305864,2.2071321,1.98962951,4.003901,4.77297544,3.56714702,2.87330341,2.57214928,1.77055371,1.20726728,1.28464174,1.83319318,3.18147302,4.42471457,8,0,1
0.01,45,0.101307034,-4.0742507,-1.32672524,-1.05216563,-1.17579162,1.66826582,4.48388481,-3.83972073,1.90658534,5.66858387,4.08468628,-4.16674995,0.517224193,2.48263264,7.30687714,0.304200232,0.30247283,3.78341556,6.07696199,2.20240021,1.97623372,4.01680422,4.80278826,3.57134795,2.86355686,2.5687356,1.77127779,1.20968843,1.29071641,1.84560323,3.2029202,4.42405891,8,0,1
0.01,46,0.0552562475,-4.06518126,-1.31642854,-1.05372047,-1.16878605,1.74519229,4.39389896,-3.93953848,1.83898902,5.70707417,4.03854942,-4.20678282,0.547417164,2.58255196,7.29748011,0.245537519,0.343521476,3.82627225,6.07939863,2.18595862,1.99273729,4.04266262,4.81479836,3.56822014,2.86667418,2.57468843,1.77490842,1.21643281,1.30253172,1.86474991,3.23278522,4.4321804,8,0,1
0.01,47,-0.0055372715,-4.07039261,-1.30667782,-1.05894744,-1.17102706,1.72064602,4.42466593,-3.90948224,1.86259711,5.744555,3.99487591,-4.246593,0.550150037,2.55517936,7.3290391,0.241859555,0.319601417,3.82035136,6.12314177,2.18063879,1.97951913,4.05578566,4.84462738,3.57189417,2.85684299,2.57142234,1.77555716,1.21876538,1.30862415,1.87721109,3.25410557,4.43057728,8,0,1
0.01,48,-0.0519405603,-4.06067753,-1.29697394,-1.06029284,-1.16383076,1.79801095,4.33238459,-4.00988436,1.791942,5.77970266,3.95030761,-4.28521729,0.577995002,2.65570927,7.31837416,0.182275236,0.361339927,3.86426044,6.12480068,2.16358638,1.99652696,4.08211899,4.85641432,3.56822252,2.86003518,2.57761669,1.77908695,1.22530127,1.32045281,1.89663053,3.28421855,4.43767262,8,0,1
0.01,49,-0.10575068,-4.05635834,-1.28836703,-1.06392419,-1.16096294,1.82829869,4.29611826,-4.04996061,1.7648406,5.81430101,3.90662622,-4.32359457,0.593163669,2.69206047,7.32829618,0.151114106,0.370273679,3.8832376,6.14750099,2.15195465,1.99819744,4.10204601,4.87755919,3.56796741,2.85622501,2.57900715,1.78162622,1.23011446,1.32951891,1.91267073,3.310004,4.43952608,8,0,1
0.01,50,-0.167032003,-4.05948687,-1.27993619,-1.06837404,-1.16418099,1.80053949,4.33070087,-4.01730204,1.7895329,5.85235977,3.86010838,-4.36345577,0.595715821,2.66577315,7.35984516,0.146295428,0.346620142,3.87676287,6.19162178,2.14642715,1.98475182,4.11512566,4.90749979,3.57104683,2.84614277,2.57591462,1.78233886,1.23245764,1.33581793,1.92562437,3.33174133,4.43624783,8,0,1
0.01,51,-0.213649392,-4.04866171,-1.27063358,-1.06995606,-1.15615523,1.88174653,4.2310009,-4.12213421,1.71244371,5.88236475,3.81808805,-4.39981794,0.620184004,2.76693249,7.34708738,0.0851798654,0.38929531,3.92216134,6.19242811,2.12817907,2.00195122,4.14191675,4.91949797,3.566993,2.84888887,2.5818758,1.78610587,1.23932338,1.34776747,1.9451437,3.36177349,4.44179964,8,0,1
0.01,52,-0.2674824,-4.04358482,-1.26267266,-1.07277584,-1.15386903,1.90888619,4.19711733,-4.15903807,1.68457711,5.91482639,3.77425432,-4.43724918,0.633159161,2.80457759,7.35596609,0.0521793365,0.399114579,3.94192219,6.21461725,2.11597943,2.00406361,4.16219759,4.94034147,3.5658977,2.84509158,2.58363104,1.7887013,1.24407685,1.35692716,1.9614377,3.38760948,4.44209433,8,0,1
0.01,53,-0.329096317,-4.04448605,-1.25538301,-1.07754159,-1.15655053,1.88459539,4.22818661,-4.131001,1.70731866,5.95343542,3.72546816,-4.47637463,0.635361254,2.77878046,7.38748264,0.0473787785,0.375826865,3.93511868,6.25873327,2.1098361,1.99050081,4.17544842,4.97056627,3.56834507,2.8345933,2.58069563,1.78968275,1.24649167,1.36323929,1.97459257,3.40948009,4.43715429,8,0,1
0.01,54,-0.383247852,-4.03901339,-1.24740219,-1.0802573,-1.1541177,1.91201651,4.19372177,-4.1685462,1.67839825,5.98590899,3.68008876,-4.51359749,0.647078037,2.81776047,7.39571381,0.0127127171,0.386382401,3.95532107,6.28067589,2.09686041,1.99261189,4.19586802,4.99168301,3.5669384,2.83053493,2.58235598,1.79222083,1.25124562,1.37250519,1.99114776,3.43552017,4.43643093,8,0,1
0.01,55,-0.437084675,-4.03291893,-1.24013197,-1.08288932,-1.15187001,1.93891978,4.15944386,-4.2055974,1.64918876,6.0172596,3.63523245,-4.55026245,0.658298135,2.85571623,7.40406466,-0.0214180946,0.396359503,3.97492146,6.30291271,2.08442211,1.99470103,4.21621656,5.01254082,3.56528473,2.82656574,2.58422661,1.79484308,1.25597918,1.38171446,2.00761437,3.46131539,4.43510342,8,0,1
0.01,56,-0.484076917,-4.01865625,-1.23336101,-1.08325422,-1.14476681,2.01842928,4.0556035,-4.30900431,1.56419718,6.03720665,3.5987339,-4.58382988,0.678550184,2.95728493,7.38795328,-0.0840432644,0.440054983,4.02248669,6.30240393,2.06467199,2.01235199,4.24382782,5.02444029,3.5602994,2.82892013,2.59027386,1.79902947,1.26319647,1.3939445,2.02771258,3.49167633,4.43771744,8,0,1
0.01,57,-0.545349658,-4.01857138,-1.22658861,-1.08784938,-1.14733589,1.99413741,4.08758926,-4.2818656,1.58685243,6.07732153,3.54612255,-4.6224246,0.67906183,2.93366528,7.41895962,-0.0912654996,0.418135434,4.01601887,6.34622335,2.05754995,1.99909568,4.25741053,5.05463982,3.56172895,2.81832504,2.58754873,1.79982829,1.26564252,1.40061879,2.04134512,3.51356125,4.43060446,8,0,1
0.01,58,-0.599386692,-4.010571,-1.22128069,-1.09025598,-1.1450907,2.02193022,4.05080986,-4.32026196,1.55439293,6.10573435,3.50216532,-4.65782261,0.688490629,2.97237825,7.42598677,-0.126450598,0.429284036,4.03681087,6.36772108,2.04371452,2.00138354,4.27832699,5.07565928,3.55926991,2.81406164,2.58967566,1.80267763,1.27041543,1.40995717,2.05822134,3.53961778,4.4274807,8,0,1
0.01,59,-0.653526485,-4.00223064,-1.21527362,-1.09248185,-1.14281893,2.04988909,4.01344252,-4.35895109,1.52107763,6.13354731,3.45854282,-4.69286489,0.697191,3.01144171,7.43271542,-0.161866546,0.440489262,4.05768394,6.38904142,2.03021836,2.00394154,4.29914761,5.09638453,3.5569427,2.81006074,2.59163523,1.80527747,1.2752589,1.41948032,2.0753417,3.56588721,4.42389011,8,0,1
0.01,60,-0.707401097,-3.99100709,-1.21063209,-1.09439909,-1.14119828,2.07757258,3.97503877,-4.39803219,1.48626816,6.15922308,3.41550064,-4.72712612,0.707194448,3.05047131,7.43902779,-0.196763337,0.451444298,4.07833385,6.41064501,2.01580787,2.00578928,4.32013893,5.1178894,3.5543654,2.80512476,2.59329414,1.8083061,1.28046596,1.42914331,2.09258127,3.59206748,4.41921043,8,0,1
0.01,61,-0.761413515,-3.98144317,-1.20643973,-1.09661257,-1.13907063,2.10568094,3.93634892,-4.43705463,1.45097923,6.18482161,3.37232447,-4.76142359,0.714931011,3.08940887,7.44513512,-0.23249191,0.46290347,4.09945965,6.43171358,2.00175619,2.008425,4.34130669,5.13855743,3.55133486,2.80098891,2.59558225,1.81103802,1.28514135,1.43852925,2.10970068,3.61815023,4.41431141,8,0,1
0.01,62,-0.815575957,-3.97250915,-1.20075881,-1.09863627,-1.13658679,2.13384843,3.8974607,-4.47597408,1.41486716,6.21058035,3.32783532,-4.79567862,0.72108674,3.13002872,7.45025015,-0.270329475,0.475365311,4.12160158,6.45232391,1.98661387,2.01096845,4.36250639,5.15976667,3.54836631,2.79629016,2.59739423,1.81391692,1.29026604,1.44822454,2.12701344,3.64431143,4.40891552,9,0,1
0.01,63,-0.869579554,-3.96189141,-1.19664168,-1.1005888,-1.13446701,2.1618886,3.85807323,-4.51500511,1.37779498,6.23450804,3.284199,-4.82901382,0.727354646,3.17024112,7.45547867,-0.307080984,0.487453103,4.14340782,6.47286844,1.97192883,2.0138669,4.38394833,5.18043232,3.54487062,2.79196,2.5997045,1.81679499,1.29507911,1.45769978,2.14429498,3.67043877,4.40268517,9,0,1
0.01,64,-0.918277681,-3.94912624,-1.188043,-1.09710109,-1.13442075,2.17679858,3.83469081,-4.54066372,1.34989858,6.25916815,3.24425936,-4.85776901,0.732026875,3.21313453,7.45878792,-0.349351108,0.501908123,4.16741753,6.49289274,1.95519769,2.0166502,4.40588951,5.2015295,3.54103279,2.7871747,2.60194802,1.82019544,1.30076718,1.46804082,2.16179872,3.69588304,4.39816761,9,0,1
