tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,12,1.93365705,-3.43168092,-1.73930466,-0.818675876,-1.06220937,2.26517987,3.69987369,-4.35932255,1.32790279,4.55111837,4.88074684,-3.03029633,0.532604456,3.21629715,6.20602608,0.218773171,0.920774043,3.85542297,4.87545156,2.07002068,2.18504882,3.6601274,4.00977898,3.24305892,2.95557618,2.72392941,1.9049983,1.23617864,1.17491412,1.54835069,2.62030697,4.25073862,15,0,1
0.01,13,1.89093852,-3.44933891,-1.71940982,-0.824349761,-1.05766249,2.29503441,3.66387177,-4.39108562,1.30781603,4.58494186,4.85668707,-3.06910992,0.549676716,3.25005388,6.21418762,0.192777768,0.929859459,3.87819529,4.89349318,2.06327295,2.1902864,3.67883706,4.02665186,3.247334,2.95793343,2.72692537,1.90615094,1.23953462,1.18293524,1.56228876,2.64431453,4.26825762,15,0,1
0.01,14,1.84775221,-3.4664495,-1.69971728,-0.8299312,-1.05311489,2.32502365,3.62719607,-4.42297697,1.28683996,4.61804104,4.83246183,-3.10772133,0.566443861,3.2841289,6.2219944,0.16647926,0.939083815,3.90114927,4.91143227,2.05632377,2.19555187,3.69764829,4.04354,3.25148749,2.96022272,2.72991538,1.90731359,1.24291551,1.19099689,1.57631242,2.66843319,4.28544998,15,0,1
0.01,15,1.80412149,-3.48301029,-1.68024909,-0.835416734,-1.04857957,2.3550849,3.58993125,-4.45493364,1.26501691,4.65039015,4.80811214,-3.14611244,0.58288914,3.3184855,6.22946405,0.139906064,0.948431551,3.92426825,4.92926788,2.04920602,2.20086098,3.7165525,4.06041193,3.255512,2.96245933,2.73291278,1.90848613,1.2463156,1.1990943,1.59041691,2.69265342,4.30230188,15,0,1
0.01,16,1.7600652,-3.49900436,-1.66101575,-0.840800762,-1.04404855,2.38525152,3.55202699,-4.48697662,1.24232483,4.68197298,4.78365946,-3.18428469,0.599006474,3.35311937,6.23658895,0.113050252,0.95790565,3.94756603,4.94699907,2.04188919,2.2062006,3.73556232,4.07730103,3.25941277,2.96462083,2.73589492,1.90967178,1.24975884,1.20725,1.60461605,2.71697736,4.31880236,15,0,1
0.01,17,1.71559691,-3.5144496,-1.64202011,-0.846085727,-1.03952634,2.41550303,3.5135119,-4.51907492,1.21876872,4.71277714,4.75911427,-3.22223353,0.614793301,3.3880384,6.24335432,0.0858987868,0.967508554,3.97104669,4.9646225,2.03436685,2.21157289,3.75468969,4.0942049,3.2631588,2.96669674,2.73890328,1.91090643,1.2532227,1.21542335,1.61887956,2.74138856,4.33495426,15,0,1
0.01,18,1.6707058,-3.52932835,-1.62326384,-0.851269782,-1.03501046,2.44584703,3.47436738,-4.55122852,1.19435084,4.74277687,4.73452377,-3.25995016,0.630231142,3.42318964,6.24979401,0.0585107915,0.977218509,3.99468255,4.98213243,2.02669144,2.21699643,3.7739017,4.1110878,3.26679897,2.96873546,2.74189091,1.91212201,1.25671768,1.22365677,1.63324356,2.76591015,4.35074711,15,0,1
0.01,19,1.62539446,-3.54363632,-1.60474825,-0.856352508,-1.0304867,2.47635198,3.43450379,-4.58347321,1.168993,4.7719698,4.70984983,-3.2974453,0.645351112,3.45870042,6.25581551,0.0307781957,0.987096071,4.01853991,4.99950457,2.01880026,2.22247505,3.79324055,4.12796164,3.27027488,2.9707098,2.74491453,1.91336894,1.26022696,1.23192549,1.64770031,2.79054546,4.36618185,15,0,1
0.01,20,1.57971692,-3.5573957,-1.58650005,-0.86133033,-1.02598619,2.50687027,3.39410734,-4.61569071,1.14283645,4.80032539,4.68520021,-3.33468795,0.660091221,3.49436975,6.26152563,0.00281970459,0.997055292,4.04254818,5.01678991,2.01072836,2.22796559,3.81266189,4.14485788,3.27364564,2.97260308,2.74791193,1.91464055,1.26377845,1.24022484,1.66221774,2.8152492,4.38124084,15,0,1
0.01,21,1.5336287,-3.57057118,-1.5685066,-0.866203487,-1.02147913,2.53753304,3.35299993,-4.647964,1.11575186,4.82783318,4.66052532,-3.37170577,0.674493611,3.53034091,6.26684284,-0.0254329816,1.00716031,4.06676292,5.03392792,2.00245738,2.23352623,3.83220577,4.16172266,3.27686262,2.97445869,2.75093031,1.91590703,1.26734853,1.24858654,1.67685163,2.84007692,4.39592266,15,0,1
0.01,22,1.48720825,-3.58319664,-1.55079925,-0.870969176,-1.01699221,2.56822085,3.31135511,-4.68019009,1.08785355,4.85448027,4.63589716,-3.4084599,0.688519895,3.56651282,6.2718091,-0.0539460741,1.01736701,4.09114885,5.05096149,1.9940083,2.23912072,3.85185051,4.1785903,3.2799356,2.97623754,2.75396442,1.91721678,1.2709465,1.25696981,1.69154572,2.86496782,4.41021442,15,0,1
0.01,23,1.44037235,-3.59522462,-1.53334343,-0.875630498,-1.01248968,2.59909225,3.2689364,-4.71247625,1.05899429,4.88023949,4.6113019,-3.44497514,0.70219636,3.60297751,6.27636576,-0.0827459767,1.02772403,4.11574984,5.06783724,1.98535073,2.24477315,3.87160611,4.19544315,3.28288245,2.97797227,2.75699329,1.91851592,1.27456892,1.2654165,1.70636308,2.88999748,4.42412853,15,0,1
0.01,24,1.3932271,-3.60669541,-1.51618946,-0.880180895,-1.00800931,2.62997007,3.22600102,-4.74467611,1.02933872,4.90510798,4.58679628,-3.48122525,0.715489745,3.63961959,6.28057432,-0.111802749,1.03817272,4.14052534,5.08461094,1.97651041,2.25045967,3.8914628,4.21229219,3.28569293,2.97964287,2.76003051,1.91984248,1.2782234,1.2738986,1.72125149,2.91509223,4.43763781,15,0,1
0.01,25,1.34574664,-3.61759973,-1.49932277,-0.884623051,-1.00353169,2.66093612,3.18242455,-4.7768364,0.998813272,4.92906189,4.56239891,-3.5172174,0.728403568,3.67645526,6.28442192,-0.141084611,1.048733,4.16548681,5.10122776,1.96748376,2.25622153,3.91145134,4.22911453,3.28832722,2.9812541,2.76310182,1.92119753,1.2818979,1.28241706,1.73622406,2.94027138,4.4507432,15,0,1
0.01,26,1.29793036,-3.62791467,-1.48274434,-0.888954699,-0.999051273,2.69202399,3.13815475,-4.80896902,0.967376769,4.95208788,4.53810167,-3.55295563,0.740950167,3.71354938,6.28784227,-0.170681417,1.05943,4.19067287,5.11771631,1.95823348,2.26200962,3.93153644,4.24594212,3.29084682,2.98280644,2.76616263,1.92256546,1.28561366,1.29099417,1.75130188,2.96555519,4.46344233,15,0,1
0.01,27,1.24979889,-3.63767743,-1.46645868,-0.893181384,-0.99457854,2.72317529,3.09327698,-4.84101152,0.935089767,4.97417402,4.51395321,-3.58842683,0.753109276,3.75082922,6.2908926,-0.200506911,1.07023931,4.21605635,5.13404179,1.9487884,2.26787424,3.95175648,4.26274633,3.29319382,2.98429775,2.76925302,1.9239608,1.28934467,1.29959619,1.76645267,2.99091339,4.47573042,15,0,1
0.01,28,1.20136607,-3.64685798,-1.45048356,-0.897295475,-0.990115285,2.75437951,3.0478096,-4.87294483,0.90197438,4.99530458,4.48998499,-3.62362146,0.764878213,3.78827286,6.29356623,-0.230581671,1.08114362,4.24162626,5.15024376,1.93915784,2.27377868,3.97207308,4.27953196,3.2954092,2.98574543,2.7723527,1.92536151,1.29309952,1.30824995,1.78170526,3.01636362,4.48759413,15,0,1
0.01,29,1.15261924,-3.65545106,-1.43480492,-0.90130049,-0.985638916,2.78573632,3.00159001,-4.90482378,0.867917776,5.01545143,4.46618271,-3.65856504,0.776269436,3.82594299,6.29581928,-0.260926306,1.09217536,4.26741934,5.16628265,1.9293083,2.27974081,3.99251628,4.29630852,3.2974658,2.98712349,2.77546954,1.92679894,1.29689312,1.31695461,1.79706085,3.04191518,4.49903488,15,0,1
0.01,30,1.1036278,-3.66349554,-1.41945302,-0.905194342,-0.981186271,2.8170712,2.95489216,-4.93650866,0.833117187,5.03462839,4.4426198,-3.69321799,0.787252843,3.8636992,6.29773951,-0.291476488,1.10326612,4.29336882,5.18220949,1.91929984,2.28574634,4.01305294,4.31306314,3.29938793,2.9884541,2.77859688,1.92824888,1.30070627,1.32569039,1.81248724,3.0675199,4.51003933,15,0,1
0.01,31,1.05434465,-3.67095804,-1.40440571,-0.908979595,-0.976721883,2.84855008,2.90746331,-4.96809483,0.79738462,5.05279732,4.41927099,-3.72760057,0.797860742,3.90171266,6.29919863,-0.322303146,1.11451435,4.31957674,5.19793034,1.90906405,2.29184413,4.03373384,4.329772,3.30113339,2.989748,2.78176022,1.92971218,1.3045404,1.33447814,1.82802081,3.09322333,4.52060986,15,0,1
0.01,32,1.00482965,-3.67784214,-1.38969457,-0.912651122,-0.972266555,2.88006163,2.85946918,-4.99949217,0.760858953,5.06995773,4.39619446,-3.76170158,0.808063984,3.93982697,6.30029202,-0.353354245,1.12583637,4.34597254,5.21352291,1.89862013,2.29797316,4.05452538,4.34649038,3.30273914,2.99096751,2.78492641,1.93120718,1.30841398,1.34331453,1.84364915,3.11900091,4.5307312,15,0,1
0.01,33,0.955060899,-3.68417978,-1.3752948,-0.916217566,-0.967813671,2.91164088,2.81085086,-5.03070736,0.723494828,5.08609676,4.37340164,-3.79551792,0.817870557,3.97808671,6.300982,-0.384621114,1.13726377,4.37258148,5.22894001,1.88798416,2.30417967,4.07544184,4.36316633,3.30417323,2.9921391,2.78812718,1.93273056,1.31230652,1.35218024,1.85935307,3.14484096,4.54040718,15,0,1
0.01,34,0.905076325,-3.68992996,-1.36123741,-0.919669569,-0.963368833,2.94326258,2.76165199,-5.06170607,0.685330153,5.10120392,4.35090303,-3.82905746,0.827279687,4.01646376,6.30128431,-0.416134506,1.14876473,4.39938354,5.24423027,1.87715137,2.31041956,4.09645653,4.3798337,3.30548429,2.99326253,2.79132295,1.93425739,1.31623459,1.36110985,1.87517047,3.17076659,4.54962254,15,0,1
0.01,35,0.854842782,-3.6951077,-1.34749126,-0.92301631,-0.958905876,2.97502661,2.71172595,-5.09252548,0.646258473,5.11523914,4.32872677,-3.86230898,0.836301446,4.05504036,6.30112934,-0.447884113,1.16040337,4.42644215,5.25929689,1.8660897,2.31675887,4.11762524,4.3964572,3.30660176,2.9943347,2.79456639,1.9358269,1.32019007,1.37007928,1.89108264,3.19677758,4.5583868,15,0,1
0.01,36,0.804423392,-3.69974208,-1.3340857,-0.926255107,-0.954452276,3.00682664,2.66121531,-5.12309074,0.606392562,5.12822342,4.3068862,-3.89528561,0.84492147,4.09370422,6.30059242,-0.479837716,1.1721127,4.45369434,5.2742095,1.85484922,2.3231678,4.13891077,4.41302919,3.30755305,2.99537873,2.79785037,1.93740773,1.3241539,1.37908149,1.907076,3.22283792,4.56668091,15,0,1
0.01,37,0.75379616,-3.70378828,-1.32101786,-0.929383576,-0.949998617,3.03867698,2.61012411,-5.1533823,0.565742731,5.14013433,4.28542662,-3.92795968,0.853143394,4.13247681,6.29964828,-0.512007415,1.18390858,4.48116112,5.28895044,1.84340692,2.32963848,4.16031218,4.4295764,3.30836248,2.99637771,2.80114174,1.93899703,1.32814813,1.38814354,1.92318583,3.24899054,4.57450533,15,0,1
0.01,38,0.703013837,-3.70729709,-1.30829179,-0.932405055,-0.945549607,3.07055593,2.55847335,-5.18337154,0.524334431,5.15096903,4.26436377,-3.96034312,0.86096406,4.17131233,6.29830647,-0.544375062,1.19577897,4.50884628,5.30352497,1.83173168,2.33615828,4.18184948,4.44611502,3.30899215,2.99730086,2.80446553,1.9406395,1.33217764,1.39723837,1.93936825,3.27518106,4.58185387,15,0,1
0.01,39,0.652040839,-3.71023226,-1.29590237,-0.935321212,-0.941092074,3.10254025,2.50614095,-5.21308517,0.482068568,5.16069698,4.24368191,-3.99244237,0.868395746,4.21031237,6.2965045,-0.576991916,1.20775652,4.53677464,5.31789827,1.81985331,2.34276915,4.20351744,4.46259356,3.30945683,2.99820399,2.80781984,1.9422828,1.33622611,1.40638936,1.95566571,3.30145597,4.58871937,15,0,1
0.01,40,0.600903451,-3.71259928,-1.28386021,-0.938130021,-0.936634958,3.13455987,2.45325232,-5.24245596,0.43905893,5.16932631,4.22344685,-4.02424145,0.875429928,4.24936295,6.294312,-0.609774828,1.21980023,4.56491041,5.33209133,1.80777824,2.34945107,4.22530985,4.47903395,3.30976057,2.99906588,2.81119657,1.94393957,1.34030223,1.41559911,1.97207689,3.327806,4.59509277,15,0,1
0.01,41,0.549620271,-3.71442699,-1.2721523,-0.940837324,-0.932174623,3.1666398,2.39974856,-5.27148247,0.395264894,5.17683554,4.20365238,-4.05575466,0.88206917,4.28848934,6.29169559,-0.642768681,1.23191881,4.59327507,5.34610128,1.79548287,2.35619855,4.24723387,4.49544477,3.30989194,2.99987102,2.81460643,1.94564283,1.34440923,1.42483711,1.98856246,3.35420132,4.6009841,15,0,1
0.01,42,0.498247445,-3.71572042,-1.26080501,-0.943437934,-0.927722573,3.19871306,2.34576011,-5.300107,0.350797564,5.18324614,4.18433666,-4.08696556,0.888314903,4.32762909,6.28870869,-0.675920665,1.24407852,4.62182522,5.3599472,1.78301358,2.36301374,4.26926994,4.51180172,3.30986381,3.0006547,2.81805372,1.94735134,1.34852529,1.43411493,2.00513697,3.38063383,4.60637903,15,0,1
0.01,43,0.44672066,-3.71643662,-1.2497927,-0.945937872,-0.923247874,3.23092699,2.29104257,-5.32837868,0.305459529,5.18848705,4.16548109,-4.11789036,0.894176304,4.36692762,6.28521729,-0.709318459,1.25634968,4.65065193,5.37356663,1.77029586,2.36990643,4.2914443,4.52812767,3.30967212,3.00138569,2.8215158,1.94909286,1.35269463,1.44346666,2.02183914,3.4071517,4.61126566,15,0,1
0.01,44,0.395318687,-3.7165339,-1.23915839,-0.948222876,-0.918801486,3.26306224,2.23595858,-5.35621071,0.259597212,5.19268656,4.1472683,-4.14829445,0.899735689,4.4064393,6.28124762,-0.74285531,1.26866305,4.67972469,5.38694668,1.75739145,2.37689757,4.31377888,4.54436922,3.30925012,3.00208998,2.82506061,1.95089149,1.3568784,1.45283663,2.03860545,3.4336853,4.61570358,15,0,1
0.01,45,0.343781054,-3.71604037,-1.22884953,-0.950391829,-0.914332688,3.29531336,2.18018627,-5.38363171,0.212925106,5.19572544,4.1295867,-4.17836952,0.904924512,4.44610023,6.27677917,-0.776596963,1.2810626,4.70907307,5.4000802,1.74425387,2.38398719,4.33626032,4.56054211,3.30864954,3.00277805,2.82864213,1.95270479,1.36109304,1.4622736,2.05550432,3.46031284,4.61963224,15,0,1
0.01,46,0.292169839,-3.71504164,-1.21889138,-0.952470124,-0.909874082,3.32752514,2.12399006,-5.41053772,0.165641263,5.1976738,4.11241436,-4.20816088,0.909716308,4.48571301,6.2719512,-0.810470939,1.2934643,4.73859549,5.41305685,1.7309345,2.39112759,4.35885382,4.57668161,3.30789018,3.00342298,2.83224535,1.95453453,1.36532903,1.47175038,2.07248807,3.48696542,4.6230402,15,0,1
0.01,47,0.240441278,-3.71350646,-1.20924532,-0.954458654,-0.905383527,3.3598938,2.06704664,-5.43699217,0.11749284,5.19842434,4.09576178,-4.23765755,0.914123714,4.52548838,6.26657486,-0.84460175,1.30596566,4.76841784,5.42577362,1.71735322,2.39836431,4.38161039,4.59276915,3.30693412,3.00402784,2.83589554,1.95640719,1.36959982,1.48127556,2.08957434,3.51367545,4.62592936,15,0,1
0.01,48,0.188636288,-3.71144986,-1.19994819,-0.956358016,-0.900899589,3.39222383,2.00968933,-5.46288538,0.0687623471,5.19806719,4.07966471,-4.26686192,0.918142378,4.56519556,6.26084089,-0.878839493,1.3184638,4.79841232,5.43832397,1.70360911,2.40566707,4.40447521,4.60879183,3.30581474,3.00461435,2.83957887,1.95827925,1.37387884,1.49084914,2.10676885,3.54043174,4.62828064,15,0,1
0.01,49,0.136772439,-3.70887446,-1.19098246,-0.958169878,-0.896402121,3.42461872,1.95174313,-5.48823643,0.0193082057,5.19654369,4.06411886,-4.29577875,0.921777964,4.6049614,6.25463152,-0.913269877,1.33101499,4.82866764,5.45064497,1.68963552,2.41305852,4.42748117,4.62475252,3.30452609,3.00518155,2.84329104,1.96016669,1.37819445,1.50048184,2.12406754,3.56722593,4.63009739,15,0,1
0.01,50,0.0848247781,-3.70578885,-1.18234539,-0.959897757,-0.891904235,3.45699883,1.89334512,-5.5129962,-0.0307348575,5.19388819,4.0491538,-4.32440662,0.92503494,4.64467192,6.24802828,-0.947836101,1.34357023,4.85912895,5.4627738,1.67543221,2.42050195,4.45062828,4.64069176,3.30304718,3.00568438,2.84704208,1.96209455,1.38252485,1.51014185,2.14145517,3.59405971,4.63138008,15,0,1
0.01,51,0.0328584835,-3.70218658,-1.17403734,-0.961539447,-0.887382329,3.48947835,1.834319,-5.53717136,-0.0815187097,5.19003439,4.03477287,-4.35274029,0.92791748,4.68445539,6.24092484,-0.982585311,1.35617352,4.88984776,5.47466135,1.6610204,2.42804503,4.47391605,4.65655327,3.30138516,3.00616789,2.85083199,1.96405256,1.38690269,1.51986969,2.15895343,3.6209259,4.63211679,15,0,1
0.01,52,-0.0191604458,-3.69808102,-1.16606355,-0.963100433,-0.88286227,3.5219357,1.77486193,-5.56070662,-0.132860139,5.18504286,4.02100468,-4.38078403,0.930431545,4.72417068,6.23343372,-1.01743865,1.36877918,4.92077541,5.48633623,1.64641333,2.43567491,4.49734116,4.67233753,3.29954052,3.00664425,2.85467005,1.96600819,1.39128006,1.52964056,2.17655802,3.64783144,4.63230085,15,0,1
0.01,53,-0.0711997896,-3.69344592,-1.15841377,-0.96457684,-0.878314078,3.55449677,1.71477294,-5.58360434,-0.184923038,5.17883301,4.00784111,-4.40854025,0.93257761,4.76394701,6.22543049,-1.05249703,1.38141537,4.9519639,5.49777746,1.63157105,2.44338346,4.52090549,4.68806458,3.29752302,3.00709438,2.85853815,1.96799159,1.39570475,1.53948152,2.19428635,3.67478442,4.63192654,15,0,1
0.01,54,-0.123232059,-3.688344,-1.15109396,-0.965976655,-0.873776078,3.58698463,1.65435767,-5.60579777,-0.237441406,5.17151451,3.99530244,-4.43600559,0.934363961,4.80361557,6.21704674,-1.08765078,1.39403403,4.98335361,5.50902081,1.61651039,2.45114589,4.54460192,4.70376635,3.295331,3.00747871,2.86242175,1.9700141,1.40016294,1.54935622,2.21208858,3.70173526,4.63100529,15,0,1
0.01,55,-0.175290912,-3.68273044,-1.14408743,-0.967299342,-0.869209051,3.61958122,1.59330523,-5.62730503,-0.290663481,5.16296244,3.9834106,-4.46318436,0.935794771,4.84331751,6.20817375,-1.12295306,1.40667284,5.0149951,5.52000856,1.6012485,2.45902133,4.56844807,4.71935415,3.29293752,3.00788951,2.86639142,1.9720403,1.40461338,1.55927551,2.23000932,3.72873449,4.62951946,15,0,1
0.01,56,-0.227323368,-3.67662287,-1.13741243,-0.968543828,-0.864643157,3.65213227,1.53190029,-5.64806557,-0.34434396,5.15328169,3.97216225,-4.49006748,0.936874926,4.88293791,6.19888878,-1.15836573,1.41929841,5.04685831,5.53077459,1.58577478,2.46697855,4.5924387,4.73488188,3.29036212,3.00826001,2.87037635,1.97408807,1.40910816,1.56925917,2.24804139,3.75575495,4.62746525,15,0,1
0.01,57,-0.279315501,-3.67002773,-1.13104939,-0.969712436,-0.860047817,3.68478131,1.4698894,-5.66808081,-0.398686558,5.14236403,3.96156359,-4.51666784,0.937606812,4.9225955,6.18908548,-1.19394946,1.43194139,5.07899427,5.5412674,1.57005727,2.47503996,4.61660051,4.75032663,3.28757095,3.00861931,2.87443256,1.97617173,1.41363192,1.5793004,2.26618314,3.78279209,4.62483835,15,0,1
0.01,58,-0.331266791,-3.66297126,-1.12501752,-0.970810831,-0.855470061,3.71730924,1.40766609,-5.68729305,-0.453341365,5.13037252,3.95163679,-4.54298306,0.938007474,4.9620533,6.17897081,-1.22955501,1.44451761,5.11128569,5.55158138,1.55416036,2.48315525,4.64087677,4.76571655,3.28461599,3.00895476,2.8785193,1.9782511,1.41814911,1.58937228,2.28442001,3.80983877,4.62164211,15,0,1
0.01,59,-0.383177191,-3.65542054,-1.11928082,-0.971835852,-0.850855589,3.74995255,1.34482396,-5.7057023,-0.508645356,5.11712503,3.9423914,-4.56900358,0.938069224,5.00155735,6.16830873,-1.26534164,1.45710492,5.14385748,5.56162453,1.53803706,2.49137449,4.66530466,4.78101397,3.28147173,3.0092783,2.88264775,1.98037517,1.42272699,1.59951377,2.30276918,3.83690572,4.61786985,15,0,1
0.01,60,-0.435007095,-3.64740562,-1.11386418,-0.97279048,-0.846235156,3.78257489,1.28161097,-5.72327709,-0.564378679,5.10272741,3.93382072,-4.59473801,0.937806606,5.04097509,6.15723276,-1.30120409,1.46966124,5.17664528,5.57142305,1.52172256,2.49969459,4.68987703,4.79621506,3.27814221,3.00960302,2.88681769,1.98249614,1.42731988,1.60971344,2.32123375,3.86398196,4.61351252,15,0,1
0.01,61,-0.486775607,-3.63892531,-1.10874903,-0.973679066,-0.841603875,3.81519604,1.21798933,-5.73998213,-0.620573223,5.08716488,3.92592025,-4.62019396,0.937215269,5.08032751,6.1456871,-1.33719134,1.48218381,5.20967674,5.58096981,1.50515854,2.50809145,4.71460962,4.81134796,3.27460527,3.00990939,2.89105153,1.98464513,1.43192554,1.61995637,2.33980179,3.89106417,4.60856533,15,0,1
0.01,62,-0.539512157,-3.6299932,-1.10362351,-0.974592388,-0.836998761,3.84785867,1.1539712,-5.75528288,-0.677980423,5.07105017,3.91775823,-4.64552116,0.935760438,5.12007809,6.13329363,-1.37352657,1.4942373,5.24289989,5.59031153,1.48831761,2.51630402,4.73940134,4.82655239,3.27092075,3.01010132,2.89514208,1.98679495,1.43659604,1.63025367,2.3584969,3.91822124,4.60258913,16,0,1
0.01,63,-0.592708111,-3.62056351,-1.09863985,-0.975474656,-0.832384586,3.88061452,1.08942544,-5.76939058,-0.736321688,5.05398607,3.90981364,-4.67064476,0.933694839,5.16004419,6.12017488,-1.41013253,1.50603354,5.27637959,5.59938145,1.47117841,2.52445841,4.76431847,4.84176254,3.26705241,3.01022291,2.8991909,1.98896658,1.44131696,1.64061344,2.37732816,3.94543242,4.59576559,16,0,1
0.01,64,-0.645860553,-3.61066556,-1.09395099,-0.976286113,-0.827766418,3.91332579,1.02458644,-5.78250742,-0.795031607,5.03580523,3.90250683,-4.69549608,0.931277573,5.19990921,6.10660744,-1.44684076,1.51772726,5.31007147,5.60820675,1.45383155,2.5326736,4.78937674,4.85689306,3.26299691,3.01032734,2.90326738,1.99114537,1.44605768,1.6510278,2.39627528,3.97264457,4.58829546,16,0,1
