dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,converged
0.5,10,2.78773928,3.414464,3.46849966,2.56051564,2.65587807,3.34857678,3.30103254,2.54084897,2.87966681,3.46891308,2.92990613,2.62591195,3.24528027,3.24023342,2.70643187,2.98434305,3.29385304,2.92845821,2.87080288,3.20238709,3.10713863,2.91113448,3.10513043,3.18545198,3.01501131,3.04843855,3.1545589,3.03769255,2.9284935,2.91766834,2.76358151,2.51121545,1
0.5,11,2.80040836,3.42620277,3.47567654,2.56818509,2.66851401,3.36053181,3.30845952,2.54935646,2.89200997,3.47976112,2.93734646,2.63581252,3.25736189,3.24960756,2.714715,2.99546528,3.30489969,2.93709087,2.88057423,3.21370053,3.11691141,2.92031527,3.11580515,3.19587731,3.02419567,3.05814934,3.16463733,3.04672837,2.93727112,2.92708349,2.77317691,2.52186036,1
0.5,12,2.81307507,3.43792582,3.48284078,2.5758729,2.68116379,3.37247539,3.31587029,2.55787754,2.90436482,3.49059582,2.9447763,2.64572692,3.26944923,3.2589674,2.72299719,3.00659823,3.31594515,2.94571471,2.89035082,3.22502136,3.12667847,2.92949104,3.12648344,3.20630312,3.03337479,3.06785846,3.17471647,3.05576229,2.94604969,2.93650484,2.78277946,2.53250957,1
0.5,13,2.82574224,3.44963431,3.48999286,2.58358121,2.69382167,3.38440132,3.32327032,2.56641793,2.91672659,3.5014143,2.95220256,2.65565801,3.28153753,3.26831388,2.73128295,3.01774335,3.32698441,2.95432949,2.90013504,3.23634696,3.13643742,2.93866515,3.13716865,3.21672487,3.0425458,3.07757044,3.184798,3.06479073,2.95482612,2.94593287,2.79239035,2.54316664,1
0.5,14,2.83840895,3.46132946,3.49712992,2.59130621,2.70649219,3.3963151,3.33065557,2.57497573,2.92910051,3.51221752,2.95962048,2.66560435,3.29362917,3.27764416,2.73956895,3.02889943,3.33802056,2.96293712,2.90992618,3.24767661,3.14618778,2.94783878,3.14786005,3.22714472,3.05171013,3.08728313,3.19487858,3.07381415,2.9636054,2.95536995,2.80200529,2.55382657,1
0.5,15,2.85107255,3.47301078,3.50425696,2.59905028,2.71917343,3.40821719,3.33802652,2.58354616,2.94148326,3.52300835,2.96702933,2.67556238,3.30572534,3.28696489,2.74785638,3.04006577,3.34905338,2.97153568,2.91972256,3.25901246,3.15593195,2.95700788,3.15855622,3.23756361,3.06086898,3.09699583,3.2049613,3.08283448,2.97238278,2.96481276,2.81162834,2.56449103,1
0.5,16,2.86373949,3.48467731,3.5113678,2.60681295,2.73186684,3.42010307,3.3453846,2.59213519,2.95387363,3.53378201,2.97443533,2.68553925,3.31782317,3.29626751,2.75614548,3.05124426,3.36008215,2.98012543,2.92952538,3.27035284,3.16566944,2.96617699,3.16925764,3.24797821,3.07002091,3.10671067,3.21504474,3.09184933,2.98116255,2.97426271,2.82125592,2.57516217,1
0.5,17,2.87640524,3.49632835,3.51846623,2.61459613,2.74457073,3.43197489,3.35272789,2.60074067,2.96627474,3.54454374,2.98183298,2.69552922,3.32992387,3.30555749,2.76443577,3.06243467,3.37110639,2.98870611,2.93933558,3.28169894,3.17539883,2.97534275,3.17996502,3.2583921,3.07916689,3.11642456,3.22512794,3.10086131,2.98994303,2.98371911,2.83089113,2.58584046,1
0.5,18,2.8890686,3.50796652,3.52555394,2.62239718,2.75728559,3.44383383,3.36005735,2.60936284,2.9786849,3.55528808,2.98922324,2.70553637,3.34202695,3.31483364,2.77272916,3.07363653,3.38212538,2.99727869,2.94915247,3.29304862,3.18511915,2.98450708,3.19067907,3.26880312,3.08830476,3.12614059,3.23521376,3.109869,2.99872351,2.99318337,2.84053206,2.5965209,1
0.5,19,2.90173197,3.51959062,3.53262854,2.6302166,2.77000999,3.45567846,3.36737514,2.61800098,2.99110317,3.5660181,2.99660826,2.71555686,3.35413265,3.32409477,2.78102398,3.08484936,3.39314127,3.00584173,2.95897579,3.30440569,3.19483423,2.99366832,3.20139647,3.27921081,3.09743714,3.13585806,3.24530053,3.11887121,3.00750351,3.00265479,2.85018015,2.60720706,1
0.5,20,2.91439509,3.53119993,3.53969097,2.63805628,2.78274632,3.46750736,3.37467861,2.62665868,3.00353289,3.5767324,3.00398421,2.72559309,3.36624146,3.33334208,2.78931952,3.09607387,3.40415382,3.01439857,2.96880627,3.31576538,3.20453978,3.00282955,3.21212149,3.28961563,3.10656118,3.14557576,3.25538754,3.12786913,3.01628423,3.01213264,2.85983372,2.61789823,1
0.5,21,2.9270587,3.54279447,3.54673767,2.64591599,2.79549503,3.47932243,3.38196659,2.63533187,3.01596975,3.58743048,3.01135707,2.73564696,3.37835193,3.3425746,2.79761958,3.10731125,3.4151597,3.02294445,2.97864389,3.32713199,3.21423864,3.01198697,3.22285104,3.30001879,3.11567974,3.15529394,3.2654748,3.13686323,3.02506781,3.02161884,2.86949301,2.62859488,1
0.5,22,2.93971801,3.55437565,3.55377722,2.65379119,2.8082509,3.49112511,3.38924503,2.64402056,3.02841616,3.59811687,3.01872039,2.7457118,3.39046621,3.35179472,2.80591822,3.11855817,3.42616463,3.0314827,2.98848557,3.33850098,3.22392988,3.02114391,3.23358822,3.31041908,3.12479019,3.16501427,3.27556562,3.14585328,3.03384876,3.03111172,2.87915993,2.63929462,1
0.5,23,2.95237923,3.56594086,3.56080151,2.66168976,2.82101989,3.50291061,3.39650798,2.65272808,3.04087043,3.6087842,3.02608132,2.75579643,3.40258026,3.36099887,2.81422424,3.12981772,3.43715954,3.04001284,2.9983387,3.34987688,3.23361206,3.03029847,3.24432945,3.3208158,3.13389587,3.1747365,3.28565598,3.15483809,3.04263234,3.04061151,2.88883185,2.65000153,1
0.5,24,2.96504021,3.57749295,3.56781244,2.66960359,2.83379674,3.5146842,3.40375996,2.66145134,3.05333281,3.61943913,3.03343487,2.76589394,3.41469789,3.37018919,2.82252884,3.14108801,3.44815302,3.04853296,3.00819564,3.36125755,3.24328804,3.03944921,3.25507641,3.33121228,3.14299488,3.18445826,3.29574704,3.16382027,3.05141687,3.05011773,2.89850926,2.66071224,1
0.5,25,2.97769737,3.58903074,3.57481527,2.67753863,2.8465836,3.52644205,3.41099882,2.67019272,3.06580448,3.63007689,3.04078269,2.77600932,3.42681789,3.3793633,2.83083463,3.15237093,3.45914364,3.05704641,3.01806045,3.37264442,3.25295591,3.04859877,3.26582909,3.3416059,3.15208578,3.19418001,3.30583978,3.17279744,3.06020021,3.05963159,2.90819454,2.67142749,1
0.5,26,2.99035549,3.60055447,3.58180475,2.68549252,2.85938096,3.53818464,3.41822362,2.67895079,3.07828569,3.64070082,3.04812312,2.78613687,3.43893909,3.38852644,2.83914638,3.16366458,3.47012687,3.06555033,3.02793217,3.3840332,3.2626152,3.05774927,3.27658939,3.35199451,3.16117048,3.20390582,3.31593323,3.18176937,3.06898689,3.06915426,2.91788435,2.68214655,1
0.5,27,3.00301313,3.61206198,3.58878136,2.69346595,2.87218928,3.54991341,3.42543674,2.68772602,3.09077358,3.65130854,3.05545998,2.79628181,3.45106125,3.39767408,2.84745932,3.17496896,3.48110437,3.07404661,3.03781223,3.3954277,3.27226591,3.06689644,3.28735447,3.36238098,3.17024803,3.21363139,3.32602668,3.19073772,3.07777381,3.07868266,2.92758083,2.69287229,1
0.5,28,3.01566863,3.62355733,3.59574795,2.70145845,2.88500595,3.56162763,3.43263674,2.69651842,3.10326958,3.66190076,3.06279159,2.80644274,3.46318674,3.40680695,2.85577488,3.18628502,3.4920783,3.08253407,3.0476985,3.40682697,3.28190899,3.07604122,3.29812574,3.37276506,3.17931938,3.22335958,3.33612347,3.19970036,3.08655977,3.08821988,2.93728352,2.70360065,1
0.5,29,3.02832365,3.63503599,3.60270214,2.70947194,2.89783382,3.57332611,3.43982458,2.70532942,3.11577368,3.67247486,3.07011652,2.81661916,3.47531295,3.41592598,2.86409521,3.19761348,3.50304604,3.09101248,3.05759263,3.41823101,3.29154491,3.08518553,3.30890203,3.38314486,3.18838501,3.2330904,3.34621954,3.2086587,3.09534764,3.09776378,2.94699121,2.7143352,1
0.5,30,3.04097819,3.64650202,3.60964513,2.71750283,2.91066957,3.58501053,3.44700241,2.71415901,3.12828541,3.68303442,3.07743669,2.82681108,3.48743987,3.42502952,2.87241721,3.20895386,3.51400948,3.09948254,3.06749344,3.42963982,3.30117226,3.09432793,3.31968498,3.39352322,3.19744182,3.24281859,3.35631704,3.21761465,3.10413718,3.10731363,2.95670533,2.72507405,1
0.5,31,3.05363083,3.65795302,3.61657715,2.72555399,2.92351532,3.59667921,3.45416546,2.72300339,3.14080572,3.69358039,3.08475208,2.83701801,3.49956822,3.43411899,2.88074207,3.22030449,3.52496767,3.1079464,3.07740259,3.4410522,3.31079102,3.10346937,3.33047223,3.40389681,3.20649338,3.25255251,3.3664155,3.22656417,3.11292815,3.11687303,2.96642447,2.73581576,1
0.5,32,3.06628227,3.66938853,3.62349749,2.7336247,2.9363699,3.60833359,3.46131802,2.73186803,3.15333414,3.704108,3.092062,2.84724212,3.51169944,3.44319367,2.88907027,3.23166704,3.53591967,3.11639929,3.08731961,3.45247102,3.32040095,3.11260796,3.34126759,3.41426945,3.21553707,3.26228404,3.37651539,3.23551106,3.12171936,3.12643814,2.97615004,2.7465632,1
0.5,33,3.07893085,3.68081093,3.63040924,2.74171472,2.9492321,3.61997247,3.46845865,2.74074769,3.16586924,3.71462178,3.09936666,2.85748053,3.52383089,3.45225573,2.89740062,3.24304008,3.54686737,3.12484598,3.09724426,3.46389389,3.33000278,3.12174368,3.35206819,3.42463875,3.22457457,3.27201939,3.38661718,3.24445152,3.13050961,3.13601184,2.98588371,2.75731444,1
0.5,34,3.09158158,3.69221759,3.63730669,2.74982572,2.9621067,3.63159537,3.47558689,2.74964809,3.17841268,3.72511816,3.10666776,2.8677361,3.5359633,3.46130037,2.90573597,3.25442576,3.55780935,3.13328362,3.1071744,3.47531843,3.33959866,3.13088274,3.36287427,3.43500352,3.23360705,3.28175664,3.39671731,3.25338912,3.13930464,3.14559197,2.99561906,2.7680707,1
0.5,35,3.10423088,3.70361137,3.64419508,2.7579546,2.97498941,3.64320469,3.48270226,2.75856352,3.19096303,3.73559904,3.1139636,2.87800741,3.54809737,3.47033191,2.91407371,3.26582265,3.5687449,3.14171243,3.11711431,3.48675013,3.34918332,3.14001656,3.37368703,3.44536471,3.24263,3.29149485,3.4068203,3.26232076,3.14809918,3.15517998,3.00536132,2.77883053,1
0.5,36,3.11687517,3.71498919,3.6510725,2.76610327,2.98787975,3.65479803,3.48980761,2.76749706,3.2035203,3.74606323,3.12125492,2.88829422,3.56023264,3.47935009,2.92241621,3.27723026,3.57967424,3.15013289,3.12706137,3.49818659,3.35876036,3.14914894,3.38450599,3.45572472,3.25164628,3.30123425,3.41692615,3.27125025,3.15689254,3.16477537,3.01511121,2.78959465,1
0.5,37,3.12952256,3.72635317,3.65793896,2.77427244,3.00078011,3.66637492,3.49690056,2.77644944,3.21608639,3.7565124,3.12854195,2.89859724,3.57236719,3.48835135,2.93076038,3.28864908,3.5905993,3.1585474,3.13701773,3.50962567,3.36832881,3.15828276,3.39533043,3.46607876,3.26065683,3.31097794,3.42703104,3.28017306,3.16568971,3.17437816,3.02486396,2.80036354,1
0.5,38,3.14216566,3.73770261,3.6647954,2.78246093,3.01368785,3.67793846,3.50398397,2.78542018,3.2286582,3.76694441,3.13582373,2.90891528,3.58450365,3.49733925,2.93910933,3.3000803,3.60151815,3.16695166,3.14698005,3.52107048,3.37788916,3.16741276,3.40616131,3.4764328,3.26966071,3.32071877,3.43713593,3.28909302,3.17448807,3.18398809,3.03462481,2.81113648,1
0.5,39,3.15480947,3.74903846,3.67164135,2.79066825,3.0266037,3.68948579,3.51105523,2.79440808,3.24123669,3.77735996,3.14310217,2.91925001,3.59664035,3.50631332,2.94746304,3.31152248,3.61243105,3.17534852,3.15695047,3.53251791,3.38744068,3.17654324,3.41699743,3.48678064,3.27865863,3.33046627,3.44724178,3.29800749,3.18328905,3.19360662,3.04438782,2.82191253,1
0.5,40,3.16744804,3.7603581,3.67847872,2.79889584,3.03952837,3.70101714,3.51811576,2.80341339,3.25382233,3.78776026,3.15037608,2.92959905,3.60877633,3.51527309,2.95582128,3.32297707,3.62333775,3.18373656,3.16692901,3.54396963,3.39698315,3.18567228,3.42784166,3.49712563,3.28764772,3.34021378,3.45735216,3.30691767,3.19208837,3.20323372,3.05416012,2.83269191,1
0.5,41,3.18008924,3.77166319,3.68530321,2.80714488,3.0524621,3.712533,3.52516508,2.81243968,3.26641417,3.79814243,3.15764737,2.93996811,3.62091398,3.52421522,2.96418166,3.33444166,3.63423705,3.19211769,3.17691684,3.55542707,3.40651751,3.19479942,3.43868923,3.50746608,3.29663181,3.34996414,3.46746039,3.31582093,3.20089006,3.21286774,3.06393671,2.84347749,1
0.5,42,3.19272661,3.78295422,3.69212055,2.81541324,3.06540298,3.72403431,3.53220415,2.82148075,3.27901268,3.80850983,3.16491461,2.95035028,3.63305092,3.53314662,2.97254825,3.34591675,3.64512992,3.20049095,3.18691349,3.56688738,3.41604185,3.20392561,3.44954515,3.5178051,3.30560875,3.35971498,3.47757006,3.32472324,3.20969367,3.22250795,3.07371879,2.85426688,1
0.5,43,3.20536375,3.79423141,3.69892502,2.82370019,3.07835269,3.73551893,3.53923059,2.83054209,3.29161882,3.81885958,3.17217684,2.96074939,3.64518929,3.54206133,2.98091841,3.35740519,3.6560185,3.20885563,3.19691753,3.5783515,3.42555904,3.21305299,3.46040702,3.52813721,3.31457758,3.3694694,3.48768139,3.3336184,3.21849942,3.23215866,3.08350444,2.86505747,1
0.5,44,3.21799898,3.80549288,3.70572281,2.83200669,3.09130859,3.74698758,3.54624867,2.83962011,3.30423069,3.82919502,3.17943597,2.97116184,3.65732718,3.55096388,2.98929143,3.36890173,3.66690111,3.21721387,3.2069273,3.58981848,3.43506718,3.22217703,3.47127247,3.53846908,3.32354283,3.37922502,3.49779272,3.34251022,3.22730494,3.24181437,3.0932982,2.87585545,1
0.5,45,3.23063302,3.81674027,3.7125082,2.84033442,3.10427356,3.75844145,3.5532558,2.84871769,3.31684852,3.83951187,3.18669248,2.98159313,3.66946411,3.55984783,2.99767089,3.38041329,3.67777586,3.22556233,3.21694779,3.60129118,3.44456625,3.23130226,3.48214674,3.54879427,3.33249807,3.38898325,3.50790668,3.35139751,3.23611283,3.25147724,3.10309553,2.88665605,1
0.5,46,3.24326563,3.82797289,3.71928453,2.84868217,3.11724663,3.76987886,3.56025243,2.8578341,3.32947302,3.84981251,3.19394517,2.99204087,3.68160248,3.56871986,3.00605273,3.39193392,3.68864441,3.23390341,3.22697592,3.61276817,3.4540565,3.24042416,3.49302602,3.55911803,3.34144783,3.39874268,3.51802206,3.36028028,3.24492168,3.26114964,3.1128993,2.89745951,1
0.5,47,3.25589538,3.83919239,3.72605228,2.85704851,3.13022614,3.7813015,3.56723881,2.86696792,3.34210348,3.86009622,3.20119452,3.00250435,3.69373894,3.57757592,3.01444125,3.4034667,3.69950628,3.24223614,3.23701262,3.62424898,3.46353865,3.24954629,3.5039115,3.5694375,3.35039234,3.40850496,3.52813554,3.36915803,3.25373411,3.2708292,3.12270594,2.90826631,1
0.5,48,3.26852322,3.85039473,3.73281193,2.86543727,3.14321232,3.79270506,3.57421541,2.87612104,3.35473919,3.87036276,3.2084415,3.01298428,3.7058754,3.58641791,3.02283525,3.41500998,3.71035957,3.25056171,3.24705982,3.63573217,3.47300911,3.25866818,3.51480508,3.57975292,3.35932732,3.41827011,3.53825188,3.37803173,3.26254654,3.28051662,3.13251972,2.91907763,1
0.5,49,3.28114963,3.86158466,3.73956013,2.873842,3.15620708,3.80409741,3.58118057,2.88528967,3.36738229,3.88061571,3.21568346,3.02347851,3.71801281,3.59524632,3.03123116,3.42656469,3.72120905,3.25887966,3.25711298,3.64721966,3.48247218,3.26778913,3.52570391,3.59006357,3.36825609,3.42803764,3.54837084,3.38690019,3.2713604,3.29021335,3.14233971,2.92989206,1
0.5,50,3.2937746,3.87275934,3.74630022,2.8822701,3.16920948,3.81546926,3.5881362,2.89448094,3.38003159,3.89084816,3.22292352,3.03399038,3.73014784,3.60405803,3.03963518,3.43813133,3.73204947,3.26718998,3.2671771,3.65871072,3.49192405,3.27690887,3.53660965,3.60037088,3.37717819,3.43780684,3.5584898,3.39576387,3.28017545,3.29991579,3.15216398,2.94071031,1
0.5,51,3.30639696,3.88392043,3.75303102,2.89071631,3.18221831,3.82682991,3.59508324,2.90368724,3.39268422,3.90106702,3.23016191,3.04451704,3.74228334,3.61285782,3.04804301,3.44970703,3.74288344,3.27549171,3.27724743,3.67020559,3.50137186,3.28602958,3.54751921,3.61067343,3.38609552,3.44757962,3.56860828,3.40462208,3.28899431,3.30962753,3.16199255,2.95153093,1
0.5,52,3.31901932,3.89506507,3.75975275,2.89918399,3.19523406,3.83816981,3.60201931,2.9129138,3.40534306,3.91126657,3.23739839,3.05506325,3.75441742,3.62163973,3.05645609,3.46129584,3.75371027,3.28378725,3.28732824,3.68170404,3.51080656,3.2951479,3.55843639,3.62097216,3.39500475,3.45735407,3.57872868,3.41347742,3.29781246,3.319345,3.17182565,2.96235728,1
0.5,53,3.33164024,3.90619659,3.76646543,2.90767097,3.20825696,3.84949493,3.6089468,2.92216039,3.41800809,3.92144895,3.24462986,3.065624,3.76655149,3.63040781,3.0648737,3.47289562,3.76453018,3.29207325,3.29741788,3.69320655,3.5202322,3.30426693,3.56936049,3.63126683,3.4039073,3.46713161,3.58884978,3.42232656,3.30663466,3.32907152,3.18166375,2.97318554,1
0.5,54,3.34425807,3.91731238,3.77316952,2.91617823,3.2212863,3.86080456,3.61586547,2.93142486,3.43067884,3.93161583,3.25185943,3.07619929,3.77868366,3.63916349,3.07329774,3.4845047,3.77534246,3.300354,3.30751634,3.70471072,3.52964878,3.31338596,3.58029127,3.64155769,3.41280317,3.47691083,3.59897232,3.43117237,3.31545877,3.33880568,3.19150758,2.98401833,1
0.5,55,3.35687399,3.92841387,3.77986479,2.92470527,3.23432207,3.87209678,3.62277412,2.94070697,3.44335341,3.94176555,3.25908947,3.08679247,3.79081368,3.64790154,3.08172679,3.49612617,3.78614783,3.30862713,3.31762362,3.71621966,3.53905582,3.32250404,3.59122753,3.65184259,3.42169237,3.48669434,3.6090951,3.44001102,3.32428336,3.34854937,3.20135617,2.99485302,1
0.5,56,3.36948681,3.93950057,3.78655338,2.93325424,3.24736357,3.88337398,3.6296742,2.95000744,3.45603228,3.95189881,3.26631427,3.09739971,3.80294442,3.65662909,3.09016228,3.5077579,3.79694605,3.31689072,3.32773781,3.7277317,3.54845667,3.33162165,3.60216856,3.66212535,3.43057513,3.49647856,3.6192193,3.44884872,3.33311129,3.3582983,3.2112093,3.00569224,1
0.5,57,3.38209867,3.95057344,3.79323292,2.94182158,3.26041222,3.89463425,3.63656473,2.95932794,3.46871924,3.9620142,3.27353811,3.10802507,3.81507349,3.66533828,3.09860134,3.51940107,3.80773735,3.32514954,3.33786416,3.73924589,3.55784416,3.34073877,3.61311865,3.67240214,3.43944979,3.50626588,3.62934542,3.45767927,3.34193945,3.36805654,3.22106886,3.01653409,1
0.5,58,3.39470744,3.9616313,3.79990458,2.95040941,3.27346659,3.90587831,3.64344692,2.96866703,3.48140907,3.97211218,3.28075981,3.11866713,3.82720137,3.6740346,3.1070478,3.53105593,3.81851983,3.33339882,3.34799862,3.7507658,3.5672226,3.34985495,3.62407494,3.68267584,3.448318,3.51605654,3.63947248,3.4665041,3.35076952,3.37782335,3.23093295,3.02737904,1
0.5,59,3.40731668,3.97267413,3.80656576,2.9590168,3.28652906,3.9171052,3.65031767,2.97802544,3.49410415,3.98219275,3.28797984,3.12932634,3.83932734,3.68271446,3.11549973,3.54272079,3.82929444,3.34164095,3.3581419,3.76228786,3.57659364,3.35897255,3.63503599,3.692945,3.45718193,3.52585053,3.64959884,3.47532582,3.3596034,3.38759637,3.24080014,3.0382278,1
0.5,60,3.41992331,3.98370218,3.81321955,2.96764612,3.29959631,3.92831612,3.65718341,2.98740244,3.50680208,3.99225593,3.29520011,3.13999987,3.85145092,3.69138122,3.12395859,3.55439663,3.84006262,3.34987688,3.36829329,3.77381206,3.5859549,3.36808991,3.64600253,3.70320702,3.46603823,3.53564787,3.65972614,3.48414207,3.36843896,3.39737797,3.25067234,3.04908013,1
0.5,61,3.43252707,3.99471664,3.81986594,2.97629333,3.31266928,3.9395113,3.66403937,2.99679732,3.5195055,4.00230265,3.30241776,3.15069056,3.86357307,3.70003366,3.13242388,3.56608391,3.8508215,3.35810447,3.37845612,3.78533888,3.59530377,3.37720728,3.65697908,3.71346664,3.47488546,3.54544783,3.66985726,3.49295354,3.37727523,3.40716815,3.26055026,3.05993414,1
0.5,62,3.44512892,4.00571632,3.82650471,2.98496294,3.32574892,3.95068932,3.67088556,3.00621223,3.53221464,4.01233292,3.30963278,3.16139674,3.87569284,3.70867062,3.14089513,3.57778072,3.86157179,3.36632514,3.38862824,3.79687071,3.60464573,3.38632441,3.66795921,3.72372031,3.48372841,3.55524969,3.67998552,3.50176001,3.38611698,3.41696692,3.27043104,3.07079124,1
0.5,63,3.45772839,4.01670074,3.83313513,2.99365044,3.33883429,3.96185112,3.67772388,3.01564431,3.54492831,4.02234602,3.31684589,3.17211914,3.88781381,3.71729326,3.14936924,3.58948922,3.87231779,3.37453985,3.39880753,3.80840492,3.61397696,3.39543962,3.6789465,3.73397255,3.49256492,3.56505442,3.6901176,3.5105629,3.3949573,3.42677236,3.28031802,3.08165193,1
0.5,64,3.47032595,4.02766991,3.83975983,3.00236106,3.35192299,3.97299409,3.68455601,3.02509904,3.55764341,4.0323391,3.32406139,3.18285966,3.89992952,3.72590113,3.15785384,3.60120893,3.88305211,3.38274622,3.40899849,3.81994104,3.62329865,3.4045577,3.68993998,3.74421597,3.5013938,3.57486391,3.70024943,3.51935911,3.40380239,3.43658686,3.29020882,3.09251618,1
0.5,65,3.48292017,4.03862572,3.84637618,3.01109052,3.36501861,3.98412299,3.69137764,3.03456903,3.57036495,4.04231882,3.3312726,3.19361258,3.91204405,3.73449683,3.16634321,3.61293697,3.89377975,3.39094734,3.41919756,3.83148003,3.63261223,3.41367555,3.70093966,3.75445509,3.51021576,3.58467555,3.71038246,3.52815294,3.41264868,3.44640779,3.30010486,3.10338235,1
0.5,66,3.49551511,4.04956722,3.85298443,3.01984048,3.37811947,3.9952333,3.69819331,3.04406023,3.58308935,4.05227852,3.33848619,3.20438528,3.92415428,3.74307489,3.1748414,3.62467933,3.90449858,3.39913845,3.42940593,3.84302187,3.64191413,3.4227941,3.71194625,3.7646904,3.51903343,3.59449148,3.72051477,3.53693914,3.42149878,3.45623779,3.3100028,3.11425185,1
0.5,67,3.50810623,4.06049204,3.85958481,3.02861023,3.39122534,4.00632763,3.70500112,3.05357003,3.59581804,4.06222105,3.34569597,3.21517277,3.93626595,3.75164032,3.18334293,3.63642836,3.91521001,3.40732503,3.43962502,3.854568,3.6512084,3.43191099,3.72295761,3.77492094,3.52784395,3.60430861,3.73064852,3.54572272,3.43034983,3.46607494,3.31990719,3.12512565,1
0.5,68,3.52069378,4.07140541,3.86617994,3.03739882,3.40433741,4.01740646,3.71179938,3.06309772,3.60855031,4.07214689,3.3529067,3.22597766,3.94837284,3.76018929,3.19185281,3.64819193,3.92591333,3.41550422,3.44985247,3.86611414,3.66049051,3.4410305,3.73397827,3.78514457,3.53664494,3.6141324,3.74078584,3.55449891,3.43920231,3.47592306,3.32981634,3.13599873,1
