tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,10,3.36907244,-2.51614714,-2.71010923,-0.544584334,-1.17431068,1.54216504,5.06160212,-3.46218896,1.54178679,3.58927512,5.74394274,-1.81863666,0.235611558,3.20062828,6.02817822,0.589372993,1.18180668,3.90827084,4.4998517,2.1213038,2.38359499,3.65244532,3.80335999,3.1696074,3.07209158,2.90604854,2.07161641,1.30686259,1.09678066,1.2814796,2.05901003,3.77440524,17,1,1
0.01,11,3.34555459,-2.55012679,-2.68893695,-0.550761223,-1.16923845,1.56997144,5.04320717,-3.49048162,1.5463233,3.63831878,5.72773123,-1.86027348,0.25558719,3.23145843,6.03727484,0.567628145,1.1912961,3.93225837,4.51468039,2.11625361,2.391083,3.67128634,3.81774449,3.17415786,3.07689428,2.91057563,2.07260752,1.30947006,1.10394728,1.29347301,2.07977271,3.7994566,17,1,1
0.01,12,3.3248198,-2.57996631,-2.67061424,-0.555678368,-1.1640445,1.59943306,5.02414131,-3.5203042,1.54888821,3.68608379,5.71095467,-1.90031457,0.276185095,3.26590133,6.04395008,0.545009434,1.20275426,3.95762372,4.52757406,2.1106801,2.39960694,3.69060731,3.83130503,3.17807531,3.08204651,2.91587257,2.07438684,1.31264031,1.11132252,1.30542362,2.10013628,3.82371068,17,1,1
0.01,13,3.29531336,-2.61855149,-2.64501476,-0.563751817,-1.15904176,1.62571204,5.00448179,-3.54762769,1.55389249,3.73626804,5.69351625,-1.9442209,0.294896185,3.29285836,6.05529118,0.52375555,1.20989621,3.98019099,4.54465961,2.10598111,2.40584302,3.70902133,3.84672117,3.18322682,3.08622384,2.91922879,2.07427716,1.31457114,1.11830068,1.31770253,2.12191486,3.84955549,17,1,1
0.01,14,3.27007484,-2.65135503,-2.62364101,-0.569984555,-1.15392625,1.65402579,4.98431444,-3.57681775,1.55641913,3.78454876,5.67562628,-1.98577881,0.314445436,3.32468438,6.06338215,0.50130862,1.21974349,4.00468111,4.5590992,2.10048699,2.41347361,3.72813463,3.86103988,3.18747663,3.09088802,2.92372799,2.07529783,1.31724691,1.12553275,1.32986832,2.14301848,3.87422681,17,1,1
0.01,15,3.24497533,-2.68296742,-2.60278225,-0.575976312,-1.14874232,1.6829071,4.96343851,-3.60660744,1.55796158,3.83236766,5.65716314,-2.02701449,0.334019721,3.35754991,6.07065725,0.478414565,1.23007822,4.02960253,4.57306385,2.09477472,2.42135692,3.74741292,3.87513542,3.19151855,3.09563875,2.92838144,2.07643533,1.32007802,1.13291156,1.34213877,2.16416049,3.89862823,17,1,1
0.01,16,3.22017717,-2.7133913,-2.58264804,-0.581646383,-1.14354575,1.71215117,4.94206619,-3.63689089,1.55857837,3.879529,5.63828087,-2.06775331,0.353466153,3.3913734,6.07714558,0.455217063,1.24092495,4.05497169,4.58645248,2.08882737,2.42953539,3.76689982,3.88901997,3.19532442,3.10044193,2.93321466,2.07774878,1.32303703,1.1403439,1.35442722,2.18526602,3.92271948,17,1,1
0.01,17,3.1929152,-2.74534059,-2.56084132,-0.588025689,-1.13838053,1.7408663,4.92003679,-3.66686797,1.55912793,3.92703271,5.61878014,-2.10935593,0.372439981,3.42387676,6.08436537,0.432056695,1.25093412,4.07988405,4.60067749,2.08291864,2.43723726,3.78627253,3.90329337,3.1992898,3.10499406,2.93764973,2.07866144,1.32571399,1.14769328,1.36684299,2.20678806,3.94702935,17,1,1
0.01,18,3.16312146,-2.77880788,-2.53740048,-0.595090687,-1.13327134,1.7690202,4.89736223,-3.69655824,1.55959368,3.97483802,5.59865808,-2.15184593,0.390911698,3.45499492,6.0923996,0.408982068,1.26005065,4.10426617,4.61580133,2.07710576,2.44443393,3.80548334,3.91798425,3.20347404,3.10926795,2.94159961,2.07916975,1.32818043,1.1549896,1.37937248,2.22871208,3.97153449,17,1,1
0.01,19,3.13704991,-2.80761814,-2.51742291,-0.600643575,-1.12797129,1.79902065,4.87401724,-3.72788286,1.55790293,4.02092981,5.57824135,-2.19227242,0.409875065,3.49016356,6.09749889,0.384900302,1.27145004,4.13036871,4.6285615,2.07060099,2.45287919,3.82534027,3.9316721,3.20687222,3.11402965,2.94653463,2.08054805,1.33125603,1.16258121,1.39190149,2.25014353,3.99512601,17,1,1
0.01,20,3.10511327,-2.84104347,-2.49322557,-0.608000457,-1.12289453,1.82711709,4.85010767,-3.75786233,1.55719721,4.06829119,5.55709267,-2.23505569,0.427782625,3.5210743,6.10541534,0.361548275,1.28033102,4.15478706,4.64384794,2.06455731,2.45996785,3.84469938,3.94649601,3.21092319,3.11812329,2.95029402,2.0808351,1.33361018,1.169927,1.40464914,2.27248526,4.01944304,17,1,1
0.01,21,3.07312107,-2.87348437,-2.4695003,-0.61511898,-1.11779642,1.85556722,4.82556677,-3.78830051,1.55556285,4.11509609,5.53546238,-2.27753186,0.445544571,3.55274463,6.1126709,0.337842941,1.28955686,4.17954731,4.65876865,2.05829811,2.46721292,3.86419344,3.96119022,3.21480536,3.12224007,2.95415068,2.08121586,1.33606231,1.17734408,1.41745567,2.29485941,4.04346848,17,1,1
0.01,22,3.04520512,-2.90126657,-2.44933105,-0.620723665,-1.11246276,1.88590038,4.80037165,-3.82032776,1.5517323,4.16008091,5.51367378,-2.31782031,0.463775009,3.58854866,6.11683035,0.31306082,1.30111921,4.20610905,4.67125463,2.05135131,2.47574139,3.88432503,3.97482204,3.21789098,3.12686706,2.9590497,2.08256912,1.33917189,1.18501151,1.43016911,2.3166163,4.06655073,17,1,1
0.01,23,3.01864839,-2.92699265,-2.43055463,-0.62570703,-1.10699737,1.917135,4.77449322,-3.85316873,1.54658043,4.20408869,5.49163628,-2.35709548,0.481985599,3.62618995,6.11944294,0.287799984,1.31372225,4.23353148,4.6825695,2.04407835,2.48487258,3.90476608,3.98796916,3.2206316,3.13171768,2.96432066,2.08426404,1.34258378,1.1928519,1.44293416,2.33823943,4.0892005,17,1,1
0.01,24,2.98341656,-2.95932865,-2.40572858,-0.633239686,-1.10192895,1.94560623,4.74791145,-3.8841145,1.54301465,4.25013161,5.4684906,-2.40005302,0.49887535,3.65758348,6.12645769,0.263551384,1.32255042,4.25834703,4.69781256,2.0374496,2.4918685,3.92443585,4.00292015,3.22435045,3.13551378,2.9678545,2.08437204,1.34491491,1.2003144,1.45602536,2.36121869,4.11289692,17,1,1
0.01,25,2.95476222,-2.98515487,-2.38618374,-0.638524175,-1.09647965,1.9767319,4.72073936,-3.91714764,1.53665042,4.29355955,5.44556904,-2.43963289,0.516387641,3.69483304,6.12897396,0.238017201,1.33479047,4.28575468,4.70937157,2.02999568,2.50083756,3.94496751,4.01618624,3.22698426,3.14019728,2.97294211,2.08585429,1.34819186,1.20815611,1.46896219,2.38321471,4.135324,17,1,1
0.01,26,2.91643453,-3.01767993,-2.35917807,-0.647421479,-1.0912745,2.00473595,4.69286489,-3.94794726,1.53211355,4.33929873,5.4215188,-2.48316813,0.532985628,3.72501779,6.13659334,0.213539571,1.34284604,4.31029606,4.72540426,2.02318859,2.5073328,3.96462774,4.03158903,3.23074603,3.1436224,2.97601795,2.08558273,1.35031736,1.21561742,1.48226857,2.40671206,4.15884638,17,1,1
0.01,27,2.88992143,-3.04045272,-2.34291482,-0.650827885,-1.08589518,2.03726959,4.66446257,-3.9824338,1.52324462,4.38069725,5.3981266,-2.52111292,0.549771369,3.76541018,6.13632917,0.187149301,1.3567462,4.33911991,4.7349987,2.01516294,2.51732159,3.98570967,4.043993,3.23274159,3.14870834,2.98178697,2.0876317,1.35406315,1.2237134,1.49528289,2.42847681,4.18044138,17,1,1
0.01,28,2.84772134,-3.07395363,-2.31406212,-0.660588264,-1.08082533,2.06455183,4.63531494,-4.01304483,1.51784551,4.42619276,5.37304115,-2.56561995,0.565579414,3.79396701,6.14492226,0.162557721,1.36368656,4.36308575,4.75216484,2.00825715,2.52313948,4.00528622,4.05999374,3.23660493,3.15166068,2.98428988,2.08689427,1.35588598,1.23110557,1.50883222,2.45262885,4.20382738,17,1,1
0.01,29,2.81849527,-3.09685183,-2.29574704,-0.665243089,-1.07521737,2.09688759,4.60541677,-4.04746628,1.50782955,4.46722889,5.34885979,-2.60402656,0.582085133,3.83340597,6.14496756,0.135940164,1.37698805,4.39176464,4.76229143,2.00008011,2.53279805,4.02639246,4.07267618,3.23860669,3.15648508,2.98968005,2.08859944,1.3594718,1.23921704,1.5220319,2.47483492,4.22524357,17,1,1
0.01,30,2.78272581,-3.1238687,-2.2732358,-0.671751738,-1.06992066,2.12723351,4.57485914,-4.08063316,1.49861431,4.50945091,5.3237133,-2.6449821,0.597670496,3.86854053,6.14811897,0.109803878,1.38763416,4.41868401,4.77527046,1.99214458,2.54083204,4.04703474,4.08679724,3.24119854,3.16038799,2.99382186,2.08927035,1.3623184,1.24706173,1.5355103,2.49808264,4.24717712,17,1,1
0.01,31,2.74183822,-3.1537292,-2.24773717,-0.679576159,-1.06487989,2.15612459,4.54361677,-4.11298704,1.48976994,4.55236626,5.29773569,-2.68784237,0.612424612,3.90037489,6.15371752,0.0841055512,1.39619517,4.44415283,4.79046202,1.98453581,2.54765296,4.06722975,4.10192728,3.24430108,3.1636889,2.99699116,2.0890553,1.36456823,1.25471961,1.54923832,2.52216744,4.26937819,17,1,1
0.01,32,2.71558332,-3.17211366,-2.23252749,-0.682792902,-1.05893755,2.19042945,4.51168442,-4.14900637,1.47615182,4.59048891,5.27326584,-2.72382498,0.628368437,3.94375944,6.1498642,0.0562755391,1.41174173,4.47498369,4.79777956,1.97541475,2.55871844,4.08920908,4.11341572,3.2453351,3.16903734,3.00336099,2.09156322,1.36878324,1.2631954,1.56255472,2.54404569,4.28966999,17,1,1
0.01,33,2.67397642,-3.20061874,-2.20749927,-0.690402448,-1.05386615,2.21976161,4.47906208,-4.18192625,1.46545112,4.63213921,5.246737,-2.76620674,0.642566741,3.97643828,6.15439987,0.0300175138,1.42069113,4.50102425,4.81241465,1.96737671,2.56576848,4.10971308,4.12838888,3.24810576,3.17228723,3.00660825,2.09144473,1.37116396,1.27097523,1.57644331,2.56830812,4.31130695,17,1,1
0.01,34,2.64039063,-3.22266054,-2.18812919,-0.695445538,-1.04823279,2.25222778,4.44565344,-4.21692562,1.45172739,4.67088461,5.220994,-2.8047061,0.657233119,4.0155673,6.15346766,0.00254213507,1.43351257,4.5301137,4.82257414,1.9585017,2.57522225,4.1312108,4.14126062,3.24972057,3.17671537,3.0116384,2.09282565,1.3746351,1.27921474,1.59012604,2.59137464,4.33181286,17,1,1
0.01,35,2.60426021,-3.24570417,-2.16755843,-0.701026142,-1.0427376,2.28402281,4.41166925,-4.25161028,1.43772686,4.70952606,5.1948123,-2.84392142,0.67129612,4.05330658,6.15340614,-0.0249035731,1.44542909,4.55869865,4.83363771,1.94959843,2.5841372,4.15262604,4.15459347,3.25142789,3.18082404,3.01628304,2.09384489,1.37783909,1.28738081,1.60395598,2.61486053,4.35226679,17,1,1
0.01,36,2.56613898,-3.2692225,-2.14611959,-0.706982493,-1.03729725,2.31555152,4.37686348,-4.28623295,1.42315102,4.74792862,5.16821051,-2.88363576,0.684889495,4.09020042,6.15381193,-0.0523960404,1.45675457,4.58697796,4.84526587,1.94066203,2.59270763,4.17398691,4.16824436,3.25322032,3.1846745,3.02057242,2.0946126,1.38092422,1.29553282,1.617926,2.63869929,4.37260771,17,1,1
0.01,37,2.53073764,-3.29017973,-2.12677169,-0.711975634,-1.03163218,2.34824038,4.34142494,-4.32159567,1.40698802,4.78484869,5.14189339,-2.92176056,0.69838202,4.129529,6.15189743,-0.0803969428,1.46954453,4.61653519,4.85507154,1.9313488,2.60225296,4.19578886,4.18100834,3.25451469,3.18901634,3.02554035,2.09588361,1.38441873,1.30391419,1.63189185,2.66215611,4.39238834,17,1,1
0.01,38,2.48310328,-3.31833982,-2.10098243,-0.720348418,-1.0274477,2.37621403,4.30606508,-4.35486984,1.39308786,4.82372046,5.11422396,-2.96472263,0.710134029,4.15993595,6.15730953,-0.106987447,1.47684062,4.64193296,4.87101316,1.92291963,2.6084218,4.21636343,4.19672632,3.2571137,3.19154263,3.02807283,2.09517527,1.38635266,1.31152296,1.64616573,2.6874423,4.41281033,17,1,1
0.01,39,2.44830108,-3.33731174,-2.08297515,-0.724944413,-1.02201152,2.40933967,4.26949883,-4.39091444,1.37490845,4.85868168,5.0880599,-3.00176263,0.722948611,4.20043802,6.15386343,-0.135355726,1.49029112,4.67226553,4.87974548,1.9132179,2.61847925,4.23853254,4.2090106,3.25796199,3.19606495,3.03341675,2.09670997,1.39000249,1.31996167,1.66017342,2.71087074,4.43196201,17,1,1
0.01,40,2.41590261,-3.35420918,-2.06664658,-0.728672445,-1.01621103,2.44361877,4.23217392,-4.42749453,1.35525274,4.89229107,5.06219196,-3.03740907,0.735587478,4.24305105,6.14825153,-0.164159581,1.50500011,4.70377398,4.88678312,1.9031806,2.62943125,4.26113224,4.22049856,3.2583642,3.20101595,3.03934717,2.09868574,1.39401615,1.32861614,1.67420042,2.73398089,4.45065594,17,1,1
0.01,41,2.37423778,-3.37600756,-2.04549074,-0.73492372,-1.01156211,2.47449636,4.19466305,-4.46259308,1.33688927,4.92721844,5.03520679,-3.07661223,0.747012615,4.27931595,6.14787674,-0.192073479,1.51576471,4.73231363,4.89829159,1.89369249,2.63791585,4.28286982,4.23414898,3.25968289,3.20460749,3.04343724,2.09918666,1.39695561,1.33678472,1.68851054,2.75847864,4.46966076,17,1,1
0.01,42,2.33133841,-3.39778924,-2.02415109,-0.741302371,-1.00705981,2.50501585,4.15669632,-4.4975853,1.3179462,4.96155739,5.00808001,-3.11594391,0.757911026,4.31498384,6.14775467,-0.220075771,1.52610672,4.76068068,4.91017866,1.88410366,2.64612675,4.30459785,4.2480402,3.2609818,3.20798802,3.04737592,2.09962034,1.3998034,1.3448801,1.70286763,2.78316164,4.48838854,17,1,1
0.01,43,2.2954824,-3.41465044,-2.00693345,-0.745511532,-1.00151551,2.53880906,4.11734152,-4.5340786,1.2961756,4.99348307,4.98181581,-3.15192604,0.76916486,4.35637045,6.14225912,-0.249138042,1.53990602,4.79200983,4.9177742,1.87376392,2.65663028,4.32729626,4.25987816,3.26127601,3.21255827,3.0528748,2.10123372,1.40361953,1.35353017,1.71719027,2.80689311,4.50639868,17,1,1
0.01,44,2.25275207,-3.43472981,-1.98647881,-0.751456439,-0.996851087,2.570081,4.07779646,-4.56952095,1.27511001,5.02607727,4.9547596,-3.19038987,0.779416859,4.39314365,6.14061069,-0.277586818,1.55084574,4.82117653,4.92861223,1.86381018,2.66537261,4.34939861,4.27325249,3.26216602,3.21615171,3.05708551,2.10177159,1.40661108,1.36180055,1.7317313,2.83165336,4.52443504,17,1,1
0.01,45,2.21776509,-3.4498024,-1.9703232,-0.755103409,-0.991056025,2.60475564,4.03690004,-4.60636759,1.25120294,5.05611181,4.92874479,-3.22528434,0.789980769,4.4358573,6.13321209,-0.307123393,1.56535411,4.85348368,4.93493271,1.8530395,2.67646646,4.37251616,4.28452969,3.26202726,3.22094488,3.06293321,2.1036613,1.4107033,1.3706516,1.7461834,2.85533476,4.54179907,17,1,1
0.01,46,2.17800689,-3.46789145,-1.95204484,-0.75854367,-0.984748304,2.6389904,3.99467897,-4.64310789,1.22700512,5.08630943,4.90184546,-3.26231289,0.799245298,4.47573757,6.12792253,-0.336346328,1.57820547,4.88464212,4.94300938,1.84240246,2.68657303,4.39534807,4.29665518,3.26218963,3.22520447,3.06803679,2.10485053,1.4142524,1.37927639,1.76082432,2.87969208,4.55896902,17,1,1
0.01,47,2.12675858,-3.48927283,-1.92809677,-0.767279923,-0.98208046,2.66631365,3.95467806,-4.67706251,1.20544326,5.1179924,4.87426329,-3.30268264,0.808304489,4.50769377,6.13022852,-0.364670753,1.58584309,4.91156769,4.95754194,1.83248127,2.69317102,4.41694117,4.31192923,3.26352978,3.22742796,3.07068491,2.1042316,1.41640341,1.38720846,1.77581048,2.9058814,4.57632399,17,1,1
0.01,48,2.09128666,-3.50355768,-1.91306019,-0.769477248,-0.975130677,2.70297909,3.91046739,-4.71463728,1.17816651,5.14547539,4.84816313,-3.33712888,0.817107677,4.55108833,6.12079334,-0.394606173,1.60083997,4.94488716,4.96249628,1.82123089,2.70488954,4.44054842,4.3225565,3.26288533,3.23247409,3.07683992,2.10624266,1.42067552,1.39626789,1.79050612,2.9296813,4.59268188,17,1,1
0.01,49,2.04909015,-3.51973653,-1.89477658,-0.774358749,-0.970082998,2.73579526,3.86720228,-4.75067043,1.15198958,5.17345619,4.82164907,-3.37350321,0.825550795,4.59016418,6.11540556,-0.424194425,1.61293614,4.97598076,4.97095633,1.81023657,2.71465898,4.46355343,4.33492947,3.26282072,3.23638511,3.08163929,2.1071887,1.42409933,1.40492451,1.8054384,2.95456266,4.60895824,17,1,1
0.01,50,2.00318384,-3.53703737,-1.87512648,-0.780039012,-0.965557694,2.7673161,3.82356429,-4.78625584,1.12573159,5.20120525,4.79487896,-3.41097784,0.833336353,4.62685633,6.1119957,-0.453549653,1.62356496,5.00598049,4.98106718,1.79936612,2.72351122,4.4862833,4.34810495,3.26298928,3.23972988,3.08575869,2.10762954,1.4271574,1.41341603,1.82052529,2.98000216,4.62492466,17,1,1
0.01,51,1.95968628,-3.55236816,-1.85695887,-0.78490299,-0.960554004,2.80025315,3.77877641,-4.82227612,1.09776497,5.22753382,4.76853466,-3.44710803,0.840951025,4.66576624,6.10611343,-0.483406603,1.635463,5.03729963,4.98934603,1.78807759,2.73329186,4.50949478,4.36040926,3.26268697,3.24356294,3.09050941,2.1085,1.43057311,1.42214227,1.83567059,3.00518036,4.6405158,17,1,1
0.01,52,1.91693521,-3.56665802,-1.83946621,-0.789413393,-0.95537442,2.83370757,3.73323536,-4.85833311,1.06866825,5.25278378,4.74252748,-3.48255086,0.848228753,4.70544815,6.09912109,-0.513431072,1.64778638,5.06915665,4.99683952,1.77660584,2.74342394,4.53290367,4.37239265,3.26218915,3.24751949,3.0954423,2.10956645,1.43417859,1.43097973,1.85086572,3.03028059,4.65574551,17,1,1
0.01,53,1.8763231,-3.57929802,-1.8231976,-0.793231785,-0.949775755,2.86830473,3.68673635,-4.89456511,1.03806925,5.27670813,4.71698427,-3.51678133,0.85528326,4.74700356,6.08989143,-0.543843746,1.66117322,5.10218,5.00268269,1.7647984,2.75440431,4.55675507,4.38356447,3.26126647,3.25192428,3.10090876,2.1109705,1.4381237,1.44007671,1.86612725,3.05511355,4.67061472,17,1,1
0.01,54,1.83601093,-3.59121966,-1.807289,-0.796841502,-0.944064915,2.90323997,3.63946867,-4.93070889,1.00644386,5.29964161,4.69172382,-3.55054951,0.861960828,4.78902245,6.07977629,-0.574408352,1.67478919,5.1356492,5.00791883,1.75279927,2.76566052,4.58080769,4.39441824,3.26013589,3.25648546,3.10657144,2.1124599,1.44212139,1.44921422,1.88143277,3.07993269,4.68516874,17,1,1
0.01,55,1.7865566,-3.60653973,-1.78803682,-0.802521288,-0.939797521,2.93460131,3.59242439,-4.96589279,0.975966692,5.32317448,4.66555119,-3.58754873,0.867618978,4.82487869,6.07552099,-0.604442418,1.684659,5.16600418,5.01791573,1.74118805,2.77430534,4.60398579,4.40768003,3.25977135,3.25945187,3.11043429,2.11268377,1.44509614,1.4578166,1.89703214,3.10610223,4.69923973,17,1,1
0.01,56,1.73963416,-3.61998963,-1.77015829,-0.807420731,-0.935035467,2.96735835,3.54423118,-5.00131464,0.943830311,5.34524584,4.63998747,-3.62317705,0.8730883,4.86280727,6.06881618,-0.634832919,1.695701,5.19760132,5.02608919,1.72925496,2.78386736,4.62759495,4.42004395,3.25899172,3.26294422,3.11489463,2.1132853,1.44843745,1.4666959,1.91270804,3.13197899,4.71293116,17,1,1
0.01,57,1.69464993,-3.63196921,-1.7534045,-0.811691284,-0.929926038,3.00099182,3.4953084,-5.03668547,0.910387754,5.36601448,4.61497211,-3.65767312,0.878288269,4.90232372,6.06008625,-0.665509641,1.70768178,5.23029327,5.03270578,1.71696115,2.7942071,4.65165472,4.43167448,3.25778723,3.26681519,3.11986613,2.11424565,1.45206654,1.47574079,1.92838752,3.15758228,4.72627068,17,1,1
0.01,58,1.65766692,-3.63989592,-1.73980188,-0.813943386,-0.923340559,3.03842473,3.44448614,-5.07260227,0.873929203,5.38444424,4.59127522,-3.68867993,0.883696496,4.9478898,6.04472637,-0.69683224,1.72312629,5.2663002,5.03427029,1.70419192,2.80721569,4.6766901,4.44075441,3.25573945,3.27224612,3.12648058,2.11638403,1.45681059,1.48546445,1.94400489,3.18211389,4.73953199,17,1,1
0.01,59,1.60223675,-3.65522408,-1.72053874,-0.819599807,-0.919647872,3.06836677,3.39520192,-5.10706568,0.840690613,5.40487051,4.56540632,-3.72669435,0.886840999,4.98076916,6.04227448,-0.727177918,1.73086786,5.29562044,5.04615593,1.69216394,2.81461859,4.69985104,4.45502472,3.25522161,3.27432442,3.12951422,2.11595011,1.45927083,1.49390244,1.96009004,3.2092824,4.75171709,17,1,1
0.01,60,1.56633782,-3.66118479,-1.70714986,-0.822093189,-0.912968516,3.10646462,3.34279013,-5.14241123,0.80233711,5.42109299,4.54273272,-3.75640035,0.892118633,5.02725744,6.02488565,-0.758701921,1.74692953,5.33268452,5.04613924,1.67897666,2.82836628,4.72542667,4.46333885,3.25266838,3.28010941,3.13656855,2.11829472,1.46424413,1.50388086,1.97591162,3.23378253,4.76435757,17,1,1
0.01,61,1.51344955,-3.67408586,-1.68958211,-0.826813221,-0.908726752,3.13792324,3.29176378,-5.17671347,0.7665326,5.43899059,4.51786137,-3.79269981,0.894666493,5.06247568,6.01922894,-0.789565861,1.75592947,5.36362553,5.0557189,1.66642416,2.83687139,4.74919891,4.47651291,3.25159812,3.28277564,3.14024305,2.11827636,1.4671582,1.51265776,1.99213135,3.2606647,4.77578449,17,1,1
0.01,62,1.46488202,-3.68433452,-1.67322123,-0.831064999,-0.903891325,3.17124319,3.2394321,-5.2109623,0.728994012,5.45512962,4.49413967,-3.82685685,0.897642851,5.10058165,6.010005,-0.82068491,1.76673079,5.39639711,5.06243467,1.65353918,2.84686708,4.77362251,4.48825026,3.24991322,3.28625131,3.14488697,2.11895013,1.4706614,1.52180815,2.00835681,3.28698492,4.78699636,17,1,1
0.01,63,1.42285407,-3.69131327,-1.65910923,-0.83389318,-0.897886992,3.20748639,3.18564177,-5.24516916,0.689041197,5.46924162,4.47163486,-3.85804605,0.900820196,5.14361048,5.99503469,-0.852263629,1.78037369,5.43206453,5.06476021,1.64015841,2.85913706,4.79896402,4.49780798,3.24749875,3.29106402,3.15090299,2.12055182,1.47507727,1.53153789,2.02453017,3.31240463,4.79821587,17,1,1
0.01,64,1.37032151,-3.70185304,-1.64224982,-0.838625968,-0.893637836,3.23946285,3.13247705,-5.27868795,0.65059787,5.48384476,4.44820786,-3.89306235,0.902694941,5.17929554,5.98758554,-0.88350755,1.78962398,5.4639349,5.0730176,1.62703788,2.86816549,4.82330942,4.51036882,3.24579549,3.29389071,3.1549325,2.12074494,1.47817409,1.54052293,2.04103947,3.33937812,4.80832577,17,1,1
