dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,converged
0.5,10,2.92881632,3.30656219,3.3575604,2.76677799,2.74977422,3.31978512,3.18319678,2.64307475,3.03723764,3.36706972,2.82417583,2.81150413,3.31756425,3.05954838,2.75359464,3.1620729,3.21012855,2.83543015,3.02174282,3.25088716,2.97677588,2.95825148,3.22052979,3.10577917,2.96880102,3.1584456,3.16642308,2.98595095,3.03869128,3.06125784,2.82982349,2.66241384,1
0.5,11,2.93967152,3.31708694,3.36712742,2.77611423,2.76030779,3.33016324,3.19240856,2.65282416,3.04797912,3.37692642,2.83333111,2.82190895,3.32811069,3.06876779,2.76336718,3.1728642,3.21987987,2.84476852,3.03230214,3.2611959,2.98608685,2.96834469,3.23108816,3.11533809,2.97844434,3.16884971,3.17621756,2.99526548,3.04864025,3.07110906,2.83905339,2.67206955,1
0.5,12,2.95052791,3.32760406,3.37669253,2.78545856,2.7708416,3.34053516,3.20162296,2.66257906,3.05871844,3.38677955,2.84248996,2.83231759,3.3386538,3.07798553,2.77314472,3.18365622,3.22962689,2.85410881,3.04286575,3.27150035,2.99539399,2.97844362,3.24164653,3.12489057,2.98808908,3.17925596,3.18600678,3.00457907,3.0585928,3.08095932,2.84828186,2.68173218,1
0.5,13,2.96138406,3.33811617,3.38625526,2.794806,2.78137684,3.35090518,3.21083689,2.6723361,3.06945801,3.39663053,2.85164881,2.84272718,3.34919477,3.08720207,2.78292418,3.19444728,3.23937058,2.863451,3.05343103,3.28180075,3.00470042,2.9885447,3.2522037,3.13444042,2.99773574,3.18966317,3.19579291,3.01389289,3.06854725,3.09080791,2.85751128,2.69139862,1
0.5,14,2.97224164,3.3486228,3.39581633,2.80415916,2.79191065,3.36126876,3.22005177,2.6820991,3.08019423,3.40647769,2.86081386,2.8531394,3.3597312,3.09641957,2.79270959,3.20523715,3.24911141,2.87279749,3.06399894,3.29209733,3.01400638,2.99864984,3.26275802,3.14398623,3.00738502,3.20007062,3.20557427,3.02320671,3.07850671,3.10065556,2.8667388,2.70107007,1
0.5,15,2.98309922,3.35912395,3.40537572,2.81351805,2.8024466,3.371629,3.22926688,2.69186497,3.09092903,3.41632128,2.86997986,2.86355424,3.37026453,3.10563493,2.80249739,3.21602774,3.25884867,2.8821435,3.07456851,3.30239272,3.02331209,3.00875735,3.27331185,3.15352964,3.01703596,3.21047997,3.21535325,3.03252077,3.08846784,3.11050272,2.87596655,2.71074605,1
0.5,16,2.99395704,3.36961961,3.41493368,2.82288027,2.81298041,3.38198566,3.23848414,2.70163417,3.10166287,3.42616296,2.87914848,2.87397146,3.38079453,3.11484909,2.81229043,3.22681713,3.26858163,2.89149427,3.08514142,3.31268215,3.03261542,3.01886988,3.28386474,3.16306853,3.02668929,3.22089028,3.22512698,3.04183412,3.09843206,3.12034774,2.88519406,2.72042727,1
0.5,17,3.00481701,3.38011026,3.42448902,2.83224893,2.82351613,3.39233685,3.24770117,2.71140957,3.11239433,3.43600035,2.88832283,2.88439083,3.39131999,3.12406373,2.82208753,3.23760486,3.27831078,2.9008472,3.09571719,3.32296824,3.04191875,3.0289855,3.294415,3.17260337,3.03634453,3.23130202,3.23489809,3.0511477,3.10840011,3.13019228,2.89442062,2.73011374,1
0.5,18,3.01567554,3.39059663,3.43404293,2.84161997,2.83405232,3.40268564,3.25691652,2.72118735,3.12312651,3.44583321,2.89749622,2.89481521,3.40184498,3.13327456,2.83188844,3.24839568,3.28803611,2.9101994,3.10629559,3.33325243,3.05121946,3.03910351,3.30496621,3.18213677,3.04600072,3.241714,3.24466658,3.060462,3.11837029,3.14003587,2.90364814,2.73980355,1
0.5,19,3.0265348,3.40107489,3.44359517,2.85099816,2.8445878,3.41302943,3.26613569,2.73096991,3.13385463,3.4556644,2.90667486,2.90523911,3.41236353,3.14248633,2.84169388,3.25918293,3.2977581,2.91955709,3.11687469,3.34353137,3.06052136,3.04922533,3.31551266,3.19166446,3.05566072,3.25212765,3.25442958,3.06977582,3.12834382,3.14987779,2.91287398,2.7494998,1
0.5,20,3.03739572,3.41154861,3.45314503,2.86038184,2.85512328,3.42336893,3.27535462,2.7407558,3.14458156,3.46549201,2.91585636,2.91566563,3.42287922,3.15169811,2.85150337,3.26996875,3.307477,2.92891812,3.12745833,3.35380721,3.06982112,3.05935216,3.32605934,3.20118904,3.06532359,3.2625432,3.26418781,3.07908893,3.13832235,3.15971923,2.92209864,2.7592001,1
0.5,21,3.04825497,3.42201686,3.46269441,2.8697691,2.86565781,3.43370414,3.28457522,2.7505455,3.1553061,3.47531724,2.92504072,2.92609358,3.43339181,3.16090894,2.86131573,3.2807548,3.31719184,2.93827963,3.13804317,3.36407828,3.07911992,3.06948233,3.33660412,3.21070862,3.07498693,3.27295828,3.27394271,3.08840346,3.1483016,3.16955757,2.93132544,2.76890731,1
0.5,22,3.05911517,3.43248153,3.4722414,2.87916064,2.87619472,3.44403625,3.29379439,2.76033854,3.16603112,3.48513794,2.93422675,2.93652582,3.44390297,3.17011786,2.8711319,3.29154086,3.32690382,2.94764328,3.14863038,3.37434697,3.08841872,3.07961392,3.34714675,3.22022772,3.08465219,3.28337383,3.28369617,3.09771848,3.15828419,3.17939663,2.94055128,2.77861619,1
0.5,23,3.06997538,3.44293809,3.48178792,2.88855839,2.886729,3.45436358,3.30301785,2.77013516,3.17675233,3.49495745,2.94341803,2.94695854,3.45440722,3.17932725,2.88095355,3.30232596,3.33661175,2.95701122,3.15922022,3.38461161,3.09771609,3.08975053,3.35768819,3.22974181,3.09432101,3.29379082,3.29344273,3.10703373,3.16827059,3.18923187,2.94977593,2.78833199,1
0.5,24,3.08083653,3.45339108,3.49133182,2.89796042,2.8972652,3.46468782,3.31223989,2.77993631,3.18747258,3.50477314,2.95261073,2.95739412,3.46491003,3.18853521,2.89077854,3.31311011,3.3463161,2.96637988,3.16981196,3.3948741,3.10701346,3.09988928,3.36822844,3.23925352,3.10399151,3.30420947,3.30318809,3.11634827,3.17825937,3.19906783,2.95900083,2.7980516,1
0.5,25,3.09169769,3.46383739,3.50087404,2.90736723,2.90780067,3.4750073,3.32146287,2.78974128,3.19819236,3.51458549,2.96180606,2.96783209,3.47540975,3.19774294,2.90060687,3.32389402,3.35601735,2.97575188,3.18040752,3.40513086,3.11630821,3.11003256,3.37876701,3.24876022,3.11366415,3.31462932,3.31292725,3.12566233,3.18825197,3.20890212,2.96822476,2.80777669,1
0.5,26,3.10255837,3.47427797,3.51041603,2.91677904,2.91833472,3.48532319,3.33068848,2.79954839,3.20890832,3.52439523,2.9710052,2.97827196,3.48590469,3.20694971,2.91043997,3.3346765,3.36571431,2.98512578,3.19100356,3.41538453,3.12560344,3.12017894,3.38930273,3.25826454,3.12334013,3.32504916,3.32266355,3.13497829,3.19824839,3.21873474,2.97744799,2.81750655,1
0.5,27,3.11341858,3.48471498,3.51995683,2.92619491,2.92886877,3.49563527,3.33991385,2.80936098,3.21962333,3.5342021,2.98020768,2.98871326,3.49639702,3.21615767,2.92027688,3.34545684,3.37540841,2.99450397,3.20160151,3.42563272,3.13489962,3.13032961,3.39983582,3.26776552,3.13301849,3.33546829,3.33239555,3.14429617,3.20824599,3.22856474,2.98667407,2.82724261,1
0.5,28,3.12427926,3.49514484,3.52949548,2.93561625,2.93940377,3.50594306,3.34913993,2.8191762,3.23033714,3.54400611,2.98941135,2.99915767,3.5068872,3.22536302,2.93011642,3.35624003,3.38509965,3.00388122,3.21220303,3.43588114,3.14419198,3.14048171,3.41037011,3.27726269,3.14269733,3.34589005,3.3421247,3.15361166,3.21824741,3.23839474,2.99589825,2.83698225,1
0.5,29,3.1351409,3.50556946,3.53903341,2.94504285,2.94993758,3.5162468,3.35836744,2.8289957,3.24104857,3.55380726,2.99861908,3.00960374,3.51737285,3.2345674,2.93996119,3.36702037,3.39478636,3.01326323,3.22280574,3.44612312,3.15348577,3.1506393,3.42090178,3.28675723,3.15238023,3.35631299,3.35184979,3.16292834,3.22825193,3.24822378,3.00512099,2.84672666,1
0.5,30,3.14600182,3.5159893,3.5485692,2.95447421,2.96047115,3.52654624,3.3675971,2.83881855,3.25175714,3.56360555,3.00783014,3.02005076,3.52785492,3.24377322,2.94980907,3.3777988,3.40447021,3.02264762,3.23341131,3.45636201,3.16277862,3.1607995,3.43143034,3.29624724,3.16206503,3.36673498,3.36156964,3.17224598,3.23826003,3.25804901,3.01434398,2.85647678,1
0.5,31,3.15686202,3.52640343,3.55810452,2.96390963,2.97100472,3.53684306,3.37682605,2.84864473,3.26246548,3.57340074,3.01704454,3.03050089,3.53833365,3.25297761,2.95966148,3.38857722,3.41415095,3.03203559,3.2440176,3.46659708,3.17207265,3.17096281,3.44195604,3.30573535,3.17175293,3.3771584,3.37128735,3.18156481,3.24827003,3.26787353,3.02356815,2.86623168,1
0.5,32,3.16772199,3.53681159,3.56763959,2.973351,2.98153663,3.54713488,3.38605833,2.85847497,3.27317142,3.58319378,3.02626061,3.04095316,3.54880953,3.26218081,2.96951771,3.39935565,3.42382717,3.04142475,3.25462866,3.47682786,3.18136239,3.18113017,3.45248199,3.31521869,3.18144321,3.3875823,3.3809998,3.1908834,3.25828362,3.27769637,3.03279185,2.87599206,1
0.5,33,3.17858243,3.54721642,3.57717228,2.98279405,2.99206948,3.55742455,3.39528966,2.86830711,3.2838757,3.59298444,3.03548026,3.05140591,3.55928278,3.27138543,2.97937655,3.41013145,3.43350196,3.0508163,3.26523948,3.48705673,3.19065332,3.19129944,3.46300721,3.32470036,3.19113278,3.39800715,3.39071083,3.20020247,3.26829886,3.28751945,3.04201579,2.88575482,1
0.5,34,3.18944287,3.55761433,3.58670402,2.99224401,3.00260162,3.56770945,3.4045229,2.87814331,3.2945776,3.60277152,3.04470301,3.06186152,3.56975126,3.28058839,2.98923993,3.4209075,3.44317222,3.06021094,3.27585316,3.49728084,3.19994354,3.20147276,3.47352886,3.33417797,3.20082784,3.40843368,3.40041614,3.20952129,3.27831888,3.29734015,3.05123878,2.89552426,1
0.5,35,3.20030212,3.56800723,3.59623575,3.00169921,3.01313233,3.57799125,3.41375852,2.88798308,3.30527711,3.6125567,3.05392861,3.0723176,3.58021688,3.28979206,2.99910617,3.43168211,3.45284057,3.0696075,3.28646755,3.50750256,3.209234,3.21164823,3.48404908,3.3436532,3.21052313,3.41885805,3.41011858,3.21884203,3.28833938,3.30715823,3.06046271,2.90529823,1
0.5,36,3.21116281,3.57839465,3.60576463,3.01115775,3.023664,3.58826852,3.42299318,2.89782667,3.3159771,3.62233877,3.06315637,3.08277702,3.59067965,3.2989943,3.00897717,3.44245577,3.46250415,3.07900739,3.29708576,3.51771808,3.21852303,3.22182918,3.49456668,3.35312414,3.22022247,3.429286,3.41981745,3.22816253,3.29836488,3.31697655,3.06968451,2.91507602,1
0.5,37,3.22202253,3.58877683,3.61529326,3.02062154,3.03419471,3.59854198,3.43223,2.90767312,3.32667327,3.63211846,3.07238793,3.09323812,3.60113907,3.30819631,3.01885176,3.45322847,3.47216535,3.08841038,3.30770469,3.52793074,3.22781324,3.23201346,3.50508213,3.36259174,3.22992468,3.43971443,3.42951107,3.23748326,3.30839419,3.32679296,3.07890701,2.92485905,1
0.5,38,3.23288345,3.59915447,3.62482023,3.03009009,3.04472518,3.60881162,3.44146752,2.91752434,3.33736801,3.64189434,3.08162332,3.10370111,3.61159444,3.31739831,3.02873015,3.46400023,3.48182321,3.09781551,3.31832695,3.53814149,3.2371006,3.24219918,3.51559711,3.37205696,3.23962784,3.45014238,3.43920255,3.24680424,3.31842494,3.33660746,3.08812928,2.9346478,1
0.5,39,3.24374008,3.6095252,3.63434863,3.03956318,3.05525351,3.61907792,3.45070767,2.92737627,3.34805989,3.65166974,3.09086084,3.11416483,3.62204719,3.32659984,3.03861189,3.4747715,3.49147677,3.10722184,3.32895064,3.54834676,3.2463882,3.25238872,3.52610874,3.38151884,3.24933457,3.46056914,3.44888806,3.25612831,3.32845783,3.34641814,3.09735417,2.94444251,1
0.5,40,3.25459886,3.61989236,3.64387393,3.04904056,3.06578279,3.62934113,3.4599483,2.93723321,3.35875082,3.6614418,3.10010123,3.12463045,3.6324966,3.33580184,3.04849696,3.48554111,3.50112939,3.11663175,3.33957434,3.5585494,3.25567698,3.26258183,3.53661942,3.39097762,3.2590425,3.470999,3.45857239,3.26545095,3.33849478,3.35623002,3.10657716,2.95423961,1
0.5,41,3.26545644,3.63025236,3.65340066,3.0585227,3.0763092,3.63960004,3.46919012,2.94709229,3.36944103,3.67121196,3.10934305,3.13509822,3.64294314,3.3450017,3.05838656,3.49630928,3.510777,3.12604523,3.35020208,3.56874776,3.26496482,3.27277827,3.54712653,3.40043354,3.26875496,3.48142767,3.46825075,3.27477574,3.34853506,3.36603808,3.1157999,2.96404314,1
0.5,42,3.27631402,3.64060831,3.662925,3.06800938,3.08683729,3.64985633,3.47843385,2.95695543,3.38012767,3.68097854,3.11858988,3.14556766,3.65338588,3.35420275,3.06827903,3.50707746,3.52042222,3.13545942,3.36083126,3.57894397,3.27425098,3.28297758,3.55763292,3.40988588,3.27846837,3.49185872,3.47792697,3.28410053,3.35857701,3.37584615,3.12502384,2.97385097,1
0.5,43,3.28716946,3.65096045,3.67244983,3.07749939,3.09736323,3.66010952,3.48767853,2.96682,3.39081287,3.69074392,3.12783909,3.15603757,3.66382575,3.36340427,3.07817554,3.51784301,3.53006482,3.14487839,3.3714602,3.58913469,3.28353977,3.29317927,3.56813645,3.41933799,3.28818536,3.50228667,3.48759937,3.29342747,3.36862063,3.38565135,3.13424826,2.98366261,1
0.5,44,3.29802561,3.66130543,3.68197274,3.0869956,3.10788894,3.67035747,3.49692488,2.97668934,3.40149546,3.70050645,3.13709164,3.16650963,3.67426133,3.37260485,3.08807516,3.52860856,3.53970385,3.15429878,3.38209224,3.5993216,3.29282618,3.3033855,3.57863736,3.42878389,3.29790401,3.51271772,3.49726701,3.30275464,3.37866831,3.39545488,3.14347219,2.99348092,1
0.5,45,3.30888367,3.67164516,3.69149375,3.09649563,3.11841488,3.68060255,3.50617218,2.98656201,3.41217685,3.7102654,3.14634776,3.17698407,3.68469405,3.38180494,3.09798002,3.53937316,3.54933953,3.1637218,3.39272714,3.60950518,3.3021121,3.31359553,3.58913779,3.4382267,3.30762577,3.52314997,3.50693083,3.31208014,3.38872123,3.40525866,3.15269423,3.00330305,1
0.5,46,3.31973791,3.68198061,3.7010169,3.10599947,3.12893939,3.69084501,3.51542068,2.99643731,3.42285705,3.72002316,3.15560436,3.18746018,3.69512606,3.39100552,3.10788584,3.55013609,3.55897331,3.17314744,3.40336251,3.61968589,3.31139898,3.32380724,3.59963512,3.44766831,3.31734943,3.53358054,3.51659179,3.32141018,3.39877343,3.41505814,3.16191888,3.01312995,1
0.5,47,3.33059454,3.69230962,3.71053672,3.11550951,3.13946271,3.70108199,3.52467036,3.00631595,3.43353462,3.72977805,3.16486478,3.1979363,3.70555305,3.40020466,3.11779618,3.56089973,3.56860232,3.18257475,3.41400218,3.62986279,3.3206811,3.33402371,3.61013341,3.45710349,3.32707429,3.54401517,3.52624893,3.33073735,3.4088316,3.42485785,3.17114067,3.02296162,1
0.5,48,3.34144783,3.70263481,3.72005773,3.12502265,3.14998579,3.71131778,3.53392267,3.0161972,3.44420886,3.73953104,3.17413044,3.20841527,3.71597457,3.40940571,3.12771177,3.57165885,3.57822967,3.19200778,3.42464042,3.64003587,3.32996893,3.34424257,3.62062573,3.46653843,3.33680344,3.5544467,3.5359025,3.34006739,3.41888976,3.43465519,3.1803658,3.03279734,1
0.5,49,3.35230041,3.71295333,3.72957897,3.13454056,3.16050625,3.72154927,3.54317641,3.02608085,3.45488262,3.74928236,3.18339562,3.21889448,3.72639585,3.41860509,3.13762879,3.58241916,3.58785319,3.20144033,3.43528175,3.6502049,3.33925366,3.35446334,3.63111687,3.47597146,3.34653568,3.56487846,3.5455513,3.34939909,3.42895293,3.44444966,3.1895895,3.04263949,1
0.5,50,3.36315417,3.7232697,3.73909831,3.14406204,3.17102814,3.73177791,3.55242991,3.03596783,3.46555471,3.75903106,3.19266558,3.22937608,3.73681402,3.4278059,3.14754891,3.59317732,3.59747624,3.21087718,3.44592309,3.66037178,3.34853959,3.36468768,3.64160681,3.48540139,3.35626864,3.57531142,3.55519843,3.35873103,3.4390161,3.45424366,3.19881439,3.05248451,1
0.5,51,3.37400508,3.73357773,3.74861789,3.15358901,3.18154693,3.74200249,3.56168675,3.04585791,3.47622347,3.76877785,3.20193934,3.2398591,3.74722743,3.43700552,3.15747428,3.603935,3.6070931,3.22031593,3.45656753,3.67053366,3.35782456,3.3749156,3.65209246,3.49482679,3.36600614,3.58574414,3.56483936,3.36806512,3.44908428,3.46403408,3.20803928,3.06233644,1
0.5,52,3.38485718,3.74388194,3.7581358,3.16312003,3.19206619,3.75222325,3.57094407,3.05575109,3.48689103,3.77852082,3.21121383,3.25034332,3.75763917,3.44620514,3.16740298,3.6146915,3.6167078,3.22975707,3.46721363,3.68069124,3.36710906,3.38514757,3.66257882,3.50425005,3.3757441,3.59617829,3.57447863,3.3773973,3.45915437,3.47382522,3.2172637,3.072191,1
0.5,53,3.39570785,3.75417995,3.76765418,3.17265558,3.20258331,3.7624414,3.58020377,3.06564713,3.49755645,3.78826332,3.22049284,3.2608285,3.76804614,3.45540428,3.17733431,3.62544632,3.62632036,3.23920178,3.47786117,3.69084549,3.3763926,3.39538169,3.67306137,3.51366997,3.38548613,3.60661268,3.58411264,3.38673186,3.46922779,3.48361278,3.22648835,3.08205223,1
0.5,54,3.40655613,3.76447392,3.77717257,3.18219447,3.21310019,3.77265668,3.58946419,3.07554507,3.50821996,3.79800344,3.229774,3.27131534,3.7784512,3.46460509,3.18726969,3.63619924,3.63593006,3.24865031,3.48850918,3.70099592,3.38567901,3.40561914,3.68353963,3.52308822,3.3952322,3.61704421,3.59374285,3.39607048,3.47930288,3.49339724,3.23571539,3.09191823,1
0.5,55,3.41740561,3.77476263,3.78668976,3.19173837,3.2236166,3.78286862,3.5987258,3.08544636,3.51888084,3.8077414,3.23905826,3.28180242,3.78885245,3.47380543,3.19720626,3.64695144,3.64553833,3.25809956,3.49915838,3.71114445,3.39496398,3.41585898,3.69401884,3.53250313,3.4049778,3.62747884,3.60337043,3.40540648,3.48938227,3.50318241,3.24493957,3.10178733,1
0.5,56,3.42825341,3.78504539,3.79620743,3.20128727,3.23413038,3.79307652,3.60799122,3.09535027,3.52953959,3.81747842,3.24834633,3.29229212,3.79925179,3.48300529,3.20714831,3.65770268,3.65514064,3.26755095,3.50981212,3.72128844,3.40424728,3.42610216,3.70449448,3.54191422,3.41472769,3.63791394,3.61299324,3.41474414,3.49946356,3.51296473,3.25416517,3.11166191,1
0.5,57,3.43910146,3.79532504,3.80572367,3.21083927,3.24464536,3.80328131,3.61725521,3.10525727,3.54019785,3.82721066,3.25763535,3.30278301,3.80964661,3.49220395,3.21709418,3.66845393,3.66474104,3.2770052,3.52046633,3.73142862,3.41353035,3.43634915,3.7149694,3.55132294,3.42447853,3.64834976,3.62261438,3.42408276,3.50954747,3.52274585,3.26339126,3.1215415,1
0.5,58,3.44994712,3.80559874,3.81524086,3.22039509,3.25515676,3.81348395,3.62652326,3.11516738,3.55085254,3.83694315,3.26692915,3.31327438,3.8200388,3.501405,3.22704315,3.67920113,3.67433953,3.28646398,3.53111959,3.74156499,3.42281747,3.44659805,3.72543883,3.56073022,3.43423367,3.65878296,3.632231,3.43342447,3.51963234,3.53252387,3.27261853,3.1314249,1
0.5,59,3.46079063,3.81586719,3.82475829,3.22995615,3.26566815,3.82368302,3.63579178,3.12507915,3.56150556,3.84667277,3.27622485,3.32376695,3.83042812,3.51060605,3.23699379,3.68994713,3.68393588,3.2959249,3.54177499,3.75169683,3.4321022,3.45685029,3.73590755,3.57013488,3.44399142,3.66921687,3.64184427,3.44276667,3.52972126,3.54230022,3.28184628,3.14131355,1
0.5,60,3.47163582,3.82613087,3.83427405,3.23952055,3.2761786,3.83387923,3.64506054,3.13499331,3.57215858,3.85640121,3.28552318,3.33426142,3.84081483,3.51980543,3.24694777,3.70069408,3.69352841,3.3053863,3.55243278,3.76182747,3.44138575,3.46710539,3.74637556,3.5795362,3.45375061,3.67965174,3.6514535,3.4521091,3.53981328,3.55207443,3.29107285,3.15120721,1
0.5,61,3.4824791,3.83638954,3.84378982,3.24908948,3.2866888,3.84407139,3.65433192,3.14491153,3.58280754,3.8661263,3.29482532,3.34475756,3.85119653,3.52900529,3.25690866,3.71143866,3.70311761,3.31485343,3.56309199,3.77195191,3.45067048,3.47736382,3.75683928,3.58893442,3.46351385,3.69008684,3.66105866,3.46145272,3.54990792,3.56184816,3.30030036,3.1611042,1
0.5,62,3.49331975,3.84664345,3.85330701,3.25866294,3.29719639,3.85426235,3.66360617,3.15483117,3.5934546,3.87585092,3.30412889,3.35525322,3.86157846,3.53820705,3.26686835,3.72218156,3.71270514,3.32432079,3.57375193,3.78207493,3.45995545,3.48762488,3.76730132,3.59833121,3.47327924,3.70052052,3.67066026,3.47079873,3.56000376,3.57161832,3.3095305,3.17100763,1
0.5,63,3.50415993,3.85689235,3.86282301,3.26823902,3.30770278,3.86444879,3.6728816,3.16475368,3.60410023,3.88557339,3.31343579,3.36575127,3.87195516,3.54740644,3.2768333,3.73292518,3.72228956,3.33379126,3.58441472,3.79219341,3.46923971,3.49788928,3.7777617,3.60772419,3.48304629,3.7109561,3.6802597,3.48014593,3.57010293,3.58138752,3.3187592,3.18091416,1
0.5,64,3.51500034,3.86713648,3.87233829,3.2778213,3.31820869,3.87463164,3.68215799,3.17467952,3.61474276,3.89529276,3.32274652,3.37624931,3.88232923,3.55660844,3.28680086,3.74366426,3.73187208,3.34326601,3.5950768,3.80230808,3.47852516,3.50815606,3.78821778,3.61711502,3.49281669,3.72139025,3.68985438,3.48949313,3.5802052,3.59115434,3.32798815,3.19082618,1
0.5,65,3.52583885,3.8773756,3.88185453,3.28740454,3.32871294,3.88481355,3.69143534,3.18460584,3.62538505,3.90501213,3.33205819,3.38674903,3.89270091,3.56580973,3.296772,3.75440407,3.7414515,3.35274148,3.60574055,3.81242037,3.4878099,3.51842546,3.79867363,3.62650418,3.5025897,3.7318244,3.69944549,3.49884295,3.59030914,3.60091901,3.33721805,3.20074248,1
0.5,66,3.53667545,3.88760829,3.89137149,3.29699588,3.3392148,3.89498997,3.70071673,3.19453645,3.63602304,3.91472936,3.34137535,3.3972497,3.90306878,3.57501149,3.30674553,3.76514101,3.7510283,3.362221,3.61640644,3.82252693,3.49709558,3.52869964,3.80912447,3.63588786,3.51236653,3.7422595,3.70903111,3.50819349,3.60041761,3.61068106,3.34644794,3.21066475,1
0.5,67,3.54751277,3.89783812,3.90088725,3.30658865,3.34971666,3.90516543,3.70999932,3.20446897,3.64666033,3.92444396,3.35069299,3.40775204,3.91343403,3.5842123,3.31672263,3.77587819,3.76060319,3.37170219,3.62707329,3.83263206,3.50638008,3.53897476,3.81957579,3.64527154,3.52214408,3.75269485,3.71861649,3.51754451,3.61052656,3.62044263,3.35567808,3.22059035,1
0.5,68,3.55834746,3.90806246,3.91040349,3.31618595,3.36021709,3.91533732,3.71928263,3.21440363,3.65729523,3.93415737,3.36001539,3.41825485,3.92379594,3.59341478,3.32670474,3.78661346,3.77017379,3.38118744,3.63774109,3.84273124,3.51566648,3.54925466,3.83002234,3.65465117,3.53192592,3.763129,3.72819614,3.52689838,3.62063837,3.63020086,3.36490941,3.23052096,1
