package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,32768,3,default,both,1005.238443,1024.388438,1006.138381,1027.364778,1027.464693,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,32768,3,default,none,1003.573239,1019.761452,1004.712781,1028.929603,1030.078983,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,131072,3,default,both,1006.221564,1028.221862,1006.738555,1059.116501,1067.210538,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,131072,3,default,none,1011.132316,1021.466409,1011.556112,1028.991628,1035.767537,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,524288,3,default,both,2233.933233,2234.736171,2233.972152,2244.236309,2289.44564,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,524288,3,default,none,2230.379111,2233.139944,2230.677817,2265.139661,2280.840755,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,2097152,3,default,both,8433.5269,8433.873631,8433.561573,8446.139761,8447.502664,3,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,2097152,3,default,none,8413.552782,8436.901897,8415.887694,8437.47127,8437.534534,3,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,8388608,3,default,both,33723.24785,33749.91815,33725.91488,33750.2618,33750.29998,3,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,classical-rk4,fixed,dt,0.0009765625,8388608,3,default,none,33644.46694,33670.79259,33647.09951,33671.11798,33671.15413,3,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8,3,default,both,251.132549,258.5715485,251.4733064,262.5330793,267.26684,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8,3,default,none,250.422213,251.637895,250.442258,256.4432617,256.843262,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,32,3,default,both,250.978769,252.031301,251.1099402,253.1914561,255.323562,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,32,3,default,none,250.5570368,251.012722,250.596804,251.5024944,251.550762,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,128,3,default,both,251.5494789,252.839342,252.0625483,253.2640823,253.306742,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,128,3,default,none,253.408527,254.1699015,253.4221623,254.9600806,255.145759,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,512,3,default,both,253.7287441,254.5863985,253.842592,260.4847159,320.849766,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,512,3,default,none,255.1262421,255.877726,255.2196849,256.4889591,256.915511,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,2048,3,default,both,255.0390859,255.803717,255.3705913,257.2917598,270.713621,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,2048,3,default,none,254.172626,254.9659425,254.2988088,256.4812645,256.519256,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8192,3,default,both,246.3413191,256.3260985,246.7134141,256.8632815,256.907409,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8192,3,default,none,245.8401411,246.643042,245.8600017,247.9679678,248.104042,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,32768,3,default,both,249.107796,250.0160945,249.1568502,258.1320725,284.117052,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,32768,3,default,none,246.9751709,247.9882645,247.30615,249.8771641,250.218027,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,131072,3,default,both,249.2361539,250.7322965,249.9002458,255.7449046,322.121207,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,131072,3,default,none,247.3922342,248.055659,247.573228,248.8893173,248.906157,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,524288,3,default,both,485.2420872,485.669544,485.357644,489.1152444,489.929534,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,524288,3,default,none,483.2256809,483.981306,483.3857541,493.2328892,509.049576,20,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,2097152,3,default,both,1775.313344,1781.707379,1776.541649,1791.130381,1793.880635,10,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,2097152,3,default,none,1739.265347,1756.495277,1741.378842,1773.224075,1782.194051,10,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8388608,3,default,both,6855.702967,6856.766317,6855.809302,6890.316839,6894.044675,3,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,euler,fixed,dt,0.0009765625,8388608,3,default,none,6771.364974,6772.072038,6771.43568,6792.486054,6794.754278,3,nan,nan,nan,2026-09-08T10:43:52Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8,3,default,both,2272.922027,2276.953996,2274.10535,2298.4874,2374.090462,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8,3,default,none,2265.127153,2295.408612,2265.162732,2338.69226,2374.524978,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32,3,default,both,2263.793256,2267.690987,2264.418943,2304.546141,2340.595136,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32,3,default,none,2293.71533,2338.856092,2299.88202,2411.419711,2430.987194,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,128,3,default,both,2318.049643,2345.265787,2321.414519,2366.204728,2373.838393,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,128,3,default,none,2311.340716,2368.825122,2312.864888,2402.801534,2462.51408,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,512,3,default,both,2324.497488,2332.311333,2328.251786,2340.797037,2345.471567,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,512,3,default,none,2315.18869,2326.885403,2317.663854,2381.166064,2387.849761,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2048,3,default,both,2300.079703,2359.141617,2302.414521,2362.550862,2370.591436,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2048,3,default,none,2313.757031,2367.448645,2315.104122,2415.419623,2435.285891,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8192,3,default,both,2325.408872,2333.073879,2325.50577,2343.733895,2346.220791,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8192,3,default,none,2310.980608,2328.109803,2311.767009,2355.952626,2365.897087,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32768,3,default,both,2339.080838,2384.942041,2373.596615,2422.250206,2458.35404,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,32768,3,default,none,2326.106416,2337.823529,2330.125982,2395.799662,2400.972256,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,both,2330.201174,2346.417095,2330.714645,2366.066463,2387.655692,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,none,2343.416476,2355.079658,2343.774297,2370.10688,2373.173281,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,524288,3,default,both,4969.240463,4974.426518,4969.458576,5027.747117,5028.769249,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,524288,3,default,none,4967.340468,4971.253535,4967.590024,4975.792553,4981.458095,20,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2097152,3,default,both,18705.86968,18707.42131,18706.02485,18737.53705,18740.88324,3,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,2097152,3,default,none,18678.87936,18690.73112,18680.06454,18711.15772,18713.42734,3,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,both,74472.60351,74480.50935,74473.39409,74495.61567,74497.29415,3,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,times,lorenz,tsit5,fixed,dt,0.0009765625,8388608,3,default,none,74390.38758,74397.99865,74391.14869,74419.52402,74421.91573,3,nan,nan,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0625,131072,3,default,none,16.54323982,nan,nan,nan,nan,0,nan,0.08317778021,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.03125,131072,3,default,none,32.3789739,nan,nan,nan,nan,0,nan,0.002983994374,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.015625,131072,3,default,none,63.992457,nan,nan,nan,nan,0,nan,9.81854228e-05,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0078125,131072,3,default,none,127.4878292,nan,nan,nan,nan,0,nan,4.367591375e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.00390625,131072,3,default,none,244.5646001,nan,nan,nan,nan,0,nan,2.422421555e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.001953125,131072,3,default,none,489.499507,nan,nan,nan,nan,0,nan,3.397092497e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0009765625,131072,3,default,none,976.4373729,nan,nan,nan,nan,0,nan,4.794335855e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.00048828125,131072,3,default,none,1947.642387,nan,nan,nan,nan,0,nan,6.790135704e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.000244140625,131072,3,default,none,4043.083917,nan,nan,nan,nan,0,nan,9.601478648e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,classical-rk4,fixed,dt,0.0001220703125,131072,3,default,none,7850.756985,nan,nan,nan,nan,0,nan,1.340860084e-05,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.00390625,131072,3,default,none,63.93387797,nan,nan,nan,nan,0,nan,0.6018751474,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.001953125,131072,3,default,none,127.2238391,nan,nan,nan,nan,0,nan,0.308138369,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.0009765625,131072,3,default,none,250.7426559,nan,nan,nan,nan,0,nan,0.155742051,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.00048828125,131072,3,default,none,488.091073,nan,nan,nan,nan,0,nan,0.07827065513,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.000244140625,131072,3,default,none,976.744157,nan,nan,nan,nan,0,nan,0.03923263968,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.0001220703125,131072,3,default,none,1957.570527,nan,nan,nan,nan,0,nan,0.01964033418,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,6.103515625e-05,131072,3,default,none,3998.692289,nan,nan,nan,nan,0,nan,0.009826113414,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,3.051757812e-05,131072,3,default,none,8030.058532,nan,nan,nan,nan,0,nan,0.004914484377,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,1.525878906e-05,131072,3,default,none,15720.50692,nan,nan,nan,nan,0,nan,0.002457946955,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,7.629394531e-06,131072,3,default,none,31571.84776,nan,nan,nan,nan,0,nan,0.001235067169,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0625,131072,3,default,none,35.867522,nan,nan,nan,nan,0,nan,0.004405697145,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.03125,131072,3,default,none,71.05903304,nan,nan,nan,nan,0,nan,3.862661129e-05,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.015625,131072,3,default,none,141.3726881,nan,nan,nan,nan,0,nan,2.897894859e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0078125,131072,3,default,none,281.9087231,nan,nan,nan,nan,0,nan,2.247993008e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.00390625,131072,3,default,none,563.790675,nan,nan,nan,nan,0,nan,2.594920955e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.001953125,131072,3,default,none,1129.305021,nan,nan,nan,nan,0,nan,3.458737304e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0009765625,131072,3,default,none,2261.57733,nan,nan,nan,nan,0,nan,4.819219992e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.00048828125,131072,3,default,none,4501.743979,nan,nan,nan,nan,0,nan,6.791487897e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.000244140625,131072,3,default,none,8992.405426,nan,nan,nan,nan,0,nan,9.582958722e-06,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,wp,lorenz,tsit5,fixed,dt,0.0001220703125,131072,3,default,none,18198.5278,nan,nan,nan,nan,0,nan,1.342007805e-05,nan,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,4,default,both,856.6616732,860.8410615,857.9968163,870.4522631,894.993368,20,nan,nan,0.8573951658,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,4,default,none,853.670853,860.84124,853.9162304,864.8877349,868.412595,20,nan,nan,0.8573951658,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,8,default,both,1663.735442,1665.933681,1663.822489,1667.700779,1668.1506,20,nan,nan,1.675189791,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,8,default,none,1660.058842,1660.690317,1660.124268,1662.89807,1665.161558,20,nan,nan,1.675189791,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,16,default,both,3130.042659,3133.358538,3130.671679,3141.809754,3178.644159,20,nan,nan,3.127578932,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,16,default,none,3123.004529,3125.348448,3123.196215,3128.179361,3151.095515,20,nan,nan,3.127578932,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,both,6076.743498,6109.891636,6077.902313,6974.027921,7049.290937,20,nan,nan,6.0615963,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,32,default,none,6061.539967,6063.101013,6061.702068,6087.09514,6088.208125,20,nan,nan,6.0615963,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,64,default,both,11955.28835,11957.47257,11955.32096,11967.44829,11967.58885,20,nan,nan,11.93443193,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,64,default,none,11925.11818,11928.94979,11925.86986,11936.1803,11937.0291,20,nan,nan,11.93443193,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,128,default,both,23775.18272,23780.40329,23775.26572,23789.68348,23790.11519,20,nan,nan,23.6935165,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,classical-rk4,fixed,dt,0.0009765625,131072,128,default,none,23674.96226,23703.96739,23675.84731,23709.93395,23710.51843,20,nan,nan,23.6935165,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,4,default,both,211.414478,212.8688495,211.5786152,223.3065895,228.906945,20,nan,nan,0.2643547121,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,4,default,none,205.3728269,206.3467975,205.4361929,215.9972035,217.004042,20,nan,nan,0.2643547121,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,8,default,both,377.1912949,379.13807,377.2831933,382.4574912,382.678768,20,nan,nan,0.3769506789,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,8,default,none,375.529221,377.066791,375.5933108,379.881836,380.044742,20,nan,nan,0.3769506789,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,16,default,both,675.0341039,678.346068,675.2888142,679.3855556,679.830053,20,nan,nan,0.6713419519,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,16,default,none,670.4344228,672.2817455,670.4665254,673.7619391,675.339112,20,nan,nan,0.6713419519,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,both,1278.572144,1280.588124,1280.276048,1282.362618,1283.078174,20,nan,nan,1.267170633,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,none,1266.542838,1268.457558,1266.68304,1275.325394,1299.339333,20,nan,nan,1.267170633,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,64,default,both,2483.317579,2485.172416,2483.584846,2488.302506,2496.946039,20,nan,nan,2.456896696,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,64,default,none,2453.114388,2454.269234,2453.222485,2456.590313,2466.386094,20,nan,nan,2.456896696,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,128,default,both,4890.825066,4892.259482,4890.888537,4899.443059,4901.120578,20,nan,nan,4.832741579,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,128,default,none,4838.862586,4841.026183,4838.890188,4848.836249,4851.302508,20,nan,nan,4.832741579,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,4,default,both,2085.178609,2090.426806,2086.218551,2102.791213,2107.013565,20,nan,nan,2.08486139,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,4,default,none,1997.108571,2080.033083,1998.850886,2086.741123,2087.272371,20,nan,nan,2.08486139,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,8,default,both,3652.175366,3653.005493,3652.589491,3660.077419,3689.439633,20,nan,nan,3.654690781,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,8,default,none,3651.953184,3654.112876,3652.052055,3661.263361,3690.681872,20,nan,nan,3.654690781,2026-09-08T10:43:53Z
pytorch,linux_RTX-2060-SUPER,states,lorenz96,tsit5,fixed,dt,0.0009765625,131072,16,default,both,6863.827228,6869.969517,6864.452736,6879.316264,6917.609903,20,nan,nan,6.859646098,2026-09-08T10:43:53Z
