dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,converged
0.0005,10,0.984524012,2.12034564e-07,0.492138207,0.492138237,1.19992507e-07,1.06288745e-07,3.61902117e-08,-5.53103418e-05,-1.18934654e-11,6.41396991e-06,-6.41324459e-06,-7.25051963e-10,-8.66318735e-14,0.000164114448,-3.28537586e-10,0
0.0005,11,0.984524012,2.15933255e-07,0.492138207,0.492138237,1.22256239e-07,1.06136113e-07,3.64805608e-08,-5.53103418e-05,-1.20340907e-11,6.41397673e-06,-6.4132455e-06,-7.30757843e-10,-1.04803888e-13,0.000164114448,-3.30835359e-10,0
0.0005,12,0.984524012,2.12492665e-07,0.492138237,0.492138237,1.20195196e-07,1.05449629e-07,3.62044439e-08,-5.53103418e-05,-1.18907896e-11,6.413969e-06,-6.41324368e-06,-7.24940885e-10,-1.22796548e-13,0.000164114448,-3.28419042e-10,0
0.0005,13,0.984524012,2.00511835e-07,0.492138207,0.492138207,1.10109134e-07,1.0368597e-07,3.56342582e-08,-5.53103418e-05,-1.13982261e-11,6.41397583e-06,-6.41326187e-06,-7.13487991e-10,-1.2147786e-13,0.000164114448,-3.24431787e-10,0
0.0005,14,0.984524012,2.1167024e-07,0.492138207,0.492138237,1.19799523e-07,1.05876261e-07,3.61853765e-08,-5.53103418e-05,-1.189235e-11,6.41398583e-06,-6.41326051e-06,-7.25048022e-10,-1.38296099e-13,0.000164114448,-3.28548827e-10,0
0.0005,15,0.984524012,2.40609921e-07,0.492138207,0.492138207,1.42795159e-07,1.13287129e-07,3.99724982e-08,-5.53103382e-05,-1.36456454e-11,6.41403176e-06,-6.41323095e-06,-8.00640776e-10,5.0760264e-13,0.000164114463,-3.61905117e-10,0
0.0005,16,0.984524012,2.114582e-07,0.492138237,0.492138237,1.19723097e-07,1.05653825e-07,3.62008628e-08,-5.53103418e-05,-1.18923109e-11,6.41399083e-06,-6.41326551e-06,-7.24982296e-10,-2.26266922e-13,0.000164114463,-3.28494065e-10,0
0.0005,17,0.984524012,2.10159314e-07,0.492138207,0.492138237,1.19159168e-07,1.05497094e-07,3.60541392e-08,-5.53103418e-05,-1.18448263e-11,6.4139922e-06,-6.4132696e-06,-7.22171989e-10,-1.52140954e-13,0.000164114463,-3.27308541e-10,0
0.0005,18,0.984524012,2.11704531e-07,0.492138207,0.492138207,1.19811773e-07,1.05911951e-07,3.61951571e-08,-5.53103418e-05,-1.18951429e-11,6.4140022e-06,-6.41327688e-06,-7.24913074e-10,-1.43074138e-13,0.000164114477,-3.28472582e-10,0
0.0005,19,0.984524012,2.09798046e-07,0.492138237,0.492138237,1.19323772e-07,1.05330912e-07,3.60405288e-08,-5.53103418e-05,-1.18386134e-11,6.41399447e-06,-6.41327233e-06,-7.21758375e-10,-1.22485193e-13,0.000164114463,-3.27160354e-10,0
0.0005,20,0.984524012,2.08744098e-07,0.492138207,0.492138207,1.1676785e-07,1.0503603e-07,3.63402002e-08,-5.53103418e-05,-1.16432905e-11,6.41401084e-06,-6.41328234e-06,-7.27926774e-10,-1.55852883e-13,0.000164114492,-3.30532768e-10,0
0.0005,21,0.984524012,2.14623185e-07,0.492138207,0.492138237,1.19867394e-07,1.08150658e-07,3.63402073e-08,-5.53103418e-05,-1.20922248e-11,6.41401493e-06,-6.41328643e-06,-7.27913507e-10,-1.22259557e-13,0.000164114477,-3.2948258e-10,0
0.0005,22,0.984524012,2.1310791e-07,0.492138207,0.492138237,1.2008708e-07,1.05735467e-07,3.62187578e-08,-5.53103455e-05,-1.18994424e-11,6.41401357e-06,-6.41328779e-06,-7.25531135e-10,-1.38206314e-13,0.000164114492,-3.28633787e-10,0
0.0005,23,0.984524012,2.11330644e-07,0.492138207,0.492138207,1.19945199e-07,1.05676982e-07,3.61866661e-08,-5.53103418e-05,-1.18896377e-11,6.41402039e-06,-6.41329507e-06,-7.24867277e-10,-1.20601364e-13,0.000164114492,-3.28505306e-10,0
0.0005,24,0.984524012,2.12571507e-07,0.492138207,0.492138207,1.20300328e-07,1.06287914e-07,3.63452379e-08,-5.53103418e-05,-1.19389333e-11,6.41402812e-06,-6.41329962e-06,-7.28194671e-10,-1.17210874e-13,0.000164114492,-3.29992367e-10,0
0.0005,25,0.984524012,2.1176055e-07,0.492138207,0.492138207,1.19802507e-07,1.05872239e-07,3.62015804e-08,-5.53103418e-05,-1.18946129e-11,6.41403221e-06,-6.41330689e-06,-7.24862337e-10,-1.37284417e-13,0.000164114506,-3.28444799e-10,0
0.0005,26,0.984524012,2.11881385e-07,0.492138207,0.492138207,1.19598226e-07,1.06036772e-07,3.6199129e-08,-5.53103418e-05,-1.18881849e-11,6.41403676e-06,-6.41331144e-06,-7.25059235e-10,-1.42378242e-13,0.000164114506,-3.28534588e-10,0
0.0005,27,0.984524012,2.03878159e-07,0.492138207,0.492138237,1.17148446e-07,1.06180892e-07,3.62039536e-08,-5.53103418e-05,-1.14626893e-11,6.41404131e-06,-6.41331599e-06,-7.25028482e-10,-1.18330964e-13,0.000164114506,-3.29789029e-10,0
0.0005,28,0.984524012,2.11534854e-07,0.492138207,0.492138207,1.19443939e-07,1.05275461e-07,3.62087498e-08,-5.53103418e-05,-1.18071733e-11,6.41404586e-06,-6.41332053e-06,-7.25011773e-10,-1.28713853e-13,0.000164114521,-3.28634731e-10,0
0.0005,29,0.984524012,2.12543313e-07,0.492138207,0.492138207,1.20397203e-07,1.06241949e-07,3.63552211e-08,-5.53103418e-05,-1.19425806e-11,6.4140504e-06,-6.4133219e-06,-7.28124783e-10,-1.18080011e-13,0.000164114521,-3.29956257e-10,0
0.0005,30,0.984524012,2.11617632e-07,0.492138207,0.492138207,1.19873235e-07,1.05745499e-07,3.619175e-08,-5.53103418e-05,-1.18957986e-11,6.41405177e-06,-6.41332645e-06,-7.24862503e-10,-1.30395044e-13,0.000164114521,-3.28462035e-10,0
0.0005,31,0.984524012,2.20744852e-07,0.492138207,0.492138207,1.25730693e-07,1.13312979e-07,3.72476521e-08,-5.53103418e-05,-1.21352754e-11,6.41407451e-06,-6.41332826e-06,-7.45796092e-10,-1.0984681e-13,0.000164114535,-3.37750383e-10,0
0.0005,32,0.984524012,2.14410591e-07,0.492138207,0.492138207,1.21509814e-07,1.06950317e-07,3.63490038e-08,-5.53103418e-05,-1.19461437e-11,6.4140645e-06,-6.413336e-06,-7.28089256e-10,-1.30710736e-13,0.000164114535,-3.29734434e-10,0
0.0005,33,0.984524012,2.11323609e-07,0.492138207,0.492138207,1.19800774e-07,1.05659538e-07,3.61924322e-08,-5.53103418e-05,-1.18859419e-11,6.41406905e-06,-6.41334373e-06,-7.24957205e-10,-1.22390731e-13,0.000164114535,-3.28553823e-10,0
0.0005,34,0.984524012,2.12203886e-07,0.492138207,0.492138207,1.20489119e-07,1.06095669e-07,3.63530894e-08,-5.53103418e-05,-1.19403333e-11,6.41407405e-06,-6.41334555e-06,-7.27938043e-10,-1.02325131e-13,0.000164114535,-3.29908323e-10,0
0.0005,35,0.984524012,2.10960849e-07,0.492138207,0.492138207,1.19073945e-07,1.05724141e-07,3.61971253e-08,-5.53103418e-05,-1.18966035e-11,6.4140786e-06,-6.41335328e-06,-7.24655391e-10,-1.06593879e-13,0.00016411455,-3.28437832e-10,0
0.0005,36,0.984524012,2.1232907e-07,0.492138207,0.492138207,1.19985387e-07,1.06653886e-07,3.63496042e-08,-5.53103455e-05,-1.1943101e-11,6.41408042e-06,-6.41335237e-06,-7.2811851e-10,-1.11632336e-13,0.00016411455,-3.299781e-10,0
0.0005,37,0.984524012,2.18397957e-07,0.492138207,0.492138237,1.06366443e-07,1.10172344e-07,3.49732829e-08,-5.53103418e-05,-1.13135785e-11,6.41406132e-06,-6.4133601e-06,-7.0043471e-10,-1.85027612e-13,0.000164114535,-3.1609787e-10,0
0.0005,38,0.984524012,2.27404684e-07,0.492138207,0.492138207,1.34629474e-07,1.10298636e-07,3.8279655e-08,-5.53103418e-05,-1.27581201e-11,6.41412043e-06,-6.41335282e-06,-7.67196917e-10,1.72575279e-13,0.000164114565,-3.47276541e-10,0
0.0005,39,0.984524012,2.09231644e-07,0.492138207,0.492138207,1.17157128e-07,1.04834747e-07,3.58957593e-08,-5.53103418e-05,-1.17236117e-11,6.41409542e-06,-6.41337601e-06,-7.190602e-10,-1.14502076e-13,0.000164114565,-3.25989152e-10,0
0.0005,40,0.984524012,2.13066016e-07,0.492138207,0.492138207,1.21232773e-07,1.05783627e-07,3.63464636e-08,-5.53103455e-05,-1.20022369e-11,6.41409815e-06,-6.41336965e-06,-7.27830796e-10,-1.38427681e-13,0.000164114565,-3.29685057e-10,0
0.0005,41,0.984524012,2.21411625e-07,0.492138207,0.492138207,1.26634376e-07,1.04448404e-07,3.68051261e-08,-5.53103418e-05,-1.24112057e-11,6.41410315e-06,-6.41336555e-06,-7.37231609e-10,1.01800187e-13,0.000164114565,-3.33228695e-10,0
0.0005,42,0.984524012,2.11686128e-07,0.492138207,0.492138207,1.19839285e-07,1.05814856e-07,3.62037191e-08,-5.53103418e-05,-1.18917463e-11,6.41411407e-06,-6.41338875e-06,-7.24980243e-10,-1.34379351e-13,0.000164114594,-3.28515826e-10,0
0.0005,43,0.984524012,2.11353083e-07,0.492138207,0.492138207,1.19834212e-07,1.05658181e-07,3.6184943e-08,-5.53103418e-05,-1.18788651e-11,6.41411907e-06,-6.41339375e-06,-7.25003557e-10,-1.36322255e-13,0.000164114594,-3.28574029e-10,0
0.0005,44,0.984524012,2.18732453e-07,0.492138207,0.492138207,1.28708564e-07,1.08885502e-07,3.72114783e-08,-5.53103455e-05,-1.24569504e-11,6.4141359e-06,-6.41339011e-06,-7.4532247e-10,-4.6733342e-14,0.000164114608,-3.37432721e-10,0
0.0005,45,0.984524012,2.00282159e-07,0.492138207,0.492138207,1.06889544e-07,1.02920431e-07,3.43874866e-08,-5.53103418e-05,-1.10253404e-11,6.41410816e-06,-6.41341921e-06,-6.88300805e-10,-4.20507813e-13,0.000164114608,-3.12085469e-10,0
0.0005,46,0.984524012,2.197052e-07,0.492138207,0.492138207,1.16418526e-07,1.16763033e-07,3.6626858e-08,-5.53103418e-05,-1.27998931e-11,6.41414363e-06,-6.41340966e-06,-7.33547667e-10,-3.53699166e-13,0.000164114608,-3.30947741e-10,0
0.0005,47,0.984524012,2.11414473e-07,0.492138207,0.492138207,1.19307757e-07,1.05376706e-07,3.60260515e-08,-5.53103418e-05,-1.18420282e-11,6.41412817e-06,-6.41340603e-06,-7.21798177e-10,-1.26833589e-13,0.000164114608,-3.27006533e-10,0
0.0005,48,0.984524012,2.12721716e-07,0.492138207,0.492138207,1.2049621e-07,1.06372561e-07,3.63418771e-08,-5.53103418e-05,-1.19468506e-11,6.4141459e-06,-6.4134174e-06,-7.28255067e-10,-1.21095422e-13,0.000164114608,-3.29997057e-10,0
0.0005,49,0.984524012,2.10932257e-07,0.492138207,0.492138207,1.19482451e-07,1.0556397e-07,3.61914623e-08,-5.53103418e-05,-1.18819321e-11,6.41415136e-06,-6.41342604e-06,-7.2484746e-10,-9.44814837e-14,0.000164114623,-3.28557626e-10,0
0.0005,50,0.984524012,2.11572399e-07,0.492138207,0.492138207,1.19866627e-07,1.05807835e-07,3.6197104e-08,-5.53103418e-05,-1.18924211e-11,6.41414817e-06,-6.41342285e-06,-7.25028093e-10,-1.11113572e-13,0.000164114608,-3.28562538e-10,0
0.0005,51,0.984524012,2.11675868e-07,0.492138207,0.492138207,1.19179006e-07,1.06137314e-07,3.6198113e-08,-5.53103418e-05,-1.1898248e-11,6.41416227e-06,-6.41343695e-06,-7.25031812e-10,-9.71220852e-14,0.000164114637,-3.28554794e-10,0
0.0005,52,0.984524012,2.1279385e-07,0.492138207,0.492138207,1.19258431e-07,1.06389656e-07,3.62225165e-08,-5.53103455e-05,-1.18955332e-11,6.41416227e-06,-6.41343649e-06,-7.25406624e-10,-1.27537615e-13,0.000164114637,-3.28613442e-10,0
0.0005,53,0.984524012,2.05587085e-07,0.492138207,0.492138237,1.18140164e-07,1.08522315e-07,3.6639122e-08,-5.53103418e-05,-1.17814508e-11,6.41417364e-06,-6.41343968e-06,-7.33601124e-10,-2.0198307e-14,0.000164114637,-3.33627959e-10,0
0.0005,54,0.984524012,2.10826457e-07,0.492138207,0.492138207,1.20077502e-07,1.0558589e-07,3.61933665e-08,-5.53103418e-05,-1.18918504e-11,6.41417637e-06,-6.41345105e-06,-7.25008387e-10,-1.27552117e-13,0.000164114652,-3.28622629e-10,0
0.0005,55,0.984524012,2.11738325e-07,0.492138207,0.492138207,1.19211748e-07,1.05235152e-07,3.62035131e-08,-5.53103418e-05,-1.18654401e-11,6.41418546e-06,-6.41346014e-06,-7.25092875e-10,-1.07551947e-13,0.000164114652,-3.28606448e-10,0
0.0005,56,0.984524012,1.99775172e-07,0.492138207,0.492138207,1.06932333e-07,1.03805419e-07,3.4576999e-08,-5.53103418e-05,-1.12539813e-11,6.41416409e-06,-6.41347106e-06,-6.91918134e-10,-3.31228209e-13,0.000164114652,-3.13762849e-10,0
0.0005,57,0.984524012,2.14408345e-07,0.492138207,0.492138207,1.22007577e-07,1.06630139e-07,3.64829589e-08,-5.53103418e-05,-1.19588393e-11,6.41419956e-06,-6.41346833e-06,-7.30720928e-10,-1.00642639e-13,0.000164114666,-3.31052852e-10,0
0.0005,58,0.984524012,2.1274937e-07,0.492138207,0.492138207,1.20306936e-07,1.0635668e-07,3.63495083e-08,-5.53103418e-05,-1.19551808e-11,6.41420274e-06,-6.41347424e-06,-7.28272331e-10,-1.1987934e-13,0.000164114666,-3.29995142e-10,0
0.0005,59,0.984524012,2.11737941e-07,0.492138207,0.492138207,1.20233778e-07,1.05464494e-07,3.61920591e-08,-5.53103418e-05,-1.18785051e-11,6.41420593e-06,-6.41348061e-06,-7.24811378e-10,-1.16745318e-13,0.000164114666,-3.28448074e-10,0
0.0005,60,0.984524012,2.12750095e-07,0.492138207,0.492138207,1.20468712e-07,1.06362215e-07,3.63448756e-08,-5.53103418e-05,-1.19492185e-11,6.41421502e-06,-6.41348652e-06,-7.28125005e-10,-1.19256967e-13,0.000164114681,-3.29927669e-10,0
0.0005,61,0.984524012,2.08938232e-07,0.492138207,0.492138207,1.1981588e-07,1.05569896e-07,3.57493519e-08,-5.53103418e-05,-1.15599318e-11,6.41420638e-06,-6.41348925e-06,-7.15931536e-10,-5.03660481e-13,0.000164114681,-3.24424432e-10,0
0.0005,62,0.984524012,2.12503892e-07,0.492138207,0.492138207,1.20086298e-07,1.06386011e-07,3.6352823e-08,-5.53103418e-05,-1.19333024e-11,6.4142273e-06,-6.4134988e-06,-7.27826632e-10,-1.23138804e-13,0.000164114696,-3.29818034e-10,0
0.0005,63,0.984524012,2.04731094e-07,0.492138207,0.492138207,1.18173652e-07,1.04176642e-07,3.50264173e-08,-5.53103418e-05,-1.17312861e-11,6.41419501e-06,-6.41349288e-06,-7.01140646e-10,-4.16469105e-13,0.000164114666,-3.17338794e-10,0
0.0005,64,0.984524012,2.02860718e-07,0.492138207,0.492138207,1.14305607e-07,1.04760019e-07,3.5293489e-08,-5.53103418e-05,-1.15182161e-11,6.41421866e-06,-6.41351153e-06,-7.0643591e-10,-4.05350666e-13,0.000164114696,-3.2039954e-10,0
0.0005,65,0.984523952,2.16943988e-07,0.492138177,0.492138207,1.1613902e-07,1.07415701e-07,3.60176458e-08,-5.53103418e-05,-1.19083632e-11,6.41425459e-06,-6.41353245e-06,-7.2167361e-10,7.18872661e-14,0.00016411471,-3.26402239e-10,0
0.0005,66,0.984524012,2.17810495e-07,0.492138177,0.492138207,1.13003459e-07,1.12400187e-07,3.61827581e-08,-5.53103418e-05,-1.18937664e-11,6.41425777e-06,-6.41353245e-06,-7.24920624e-10,-1.02675111e-13,0.000164114725,-3.27862903e-10,0
0.0005,67,0.984523952,2.16729589e-07,0.492138207,0.492138207,1.29887695e-07,1.07994865e-07,3.72476272e-08,-5.53103418e-05,-1.22036409e-11,6.41427368e-06,-6.41352744e-06,-7.46037121e-10,-2.60876932e-13,0.000164114725,-3.38144596e-10,0
0.0005,68,0.984523952,2.11820961e-07,0.492138207,0.492138207,1.19498154e-07,1.06238168e-07,3.62090447e-08,-5.53103418e-05,-1.18977259e-11,6.41425959e-06,-6.41353381e-06,-7.25371652e-10,-1.42598715e-13,0.000164114725,-3.28687411e-10,0
0.0005,69,0.984523952,2.12575245e-07,0.492138207,0.492138207,1.20391078e-07,1.06323554e-07,3.63618824e-08,-5.53103382e-05,-1.19418789e-11,6.41427187e-06,-6.41354336e-06,-7.28063776e-10,-1.14878376e-13,0.000164114739,-3.29924726e-10,0
0.0005,70,0.984523952,2.09661977e-07,0.492138207,0.492138207,1.17945575e-07,1.04924858e-07,3.60457975e-08,-5.53103382e-05,-1.18489879e-11,6.4142755e-06,-6.41355336e-06,-7.2169537e-10,-1.05293541e-13,0.000164114739,-3.27141203e-10,0
0.0005,71,0.984523952,2.1368794e-07,0.492138207,0.492138207,1.18413709e-07,1.090594e-07,3.60638523e-08,-5.53103418e-05,-1.17590963e-11,6.41428551e-06,-6.41356246e-06,-7.22310212e-10,-3.98019508e-13,0.000164114754,-3.26973476e-10,0
0.0005,72,0.984524012,2.1751012e-07,0.492138207,0.492138207,1.30556614e-07,1.0884645e-07,3.74079647e-08,-5.53103418e-05,-1.23453921e-11,6.41429233e-06,-6.41354245e-06,-7.49094453e-10,-2.30136114e-13,0.000164114739,-3.39465733e-10,0
0.0005,73,0.984523952,2.10450125e-07,0.492138207,0.492138207,1.24528967e-07,1.10500679e-07,3.70112225e-08,-5.53103418e-05,-1.2043447e-11,6.41429324e-06,-6.413552e-06,-7.40645711e-10,-5.55895607e-13,0.000164114754,-3.36114636e-10,0
0.0005,74,0.984523952,2.10431779e-07,0.492138207,0.492138207,1.19737933e-07,1.0513908e-07,3.60272949e-08,-5.53103418e-05,-1.18380297e-11,6.41429369e-06,-6.41357155e-06,-7.21792737e-10,-1.29534133e-13,0.000164114754,-3.27108646e-10,0
0.0005,75,0.984523952,2.11925993e-07,0.492138207,0.492138207,1.19832734e-07,1.05820298e-07,3.61940558e-08,-5.53103418e-05,-1.18920134e-11,6.41430961e-06,-6.41358429e-06,-7.24998617e-10,-1.24409245e-13,0.000164114783,-3.28504807e-10,0
0.0005,76,0.984524012,2.09682483e-07,0.492138207,0.492138207,1.20951711e-07,1.07314719e-07,3.66824828e-08,-5.53103418e-05,-1.21469172e-11,6.41430779e-06,-6.41357292e-06,-7.34313499e-10,-4.59634284e-13,0.000164114768,-3.32973038e-10,0
0.0005,77,0.984523952,2.09159424e-07,0.492138207,0.492138207,1.10146928e-07,1.07366652e-07,3.54511798e-08,-5.53103418e-05,-1.11602099e-11,6.41432371e-06,-6.41361294e-06,-7.09968861e-10,-2.65629424e-13,0.000164114797,-3.21938809e-10,0
0.0005,78,0.984523952,2.1140356e-07,0.492138207,0.492138207,1.20066346e-07,1.05741144e-07,3.62147468e-08,-5.53103418e-05,-1.1898516e-11,6.41432825e-06,-6.41360248e-06,-7.25395244e-10,-1.23191239e-13,0.000164114797,-3.28751554e-10,0
0.0005,79,0.984523952,2.11948404e-07,0.492138177,0.492138207,1.19462783e-07,1.06181119e-07,3.61879309e-08,-5.53103382e-05,-1.18907635e-11,6.41432916e-06,-6.41360384e-06,-7.24913407e-10,-9.66463509e-14,0.000164114797,-3.28474997e-10,0
0.0005,80,0.984523952,2.12563705e-07,0.492138207,0.492138207,1.21862072e-07,1.06223759e-07,3.63446269e-08,-5.53103382e-05,-1.19665493e-11,6.41434826e-06,-6.41361976e-06,-7.28248351e-10,-1.45269539e-13,0.000164114812,-3.29978378e-10,0
0.0005,81,0.984523952,2.12445116e-07,0.492138207,0.492138207,1.20394304e-07,1.06291708e-07,3.63462505e-08,-5.53103382e-05,-1.19437784e-11,6.41435554e-06,-6.41362703e-06,-7.28133276e-10,-1.19958283e-13,0.000164114826,-3.2996858e-10,0
0.0005,82,0.984523952,2.25019889e-07,0.492138118,0.492138147,1.04052262e-07,1.22548826e-07,3.63454724e-08,-5.53103382e-05,-1.1943016e-11,6.41439283e-06,-6.41366432e-06,-7.28168303e-10,-1.26327876e-13,0.000164114856,-3.28675892e-10,0
0.0005,83,0.984523952,2.11485371e-07,0.492138177,0.492138207,1.21780133e-07,9.99003191e-08,3.60309755e-08,-5.53103418e-05,-1.19112133e-11,6.41436463e-06,-6.41364204e-06,-7.21935955e-10,3.48267422e-14,0.000164114826,-3.27079724e-10,0
0.0005,84,0.984523952,2.12225771e-07,0.492138207,0.492138207,1.20640365e-07,1.06126961e-07,3.63525459e-08,-5.53103382e-05,-1.19417844e-11,6.41437782e-06,-6.41364932e-06,-7.28146099e-10,-1.18995525e-13,0.000164114841,-3.30000305e-10,0
0.0005,85,0.984523952,2.12167777e-07,0.492138177,0.492138207,1.19396631e-07,1.06378486e-07,3.62091797e-08,-5.53103382e-05,-1.18972332e-11,6.41437964e-06,-6.41365386e-06,-7.25311422e-10,-1.10879533e-13,0.000164114856,-3.28637562e-10,0
0.0005,86,0.984523952,2.11784183e-07,0.492138207,0.492138207,1.19776274e-07,1.05854369e-07,3.62019996e-08,-5.53103382e-05,-1.18900653e-11,6.4143901e-06,-6.41366478e-06,-7.24914295e-10,-1.3997256e-13,0.000164114856,-3.28471528e-10,0
0.0005,87,0.984523952,2.12599659e-07,0.492138177,0.492138207,1.20402376e-07,1.06337737e-07,3.63455506e-08,-5.53103382e-05,-1.19421183e-11,6.41440101e-06,-6.41367251e-06,-7.28147154e-10,-9.93207456e-14,0.00016411487,-3.29971439e-10,0
0.0005,88,0.984523952,2.10992383e-07,0.492138177,0.492138207,1.19897066e-07,1.0555646e-07,3.61834189e-08,-5.53103418e-05,-1.19018996e-11,6.41440556e-06,-6.41368024e-06,-7.24719507e-10,-8.59182923e-14,0.00016411487,-3.28471694e-10,0
0.0005,89,0.984523833,2.45260196e-07,0.492138118,0.492138118,1.36282253e-07,8.92440823e-08,3.61777879e-08,-5.53103382e-05,-1.18870096e-11,6.41445467e-06,-6.41372981e-06,-7.24475813e-10,-9.8781172e-14,0.000164114914,-3.24794441e-10,0
0.0005,90,0.984523952,2.19616595e-07,0.492138177,0.492138207,1.21207663e-07,1.06323071e-07,3.60410155e-08,-5.53103382e-05,-1.24216765e-11,6.41441875e-06,-6.41369616e-06,-7.22193472e-10,-1.78133007e-13,0.000164114885,-3.25745875e-10,0
0.0005,91,0.984523952,2.09830503e-07,0.492138177,0.492138207,1.18342271e-07,1.04663521e-07,3.60402623e-08,-5.53103382e-05,-1.17918774e-11,6.41442921e-06,-6.41370707e-06,-7.21848581e-10,-8.29192401e-14,0.000164114899,-3.27268573e-10,0
0.0005,92,0.984523952,2.11355854e-07,0.492138177,0.492138207,1.19810167e-07,1.05816596e-07,3.61877355e-08,-5.53103382e-05,-1.18898381e-11,6.41443739e-06,-6.41371207e-06,-7.24856897e-10,-9.70389337e-14,0.000164114899,-3.28509081e-10,0
0.0005,93,0.984523952,2.51753704e-07,0.492138147,0.492138177,1.08330198e-07,1.16146474e-07,3.60584593e-08,-5.53103418e-05,-1.18448524e-11,6.41442466e-06,-6.41370207e-06,-7.22157056e-10,-1.36996032e-13,0.000164114885,-3.22982779e-10,0
0.0005,94,0.984523952,2.11243218e-07,0.492138177,0.492138207,1.20085829e-07,1.05557206e-07,3.61936721e-08,-5.53103382e-05,-1.18906742e-11,6.41445376e-06,-6.41372844e-06,-7.24921401e-10,-1.1168845e-13,0.000164114914,-3.28544858e-10,0
0.0005,95,0.984523952,2.11476333e-07,0.492138177,0.492138207,1.19758468e-07,1.05857289e-07,3.61951322e-08,-5.53103382e-05,-1.18892673e-11,6.41446195e-06,-6.41373708e-06,-7.24839966e-10,-1.07808619e-13,0.000164114928,-3.28483268e-10,0
0.0005,96,0.984523952,2.10806576e-07,0.492138177,0.492138207,1.19086529e-07,1.05325839e-07,3.60495065e-08,-5.53103382e-05,-1.18378371e-11,6.41446786e-06,-6.41374527e-06,-7.22157945e-10,-1.59433298e-13,0.000164114928,-3.27237543e-10,0
0.0005,97,0.984523952,2.12550475e-07,0.492138177,0.492138207,1.20419642e-07,1.0619123e-07,3.63448613e-08,-5.53103382e-05,-1.19493746e-11,6.41447878e-06,-6.41375073e-06,-7.28057503e-10,-8.05562146e-14,0.000164114943,-3.29933858e-10,0
0.0005,98,0.984523952,2.11884284e-07,0.492138177,0.492138207,1.20183643e-07,1.05850425e-07,3.61854511e-08,-5.53103382e-05,-1.19156447e-11,6.41448742e-06,-6.41376209e-06,-7.25057736e-10,-9.73739318e-14,0.000164114957,-3.28528593e-10,0
0.0005,99,0.984523952,2.11692694e-07,0.492138177,0.492138207,1.19969314e-07,1.05708452e-07,3.61863037e-08,-5.53103382e-05,-1.18911565e-11,6.41449606e-06,-6.41377073e-06,-7.24894533e-10,-9.93368257e-14,0.000164114957,-3.28490402e-10,0
