package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,samples_ms,errored_pct,error,build_s,recorded_utc
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.001953125,131072,3,default,both,0.8645020425,1.093077;0.928679;1.279243;0.881316;0.880279;0.885396;0.876938;0.876819;0.867045;0.872211;0.873867;0.872342;0.877331;0.866413;0.874747;0.867105;0.864502;0.869341;0.868266;0.867616;0.875542,nan,0.3081383723,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.0009765625,131072,3,default,both,1.06167607,1.203103;1.475386;1.467547;1.078687;1.071948;1.063733;1.063098;1.061854;1.070057;1.067052;1.062521;1.069316;1.065532;1.063884;1.064585;1.061676;1.065126;1.064778;1.06481;1.072576;1.063118,nan,0.1557420519,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.00048828125,131072,3,default,both,1.450207084,1.91373;1.851069;1.839227;1.465208;1.452181;1.45539;1.4514;1.457987;1.458288;1.454257;1.451662;1.450207;1.454515;1.460091;1.463856;1.454624;1.458645;1.454446;1.457459;1.451072;1.459777,nan,0.07827065309,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.000244140625,131072,3,default,both,2.215677872,2.380812;2.632764;2.653758;2.236093;2.238974;2.230102;2.219125;2.215678;2.217357;2.226445;2.218736;2.216294;2.219356;2.221172;2.222778;2.217996;2.21666;2.224208;2.227159;2.216903;2.223241,nan,0.03923265287,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,0.0001220703125,131072,3,default,both,3.762429114,4.222163;4.161694;4.161106;3.78068;3.771757;3.769419;3.769708;3.766454;3.773904;3.765675;3.778182;3.769366;3.767706;3.768302;3.764992;3.779643;3.771361;3.762429;3.764969;3.766797;3.770207,nan,0.01964034254,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,6.103515625e-05,131072,3,default,both,6.851830985,6.981347;7.262739;7.274851;6.860102;6.857512;6.859248;6.862255;6.854941;6.857054;6.854625;6.85661;6.860414;6.859605;6.867159;6.85457;6.851831;6.861321;6.859473;6.859297;6.856073;6.856772,nan,0.009826119876,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,3.051757812e-05,131072,3,default,both,13.03257095,13.543627;13.449875;13.447579;13.048117;13.037879;13.032571;13.04079;13.043077;13.050716;13.037359;13.044815;13.040504;13.041243;13.038193;13.042946;13.044711;13.046841;13.043111;13.046255;13.040811;13.070866,nan,0.004914485537,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,1.525878906e-05,131072,3,default,both,25.40317969,25.532395;25.829355;25.858492;25.408731;25.419004;25.418677;25.424911;25.420966;25.407743;25.408638;25.405093;25.410819;25.406966;25.415201;25.408763;25.40318;25.406497;25.407537;25.405949;25.415265;25.40632,nan,0.002457953155,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz,euler,fixed,dt,7.629394531e-06,131072,3,default,both,50.11594202,50.685896;50.549447;50.542385;50.13995;50.132256;50.121591;50.123203;50.117724;50.118319;50.115986;50.130194;50.117324;50.13335;50.134668;50.137984;50.157183;50.127447;50.115942;50.125164;50.117747;50.116217,nan,0.001235081829,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,4,default,both,1.568738138,1.671126;2.282756;2.198126;1.594372;1.582841;1.661431;1.884261;1.751124;2.487013;2.481394;2.479111;2.618698;1.700359;1.641201;1.590811;1.585092;1.574045;1.580186;1.578486;1.569989;1.568738,nan,nan,0.406996405,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,4,default,none,0.7213281933,0.74532;0.727323;0.724484;0.722258;0.723934;0.721946;0.722411;1.603996;2.151448;1.042344;0.721328;0.986423;0.722343;0.721843;1.96322;1.219616;0.988723;0.72252;0.722579;0.722547;0.721867,nan,nan,0.406996405,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,8,default,both,2.978470176,3.845757;3.682344;3.627708;3.020411;3.02491;3.017813;3.011376;2.986629;2.97847;3.233624;3.202011;3.067949;3.000514;2.982641;2.988575;3.169444;4.040453;4.445845;3.483967;4.971003;3.27707,nan,nan,0.04472683999,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,8,default,none,1.415538136,1.58586;1.415538;1.417045;1.41596;1.416372;1.417958;1.417462;1.417734;1.416973;1.417493;1.418156;3.44709;1.73278;1.682881;2.61;1.920691;1.683261;1.415835;1.4161;1.416503;1.415656,nan,nan,0.04472683999,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,16,default,both,5.348331993,6.805915;10.165948;8.881484;5.808029;5.471593;5.396889;5.38227;5.391752;5.379812;5.564397;6.300838;9.98524;8.834959;6.043169;5.549504;5.40191;5.528277;5.425272;5.37148;5.357698;5.348332,nan,nan,0.04939573095,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,16,default,none,2.803954994,3.29393;2.805153;2.806454;2.807639;2.807127;2.805472;2.805276;2.805104;2.805971;2.805584;2.80417;2.805252;2.80679;2.804628;2.805504;2.805965;2.806159;2.805388;2.803955;2.805472;2.804398,nan,nan,0.04939573095,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,both,11.27240714,12.366646;12.74773;12.635627;11.917413;16.106116;11.826564;11.489338;13.383589;12.781733;11.453803;11.39801;11.324372;11.99021;15.585579;11.637057;11.486131;11.387548;11.335025;11.272407;12.917442;14.269745,nan,nan,0.08653633203,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,none,5.604553968,6.767242;6.671538;7.76702;7.736491;5.609659;5.605809;5.608992;5.608796;5.611212;5.604554;5.610662;5.607915;5.609802;5.611722;5.608592;5.608072;5.607754;5.608831;5.61215;5.615817;6.710819,nan,nan,0.08653633203,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,64,default,both,24.37621914,23.592929;24.477546;29.386872;24.888754;24.467319;24.422953;25.286713;29.600134;25.039545;31.040349;24.771165;31.019157;28.140824;24.48218;24.376219;30.369498;24.664349;24.526422;24.394683;30.426462;28.276601,nan,nan,0.1601599709,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,64,default,none,11.18698297,13.690044;11.202667;11.194979;11.196426;11.194141;14.073302;13.350326;11.186983;11.197824;11.197005;11.19594;11.196928;11.195022;11.195187;11.200511;15.919868;11.434733;11.194683;11.197701;11.200623;11.195896,nan,nan,0.1601599709,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,128,default,both,48.22070803,52.643077;52.188352;48.365811;51.607633;49.776492;51.062711;53.512243;48.220708;53.901155;48.324593;53.486037;48.321145;52.717251;48.433531;49.274082;51.345061;48.304424;58.045963;48.657088;54.50071;54.797473,nan,nan,0.3908144708,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,states,lorenz96,euler,fixed,dt,0.0009765625,131072,128,default,none,22.3458882,33.461721;22.356944;22.368904;22.366045;24.826842;28.409199;22.349432;22.36546;22.359068;27.443625;22.539206;22.362584;22.362463;22.363572;27.841545;22.363235;22.35808;22.345888;27.814834;27.473447;22.37022,nan,nan,0.3908144708,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,8,32,default,both,0.2908089664,0.43266;0.310411;0.310878;0.299179;0.296255;0.295185;0.296077;0.295093;0.293585;0.294846;0.294546;0.293343;0.299382;0.3015;0.293559;0.292241;0.29216;0.293098;0.290809;0.291772;0.292762,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,8,32,default,none,0.1990410965,0.204997;0.225987;0.200537;0.200801;0.199733;0.199718;0.200447;0.200267;0.199653;0.199521;0.199259;0.199303;0.19979;0.199324;0.199142;0.199243;0.199436;0.200223;0.19916;0.199207;0.199041,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,32,32,default,both,0.2932581119,0.326846;0.307556;0.303036;0.305398;0.297034;0.296715;0.297306;0.29499;0.295405;0.296742;0.296095;0.293568;0.293736;0.299023;0.294434;0.294272;0.293372;0.294127;0.293258;0.298802;0.294263,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,32,32,default,none,0.1987060532,0.20419;0.201697;0.200665;0.200529;0.199669;0.19951;0.199404;0.199577;0.199845;0.199447;0.198706;0.199137;0.199357;0.199812;0.199198;0.199296;0.199637;0.199828;0.199991;0.199334;0.199328,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,128,32,default,both,0.3009580541,0.338127;0.31273;0.308188;0.307407;0.30541;0.303716;0.304575;0.303651;0.302922;0.307007;0.303689;0.302494;0.302009;0.307346;0.301432;0.300958;0.303429;0.302813;0.302516;0.303729;0.303046,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,128,32,default,none,0.2029261086,0.20771;0.204899;0.204137;0.204331;0.203102;0.203828;0.204122;0.203861;0.203114;0.203154;0.203083;0.203244;0.203527;0.203196;0.203021;0.203012;0.20401;0.203744;0.203084;0.202966;0.202926,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,512,32,default,both,0.315993093,0.34779;0.328479;0.32507;0.320986;0.319348;0.323505;0.318408;0.316649;0.316961;0.321945;0.316405;0.316288;0.319963;0.319063;0.321102;0.3192;0.317992;0.317555;0.317517;0.315993;0.31653,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,512,32,default,none,0.2032320481,0.208321;0.206043;0.204154;0.203786;0.204053;0.204251;0.203984;0.203317;0.203271;0.203638;0.204563;0.203232;0.203461;0.203589;0.203408;0.203757;0.203344;0.20324;0.20516;0.204291;0.203807,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,2048,32,default,both,0.3728091251,0.403705;0.39274;0.382677;0.378991;0.378256;0.377852;0.378055;0.374756;0.375166;0.37928;0.375011;0.375963;0.375387;0.372809;0.375688;0.372896;0.374565;0.37627;0.37471;0.375277;0.375776,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,2048,32,default,none,0.2044318244,0.209768;0.207324;0.206176;0.205156;0.204748;0.205139;0.204918;0.206441;0.204554;0.205015;0.204667;0.205162;0.204517;0.204432;0.204901;0.204597;0.204841;0.205341;0.205026;0.204812;0.205025,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,8192,32,default,both,0.8299071342,0.863596;0.864348;0.842014;0.846303;0.83494;0.835681;0.834963;0.838602;0.832116;0.844924;0.829907;0.833215;0.836174;0.835036;0.83156;0.842967;0.832946;0.833558;0.831339;0.834263;0.837058,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,8192,32,default,none,0.3824708983,0.42954;0.38605;0.385983;0.382983;0.384629;0.38349;0.387499;0.385081;0.383219;0.38495;0.384017;0.38438;0.382471;0.384822;0.38393;0.385055;0.384206;0.384525;0.384696;0.383683;0.3834,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,32768,32,default,both,2.915955149,5.048286;3.716461;3.593955;2.966701;2.937585;2.971063;2.946994;2.943774;2.927007;2.94956;2.930999;2.933917;2.922294;2.927956;2.92882;2.923742;2.922827;2.938319;2.922738;2.920458;2.915955,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,32768,32,default,none,1.464210916,1.792945;1.466267;1.466933;1.464799;1.466356;1.464275;1.464706;1.466311;1.464211;1.464853;1.464428;1.466947;1.46627;1.466379;1.46452;1.466556;1.464516;1.466502;1.465093;1.466563;1.464408,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,both,11.24033611,28.166839;12.311704;12.501052;12.285028;12.317496;11.30867;11.287995;11.320621;11.314291;11.262793;11.265227;11.240336;11.844233;15.031238;11.571984;11.527251;11.448602;11.429273;11.367703;11.336105;11.309924,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,none,5.602388876,6.844297;5.60827;8.2066;7.47045;5.607751;5.604303;5.603591;5.602389;5.605493;5.60724;5.60473;5.604838;5.604445;5.605068;5.605826;5.610499;5.609874;5.609953;5.606322;5.606747;5.60585,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,524288,32,default,both,48.17208601,65.337362;50.867367;52.438841;48.497755;48.278475;48.2507;52.829861;48.448165;52.873732;48.410295;50.413075;50.659962;48.295897;54.201739;48.284244;48.264579;48.172086;52.627516;48.417396;48.332674;48.230141,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,524288,32,default,none,21.90037491,27.391284;22.921633;28.747882;22.26951;21.916728;21.921831;21.916914;21.916418;21.910531;21.909822;21.916426;21.911687;29.525303;21.907043;21.905735;21.901205;24.53732;23.764238;21.900375;21.916095;21.92394,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,2097152,32,default,both,194.845289,256.737885;199.129191;201.721132;195.423371;199.576411;199.277789;199.48891;194.845289;201.021647;202.880818;197.20405,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,2097152,32,default,none,87.2482718,111.940819;90.136152;93.996235;91.966671;87.248272;90.112366;90.117511;90.109832;90.143176;90.13602;93.00846;90.108396;90.151551;90.119749;91.393005;91.580541;90.129585;90.129055;90.123688;89.752993;90.382238,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,8388608,32,default,both,783.8780219,1027.403022;791.980179;794.518355;787.529882;785.784639;809.080581;783.878022;789.529699;785.054904;786.269977;793.471966,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,times,lorenz96,euler,fixed,dt,0.0009765625,8388608,32,default,none,354.4295747,454.976983;357.271991;357.205639;363.06354;360.133096;360.176671;363.33967;357.26791;368.681595;360.14504;354.429575,nan,nan,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz96,euler,fixed,dt,0.00390625,131072,32,default,both,6.968651898,14.712329;8.289817;8.38616;8.280752;8.620267;7.186498;7.182091;7.232935;7.179666;7.041574;6.998639;6.985697;7.026922;7.033687;7.002602;7.019724;6.981417;7.053034;7.007276;7.018632;6.968652,nan,6.148023996,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz96,euler,fixed,dt,0.001953125,131072,32,default,both,8.389431983,10.309572;10.452799;10.118446;8.61198;8.634938;8.490781;8.562594;8.460506;8.427511;8.40794;8.389432;8.39578;8.444706;8.423341;8.427019;8.418614;8.432737;8.5213;8.652624;8.815758;8.629435,nan,5.843516909,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz96,euler,fixed,dt,0.0009765625,131072,32,default,both,11.23038726,12.658292;12.821658;12.72738;11.313086;12.944658;12.527139;11.482769;11.395797;11.367;11.308525;11.346893;11.256988;11.247679;11.230387;13.094257;11.701061;11.431893;11.334365;14.746721;11.457045;11.400361,nan,5.099940668,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz96,euler,fixed,dt,0.00048828125,131072,32,default,both,16.731821,17.492619;17.787899;18.181222;16.798171;16.754777;16.731821;20.475076;16.999687;16.926258;16.848457;16.799984;16.74312;18.510581;17.412338;16.952325;16.88773;16.867929;16.8001;16.791953;21.23886;17.117473,nan,3.64281996,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz96,euler,fixed,dt,0.000244140625,131072,32,default,both,27.77573001,30.376798;29.836574;29.279983;28.287935;30.571294;32.075888;32.163898;28.527299;33.023854;32.315934;28.913583;28.870508;29.216694;28.186592;28.041331;27.976593;27.939224;27.876176;27.820279;27.777106;27.77573,nan,2.068634162,nan,2026-09-08T10:43:53Z
myokit_cuda,linux_RTX-2060-SUPER,wp,lorenz96,euler,fixed,dt,0.0001220703125,131072,32,default,both,49.68496505,50.142079;50.672523;51.25053;49.840077;49.795138;49.751645;49.768751;49.775407;49.743364;49.684965;49.735012;49.710503;50.112969;50.011199;49.951389;49.898548;49.868936;49.880233;50.133568;49.933959;49.934311,nan,1.067278166,nan,2026-09-08T10:43:53Z
