framework,algorithm,mode,tier,transfers,n,setting_kind,setting,samples,min_ms,p05_ms,median_ms,p95_ms,max_ms,golden_rmse,finite_trajectories,failed_trajectories
julia,tsit5,fixed,fixed,none,131072,dt,0.00048828125,10,1357.2295,1357.261405,1357.6354000000001,1360.3257199999998,1360.3547,0.0015784432571462235,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.0009765625,10,678.9692,679.0154150000001,679.4683,680.6306,680.7323,0.0012113835496077446,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.001953125,10,339.7921,339.829405,340.2559,341.533795,342.3955,0.0008720190409721284,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.00390625,10,170.3799,170.42967,170.59695,170.871275,170.9219,0.0006453647370558691,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.0078125,20,85.5245,85.545875,85.67235,85.836865,85.9008,0.0004851648983324978,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.015625,20,43.1271,43.15731,43.2288,43.390375,43.4621,0.00046566288646712344,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.03125,20,21.8713,21.890395,21.9754,22.12561,22.1942,0.01101886209492994,131072,0
julia,tsit5,fixed,fixed,none,131072,dt,0.0625,20,11.2668,11.269555,11.367049999999999,11.562425,11.5686,0.8438418759679921,131072,0
julia,vern7,adaptive,julia,both,131072,tol,0.0001,20,87.2972,87.542775,88.0951,88.89047,88.9165,0.0022005749813848066,131072,0
julia,vern7,adaptive,julia,both,131072,tol,0.001,20,78.5821,78.63416,79.35315,90.09657500000013,263.5908,0.014186909763280894,131072,0
julia,vern7,adaptive,julia,both,131072,tol,0.010000000000000002,20,85.4552,85.640355,86.0689,86.98278,88.7741,0.47092337303628795,131072,0
julia,vern7,adaptive,julia,both,131072,tol,1.0000000000000001e-7,10,286.2651,286.32706500000006,286.69535,288.20462,288.7025,0.0003778896330040972,131072,0
julia,vern7,adaptive,julia,both,131072,tol,1.0e-5,10,124.4941,124.614385,124.96195,126.237155,126.7826,0.0003011292033856553,131072,0
julia,vern7,adaptive,julia,both,131072,tol,1.0e-6,10,151.2498,151.27756499999998,151.6461,152.70372000000003,153.1134,0.0003555621794025929,131072,0
julia,vern7,adaptive,julia,both,131072,tol,1.0e-8,10,1279.6311,1280.88831,1284.9252000000001,1291.126965,1291.1964,0.00046262776749451885,131072,0
julia,vern7,adaptive,julia,none,131072,tol,0.0001,20,80.6231,80.62956,80.88515000000001,81.10600000000001,81.1326,0.0022005749813848066,131072,0
julia,vern7,adaptive,julia,none,131072,tol,0.001,20,71.4579,71.51148,71.74010000000001,72.09224,72.1633,0.014186909763280894,131072,0
julia,vern7,adaptive,julia,none,131072,tol,0.010000000000000002,20,78.5933,78.603275,78.73995,78.928325,78.9858,0.47092337303628795,131072,0
julia,vern7,adaptive,julia,none,131072,tol,1.0000000000000001e-7,10,278.6768,278.72126000000003,279.1875,279.506895,279.5325,0.0003778896330040972,131072,0
julia,vern7,adaptive,julia,none,131072,tol,1.0e-5,10,117.5146,117.52774,117.94525,118.144335,118.1784,0.0003011292033856553,131072,0
julia,vern7,adaptive,julia,none,131072,tol,1.0e-6,10,143.9875,143.99465500000002,144.12045,144.77676000000002,144.9735,0.0003555621794025929,131072,0
julia,vern7,adaptive,julia,none,131072,tol,1.0e-8,10,1273.0879,1273.52674,1278.51015,1283.4487800000002,1284.6006,0.00046262776749451885,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.0001220703125,3,13499.8133,13500.201640000001,13503.6967,13511.3953,13512.2507,0.003050584011056585,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.000244140625,3,6754.8128,6755.039589999999,6757.0807,6763.09927,6763.768,0.0019324104084187698,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.00048828125,5,3382.0179,3382.47726,3384.7487,3385.46832,3385.5429,0.0015495758815106111,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.0009765625,10,1694.5373,1694.66321,1696.1041,1698.42986,1699.0217,0.0011927814477985673,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.001953125,10,851.2556,851.45117,852.5371,853.890735,854.3415,0.0008537553240063466,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.00390625,10,430.5117,430.58928000000003,431.01115,431.62331500000005,431.7706,0.0006225025879011363,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.0078125,10,219.1179,219.47295,220.4071,221.71574499999997,221.9911,0.0004298260842954871,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.015625,10,113.6289,113.76912,114.26265,115.24803,115.7001,0.0003381965802857186,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.03125,20,60.8258,61.16096,61.84245,62.63522,63.16,0.00025793184853839394,131072,0
julia,vern7,fixed,fixed,both,131072,dt,0.0625,20,34.6391,34.722319999999996,35.8644,37.334815,38.2186,0.08084105883735776,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.0001220703125,3,13486.802,13488.76165,13506.3985,13507.51738,13507.6417,0.003050584011056585,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.000244140625,3,6746.6607,6747.087410000001,6750.9278,6751.44593,6751.5035,0.0019324104084187698,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.00048828125,5,3371.4426,3371.96122,3374.1985,3377.65676,3378.4876,0.0015495758815106111,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.0009765625,10,1687.1762,1687.6431200000002,1689.2962499999999,1690.7030399999999,1690.7358,0.0011927814477985673,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.001953125,10,844.3812,844.481685,845.0285,845.903255,845.9807,0.0008537553240063466,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.00390625,10,423.3069,423.34461,423.6304,423.97636,424.1011,0.0006225025879011363,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.0078125,10,211.6967,212.03141,212.56799999999998,212.74307,212.7761,0.0004298260842954871,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.015625,10,106.6247,106.77653000000001,107.0261,107.16193,107.2135,0.0003381965802857186,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.03125,20,54.0224,54.101060000000004,54.283699999999996,54.510034999999995,54.714,0.00025793184853839394,131072,0
julia,vern7,fixed,fixed,none,131072,dt,0.0625,20,27.7432,27.749565,27.8583,28.416819999999998,28.5312,0.08084105883735776,131072,0
