traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
10,1.86876535,-3.81238556,-1.90828681,-0.875148475,-1.28653705,0.632620335,5.37232018,-2.62703419,2.22197986,3.74587941,5.57525921,-2.35262561,-0.537202597,1.30918753,6.77368307,1.27360785,0.097375147,3.19192457,5.20407152,2.49378276,1.95998073,3.38306808,4.06311178,3.46113706,2.95201635,2.5371182,1.69214118,1.0400207,0.97751379,1.31613457,2.3076036,3.99288511
11,1.8253665,-3.83152461,-1.88518882,-0.882779956,-1.283077,0.654570222,5.36348534,-2.64481521,2.22958231,3.80549026,5.55086088,-2.40600157,-0.506803274,1.32550371,6.79384947,1.25800562,0.0982654765,3.20624614,5.22938967,2.49053741,1.96102214,3.3992753,4.08257961,3.46757507,2.95228767,2.53761673,1.69260705,1.04334772,0.985016406,1.32882559,2.33013868,4.01152992
12,1.78167522,-3.85016251,-1.86307061,-0.890446186,-1.28013659,0.675887406,5.35415983,-2.66316271,2.23648953,3.86444402,5.52582693,-2.45904183,-0.476260334,1.34244442,6.81389332,1.24211717,0.09931577,3.22062778,5.25469589,2.48711181,1.9620434,3.41554689,4.10210371,3.47393203,2.9524765,2.53806686,1.69306219,1.04670405,0.992537916,1.34157217,2.35277534,4.02994967
13,1.73794687,-3.86828613,-1.84299445,-0.89844203,-1.27849901,0.695505679,5.3442049,-2.68236065,2.24235463,3.9221015,5.50063753,-2.51156139,-0.445276111,1.3603065,6.83379793,1.22579956,0.100545131,3.2350502,5.28000832,2.48353982,1.96302998,3.43185639,4.12166834,3.48020983,2.95259571,2.53847718,1.69353437,1.05014801,1.00013018,1.35446703,2.3756144,4.0482769
14,1.69235408,-3.88496828,-1.81657422,-0.903620243,-1.27153397,0.721845329,5.33476353,-2.70013118,2.24952483,3.98273253,5.47174835,-2.56465268,-0.416038871,1.37747192,6.85370255,1.20951581,0.101807535,3.24953389,5.30528927,2.47979426,1.96408987,3.44829774,4.14128828,3.48631215,2.95253038,2.53885198,1.69399226,1.05356503,1.00785887,1.36737955,2.39833093,4.06546402
15,1.64776909,-3.90239358,-1.79811895,-0.912489414,-1.27122438,0.740680516,5.32395935,-2.72038221,2.25387931,4.04005337,5.44498539,-2.61740446,-0.384429693,1.39684546,6.87328672,1.19235194,0.103313409,3.26403451,5.33064175,2.47593379,1.96501017,3.46469545,4.16093683,3.49235559,2.95245457,2.53929067,1.69456351,1.05705178,1.01543283,1.38035381,2.4213655,4.08327341
16,1.60258126,-3.9188323,-1.77852595,-0.920224607,-1.26951838,0.760914624,5.31291628,-2.74063587,2.2580905,4.09724236,5.4169488,-2.66958261,-0.35345158,1.41650271,6.89279127,1.17506719,0.105046712,3.27870131,5.35585451,2.4717443,1.96602559,3.48131967,4.1806798,3.49817181,2.95221734,2.53974891,1.69517267,1.06054115,1.02307808,1.39341736,2.44447422,4.10060692
17,1.55733204,-3.93457389,-1.76019418,-0.927851498,-1.26841295,0.780138433,5.30116653,-2.76174235,2.26141477,4.15300274,5.38875628,-2.72092175,-0.322441638,1.43690705,6.91216373,1.15737748,0.106889367,3.29334545,5.3811121,2.4674592,1.96695983,3.49796653,4.20052719,3.50388908,2.9517796,2.54016471,1.69593716,1.06415367,1.03073537,1.40656114,2.46774268,4.11780834
18,1.51078689,-3.94964266,-1.73932803,-0.934773743,-1.26534569,0.802609921,5.28952265,-2.78237677,2.2649498,4.21085215,5.35801125,-2.77321243,-0.291935056,1.45744777,6.93140793,1.13939941,0.108883224,3.30809736,5.40635061,2.46302915,1.9679755,3.51467943,4.22028923,3.5094831,2.95139122,2.54058743,1.69653094,1.06770265,1.03851223,1.41978621,2.49101257,4.13421297
19,1.46443164,-3.96410489,-1.72046304,-0.941743016,-1.26340878,0.823105812,5.27721596,-2.80386281,2.26743579,4.26658058,5.32761002,-2.82431054,-0.261377215,1.47876859,6.95052958,1.12114859,0.111011565,3.32286882,5.43153954,2.45840478,1.96898234,3.53151131,4.2401495,3.51488829,2.95084047,2.54105449,1.69724941,1.0712781,1.0462538,1.43308306,2.51444793,4.1505785
20,1.41772079,-3.97782493,-1.7018342,-0.948338509,-1.26135814,0.843610525,5.26454258,-2.82568288,2.26936293,4.32177591,5.2964344,-2.87491202,-0.231011942,1.50077558,6.96950579,1.10242844,0.113377631,3.3377564,5.45670176,2.45356417,1.96997559,3.54842639,4.26007986,3.52017307,2.95015931,2.54148602,1.69801641,1.07492602,1.05406117,1.44647741,2.53799033,4.16659117
21,1.36857092,-3.9911952,-1.67840242,-0.954434752,-1.25602674,0.870768845,5.25206757,-2.84670281,2.27199078,4.38242817,5.26031017,-2.92872357,-0.201069057,1.52251494,6.98827362,1.08349395,0.115763076,3.35271192,5.48191547,2.44861722,1.97099948,3.56535769,4.27998447,3.52536726,2.94940186,2.5418489,1.69868064,1.07857847,1.06202006,1.4598999,2.56142783,4.18130064
22,1.32020712,-4.00370455,-1.65796626,-0.960171938,-1.25217259,0.894591033,5.23883724,-2.86872745,2.27339315,4.43931961,5.22557449,-2.98012519,-0.171340182,1.5451411,7.00695467,1.06421959,0.118388027,3.36773753,5.50705385,2.44342279,1.97200179,3.58242226,4.29999924,3.53039169,2.94849682,2.54223084,1.6994561,1.08229065,1.06996942,1.47343683,2.58506322,4.19613075
23,1.27170265,-4.01570177,-1.63884687,-0.966277719,-1.24920571,0.917455137,5.22496748,-2.8915534,2.27379894,4.49521685,5.19059134,-3.03109002,-0.141460076,1.5686388,7.02544832,1.04447019,0.121159285,3.38277888,5.53219461,2.43813396,1.97299564,3.59951234,4.32001495,3.53530121,2.94753981,2.54263186,1.70026302,1.08603394,1.0779351,1.4870621,2.60884857,4.21075344
24,1.22525132,-4.0272584,-1.62668765,-0.973880291,-1.25119495,0.931819797,5.20995665,-2.91644359,2.27161956,4.54369307,5.16058016,-3.07792068,-0.110940419,1.59423745,7.04372311,1.02402663,0.124407403,3.39801502,5.55714607,2.43249488,1.97403276,3.61683273,4.34011841,3.53991008,2.94648838,2.54325247,1.70128405,1.08975124,1.08570504,1.50078189,2.63304162,4.22635317
25,1.17534268,-4.03839445,-1.60711026,-0.980346859,-1.24791145,0.956685662,5.19526911,-2.9400332,2.2708683,4.60092402,5.12273169,-3.12983942,-0.0812002644,1.61894083,7.06178427,1.00347018,0.12757434,3.41329598,5.58219624,2.42677498,1.97507286,3.6341145,4.36022186,3.54451704,2.94531202,2.54365444,1.70215118,1.0935657,1.09375751,1.51452339,2.65693784,4.23993397
26,1.12434459,-4.04847717,-1.58515286,-0.984864771,-1.24201655,0.984725952,5.180686,-2.96293044,2.27058744,4.65961933,5.08190155,-3.18201852,-0.0525538661,1.64331853,7.07980108,0.982816279,0.130798057,3.42860055,5.60725641,2.42093253,1.97611964,3.65145254,4.38035583,3.54900908,2.94401312,2.54398513,1.70298219,1.09740925,1.10194027,1.52836394,2.68081594,4.25258493
27,1.07573259,-4.0584259,-1.57129908,-0.992147207,-1.24245417,1.00306821,5.16455936,-2.98865914,2.2670083,4.71017742,5.04728413,-3.23007417,-0.0227008518,1.67037749,7.09747887,0.961206913,0.1344973,3.44405556,5.63215303,2.41480064,1.97717571,3.668962,4.40057373,3.55324221,2.94263172,2.54452062,1.70407069,1.10129261,1.10991848,1.54228365,2.70513368,4.26645613
28,1.02476752,-4.06746244,-1.55253661,-0.997424662,-1.23869956,1.02815402,5.14877415,-3.01312947,2.264575,4.76567364,5.00706339,-3.28050113,0.00585209951,1.69653225,7.11507559,0.939621687,0.138188258,3.45957112,5.65709448,2.40851498,1.97824013,3.6865139,4.42080402,3.55736399,2.94113493,2.5449574,1.7050302,1.10517299,1.11810911,1.55633187,2.72936273,4.27878618
29,0.974597037,-4.07600069,-1.53668976,-1.00332165,-1.23690629,1.05008018,5.13210773,-3.03890133,2.26056528,4.81785107,4.96866465,-3.32910895,0.0345928743,1.72405505,7.1324234,0.917387187,0.14218913,3.47520614,5.68196011,2.40198779,1.97928023,3.704144,4.44111061,3.56137037,2.93955255,2.54541183,1.70608068,1.10911572,1.12625635,1.57042336,2.75374651,4.2912941
30,0.925588787,-4.08337259,-1.52342772,-1.00834215,-1.23608971,1.06836426,5.11482811,-3.06545663,2.25546932,4.86502218,4.93319321,-3.37428045,0.0626727939,1.75236702,7.14970255,0.894770801,0.146433517,3.49087334,5.70672655,2.39530683,1.98035729,3.72191668,4.46146297,3.5651207,2.93785334,2.54600191,1.70729995,1.11305344,1.1343503,1.58464098,2.77841306,4.30412579
31,0.873963654,-4.09081793,-1.5067668,-1.01403832,-1.23342681,1.09282696,5.09732866,-3.09184241,2.25043654,4.91852427,4.89160728,-3.42367625,0.0907587931,1.78072023,7.16662264,0.871824026,0.15074721,3.50670028,5.73150444,2.38837957,1.98146343,3.73977709,4.48185587,3.56872439,2.9359982,2.54650426,1.70846009,1.11707497,1.14262545,1.59891558,2.80293369,4.31538391
32,0.82069391,-4.09777021,-1.48783684,-1.0190711,-1.22890103,1.12114072,5.07970285,-3.11786842,2.24552703,4.97541332,4.84570122,-3.47493553,0.118226029,1.80903423,7.18333292,0.848686457,0.155245811,3.5226891,5.75619841,2.38127184,1.98265815,3.75770736,4.50222683,3.57223034,2.93408942,2.54692435,1.70950711,1.12109089,1.15100551,1.61324596,2.82737517,4.32547092
33,0.769527018,-4.10390615,-1.47373116,-1.02454221,-1.22742236,1.142941,5.0611949,-3.14541674,2.23860574,5.02495384,4.80528402,-3.52180457,0.145648897,1.83890831,7.19985867,0.824792206,0.159972012,3.53862691,5.78090048,2.37408233,1.98376274,3.77565432,4.52263451,3.57557106,2.93212152,2.54748583,1.71077812,1.12516928,1.15927601,1.62764275,2.85210204,4.33636713
34,0.718028426,-4.1092515,-1.45974064,-1.02958262,-1.22563541,1.16518211,5.04213047,-3.17343616,2.23108673,5.07402563,4.76421738,-3.56816435,0.172500297,1.86925256,7.21618414,0.800579667,0.16500555,3.55478001,5.80542374,2.36663818,1.98501325,3.79378629,4.54300594,3.57866812,2.93013382,2.54812622,1.71199334,1.12918913,1.16759872,1.64219558,2.87699556,4.34680414
35,0.66498822,-4.1142602,-1.44392335,-1.03429699,-1.22241414,1.19084823,5.02286959,-3.20122957,2.22349095,5.12625122,4.71903324,-3.61644769,0.198818132,1.89950573,7.23227453,0.776142776,0.170081094,3.57100105,5.829988,2.35890865,1.98616207,3.81198025,4.56358004,3.58165455,2.92784476,2.54864979,1.71331048,1.13332331,1.17601585,1.65677857,2.90179062,4.35609674
36,0.6158638,-4.11726379,-1.43373406,-1.03671789,-1.22107542,1.20669973,5.00354052,-3.22942352,2.21472979,5.16598463,4.6839509,-3.65606713,0.223851949,1.93074679,7.24850941,0.751196861,0.175526649,3.58723426,5.8544035,2.35105419,1.98733497,3.83029318,4.5841341,3.58441424,2.92560768,2.54936242,1.71474874,1.13741696,1.18435061,1.67158294,2.92710447,4.36694765
37,0.560002267,-4.122159,-1.41660774,-1.04375029,-1.21817982,1.23769522,4.98253298,-3.25903726,2.20510626,5.22365761,4.6321435,-3.70862794,0.250411928,1.96251774,7.26376247,0.72572422,0.181017146,3.60376263,5.87884855,2.34301019,1.98862302,3.84860396,4.60464096,3.58713555,2.9232018,2.54981256,1.71600103,1.14169264,1.19295084,1.68627775,2.95184779,4.37426805
38,0.509875417,-4.1241188,-1.40619898,-1.04604959,-1.2163161,1.25548983,4.96204042,-3.28822351,2.19499826,5.2638526,4.5948534,-3.7485795,0.274680346,1.9946605,7.27949572,0.700030088,0.186813623,3.62019897,5.90312386,2.33480835,1.9898895,3.86710596,4.62521791,3.58953524,2.92079902,2.55059791,1.71749675,1.14580119,1.2013588,1.70124149,2.97729182,4.38397312
39,0.454555601,-4.12749147,-1.39121878,-1.05242229,-1.21410084,1.2841239,4.94014359,-3.31871033,2.18366885,5.31744242,4.54448414,-3.79835415,0.300089926,2.02765656,7.29431915,0.673611641,0.192805558,3.6369822,5.92740297,2.32628345,1.991207,3.88564992,4.64582777,3.59185219,2.9181788,2.55115056,1.71889949,1.15012813,1.20999241,1.71613169,3.00227976,4.39081192
40,0.399490774,-4.12966776,-1.3762449,-1.05655432,-1.21032393,1.31233263,4.91851282,-3.3483789,2.17252159,5.36931276,4.49385023,-3.84628296,0.324109286,2.06029916,7.3091445,0.647157371,0.198892519,3.65378928,5.95163488,2.31763148,1.99255359,3.90428424,4.66643095,3.59396291,2.91550255,2.55178308,1.72031999,1.15439653,1.21866632,1.73116744,3.02736473,4.39718914
41,0.347464651,-4.1306982,-1.36628377,-1.0607394,-1.20951486,1.33283293,4.8958478,-3.37984228,2.15939188,5.41108799,4.4527154,-3.88793683,0.347839743,2.09461832,7.32379818,0.619866848,0.205453977,3.67075133,5.97565746,2.30869198,1.99393928,3.92310548,4.68709993,3.59578633,2.9127686,2.55264211,1.72197211,1.15865159,1.22718406,1.74630439,3.05291438,4.40498924
42,0.295690984,-4.13056231,-1.35599554,-1.06275833,-1.20687723,1.35346377,4.87344074,-3.41047049,2.14655948,5.45146847,4.41156578,-3.92800474,0.370282859,2.12856054,7.33842754,0.592476368,0.212134629,3.68775582,5.99963093,2.2996099,1.99531829,3.94196796,4.70780134,3.59751487,2.90996313,2.55344629,1.72359693,1.1629318,1.23581433,1.76161218,3.07856393,4.41232681
43,0.239559144,-4.13154793,-1.34276688,-1.06863725,-1.20495856,1.38219881,4.84950352,-3.44268227,2.13198256,5.50248289,4.35902834,-3.97603631,0.393496901,2.1635077,7.35218906,0.564411044,0.218983069,3.70503521,6.02359343,2.2903049,1.99676657,3.96085477,4.72847271,3.59915495,2.90702605,2.55407882,1.72511733,1.16736913,1.24461699,1.77687025,3.10382199,4.41710854
44,0.184422284,-4.13128901,-1.33055401,-1.07267308,-1.20223761,1.40902805,4.82552433,-3.47458339,2.11719871,5.5498476,4.30872154,-4.02117348,0.415501535,2.19838047,7.3659358,0.536191583,0.225991964,3.72238564,6.04742813,2.28074336,1.99826312,3.97994757,4.74923182,3.60046768,2.90392828,2.55486035,1.72679973,1.17177987,1.25340211,1.79225171,3.12925076,4.42186213
45,0.132237837,-4.12966204,-1.32179034,-1.07515991,-1.20044196,1.42980814,4.80116034,-3.50713754,2.10150909,5.58795595,4.26730871,-4.06015015,0.436750114,2.23417664,7.3796258,0.507294178,0.233371094,3.73980284,6.0711441,2.27105737,1.99975789,3.99909377,4.76996803,3.60162616,2.90088677,2.55579662,1.72857249,1.17615056,1.26211965,1.80779803,3.155123,4.42785072
46,0.0798123106,-4.1271081,-1.31238675,-1.0759877,-1.19666052,1.45168364,4.77673006,-3.53909445,2.08596063,5.62626123,4.22441339,-4.09866285,0.456853777,2.26948214,7.39322758,0.478389919,0.240814194,3.7572825,6.09482145,2.26119518,2.00126076,4.01830912,4.79074144,3.60263252,2.89771843,2.55667472,1.73034608,1.18056691,1.27095687,1.82347584,3.1809895,4.43305302
47,0.0210490245,-4.12648582,-1.29953778,-1.08337498,-1.19576383,1.48402715,4.75037432,-3.57338738,2.06745195,5.67970324,4.16460323,-4.14877653,0.478093266,2.30647087,7.4055438,0.44855392,0.248566419,3.77523708,6.11838722,2.25096607,2.00292134,4.03764629,4.81147957,3.60344601,2.89440155,2.55745697,1.73202074,1.1851244,1.27993834,1.83904743,3.20629954,4.43467474
48,-0.0322397612,-4.12332773,-1.29128098,-1.08600962,-1.19394076,1.50648057,4.72427893,-3.60727477,2.04928303,5.71749592,4.1207552,-4.18770456,0.497703373,2.34348655,7.41827154,0.418392092,0.256620765,3.79313397,6.141819,2.24060607,2.00452542,4.05707216,4.83227396,3.60406017,2.89108109,2.55841684,1.73387504,1.1896137,1.2888236,1.85487449,3.23230553,4.43874025
49,-0.0892628059,-4.12044048,-1.27992845,-1.08991647,-1.19096577,1.53625023,4.69757795,-3.64108539,2.03029013,5.76491928,4.06462479,-4.23296452,0.516631663,2.38020849,7.43043947,0.388203949,0.264688343,3.81123567,6.16520786,2.2299943,2.00621152,4.07659769,4.85308456,3.60449243,2.88757849,2.5592711,1.73567355,1.19418037,1.29787135,1.87070751,3.25786161,4.44004202
50,-0.140581414,-4.11560297,-1.2739253,-1.09093523,-1.18897617,1.55542719,4.67053127,-3.67572331,2.01080942,5.79574108,4.0269165,-4.26724195,0.534978509,2.41815925,7.44274569,0.357068628,0.273279607,3.8294096,6.18838167,2.21916676,2.00790715,4.0963068,4.8739624,3.60461521,2.88407397,2.56044579,1.73776305,1.1987015,1.30676162,1.88674879,3.28421569,4.44426298
51,-0.197381526,-4.1117487,-1.26442814,-1.09563518,-1.18754113,1.58379006,4.64244509,-3.71103621,1.98948956,5.83998108,3.97259331,-4.3108964,0.553017795,2.45628262,7.45419168,0.325752586,0.281902432,3.84787273,6.21150827,2.20810318,2.00970936,4.1160512,4.89477301,3.60464382,2.88045311,2.56138325,1.7396394,1.20335305,1.31588316,1.90277863,3.30997109,4.44484377
52,-0.251542091,-4.10644865,-1.25689125,-1.09776545,-1.185179,1.60817122,4.61418867,-3.7462604,1.96815968,5.87667227,3.92603898,-4.34922647,0.570090532,2.49449396,7.465662,0.294046342,0.290750027,3.8663435,6.23457479,2.1968987,2.011446,4.13583946,4.91564131,3.6044991,2.87677479,2.56247377,1.74167562,1.20795655,1.32493711,1.91894519,3.33607984,4.44636679
53,-0.306349188,-4.10080147,-1.24929965,-1.10028887,-1.18292737,1.63364613,4.58527327,-3.78195262,1.94577169,5.91415691,3.8775835,-4.38817739,0.586584032,2.53323555,7.47668219,0.261839598,0.299926013,3.88512683,6.2574296,2.18536496,2.01334167,4.15584278,4.93650436,3.60406184,2.87299347,2.56359148,1.74375153,1.21264458,1.33410025,1.93522286,3.36216807,4.4469924
54,-0.363642335,-4.09524393,-1.24067748,-1.10457313,-1.1813308,1.6628511,4.5556221,-3.8181808,1.92187214,5.95706511,3.82131958,-4.43101025,0.60240972,2.57208276,7.48716021,0.229452699,0.309149563,3.90405488,6.28023815,2.1736393,2.01526499,4.17590189,4.95736837,3.60346079,2.8690908,2.56466079,1.74579465,1.2173835,1.34335184,1.95153701,3.38799453,4.44558907
55,-0.416093767,-4.08777809,-1.23515284,-1.10494089,-1.17829692,1.68512273,4.52567005,-3.85444975,1.89845896,5.98684359,3.78051829,-4.46479893,0.617535353,2.61136627,7.4978013,0.196423754,0.318819076,3.92310333,6.30282068,2.16170716,2.01726794,4.19614267,4.97821665,3.60254955,2.86524653,2.5660224,1.74801075,1.22201085,1.35249877,1.96806145,3.41449642,4.44652319
56,-0.473779887,-4.08129883,-1.22739232,-1.10958719,-1.17736208,1.7146374,4.49484634,-3.89159179,1.8724705,6.0287571,3.72323418,-4.50725365,0.632042587,2.65106964,7.50750732,0.163135782,0.328580469,3.94245291,6.32531691,2.14955997,2.01935697,4.21640825,4.99902534,3.60153985,2.86123013,2.56717038,1.75013542,1.22680759,1.36180365,1.98451591,3.4403336,4.44380522
57,-0.527002096,-4.07297611,-1.22213078,-1.11032295,-1.17451,1.73828387,4.46360254,-3.92868233,1.84709895,6.05870676,3.68038678,-4.54143143,0.645899057,2.69096231,7.51734352,0.129213199,0.338684022,3.96187592,6.34771681,2.13709927,2.02137399,4.23681641,5.0199542,3.60026765,2.85717869,2.56855488,1.75242543,1.23151791,1.37106228,2.00123143,3.46685553,4.44320202
58,-0.58163631,-4.06449842,-1.21641767,-1.11199081,-1.17196584,1.76427042,4.43167639,-3.96617126,1.82041657,6.09172153,3.63253236,-4.57785511,0.659009635,2.73094869,7.5267415,0.0951495916,0.348851115,3.98142409,6.36998177,2.12456822,2.0235219,4.25730324,5.04080677,3.5988121,2.8530426,2.56987619,1.75472677,1.23635197,1.380445,2.01800966,3.49315643,4.44105911
59,-0.639985144,-4.0564642,-1.20957005,-1.1168642,-1.17149544,1.79474509,4.39925003,-4.00423574,1.79149878,6.1327405,3.57290149,-4.61996937,0.671191037,2.77123761,7.53533363,0.0607543513,0.359279215,4.00137949,6.39210844,2.11162925,2.02570391,4.27785301,5.06167412,3.59724021,2.8487854,2.57106662,1.75692832,1.24125218,1.38990974,2.03474712,3.51897097,4.43606281
60,-0.692309082,-4.04645681,-1.20566785,-1.11669397,-1.16823888,1.81788445,4.36617231,-4.04232788,1.76375568,6.1583066,3.53314257,-4.65162992,0.683199465,2.81204343,7.54415321,0.0255808569,0.370078206,4.02135992,6.41405296,2.09853864,2.0279696,4.29863262,5.08253956,3.59526372,2.84456038,2.57263184,1.7593751,1.2460674,1.39933527,2.05181718,3.54571176,4.43422604
61,-0.748949587,-4.03695488,-1.20041251,-1.12022889,-1.16738343,1.84627557,4.33247185,-4.08109474,1.73342109,6.1933732,3.47934151,-4.69002867,0.694129884,2.85294342,7.55218172,-0.00971939974,0.380949348,4.04159975,6.43589735,2.0852561,2.03029442,4.31941366,5.10336161,3.59321213,2.84021926,2.57400155,1.76171732,1.25101054,1.4088738,2.06882715,3.57184172,4.42906904
62,-0.806485772,-4.02686882,-1.19461215,-1.12342656,-1.16566765,1.87686121,4.29823589,-4.11976147,1.70210433,6.23064995,3.4211843,-4.72973776,0.703818381,2.89307714,7.559937,-0.0447426401,0.391871989,4.06202364,6.45757198,2.07177019,2.03274584,4.3403616,5.12413311,3.59087539,2.83579898,2.57542658,1.76409841,1.25597024,1.41847754,2.08590031,3.59774446,4.42248058
63,-0.859525621,-4.01588154,-1.19171047,-1.12453282,-1.16386771,1.90080452,4.26337147,-4.1591053,1.67111063,6.25537491,3.37980318,-4.76152086,0.713921845,2.93518496,7.56735563,-0.0815107524,0.403511286,4.08277893,6.47904015,2.05778193,2.03513789,4.36146212,5.145082,3.58827496,2.83127475,2.57708645,1.76672578,1.26090884,1.42798603,2.10315537,3.62440205,4.41842699
64,-0.914231062,-4.00439835,-1.18808782,-1.1261301,-1.16187787,1.92765868,4.22784185,-4.19852781,1.63876355,6.28372955,3.33221221,-4.79578352,0.722847879,2.97649264,7.57448721,-0.117895044,0.415022224,4.10356617,6.50042009,2.04377604,2.03763676,4.3826232,5.16592073,3.58550048,2.82672429,2.57868552,1.76928174,1.26591003,1.43763983,2.12053704,3.65083027,4.41249752
65,-0.967919707,-3.99225569,-1.18504071,-1.12671685,-1.15913093,1.95385432,4.19159508,-4.23817015,1.60588872,6.30918121,3.28783965,-4.82822371,0.731223404,3.01817489,7.58122396,-0.154896542,0.426909328,4.12466049,6.52160215,2.02948141,2.04023576,4.40392733,5.18669748,3.58248687,2.82222104,2.58041191,1.77183783,1.27085662,1.4473058,2.13804555,3.67740369,4.4065547
66,-1.02126145,-3.97945619,-1.18218088,-1.12654364,-1.15535784,1.9808507,4.15408278,-4.27837801,1.57205522,6.33340502,3.24436688,-4.86000824,0.7388888,3.05961967,7.58770847,-0.191975281,0.438884288,4.14587927,6.54265022,2.01500177,2.0429008,4.42535019,5.20746136,3.57920289,2.81761026,2.58221555,1.77450967,1.27584279,1.45700169,2.15563941,3.70398498,4.40009308
67,-1.07567334,-3.96649647,-1.1794101,-1.12774813,-1.15300024,2.00872827,4.11615086,-4.31892681,1.53667271,6.35926247,3.1974194,-4.89321041,0.745731831,3.10143352,7.59358978,-0.229575887,0.451096773,4.16737366,6.5635519,2.00020027,2.04557681,4.44686794,5.2282877,3.57571721,2.81284666,2.58398271,1.7772367,1.28093898,1.4667933,2.17331576,3.73040771,4.39226007
