traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
10,1.85597181,-3.7978003,-1.90972126,-0.862953305,-1.27385449,0.657967269,5.35505724,-2.64836907,2.22716451,3.75358415,5.56861448,-2.36015964,-0.550221682,1.28459489,6.77658939,1.29317486,0.0888991505,3.18509126,5.20407677,2.50085402,1.96067989,3.38060999,4.06111097,3.46212745,2.95208716,2.53356767,1.68778396,1.03782022,0.977062583,1.3168577,2.30804682,3.98611474
11,1.81291747,-3.81673789,-1.88778317,-0.870799243,-1.27091968,0.679255128,5.34568644,-2.66668749,2.23429036,3.81256461,5.54458427,-2.41341233,-0.519628227,1.30061316,6.79685497,1.27786064,0.0895900875,3.19927788,5.22948313,2.49772906,1.96165729,3.39673781,4.08056974,3.46865439,2.95238638,2.5339818,1.68819106,1.04117048,0.984577,1.32956767,2.33058548,4.00472641
12,1.76940179,-3.83509517,-1.8660872,-0.878520787,-1.26799345,0.700654984,5.33594084,-2.68537331,2.2408607,3.87131357,5.51963568,-2.46651316,-0.488987237,1.31721556,6.81700373,1.26225054,0.0904331654,3.21352243,5.25487041,2.4944303,1.96263075,3.41294169,4.10008669,3.47506237,2.95255828,2.53436708,1.68864918,1.0445888,0.992139697,1.34234464,2.35321379,4.02302456
13,1.72541356,-3.85286331,-1.84462488,-0.886121392,-1.26507509,0.72223568,5.32574511,-2.70452046,2.24685478,3.92990756,5.4937129,-2.51952505,-0.458240032,1.33447325,6.8370266,1.24627125,0.0914528221,3.22784925,5.28024006,2.49091458,1.96360576,3.42926407,4.11967087,3.48129845,2.95260715,2.534796,1.68916082,1.04799545,0.999697268,1.35518134,2.37595558,4.04103374
14,1.68092632,-3.8700552,-1.82339776,-0.893605113,-1.26217031,0.74392432,5.31515837,-2.72404194,2.25228333,3.98825955,5.46686459,-2.5723989,-0.427475184,1.35228658,6.85693169,1.22998667,0.0925776586,3.24218678,5.30563021,2.48730803,1.96456575,3.44560432,4.13925791,3.48745179,2.95260024,2.53519034,1.68965697,1.05144012,1.00731325,1.36810732,2.39881301,4.05872869
15,1.63600385,-3.88664269,-1.80244768,-0.900959432,-1.25928128,0.765721381,5.30418348,-2.74394822,2.25713539,4.0463419,5.43911695,-2.62507486,-0.396714091,1.37072158,6.87670898,1.21333563,0.0938939378,3.2566216,5.33099937,2.48345733,1.96550643,3.46205187,4.15894556,3.49347115,2.95243645,2.53556132,1.69021702,1.05494618,1.01497626,1.38111103,2.421772,4.07609224
16,1.59067655,-3.90265942,-1.78177738,-0.908180714,-1.25640345,0.787631571,5.29280949,-2.76424527,2.26140809,4.1041584,5.41045809,-2.67758489,-0.365964472,1.38973796,6.89636278,1.196365,0.0953333527,3.27108526,5.35636187,2.47948575,1.96645784,3.47856045,4.17864609,3.49936318,2.95220113,2.5359385,1.69078767,1.05847073,1.02266479,1.39416957,2.44480348,4.09311676
17,1.54484296,-3.91806507,-1.76135921,-0.915286481,-1.25354421,0.809657753,5.28102112,-2.7849431,2.26508689,4.16169405,5.3809042,-2.72990704,-0.335264444,1.40933573,6.91588306,1.1790787,0.0969311446,3.28561687,5.38170433,2.47531486,1.96739507,3.49515247,4.19841909,3.50512576,2.95183563,2.53629971,1.69139564,1.06203008,1.03039968,1.40733182,2.46798205,4.10982275
18,1.49860239,-3.93289423,-1.74122667,-0.922262073,-1.25069392,0.831824064,5.26880741,-2.80606985,2.26815414,4.21895409,5.35046387,-2.78201795,-0.304593205,1.42962205,6.935256,1.16139913,0.0987561569,3.30026412,5.4069953,2.47093368,1.96836722,3.51185441,4.21822071,3.51072788,2.95138168,2.53668165,1.69203162,1.06560636,1.03815627,1.4205507,2.49123979,4.12618303
19,1.45192552,-3.94710898,-1.72137392,-0.929108024,-1.24784958,0.854140341,5.25614166,-2.82763624,2.27061129,4.27591324,5.31911802,-2.83396435,-0.273994833,1.45044029,6.95449591,1.1434164,0.100666471,3.31491327,5.43229628,2.46642756,1.9693222,3.52862287,4.23808146,3.51618242,2.95078754,2.5370667,1.69273889,1.06923163,1.04595399,1.4338578,2.51461625,4.14219904
20,1.40484703,-3.96074104,-1.70183158,-0.935827851,-1.24503219,0.876537204,5.24309158,-2.8495791,2.27245426,4.33253098,5.28693342,-2.88564157,-0.243496016,1.47191656,6.97358465,1.12503266,0.102792047,3.32966948,5.45756674,2.46171522,1.97028673,3.54547524,4.25797033,3.52150297,2.95012307,2.53746128,1.69344831,1.07286799,1.05378306,1.4472369,2.53808427,4.15785503
21,1.35736489,-3.9737556,-1.6825875,-0.942414403,-1.24221909,0.899094582,5.22957277,-2.87198329,2.2736659,4.38883209,5.25386858,-2.93711376,-0.213091627,1.49401021,6.99252224,1.10624051,0.105070069,3.34447885,5.48284578,2.45682025,1.97120714,3.56237578,4.27793455,3.52673388,2.94933224,2.53779769,1.69419718,1.07659268,1.06168854,1.46071362,2.56166077,4.17314386
22,1.30948055,-3.98618579,-1.66364765,-0.94887501,-1.23942339,0.921746969,5.2156477,-2.89477682,2.27425385,4.44475698,5.21999025,-2.98830962,-0.182862222,1.51666892,7.01131201,1.0871532,0.107515551,3.35936284,5.50806427,2.45174932,1.97217834,3.57939839,4.29791832,3.53176117,2.9484539,2.53821087,1.69497919,1.08027637,1.06958091,1.47424924,2.58533263,4.1880722
23,1.26120913,-3.99803329,-1.64502347,-0.955211043,-1.23664927,0.944492221,5.20130396,-2.91796494,2.27420807,4.50031376,5.18528652,-3.03925157,-0.152787507,1.5399406,7.0299387,1.06765556,0.110143214,3.37432647,5.53326941,2.44648266,1.97313714,3.59649897,4.31796741,3.53664923,2.94743681,2.53860331,1.69582367,1.0840261,1.07751489,1.48785353,2.60908723,4.20261765
24,1.21257246,-4.00927687,-1.6267184,-0.961412489,-1.23388052,0.9673962,5.18648291,-2.94161963,2.27349687,4.55551291,5.1497426,-3.08995295,-0.122870982,1.56382608,7.04840899,1.04782152,0.112933531,3.38935065,5.5584197,2.44108176,1.97413933,3.61367249,4.33801031,3.54140115,2.94636655,2.53900146,1.69666481,1.08779621,1.08549762,1.50154614,2.63294005,4.21677923
25,1.16358089,-4.0199132,-1.60873878,-0.967485547,-1.23113,0.990399778,5.17124367,-2.96567822,2.27214336,4.61027098,5.1134572,-3.14032555,-0.0931871608,1.58829391,7.06670904,1.02758896,0.115906462,3.40445948,5.58356094,2.43546033,1.97510982,3.63092899,4.35813856,3.54600191,2.94515228,2.53941751,1.69759452,1.0916096,1.09349918,1.51530445,2.65688443,4.2305584
26,1.11422145,-4.02995634,-1.59109855,-0.973428547,-1.22839081,1.01354027,5.15553999,-2.99018288,2.27010918,4.66464996,5.07636213,-3.19042087,-0.0636962578,1.61342764,7.08482409,1.00693774,0.119101256,3.41967916,5.60864258,2.42963266,1.97610772,3.64828181,4.37829971,3.55045915,2.94384956,2.53981209,1.69851327,1.09546101,1.10157335,1.52917039,2.68093228,4.24392891
27,1.064502,-4.03938961,-1.57379413,-0.97924608,-1.22567928,1.03677249,5.13938761,-3.01509714,2.26741838,4.71860027,5.03849459,-3.24024582,-0.0344699174,1.6390599,7.10278559,0.985969305,0.122412138,3.43493199,5.63370037,2.42367506,1.97713566,3.66571856,4.39846706,3.55473781,2.94246984,2.54025888,1.69947028,1.09931254,1.1096648,1.54311609,2.70508409,4.25690269
28,1.01445663,-4.04823399,-1.5568136,-0.984932542,-1.22296476,1.06017983,5.12273884,-3.04049897,2.26401997,4.77211714,4.99988317,-3.28974795,-0.00547358813,1.66537941,7.12053823,0.964529157,0.125959218,3.45030093,5.65872526,2.4174788,1.97812426,3.68321609,4.41872692,3.55890822,2.94093823,2.540663,1.70050001,1.10324466,1.1178,1.55712712,2.72930765,4.26946783
29,0.964031696,-4.05645752,-1.54018569,-0.990497172,-1.22027552,1.08368146,5.10564327,-3.06630921,2.25994682,4.82517624,4.96055603,-3.33892131,0.023208674,1.69223773,7.13811159,0.942721546,0.129684508,3.4657557,5.68370485,2.41109324,1.97913742,3.70080709,4.43900824,3.56292629,2.93934846,2.54108143,1.70149565,1.1071645,1.12598848,1.57125938,2.75366664,4.28161764
30,0.913353384,-4.06410837,-1.52390957,-0.995930552,-1.21760011,1.10729384,5.08808947,-3.09254122,2.25518131,4.87774849,4.92053556,-3.38776183,0.0515766293,1.71964645,7.15550375,0.920570254,0.133581668,3.4812901,5.7086134,2.40453267,1.98020422,3.71852303,4.45932722,3.56672406,2.9376111,2.54154515,1.70261312,1.11115146,1.13419735,1.58543527,2.77806568,4.29334021
31,0.862368882,-4.07114744,-1.50800538,-1.00123513,-1.21494544,1.13101125,5.07008076,-3.11919785,2.24970841,4.92984009,4.87983561,-3.43625045,0.0796327293,1.7476896,7.17268419,0.897942007,0.137707382,3.49693847,5.73349476,2.39776421,1.98125553,3.7362957,4.47968388,3.57040572,2.93580031,2.54200101,1.70373154,1.11516082,1.14245749,1.59971333,2.80256629,4.30462503
32,0.811061203,-4.07760429,-1.4924289,-1.00641978,-1.21229827,1.15491557,5.05151653,-3.1463747,2.24348116,4.98147535,4.83840466,-3.48444724,0.107396789,1.77635252,7.18965721,0.874893844,0.142014861,3.51266146,5.75832176,2.39085054,1.98235142,3.75415015,4.5000267,3.57391286,2.93393469,2.54250193,1.70486939,1.11917233,1.15073919,1.61406541,2.82715464,4.31548882
33,0.759463906,-4.08344173,-1.4772265,-1.01147866,-1.20967627,1.17888176,5.03252983,-3.1739161,2.23657084,5.03256035,4.79639387,-3.53223777,0.134733096,1.80549753,7.206429,0.851466656,0.146521851,3.52849722,5.78310204,2.38367867,1.98343003,3.77211261,4.52048206,3.57725763,2.93189454,2.54298878,1.7060833,1.12324142,1.15906584,1.62851143,2.85184002,4.32590532
34,0.707655609,-4.08871078,-1.46240842,-1.01640999,-1.20707476,1.20293772,5.01309204,-3.20185804,2.22893119,5.08310556,4.75377178,-3.57966089,0.161697134,1.83522141,7.22298479,0.827655196,0.151233271,3.54443407,5.80779791,2.37633324,1.98456168,3.79016709,4.54093504,3.5804224,2.9297781,2.54350972,1.70734179,1.12734604,1.16742969,1.64302301,2.87656903,4.33586073
35,0.655498683,-4.09336329,-1.44792807,-1.02122474,-1.20448184,1.22717512,4.99308681,-3.23031783,2.22052884,5.13315582,4.71049976,-3.62675381,0.188273773,1.86549258,7.23931837,0.803405643,0.156129181,3.56045198,5.83247471,2.36882234,1.98568201,3.80826735,4.56141424,3.58347654,2.92759538,2.54401183,1.70858884,1.13147569,1.17585051,1.65765011,2.90142345,4.34536791
36,0.603116453,-4.09741831,-1.43382859,-1.02591288,-1.20190656,1.25153041,4.97258615,-3.25921512,2.21137691,5.18265152,4.66665459,-3.67345715,0.21443589,1.89634454,7.25541449,0.778699398,0.161258578,3.57660389,5.85708427,2.361063,1.98681927,3.82648683,4.58195305,3.58632255,2.92528081,2.54455924,1.70991659,1.13564146,1.18430328,1.67235827,2.92635322,4.35441494
37,0.550508022,-4.10089636,-1.42010713,-1.03048384,-1.19935405,1.27597475,4.95161438,-3.28851104,2.20147753,5.23156214,4.62227392,-3.71977305,0.240154222,1.92770684,7.27129269,0.753621995,0.166586295,3.59286404,5.88160467,2.35312271,1.98802364,3.84481645,4.60248709,3.58896923,2.92289424,2.54515553,1.71127713,1.1398133,1.19277632,1.68713689,2.95134354,4.362988
38,0.497650832,-4.10375738,-1.40675735,-1.03493309,-1.19681823,1.3005619,4.93010473,-3.31827378,2.19080377,5.27991247,4.57734776,-3.76570654,0.26540795,1.95957184,7.28693819,0.728155434,0.172106713,3.60921955,5.90605402,2.34500837,1.98925424,3.86322427,4.62305546,3.59147477,2.92040777,2.54572582,1.71266282,1.14405334,1.20132995,1.70203447,2.97643375,4.37108088
39,0.444630772,-4.10608149,-1.39378452,-1.03926373,-1.19429839,1.32524145,4.90811634,-3.34843349,2.17937446,5.32765818,4.53193426,-3.81123495,0.290183783,1.99194026,7.30234146,0.702285409,0.177847847,3.62571216,5.93041372,2.33665299,1.99053371,3.8817699,4.64365196,3.59373856,2.91781163,2.54638004,1.71413422,1.14830482,1.20988023,1.71696818,3.00154209,4.37869453
40,0.391318798,-4.10776663,-1.38118792,-1.04348099,-1.19180083,1.35005331,4.88559341,-3.37905192,2.16714978,5.37480736,4.48602629,-3.85636473,0.314487338,2.02486348,7.31748438,0.675910711,0.183805257,3.64230347,5.95475101,2.32811928,1.99177003,3.90032196,4.66429663,3.59594011,2.91513562,2.54697108,1.71559131,1.15260124,1.21850872,1.73204494,3.02679062,4.38581896
41,0.337869912,-4.10889006,-1.36897838,-1.0475806,-1.1893214,1.37497759,4.8625555,-3.41008568,2.15413928,5.42132854,4.43967628,-3.90108705,0.338273972,2.05824304,7.33237934,0.649157047,0.189964309,3.65901756,5.97899342,2.31936979,1.99307251,3.91902447,4.6849637,3.59788108,2.91235375,2.54765368,1.71713257,1.1569159,1.22715271,1.7471801,3.05207253,4.39245129
42,0.284227401,-4.10944462,-1.35713768,-1.05157006,-1.18686259,1.40000987,4.83900499,-3.44153929,2.14033175,5.46722269,4.39289618,-3.94538879,0.361543059,2.09215045,7.34700298,0.621947706,0.196376279,3.67588687,6.00314808,2.31039524,1.99440622,3.9378109,4.70564938,3.5996685,2.90949225,2.5483346,1.71869159,1.16126275,1.23583758,1.76239836,3.07741356,4.39858103
43,0.230371013,-4.10939741,-1.34567916,-1.05544627,-1.18441761,1.42519343,4.81487846,-3.47345924,2.1257031,5.51248074,4.34570742,-3.98929071,0.384273738,2.12649751,7.36137152,0.594355881,0.202981681,3.69287014,6.02721071,2.30121112,1.99578285,3.95671797,4.7263689,3.60123205,2.90651417,2.54907346,1.7203263,1.16564071,1.24456418,1.77772284,3.10285234,4.40420818
44,0.176392213,-4.10875607,-1.33462214,-1.05920506,-1.18199909,1.45046449,4.79025126,-3.50576758,2.11027694,5.55707693,4.29814339,-4.0327692,0.406456232,2.1613009,7.37546682,0.566336393,0.209792107,3.70996571,6.05121565,2.29185796,1.99717808,3.97567749,4.74708557,3.60265708,2.90349078,2.5498178,1.72195864,1.17004299,1.25334501,1.79314983,3.12835407,4.40931273
45,0.122275636,-4.10756826,-1.32393587,-1.06285787,-1.1795963,1.47585249,4.76509523,-3.53848791,2.09403205,5.60098934,4.25027514,-4.07579088,0.428056955,2.1965847,7.38927794,0.537863553,0.216867298,3.72723746,6.07510614,2.2822547,1.99862099,3.99475312,4.76783228,3.6038909,2.90036726,2.55058384,1.72364485,1.17449236,1.26216805,1.80865252,3.15389395,4.41389894
46,0.0679835379,-4.10579205,-1.31363022,-1.06640506,-1.1772157,1.50138736,4.73933887,-3.57167292,2.07692242,5.6442523,4.2020092,-4.11843109,0.449112833,2.23233294,7.40279531,0.508920729,0.224141881,3.74461651,6.09894037,2.27244425,2.00005698,4.01389694,4.78862572,3.60496092,2.89714026,2.55135822,1.72536218,1.1789645,1.27103364,1.82426047,3.17951727,4.41795969
47,0.0135669727,-4.10345125,-1.30370474,-1.0698446,-1.17485559,1.52701521,4.71306038,-3.60523248,2.05899835,5.68680477,4.15347767,-4.16063499,0.469563872,2.26845407,7.4160409,0.479616761,0.231625751,3.76214409,6.12265158,2.26241469,2.00158834,4.03320932,4.80942154,3.60574532,2.89381123,2.55223584,1.72716856,1.18344975,1.27991056,1.83993769,3.2051878,4.42149687
48,-0.0409379974,-4.10054207,-1.29416668,-1.07317781,-1.17251837,1.55274701,4.6862545,-3.63918185,2.04024076,5.72864103,4.1047287,-4.20237541,0.489387989,2.30498934,7.42899847,0.449917883,0.239350796,3.77982593,6.14624262,2.25221539,2.00318789,4.05259752,4.83018351,3.60636449,2.89044714,2.55314088,1.72899294,1.18796837,1.28884399,1.85571575,3.23090959,4.42449427
49,-0.0955907479,-4.09702969,-1.28501105,-1.07640588,-1.17019951,1.57863855,4.65882015,-3.67359543,2.02059269,5.76977491,4.05570221,-4.24370384,0.508618772,2.34196258,7.44162846,0.41972065,0.247309014,3.79766107,6.16977167,2.24173832,2.00475836,4.07206059,4.85102844,3.60684299,2.88696957,2.55401659,1.73083055,1.19254172,1.29786348,1.87163532,3.25672865,4.42693281
50,-0.150277585,-4.09302139,-1.27623045,-1.07953548,-1.16790152,1.60460114,4.63089418,-3.70833755,2.00012589,5.81016254,4.00651932,-4.28456545,0.527200043,2.37929249,7.45397282,0.389151096,0.255496472,3.81565595,6.19316101,2.23108172,2.00643444,4.09165573,4.87183332,3.60705805,2.88342738,2.55500269,1.73275769,1.19711089,1.30685413,1.88757074,3.28253078,4.42884731
51,-0.205053926,-4.08841324,-1.26783884,-1.08255899,-1.16562593,1.63068354,4.60238457,-3.74347711,1.97879076,5.84980202,3.95714355,-4.32501078,0.545152068,2.41694927,7.46601534,0.358159065,0.263853192,3.83374882,6.21650076,2.22022343,2.00808477,4.11129951,4.89270306,3.60715222,2.87977004,2.5559423,1.73470855,1.20175874,1.3159467,1.90365374,3.3084197,4.43019247
52,-0.259881467,-4.08327723,-1.25982869,-1.08548725,-1.1633774,1.6568836,4.57329607,-3.77900982,1.95656133,5.88869572,3.90760374,-4.36501408,0.562465191,2.45504045,7.4777174,0.32671231,0.272498012,3.85206366,6.23968649,2.20909286,2.00983024,4.13110971,4.91355753,3.60695362,2.87604618,2.55700827,1.73672855,1.20639539,1.32504785,1.91980934,3.33433628,4.43098116
53,-0.314819753,-4.07756376,-1.25218308,-1.08832037,-1.16114676,1.68321288,4.54361439,-3.81493545,1.93344331,5.92682219,3.8579843,-4.40456009,0.579105616,2.49347234,7.48909473,0.294878483,0.281392872,3.87056589,6.2627368,2.19776011,2.01163983,4.15099478,4.93439436,3.60661745,2.87227678,2.55803967,1.7387315,1.2110821,1.33422601,1.93608975,3.36032653,4.43119717
54,-0.369732171,-4.07133484,-1.2449069,-1.09105408,-1.15893579,1.70964658,4.51335955,-3.85121608,1.90945375,5.96416473,3.80826116,-4.4436779,0.595086038,2.53218365,7.50016403,0.26263079,0.290453285,3.88917041,6.28570747,2.18622375,2.01346278,4.17098141,4.9552846,3.60604739,2.86836815,2.55913854,1.74085522,1.21581507,1.34341979,1.9524231,3.38630843,4.43085527
55,-0.424728453,-4.06453133,-1.23801279,-1.09369636,-1.15675306,1.7361815,4.48253775,-3.88784003,1.88457823,6.00070572,3.75850129,-4.48233747,0.610389829,2.57122588,7.51088619,0.229937539,0.299769372,3.90797687,6.30856848,2.17442107,2.01531935,4.19106483,4.97617245,3.6052959,2.86443472,2.5602808,1.74295425,1.22052538,1.35265827,1.96888649,3.41237593,4.42993116
56,-0.479717195,-4.05721045,-1.23148251,-1.09624505,-1.15459144,1.762797,4.45118093,-3.92476702,1.85884178,6.03643465,3.7087667,-4.52054214,0.624994338,2.61050105,7.52129889,0.196932584,0.3092843,3.92693567,6.33128595,2.16245151,2.01725483,4.21124554,4.99705315,3.60433888,2.86039782,2.56144023,1.74513674,1.2253108,1.36194503,1.98542511,3.43844914,4.4284296
57,-0.53472662,-4.04935026,-1.22532845,-1.09870493,-1.15245903,1.7895447,4.41917992,-3.96208596,1.83215582,6.07137203,3.65898538,-4.55831814,0.63892597,2.6501565,7.53134108,0.16344887,0.319088876,3.94613957,6.35382795,2.15019202,2.01930356,4.23161077,5.01790762,3.60308981,2.85631704,2.56269979,1.74734271,1.23009384,1.37128198,2.00208378,3.46457076,4.42632866
58,-0.589715838,-4.04096031,-1.21953499,-1.10107303,-1.15034294,1.81640875,4.38658905,-3.9997263,1.80458224,6.10546255,3.60927105,-4.59565353,0.65215975,2.68998957,7.54105425,0.129584223,0.32905221,3.96545506,6.37631321,2.13771868,2.02132034,4.25203085,5.03882456,3.60165811,2.85210681,2.56399512,1.74964738,1.23491716,1.38064015,2.01881814,3.49071455,4.42365456
59,-0.644690931,-4.03204918,-1.21409166,-1.10335243,-1.14824498,1.8434515,4.35330391,-4.03779078,1.77601111,6.13872051,3.55962443,-4.63254786,0.664701641,2.73019862,7.55037689,0.0952691361,0.33931905,3.98502159,6.39861345,2.12501717,2.02342868,4.27253962,5.05969763,3.60007787,2.84788442,2.56528211,1.75193036,1.23977983,1.39007044,2.03566504,3.5168879,4.4203825
60,-0.699623048,-4.02260733,-1.20901382,-1.10554206,-1.14617491,1.87053514,4.31950951,-4.07607126,1.74658573,6.17112303,3.5100832,-4.66899395,0.676531971,2.77059627,7.55935955,0.0605749823,0.349785656,4.00475979,6.42078447,2.11208415,2.02560687,4.29319239,5.08056974,3.59821582,2.84357285,2.56665492,1.75428319,1.24466598,1.39954531,2.05261827,3.54308319,4.4164958
61,-0.754516363,-4.01266575,-1.20429635,-1.10765231,-1.14413297,1.89771736,4.2851305,-4.11463833,1.71625149,6.20265818,3.46070766,-4.7049942,0.68764776,2.81118417,7.56799459,0.0255369712,0.360470057,4.02469397,6.44280481,2.09893918,2.02785993,4.31394911,5.10141468,3.59613633,2.83921027,2.56809354,1.75669491,1.24957085,1.40904236,2.06965256,3.56929708,4.41202116
62,-0.809379399,-4.00219536,-1.19992089,-1.10967731,-1.14211023,1.92503619,4.25009012,-4.15353346,1.68497097,6.23331118,3.4114964,-4.74056578,0.698054135,2.85192776,7.57627678,-0.00986987166,0.371337473,4.04479027,6.46470594,2.08552766,2.03012514,4.33480883,5.12232208,3.59386873,2.83473539,2.56952357,1.75912952,1.25451767,1.41860604,2.08680749,3.5955441,4.40692377
63,-0.864124537,-3.99125051,-1.1958878,-1.11161685,-1.14010787,1.95248008,4.21441889,-4.1927309,1.65272284,6.26308155,3.36247563,-4.77569628,0.707746089,2.89297152,7.58413792,-0.0457650945,0.382508039,4.06515646,6.48644543,2.07184029,2.03244925,4.35577488,5.14321709,3.59137559,2.83018637,2.57100964,1.76165175,1.25952935,1.42821968,2.10404062,3.62176776,4.40122414
64,-0.91879797,-3.97978663,-1.1922158,-1.11347675,-1.1381346,1.97998166,4.17820501,-4.23212433,1.61960042,6.29195166,3.31372452,-4.81038618,0.716715097,2.93411016,7.59166718,-0.0819312781,0.39386034,4.08570147,6.5080142,2.05800152,2.03490424,4.37686491,5.16401863,3.58864236,2.82564878,2.5725739,1.76417124,1.2645334,1.43788183,2.1213963,3.64802527,4.39489412
65,-0.973379791,-3.96784353,-1.18887186,-1.1152581,-1.13619077,2.00760388,4.14133739,-4.27180099,1.58550024,6.31990719,3.26518106,-4.84467125,0.72498548,2.97545576,7.59879541,-0.118545279,0.405421793,4.10643864,6.52945137,2.0438664,2.03736806,4.3980751,5.18488646,3.58567023,2.82098031,2.57418752,1.76677907,1.26957583,1.447577,2.13883877,3.67428136,4.3879509
66,-1.02789676,-3.95540118,-1.18584847,-1.11696184,-1.1342603,2.03537774,4.10379219,-4.31176805,1.55042899,6.34693909,3.21697736,-4.87851286,0.73252064,3.01693654,7.60554028,-0.155507088,0.417224228,4.12740993,6.55071974,2.02953506,2.03992343,4.41937637,5.20568419,3.58249307,2.81630087,2.57584858,1.76940477,1.27464068,1.45732081,2.15638757,3.70055294,4.38037968
67,-1.08226979,-3.9424727,-1.18317437,-1.11858678,-1.13235831,2.06321335,4.06569004,-4.35190344,1.51445544,6.37303162,3.1691041,-4.91192436,0.739341915,3.05855274,7.61189508,-0.192843035,0.429257363,4.14862871,6.57180548,2.01490426,2.04255629,4.44082499,5.22647572,3.57907391,2.81158161,2.57757068,1.77203298,1.27969706,1.46711457,2.17405987,3.72683835,4.37216902
