traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
12,1.76935863,-3.83505249,-1.86606157,-0.878520727,-1.26796985,0.700797379,5.33580875,-2.68553591,2.24085927,3.87140393,5.51957512,-2.46658945,-0.488950312,1.3172071,6.8170042,1.26226926,0.0904135406,3.21351075,5.25487137,2.49443889,1.96264482,3.41295576,4.10007095,3.47503304,2.95257163,2.53439093,1.68862581,1.04455626,0.992142379,1.34237218,2.35325742,4.02304363
13,1.72539198,-3.85283375,-1.84460998,-0.886117399,-1.26505184,0.722363234,5.32562447,-2.70466375,2.24685454,3.92999053,5.49364805,-2.51961255,-0.458205372,1.33443749,6.83703518,1.24631131,0.0913942009,3.22779703,5.28025532,2.49098754,1.96361518,3.42923427,4.1196332,3.48131537,2.95263767,2.53477573,1.68912721,1.04800391,0.999723554,1.35520542,2.37597942,4.04103851
14,1.68091702,-3.8700273,-1.82338452,-0.893600702,-1.26215005,0.744030237,5.31505251,-2.72416258,2.25229216,3.98831916,5.46681738,-2.57246161,-0.427476853,1.3522135,6.85694218,1.23005259,0.0925245062,3.24215031,5.30564451,2.48734069,1.96456027,3.44558954,4.13925791,3.4874661,2.95259356,2.5351634,1.68964803,1.05145466,1.00732732,1.36811757,2.39882278,4.05872869
15,1.6359868,-3.8866179,-1.8024267,-0.900955617,-1.25925767,0.765852511,5.30405807,-2.74409914,2.25713253,4.04642391,5.43904877,-2.6251564,-0.396680743,1.37069154,6.87671423,1.21336639,0.0938430279,3.25658083,5.33102083,2.48348927,1.96548879,3.46203017,4.15894699,3.49348378,2.95243168,2.53554797,1.69021165,1.05494726,1.01497853,1.38111758,2.42178702,4.07610273
16,1.59065914,-3.90262723,-1.78176236,-0.908177495,-1.25638258,0.787744462,5.29269981,-2.76437449,2.26140666,4.10422182,5.41041946,-2.67763543,-0.365962625,1.38970077,6.89636993,1.19643998,0.0953162611,3.27107787,5.35633802,2.47950006,1.96648729,3.47857022,4.17862749,3.49935102,2.95220661,2.53593922,1.69078076,1.05846918,1.02267003,1.39418137,2.44482231,4.09312534
17,1.54481494,-3.91803718,-1.76133037,-0.915284216,-1.25351679,0.809820771,5.28086281,-2.78513074,2.26506734,4.16180611,5.38082361,-2.7299993,-0.335211188,1.40935647,6.9158802,1.17909694,0.0969217569,3.28560281,5.3816967,2.47535205,1.96741498,3.49514508,4.19839573,3.50512457,2.95184708,2.53629541,1.69138908,1.06203163,1.03040218,1.40733874,2.46800137,4.10983658
18,1.49854994,-3.93284917,-1.74120045,-0.922261834,-1.25067186,0.831954062,5.26867437,-2.80622029,2.26814747,4.21902418,5.35039234,-2.78210878,-0.304568857,1.42954814,6.93526888,1.16146553,0.0986663103,3.30018735,5.40703011,2.47102475,1.96835852,3.51180816,4.21818972,3.51075363,2.95140433,2.5366621,1.69200206,1.06560063,1.03816879,1.42057753,2.49128175,4.12619829
19,1.45190501,-3.94706964,-1.72135711,-0.929104924,-1.24782908,0.854276061,5.25600433,-2.82779741,2.27059698,4.2759881,5.3190527,-2.83403921,-0.27395764,1.45042121,6.95449877,1.14342654,0.100618988,3.31486964,5.43233204,2.46647239,1.96929455,3.5285809,4.23807144,3.51621222,2.95080113,2.5370512,1.6927228,1.06923091,1.04596531,1.43387854,2.51464462,4.1422081
20,1.40485179,-3.96070552,-1.70182598,-0.93581903,-1.24501026,0.876647711,5.24297476,-2.8497076,2.27244854,4.33259439,5.28686714,-2.88571811,-0.243466377,1.47187233,6.97359037,1.12504554,0.102729604,3.32961941,5.45761156,2.46174002,1.97024202,3.54544282,4.25798941,3.5215292,2.95010638,2.5374341,1.69345021,1.07288349,1.0537951,1.44724619,2.53809142,4.15784883
21,1.35735428,-3.97372842,-1.6825738,-0.942410469,-1.24219763,0.899203479,5.22946215,-2.87211013,2.27366376,4.38887835,5.25382948,-2.93716264,-0.213098377,1.4939332,6.99253559,1.10631371,0.105010293,3.34443593,5.48286009,2.45685744,1.97121,3.56237483,4.27792358,3.52671742,2.94934201,2.53782368,1.69418752,1.07655728,1.06166983,1.46071517,2.56167483,4.1731534
22,1.30946994,-3.98616672,-1.66362953,-0.948872626,-1.23940337,0.921853244,5.21552896,-2.89490128,2.27424884,4.44481373,5.21993446,-2.98837876,-0.182858914,1.51658404,7.01132488,1.08724153,0.107448101,3.3593123,5.50807428,2.45181155,1.97219646,3.57938409,4.29787779,3.53175235,2.94847798,2.53821921,1.69496369,1.08026278,1.06957245,1.47424543,2.58533549,4.18807507
23,1.26119184,-3.99799776,-1.64500558,-0.955204785,-1.23662269,0.944627941,5.20116329,-2.91812229,2.2741847,4.50038004,5.18522549,-3.03931689,-0.15275687,1.53992879,7.02994013,1.06767809,0.110120259,3.37431359,5.53327656,2.44647908,1.97312868,3.59650207,4.31797791,3.53664231,2.94742298,2.53859949,1.69582272,1.08402264,1.07751834,1.48786533,2.60910654,4.20262241
24,1.21253729,-4.009233,-1.62669361,-0.961410701,-1.23385847,0.967521608,5.18635321,-2.94176793,2.27348328,4.55555248,5.14970303,-3.09000111,-0.122863352,1.56376362,7.04841995,1.04784834,0.112859912,3.38928723,5.55846977,2.44112706,1.97409391,3.61362982,4.33802509,3.54143429,2.94635224,2.53897548,1.69667149,1.08781087,1.08550572,1.50156188,2.63297272,4.21679449
25,1.1635344,-4.01986265,-1.60872328,-0.967481196,-1.23110652,0.990529597,5.17110777,-2.96583056,2.27211785,4.61032391,5.11339188,-3.14038062,-0.0931521282,1.58828902,7.06670904,1.02758265,0.11587096,3.40442991,5.58359146,2.43546605,1.97507668,3.63090873,4.35815048,3.54602146,2.94515085,2.53939223,1.69756246,1.0916065,1.09352505,1.51534498,2.65693259,4.23056459
26,1.11419189,-4.02990437,-1.59108746,-0.973421216,-1.22836792,1.01368356,5.15537834,-2.9903574,2.27007914,4.66472292,5.07627535,-3.19050884,-0.0636618212,1.61338937,7.08482599,1.00694156,0.119036041,3.41962385,5.60870171,2.42965078,1.97603691,3.64822888,4.37833405,3.55051517,2.94383144,2.53976321,1.69849777,1.0954746,1.10159564,1.52920091,2.68096948,4.24393082
27,1.06448519,-4.03933668,-1.57378793,-0.979235649,-1.2256515,1.03690255,5.13924885,-3.01524663,2.26739526,4.7186389,5.03844166,-3.24030495,-0.0344487056,1.63900661,7.10279417,0.986000657,0.12234281,3.43487263,5.63374233,2.42370796,1.97708583,3.66566825,4.39849091,3.55480313,2.94245625,2.54018426,1.69943857,1.09934378,1.10970604,1.54315245,2.70511508,4.25689745
28,1.01441622,-4.04819155,-1.55680132,-0.984928846,-1.22294438,1.06029582,5.12260914,-3.04063845,2.26399851,4.77216673,4.99983358,-3.28978848,-0.00546717364,1.66534758,7.12053919,0.964540899,0.125928417,3.45027661,5.6587534,2.41748118,1.97808814,3.68318915,4.41873884,3.55893874,2.94094014,2.54063463,1.70046842,1.1032362,1.11781085,1.55715036,2.72934175,4.2694726
29,0.964076638,-4.05643559,-1.54019022,-0.990484953,-1.22025347,1.0837878,5.10552835,-3.06643558,2.25992942,4.82520533,4.96052122,-3.33895946,0.0232127141,1.69218218,7.13812351,0.942761719,0.129627407,3.46570826,5.68373537,2.4111321,1.97911429,3.70078182,4.43901443,3.5629437,2.93933344,2.54105854,1.70150971,1.1071924,1.12599957,1.57125723,2.753654,4.28161097
30,0.913359106,-4.06407738,-1.52390587,-0.995923281,-1.21758008,1.10739303,5.08798075,-3.09265995,2.25516462,4.87777376,4.92050743,-3.38779044,0.0515811667,1.71960437,7.15551186,0.920579195,0.133536533,3.481251,5.70865631,2.40456271,1.98016822,3.71848464,4.45932436,3.56675696,2.93762755,2.54152727,1.7025876,1.11114514,1.13420427,1.58544612,2.77807713,4.29334021
31,0.862342179,-4.07110167,-1.5079875,-1.00122845,-1.21492159,1.13115776,5.06991005,-3.11937666,2.24966097,4.92989492,4.87975836,-3.4363246,0.0796754658,1.74767458,7.17268753,0.897926986,0.13764368,3.49687362,5.73355007,2.39781857,1.9812057,3.73624039,4.47969103,3.5704515,2.9357934,2.54196095,1.70372355,1.11517715,1.14247286,1.59973228,2.80259466,4.30463171
32,0.811042547,-4.07755327,-1.49242604,-1.0064106,-1.21227825,1.15502465,5.05138493,-3.14650607,2.24345613,4.98151588,4.8383522,-3.48449636,0.107406631,1.77630341,7.18966293,0.874902964,0.141967073,3.5126214,5.75836086,2.3908627,1.98231423,3.75413299,4.50005007,3.57391763,2.93390703,2.54249167,1.70487678,1.11916995,1.15074027,1.61408103,2.82718158,4.31549072
33,0.759473383,-4.08340836,-1.47722161,-1.01146877,-1.20965326,1.17900634,5.03237963,-3.17406797,2.23652983,5.03260183,4.79632902,-3.53230524,0.134759426,1.80545306,7.2064333,0.851492822,0.146454319,3.52843666,5.7831521,2.38371611,1.98337626,3.77206016,4.520504,3.57730961,2.9318738,2.54293895,1.70608735,1.12327468,1.15908337,1.62851822,2.85184431,4.32590151
34,0.707628787,-4.08866405,-1.46239436,-1.01640165,-1.20704806,1.20308447,5.0129261,-3.2020371,2.22888374,5.08316135,4.75371075,-3.57971907,0.161723375,1.83521223,7.22298479,0.827658236,0.151197493,3.54439878,5.80783606,2.37636113,1.98452139,3.79012489,4.54094505,3.58046556,2.92977333,2.54347157,1.70732725,1.12736022,1.16744745,1.64304519,2.8765986,4.33586407
35,0.655472219,-4.09331608,-1.4479171,-1.02121651,-1.2044574,1.22732019,4.99291039,-3.23049808,2.22047758,5.13321686,4.71041679,-3.62682724,0.188305289,1.86546981,7.23932505,0.803423345,0.156077072,3.56040573,5.83250427,2.36885667,1.9856658,3.8082478,4.56140995,3.58348298,2.92759204,2.54399419,1.70857513,1.13148129,1.17586887,1.65767586,2.90145445,4.34536743
36,0.603110254,-4.09738731,-1.43381405,-1.02590632,-1.20188391,1.25166225,4.97242594,-3.25937796,2.21133041,5.18269253,4.66659498,-3.6735189,0.214455634,1.89629328,7.25543451,0.778759062,0.161192745,3.57655072,5.85709953,2.36110854,1.98682022,3.82647634,4.58194637,3.58632016,2.92526841,2.54455113,1.70992732,1.13565242,1.18430328,1.67235851,2.92636132,4.3544178
37,0.550508678,-4.1008687,-1.42008901,-1.03047526,-1.19932759,1.27611911,4.95143843,-3.28868771,2.20142508,5.23161554,4.62220097,-3.71983719,0.240171716,1.92765784,7.27130842,0.75368166,0.166521415,3.59280968,5.88162374,2.35316467,1.98800981,3.84479642,4.60249758,3.58898973,2.9228704,2.54511786,1.71128345,1.13984394,1.19279182,1.68714082,2.9513464,4.36298656
38,0.497658312,-4.10372686,-1.40675116,-1.03492355,-1.19679415,1.30067933,4.92996645,-3.31841493,2.19077039,5.27993679,4.57731962,-3.76574421,0.26541093,1.95950913,7.2869525,0.728209019,0.17205137,3.60917759,5.906075,2.34500861,1.98921525,3.86320949,4.62310553,3.59148955,2.92034483,2.54568768,1.71269858,1.14409459,1.20134449,1.70204079,2.97643924,4.37107849
39,0.444627076,-4.10603571,-1.39378273,-1.03925371,-1.19427311,1.32537353,4.90796137,-3.34859395,2.17932439,5.32768393,4.53189468,-3.81127191,0.290202945,1.99192297,7.30234194,0.702268004,0.177799612,3.62565923,5.93047714,2.33668089,1.99045622,3.88170028,4.64369249,3.59381604,2.91778326,2.54631352,1.71413195,1.14833927,1.20990622,1.71699238,3.00156641,4.37869167
40,0.391302019,-4.10773849,-1.38117623,-1.04347515,-1.19177508,1.35019648,4.8854146,-3.37922812,2.16708279,5.37484837,4.48595524,-3.85642886,0.314518899,2.02485251,7.31748772,0.67591399,0.183762833,3.64226866,5.95477724,2.32811952,1.99175155,3.90032911,4.66430807,3.5959065,2.91511512,2.54699445,1.7156055,1.15258431,1.21849418,1.73204422,3.02680278,4.38582134
41,0.337854683,-4.10886049,-1.36896503,-1.04757392,-1.18929684,1.37510407,4.86239338,-3.41024208,2.15408587,5.42135954,4.43962765,-3.90113544,0.338291585,2.05821562,7.33238983,0.649179339,0.189927787,3.65899086,5.97901249,2.31938934,1.99307525,3.91902733,4.68494701,3.59785962,2.91235709,2.54766345,1.71712637,1.15690708,1.22715247,1.74718797,3.05208611,4.3924489
42,0.284196854,-4.10938311,-1.35712779,-1.05155897,-1.18683231,1.40020561,4.83876467,-3.44178867,2.14022803,5.46727085,4.3928175,-3.9454596,0.361590117,2.09218073,7.34700298,0.621942699,0.196342349,3.67585254,6.00316906,2.31042695,1.9944011,3.9378016,4.70563507,3.59966183,2.90950131,2.54834032,1.71868122,1.16125929,1.2358551,1.76243412,3.0774622,4.39858389
43,0.230364844,-4.10933638,-1.34568071,-1.05543399,-1.18439281,1.42533982,4.8146944,-3.47364426,2.12563133,5.5125103,4.34565592,-3.98933792,0.384300619,2.12650013,7.36137247,0.59435612,0.202954069,3.69284654,6.02723312,2.30122638,1.99577343,3.95670772,4.72635937,3.60123253,2.90651917,2.54905891,1.72030509,1.16564763,1.24459338,1.7777617,3.1028893,4.40419817
44,0.176371396,-4.10869837,-1.33461726,-1.05919433,-1.18197072,1.45063305,4.79003382,-3.50597978,2.11018538,5.55710745,4.29808283,-4.03282404,0.406488508,2.16131043,7.37547064,0.566327989,0.20975256,3.7099247,6.05123854,2.29188871,1.99716902,3.97567129,4.74708366,3.60264492,2.9034791,2.54981327,1.72196019,1.17005801,1.25337291,1.79318714,3.1283927,4.4093051
45,0.122248605,-4.10752583,-1.32392263,-1.06285012,-1.17957342,1.47599113,4.76490116,-3.53866601,2.09395409,5.60102701,4.25017357,-4.0758667,0.428098112,2.1965642,7.3892808,0.537826538,0.216792852,3.72716069,6.07517862,2.28227234,1.99855292,3.99472499,4.76787758,3.60388851,2.9003067,2.55056834,1.72367907,1.1745075,1.26216781,1.80865991,3.15391278,4.4138937
46,0.0679552928,-4.10574865,-1.31361461,-1.06639719,-1.1771903,1.50152826,4.73915625,-3.57184768,2.07685518,5.64426374,4.20198965,-4.11846972,0.449123502,2.23228097,7.40281868,0.508973539,0.224082291,3.74456811,6.09895182,2.27248311,2.00007558,4.01392269,4.78861618,3.60489869,2.89711809,2.55140853,1.72540581,1.17895031,1.27100873,1.82425642,3.17954063,4.41797256
47,0.0135396086,-4.10339022,-1.30369258,-1.06983411,-1.17482746,1.52720058,4.71282387,-3.6054709,2.0588882,5.68683958,4.15341759,-4.16069317,0.469592631,2.26847029,7.41605139,0.479630828,0.231583849,3.76209736,6.12266541,2.26247454,2.00159097,4.03318882,4.80940485,3.60575914,2.89381456,2.55221748,1.72716212,1.18346524,1.27993262,1.8399682,3.20522857,4.42149878
48,-0.0409713313,-4.10049486,-1.29415226,-1.07317007,-1.17249358,1.5528909,4.68606186,-3.63936496,2.04016185,5.72866249,4.10468006,-4.20242214,0.48940748,2.30496955,7.42900467,0.449917346,0.239301547,3.77977657,6.14628363,2.25224471,2.00316072,4.05257893,4.83019066,3.60636544,2.89043713,2.55313659,1.72899318,1.18796694,1.28884709,1.85573256,3.2309413,4.42449188
49,-0.0955622643,-4.09701014,-1.28500068,-1.07639432,-1.1701709,1.57878709,4.65862751,-3.67377877,2.02050877,5.7697897,4.05566263,-4.24374151,0.508636117,2.34195733,7.4416337,0.419702858,0.24726814,3.79761481,6.16980505,2.24174953,2.00472355,4.07205057,4.85106134,3.60682607,2.88691282,2.55401731,1.73089075,1.19257116,1.2978543,1.87161958,3.25671935,4.42693996
50,-0.150284722,-4.09295273,-1.27622783,-1.07952142,-1.16787434,1.60476613,4.63067532,-3.70854473,2.00002694,5.8101716,4.00647497,-4.2846179,0.527221501,2.37926054,7.45398569,0.389164597,0.255423784,3.81557918,6.19322157,2.23113561,2.0063808,4.09160185,4.87185097,3.60710669,2.88340712,2.55495286,1.73275411,1.19715083,1.30689895,1.88761759,3.28257561,4.42883873
51,-0.205045938,-4.0883956,-1.26782167,-1.08255112,-1.16560066,1.63084257,4.60216999,-3.74367881,1.97868621,5.84982443,3.95709229,-4.32505798,0.545166373,2.41693926,7.46602154,0.358185291,0.263818204,3.83371568,6.21651268,2.22023916,2.00807667,4.11129713,4.89270449,3.60712981,2.87975478,2.55596662,1.73473573,1.20175016,1.31592643,1.90363944,3.30841684,4.43019962
52,-0.259924918,-4.08322382,-1.2598052,-1.08547914,-1.16334832,1.65706909,4.57304049,-3.77924728,1.95643401,5.88871908,3.9075532,-4.36506844,0.562484503,2.45504117,7.47772408,0.326727837,0.272458702,3.85202003,6.23970699,2.2091372,2.0098114,4.131073,4.91355848,3.60699081,2.8760345,2.55696034,1.73671448,1.20641637,1.32506967,1.91983485,3.3343699,4.43097353
53,-0.314802945,-4.07753277,-1.25217283,-1.08830953,-1.16112065,1.68335259,4.54341841,-3.81510854,1.93335998,5.92683506,3.857939,-4.40461588,0.579117656,2.49340367,7.48912001,0.294930756,0.281320751,3.87050319,6.26277113,2.19778848,2.01161909,4.15098572,4.93441296,3.60661435,2.87224746,2.55802608,1.73874354,1.2110945,1.33423054,1.9360913,3.36032701,4.43119287
54,-0.369804889,-4.07126379,-1.24489558,-1.09104705,-1.15891182,1.70979226,4.51315355,-3.8513968,1.90935993,5.96415901,3.80825067,-4.44371653,0.595099926,2.53213954,7.50018549,0.26268819,0.290401399,3.88913035,6.28572083,2.18624711,2.01346684,4.17098522,4.9552722,3.60602832,2.86838078,2.5591557,1.74082887,1.21577537,1.34341204,1.9524529,3.3863678,4.43085098
55,-0.424735337,-4.06448793,-1.23800981,-1.09368563,-1.15673113,1.73629558,4.48237133,-3.88798213,1.88450789,6.00070333,3.75848722,-4.48236895,0.610394597,2.57116175,7.51090765,0.229975417,0.299710929,3.90792251,6.30860043,2.17443728,2.01528764,4.19105244,4.97620726,3.60529828,2.86438251,2.56025028,1.74297512,1.22055137,1.35267234,1.96890104,3.41239452,4.42992306
56,-0.479727894,-4.05715656,-1.23148978,-1.09623492,-1.15456951,1.76294422,4.45096159,-3.92495966,1.85873318,6.03644466,3.70872808,-4.52058935,0.625011742,2.61048317,7.5213151,0.196965694,0.30924508,3.92690396,6.3312974,2.16249585,2.01728272,4.21125269,4.99699736,3.60431647,2.86045361,2.5614624,1.74508214,1.22527826,1.36196518,1.98547018,3.43849063,4.42841005
57,-0.534711361,-4.04930401,-1.22532666,-1.09869123,-1.15243006,1.78969634,4.41896629,-3.96226978,1.83206058,6.07136726,3.65897274,-4.55835962,0.638935149,2.65008354,7.53136683,0.163499624,0.31902045,3.94607735,6.35386562,2.15020466,2.01926374,4.23159695,5.01795244,3.60308814,2.85625768,2.56268215,1.74738467,1.23012424,1.3712908,2.00209332,3.46458554,4.42632818
58,-0.589721441,-4.04091454,-1.21951699,-1.10105908,-1.15030897,1.8166219,4.38628054,-4.00000238,1.80440581,6.10547161,3.60922003,-4.59571028,0.652181804,2.69002295,7.54104853,0.129572645,0.329029232,3.96541929,6.37633753,2.13776946,2.02130055,4.25198364,5.03881454,3.6017127,2.85211301,2.56394029,1.7496196,1.23494351,1.38066947,2.01884079,3.49073458,4.42364645
59,-0.644720495,-4.03198195,-1.21408296,-1.10334003,-1.14821589,1.84362388,4.35305309,-4.03800869,1.77587628,6.13871336,3.55958033,-4.63259506,0.664727688,2.73019862,7.55038357,0.0952552259,0.339256018,3.98494554,6.39867163,2.12507057,2.02337432,4.27248144,5.05971909,3.60013008,2.84786463,2.56523347,1.75191951,1.23979914,1.39009404,2.03569913,3.51692772,4.42036676
60,-0.699609816,-4.02256966,-1.2090013,-1.10552955,-1.14614165,1.87071741,4.31925201,-4.07629251,1.74645472,6.17110062,3.51007771,-4.66903162,0.67655313,2.7705524,7.55938005,0.0605942495,0.34970507,4.00466919,6.42085266,2.1121428,2.02554321,4.29312658,5.0805974,3.59826922,2.84353781,2.56661034,1.7543093,1.24470437,1.39955628,2.05262208,3.54309344,4.41650009
61,-0.754498184,-4.0126276,-1.2042836,-1.10763824,-1.14410114,1.89789176,4.28487444,-4.11485338,1.71612144,6.20264339,3.46070194,-4.70503283,0.687660694,2.81112695,7.56801748,0.0255770162,0.360398591,4.02462006,6.44285774,2.09897399,2.02780724,4.31390285,5.1014452,3.59618163,2.83917999,2.56804562,1.75669837,1.24960423,1.4090656,2.06966615,3.5693059,4.41201925
62,-0.809319377,-4.00216675,-1.19992006,-1.10966063,-1.14208043,1.92518473,4.24986982,-4.15371227,1.68485248,6.23329639,3.41147947,-4.74060249,0.698070943,2.85190034,7.57628965,-0.00986772683,0.371269196,4.04470253,6.4647789,2.08562565,2.03007412,4.3347249,5.12231207,3.59394622,2.83473945,2.56946063,1.75911963,1.25457168,1.41865027,2.08682632,3.59553742,4.40691566
63,-0.864088535,-3.99123263,-1.19587767,-1.11160505,-1.14007962,1.95262039,4.21420956,-4.19289589,1.65261972,6.26305819,3.36247206,-4.77573347,0.707764089,2.89290762,7.58416843,-0.0457212254,0.382424563,4.06506824,6.48649645,2.07190704,2.03242779,4.3557539,5.14321232,3.59136844,2.83017969,2.57102537,1.7616725,1.2595278,1.42820823,2.10402822,3.62175965,4.40123415
64,-0.918773234,-3.97975755,-1.19220543,-1.11346364,-1.13810623,1.98014009,4.17796421,-4.23231745,1.61946714,6.29192448,3.31370187,-4.81042814,0.716740251,2.93408465,7.59168339,-0.0819364116,0.393784881,4.08561563,6.50807667,2.05803394,2.03484845,4.37683582,5.16405058,3.58864784,2.82561684,2.57257509,1.76419723,1.26454055,1.43787992,2.12139821,3.64803076,4.39489746
65,-0.973417521,-3.96778631,-1.18885219,-1.11524594,-1.13615417,2.00781226,4.14101696,-4.27205753,1.58531821,6.31987953,3.26516819,-4.84471989,0.725004792,2.97542524,7.59881687,-0.118515588,0.40536049,4.10637426,6.52949572,2.04392815,2.03735375,4.39804173,5.18485308,3.58569217,2.82101941,2.57417727,1.7667321,1.2695601,1.4475894,2.13886523,3.67431545,4.38793612
66,-1.02783978,-3.95538974,-1.18584156,-1.11694837,-1.13423109,2.03551412,4.10358715,-4.31192541,1.55032277,6.34690809,3.21698332,-4.87854338,0.732539177,3.01689148,7.60556698,-0.155489162,0.417159677,4.12734175,6.5507741,2.02957773,2.03989124,4.41934729,5.20568514,3.58251047,2.81630588,2.5758419,1.76939535,1.27463496,1.45731795,2.1563828,3.70054293,4.38038874
67,-1.08228028,-3.94241524,-1.18317008,-1.11857307,-1.13232958,2.06338215,4.06542206,-4.35210896,1.51430118,6.37299871,3.16909051,-4.91197252,0.739364386,3.0585165,7.61190844,-0.192830741,0.429188818,4.14855146,6.57186604,2.01495004,2.04251599,4.44079924,5.22648811,3.57906199,2.811553,2.57757783,1.77205586,1.27970243,1.46711779,2.17407751,3.72686791,4.37215996
