package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,samples_ms,errored_pct,error,build_s,recorded_utc
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,adaptive,tol,1e-05,8388608,3,default,both,439.966891,436.036994;440.450375;440.308702;440.419264;440.495527;440.709407;441.244705;440.110359;440.658317;439.966891;441.565653,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,adaptive,tol,1e-05,8388608,3,default,none,314.808141,317.204352;314.873514;314.850414;315.283101;314.878404;314.808141;314.814011;314.898192;314.9123;315.222056;314.923222,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,8,3,default,both,0.373187,0.452517;0.431758;0.389513;0.374401;0.4119;0.424759;0.424778;0.423078;0.424434;0.422895;0.385313;0.373465;0.423627;0.38438;0.373187;0.415639;0.43598;0.423586;0.424191;0.422658;0.429287,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,8,3,default,none,0.323061,0.468537;0.379355;0.373709;0.373476;0.3437;0.330346;0.327475;0.323061;0.364709;0.371708;0.342932;0.362282;0.378313;0.37766;0.377877;0.342591;0.365563;0.379786;0.340845;0.363653;0.37671,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,32,3,default,both,0.371807,0.450224;0.437711;0.426529;0.424054;0.387355;0.423076;0.391481;0.381779;0.43964;0.455625;0.462222;0.470382;0.483191;0.443752;0.383092;0.374228;0.371807;0.435341;0.433185;0.426999;0.451872,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,32,3,default,none,0.331274,0.440204;0.346065;0.367879;0.343211;0.331274;0.365572;0.38093;0.376304;0.375833;0.346115;0.365867;0.410756;0.379206;0.378197;0.377839;0.377681;0.377176;0.345468;0.363248;0.342666;0.371019,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,128,3,default,both,0.383526,0.454613;0.446824;0.436096;0.441316;0.397943;0.384627;0.421106;0.436111;0.493911;0.441725;0.443823;0.437401;0.396193;0.383526;0.422556;0.47463;0.437227;0.441133;0.441459;0.436566;0.396424,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,128,3,default,none,0.332884,0.433697;0.411766;0.388648;0.347726;0.334243;0.366803;0.384233;0.384342;0.381567;0.413629;0.383502;0.347835;0.333205;0.367896;0.3824;0.382128;0.383216;0.41781;0.383109;0.347238;0.332884,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,512,3,default,both,0.372326,0.421774;0.389829;0.377813;0.37982;0.376735;0.377358;0.37896;0.379257;0.375476;0.373188;0.37755;0.37543;0.374128;0.375347;0.374883;0.373645;0.376548;0.372808;0.376132;0.372326;0.373272,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,512,3,default,none,0.323055,0.397104;0.350585;0.349027;0.362063;0.344976;0.329296;0.327544;0.325639;0.324105;0.325197;0.3278;0.325081;0.323055;0.324973;0.3232;0.329096;0.326973;0.32543;0.325682;0.324711;0.325449,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,2048,3,default,both,0.384703,0.432456;0.470167;0.392443;0.399506;0.388263;0.419826;0.407142;0.38871;0.391436;0.39127;0.411638;0.420793;0.38799;0.389263;0.384703;0.391906;0.432907;0.385685;0.389738;0.388495;0.389977,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,2048,3,default,none,0.325277,0.404576;0.343333;0.332626;0.331364;0.329563;0.328511;0.32984;0.325971;0.325277;0.326548;0.325745;0.327611;0.32614;0.326871;0.330441;0.327336;0.32756;0.333859;0.333439;0.329077;0.33008,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,8192,3,default,both,0.526347,0.631449;0.589118;0.622735;0.588864;0.550415;0.5615;0.567243;0.526347;0.555831;0.531656;0.552523;0.528045;0.551638;0.560738;0.561495;0.572134;0.565365;0.560703;0.538049;0.56074;0.57336,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,8192,3,default,none,0.388665,0.538641;0.399171;0.430344;0.448208;0.441823;0.441752;0.442331;0.441982;0.405528;0.393168;0.388665;0.390193;0.427456;0.454037;0.448956;0.452917;0.449508;0.416713;0.435697;0.408677;0.431993,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,32768,3,default,both,1.187242,1.329132;1.267281;1.2653;1.238222;1.246197;1.375541;1.251594;1.225261;1.218196;1.187242;1.225311;1.250957;1.542582;1.520901;1.539614;1.52766;1.487211;1.523489;1.555401;1.516238;1.526361,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,32768,3,default,none,0.815956,0.921878;0.886328;0.866524;0.865738;0.865317;0.865914;0.866525;0.832934;0.815956;0.849807;0.864452;0.86903;0.865982;0.869463;0.8309;0.81841;0.856822;0.865743;0.876335;0.867427;0.867244,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,131072,3,default,both,3.803171,4.023533;3.898302;3.926744;3.803171;4.662947;5.043709;4.883529;4.905034;4.884965;4.874113;4.785132;4.834571;4.817585;4.873763;4.909107;4.957969;4.90814;4.899197;4.986743;4.900895;4.8661,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,131072,3,default,none,2.598342,2.754782;2.653007;2.645113;2.652278;2.637943;2.648538;2.638852;2.647349;2.633869;2.631276;2.623682;2.628485;2.636841;2.626684;2.75458;2.631555;2.61857;2.625164;2.605084;2.625749;2.598342,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,524288,3,default,both,14.11701,18.328371;18.257284;18.245913;55.540017;14.262415;14.192309;14.11701;16.950433;18.037475;20.101672;14.174372;14.474904;14.219446;14.319326;17.290067;14.357092;14.248444;14.252964;15.757668;14.137022;14.316936,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,524288,3,default,none,9.597937,9.706926;9.767875;9.607583;9.762164;9.597937;9.747564;9.60719;9.748157;9.616702;9.784849;9.636074;9.799592;9.649945;9.652796;9.784407;9.642185;9.784442;9.673652;9.777724;9.634227;9.777078,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,2097152,3,default,both,63.19844,221.449323;63.19844;85.284722;79.345856;67.196891;65.057855;65.076565;64.973443;64.951554;65.382823;64.904489;64.990501;65.068957;64.979183;65.003985;65.055254;65.026918;64.955521;65.009534;64.955847;65.102014,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,2097152,3,default,none,37.248819,37.793441;37.670259;37.540644;37.28577;37.273584;37.287053;37.295697;37.295795;53.727706;37.253968;37.248819;37.259165;37.266136;37.283031;37.281574;37.284224;37.27;37.293127;37.286441;37.284576;37.27822,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,8388608,3,default,both,273.103129,269.283424;273.84816;273.231283;273.365694;273.735993;273.152772;273.586499;273.939098;273.150722;273.103129;273.891127,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,rosenbrock23_sciml,adaptive,tol,1e-05,8388608,3,default,none,147.910358,148.895431;147.923634;147.957924;147.978944;147.910358;147.930579;148.028028;147.953432;147.968411;147.961877;147.975362,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,8,3,default,both,0.155259,91.342985;0.29539;0.184104;0.164958;0.172158;0.158626;0.161309;0.159391;0.175885;0.160423;0.164475;0.155259;0.158837;0.158437;0.169625;0.160937;0.157883;0.160509;0.162033;0.156771;0.165007,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,8,3,default,none,0.073714,0.240421;0.091972;0.079069;0.075936;0.081697;0.074589;0.074146;0.075111;0.07453;0.074314;0.074492;0.074311;0.073894;0.073772;0.074456;0.073892;0.074795;0.07484;0.075483;0.075189;0.073714,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,32,3,default,both,0.111306,0.136498;0.116772;0.11441;0.112136;0.112306;0.112171;0.11133;0.112691;0.114071;0.111522;0.115175;0.112459;0.112863;0.112559;0.112055;0.111988;0.11274;0.113674;0.112131;0.112569;0.111306,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,32,3,default,none,0.072577,0.13255;0.081871;0.076598;0.075228;0.076315;0.073545;0.074447;0.075587;0.074972;0.072577;0.073296;0.073267;0.07317;0.07312;0.073476;0.073244;0.073148;0.073301;0.074013;0.074107;0.07886,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,128,3,default,both,0.1151,0.140653;0.120318;0.11897;0.117635;0.116559;0.117302;0.115793;0.116508;0.115237;0.115898;0.115975;0.120469;0.115207;0.116226;0.115137;0.1151;0.115194;0.11598;0.115221;0.1163;0.116328,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,128,3,default,none,0.073999,0.135451;0.081871;0.077466;0.076874;0.076399;0.075058;0.075368;0.074782;0.074581;0.075337;0.074287;0.074877;0.075374;0.076012;0.074103;0.074542;0.074692;0.074626;0.073999;0.074914;0.075288,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,512,3,default,both,0.118591,0.140551;0.122807;0.122475;0.119557;0.128697;0.125814;0.124581;0.123183;0.123644;0.128691;0.125017;0.123961;0.119613;0.123218;0.118591;0.123752;0.12293;0.133285;0.124586;0.12055;0.122433,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,512,3,default,none,0.07466,0.12973;0.081719;0.077864;0.076686;0.075509;0.074736;0.076058;0.075275;0.07466;0.075421;0.075057;0.07496;0.075792;0.074941;0.075369;0.07811;0.075906;0.075146;0.075871;0.076004;0.075578,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,2048,3,default,both,0.134417,0.162724;0.13925;0.148833;0.138065;0.154994;0.140416;0.143506;0.13465;0.135675;0.14187;0.151239;0.136291;0.137095;0.13538;0.141216;0.141452;0.139601;0.149585;0.134417;0.135578;0.140754,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,2048,3,default,none,0.076967,0.142002;0.084943;0.079839;0.079316;0.078596;0.077631;0.078004;0.088694;0.081033;0.077815;0.078224;0.077211;0.07762;0.076967;0.079482;0.078502;0.07928;0.078081;0.0786;0.079315;0.080965,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,8192,3,default,both,0.191138,0.245167;0.21184;0.197485;0.1969;0.191138;0.200463;0.193738;0.224087;0.194316;0.218142;0.238652;0.257712;0.256169;0.261226;0.250453;0.252148;0.211274;0.211604;0.246859;0.253157;0.267178,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,8192,3,default,none,0.093618,0.256576;0.102099;0.096823;0.095024;0.09729;0.112561;0.126871;0.094357;0.094251;0.096166;0.093731;0.093618;0.093942;0.094175;0.095923;0.095176;0.095151;0.094951;0.094573;0.100643;0.094815,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,32768,3,default,both,0.590999,0.619438;0.590999;0.80466;0.893355;0.893875;0.958939;0.839748;0.915105;0.883318;0.84188;0.84395;0.84334;0.853905;0.842302;0.841526;0.846068;0.844355;0.846982;0.835146;0.835696;0.884877,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,32768,3,default,none,0.22285,0.41335;0.295772;0.245597;0.269519;0.281712;0.244871;0.231477;0.225458;0.226772;0.224659;0.223811;0.22336;0.233539;0.22285;0.225231;0.225436;0.225367;0.224363;0.224341;0.224912;0.226034,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,131072,3,default,both,2.465721,98.132872;2.952458;2.864956;2.849145;2.570688;2.832791;2.843254;2.826573;2.820255;2.915422;2.862946;2.780849;2.896379;2.853292;2.813346;2.824649;2.862103;290.679933;2.465721;2.56178;2.541222,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,131072,3,default,none,0.693865,0.82675;0.756025;0.743776;0.746498;0.749047;0.757679;0.820801;0.693865;0.724835;0.740955;0.742899;0.747355;0.744019;0.744178;0.801629;0.707923;0.740636;0.723846;0.743207;0.742366;0.740584,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,524288,3,default,both,6.172779,9.97623;10.177157;10.186917;10.182192;16.974919;6.26997;9.130988;10.039594;9.928926;8.835554;6.188531;6.203452;7.23772;6.172779;6.191658;8.195068;6.175231;8.805686;6.187645;10.918035;6.183859,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,524288,3,default,none,2.453947,2.701142;2.494409;2.628305;2.507942;2.568466;2.453947;2.570466;2.504918;2.557283;2.49732;2.555352;2.502025;2.560985;2.502946;2.560019;2.498957;2.55746;2.499106;2.559798;2.507318;2.547607,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,2097152,3,default,both,37.212838,44.795057;41.613085;37.444514;37.383155;37.294136;37.339573;37.37428;37.259092;38.00781;37.295508;37.406092;37.355056;37.224024;37.434329;37.324206;37.247653;37.365616;37.212838;37.438261;37.394988;37.233824,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,2097152,3,default,none,9.504148,9.670718;9.626566;9.619196;9.607854;9.60768;9.620965;9.626582;9.60976;9.607397;9.606803;9.608048;9.616685;9.593576;9.533408;9.537153;9.528099;9.526116;9.643835;9.531422;9.528621;9.504148,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,8388608,3,default,both,162.36044,158.918169;163.020932;162.614639;162.456618;163.783226;162.879351;162.541868;163.328804;162.662551;162.36044;162.996487,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,tsit5,adaptive,tol,1e-05,8388608,3,default,none,37.291668,37.974651;37.859248;37.837569;37.614764;37.51134;37.486833;37.498903;37.480906;37.495206;37.476804;37.533249;37.473287;37.514496;37.306838;37.291963;37.311208;37.313746;37.304742;37.653733;37.30723;37.291668,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,8,3,default,both,2.814836,99.714659;2.923154;2.880528;2.870142;2.859345;2.814836;2.845535;2.858201;2.875055;2.878823;2.874076;2.868636;2.866355;2.836422;2.835346;2.835238;2.827328;2.835813;2.837709;2.836768;2.838253,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,8,3,default,none,2.769664,2.939298;2.855836;2.851759;2.783973;2.806153;3.094877;7.469706;6.625057;2.817349;2.810749;2.820703;2.799827;2.769664;2.802699;2.798634;2.812169;2.834908;2.827032;2.805764;2.79495;2.800447,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,32,3,default,both,2.867793,2.913944;2.887688;2.873417;2.871684;2.87732;2.875264;2.873131;2.877516;2.877858;2.873661;2.896483;2.910546;2.896068;2.899719;2.884854;2.896321;2.894978;2.916089;2.909155;2.913536;2.867793,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,32,3,default,none,2.769159,2.854233;2.840763;2.829955;2.823388;2.828608;2.824991;2.83251;2.821522;2.816217;2.818614;2.835626;2.836517;2.820262;2.863886;2.872905;2.826348;2.769159;2.81345;2.814664;2.820909;2.818703,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,128,3,default,both,2.831592,2.877855;2.887821;2.832075;2.849775;2.847036;2.845554;2.846184;2.831905;2.831592;2.870852;2.853039;2.856909;2.8576;2.853264;2.860522;2.859195;2.896017;2.858401;2.857683;2.857926;2.859732,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,128,3,default,none,2.78065,2.969905;2.851738;2.834585;2.832157;2.810388;2.817391;2.812053;2.805153;2.795374;2.802529;2.807791;2.809191;2.797528;2.796415;2.78065;2.795268;2.781507;2.793898;2.795442;2.786607;2.78362,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,512,3,default,both,3.101761,3.119697;3.105687;3.10603;3.114219;3.119899;3.105495;3.111638;3.108958;3.118858;3.106071;3.113507;3.121163;3.134433;3.103984;3.112039;3.10646;3.121702;3.101761;3.125663;3.123604;3.122965,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,512,3,default,none,3.000146,3.154334;3.046103;3.035829;3.031432;3.036554;3.008126;3.009389;3.000146;3.012798;3.011802;3.012935;3.007139;3.007307;3.004119;3.00508;3.015144;3.014789;3.018833;3.017859;3.023339;3.002795,nan,nan,nan,2026-09-08T10:43:48Z
julia,linux_RTX-2060-SUPER,times,lorenz,kvaerno3,fixed,dt,0.0009765625,2048,3,default,both,3.14028,3.200148;3.182933;3.175613;3.181551;3.174698;3.181234;3.175088;3.181642;3.14028;3.176678;3.175321;3.187058;3.176363;3.182383;3.167834;3.191852;3.159667;3.182137;3.179895;3.191783;3.178289,nan,nan,nan,2026-09-08T10:43:48Z
