traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
45,-0.873782516,-3.35628009,-1.74385464,-1.04262781,-1.22854292,1.42761326,4.79553509,-3.51697278,2.07664919,5.6874671,4.57852268,-4.04642057,0.253330946,2.54749537,5.85321379,-2.3533206,1.06897628,1.98392785,4.14281178,4.34538794
46,-0.929600835,-3.3431375,-1.7402842,-1.04576933,-1.22653151,1.45301294,4.77033424,-3.55029845,2.05917764,5.73148298,4.53089523,-4.09383202,0.275676191,2.57872438,5.84673071,-2.37325978,1.08707786,2.00771379,4.17302561,4.33566904
47,-0.985240221,-3.32947898,-1.73700547,-1.04881096,-1.22454774,1.47849977,4.74462557,-3.58400035,2.04088759,5.77476978,4.48294115,-4.14077616,0.297473937,2.61032319,5.83983994,-2.39335275,1.10515523,2.03178191,4.20322943,4.32516193
48,-1.04078865,-3.3152566,-1.73399746,-1.05175567,-1.22258496,1.50414896,4.71830273,-3.61818171,2.02171159,5.81734085,4.43462467,-4.18728304,0.318742812,2.64232755,5.8325057,-2.41362143,1.12319374,2.05612588,4.23345947,4.31385565
49,-1.09617257,-3.30050373,-1.73126233,-1.05460298,-1.22064745,1.52990305,4.69144869,-3.65275049,2.0017035,5.85914469,4.38606691,-4.23329782,0.339427322,2.67466044,5.82477283,-2.43403554,1.14118707,2.08075118,4.26370287,4.301754
50,-1.15138495,-3.28518891,-1.72881997,-1.05734456,-1.21873748,1.55577314,4.6640377,-3.68772769,1.98082674,5.90019035,4.33728075,-4.27880621,0.35952881,2.70742464,5.81653309,-2.45466042,1.15917993,2.10573626,4.293993,4.28879976
51,-1.20638371,-3.26940989,-1.72663248,-1.0599947,-1.21685565,1.58172381,4.63610268,-3.72305179,1.95911598,5.94045448,4.28826618,-4.32385397,0.379028946,2.74043941,5.80793858,-2.4753983,1.17709279,2.13094997,4.32423401,4.27506399
52,-1.26118326,-3.25311184,-1.72471058,-1.06254482,-1.21499848,1.60780466,4.60757589,-3.75878787,1.93651342,5.9799304,4.23904467,-4.36843824,0.397941887,2.77379632,5.79889536,-2.49631333,1.19495511,2.15644956,4.3544755,4.26050997
53,-1.31579804,-3.23628831,-1.7230438,-1.06499779,-1.213166,1.6340189,4.57845736,-3.79493451,1.91302001,6.01860809,4.18968105,-4.41253233,0.416239887,2.80749202,5.78939629,-2.51740432,1.2127732,2.18227434,4.38474417,4.24510431
54,-1.37013876,-3.21900439,-1.72162938,-1.06735218,-1.21135509,1.66035676,4.5487566,-3.83146882,1.88862419,6.05647135,4.14018488,-4.45614147,0.433928192,2.8415463,5.77942085,-2.53867054,1.23053455,2.20840621,4.4149847,4.22886419
55,-1.42424047,-3.20123339,-1.72045577,-1.06961107,-1.20957589,1.68677473,4.51851654,-3.86832619,1.86337554,6.09350109,4.09062529,-4.499259,0.450962335,2.87581015,5.76905537,-2.56007004,1.24821317,2.23480082,4.4452076,4.21180391
56,-1.47813201,-3.18295979,-1.71951854,-1.07177413,-1.20781672,1.71333098,4.48766327,-3.9055748,1.8372103,6.12969065,4.04102421,-4.54187059,0.467351526,2.91040444,5.75818157,-2.58166623,1.26585102,2.26154637,4.47544432,4.19386053
57,-1.53172994,-3.16424656,-1.71881628,-1.07384169,-1.20608771,1.73999524,4.456213,-3.94317579,1.8101325,6.16503477,3.9913342,-4.58404493,0.483113438,2.94522452,5.74692011,-2.60340118,1.28338444,2.28853869,4.5056324,4.17509556
58,-1.58501768,-3.14507556,-1.71834087,-1.07580817,-1.20437682,1.76679301,4.42415571,-3.98114181,1.78213704,6.1995101,3.94169497,-4.62570763,0.498210311,2.98033357,5.73516846,-2.62530398,1.30084825,2.31587005,4.53580904,4.1554575
59,-1.63800061,-3.12547135,-1.71808743,-1.07767916,-1.20269179,1.79370391,4.39149618,-4.01944637,1.75321186,6.23310995,3.8920629,-4.66689682,0.512659311,3.0157218,5.72293711,-2.64739513,1.31823099,2.34350586,4.56594706,4.13495731
60,-1.69068527,-3.10544467,-1.71804094,-1.07945967,-1.20103168,1.82072031,4.35824299,-4.05805922,1.72338653,6.26581192,3.8425262,-4.70760155,0.52643007,3.05127096,5.71029711,-2.66961575,1.33550668,2.37141061,4.59603548,4.11361027
61,-1.74297845,-3.08502316,-1.7182163,-1.08114111,-1.19939816,1.8478241,4.32443047,-4.09695387,1.69265592,6.29761314,3.79310966,-4.7478013,0.539528191,3.08709693,5.69715166,-2.6920228,1.35270393,2.39966154,4.62607574,4.09137821
62,-1.79497397,-3.06419134,-1.7185626,-1.08273232,-1.19778299,1.87507522,4.28994942,-4.13619471,1.66096771,6.32849836,3.74382257,-4.78754377,0.551947951,3.12306452,5.68360233,-2.71455407,1.36977398,2.42816496,4.65605688,4.06829929
63,-1.84659827,-3.04295325,-1.71912265,-1.08422565,-1.19619191,1.90244365,4.25485373,-4.17573595,1.62832904,6.35845947,3.69468641,-4.82680035,0.563699365,3.15932274,5.66949558,-2.73729825,1.38676333,2.45704103,4.68600655,4.04429388
64,-1.89783585,-3.02134061,-1.71986401,-1.08562338,-1.19462538,1.92988825,4.21920013,-4.21550179,1.59481072,6.387465,3.64580417,-4.86557245,0.57475841,3.19565415,5.6550293,-2.76013255,1.40360105,2.48616338,4.71588278,4.01945019
65,-1.94873881,-2.99934459,-1.72077644,-1.08693135,-1.19308138,1.95748174,4.18284988,-4.25558996,1.56029785,6.41552591,3.59710598,-4.90389299,0.585134685,3.23216438,5.64007139,-2.78314972,1.42033088,2.51558995,4.74569273,3.9937098
66,-1.99916685,-2.97704506,-1.72186267,-1.08814621,-1.19155896,1.98515177,4.14594269,-4.29588032,1.52489007,6.44263029,3.54872155,-4.94172621,0.594813228,3.26880312,5.624681,-2.80627728,1.43691576,2.54531169,4.77539921,3.96710157
67,-2.04918146,-2.95434237,-1.72313333,-1.08925462,-1.19005525,2.01294899,4.10839939,-4.33642578,1.48852289,6.46874189,3.50064778,-4.97908211,0.603819489,3.30567145,5.60874128,-2.82962227,1.45339799,2.57541394,4.80508518,3.93955755
68,-2.09879708,-2.9313519,-1.72454381,-1.09028363,-1.18857753,2.04084611,4.0702219,-4.3771863,1.45121086,6.49387074,3.4528935,-5.01598883,0.612129211,3.34259272,5.59239578,-2.8530705,1.46971691,2.60575867,4.83464003,3.91115022
69,-2.14792895,-2.90806341,-1.72610688,-1.09121513,-1.18711674,2.06885934,4.03140974,-4.41815853,1.41295409,6.51798868,3.40550184,-5.05245304,0.619763196,3.37958193,5.57565975,-2.87662292,1.48585618,2.63635516,4.86408615,3.88188839
70,-2.19661236,-2.88445234,-1.72781813,-1.09205222,-1.18567693,2.09697747,3.99197626,-4.45931959,1.3737458,6.54110622,3.35853338,-5.08843422,0.626698911,3.41676497,5.55833626,-2.90037513,1.50188065,2.66734719,4.89346123,3.8516655
71,-2.24482465,-2.86059451,-1.7296555,-1.09280479,-1.18425739,2.1251955,3.95191932,-4.50064039,1.33361542,6.56319427,3.31199908,-5.12398577,0.632951975,3.45390558,5.5406909,-2.92418647,1.51769817,2.69853425,4.92268372,3.82061768
72,-2.29257512,-2.83639908,-1.73162842,-1.09345424,-1.18285203,2.15358567,3.91111302,-4.54221201,1.29243135,6.58421898,3.26590466,-5.1590991,0.638541996,3.49127817,5.52242851,-2.94823217,1.53338253,2.73011255,4.95184755,3.78860092
73,-2.33981085,-2.81198144,-1.73373067,-1.09401751,-1.18147421,2.18198466,3.86983705,-4.58379078,1.25044215,6.60422707,3.22033238,-5.19375372,0.643434048,3.52858663,5.50381613,-2.97234583,1.54887307,2.7619338,4.98085642,3.75572729
74,-2.38657475,-2.78728533,-1.73593605,-1.09448707,-1.18010652,2.21057343,3.82778311,-4.62559891,1.20739388,6.62313509,3.17528319,-5.22799015,0.647670746,3.56602025,5.48467064,-2.99663162,1.56418371,2.79406786,5.00975561,3.72193265
75,-2.43272638,-2.76241088,-1.73826337,-1.09486318,-1.17875624,2.23922658,3.7851584,-4.66745567,1.16345191,6.64098978,3.13081026,-5.26178503,0.651222587,3.60349226,5.46506882,-3.02101326,1.57929921,2.82653379,5.03850842,3.68722343
76,-2.47842455,-2.73728013,-1.74068344,-1.09515083,-1.17742634,2.26800013,3.74185514,-4.70941973,1.11854541,6.65774727,3.08688855,-5.29517746,0.654117763,3.64094973,5.44504213,-3.04552984,1.59421325,2.85923338,5.06711435,3.65163636
77,-2.52355218,-2.71194434,-1.74320304,-1.09534395,-1.17610621,2.29687929,3.69792175,-4.75143719,1.07272315,6.67340231,3.04363751,-5.32814217,0.656351984,3.67839456,5.4245863,-3.07013917,1.60891533,2.89223957,5.09558725,3.61513829
78,-2.56808972,-2.68646312,-1.74580646,-1.09544981,-1.1748054,2.32585812,3.65333962,-4.79350376,1.0259403,6.68795013,3.00100374,-5.36071014,0.657935917,3.71589112,5.40363836,-3.09487534,1.62339795,2.92553163,5.12387514,3.57774806
79,-2.61209702,-2.66078019,-1.74848866,-1.0954653,-1.17351854,2.35492945,3.60813713,-4.83556843,0.978261352,6.70137262,2.95906663,-5.39286947,0.658874452,3.75331926,5.3822794,-3.11970901,1.63765693,2.95907712,5.15200138,3.53947139
80,-2.65553808,-2.63489628,-1.75125945,-1.09538531,-1.17224717,2.38413429,3.56222749,-4.87768507,0.92958498,6.7136364,2.91780686,-5.42463541,0.659175754,3.79084873,5.36032534,-3.14474511,1.65171564,2.99298263,5.17998743,3.50023127
81,-2.69831634,-2.60893965,-1.75409544,-1.09521925,-1.17099047,2.41337538,3.51579881,-4.91968822,0.88009876,6.72479868,2.87732053,-5.45600557,0.658836544,3.82824492,5.33804226,-3.16979504,1.66551125,3.02712321,5.20775843,3.46014833
82,-2.74054289,-2.58284259,-1.75696874,-1.09496713,-1.16973364,2.44282007,3.46855617,-4.96176386,0.829570413,6.7347436,2.83761954,-5.48701191,0.657894492,3.86561728,5.31531572,-3.19494939,1.67904329,3.06149101,5.23533678,3.41919065
83,-2.78214025,-2.55658507,-1.75992727,-1.0946157,-1.16849816,2.4722991,3.42076087,-5.0036993,0.778194368,6.74354029,2.79864931,-5.51765156,0.656330943,3.90294361,5.2921195,-3.2202189,1.69234002,3.09618807,5.26275206,3.37727475
84,-2.82309175,-2.53028369,-1.76291943,-1.09418464,-1.16727138,2.50188661,3.3723278,-5.04554796,0.725922406,6.75116253,2.76054311,-5.54791021,0.654156923,3.94021773,5.26845694,-3.24558449,1.70537615,3.13114333,5.28992891,3.33450341
85,-2.86344695,-2.50387788,-1.76594889,-1.09366596,-1.16605401,2.53159761,3.32319784,-5.08731079,0.672708988,6.75756598,2.7232573,-5.57783222,0.651396692,3.97742629,5.24435949,-3.27104163,1.71813571,3.16634107,5.31689596,3.29083776
86,-2.90311193,-2.47739911,-1.76902521,-1.09305215,-1.16484177,2.5614059,3.27343512,-5.12892628,0.618617594,6.76276064,2.68685246,-5.60739613,0.648049116,4.01458454,5.21978283,-3.29660368,1.73062563,3.20184731,5.34366179,3.24625945
87,-2.94214773,-2.45088243,-1.77212906,-1.0923599,-1.16364765,2.59127188,3.22309208,-5.17033625,0.563688457,6.76676178,2.65129924,-5.63662815,0.644123971,4.05161953,5.19480038,-3.32223344,1.74282491,3.2375617,5.37016869,3.2008276
88,-2.98049998,-2.42431307,-1.77525425,-1.09157181,-1.16244757,2.6213181,3.17197537,-5.21163416,0.507793009,6.76947355,2.61670756,-5.66553688,0.639650762,4.08858347,5.16938066,-3.34794331,1.75471938,3.27353144,5.39646053,3.15451384
89,-3.01816297,-2.3977387,-1.77840066,-1.0907011,-1.1612612,2.65140176,3.12032175,-5.25265121,0.45111075,6.77098274,2.58302951,-5.69411612,0.634613931,4.12544107,5.14351416,-3.37372804,1.76632023,3.30976343,5.42249346,3.10731578
90,-3.05517554,-2.37112713,-1.78156257,-1.08974481,-1.16007888,2.68158364,3.06803441,-5.29341555,0.393591672,6.7712388,2.55030489,-5.72237825,0.629038572,4.16217279,5.11721754,-3.39959073,1.77761161,3.34622693,5.44828129,3.05923748
91,-3.0914464,-2.34456682,-1.78473139,-1.08870435,-1.15889966,2.71185112,3.01513743,-5.33389091,0.335261166,6.77024078,2.51856375,-5.75034142,0.622941017,4.19875288,5.09055424,-3.42548132,1.78857756,3.38290238,5.4737854,3.01033306
92,-3.12706184,-2.317976,-1.78789103,-1.08757567,-1.15771937,2.74229074,2.9614656,-5.37415314,0.275975078,6.76790476,2.4878788,-5.77800989,0.616323352,4.23530865,5.06330872,-3.45150352,1.79922497,3.41987872,5.49905062,2.96047997
93,-3.16191864,-2.29145598,-1.79106033,-1.08636427,-1.15654612,2.77276278,2.90729046,-5.41401386,0.215977758,6.76432657,2.45815992,-5.80538034,0.609198511,4.2717185,5.03567505,-3.47757196,1.80953169,3.4570632,5.5240221,2.90980268
94,-3.19607258,-2.26496315,-1.79422009,-1.08506656,-1.15537584,2.80333304,2.85247135,-5.45351601,0.155179366,6.75944424,2.42949486,-5.8324852,0.601591647,4.3079443,5.00766373,-3.50367069,1.81949842,3.49445915,5.54871511,2.85826635
95,-3.22947574,-2.23858809,-1.79735887,-1.08369386,-1.1542027,2.8340075,2.79703236,-5.49263668,0.0935948715,6.75325298,2.40189528,-5.85931301,0.593507528,4.34405851,4.97920513,-3.52982807,1.8291043,3.53204107,5.57307959,2.80593538
96,-3.26214743,-2.2122705,-1.80048954,-1.08223534,-1.15303206,2.86474872,2.74100089,-5.53131199,0.0312694535,6.74575806,2.37532592,-5.88589239,0.584958434,4.37996244,4.95039845,-3.55601001,1.83835959,3.56982446,5.59714651,2.75275159
97,-3.29408932,-2.18601203,-1.80359542,-1.08069122,-1.15185666,2.89560199,2.68434644,-5.56955528,-0.0318188742,6.7369175,2.34989214,-5.91219139,0.57595408,4.41580534,4.92102528,-3.58229828,1.84724939,3.60787749,5.62092781,2.69866633
98,-3.32524943,-2.15990281,-1.80666685,-1.0790683,-1.15067518,2.92656183,2.62705112,-5.60732651,-0.0956627578,6.72672272,2.32556057,-5.93827057,0.566527843,4.45145416,4.89133739,-3.60858297,1.85575223,3.64606428,5.64436722,2.64382529
99,-3.35563707,-2.13394094,-1.80972266,-1.0773741,-1.14950383,2.9575417,2.56928039,-5.6445303,-0.160133943,6.7152524,2.30227304,-5.96409702,0.556649268,4.48694181,4.8611927,-3.63491321,1.86387789,3.68447208,5.66746283,2.58813453
100,-3.38528109,-2.10808134,-1.81272221,-1.07559156,-1.1483078,2.9887228,2.51072192,-5.6812768,-0.225438803,6.70231581,2.28023219,-5.98970795,0.546397448,4.52228689,4.83063745,-3.66127634,1.87159932,3.72303104,5.69023609,2.53164911
101,-3.41414714,-2.08238053,-1.81569791,-1.07373571,-1.14712298,3.01990509,2.45171571,-5.71738195,-0.291320831,6.68809605,2.25922346,-6.01509666,0.535721183,4.5574379,4.79966593,-3.68767476,1.87893534,3.76178527,5.71264887,2.4743371
102,-3.44220257,-2.05682135,-1.81863165,-1.07179213,-1.14592016,3.05120277,2.392097,-5.75288963,-0.35786888,6.67248297,2.23943329,-6.04026651,0.524678111,4.59242964,4.76827478,-3.71408534,1.88585079,3.80074549,5.73474789,2.41618109
103,-3.46948004,-2.03148246,-1.82151258,-1.06978369,-1.14471555,3.08255792,2.33196044,-5.78773355,-0.424998134,6.6555295,2.22078371,-6.06523132,0.513276875,4.62719154,4.73656321,-3.74047828,1.89235318,3.83979011,5.75643778,2.35732293
104,-3.49595094,-2.00634265,-1.82434213,-1.06769919,-1.14349854,3.11405468,2.27113748,-5.82195425,-0.492855757,6.63710976,2.20333004,-6.09000635,0.501513183,4.66186142,4.70432711,-3.76694465,1.89842689,3.87902904,5.77775955,2.2976594
105,-3.52160382,-1.98139811,-1.82712269,-1.06553757,-1.14227009,3.14558983,2.20987058,-5.85541916,-0.561189771,6.61736441,2.18705416,-6.11457396,0.489416987,4.69632483,4.67171001,-3.79339767,1.90406394,3.91842794,5.79871655,2.23719549
