traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
22,0.40915522,-3.49012661,-1.91315603,-0.942028463,-1.28166115,0.876804888,5.23499489,-2.87199616,2.26479959,4.50730467,5.51965189,-2.84146285,-0.370658755,1.9573983,5.8943162,-1.93718576,0.654357374,1.51183105,3.46238208,4.36668873
23,0.354708701,-3.491431,-1.90219581,-0.947544813,-1.27910125,0.899350107,5.22112942,-2.89510083,2.26445961,4.56404114,5.48685265,-2.89763522,-0.340807945,1.97741914,5.89644861,-1.95376563,0.672046006,1.52958119,3.49115086,4.37312365
24,0.299959898,-3.49203992,-1.89153516,-0.952966571,-1.27655494,0.922100186,5.20674419,-2.91874146,2.26343918,4.62045002,5.45312977,-2.95358133,-0.311008275,1.99804282,5.89821529,-1.97051287,0.68981427,1.54758692,3.52004886,4.37895966
25,0.245017782,-3.49198747,-1.88120496,-0.958284736,-1.27403617,0.944960773,5.19192266,-2.94280529,2.2617619,4.67643023,5.41855335,-3.00924969,-0.281345993,2.01913595,5.8997016,-1.98735893,0.707587004,1.56577742,3.54901218,4.38420153
26,0.189931199,-3.49128866,-1.87122595,-0.963490307,-1.27153778,0.967900932,5.17670536,-2.96724725,2.25943398,4.73195648,5.3831749,-3.06459451,-0.251859397,2.04073834,5.9008708,-2.00429416,0.72540319,1.58421838,3.57804108,4.38879442
27,0.134653687,-3.48991036,-1.8615855,-0.968592227,-1.26906395,0.990989566,5.16100931,-2.992167,2.25641441,4.78707886,5.3469615,-3.1196382,-0.22251913,2.06293321,5.9016633,-2.02139068,0.743291914,1.60293162,3.60717368,4.39274549
28,0.079133898,-3.48782516,-1.85225666,-0.973590553,-1.26660872,1.01423395,5.14481068,-3.01757097,2.25269866,4.8417697,5.30992413,-3.17438602,-0.193366125,2.08564568,5.9021163,-2.03859782,0.761217535,1.62190962,3.63643789,4.39604473
29,0.0235647149,-3.4851644,-1.84326303,-0.978486121,-1.26417422,1.03758597,5.1281805,-3.04339385,2.24829412,4.89596796,5.27211428,-3.22879148,-0.164423972,2.10886931,5.90223742,-2.05595374,0.779160917,1.64107049,3.66568756,4.39871693
30,-0.0321657173,-3.48181987,-1.83462119,-0.983274937,-1.26176775,1.06102884,5.11112165,-3.06962228,2.24319601,4.94965649,5.23358059,-3.28281784,-0.135733351,2.13262653,5.90199518,-2.07343078,0.79715687,1.66052997,3.69505811,4.40070105
31,-0.0880328268,-3.47780228,-1.82629752,-0.987956345,-1.25938559,1.08462632,5.09353876,-3.09634495,2.23736906,5.00289679,5.19423008,-3.33655572,-0.107254595,2.15691876,5.90139198,-2.09106779,0.815184295,1.68023145,3.72450542,4.40201759
32,-0.14396733,-3.47315359,-1.81832945,-0.992530823,-1.25702596,1.10830653,5.07554531,-3.12345505,2.23084688,5.0555687,5.15424728,-3.38984799,-0.0791026205,2.18171644,5.90042639,-2.10881567,0.833244622,1.70021617,3.75402713,4.4026413
33,-0.200017557,-3.46787071,-1.81066811,-0.997006297,-1.25468862,1.13214731,5.05700827,-3.15107155,2.22357941,5.10775805,5.113482,-3.44284511,-0.0512122959,2.2069881,5.89911938,-2.12672234,0.85131669,1.72041321,3.78359723,4.40259743
34,-0.256121337,-3.46194458,-1.80334437,-1.00137222,-1.25237238,1.15610695,5.03800631,-3.1791203,2.21557689,5.15939045,5.07207537,-3.49542332,-0.0236467496,2.23279357,5.89742661,-2.14475727,0.869409025,1.74089313,3.8132453,4.40184832
35,-0.312278658,-3.45540309,-1.79634368,-1.00563884,-1.25008023,1.18018556,5.01851368,-3.20761561,2.20683527,5.210464,5.03000116,-3.54761958,0.00357605773,2.25906181,5.89538145,-2.16293025,0.887509942,1.76161253,3.84293818,4.40040207
36,-0.368498594,-3.44819188,-1.78968394,-1.00979567,-1.24781799,1.20436478,4.99854517,-3.23653698,2.19735336,5.26095486,4.98731375,-3.59939599,0.030434154,2.28582573,5.89294529,-2.18126822,0.905651152,1.78263271,3.87272978,4.39822817
37,-0.42469275,-3.44043612,-1.78333223,-1.01385725,-1.24557829,1.22866428,4.97808552,-3.26589656,2.18710399,5.31085968,4.94400883,-3.65078163,0.0569326058,2.31306839,5.89013577,-2.19974709,0.923781395,1.80387199,3.90250826,4.39535379
38,-0.480969012,-3.43199229,-1.77730775,-1.01781154,-1.24336243,1.2531141,4.95708466,-3.29574704,2.1760726,5.3601861,4.90011072,-3.7017436,0.0830403194,2.34083438,5.88689232,-2.21840954,0.941954255,1.82543707,3.93241,4.39172935
39,-0.537233829,-3.42295003,-1.77160895,-1.02166414,-1.24117947,1.27763081,4.93561983,-3.32597351,2.16429567,5.40888119,4.8556385,-3.75230145,0.108723603,2.36897349,5.88332462,-2.23719096,0.960107863,1.84723675,3.96234632,4.38737774
40,-0.593441308,-3.41331744,-1.76621866,-1.0254097,-1.23900998,1.3023243,4.91359997,-3.35670614,2.15169716,5.45695686,4.81064749,-3.80241466,0.133998856,2.39766288,5.87930536,-2.25615287,0.978273571,1.86933053,3.99232125,4.38228226
41,-0.649645269,-3.4030993,-1.76112783,-1.02906096,-1.23686767,1.32713211,4.89105225,-3.38787651,2.13831115,5.50440359,4.76511288,-3.85212469,0.158830673,2.42675352,5.87491751,-2.27526474,0.996421635,1.89166105,4.02232313,4.37644911
42,-0.705809295,-3.39225793,-1.75635898,-1.03260684,-1.23475194,1.35205555,4.86799526,-3.41947699,2.12412333,5.55118656,4.71912813,-3.9013586,0.183186114,2.4563334,5.87007666,-2.29455376,1.01460063,1.91433609,4.05240726,4.36982441
43,-0.761890769,-3.38082433,-1.75190508,-1.03604555,-1.23266292,1.37708986,4.84441996,-3.45150495,2.10913634,5.5972929,4.67270184,-3.95014143,0.207059562,2.48631716,5.86485529,-2.31398988,1.03275216,1.93727565,4.08253193,4.36244249
44,-0.817912757,-3.36884308,-1.74772644,-1.03939354,-1.23059905,1.40225339,4.820292,-3.4839797,2.09331918,5.64272213,4.62581301,-3.99850059,0.23045525,2.51672053,5.85922527,-2.33359766,1.05088449,1.96045935,4.11265421,4.35430813
45,-0.873794138,-3.35629678,-1.74386692,-1.04263568,-1.22856295,1.42750549,4.79567528,-3.51683688,2.07670331,5.6874423,4.5785675,-4.04636431,0.253317207,2.54753828,5.85317039,-2.35336661,1.06900752,1.98395252,4.14281034,4.34537792
46,-0.929601908,-3.34318113,-1.74029601,-1.04578114,-1.2265563,1.45287323,4.77050877,-3.55012512,2.05925107,5.73146915,4.53092909,-4.09378481,0.275658369,2.57875419,5.84669209,-2.37329602,1.0871129,2.00773716,4.17300558,4.33565855
47,-0.985234857,-3.32953739,-1.73700488,-1.04882407,-1.22456801,1.47838104,4.74477673,-3.58385181,2.04095244,5.77475595,4.48296404,-4.14074183,0.297462851,2.61033392,5.8398242,-2.39337397,1.10516655,2.03176928,4.20318794,4.32517385
48,-1.04076779,-3.31531739,-1.73400581,-1.05176747,-1.22260392,1.5040127,4.71848536,-3.61800098,2.02179956,5.81731367,4.43467569,-4.18723679,0.318716943,2.64230132,5.83252621,-2.41360354,1.12318647,2.05611444,4.23342752,4.31385994
49,-1.09617007,-3.30052447,-1.73127961,-1.05460989,-1.22067165,1.52976978,4.69162512,-3.65258288,2.0017848,5.859128,4.38612843,-4.23323774,0.33939746,2.67467618,5.82474804,-2.43404722,1.14120853,2.08078623,4.26370716,4.3017354
50,-1.15135515,-3.28523803,-1.72883868,-1.05735254,-1.21876276,1.55561662,4.66424274,-3.68752813,1.98092401,5.90017271,4.33733082,-4.27875614,0.359503269,2.70742702,5.81652164,-2.45466089,1.15919805,2.10576129,4.29397297,4.2887888
51,-1.20638633,-3.26945686,-1.72663677,-1.06000733,-1.21687651,1.58161259,4.63624907,-3.72291279,1.95917964,5.94044399,4.28828287,-4.32382679,0.379026979,2.74046612,5.80791092,-2.4754324,1.17710888,2.13094378,4.32420397,4.27507734
52,-1.26117599,-3.25313735,-1.72472966,-1.06255198,-1.21502006,1.60768688,4.60773945,-3.7586391,1.93658197,5.97991657,4.23907995,-4.36840057,0.397938848,2.77384782,5.7988553,-2.49634027,1.19497824,2.15648723,4.35447979,4.26049566
53,-1.31577992,-3.23632503,-1.72306335,-1.06500685,-1.21319079,1.63387883,4.57865095,-3.79475904,1.91310835,6.01859951,4.18971395,-4.41248417,0.41623044,2.8075459,5.78934765,-2.51743889,1.21280146,2.18231082,4.38473463,4.24509001
54,-1.37016761,-3.21901989,-1.72164333,-1.06736445,-1.21138334,1.66021252,4.54894495,-3.83129096,1.88871896,6.05647039,4.14021349,-4.45609713,0.433907866,2.84155941,5.779387,-2.53870225,1.23056185,2.20842957,4.41498423,4.22885036
55,-1.42427659,-3.20122671,-1.72047448,-1.06961787,-1.2095983,1.68666101,4.51866722,-3.86818647,1.86344576,6.09350109,4.09063959,-4.49922228,0.450951844,2.87585449,5.76900148,-2.56011653,1.24824989,2.2348485,4.44522858,4.21177816
56,-1.47812188,-3.18299174,-1.71953952,-1.07178211,-1.20783925,1.71322548,4.48780346,-3.90544987,1.83726776,6.12969828,4.041008,-4.5418582,0.467354923,2.9104445,5.75815582,-2.5816915,1.26586568,2.2615664,4.47543859,4.19385195
57,-1.53172803,-3.1642549,-1.71883833,-1.0738467,-1.20610881,1.73988473,4.45637131,-3.94304132,1.81020391,6.16504431,3.99135375,-4.58400536,0.48310563,2.94529796,5.74684429,-2.60345125,1.28342295,2.28859878,4.50564528,4.17506695
58,-1.58499599,-3.14512014,-1.71835494,-1.07581687,-1.20439804,1.76666248,4.42434263,-3.9809773,1.78223443,6.19951868,3.9417088,-4.62567234,0.498196483,2.98034811,5.73515224,-2.62531638,1.30085862,2.31588054,4.53578806,4.1554575
59,-1.63796663,-3.12552023,-1.71811259,-1.07768929,-1.2027173,1.79353952,4.39173937,-4.01923323,1.75335073,6.23311567,3.89211631,-4.66683483,0.512632191,3.0157373,5.72290516,-2.6474123,1.31825829,2.3435452,4.56593227,4.13494682
60,-1.69064629,-3.105515,-1.71805978,-1.07947242,-1.20105875,1.82055843,4.35847998,-4.05785322,1.72351348,6.26582479,3.84254432,-4.70755768,0.526415229,3.0513041,5.71026421,-2.66963863,1.33552885,2.3714323,4.59600019,4.11361122
61,-1.74299526,-3.08504462,-1.71822643,-1.08115196,-1.19941986,1.84769619,4.32462025,-4.09678984,1.69275761,6.29762363,3.79312754,-4.7477603,0.539513886,3.08713579,5.69710207,-2.69205976,1.35273445,2.3997016,4.62607527,4.09135962
62,-1.79497731,-3.06420302,-1.71859241,-1.08274031,-1.19781029,1.87491512,4.29018545,-4.13599396,1.66110289,6.32851744,3.74384093,-4.78750229,0.551926792,3.12308192,5.68356037,-2.71457887,1.36980569,2.42821908,4.65606689,4.06826448
63,-1.84659088,-3.04298329,-1.71914244,-1.08423591,-1.19622052,1.90226531,4.25512457,-4.17550564,1.62849951,6.35846901,3.6947391,-4.82674408,0.563673317,3.15929651,5.66950083,-2.7372973,1.38677788,2.45705819,4.68599987,4.04429626
64,-1.89781082,-3.02138972,-1.71988142,-1.08563375,-1.19465065,1.92974687,4.21940231,-4.21532822,1.594926,6.38749838,3.64580131,-4.86554146,0.574734688,3.19566846,5.65499783,-2.76014924,1.4036268,2.48619986,4.71586609,4.01943731
65,-1.9486773,-2.99942899,-1.72079539,-1.08694422,-1.19310749,1.95730698,4.18311739,-4.25536823,1.56046486,6.41556406,3.59713411,-4.90385199,0.585106075,3.23214293,5.64008427,-2.78313375,1.42033947,2.51560092,4.74565125,3.99372172
66,-1.99914086,-2.97708941,-1.72187662,-1.08815455,-1.19157577,1.98504293,4.14611816,-4.2957406,1.52499235,6.44265223,3.548733,-4.94169474,0.594797492,3.26882505,5.62465572,-2.80629349,1.43693089,2.54534006,4.77538872,3.967098
67,-2.04915166,-2.95440149,-1.7231493,-1.08926606,-1.1900785,2.01279259,4.10864305,-4.33622599,1.48867702,6.46877623,3.50067902,-4.97903776,0.603792131,3.30565476,5.60874557,-2.82960224,1.45340192,2.57543373,4.8050642,3.93955064
68,-2.09878445,-2.93140459,-1.72455525,-1.09029615,-1.18860114,2.04071784,4.07041883,-4.37703276,1.45132625,6.49390268,3.45288515,-5.01596689,0.612114489,3.34258747,5.59239912,-2.85306644,1.46971846,2.60575747,4.83461714,3.91116142
69,-2.14791203,-2.90810752,-1.72612476,-1.09122682,-1.18714011,2.06871557,4.03164053,-4.41798162,1.41309202,6.51802635,3.40551114,-5.05240488,0.619741678,3.37963343,5.57558775,-2.87666368,1.48588753,2.63640904,4.86407423,3.88186836
70,-2.19658756,-2.88452435,-1.72782779,-1.0920682,-1.18570149,2.09683299,3.99220181,-4.45914459,1.37388933,6.54115009,3.35852623,-5.08840942,0.626678526,3.41673899,5.55835533,-2.90036345,1.50188267,2.66733646,4.89342022,3.85168886
71,-2.24484038,-2.86058903,-1.72968125,-1.09281147,-1.18428576,2.12503982,3.95216227,-4.5004549,1.33376563,6.56323719,3.31198716,-5.12394762,0.632934451,3.45394135,5.5406394,-2.92421985,1.5177232,2.69858956,4.92270613,3.8205781
72,-2.2925725,-2.83643389,-1.73165047,-1.09346676,-1.18287933,2.15342593,3.91137385,-4.54201889,1.29259741,6.58426952,3.26589847,-5.15906334,0.638521552,3.49129033,5.52239799,-2.94825244,1.53340256,2.73014426,4.95184135,3.78859162
73,-2.33983493,-2.81199431,-1.73374271,-1.09402907,-1.18149555,2.18188071,3.86999774,-4.58367443,1.25053012,6.60426331,3.22031951,-5.19372654,0.643417418,3.5286479,5.50372982,-2.9723897,1.54890323,2.76199913,4.98086548,3.75568461
74,-2.38653851,-2.78731179,-1.7359674,-1.09449255,-1.18013382,2.21039367,3.8280654,-4.62538576,1.20758092,6.62320328,3.17525625,-5.22795868,0.647641182,3.56600881,5.48466444,-2.99661946,1.56419826,2.79412413,5.00976324,3.72189426
75,-2.43272209,-2.76244497,-1.73828983,-1.09487617,-1.17878962,2.2390306,3.78547478,-4.66722298,1.16366816,6.64106655,3.13077593,-5.26175356,0.651194811,3.60345292,5.46509266,-3.0210011,1.57930851,2.82654357,5.03849649,3.68722105
76,-2.47841859,-2.73732781,-1.74070227,-1.09516513,-1.17745316,2.26783395,3.74213147,-4.70922279,1.11873686,6.65781403,3.08687449,-5.2951436,0.654095531,3.64092422,5.44505548,-3.04552484,1.59422219,2.85924292,5.06709862,3.65164423
77,-2.52353406,-2.71199799,-1.7432245,-1.09535956,-1.17613935,2.29668927,3.69823503,-4.75121593,1.07293057,6.67348051,3.04361176,-5.32810593,0.656327188,3.67840528,5.42455006,-3.07015181,1.60893214,2.89227319,5.0955677,3.6151309
78,-2.56807566,-2.68649817,-1.74583173,-1.09546077,-1.17483127,2.32567739,3.65364861,-4.79328728,1.0261538,6.68802881,3.00097561,-5.36066532,0.657909751,3.71590185,5.40360022,-3.0948956,1.62342012,2.92557764,5.12386894,3.57772946
79,-2.6120882,-2.66081786,-1.74851072,-1.09547865,-1.17354548,2.35477281,3.60840201,-4.83539057,0.978441179,6.70144606,2.95904875,-5.39283085,0.65884912,3.75332713,5.38225269,-3.11972475,1.63767231,2.95911145,5.15199423,3.53945875
80,-2.65548825,-2.63493919,-1.75128376,-1.0953939,-1.17227316,2.38397264,3.56251097,-4.87749767,0.929782987,6.71372128,2.91780424,-5.42459822,0.659149051,3.79084682,5.36032629,-3.14472556,1.65171754,2.99303293,5.17999649,3.50021029
81,-2.69830632,-2.6089766,-1.75411248,-1.09523201,-1.17101264,2.41326213,3.51599193,-4.91956663,0.880218565,6.72485733,2.87728262,-5.45598269,0.658817053,3.8282814,5.3380003,-3.1698103,1.66552103,3.02716494,5.20775652,3.46012521
82,-2.74053955,-2.58285308,-1.75700128,-1.09497714,-1.16976666,2.44263673,3.46886086,-4.96156454,0.829782665,6.73483324,2.8375473,-5.48698425,0.657868266,3.86561036,5.31531048,-3.19495654,1.67905736,3.06153274,5.23534775,3.41915512
83,-2.78214741,-2.55663085,-1.75993955,-1.09463394,-1.16852474,2.47216225,3.42099428,-5.00355625,0.778348148,6.74361753,2.7985878,-5.51762819,0.656303883,3.90296268,5.29208374,-3.22024202,1.69235611,3.09620905,5.26272964,3.37727141
84,-2.82310462,-2.53033018,-1.76293075,-1.09420419,-1.16729927,2.50176263,3.37253666,-5.04542637,0.726047814,6.75122881,2.76047182,-5.547894,0.65413332,3.94027257,5.26839447,-3.2456224,1.70538735,3.13116813,5.28990984,3.33449388
85,-2.86343336,-2.50392795,-1.76597452,-1.093683,-1.16608763,2.5314188,3.32350397,-5.08712387,0.672921062,6.75767136,2.72317863,-5.57780647,0.651367545,3.9774189,5.24434614,-3.27105117,1.71814978,3.16636014,5.31687689,3.2908442
86,-2.90309095,-2.47745037,-1.76905286,-1.09306979,-1.16487932,2.56120872,3.27377367,-5.12872696,0.61885041,6.76288843,2.68676519,-5.60736799,0.648011088,4.01457882,5.21976328,-3.29660654,1.73063743,3.20188332,5.34364605,3.2462461
87,-2.94213629,-2.45093131,-1.7721535,-1.09237623,-1.16367888,2.59110284,3.22338462,-5.17016315,0.563898742,6.76687145,2.65121555,-5.63660336,0.644094586,4.05158567,5.19482756,-3.3222239,1.74283254,3.23756504,5.37014914,3.20084524
88,-2.98047948,-2.42435908,-1.77527606,-1.09158695,-1.16247332,2.62116408,3.17226338,-5.21147728,0.507987797,6.76958036,2.6166575,-5.66549444,0.6396119,4.08864355,5.16928577,-3.34798098,1.75473428,3.27360749,5.39646149,3.15447378
89,-3.01817679,-2.39776778,-1.77842438,-1.09071982,-1.16129458,2.65122795,3.12063408,-5.25247812,0.451331049,6.77110338,2.58293724,-5.6940856,0.634578466,4.12544441,5.14348602,-3.3737433,1.76633179,3.30979466,5.42248535,3.10729337
90,-3.0551517,-2.37118244,-1.78158271,-1.08976197,-1.16010857,2.68141818,3.06833434,-5.29325294,0.393799484,6.77136564,2.5502193,-5.72235441,0.629002154,4.16218185,5.11718988,-3.39959502,1.77762091,3.34626579,5.44826317,3.05922484
91,-3.09142852,-2.34461403,-1.78474987,-1.08872068,-1.15893292,2.71168137,3.01544476,-5.33373499,0.335467458,6.77037382,2.51849484,-5.75030851,0.622896016,4.19879389,5.09046555,-3.42551088,1.78859329,3.38297677,5.4737792,3.01029754
92,-3.12705231,-2.31802702,-1.78791773,-1.08759499,-1.15775418,2.74209833,2.96182036,-5.37397194,0.276226074,6.76805305,2.48775864,-5.77797604,0.616279364,4.23532248,5.06326151,-3.45153451,1.79924178,3.41991401,5.49902964,2.96048117
93,-3.16189051,-2.29150105,-1.79108763,-1.08637846,-1.15657806,2.77258539,2.90761566,-5.41384935,0.216213346,6.76447392,2.45807409,-5.8053546,0.60915941,4.27171421,5.03564548,-3.4775815,1.80954552,3.45711637,5.52401733,2.90978885
94,-3.1960392,-2.26502395,-1.79424441,-1.08508563,-1.15540648,2.8031776,2.85276437,-5.45338011,0.155379221,6.7595768,2.42940784,-5.83245707,0.601548433,4.30798483,5.00759125,-3.50369668,1.81950486,3.4945128,5.54870081,2.85825372
95,-3.22945356,-2.23862743,-1.7973839,-1.08370757,-1.15423119,2.83383465,2.79735327,-5.49248219,0.0938232467,6.75340366,2.40178394,-5.85928535,0.59346211,4.34406137,4.97917271,-3.52983785,1.82911253,3.53209209,5.57307529,2.80590844
96,-3.26214719,-2.21226454,-1.80051458,-1.08224308,-1.1530596,2.86461663,2.74125123,-5.53120708,0.0314336009,6.7458663,2.37524104,-5.88585997,0.584910572,4.38003588,4.95026159,-3.55607128,1.8383702,3.56992912,5.5971756,2.75266075
97,-3.29408336,-2.18607926,-1.80361581,-1.08071458,-1.1518923,2.89543843,2.68464637,-5.56942272,-0.0316147879,6.73706245,2.34975529,-5.91217852,0.575911283,4.41581011,4.92102242,-3.58230233,1.84725094,3.60787773,5.62089968,2.69869089
98,-3.32525516,-2.15995193,-1.80669296,-1.0790906,-1.15071249,2.9263823,2.62738752,-5.60718489,-0.0954320058,6.72689056,2.32540774,-5.93824005,0.566468835,4.45147371,4.89127302,-3.6086154,1.85576141,3.64609909,5.64434671,2.64381194
99,-3.35565567,-2.13393712,-1.80973732,-1.07738388,-1.14952719,2.95745182,2.56945658,-5.64446926,-0.160025418,6.71533775,2.30221391,-5.96407986,0.556610644,4.48699808,4.86109161,-3.63495183,1.8638773,3.68454146,5.66748238,2.58806276
100,-3.38527751,-2.10812044,-1.81274796,-1.07560956,-1.14834285,2.98854136,2.51106167,-5.68113565,-0.225194231,6.70249748,2.28008795,-5.98969364,0.546351433,4.52225685,4.83064365,-3.66126537,1.87160742,3.72306132,5.69022465,2.53163004
101,-3.41412973,-2.08240366,-1.81572402,-1.07374763,-1.14715302,3.0197463,2.45202684,-5.71726561,-0.291094661,6.68825817,2.25912976,-6.01506329,0.535677433,4.5574522,4.79961443,-3.68769002,1.87893701,3.76184869,5.71266174,2.47429371
102,-3.44221354,-2.05685186,-1.81865108,-1.07180977,-1.14595091,3.05105567,2.3923831,-5.75278759,-0.357665628,6.67263842,2.23932815,-6.04023695,0.524632752,4.5924387,4.76822662,-3.71410155,1.88585341,3.80078268,5.73473978,2.41615367
103,-3.46946955,-2.03153419,-1.82153702,-1.06980383,-1.14475024,3.08240318,2.3322525,-5.78763342,-0.424803883,6.65568399,2.22063661,-6.0652132,0.513217568,4.6272254,4.736485,-3.74051356,1.89235914,3.83984041,5.75642061,2.35730433
104,-3.49595356,-2.00636864,-1.82436824,-1.06771541,-1.14353693,3.11387253,2.27147627,-5.82183743,-0.492617726,6.63729572,2.20315027,-6.08999252,0.501458466,4.66184902,4.70432568,-3.76694846,1.89843154,3.87905478,5.77775526,2.29763603
105,-3.52162099,-1.98144078,-1.82714486,-1.06555831,-1.14230728,3.14541173,2.21020675,-5.85530996,-0.560950994,6.61755896,2.18688107,-6.11455822,0.489362389,4.69629812,4.67172384,-3.79339695,1.90407276,3.91843009,5.79869413,2.2372098
