traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
10,1.04122043,-3.42184067,-2.06999421,-0.867637694,-1.31396329,0.61536485,5.36940527,-2.62669516,2.22107482,3.80115485,5.84168434,-2.15067148,-0.729750514,1.75824153,5.84555721,-1.74544346,0.446697712,1.3163327,3.12436914,4.24479485
11,0.990377367,-3.43125606,-2.05522442,-0.874392569,-1.31116235,0.636494756,5.36038208,-2.64494205,2.22793412,3.86143637,5.82012367,-2.2090838,-0.700251281,1.77197111,5.85116291,-1.76095068,0.463626415,1.33146453,3.15199161,4.25788069
12,0.939186692,-3.44000816,-2.04075885,-0.881049514,-1.30838764,0.657710791,5.35100317,-2.66353989,2.23423624,3.9214685,5.79759836,-2.26738095,-0.670616627,1.78618443,5.85652304,-1.77654922,0.480619609,1.3467679,3.17969131,4.270473
13,0.88760066,-3.44808388,-2.02658081,-0.887612283,-1.3056314,0.679050446,5.34123373,-2.68253088,2.23997235,3.98129296,5.77408838,-2.32555103,-0.640861869,1.80092299,5.86159515,-1.79222548,0.497693568,1.36228275,3.20750213,4.28255749
14,0.835675538,-3.45545506,-2.01272488,-0.89406538,-1.30288696,0.700532138,5.33106709,-2.70193815,2.24513149,4.04087734,5.74961472,-2.38357735,-0.610991538,1.81621158,5.86638117,-1.80797696,0.514858663,1.37804759,3.23544312,4.2941041
15,0.783397019,-3.46216536,-1.9991473,-0.900426269,-1.30016232,0.722170115,5.32045698,-2.7217896,2.24970531,4.1002717,5.72412968,-2.44151831,-0.581016123,1.83200645,5.87089586,-1.82380009,0.532072723,1.39399517,3.26346827,4.30513716
16,0.730810583,-3.46820354,-1.98590088,-0.906680703,-1.29745758,0.743888617,5.30949497,-2.7419951,2.2536912,4.15933895,5.6977272,-2.49924779,-0.550990462,1.84833539,5.8751235,-1.83971894,0.549363256,1.41016471,3.29158521,4.31561852
17,0.67789042,-3.4735465,-1.97296476,-0.912833929,-1.29477346,0.765737355,5.29810524,-2.76261973,2.25708532,4.21813822,5.67034769,-2.55682874,-0.520926535,1.86514485,5.87908363,-1.85571277,0.566700876,1.42653465,3.31981134,4.32555914
18,0.624709666,-3.47819924,-1.96036899,-0.918874145,-1.29210937,0.787710249,5.28631878,-2.7836597,2.25986695,4.27662706,5.64205122,-2.61418986,-0.49083063,1.88253689,5.88273382,-1.87180567,0.584119797,1.44315743,3.34814501,4.33493137
19,0.571198702,-3.48218989,-1.94806409,-0.924822509,-1.28946173,0.809836626,5.27408218,-2.80515409,2.26203656,4.33483171,5.61279774,-2.67138147,-0.460734457,1.90042496,5.88610363,-1.88798201,0.601577342,1.45997357,3.37657046,4.34375477
20,0.517475486,-3.48551226,-1.93611622,-0.930655777,-1.28683949,0.832028329,5.26148701,-2.82699847,2.26359582,4.39265919,5.58265877,-2.72830844,-0.430675983,1.91884696,5.88917017,-1.90426195,0.619097292,1.4770124,3.40506148,4.35198259
21,0.463424891,-3.48812604,-1.92446661,-0.936389446,-1.28422642,0.854436457,5.24837542,-2.84938049,2.26449633,4.45021009,5.55157518,-2.78503704,-0.400604576,1.9379015,5.89187384,-1.92067635,0.636717319,1.4943403,3.43370724,4.35962296
22,0.409153998,-3.49009585,-1.91315222,-0.942022264,-1.2816453,0.876882315,5.23491812,-2.87208629,2.26479673,4.50733709,5.51963806,-2.84148884,-0.370666236,1.95736766,5.89432859,-1.93715596,0.654345453,1.51183522,3.46239686,4.36668634
23,0.354630917,-3.49139905,-1.90214872,-0.947553098,-1.27907884,0.899510443,5.22096205,-2.8952961,2.26442194,4.56414223,5.48676109,-2.8977282,-0.34074536,1.97744846,5.89642,-1.95379829,0.672050714,1.52957106,3.49117708,4.37314606
24,0.299929082,-3.49202991,-1.89150655,-0.952971399,-1.27653873,0.922211349,5.20661974,-2.91887546,2.26342082,4.62050438,5.4530549,-2.95367122,-0.310983002,1.9979645,5.89826488,-1.97048354,0.689763248,1.54752803,3.52004147,4.3789897
25,0.245015949,-3.49196362,-1.88119686,-0.958279014,-1.2740171,0.945067227,5.19181013,-2.94293213,2.26174045,4.67648506,5.41849995,-3.00931311,-0.281322777,2.01911163,5.89971876,-1.98733163,0.707567513,1.56576991,3.54902148,4.38420439
26,0.189950734,-3.49126434,-1.87123108,-0.963482738,-1.271523,0.967992067,5.17660999,-2.9673574,2.25941706,4.73199415,5.38314152,-3.06464005,-0.251845986,2.04071236,5.90088892,-2.00427318,0.725386977,1.58421147,3.57804704,4.38879728
27,0.134572044,-3.48984766,-1.8615582,-0.968592644,-1.26904643,0.991108716,5.16087341,-2.99231362,2.25638461,4.78713608,5.3468976,-3.11970234,-0.222491249,2.06292057,5.90165997,-2.02138829,0.743289828,1.6029377,3.60722375,4.39275122
28,0.0791350305,-3.48783636,-1.85222948,-0.97359246,-1.26658666,1.01437128,5.14466953,-3.01773739,2.25265074,4.84184265,5.30985308,-3.17445636,-0.193310723,2.08568883,5.90208817,-2.03861856,0.761214852,1.62188959,3.63641667,4.39605904
29,0.0235353559,-3.48512816,-1.84324968,-0.978482723,-1.2641567,1.03769183,5.1280632,-3.0435226,2.24826479,4.89601421,5.27206326,-3.22884655,-0.164400548,2.10885715,5.90224266,-2.0559411,0.779152632,1.6410706,3.66571045,4.39871788
30,-0.0322095826,-3.48176265,-1.83459449,-0.983270943,-1.26174653,1.06116533,5.1109705,-3.0697906,2.24315429,4.94970655,5.23352289,-3.2828784,-0.135698035,2.13262653,5.90199804,-2.07342672,0.797146618,1.66052902,3.69509506,4.40071154
31,-0.0879960507,-3.47779894,-1.8262912,-0.98794955,-1.25936663,1.08469939,5.09345865,-3.09642553,2.23736763,5.00289202,5.19422483,-3.3365829,-0.10728392,2.15678763,5.90148544,-2.09097862,0.815112174,1.6801728,3.72448707,4.40203619
32,-0.144007176,-3.47312427,-1.81829345,-0.992529929,-1.25700152,1.10845613,5.07537174,-3.12364078,2.23079753,5.05563498,5.15415573,-3.38994431,-0.0790614411,2.18167448,5.90045881,-2.10879707,0.833207726,1.70017016,3.7540319,4.40266466
33,-0.200011045,-3.46784472,-1.81065452,-0.99699837,-1.2546643,1.1322614,5.05688429,-3.15120387,2.22355103,5.10778522,5.11345768,-3.44288063,-0.0512137525,2.20694017,5.89915514,-2.12667608,0.851284802,1.72039604,3.78360462,4.40260458
34,-0.256093085,-3.4619329,-1.80334377,-1.00136459,-1.25235641,1.1561749,5.03792906,-3.17919993,2.21556544,5.15939522,5.07205582,-3.49544668,-0.023648316,2.23273706,5.89746666,-2.14472628,0.869381309,1.74086285,3.81323314,4.40185547
35,-0.312308788,-3.45535946,-1.79633069,-1.00563252,-1.25006104,1.18030298,5.01837254,-3.20776367,2.20678735,5.21050596,5.02994585,-3.54767847,0.00360739254,2.25906396,5.89537525,-2.16292739,0.887508214,1.7616179,3.8429656,4.40040064
36,-0.368511051,-3.44818354,-1.78966534,-1.00979376,-1.24780023,1.20446968,4.99841595,-3.23666739,2.19730473,5.26099873,4.98723793,-3.59946752,0.0304761082,2.28582549,5.89294434,-2.18127179,0.905639648,1.78260577,3.87271714,4.39823771
37,-0.424741983,-3.44039488,-1.78331161,-1.01385283,-1.24555767,1.22879827,4.97791195,-3.26606822,2.18704724,5.31091881,4.94390917,-3.65087032,0.0569668002,2.31302977,5.89016008,-2.1997292,0.923756003,1.80384123,3.90252328,4.39536142
38,-0.4809798,-3.4319706,-1.77728879,-1.01780558,-1.24334371,1.25323737,4.95692682,-3.29590392,2.17601466,5.3602376,4.90001392,-3.70183539,0.0830806792,2.34079623,5.88692808,-2.2183888,0.941918969,1.82538962,3.93240571,4.39175272
39,-0.537228107,-3.42291546,-1.77159309,-1.02165329,-1.24115431,1.27777088,4.93546057,-3.32614613,2.16422915,5.4089222,4.85559034,-3.75235033,0.108756728,2.36900067,5.88331318,-2.23718643,0.960098684,1.84723747,3.96236062,4.38738251
40,-0.593488038,-3.41327262,-1.76619339,-1.02540565,-1.2389853,1.30247068,4.91342354,-3.35689187,2.15162778,5.45700407,4.81058931,-3.80246663,0.134030208,2.39768863,5.879282,-2.2561698,0.978279352,1.86933446,3.99234676,4.38228083
41,-0.649696589,-3.40303898,-1.76111162,-1.02905595,-1.23685074,1.32724726,4.89090729,-3.38802409,2.13825583,5.50443602,4.76507092,-3.85216594,0.158845127,2.4267571,5.87490606,-2.27526379,0.996427178,1.89167786,4.02236414,4.37644005
42,-0.705812216,-3.39220738,-1.7563529,-1.0325954,-1.23473322,1.35217035,4.86785793,-3.41962433,2.12407446,5.55120993,4.71910572,-3.90139294,0.183192775,2.45630574,5.8701067,-2.2945168,1.01457512,1.91433239,4.05244064,4.36982536
43,-0.761882186,-3.38083386,-1.75188351,-1.03604507,-1.23264825,1.37717474,4.84430695,-3.45161057,2.10909843,5.59731483,4.67264986,-3.95020056,0.207070336,2.48625064,5.86491013,-2.31395268,1.03271317,1.93721068,4.08249712,4.36247253
44,-0.817900121,-3.36883044,-1.74771535,-1.0393877,-1.23058152,1.40235019,4.82017374,-3.48409748,2.09328055,5.64273548,4.6257863,-3.99853563,0.230455637,2.51665902,5.85927916,-2.33355451,1.05084562,1.96041667,4.11264706,4.35432673
45,-0.873787463,-3.35627627,-1.74386108,-1.04262817,-1.22854662,1.42760181,4.79554987,-3.51696014,2.07665372,5.68745804,4.57853413,-4.04640102,0.253331721,2.54751396,5.8531909,-2.35334444,1.06898689,1.98393238,4.14281368,4.34538746
46,-0.929586172,-3.34315538,-1.74028742,-1.045771,-1.22653389,1.45299017,4.77036381,-3.5502677,2.05919409,5.73147869,4.53089666,-4.0938282,0.275674343,2.57871866,5.84673262,-2.37327003,1.08708298,2.00770497,4.17300892,4.33567667
47,-0.985244572,-3.32947946,-1.73699641,-1.0488112,-1.22454178,1.47852862,4.74459267,-3.58403587,2.04086924,5.77477026,4.48292732,-4.14078617,0.297484308,2.61032867,5.83984375,-2.39334726,1.10514355,2.0317688,4.20322657,4.32516956
48,-1.04077399,-3.31524825,-1.73400712,-1.05175161,-1.22258651,1.50414157,4.71831322,-3.61817408,2.02171755,5.81734419,4.43462563,-4.18727446,0.318736225,2.64232898,5.83250618,-2.41361451,1.12319291,2.05613947,4.23347092,4.31384611
49,-1.09616792,-3.30049396,-1.73127139,-1.05460048,-1.22065115,1.52988648,4.69146919,-3.65273213,2.00171137,5.8591485,4.3860693,-4.23328638,0.339422703,2.67467856,5.82475662,-2.43404603,1.14119864,2.08077216,4.26371288,4.30174112
50,-1.15136135,-3.28522539,-1.72881627,-1.05734861,-1.21874309,1.55572295,4.6640954,-3.68765807,1.98086679,5.90017891,4.3372798,-4.27880669,0.359519392,2.7073667,5.81657839,-2.45463538,1.15916562,2.10569906,4.2939539,4.28882122
51,-1.20636594,-3.26940966,-1.72664022,-1.05999148,-1.21685588,1.58171737,4.63610554,-3.72304487,1.95911443,5.94045448,4.28825903,-4.32385969,0.379036039,2.74045229,5.80793047,-2.47539616,1.17709506,2.13096261,4.32423687,4.27505302
52,-1.26119137,-3.25311828,-1.72469831,-1.06254733,-1.21499538,1.60783625,4.60754395,-3.75882769,1.93649757,5.97992754,4.23905182,-4.36844015,0.397945672,2.77378774,5.79891205,-2.496315,1.19494021,2.15641785,4.35446596,4.26053762
53,-1.31579387,-3.23629665,-1.72303784,-1.06499839,-1.21316195,1.6340394,4.57842922,-3.79496241,1.91299736,6.01861048,4.18967199,-4.41253948,0.41624856,2.8075161,5.78938055,-2.51740384,1.21277082,2.18227768,4.38474035,4.24509954
54,-1.37018681,-3.21897864,-1.72161996,-1.06735432,-1.21135414,1.660375,4.54872274,-3.83149409,1.88860917,6.05647707,4.14017057,-4.4561491,0.433925062,2.84152889,5.77942371,-2.53866482,1.23053253,2.20840597,4.4150033,4.22885418
55,-1.42429066,-3.20118904,-1.72045827,-1.06960928,-1.20957506,1.68678856,4.51848936,-3.86834741,1.8633616,6.09350014,4.09060764,-4.4992671,0.450970948,2.87582374,5.7690382,-2.56009722,1.24823153,2.23482132,4.44523811,4.21178579
56,-1.47815442,-3.18295884,-1.71951032,-1.07177699,-1.20781517,1.71335804,4.48762035,-3.90561342,1.83718133,6.12969446,4.04099512,-4.54190063,0.467367023,2.91039681,5.75820065,-2.58165359,1.265836,2.26152492,4.47544241,4.19386864
57,-1.53172219,-3.16423917,-1.71882296,-1.07383883,-1.20608401,1.74002016,4.45617962,-3.94321132,1.81010461,6.16504526,3.99132323,-4.58404589,0.483118355,2.94527888,5.7468729,-2.60342789,1.28340375,2.28857636,4.50564718,4.17507505
58,-1.58504045,-3.14505553,-1.71834123,-1.07580709,-1.20437562,1.7668128,4.42412472,-3.98117137,1.78210878,6.19950771,3.94167852,-4.62571716,0.498225957,2.98038387,5.73512506,-2.62534499,1.30086803,2.31589293,4.53582525,4.1554451
59,-1.63800085,-3.12548113,-1.71808183,-1.07768106,-1.20269024,1.79370677,4.39149046,-4.01944542,1.75321853,6.23310709,3.89207625,-4.66689157,0.512648642,3.0156796,5.72297096,-2.64737034,1.31821764,2.34348226,4.56593513,4.13497162
60,-1.69067538,-3.10545421,-1.71804273,-1.07946074,-1.20103121,1.82071853,4.35824966,-4.05805302,1.72338986,6.26580811,3.84254408,-4.70758963,0.526427209,3.05128837,5.7102828,-2.66962266,1.33551431,2.37142587,4.59603357,4.11360407
61,-1.74300826,-3.08501911,-1.71820366,-1.08114457,-1.19939554,1.84783673,4.32441235,-4.09696579,1.69264865,6.29760504,3.79310989,-4.74780655,0.539533317,3.08707786,5.69717121,-2.69201899,1.3526957,2.3996346,4.62606907,4.09139299
62,-1.79498386,-3.06418085,-1.71856797,-1.08273232,-1.19778407,1.87507892,4.28994226,-4.13620043,1.66096139,6.32849598,3.74381709,-4.78754663,0.551954269,3.12308264,5.68358088,-2.71456861,1.36978185,2.42817879,4.65606499,4.0682869
63,-1.84660017,-3.04293704,-1.71912432,-1.0842222,-1.19618917,1.90244329,4.25485706,-4.17572927,1.62834537,6.35844707,3.69471622,-4.82679367,0.563692629,3.15926957,5.66954327,-2.73727417,1.38675463,2.45702791,4.68601656,4.04430485
64,-1.89784205,-3.02134156,-1.71986175,-1.08562469,-1.1946255,1.92988515,4.21920109,-4.21549702,1.5948199,6.38747072,3.6458025,-4.86557627,0.574749649,3.19561005,5.65506554,-2.76011324,1.40359437,2.48614502,4.71587801,4.01945877
65,-1.94870114,-2.99935961,-1.72078514,-1.08692896,-1.19308162,1.95745313,4.18289471,-4.25554991,1.56033516,6.41553831,3.59711766,-4.90389252,0.585122943,3.23212051,5.64011097,-2.78311586,1.42032504,2.51558948,4.74568701,3.99371362
66,-1.99917102,-2.97702956,-1.72186804,-1.08814383,-1.19155669,1.98516393,4.14592886,-4.29589176,1.5248822,6.44262266,3.54872942,-4.94172955,0.594819605,3.26881266,5.62467527,-2.80628538,1.43691885,2.54532242,4.77541637,3.96709657
67,-2.04912615,-2.95441318,-1.7231282,-1.0892607,-1.19006002,2.01290488,4.10846281,-4.33636427,1.48857701,6.46875143,3.50066161,-4.97908831,0.603807926,3.30556726,5.60885429,-2.82953715,1.45335841,2.57534409,4.80503273,3.93961191
68,-2.09877682,-2.93135858,-1.72454798,-1.09028137,-1.18857789,2.04082656,4.07025146,-4.37715483,1.45124233,6.49387312,3.45290089,-5.01598883,0.612122297,3.34252787,5.59246445,-2.85301805,1.46969593,2.60573578,4.83463764,3.91115928
69,-2.1479218,-2.90806985,-1.72610629,-1.09121609,-1.18711722,2.06885505,4.03141928,-4.41815519,1.41295314,6.51799583,3.40551639,-5.05243778,0.619755149,3.37962055,5.57561111,-2.87663293,1.48586667,2.63639283,4.8640914,3.88186121
70,-2.19659042,-2.88447428,-1.72781312,-1.0920527,-1.18567443,2.09699583,3.99195313,-4.45934391,1.37372541,6.54110193,3.35853505,-5.08843613,0.626702309,3.41678071,5.55833387,-2.90037417,1.50187278,2.66733789,4.89344883,3.85168219
71,-2.24479508,-2.86058474,-1.72967279,-1.09279907,-1.18426108,2.12516189,3.95197248,-4.500597,1.33365202,6.5632,3.31199741,-5.12397289,0.632949412,3.45392084,5.54067898,-2.92419076,1.51770461,2.69856906,4.92270327,3.82059312
72,-2.29257703,-2.83641601,-1.73162544,-1.09345818,-1.18285394,2.15355849,3.91116095,-4.54217386,1.29246855,6.58422709,3.26590991,-5.1590929,0.638538182,3.49125767,5.52244282,-2.94821954,1.53338039,2.73010111,4.95183134,3.78860879
73,-2.33983827,-2.81194878,-1.73372757,-1.09401441,-1.1814698,2.18202281,3.86977577,-4.58384085,1.25039017,6.60421515,3.22033548,-5.19375515,0.643436968,3.52864432,5.50374985,-2.97238111,1.5488888,2.76197791,4.98088121,3.755687
74,-2.38654733,-2.78728771,-1.73594868,-1.09448421,-1.18011117,2.21052003,3.82786393,-4.62552929,1.20745933,6.62315464,3.17528486,-5.22797966,0.647658348,3.56598043,5.4846983,-2.99660587,1.56418431,2.79408216,5.00975847,3.72191954
75,-2.43274498,-2.762398,-1.73826838,-1.09486365,-1.17876017,2.23919344,3.78521633,-4.6674099,1.16350532,6.64100266,3.13081098,-5.26177454,0.651215017,3.60344577,5.46510124,-3.02100277,1.57930136,2.82651925,5.03850985,3.68722725
76,-2.47841811,-2.73730302,-1.74067938,-1.09515369,-1.1774286,2.26797009,3.74190354,-4.70938063,1.11858916,6.65776014,3.08687568,-5.29517984,0.65411669,3.64088941,5.44511127,-3.04550052,1.59420109,2.85918045,5.06708765,3.65168285
77,-2.52353096,-2.71196032,-1.74320984,-1.09534526,-1.17611289,2.29683924,3.6979754,-4.75139523,1.0727514,6.67342281,3.04360652,-5.3281436,0.656345129,3.67841792,5.42455482,-3.07014942,1.6089251,2.89226222,5.09557676,3.61512446
78,-2.56814218,-2.68643475,-1.74579513,-1.09545052,-1.17480147,2.32590127,3.65326929,-4.79355574,1.02588701,6.68792677,3.00100541,-5.36070871,0.65794158,3.71591878,5.40360022,-3.0949111,1.62340236,2.92551565,5.12387657,3.57775354
79,-2.61209321,-2.66077805,-1.74849296,-1.09546494,-1.17352045,2.35491848,3.60815477,-4.83555651,0.978273749,6.70137501,2.95906615,-5.39286661,0.658874691,3.75332093,5.38228035,-3.11970997,1.63765621,2.95908093,5.15200472,3.53946567
80,-2.65552545,-2.63492322,-1.75125289,-1.09538829,-1.17224467,2.38412666,3.56224751,-4.87766933,0.929607332,6.71364403,2.91781974,-5.42463541,0.659176469,3.79081941,5.36036873,-3.14471889,1.65170705,2.99295855,5.17997122,3.50025654
81,-2.69835591,-2.60892177,-1.7540822,-1.09522069,-1.17098379,2.41343069,3.51570511,-4.91975212,0.880032361,6.72476435,2.87733269,-5.45601654,0.658848524,3.82824802,5.33805132,-3.1697998,1.66550636,3.02710128,5.2077632,3.46015358
82,-2.74055719,-2.58281684,-1.75697172,-1.09496462,-1.16973543,2.44282007,3.46854448,-4.96176767,0.829556525,6.73474121,2.83760047,-5.48702049,0.657893836,3.86562753,5.31529617,-3.19495559,1.67904842,3.06151438,5.23535109,3.41915274
83,-2.78212357,-2.55662012,-1.7599169,-1.09462023,-1.16849363,2.47233796,3.42070174,-5.00374317,0.778147101,6.74352598,2.79868221,-5.51765299,0.656331539,3.90296102,5.29210854,-3.22021604,1.69233537,3.09618449,5.2627368,3.37729073
84,-2.82307935,-2.53031254,-1.76291847,-1.09418893,-1.16727233,2.50188947,3.37231994,-5.04555511,0.725908458,6.75116253,2.76052332,-5.54791451,0.654153764,3.94024611,5.26843262,-3.24559808,1.70537925,3.13114953,5.2899127,3.33450842
85,-2.8634429,-2.50389767,-1.76594925,-1.09366989,-1.16605723,2.53157735,3.32322335,-5.08728838,0.672735631,6.75757551,2.72323775,-5.57783747,0.651397645,3.97738409,5.24440813,-3.27101946,1.71813595,3.16631818,5.31688213,3.29085994
86,-2.9030962,-2.47743416,-1.76902616,-1.09305668,-1.16484761,2.56136036,3.27350903,-5.12887669,0.618675888,6.7627902,2.68680763,-5.6074028,0.648047745,4.01453352,5.21985388,-3.29657245,1.73061669,3.20179296,5.34362936,3.24631429
87,-2.94214272,-2.45087481,-1.7721287,-1.0923562,-1.16364264,2.5912931,3.22306037,-5.17035532,0.563669205,6.76674843,2.65131569,-5.63662577,0.644126356,4.05162096,5.19480276,-3.3222301,1.74282372,3.23757553,5.37018251,3.2008121
88,-2.98048615,-2.42433047,-1.77525747,-1.09157491,-1.16245067,2.62130475,3.17199779,-5.21162462,0.507799268,6.76948261,2.61669922,-5.66552544,0.63963902,4.08862114,5.16932487,-3.34796667,1.75472462,3.27356076,5.39645481,3.15449595
89,-3.01817799,-2.39770961,-1.77840137,-1.09069693,-1.16125762,2.65141368,3.12029958,-5.2526598,0.451099068,6.77097607,2.58302784,-5.69411564,0.634613574,4.12542915,5.14352083,-3.37372398,1.76632023,3.30977273,5.42250967,3.10728836
90,-3.05515003,-2.37115669,-1.78156388,-1.0897485,-1.16008234,2.68154502,3.06810784,-5.29337406,0.393645793,6.77127123,2.55029178,-5.72236633,0.629027307,4.16218138,5.11719227,-3.39959574,1.77761912,3.34624791,5.44826603,3.05923772
91,-3.09142733,-2.34456015,-1.7847352,-1.0887022,-1.15890026,2.71185112,3.01514149,-5.33389807,0.335246623,6.77024555,2.51858425,-5.75032234,0.622920513,4.198843,5.09040928,-3.42553878,1.78859222,3.38300419,5.47380781,3.01025486
92,-3.12705874,-2.31799889,-1.78789079,-1.08758068,-1.15772569,2.74224162,2.96155643,-5.37410116,0.276049465,6.76794624,2.48784637,-5.77800608,0.616318703,4.23528385,5.06333208,-3.45149493,1.79922986,3.41986299,5.49903059,2.96050715
93,-3.16192412,-2.29149938,-1.79105496,-1.08637428,-1.15655398,2.7727294,2.90733933,-5.41398048,0.216021255,6.76434994,2.45812273,-5.80539513,0.609203696,4.2716589,5.0357604,-3.47754073,1.80953372,3.45699024,5.52397585,2.9098897
94,-3.19604254,-2.26501274,-1.79421914,-1.08507323,-1.15537858,2.80331087,2.85251713,-5.4534955,0.155210525,6.75946808,2.42947292,-5.8324852,0.601587296,4.30793858,5.00768805,-3.50365901,1.81949449,3.49443173,5.54868507,2.85831833
95,-3.22950315,-2.23858881,-1.79735363,-1.0836978,-1.15420532,2.83398199,2.79707932,-5.49261045,0.0936370566,6.75327349,2.40186548,-5.85931015,0.593506575,4.34403515,4.97922564,-3.52983427,1.82911253,3.53200865,5.57305908,2.80597162
96,-3.26217604,-2.21226048,-1.8004874,-1.08223772,-1.15303552,2.86473441,2.74102688,-5.5313015,0.0312875845,6.74576759,2.37530518,-5.88588858,0.584955156,4.37996674,4.95038319,-3.55602908,1.83836615,3.56981063,5.59713793,2.7527647
97,-3.29409337,-2.18603826,-1.80359459,-1.08069837,-1.15186071,2.89558434,2.68436742,-5.56954098,-0.0318088569,6.7369256,2.34984159,-5.91219807,0.57594794,4.41580343,4.92104006,-3.58230329,1.84725332,3.60785246,5.62090302,2.69869661
98,-3.32526565,-2.1599195,-1.80666292,-1.07907557,-1.15068042,2.92656398,2.62703896,-5.607337,-0.0956835151,6.72672272,2.32554579,-5.93826962,0.566517293,4.45146799,4.89130449,-3.60860181,1.85575831,3.64606142,5.64434767,2.64383483
99,-3.35564017,-2.13392472,-1.80971467,-1.07736981,-1.14949512,2.95759845,2.5691781,-5.64458036,-0.160219491,6.71519375,2.30232024,-5.96409702,0.556650162,4.48699951,4.86111212,-3.63494802,1.86387599,3.68451166,5.66747665,2.58809185
100,-3.38527656,-2.10806274,-1.81272721,-1.07558775,-1.14830911,2.9887116,2.51074004,-5.68126965,-0.225429684,6.70233107,2.28021359,-5.98971033,0.546390355,4.52228117,4.83063173,-3.6612668,1.87159669,3.72305346,5.69024992,2.53160644
101,-3.41414928,-2.08232951,-1.81569803,-1.07372451,-1.1471138,3.01995897,2.45161676,-5.71742535,-0.291400403,6.68803787,2.2592845,-6.01509523,0.535725117,4.55748892,4.79958487,-3.68770719,1.87893188,3.76185274,5.71269464,2.47424722
102,-3.44218898,-2.05684352,-1.81862795,-1.07179594,-1.14591849,3.05121922,2.39207482,-5.75290489,-0.357888788,6.67247105,2.23946571,-6.04026365,0.524680495,4.59245348,4.76824331,-3.71409225,1.88584888,3.80075622,5.7347393,2.41618848
103,-3.46949553,-2.03147793,-1.82150698,-1.06978393,-1.14471316,3.08258414,2.33190727,-5.78775454,-0.425043821,6.65549612,2.22080898,-6.06523514,0.513281524,4.62720966,4.7365346,-3.74049044,1.89235139,3.8397882,5.75643539,2.35732555
104,-3.49592924,-2.00635386,-1.82434595,-1.06769931,-1.14349806,3.11403823,2.27117443,-5.82194042,-0.492825538,6.63713074,2.2033143,-6.0899992,0.5015046,4.66187286,4.70430899,-3.76695037,1.89842618,3.87905121,5.77776194,2.29764581
105,-3.52162218,-1.98137677,-1.82711482,-1.06553352,-1.14226568,3.14564896,2.20975137,-5.85546923,-0.561296582,6.61728954,2.18708754,-6.11458492,0.489421099,4.69636822,4.67167807,-3.79342222,1.90405595,3.91841817,5.79872561,2.23719049
