traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
54,-1.3733691,-3.23031139,-1.71099007,-1.07085216,-1.22192669,1.63557196,4.58257914,-3.80203342,1.89763641,6.06168079,4.14549208,-4.4542408,0.434331,2.86262321,5.76051331,-2.55542135,1.23603165,2.21673799,4.42202139,4.23611164
55,-1.42850554,-3.21453238,-1.71229005,-1.07562518,-1.22247505,1.65888226,4.55398464,-3.83819747,1.87377214,6.09901667,4.09282303,-4.49726772,0.453041345,2.89876604,5.74911928,-2.5775125,1.25387299,2.24379992,4.45250893,4.21889448
56,-1.4816556,-3.19339776,-1.70801902,-1.07522631,-1.2192837,1.68825781,4.52229834,-3.87637901,1.84587514,6.13574362,4.04769611,-4.54122829,0.466952741,2.93062782,5.73858929,-2.59848285,1.27124977,2.26982832,4.48255301,4.20142651
57,-1.53641164,-3.17681646,-1.70998788,-1.07960403,-1.21945131,1.71197379,4.4925642,-3.91317487,1.82055569,6.17139721,3.99426937,-4.58315849,0.4844836,2.96740031,5.72633791,-2.62086415,1.28890336,2.29761243,4.51300907,4.1822958
58,-1.59010565,-3.15795803,-1.71012044,-1.08225453,-1.2186594,1.73760509,4.4614253,-3.95094252,1.79305673,6.20612097,3.94418716,-4.62499285,0.499817491,3.00281596,5.71402311,-2.64296961,1.30638182,2.32520032,4.54330969,4.16265583
59,-1.64218187,-3.13483953,-1.70550811,-1.0815016,-1.21600449,1.7677052,4.4276762,-3.99054623,1.76149249,6.24038363,3.90061641,-4.66825485,0.511366844,3.03452706,5.70230436,-2.66430473,1.32345009,2.35171247,4.57315636,4.14306545
60,-1.69621563,-3.11742783,-1.70887089,-1.08556545,-1.21582234,1.79154861,4.39638567,-4.02812052,1.73411107,6.27331257,3.84615636,-4.70826387,0.527244508,3.0726006,5.68852806,-2.68725562,1.34088397,2.38072991,4.60354996,4.12103128
61,-1.74857354,-3.09589076,-1.70781422,-1.08665919,-1.21430552,1.81924844,4.36270905,-4.06740808,1.70274198,6.30562925,3.79841542,-4.74956656,0.539484203,3.1070385,5.67531204,-2.70937848,1.35793126,2.40877509,4.63359213,4.09904337
62,-1.79931951,-3.07297778,-1.70534575,-1.08570242,-1.21088195,1.84932864,4.32716942,-4.10772228,1.66996205,6.33688402,3.75219655,-4.78969145,0.549974382,3.14127851,5.66224861,-2.7314899,1.37470639,2.43650222,4.66359663,4.07640028
63,-1.85241127,-3.052145,-1.70700037,-1.08938742,-1.21218216,1.87409413,4.29368496,-4.14696646,1.63722634,6.36732769,3.70271039,-4.83058929,0.562582612,3.17722368,5.64719343,-2.75436044,1.39175737,2.46589255,4.69358397,4.05251122
64,-1.90416491,-3.03070092,-1.70817685,-1.09124005,-1.21128905,1.90069056,4.25886631,-4.18666697,1.60410094,6.39664507,3.65328097,-4.86979818,0.573902607,3.21354985,5.63222504,-2.77728081,1.40855515,2.49526381,4.72354269,4.02762604
65,-1.95586586,-3.0099721,-1.71109319,-1.09371781,-1.21062493,1.92614806,4.22414589,-4.226089,1.57122171,6.42478704,3.60216522,-4.90759659,0.585402846,3.25147176,5.61637592,-2.80068254,1.4253298,2.52542233,4.7535677,4.00147152
66,-2.00701714,-2.98900867,-1.71453869,-1.09640276,-1.21035123,1.95114374,4.18891382,-4.2658186,1.53756034,6.45151615,3.55168581,-4.94432926,0.596442103,3.28996968,5.60001373,-2.82432342,1.44194007,2.55575871,4.78351498,3.97461843
67,-2.05733824,-2.96589661,-1.71551538,-1.0974983,-1.20926201,1.9787811,4.1518693,-4.30661917,1.50107586,6.47798443,3.50411558,-4.98247099,0.605307579,3.32607365,5.58383656,-2.84743571,1.45827079,2.58586931,4.81319332,3.9471755
68,-2.10710907,-2.94150949,-1.71524143,-1.09784114,-1.20799053,2.00761962,4.11370802,-4.34800529,1.46260536,6.50385666,3.45822382,-5.02128601,0.612780511,3.36091518,5.56749964,-2.87041354,1.47440434,2.61596012,4.84268713,3.91910219
69,-2.15468526,-2.91718054,-1.71379077,-1.09530365,-1.20268428,2.04057145,4.07278919,-4.39027977,1.42419004,6.52936602,3.41032577,-5.05754805,0.617968738,3.39720106,5.55154276,-2.89388561,1.49019945,2.64593625,4.87235785,3.88951588
70,-2.20316148,-2.89356446,-1.7152971,-1.09529543,-1.20020962,2.06947041,4.03334808,-4.43173409,1.38561749,6.5529213,3.36248732,-5.09326887,0.624470651,3.43434739,5.53430462,-2.91764498,1.50602961,2.67679405,4.90181923,3.85920286
71,-2.25417566,-2.86956096,-1.71986234,-1.10056984,-1.20527744,2.0909462,3.99723983,-4.47221613,1.34473932,6.57401085,3.31845307,-5.13153172,0.633699656,3.47053361,5.51461458,-2.94111943,1.52204347,2.70909834,4.93097734,3.82880735
72,-2.30161047,-2.84553218,-1.72114027,-1.10026264,-1.2026341,2.12069821,3.95633626,-4.51411629,1.30431247,6.59605742,3.27065349,-5.1664567,0.638436437,3.50813675,5.49641228,-2.96527052,1.53749084,2.74057007,4.96029472,3.79643345
73,-2.34895205,-2.82112217,-1.72305024,-1.10044348,-1.20082951,2.14962792,3.91511869,-4.55613708,1.2626698,6.6165967,3.22416472,-5.20118141,0.643026888,3.54556131,5.47750998,-2.98944306,1.55282009,2.7724936,4.98946762,3.76330018
74,-2.39747167,-2.79705119,-1.72901785,-1.10384727,-1.20316827,2.17239285,3.8766489,-4.5969615,1.22099781,6.63361168,3.18032908,-5.23508739,0.650599897,3.58371758,5.45676613,-3.01355267,1.56819737,2.80567741,5.01838636,3.72989726
75,-2.44195771,-2.77165389,-1.72732079,-1.10054302,-1.19731128,2.20756221,3.8310709,-4.64031887,1.17674768,6.65450144,3.1327548,-5.26929235,0.650189102,3.62050438,5.43838072,-3.03818202,1.58289361,2.83716512,5.04735184,3.69443274
76,-2.48928213,-2.74625397,-1.73173654,-1.10320878,-1.19953024,2.23206639,3.79057932,-4.68190908,1.13191473,6.67019892,3.09065151,-5.30384922,0.655433595,3.65752006,5.41701555,-3.06222153,1.59778237,2.87060761,5.07594872,3.65923762
77,-2.53344607,-2.72119498,-1.73265886,-1.10133553,-1.19535458,2.26435256,3.74522614,-4.7247324,1.08676147,6.68759727,3.04454279,-5.33624935,0.655526757,3.695297,5.39709949,-3.08716679,1.61217189,2.90320897,5.10464001,3.62211442
78,-2.58022857,-2.69522548,-1.738415,-1.10460663,-1.19876921,2.2872088,3.70455146,-4.76617479,1.04023266,6.69991302,3.00522065,-5.36988544,0.661034048,3.73232269,5.3743,-3.1111834,1.62669051,2.93759894,5.1329155,3.58540654
79,-2.62515354,-2.67038631,-1.74448836,-1.10614288,-1.1991713,2.31242299,3.6617732,-4.8078723,0.994604111,6.71128798,2.96405029,-5.40005302,0.665016949,3.77155066,5.35148525,-3.13613868,1.64091516,2.97215915,5.16125822,3.54728913
80,-2.66629815,-2.64407659,-1.74121547,-1.10156214,-1.19214904,2.35075378,3.61142182,-4.85185003,0.944782853,6.72899103,2.9168787,-5.43340349,0.658398032,3.80776191,5.33158731,-3.16170263,1.65445101,3.00448298,5.18944502,3.50665879
81,-2.71107197,-2.6177423,-1.74675679,-1.10414493,-1.19499445,2.37468195,3.56857634,-4.89343834,0.895710886,6.73817587,2.87912345,-5.46562576,0.661686659,3.84500885,5.30761099,-3.18602467,1.66816294,3.03952765,5.21719122,3.46719193
82,-2.75355077,-2.59165812,-1.749735,-1.10387492,-1.19383371,2.40389705,3.52207518,-4.93576765,0.845778286,6.74857187,2.83862662,-5.49676085,0.660725772,3.88240457,5.28456879,-3.21112061,1.68148983,3.0739851,5.24486303,3.42604351
83,-2.79266715,-2.56592679,-1.74927926,-1.09920883,-1.18645203,2.44094133,3.46994305,-4.97938585,0.79454267,6.76085758,2.79448152,-5.52629423,0.653882384,3.91989207,5.26293707,-3.23737454,1.6944555,3.1076901,5.27255487,3.3829968
84,-2.8364141,-2.53911686,-1.75560391,-1.10282707,-1.19122541,2.46324778,3.42664123,-5.02050447,0.742881835,6.76609468,2.75973225,-5.5579195,0.656538188,3.95725465,5.23696852,-3.26176953,1.70736361,3.14382839,5.2997241,3.34082794
85,-2.87599659,-2.51298976,-1.75720739,-1.10077488,-1.18790543,2.49576378,3.37628531,-5.06309795,0.689894915,6.77441168,2.71966386,-5.58774281,0.651420236,3.99447036,5.21327114,-3.28761983,1.71983778,3.17867851,5.32688761,3.29655027
86,-2.91798449,-2.48882294,-1.77193415,-1.10534215,-1.19305575,2.51171851,3.33405375,-5.10313368,0.643093526,6.76936293,2.69255328,-5.60763979,0.660091817,4.03949642,5.18417406,-3.31429839,1.73256814,3.21711183,5.35447311,3.25401163
87,-2.95739079,-2.45947433,-1.76781857,-1.10266066,-1.19033194,2.5483079,3.28152585,-5.14613342,0.582702339,6.78021097,2.65159059,-5.64637613,0.650296748,4.06949997,5.16098166,-3.33767533,1.74413943,3.25137377,5.38031006,3.20718741
88,-2.99441552,-2.43318582,-1.76786423,-1.09966683,-1.18609858,2.58313847,3.22805429,-5.18853474,0.526366949,6.78667784,2.61222124,-5.67594671,0.640963793,4.10600471,5.13646173,-3.3641336,1.75572252,3.28660536,5.40683699,3.15970492
89,-3.03290939,-2.40648937,-1.77218616,-1.09968197,-1.18629646,2.61125541,3.17815804,-5.22982407,0.470405519,6.78755903,2.57910991,-5.70458555,0.637504101,4.14312935,5.1097703,-3.38954759,1.76706731,3.32313585,5.43289471,3.11262083
90,-3.06907725,-2.38015652,-1.77370048,-1.0971148,-1.18288136,2.6446228,3.12418008,-5.27161551,0.412649632,6.78994989,2.54336262,-5.73293066,0.629050791,4.17965412,5.08387613,-3.41593027,1.77807963,3.35925078,5.45891571,3.06383777
91,-3.10620308,-2.35340595,-1.77795172,-1.09699249,-1.18317509,2.67294765,3.0730896,-5.31240797,0.354995459,6.78846836,2.51212978,-5.76102781,0.624380648,4.21658564,5.05622292,-3.44148707,1.78877878,3.39637041,5.48454618,3.01482415
92,-3.1418469,-2.32690787,-1.78100538,-1.09564829,-1.18179131,2.70366335,3.01977897,-5.35325193,0.296081007,6.78686762,2.48029232,-5.78878021,0.617260456,4.2531538,5.02875805,-3.46750879,1.79913199,3.4333303,5.50992298,2.96471167
93,-3.17822766,-2.3000083,-1.78680778,-1.09625304,-1.18340206,2.72999334,2.96886778,-5.39326715,0.237471402,6.78108311,2.45301032,-5.81571865,0.614041567,4.2906723,4.99936581,-3.492975,1.80916762,3.47130942,5.5349555,2.91439414
94,-3.21152139,-2.2738657,-1.78795767,-1.09345567,-1.18012154,2.76386285,2.91234732,-5.43376303,0.176175818,6.77892399,2.42081738,-5.84335709,0.602872968,4.32618237,4.97203875,-3.51953101,1.81882644,3.50814509,5.55979586,2.86209655
95,-3.24745607,-2.24698687,-1.79691517,-1.09511554,-1.18345046,2.78690171,2.86226749,-5.47283173,0.117589988,6.76688099,2.3997829,-5.86777639,0.603808522,4.36517286,4.94049549,-3.54454184,1.82813954,3.54751158,5.58434677,2.81085658
96,-3.28019667,-2.22061038,-1.79968381,-1.09349394,-1.18220878,2.81806087,2.80653429,-5.51229858,0.0554207191,6.76033258,2.371948,-5.89472914,0.594447017,4.40116692,4.91129065,-3.57075667,1.8370626,3.58530402,5.60856009,2.7571559
97,-3.31189013,-2.1943965,-1.8015331,-1.09142494,-1.18045866,2.85025239,2.74976802,-5.55130053,-0.00783226732,6.7536006,2.3439188,-5.92192459,0.583120286,4.43646288,4.88205481,-3.59717679,1.845608,3.62299085,5.63243389,2.70244932
98,-3.34393144,-2.1683917,-1.80708671,-1.09068489,-1.18056524,2.87871456,2.69444656,-5.58966303,-0.0699838549,6.74118376,2.32177734,-5.94628668,0.577247977,4.4739852,4.85073757,-3.62329054,1.85377836,3.66196871,5.6560812,2.64791465
99,-3.3745923,-2.14230633,-1.81025445,-1.08898652,-1.17952597,2.90969133,2.63715959,-5.62769604,-0.134085372,6.73012638,2.29776049,-5.97212458,0.567244351,4.50976896,4.82014322,-3.64957213,1.86154699,3.70040298,5.67934656,2.59181237
100,-3.4047327,-2.11658812,-1.81463408,-1.08758521,-1.17894256,2.93968725,2.57981753,-5.66517591,-0.198195115,6.71625471,2.27649164,-5.99660015,0.558707535,4.54646301,4.78844881,-3.67601013,1.8689245,3.73941922,5.70236444,2.53531289
101,-3.43133545,-2.09120345,-1.81124485,-1.08273733,-1.17358446,2.97849989,2.51640058,-5.7025156,-0.267381787,6.71001291,2.24608421,-6.02591228,0.53711623,4.57721043,4.76043177,-3.70307398,1.87596476,3.77627301,5.72467566,2.47609925
102,-3.4608252,-2.06531429,-1.81687224,-1.08240581,-1.17494571,3.00597715,2.46009111,-5.73863935,-0.332077384,6.69192076,2.22911692,-6.05007601,0.530454457,4.61421108,4.72696686,-3.72893381,1.88244486,3.81600523,5.74689674,2.41828036
103,-3.48728895,-2.04028487,-1.81780529,-1.07914925,-1.17195868,3.04032397,2.39814067,-5.77456713,-0.400258929,6.67773438,2.20685148,-6.07591867,0.515154898,4.64773417,4.69600391,-3.75572801,1.88863802,3.85446119,5.76868391,2.35859179
104,-3.51464915,-2.01487756,-1.82221758,-1.07796371,-1.17226851,3.06961846,2.33954906,-5.80951643,-0.466822147,6.65818882,2.19059348,-6.10010529,0.505743682,4.68365002,4.66238451,-3.78185606,1.89428461,3.8941977,5.79020023,2.29885435
105,-3.53950953,-1.99027205,-1.82325983,-1.07455182,-1.16922367,3.10402608,2.27642775,-5.84406519,-0.536188304,6.64099646,2.17103195,-6.12538004,0.489989251,4.71680498,4.63061333,-3.80860066,1.89962924,3.93305659,5.81125212,2.237643
