traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
32,-0.144004345,-3.47511554,-1.8190341,-0.992133856,-1.25962758,1.09630156,5.0865984,-3.11036181,2.23365068,5.05186987,5.15802479,-3.38498902,-0.0808207467,2.18389106,5.89910173,-2.11071444,0.83455956,1.70113611,3.75438809,4.40346718
33,-0.200136378,-3.46983171,-1.81133544,-0.996637344,-1.25725615,1.12020934,5.06813765,-3.13798141,2.22652888,5.10413551,5.11731148,-3.43804741,-0.0529685616,2.20904565,5.89783239,-2.12856126,0.852582097,1.72131276,3.78397489,4.40343904
34,-0.256228745,-3.46384382,-1.80386543,-1.00109112,-1.25476134,1.14483678,5.04869938,-3.16665006,2.21846366,5.15587187,5.07606316,-3.49075055,-0.025373131,2.23491645,5.89603233,-2.14664316,0.870722473,1.7418679,3.81363606,4.40266657
35,-0.312470049,-3.45738006,-1.7969991,-1.00527608,-1.25264072,1.16817462,5.02996492,-3.19437933,2.21012855,5.2070961,5.03379822,-3.54294395,0.00182565802,2.26112294,5.89400005,-2.1648519,0.888824821,1.76256144,3.84332514,4.40125322
36,-0.368696958,-3.44994879,-1.78972256,-1.00993621,-1.24973929,1.19568396,5.00703049,-3.22682714,2.19956803,5.25795174,4.99142122,-3.5954802,0.0289966762,2.28803968,5.89134264,-2.18319345,0.906956911,1.78365004,3.87312174,4.39903116
37,-0.424991578,-3.44233584,-1.78389728,-1.01354241,-1.24803221,1.21695697,4.98953867,-3.25286198,2.19061565,5.30773354,4.94783497,-3.64627981,0.055215206,2.31512594,5.88866711,-2.20167923,0.925112128,1.80490088,3.90295815,4.39617729
38,-0.481249452,-3.43375659,-1.77735984,-1.0179143,-1.24531543,1.24412668,4.96606779,-3.28563309,2.17865705,5.35733509,4.90421009,-3.69789267,0.0815889761,2.34297729,5.88526011,-2.22033048,0.943252444,1.8264848,3.93282914,4.39254332
39,-0.537515283,-3.42487121,-1.77203298,-1.02144146,-1.24347448,1.26649797,4.94683123,-3.31343508,2.16791272,5.40596533,4.85957527,-3.74802399,0.107045487,2.37096572,5.88181448,-2.23909235,0.96140188,1.84826839,3.96276164,4.38822365
40,-0.593757212,-3.41535354,-1.76690006,-1.02505255,-1.24156833,1.290007,4.92603207,-3.34293962,2.1559329,5.45424843,4.81427908,-3.79807258,0.132275343,2.39965868,5.87778187,-2.25809884,0.979601383,1.87040341,3.9927516,4.38311863
41,-0.650027394,-3.40497971,-1.76153433,-1.02886295,-1.23913109,1.31606007,4.9024682,-3.37533903,2.14221096,5.50174093,4.76901674,-3.84799242,0.157191813,2.4287734,5.87329865,-2.27721453,0.997748494,1.8927933,4.02280903,4.37726212
42,-0.706246674,-3.39398384,-1.75637913,-1.03275585,-1.23667908,1.34316909,4.87729025,-3.40938735,2.12718511,5.54878235,4.72319031,-3.89779758,0.181796715,2.45843601,5.86829042,-2.29652858,1.01591361,1.91551125,4.05291319,4.37060738
43,-0.762278855,-3.38276267,-1.75231361,-1.0358454,-1.23491728,1.36593831,4.85617447,-3.43882036,2.11339664,5.59490633,4.67649078,-3.94617057,0.205441326,2.48826909,5.86321211,-2.31592846,1.03405416,1.93840528,4.08299065,4.36328077
44,-0.818363905,-3.37080741,-1.74827266,-1.03910995,-1.23297632,1.39045811,4.83280277,-3.47059941,2.09802723,5.64053345,4.62937498,-3.99453306,0.228800118,2.51862359,5.85758686,-2.33553648,1.05218518,1.9616102,4.11314106,4.35513639
45,-0.874299347,-3.35814261,-1.74404049,-1.04263616,-1.23061562,1.41751528,4.80648041,-3.5053966,2.08072186,5.68531942,4.58244705,-4.04277992,0.251851946,2.54949379,5.85139894,-2.35531354,1.07029462,1.98514199,4.14331102,4.34619236
46,-0.93017745,-3.34495544,-1.74019921,-1.04606807,-1.22841632,1.44453526,4.77959871,-3.5406425,2.0625422,5.72960329,4.53483772,-4.09070063,0.274418563,2.58077192,5.84477663,-2.37525344,1.08837509,2.00896478,4.17352009,4.3364377
47,-0.985805154,-3.33146429,-1.73751974,-1.0485661,-1.22689414,1.46662903,4.757689,-3.57042861,2.04617262,5.77297401,4.48641014,-4.13698769,0.295849085,2.61221075,5.83807325,-2.39533854,1.10647285,2.03301644,4.20373583,4.32597208
48,-1.04140127,-3.31720257,-1.73434317,-1.05163956,-1.22478557,1.49304748,4.73070621,-3.60541344,2.02678275,5.81563807,4.43820715,-4.18370008,0.317194372,2.64419174,5.83067894,-2.41560173,1.12449837,2.05737829,4.23397303,4.31466532
49,-1.0967772,-3.30253172,-1.73184776,-1.05433369,-1.22303534,1.51771939,4.70512629,-3.63882136,2.00750637,5.85769892,4.38932657,-4.22960424,0.337781399,2.67651367,5.82293844,-2.43604612,1.14251614,2.08205271,4.26423216,4.30255413
50,-1.15207589,-3.28707886,-1.72897649,-1.05740607,-1.22078419,1.54567051,4.67561054,-3.67606664,1.98567951,5.89869976,4.3409729,-4.27555513,0.358132988,2.7092979,5.81457567,-2.45662928,1.16045773,2.10705829,4.29453993,4.28957367
51,-1.20708501,-3.27135277,-1.72702789,-1.05984879,-1.21907413,1.57032692,4.64924717,-3.70992374,1.96486342,5.9392252,4.29155731,-4.32045603,0.3775087,2.74225283,5.80603027,-2.47737837,1.17837763,2.13227487,4.32478476,4.27584362
52,-1.26194704,-3.25499821,-1.72495914,-1.06253362,-1.21709025,1.59722722,4.61994028,-3.74656749,1.94195426,5.97879314,4.24242878,-4.36525536,0.396529078,2.77565432,5.79687452,-2.49831462,1.19624853,2.15784216,4.35506725,4.26125479
53,-1.31659329,-3.23818374,-1.72324491,-1.06503272,-1.21523404,1.62358618,4.59080124,-3.78287053,1.9185549,6.01757479,4.19309568,-4.40942097,0.414850205,2.80931687,5.78732538,-2.51940393,1.21406078,2.18368483,4.38532639,4.24584866
54,-1.37094903,-3.22094369,-1.72200382,-1.06724226,-1.21353436,1.6490221,4.56227016,-3.81838155,1.89489031,6.05571413,4.14326668,-4.45296383,0.432424903,2.84325314,5.77743101,-2.54062796,1.23179698,2.20980573,4.41557837,4.22961473
55,-1.42517173,-3.20308328,-1.72059,-1.06971204,-1.21158648,1.67675209,4.53060961,-3.85676861,1.86895204,6.09275532,4.09389305,-4.49638605,0.449685186,2.87768316,5.76684809,-2.56211591,1.24949098,2.23627257,4.44583797,4.21251249
56,-1.47902966,-3.18489838,-1.71999478,-1.07159317,-1.21005058,1.70154309,4.50194645,-3.89202213,1.84407914,6.12938118,4.04361391,-4.53883553,0.465848625,2.91206741,5.7561779,-2.5836308,1.26709008,2.26295805,4.47605848,4.19460297
57,-1.53267801,-3.16614532,-1.71901834,-1.07389581,-1.20812607,1.7296145,4.4689908,-3.93120861,1.81626105,6.16465902,3.99428272,-4.581285,0.481820315,2.94702649,5.74468422,-2.6054306,1.28463709,2.29003716,4.50625753,4.17580032
58,-1.58601236,-3.14695787,-1.71847403,-1.07596028,-1.20638037,1.75684559,4.43652105,-3.9697001,1.78811753,6.19921637,3.9446528,-4.62311077,0.497014999,2.98213696,5.73286438,-2.62734032,1.30208862,2.31739354,4.53644466,4.15614653
59,-1.63902533,-3.12743807,-1.71862388,-1.07749951,-1.20496178,1.78157735,4.40664148,-4.00555944,1.76087165,6.23337793,3.89422894,-4.66401243,0.511148095,3.01733518,5.72081614,-2.64939094,1.31946778,2.34499502,4.56658316,4.13566875
60,-1.69174576,-3.10734367,-1.71828651,-1.07951295,-1.20308459,1.81010664,4.37171936,-4.04585791,1.73019814,6.26595402,3.84508133,-4.70503044,0.525149047,3.05293679,5.70804119,-2.67158794,1.33671069,2.37296104,4.59670019,4.11426973
61,-1.74410224,-3.08692455,-1.71853352,-1.08112812,-1.20150006,1.83675647,4.33860588,-4.08427048,1.69994462,6.29803371,3.79532313,-4.74523973,0.538202584,3.08876348,5.69486761,-2.69402218,1.35390103,2.40121055,4.6267457,4.09204054
62,-1.7961005,-3.06612873,-1.7191323,-1.08255875,-1.20003462,1.86289287,4.30562401,-4.12233353,1.66921818,6.32937098,3.74548483,-4.7848835,0.550460577,3.12466908,5.68135071,-2.71654129,1.37097609,2.42976999,4.65675783,4.06891918
63,-1.84776962,-3.04487419,-1.71956789,-1.08413947,-1.19835246,1.89078844,4.2700572,-4.16244316,1.63643074,6.35937262,3.69646478,-4.82427788,0.562282503,3.16084051,5.66724205,-2.73924971,1.38793683,2.4586277,4.68669939,4.04493237
64,-1.89903402,-3.0232513,-1.72022998,-1.0856173,-1.19673383,1.91865075,4.23402882,-4.20270205,1.60277939,6.38846493,3.64757323,-4.86318445,0.573423684,3.19721532,5.65267706,-2.76211214,1.40476716,2.48778415,4.71657419,4.02005959
65,-1.94999743,-3.00122046,-1.72104216,-1.08701253,-1.19512558,1.94676733,4.1971426,-4.24342012,1.56802976,6.41656494,3.59897017,-4.901649,0.583905518,3.23377085,5.63760853,-2.78513288,1.42148149,2.51727223,4.74641991,3.99427867
66,-2.00055456,-2.97891021,-1.7219553,-1.0884639,-1.19355953,1.97552764,4.15884876,-4.28508615,1.53183508,6.44354391,3.55080962,-4.93974543,0.593842328,3.27053666,5.62202692,-2.80832815,1.43805337,2.54703832,4.77615309,3.96763873
67,-2.05055404,-2.95624542,-1.72323596,-1.08957505,-1.19206202,2.00326848,4.12149954,-4.32560873,1.49565721,6.46984148,3.50258136,-4.9771595,0.602850616,3.30737424,5.60608101,-2.83161664,1.45449257,2.57714915,4.80582666,3.94007468
68,-2.10019016,-2.93324208,-1.72474706,-1.09047627,-1.19060147,2.03055453,4.08431435,-4.36567974,1.45905054,6.49532318,3.45442271,-5.01402998,0.611039877,3.34421325,5.58978605,-2.85505128,1.47079825,2.60749006,4.83539438,3.91167116
69,-2.14926791,-2.9099946,-1.72669566,-1.09111118,-1.1892966,2.05676746,4.0480895,-4.40468502,1.42248225,6.52023554,3.40601492,-5.05028582,0.618316233,3.38107347,5.5731554,-2.87861156,1.48696685,2.63812923,4.86485052,3.88238978
70,-2.19801021,-2.88636374,-1.72845721,-1.09192038,-1.18789136,2.08468246,4.00903845,-4.44574261,1.38357913,6.54366064,3.35866404,-5.08633423,0.625214398,3.41822839,5.5558424,-2.90234995,1.50295937,2.66909957,4.89422989,3.85216951
71,-2.24636269,-2.86241317,-1.7299341,-1.09295881,-1.18628454,2.11465549,3.9667604,-4.48902178,1.34214139,6.56528044,3.31287885,-5.12216187,0.631836057,3.45555949,5.53790474,-2.92621994,1.51875424,2.70038939,4.92351675,3.8210218
72,-2.29408693,-2.83825278,-1.73203516,-1.09352303,-1.18492627,2.14244986,3.92693758,-4.52997875,1.3016715,6.58674574,3.26629519,-5.15726709,0.637286425,3.49281335,5.51970911,-2.95022607,1.53442812,2.73196602,4.95265961,3.78901148
73,-2.34137273,-2.81379461,-1.73415923,-1.09407449,-1.18354571,2.170784,3.8858943,-4.57157278,1.25990939,6.60698938,3.22049022,-5.1919446,0.64215821,3.53013253,5.50104618,-2.97433877,1.5498935,2.76382661,4.98170376,3.75607634
74,-2.38822746,-2.78917265,-1.73604536,-1.09495592,-1.18217695,2.20112395,3.84133196,-4.61554432,1.21525419,6.62534094,3.17619038,-5.2265358,0.646864712,3.56776166,5.48165607,-2.99863696,1.56514323,2.79599452,5.01059771,3.72225118
75,-2.43434191,-2.76424265,-1.73883724,-1.09483838,-1.18087792,2.22743225,3.80231953,-4.65478897,1.17379224,6.64443111,3.13017273,-5.2600379,0.649804831,3.60485768,5.46242094,-3.02293587,1.58026016,2.82837105,5.03933954,3.68759561
76,-2.48013854,-2.7391293,-1.74101782,-1.09538388,-1.17947817,2.25741911,3.75743198,-4.69813681,1.12792945,6.66082191,3.08685327,-5.29362535,0.653013885,3.64249969,5.44211864,-3.0475049,1.59515059,2.86116362,5.06797171,3.65193009
77,-2.52525401,-2.71377468,-1.74371171,-1.09540939,-1.17819715,2.28544235,3.71489096,-4.73933697,1.08308041,6.67711544,3.04281783,-5.32654095,0.655004323,3.679847,5.42173672,-3.07209015,1.60983682,2.89417481,5.09645319,3.61541915
78,-2.5699687,-2.68826652,-1.7460537,-1.09583282,-1.17688823,2.31583953,3.66827059,-4.78309774,1.03498864,6.69111443,3.00094223,-5.3593359,0.656999588,3.71755385,5.40049648,-3.09688687,1.62427998,2.92753625,5.12479687,3.57794237
79,-2.61408114,-2.66266894,-1.74851847,-1.09628141,-1.17579317,2.34626174,3.6208744,-4.82705212,0.985728145,6.70400286,2.95953274,-5.39179802,0.658380806,3.75533915,5.37876606,-3.12182283,1.63849461,2.9611516,5.15291834,3.53957438
80,-2.6573143,-2.6367557,-1.75184822,-1.0954783,-1.17435718,2.37254167,3.57987571,-4.86573601,0.940603435,6.71808767,2.91623735,-5.42315483,0.657760262,3.79221892,5.35744095,-3.14664602,1.65255487,2.99496007,5.18087053,3.50044751
81,-2.7002883,-2.61073637,-1.75446606,-1.09553409,-1.17307448,2.40289068,3.53184819,-4.90906286,0.890092015,6.72882223,2.87632847,-5.4547019,0.657726347,3.82979131,5.33487606,-3.1717639,1.6663202,3.02916503,5.20868683,3.46024871
82,-2.74250555,-2.58466482,-1.75731254,-1.09536672,-1.17185044,2.43258286,3.48432422,-4.95154667,0.839407623,6.7387991,2.83660698,-5.48579073,0.656876564,3.86723733,5.31205225,-3.19691825,1.67981577,3.06358504,5.2362833,3.41924286
83,-2.78404021,-2.55836439,-1.76070011,-1.09465528,-1.17064786,2.46025348,3.43950796,-4.99172497,0.790116906,6.74892139,2.79602456,-5.5162096,0.654721856,3.9043088,5.28909159,-3.22216368,1.69313228,3.09827542,5.26369238,3.37735224
84,-2.82515287,-2.53207636,-1.76334929,-1.09452319,-1.16937745,2.49134445,3.38884544,-5.03524733,0.736380875,6.75583124,2.75882864,-5.54672813,0.652993798,3.94178247,5.26516724,-3.24755406,1.70609725,3.13323998,5.29088783,3.33450937
85,-2.86544347,-2.50567031,-1.76657557,-1.09387195,-1.16817284,2.52029657,3.34108996,-5.07635498,0.684161603,6.76295471,2.72070909,-5.57657194,0.649955332,3.97890615,5.2411046,-3.27301311,1.71885455,3.16849136,5.31786108,3.29081941
86,-2.90548658,-2.47947741,-1.76902115,-1.09461319,-1.16786504,2.55382252,3.28438973,-5.12310934,0.624590218,6.76560354,2.68652487,-5.60690689,0.648028016,4.01726246,5.21547699,-3.29892206,1.73121417,3.20406246,5.34460688,3.24604607
87,-2.94437218,-2.45273995,-1.77240753,-1.0930444,-1.16594148,2.58165622,3.23832107,-5.16156912,0.573284447,6.77132607,2.64973354,-5.6356988,0.643286765,4.05344725,5.19112921,-3.32427382,1.74342871,3.23973536,5.37115765,3.20070672
88,-2.98261833,-2.42606258,-1.77589488,-1.09185183,-1.16457117,2.61023545,3.18992257,-5.2013607,0.519429266,6.77538681,2.61364341,-5.66438437,0.638197124,4.09012508,5.16590977,-3.34994078,1.75534594,3.27577424,5.39746523,3.15433645
89,-3.02036548,-2.39951491,-1.77897096,-1.09109497,-1.16341722,2.6407249,3.13770509,-5.24296331,0.462395757,6.7768054,2.58014035,-5.69304705,0.633292258,4.12701321,5.13998556,-3.37568974,1.76688802,3.3120079,5.42352533,3.10709548
90,-3.05735874,-2.37283993,-1.78229046,-1.09002101,-1.16221178,2.67037916,3.08644009,-5.28338099,0.405621618,6.77770042,2.54663205,-5.72126245,0.627464771,4.16369772,5.11368895,-3.40157557,1.77817118,3.34852743,5.44933176,3.05894923
91,-3.09369206,-2.3462925,-1.78538227,-1.08908975,-1.16106725,2.70103717,3.03300166,-5.32442284,0.346935749,6.77660751,2.51502609,-5.74931049,0.621489227,4.20035076,5.08690214,-3.42747331,1.78908861,3.38521647,5.47484303,3.00999808
92,-3.12928724,-2.31974459,-1.78866267,-1.08792305,-1.15989864,2.73107982,2.98014069,-5.36448145,0.288263381,6.77480888,2.48370981,-5.77695036,0.61469233,4.23681927,5.0597415,-3.45345926,1.79970574,3.42216372,5.500072,2.96017957
93,-3.16430593,-2.29319763,-1.79163516,-1.08692789,-1.15882146,2.7624135,2.92452526,-5.40540504,0.22724542,6.77068806,2.45469832,-5.80448723,0.607907474,4.27337933,5.03188992,-3.47953629,1.8099457,3.45937967,5.52510405,2.90937591
94,-3.19837356,-2.26672673,-1.79503381,-1.08546007,-1.15756249,2.79226255,2.87114668,-5.44437838,0.167509392,6.76668882,2.42493463,-5.83148098,0.599906325,4.30950594,5.00397825,-3.50563622,1.81989396,3.49675798,5.54975224,2.85790229
95,-3.23202753,-2.24046254,-1.79771554,-1.084705,-1.15682614,2.82486916,2.81207156,-5.48578644,0.10314548,6.75871992,2.3993566,-5.85863066,0.592746913,4.34623194,4.97485065,-3.53195834,1.82939482,3.53442883,5.57418728,2.80537438
96,-3.26472783,-2.21415401,-1.80089557,-1.08322442,-1.15565097,2.85540271,2.75655818,-5.52441692,0.0412377752,6.75161219,2.37240195,-5.88519669,0.584092021,4.38207006,4.94606924,-3.55811,1.83861494,3.57220721,5.5982542,2.75217605
97,-3.29661727,-2.18784094,-1.80415499,-1.08150089,-1.15433788,2.88566852,2.7011826,-5.56219673,-0.0208572205,6.7436204,2.34601068,-5.91146421,0.574724674,4.41768551,4.91689396,-3.58430624,1.84747398,3.61023283,5.62202644,2.6980772
98,-3.32789373,-2.16183805,-1.80711424,-1.08014524,-1.15340126,2.91725445,2.64266562,-5.60088396,-0.0856691822,6.73285723,2.32228875,-5.93763781,0.565624774,4.45358849,4.88692284,-3.61065888,1.85591376,3.64844704,5.64547539,2.6431756
99,-3.35831547,-2.13581252,-1.81017971,-1.07847261,-1.15226281,2.94834518,2.58478212,-5.63839769,-0.150233895,6.72142267,2.29896784,-5.9634757,0.555742621,4.48920822,4.85657549,-3.6370554,1.86398625,3.68695092,5.66863775,2.5873332
100,-3.38804865,-2.10997319,-1.81316292,-1.07682276,-1.15122199,2.97971177,2.52585745,-5.67559147,-0.215857998,6.70838451,2.27700162,-5.98914289,0.545577765,4.52462769,4.82591867,-3.66344118,1.8716563,3.72550726,5.69142199,2.53077626
101,-3.41665483,-2.08402467,-1.8167882,-1.07430446,-1.14944148,3.00882435,2.47123289,-5.70985556,-0.278302461,6.69690371,2.25298405,-6.01419497,0.533649445,4.55904484,4.79569197,-3.68962264,1.8790344,3.76424623,5.71380901,2.47354269
102,-3.44481134,-2.05854487,-1.81951272,-1.07256603,-1.14840674,3.04074931,2.41048026,-5.74616146,-0.345728874,6.68077087,2.23380899,-6.03951454,0.522894263,4.59422016,4.76403618,-3.71607423,1.88587105,3.80318999,5.73590708,2.4153204
103,-3.47207594,-2.033144,-1.82260358,-1.07047105,-1.14712274,3.07170868,2.35123849,-5.78091955,-0.41219151,6.66450787,2.2143569,-6.06442022,0.511187673,4.62889385,4.73240376,-3.74244046,1.89234698,3.84228039,5.75762033,2.35640407
104,-3.49857903,-2.00801349,-1.8253895,-1.06846774,-1.14598322,3.10341144,2.29010487,-5.81557178,-0.480292916,6.64603996,2.19696593,-6.08923006,0.499459326,4.66367292,4.69997454,-3.76897025,1.89836514,3.88155127,5.77895927,2.29666209
105,-3.52421117,-1.98295784,-1.82842469,-1.06622779,-1.14467239,3.13457751,2.22967458,-5.84902191,-0.548031867,6.62694979,2.17985678,-6.11372375,0.487025201,4.69808531,4.66744471,-3.7954042,1.90396357,3.92099357,5.79994488,2.23611808
