traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
64,-1.89780664,-3.02135754,-1.71987033,-1.08562326,-1.19462812,1.92985487,4.21925783,-4.21545315,1.59485435,6.38746738,3.64583516,-4.86555147,0.574745238,3.19563317,5.65504265,-2.76011586,1.40360022,2.48617005,4.71587849,4.01945305
65,-1.94867969,-2.99937439,-1.72078419,-1.08692932,-1.19308031,1.95746028,4.18289566,-4.25555897,1.56032538,6.41553211,3.59713459,-4.9038763,0.585128069,3.23218679,5.64005613,-2.78314948,1.42033672,2.51561546,4.7456851,3.99370718
66,-1.99914324,-2.97704697,-1.72187173,-1.08814359,-1.19156027,1.98513603,4.14596987,-4.29585743,1.52490819,6.44262791,3.54872537,-4.94172239,0.594814539,3.26880431,5.62468767,-2.80627394,1.43691623,2.54532313,4.77540636,3.96709871
67,-2.04916668,-2.95438981,-1.72312856,-1.08926296,-1.19005799,2.01292539,4.10843563,-4.3363924,1.48855102,6.46874571,3.5006485,-4.97908163,0.603815019,3.30562758,5.60878897,-2.82958722,1.45337903,2.57537365,4.80505037,3.93958545
68,-2.09875965,-2.93138099,-1.72454643,-1.09028363,-1.18857884,2.04082155,4.07026196,-4.37715054,1.45124209,6.49387789,3.45289731,-5.01598835,0.612124205,3.3425498,5.59244871,-2.85302448,1.46969533,2.6057353,4.83462477,3.9111681
69,-2.14792299,-2.90807414,-1.72610414,-1.09121716,-1.18711782,2.06884766,4.03143501,-4.41814041,1.41297257,6.51799536,3.40552521,-5.05244207,0.619755983,3.37957692,5.57565832,-2.87661242,1.48585331,2.63635802,4.86408186,3.88188934
70,-2.19662046,-2.88445115,-1.72781336,-1.09205294,-1.18567359,2.09700823,3.99193048,-4.45936012,1.37371266,6.54109907,3.35854316,-5.08843899,0.626701117,3.41677308,5.55833292,-2.90037346,1.50187647,2.66734719,4.89346552,3.8516655
71,-2.24483275,-2.86057234,-1.7296623,-1.09280169,-1.18425846,2.12518954,3.95192647,-4.50063419,1.33361816,6.56319237,3.31199837,-5.123981,0.632953942,3.45392656,5.54066849,-2.92420101,1.51770627,2.69855905,4.92270422,3.82059741
72,-2.29258108,-2.83639693,-1.73163223,-1.0934546,-1.18285596,2.15355086,3.91117144,-4.54216623,1.29247618,6.58422756,3.26590109,-5.15909433,0.638538659,3.49125218,5.52245474,-2.94822264,1.53337955,2.7300992,4.95184469,3.78860855
73,-2.33979702,-2.81197762,-1.73373067,-1.094015,-1.18146908,2.18200541,3.86981273,-4.58381319,1.25041854,6.60421896,3.22034764,-5.19374561,0.643435538,3.52863264,5.50377417,-2.97236013,1.54887784,2.76196885,4.98086929,3.75570273
74,-2.3865571,-2.78729868,-1.73593807,-1.09448755,-1.18010604,2.21054864,3.82782936,-4.62556267,1.20742977,6.62314796,3.17529249,-5.22797823,0.647660434,3.56601405,5.48466492,-2.99662948,1.5641911,2.79408407,5.00974894,3.72192669
75,-2.4327395,-2.7624011,-1.73826611,-1.09486306,-1.17875981,2.23919964,3.78520226,-4.66741896,1.16349316,6.64099598,3.13080668,-5.26178074,0.651219904,3.60344267,5.46511984,-3.02099657,1.57929397,2.82650733,5.03850842,3.68723702
76,-2.4784081,-2.73730135,-1.74068809,-1.0951544,-1.17743158,2.26795363,3.74193335,-4.70935917,1.118608,6.65776682,3.08689165,-5.29516983,0.654112101,3.64091659,5.44507313,-3.04551387,1.59421325,2.85922384,5.06710052,3.65165043
77,-2.52356291,-2.71194077,-1.74320948,-1.0953455,-1.17611289,2.29684877,3.69796276,-4.75140619,1.07274663,6.67341471,3.04361439,-5.32814026,0.656347811,3.67840838,5.42455816,-3.0701611,1.60892737,2.89225054,5.09558487,3.61513066
78,-2.56810617,-2.68645501,-1.74580801,-1.09545147,-1.17480814,2.32583785,3.65337229,-4.79347897,1.02596462,6.68795919,3.00099635,-5.36070299,0.657930493,3.71588993,5.40362549,-3.09488583,1.62340522,2.92553806,5.12387657,3.57773829
79,-2.61208439,-2.66078544,-1.74849379,-1.0954653,-1.17352223,2.3549161,3.60816121,-4.83555603,0.978268802,6.70137548,2.95905828,-5.3928628,0.658873618,3.75336552,5.38222933,-3.11974669,1.63766813,2.95909595,5.15199947,3.53947115
80,-2.65550184,-2.63492465,-1.75126171,-1.09538722,-1.17224801,2.38409972,3.56230116,-4.87763691,0.929641962,6.71366072,2.91783762,-5.42461634,0.659166157,3.79085112,5.3603158,-3.14473701,1.65171826,2.99300694,5.17998457,3.5002284
81,-2.69833207,-2.60894299,-1.75408781,-1.09522235,-1.17099011,2.4133687,3.5158155,-4.91967487,0.880117118,6.72480106,2.87731934,-5.45600128,0.658840001,3.82822943,5.33806372,-3.16978931,1.66550803,3.02709842,5.20774746,3.46016455
82,-2.74051762,-2.58285069,-1.75697482,-1.0949657,-1.16973567,2.44280314,3.46858335,-4.96174526,0.829585016,6.73474693,2.83760691,-5.48700762,0.657891631,3.86564875,5.31528139,-3.19497275,1.67905581,3.06151915,5.2353363,3.41918135
83,-2.78212881,-2.55661821,-1.75992131,-1.09462202,-1.1685015,2.47228456,3.420789,-5.003685,0.778212667,6.74355412,2.79865789,-5.51764393,0.656324267,3.90294576,5.29211426,-3.22021198,1.69233823,3.09618402,5.26273298,3.37728786
84,-2.82309532,-2.53028274,-1.76291955,-1.09418547,-1.16727185,2.50188589,3.37232733,-5.04554939,0.725919724,6.75116348,2.76053476,-5.54790974,0.654154301,3.94022632,5.26844072,-3.24559331,1.70538104,3.13115263,5.28992844,3.33449435
85,-2.86345029,-2.50387621,-1.76595414,-1.09366763,-1.1660583,2.53156519,3.32325053,-5.08727551,0.672753274,6.757586,2.72324157,-5.57782841,0.651392817,3.97740364,5.2443738,-3.27103519,1.71813929,3.1663394,5.31689358,3.29083729
86,-2.90311384,-2.47743106,-1.76902378,-1.09306061,-1.16484869,2.56137681,3.27348232,-5.128901,0.618645906,6.76278114,2.68682361,-5.60739708,0.648043215,4.01457644,5.21979046,-3.29660082,1.73062456,3.20182514,5.34363604,3.24628425
87,-2.94212437,-2.45091009,-1.77212751,-1.09236121,-1.16364515,2.59126091,3.22312713,-5.17031479,0.563726246,6.76677322,2.6513145,-5.63662148,0.644127071,4.0515933,5.19484377,-3.3222115,1.74281871,3.23753953,5.37015676,3.20086384
88,-2.98049808,-2.42431641,-1.77525687,-1.091573,-1.1624496,2.62129807,3.17201638,-5.2116127,0.507819951,6.76948833,2.61670327,-5.66552544,0.639642239,4.08860731,5.16933823,-3.34796405,1.75472784,3.27356124,5.39646387,3.15449333
89,-3.01820183,-2.39772248,-1.77840316,-1.09070539,-1.16126728,2.65136695,3.12038064,-5.25261259,0.451161772,6.77100801,2.58299804,-5.69410992,0.634608984,4.12541151,5.14352608,-3.373739,1.76633024,3.3097446,5.42248392,3.10732102
90,-3.05516148,-2.37112999,-1.78156352,-1.08974338,-1.16007853,2.68156075,3.06808519,-5.29338741,0.393637508,6.77126455,2.55031562,-5.7223711,0.6290344,4.16214943,5.11723614,-3.39956832,1.77761126,3.346241,5.44828558,3.05922461
91,-3.0914464,-2.3445487,-1.78473651,-1.08870232,-1.15890419,2.71183276,3.01517153,-5.33387661,0.335280269,6.7702589,2.51857018,-5.75032663,0.622926056,4.19878674,5.0904808,-3.42550921,1.78858805,3.38296127,5.47380304,3.01027942
92,-3.12703848,-2.31798148,-1.7878952,-1.08757401,-1.15772128,2.74228001,2.9614954,-5.37414265,0.275994599,6.76791525,2.48788857,-5.77799845,0.616319418,4.23534155,5.06326675,-3.45151901,1.79922485,3.41991091,5.49906158,2.96046543
93,-3.1619246,-2.29145527,-1.79105961,-1.08636522,-1.15654993,2.77274418,2.90732455,-5.41399622,0.216005936,6.76434231,2.45816612,-5.80537748,0.609196365,4.27170897,5.03567457,-3.47756982,1.80953467,3.45706415,5.5240202,2.90980697
94,-3.19602323,-2.26499486,-1.79422665,-1.08506691,-1.15537512,2.80330491,2.85254025,-5.45348406,0.155232385,6.75947618,2.42950821,-5.83247137,0.601583838,4.30796766,5.00763226,-3.50367022,1.81949592,3.49449468,5.54871607,2.85826135
95,-3.22949529,-2.23859334,-1.79735899,-1.0836978,-1.15420651,2.83397317,2.7970891,-5.49259996,0.0936484933,6.75328112,2.40186501,-5.85931683,0.593511164,4.34400225,4.97927904,-3.5298059,1.82910872,3.53199744,5.57306242,2.80597329
96,-3.2621491,-2.21225333,-1.80049324,-1.08223414,-1.1530354,2.86471987,2.74106932,-5.5312829,0.0313235633,6.74578571,2.37533259,-5.88587236,0.58494997,4.37999725,4.9503293,-3.55603838,1.83836424,3.56986976,5.59716368,2.75271225
97,-3.29407573,-2.18604708,-1.80359745,-1.08069873,-1.15186143,2.89559197,2.68436122,-5.56955099,-0.0318199098,6.73692274,2.34986091,-5.9121995,0.575946391,4.41582537,4.92101574,-3.58230782,1.84724844,3.60786438,5.62090778,2.69869733
98,-3.32523751,-2.15993261,-1.80666852,-1.0790751,-1.15067828,2.92655349,2.62706876,-5.60732174,-0.0956560299,6.72673225,2.3255527,-5.93826485,0.566517889,4.45146704,4.89131975,-3.60858774,1.8557508,3.64606643,5.64435339,2.64383459
99,-3.35562611,-2.13394165,-1.8097266,-1.07737315,-1.14950418,2.95753026,2.56931162,-5.64451885,-0.160109669,6.71526766,2.30227947,-5.9640913,0.556645453,4.48695278,4.86116886,-3.6349206,1.86387801,3.68448758,5.66746664,2.58813095
100,-3.38528371,-2.10808992,-1.81272852,-1.07559478,-1.14831519,2.98866796,2.51081991,-5.68122959,-0.225357622,6.70237446,2.2801795,-5.98970938,0.54639256,4.52222872,4.83071184,-3.66124225,1.87160373,3.72300577,5.69022751,2.53167176
101,-3.41411877,-2.08239388,-1.81570327,-1.07373524,-1.14712167,3.01989532,2.45174527,-5.71737051,-0.291294247,6.68811274,2.25923395,-6.01509047,0.535721242,4.5574379,4.79967213,-3.68766284,1.87893057,3.76179934,5.71265793,2.47433543
102,-3.44220591,-2.05685139,-1.8186332,-1.07180142,-1.14592659,3.05115867,2.39218712,-5.75285387,-0.357791513,6.67253876,2.23940301,-6.04026127,0.524678111,4.59238911,4.76833057,-3.71406317,1.88585579,3.80070281,5.73471975,2.41623902
103,-3.46948481,-2.0314827,-1.82151234,-1.06978524,-1.14471519,3.08258128,2.33190703,-5.78775692,-0.425055772,6.65549278,2.22078633,-6.06523609,0.513267279,4.62724161,4.73649216,-3.74051428,1.89235151,3.83981276,5.75643826,2.35730314
104,-3.4959476,-2.00633407,-1.82434773,-1.06769919,-1.14350021,3.11403012,2.2711997,-5.82193422,-0.492803335,6.63713932,2.20331693,-6.08999062,0.501502752,4.66189003,4.70426846,-3.76697731,1.89842963,3.87906265,5.77776909,2.29763198
105,-3.52160001,-1.98139739,-1.82712615,-1.06553733,-1.14227307,3.14557719,2.20988965,-5.85541439,-0.561181605,6.61737537,2.18703508,-6.11456966,0.489406019,4.69634199,4.67168474,-3.79341745,1.9040668,3.91844368,5.79871798,2.23718548
