tol,traj,s1,s2,s3,naccept,nreject,converged
0.01,211,2.33550525,2.80291557,0.945285201,12,0,1
0.01,212,2.36610198,2.84003806,0.968987644,12,0,1
0.01,213,2.39693069,2.87739515,0.993180931,12,0,1
0.01,214,2.42800117,2.9149785,1.01786935,12,0,1
0.01,215,2.45929384,2.95278692,1.04306245,12,0,1
0.01,216,2.49081969,2.99081254,1.06876588,12,0,1
0.01,217,2.52257323,3.02904916,1.09498525,12,0,1
0.01,218,2.55454469,3.0674932,1.12172925,12,0,1
0.01,219,2.58674717,3.10613441,1.14900172,12,0,1
0.01,220,2.61916637,3.14497089,1.17681265,12,0,1
0.01,221,2.65180755,3.18399024,1.20516396,12,0,1
0.01,222,2.6846559,3.2231915,1.23406672,12,0,1
0.01,223,2.71772051,3.26256347,1.26352429,12,0,1
0.01,224,2.75099182,3.30209923,1.29354286,12,0,1
0.01,225,2.78447151,3.34179211,1.32412958,12,0,1
0.01,226,2.81815219,3.38163376,1.35529077,12,0,1
0.01,227,2.85202694,3.42161679,1.38703227,12,0,1
0.01,228,2.88610506,3.46173,1.41935754,12,0,1
0.01,229,2.92036271,3.5019691,1.45227659,12,0,1
0.01,230,2.95481014,3.54232264,1.48579311,12,0,1
0.01,231,2.98944855,3.5827775,1.51990783,12,0,1
0.01,232,3.024266,3.62333131,1.55463278,12,0,1
0.01,233,3.05924678,3.66397333,1.58997297,12,0,1
0.01,234,3.0944109,3.70468569,1.62592542,12,0,1
0.01,235,3.1297307,3.74546862,1.6625042,12,0,1
0.01,236,3.16521525,3.78630614,1.69970977,12,0,1
0.01,237,3.20085645,3.82718754,1.73754573,12,0,1
0.01,238,3.23664403,3.86810374,1.77601826,12,0,1
0.01,239,3.27258062,3.90904284,1.81513107,12,0,1
0.01,240,3.30865836,3.94999433,1.85488808,12,0,1
0.01,241,3.3448689,3.99094415,1.89529145,12,0,1
0.01,242,3.38121247,4.03188086,1.93634415,12,0,1
0.01,243,3.4176743,4.0727973,1.97805452,12,0,1
0.01,244,3.45425344,4.11367464,2.02041936,12,0,1
0.01,245,3.490942,4.15450716,2.06344724,12,0,1
0.01,246,3.52773786,4.19527531,2.1071341,12,0,1
0.01,247,3.56463075,4.23597097,2.15148783,12,0,1
0.01,248,3.60161734,4.276577,2.19650483,12,0,1
0.01,249,3.6386919,4.3170805,2.24218917,12,0,1
0.01,250,3.67583847,4.35747337,2.28854465,12,0,1
0.01,251,3.71305704,4.39773846,2.33557105,12,0,1
0.01,252,3.7503407,4.43785906,2.38326597,12,0,1
0.01,253,3.78767729,4.47782707,2.43163466,12,0,1
0.01,254,3.8250668,4.51762199,2.48067164,12,0,1
0.01,255,3.86249685,4.55723238,2.53037953,12,0,1
0.01,256,3.8999579,4.59664774,2.58076143,12,0,1
0.01,257,3.93744779,4.63584518,2.63180923,12,0,1
0.01,258,3.9749558,4.67481518,2.68352556,12,0,1
0.01,259,4.01247358,4.71353865,2.73590493,12,0,1
0.01,260,4.04998875,4.75200844,2.78895283,12,0,1
0.01,261,4.08749819,4.79020405,2.84266257,12,0,1
0.01,262,4.12498999,4.82811022,2.89702845,12,0,1
0.01,263,4.16246033,4.86570978,2.95204878,12,0,1
0.01,264,4.19989491,4.90299273,3.00772333,12,0,1
0.01,265,4.23728895,4.93993855,3.06404471,12,0,1
0.01,266,4.27462816,4.9765377,3.12101007,12,0,1
0.01,267,4.31191158,5.01276493,3.17861152,12,0,1
0.01,268,4.34912395,5.04861259,3.23684764,12,0,1
0.01,269,4.38625669,5.08406401,3.29571152,12,0,1
0.01,270,4.42330027,5.11910439,3.35519791,12,0,1
0.01,271,4.46024752,5.1537137,3.41529703,12,0,1
0.01,272,4.49708605,5.18787909,3.47600341,12,0,1
0.01,273,4.53380728,5.22158527,3.53731084,12,0,1
0.01,274,4.57040167,5.25481892,3.59921122,12,0,1
0.01,275,4.6068573,5.2875638,3.66169596,12,0,1
0.01,276,4.6431675,5.31980085,3.72475481,12,0,1
0.01,277,4.67931986,5.35151911,3.78838062,12,0,1
0.01,278,4.71530676,5.38269901,3.8525629,12,0,1
0.01,279,4.7511158,5.41333199,3.91729307,12,0,1
0.01,280,4.78673792,5.443398,3.98255754,12,0,1
0.01,281,4.82216263,5.47288561,4.04834938,12,0,1
0.01,282,4.85738039,5.50177908,4.11465502,12,0,1
0.01,283,4.89237976,5.53006792,4.18146181,12,0,1
0.01,284,4.92715216,5.55772924,4.24875927,12,0,1
0.01,285,4.96168518,5.58475685,4.31653214,12,0,1
0.01,286,4.99596977,5.61113024,4.38477039,12,0,1
0.01,287,5.02999496,5.63684607,4.45345879,12,0,1
0.01,288,5.06375313,5.66188717,4.52258635,12,0,1
0.01,289,5.09723186,5.68623734,4.59213591,12,0,1
0.01,290,5.13042021,5.7098875,4.66209364,12,0,1
0.01,291,5.163311,5.73282814,4.73244667,12,0,1
0.01,292,5.1958909,5.75504065,4.8031745,12,0,1
0.01,293,5.22815037,5.77651358,4.87426615,12,0,1
0.01,294,5.26008177,5.79724503,4.94570589,12,0,1
0.01,295,5.29167318,5.8172164,5.01747227,12,0,1
0.01,296,5.32291555,5.8364172,5.08955526,12,0,1
0.01,297,5.35379887,5.85484505,5.16193247,12,0,1
0.01,298,5.38431406,5.87248564,5.23458862,12,0,1
0.01,299,5.41444874,5.88932514,5.30750608,12,0,1
0.01,300,5.4441967,5.90536165,5.38066816,12,0,1
0.01,301,5.47354889,5.92058706,5.45405579,12,0,1
0.01,302,5.5024929,5.9349885,5.52764893,12,0,1
0.01,303,5.53102112,5.9485631,5.60142946,12,0,1
0.01,304,5.55912399,5.96130037,5.6753788,12,0,1
0.01,305,5.58679485,5.97319889,5.74947929,12,0,1
0.01,306,5.61402369,5.98425055,5.82371283,12,0,1
0.01,307,5.64080048,5.99444866,5.89805508,12,0,1
0.01,308,5.6671176,6.00378942,5.97248793,12,0,1
0.01,309,5.69296789,6.01226997,6.04699421,12,0,1
0.01,310,5.71834183,6.01988506,6.12155247,12,0,1
0.01,311,5.7432332,6.02663374,6.1961422,12,0,1
0.01,312,5.76763391,6.03251123,6.2707448,12,0,1
0.01,313,5.7915349,6.03751612,6.34533787,12,0,1
0.01,314,5.81492996,6.04164743,6.41990042,12,0,1
0.01,315,5.83781147,6.04490328,6.49441671,12,0,1
0.01,316,5.86017466,6.04728508,6.56886339,12,0,1
0.01,317,5.88201094,6.04878902,6.64322281,12,0,1
0.01,318,5.90331268,6.04942274,6.71746778,12,0,1
0.01,319,5.92407751,6.04918242,6.79158497,12,0,1
0.01,320,5.94429541,6.04807186,6.86555052,12,0,1
0.01,321,5.96396303,6.04609156,6.93935013,12,0,1
0.01,322,5.98307371,6.04323864,7.01296091,12,0,1
0.01,323,6.00162697,6.03955746,7.08634233,12,0,1
0.01,324,6.0196085,6.03497934,7.1595192,12,0,1
0.01,325,6.03702116,6.02956963,7.2324338,12,0,1
0.01,326,6.05385733,6.02330446,7.30508089,12,0,1
0.01,327,6.0701108,6.01617908,7.37745428,12,0,1
0.01,328,6.08578777,6.0082674,7.4494915,12,0,1
0.01,329,6.10087013,5.9994874,7.52122641,12,0,1
0.01,330,6.11536741,5.98991394,7.59260273,12,0,1
0.01,331,6.12926197,5.97949171,7.66363144,12,0,1
0.01,332,6.14257002,5.96831465,7.73425627,12,0,1
0.01,333,6.1552701,5.95630264,7.80450153,12,0,1
0.01,334,6.16737747,5.94354868,7.87430954,12,0,1
0.01,335,6.17886448,5.92994022,7.94372177,12,0,1
0.01,336,6.18976068,5.91564226,8.01264954,12,0,1
0.01,337,6.20005703,5.90062571,8.08109474,12,0,1
0.01,338,6.20972013,5.88474798,8.14910889,12,0,1
0.01,339,6.21880007,5.86826897,8.21657085,12,0,1
0.01,340,6.22724724,5.85095978,8.28356552,12,0,1
0.01,341,6.23510504,5.83304787,8.34998989,12,0,1
0.01,342,6.24234295,5.81440973,8.41588402,12,0,1
0.01,343,6.24898148,5.79514122,8.48120499,12,0,1
0.01,344,6.25498724,5.77509689,8.54599667,12,0,1
0.01,345,6.26039505,5.75446606,8.61018181,12,0,1
0.01,346,6.26519394,5.73319578,8.67377186,12,0,1
0.01,347,6.26941347,5.71145725,8.73669624,12,0,1
0.01,348,6.27297926,5.68885422,8.79909992,12,0,1
0.01,349,6.27598286,5.66589975,8.86078262,12,0,1
0.01,350,6.27836514,5.64226866,8.92186451,12,0,1
0.01,351,6.28013849,5.61803675,8.98230839,12,0,1
0.01,352,6.28133774,5.59338951,9.04204845,12,0,1
0.01,353,6.28192091,5.56810951,9.10115623,12,0,1
0.01,354,6.28193521,5.5424552,9.15954208,12,0,1
0.01,355,6.28134346,5.51622009,9.2172718,12,0,1
0.01,356,6.28020239,5.48973083,9.27423859,12,0,1
0.01,357,6.27842569,5.46247339,9.33060551,12,0,1
0.01,358,6.27610302,5.43497372,9.38620567,12,0,1
0.01,359,6.27320433,5.4070549,9.44109344,12,0,1
0.01,360,6.26978827,5.37908125,9.49516678,12,0,1
0.01,361,6.2657361,5.35028076,9.54864883,12,0,1
0.01,362,6.26113653,5.321208,9.60137939,12,0,1
0.01,363,6.25601625,5.29203081,9.65331745,12,0,1
0.01,364,6.25029373,5.26220036,9.70461273,12,0,1
0.01,365,6.24410629,5.23262167,9.75503159,12,0,1
0.01,366,6.2372508,5.20186472,9.80494213,12,0,1
0.01,367,6.23002005,5.17198896,9.85383511,12,0,1
0.01,368,6.22210503,5.14074755,9.90226078,12,0,1
0.01,369,6.21375942,5.10997391,9.94978809,12,0,1
0.01,370,6.20491219,5.07912302,9.99655437,12,0,1
0.01,371,6.19557953,5.04829693,10.0425491,12,0,1
0.01,372,6.1857276,5.01720715,10.0878372,12,0,1
0.01,373,6.17529964,4.98536396,10.1325226,12,0,1
0.01,374,6.16443777,4.95385027,10.1763935,12,0,1
0.01,375,6.15305138,4.92191839,10.2195988,12,0,1
0.01,376,6.14130688,4.89093256,10.2619133,12,0,1
0.01,377,6.12894058,4.85859108,10.3037376,12,0,1
0.01,378,6.11624336,4.82738686,10.3446684,12,0,1
0.01,379,6.10295677,4.79496002,10.3850842,12,0,1
0.01,380,6.08941793,4.76436186,10.424551,12,0,1
0.01,381,6.07519341,4.73151541,10.4636421,12,0,1
0.01,382,6.06070614,4.70033407,10.5018492,12,0,1
0.01,383,6.045753,4.66710186,10.5395279,13,0,1
0.01,384,6.03072548,4.62941456,10.5764561,13,0,1
0.01,385,6.01520395,4.59154892,10.6125898,13,0,1
0.01,386,5.99922419,4.5535984,10.6479073,13,0,1
0.01,387,5.98293209,4.51588726,10.6823559,13,0,1
0.01,388,5.96605253,4.4777565,10.7160721,13,0,1
0.01,389,5.94867325,4.43941975,10.7490101,13,0,1
0.01,390,5.93104362,4.40144444,10.7810946,13,0,1
0.01,391,5.91296625,4.36336565,10.8124046,13,0,1
0.01,392,5.89438057,4.32502842,10.8429575,13,0,1
0.01,393,5.87570429,4.28739119,10.8726778,13,0,1
0.01,394,5.8563838,4.24917316,10.901679,13,0,1
0.01,395,5.83683252,4.21130753,10.9298983,13,0,1
0.01,396,5.81680918,4.17323732,10.9573755,13,0,1
0.01,397,5.79641867,4.13519335,10.9841003,13,0,1
0.01,398,5.77580738,4.09748983,11.0100851,13,0,1
0.01,399,5.75490618,4.05996561,11.035347,13,0,1
0.01,400,5.73349237,4.02211428,11.0598688,13,0,1
0.01,401,5.71194601,3.98476458,11.0836954,13,0,1
0.01,402,5.68996525,3.94725227,11.1067934,13,0,1
0.01,403,5.66789293,3.91030002,11.12924,13,0,1
0.01,404,5.64516878,3.87267685,11.1509008,13,0,1
0.01,405,5.62236166,3.83562517,11.1719275,13,0,1
0.01,406,5.59938765,3.79895115,11.1923141,13,0,1
0.01,407,5.57615471,3.76243377,11.2120447,13,0,1
0.01,408,5.55258989,3.72591043,11.2310886,13,0,1
0.01,409,5.52876425,3.68950963,11.2494736,13,0,1
0.01,410,5.50473642,3.65336919,11.2672377,13,0,1
0.01,411,5.48048782,3.61742282,11.2843742,13,0,1
0.01,412,5.45599985,3.58161283,11.3008747,13,0,1
0.01,413,5.4313674,3.54616141,11.3168106,13,0,1
0.01,414,5.40648413,3.51079035,11.3321085,13,0,1
0.01,415,5.38144398,3.47572803,11.3468456,13,0,1
0.01,416,5.35620928,3.44085526,11.3609905,13,0,1
0.01,417,5.33074284,3.40605474,11.3745022,13,0,1
0.01,418,5.3052001,3.37173462,11.3875484,13,0,1
0.01,419,5.27943659,3.33746362,11.3999605,13,0,1
0.01,420,5.2535696,3.30358362,11.4118958,13,0,1
0.01,421,5.22757578,3.27000618,11.4233322,13,0,1
0.01,422,5.20139933,3.23651934,11.4341679,13,0,1
0.01,423,5.17513704,3.20343781,11.4445639,13,0,1
0.01,424,5.14872456,3.17047834,11.4543781,13,0,1
0.01,425,5.12222195,3.13791823,11.4637766,13,0,1
0.01,426,5.0956049,3.10556793,11.4726543,13,0,1
0.01,427,5.0688858,3.07341743,11.4810047,13,0,1
0.01,428,5.0420723,3.04167652,11.4889832,13,0,1
0.01,429,5.01517868,3.01010656,11.4964256,13,0,1
0.01,430,4.98819971,2.97885394,11.5034494,13,0,1
0.01,431,4.96116781,2.94783807,11.5099907,13,0,1
0.01,432,4.93405962,2.91712523,11.5161142,13,0,1
0.01,433,4.90687895,2.88671446,11.5218372,13,0,1
0.01,434,4.87965822,2.85657501,11.5271254,13,0,1
0.01,435,4.85234165,2.82673573,11.532033,13,0,1
0.01,436,4.82502604,2.79716563,11.5365124,13,0,1
0.01,437,4.79766846,2.76788974,11.5406046,13,0,1
0.01,438,4.77031612,2.73890424,11.5443029,13,0,1
0.01,439,4.74284124,2.71019578,11.5476532,13,0,1
0.01,440,4.71546507,2.68180132,11.5506096,13,0,1
0.01,441,4.68806553,2.6537044,11.553215,13,0,1
0.01,442,4.66057205,2.62586951,11.55548,13,0,1
0.01,443,4.63312054,2.59834385,11.5573959,13,0,1
0.01,444,4.60564518,2.57110047,11.558979,13,0,1
0.01,445,4.5783143,2.54421329,11.5602417,13,0,1
0.01,446,4.55089998,2.51757789,11.5611858,13,0,1
0.01,447,4.52347755,2.49122238,11.5618153,13,0,1
0.01,448,4.49605894,2.4651494,11.5621347,13,0,1
0.01,449,4.46855927,2.43930769,11.5621376,13,0,1
0.01,450,4.44119406,2.41381407,11.5618658,13,0,1
0.01,451,4.41407394,2.38873482,11.5613651,13,0,1
0.01,452,4.38673162,2.36379266,11.560523,13,0,1
0.01,453,4.3594203,2.33913207,11.5594082,13,0,1
0.01,454,4.33230639,2.31485105,11.5580769,13,0,1
0.01,455,4.30524397,2.29086018,11.5564919,13,0,1
0.01,456,4.27820921,2.2671392,11.5546503,13,0,1
0.01,457,4.25114918,2.24364972,11.5525389,13,0,1
