dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,converged
0.5,10,0.638953924,3.40472364,1.70792747,1.52455235,2.80624056,2.80232286,1.60437703,3.02930021,2.40819669,2.60988593,2.2452302,3.10207748,2.83403301,1.85563421,3.00489378,3.08966827,2.56671405,2.02541614,3.45982671,3.13564515,1.84824514,2.92198586,3.50349331,2.77499032,2.06438994,3.64587188,3.51976442,2.09308577,2.98225379,3.54123974,1.63701892,-0.235899925,1
0.5,11,0.639158964,3.40489912,1.70792842,1.5246594,2.80642653,2.80242205,1.60440969,3.02941132,2.40837789,2.6099236,2.24528813,3.1022172,2.83415246,1.85567498,3.00498247,3.08982277,2.56676793,2.02548003,3.45994854,3.13576031,1.84829235,2.92208052,3.50363231,2.7750411,2.0644598,3.64598846,3.51985478,2.09311628,2.98233366,3.54133964,1.63706446,-0.235786438,1
0.5,12,0.639363766,3.40507221,1.70792866,1.52477193,2.80661416,2.80252028,1.60443616,3.02952528,2.40855861,2.6099565,2.24534678,3.10235643,2.83427262,1.85570931,3.00507283,3.08997345,2.56681919,2.02554679,3.46007252,3.13587165,1.8483355,2.92217875,3.50377464,2.77508855,2.06452703,3.64610839,3.51994538,2.09314108,2.98241353,3.5414381,1.63710833,-0.23567152,1
0.5,13,0.639560938,3.40524793,1.70793319,1.52488303,2.80679727,2.8026197,1.60447168,3.02963758,2.40874052,2.60999227,2.24540591,3.10249257,2.83439326,1.85575128,3.00516272,3.09012556,2.56687403,2.02561545,3.46019506,3.1359849,1.84838104,2.92227459,3.50391293,2.77513885,2.06459856,3.6462245,3.52003574,2.09317112,2.98249435,3.5415349,1.63714743,-0.23555994,1
0.5,14,0.639766693,3.4054234,1.70793223,1.5249927,2.80698562,2.80271769,1.60450172,3.02974939,2.4089222,2.61002779,2.24546242,3.10263395,2.83451128,1.85578823,3.00525022,3.09027767,2.56692743,2.02567983,3.46031761,3.136096,1.84842873,2.92237329,3.50405407,2.77518606,2.06466842,3.64634466,3.5201273,2.09319758,2.98257208,3.54163289,1.63719392,-0.235444546,1
0.5,15,0.639965534,3.40559602,1.70793414,1.52510333,2.8071723,2.8028152,1.60452914,3.0298636,2.40910268,2.61006188,2.24552011,3.10277224,2.8346324,1.85582638,3.00534129,3.09042978,2.56697893,2.02574444,3.46043944,3.13620901,1.84847403,2.92247057,3.50419545,2.77523422,2.06473613,3.6464622,3.52021742,2.09322524,2.98265314,3.5417304,1.63723493,-0.235334873,1
0.5,16,0.640167952,3.40576792,1.70793557,1.52521515,2.80735683,2.80291295,1.60456443,3.0299778,2.40928626,2.61009526,2.24557829,3.10291147,2.83475161,1.85586524,3.00543022,3.09058285,2.56703186,2.02581048,3.46056199,3.13632393,1.84852028,2.92256737,3.50433517,2.77528334,2.06480551,3.6465776,3.52030802,2.09325457,2.9827323,3.54182625,1.63727999,-0.235216618,1
0.5,17,0.640371799,3.40594125,1.70793438,1.52532578,2.80754757,2.80300975,1.60458851,3.03009105,2.40946674,2.61012816,2.24563217,3.10304976,2.83487129,1.85590172,3.00552034,3.09073448,2.56708431,2.02587438,3.46068406,3.13643408,1.84856319,2.92266393,3.50447273,2.7753315,2.06487513,3.646698,3.52039719,2.09327984,2.9828136,3.54192638,1.63732052,-0.235106945,1
0.5,18,0.640573263,3.40611076,1.70793796,1.52543521,2.8077302,2.80310631,1.60462379,3.03020573,2.4096477,2.61016297,2.2456913,3.1031878,2.83499002,1.85593867,3.00560904,3.09088469,2.56713796,2.02594066,3.46080828,3.13654613,1.84860873,2.9227612,3.50461531,2.7753799,2.06494308,3.64681554,3.52048945,2.09330678,2.98289084,3.54202366,1.63736725,-0.234991074,1
0.5,19,0.640777826,3.4062891,1.70793033,1.5255456,2.80791378,2.80320549,1.60465002,3.03031826,2.40982747,2.61019754,2.24574995,3.10332799,2.83510995,1.85597634,3.00569987,3.0910368,2.56718898,2.0260067,3.46092987,3.13665891,1.84865308,2.92285895,3.50475454,2.7754271,2.06501102,3.64693356,3.52057791,2.09333515,2.98297358,3.5421226,1.63740659,-0.234879494,1
0.5,20,0.640975475,3.40646386,1.70793366,1.52565646,2.80809903,2.80330682,1.60468388,3.03043032,2.41000915,2.61023188,2.24580812,3.10346413,2.83522844,1.85601687,3.00578952,3.091187,2.56724262,2.02607632,3.4610548,3.13677144,1.84869647,2.92295599,3.50489521,2.77547741,2.06508207,3.64705229,3.52066898,2.09336066,2.98305225,3.54221869,1.63744879,-0.234766483,1
0.5,21,0.6411798,3.40663123,1.70793557,1.52576685,2.80828524,2.80340147,1.60471082,3.030545,2.41018772,2.61026502,2.2458663,3.10360384,2.83534884,1.85605192,3.00588036,3.09133911,2.56729293,2.02613854,3.4611752,3.13688159,1.84874296,2.92305398,3.50503397,2.77552462,2.06515098,3.64717221,3.52075863,2.09338689,2.98313165,3.54231739,1.63749409,-0.234651089,1
0.5,22,0.641380072,3.40680885,1.7079339,1.52587581,2.80847311,2.80350137,1.60474157,3.03065729,2.41037107,2.61030054,2.2459228,3.10374236,2.83546925,1.85608983,3.00596809,3.09149075,2.56734848,2.02620649,3.4612999,3.13699508,1.84878778,2.92315197,3.50517511,2.77557206,2.06522012,3.64728975,3.5208497,2.09341502,2.98321319,3.54241538,1.63753414,-0.234540939,1
0.5,23,0.64158535,3.40698242,1.70793843,1.52598643,2.80866098,2.80359793,1.60477328,3.03077102,2.41055298,2.61033487,2.24597955,3.10388279,2.83558869,1.85612893,3.00605774,3.09164572,2.56740022,2.02626777,3.46142006,3.13710999,1.84883475,2.92324591,3.50531554,2.77562284,2.06528854,3.6474061,3.52094054,2.09344482,2.98329067,3.5425148,1.63758063,-0.234426022,1
0.5,24,0.641789436,3.40715551,1.70793629,1.52609682,2.80884314,2.80369639,1.60480213,3.03088474,2.41073227,2.61036777,2.24603629,3.10401845,2.83570647,1.85616612,3.00614738,3.09179449,2.56745338,2.02633643,3.46154737,3.13722038,1.848876,2.92334533,3.50545692,2.77566934,2.06535625,3.64752626,3.52103043,2.09346938,2.98337221,3.54261255,1.63762355,-0.234312057,1
0.5,25,0.64198494,3.40733147,1.70793986,1.52620602,2.80903029,2.80379701,1.60483599,3.03099799,2.41091847,2.61040235,2.24609256,3.10415602,2.83582973,1.85620642,3.00623608,3.09194756,2.56750584,2.02640152,3.46166658,3.13733411,1.84892464,2.92344189,3.50559711,2.77571869,2.06542659,3.64764333,3.52112317,2.09349918,2.98345017,3.54270935,1.63766503,-0.234201431,1
0.5,26,0.642196894,3.40750265,1.70794082,1.52631783,2.80921984,2.80389261,1.60486507,3.03111076,2.41110039,2.61043763,2.2461493,3.10429859,2.83594775,1.85624361,3.00632524,3.092103,2.56755972,2.02646303,3.46178865,3.1374464,1.8489697,2.92353606,3.50573635,2.77576876,2.06549454,3.64776087,3.5212121,2.09352756,2.98352957,3.54280853,1.63771343,-0.234082699,1
0.5,27,0.642388821,3.40767431,1.70793819,1.52643156,2.80940485,2.80398846,1.60489416,3.03122711,2.41127849,2.61047006,2.24621058,3.10443735,2.83606625,1.85627794,3.00641584,3.0922513,2.56761146,2.02653146,3.46191263,3.1375587,1.84901237,2.92363501,3.50587559,2.77581644,2.06556439,3.6478796,3.52130246,2.09355164,2.98360968,3.54290342,1.63775086,-0.233973503,1
0.5,28,0.642593622,3.40784788,1.70794058,1.52654171,2.80958772,2.80408812,1.60492849,3.03133965,2.4114604,2.61050344,2.2462678,3.1045742,2.83618546,1.85631752,3.00650597,3.09240127,2.56766486,2.0266006,3.46203613,3.13766789,1.8490603,2.92373562,3.50601816,2.77586269,2.06563401,3.64799881,3.52139163,2.09357905,2.98369145,3.54300213,1.6377933,-0.233859062,1
0.5,29,0.642795086,3.40802145,1.70794344,1.52664948,2.80977821,2.80418396,1.60495281,3.03144979,2.41164017,2.61054015,2.24632311,3.10471463,2.83630681,1.85635543,3.00659561,3.09255695,2.56771684,2.02666211,3.46215868,3.13778353,1.8491025,2.9238286,3.5061574,2.77591372,2.06570125,3.64811659,3.52148342,2.09360766,2.98376942,3.54310274,1.6378386,-0.233748436,1
0.5,30,0.643003225,3.40819263,1.70794797,1.52676034,2.80996227,2.80428433,1.60498762,3.03156567,2.41182327,2.61057377,2.24638462,3.10485625,2.83642626,1.85639215,3.00668478,3.09270787,2.56776977,2.02672935,3.46228147,3.13789463,1.84914923,2.92392731,3.50629711,2.77596116,2.0657711,3.64823484,3.52157164,2.0936358,2.98385048,3.54320073,1.63788271,-0.233630657,1
0.5,31,0.643198252,3.40836859,1.70794082,1.52687097,2.81014872,2.80438185,1.6050148,3.03167963,2.41200638,2.61060619,2.24643755,3.10499239,2.83654761,1.8564291,3.00677252,3.09285927,2.56782413,2.02679396,3.46240354,3.13800788,1.84919286,2.92402315,3.50643587,2.77601027,2.06584024,3.64835286,3.52166367,2.09366179,2.98393011,3.54329729,1.63792396,-0.233521938,1
0.5,32,0.643401384,3.40854597,1.70794368,1.52697825,2.81033564,2.80448294,1.60504603,3.03179121,2.41218877,2.61064219,2.24649668,3.10513258,2.83666635,1.85646868,3.00686264,3.09301329,2.5678761,2.02685976,3.46252561,3.13812113,1.84924197,2.92412114,3.50657916,2.77605891,2.06590986,3.64847112,3.52175617,2.09369016,2.98400831,3.54339528,1.63796711,-0.233408928,1
0.5,33,0.643610716,3.40871191,1.70794606,1.5270946,2.81052208,2.8045764,1.60507369,3.03190517,2.41236639,2.6106751,2.24655414,3.10527086,2.83678484,1.85650396,3.00695205,3.09316158,2.56792903,2.02692366,3.46264672,3.13823152,1.84928536,2.92421794,3.50671625,2.77610683,2.06597733,3.6485889,3.52184319,2.09371591,2.98408985,3.54349208,1.63801217,-0.233288765,1
0.5,34,0.643804312,3.40888858,1.70794773,1.52720404,2.81070852,2.80467534,1.60510635,3.0320189,2.41254807,2.61070919,2.24661326,3.10540962,2.83690405,1.85654378,3.00704312,3.09331417,2.56798005,2.02699256,3.46277213,3.13834429,1.84932876,2.92431569,3.5068574,2.77615499,2.06604743,3.64870644,3.52193451,2.09374404,2.98416996,3.54359007,1.63805151,-0.233181,1
0.5,35,0.64400816,3.40905905,1.70794606,1.52731442,2.81089187,2.80477309,1.60513568,3.03213263,2.41272759,2.61074376,2.24667096,3.10554743,2.8370223,1.8565836,3.0071342,3.09346628,2.56803179,2.02705836,3.46289492,3.13845682,1.84937501,2.92441368,3.50699759,2.77620268,2.06611633,3.64882588,3.52202511,2.09377027,2.98424911,3.54368687,1.63809752,-0.233065605,1
0.5,36,0.644209146,3.40923071,1.70794725,1.52742624,2.8110795,2.80486846,1.60516548,3.03224683,2.41290975,2.61077666,2.24672794,3.10568762,2.83714318,1.85661554,3.00722337,3.09361792,2.56808472,2.02712274,3.46301818,3.13856912,1.84941602,2.92450905,3.50713706,2.77625227,2.06618428,3.64894438,3.52211523,2.09379601,2.98432875,3.54378533,1.63813853,-0.232953072,1
0.5,37,0.644416809,3.40940905,1.70794821,1.52753496,2.81126642,2.80496812,1.6051991,3.03236055,2.41309381,2.61081195,2.24678636,3.10582876,2.83726382,1.85665655,3.00731063,3.09377289,2.56813979,2.0271883,3.46314049,3.13868356,1.84946513,2.92460585,3.50727844,2.77630115,2.06625485,3.64906096,3.52220559,2.09382749,2.98440862,3.54388309,1.63818455,-0.232836246,1
0.5,38,0.644615412,3.40957975,1.70794868,1.52764606,2.81145048,2.80506611,1.60522842,3.03247237,2.41327453,2.61084533,2.24684143,3.10596466,2.83738327,1.85669422,3.00740099,3.0939219,2.56819224,2.02725434,3.46326399,3.13879347,1.84950852,2.92470407,3.50741863,2.77634859,2.0663228,3.64917898,3.52229691,2.09385324,2.98448849,3.54398108,1.63822651,-0.23272562,1
0.5,39,0.644816637,3.40975547,1.70795107,1.52775502,2.81163311,2.80516553,1.60526204,3.03258538,2.41345429,2.61088109,2.24690151,3.10610342,2.83750248,1.85673332,3.00749063,3.0940733,2.56824541,2.02732158,3.46338511,3.13890505,1.8495574,2.92480278,3.50755787,2.77639675,2.06639504,3.64929914,3.5223875,2.09388018,2.98456836,3.54407978,1.63826823,-0.23261261,1
0.5,40,0.645022392,3.40992641,1.70795155,1.5278666,2.81182051,2.80526209,1.60529065,3.03269911,2.41363478,2.61091471,2.24695849,3.10624218,2.83762169,1.85677171,3.007581,3.09422684,2.56829715,2.02738571,3.46350884,3.13901877,1.84960008,2.9248991,3.50769806,2.77644444,2.06646228,3.64941692,3.5224781,2.09390712,2.98464894,3.54417801,1.63831234,-0.232497215,1
0.5,41,0.64521575,3.41010261,1.70794988,1.52797723,2.81200743,2.80536175,1.60531974,3.03281164,2.41381669,2.61094952,2.24701738,3.10638094,2.83774137,1.85680747,3.00766993,3.09437776,2.56834984,2.02745175,3.46363115,3.13913131,1.8496449,2.92499661,3.50783801,2.77649379,2.06653142,3.6495347,3.52256823,2.09393454,2.98472929,3.54427481,1.63835073,-0.23238945,1
0.5,42,0.645422935,3.41027403,1.70795035,1.52808928,2.81219602,2.80545783,1.60534954,3.03292894,2.41399908,2.61098146,2.24707437,3.10652089,2.83786058,1.85684514,3.007761,3.09453011,2.56840062,2.0275178,3.46375513,3.13924384,1.84968877,2.92509317,3.50797939,2.77654171,2.06660056,3.64965415,3.52265668,2.09396076,2.98480797,3.54437232,1.63839769,-0.232272625,1
0.5,43,0.645628214,3.41044426,1.7079494,1.52820158,2.81237626,2.80555582,1.6053803,3.03304267,2.41417766,2.61101341,2.24713302,3.10665798,2.83797812,1.85688257,3.00785255,3.09468031,2.56845212,2.02758336,3.46387672,3.13935375,1.84973288,2.92519188,3.50811696,2.7765882,2.06667018,3.64977312,3.52274609,2.09398699,2.98489046,3.54447031,1.6384387,-0.23215723,1
0.5,44,0.645826578,3.41062307,1.70794916,1.52831125,2.81256604,2.80565548,1.60540771,3.03315258,2.41435981,2.61105061,2.24719095,3.10679674,2.838099,1.85692215,3.00794077,3.09483385,2.568506,2.02764916,3.46399927,3.13946819,1.84978032,2.92528868,3.5082593,2.77663803,2.06673813,3.64988852,3.52283764,2.09401679,2.98496962,3.54456687,1.63847923,-0.232046127,1
0.5,45,0.646027803,3.41079211,1.70795465,1.52842093,2.81275082,2.80575132,1.60544205,3.03326774,2.41454148,2.61108375,2.24724793,3.10693574,2.83821869,1.85695839,3.00802851,3.09498429,2.56856084,2.02771568,3.4641242,3.13958001,1.84982419,2.92538548,3.50839949,2.77668691,2.06680751,3.65000868,3.52292848,2.09404278,2.98504686,3.54466653,1.63852644,-0.231932163,1
0.5,46,0.646231174,3.4109664,1.70795465,1.52853203,2.81293917,2.80584908,1.60547328,3.03338122,2.41472363,2.61111879,2.24730468,3.10707426,2.83833838,1.85699916,3.00811958,3.09513807,2.5686121,2.02778101,3.46424556,3.13969278,1.84986973,2.9254818,3.50853872,2.77673554,2.06687665,3.65012455,3.52301812,2.09407258,2.98512888,3.54476309,1.63856912,-0.231817722,1
0.5,47,0.646435261,3.41114163,1.70795655,1.52864265,2.81313038,2.8059473,1.60549879,3.03349543,2.41490817,2.61115241,2.24736071,3.10721493,2.83846021,1.85703373,3.00820661,3.09529066,2.56866622,2.02784395,3.46436667,3.13980818,1.84991622,2.92557764,3.50867796,2.77678537,2.06694603,3.65024185,3.52310801,2.09410214,2.98520851,3.54486227,1.63861108,-0.231706142,1
0.5,48,0.646635532,3.41131735,1.70795536,1.52875042,2.81331205,2.80604839,1.60553265,3.03360796,2.41508889,2.61118722,2.24741912,3.10735321,2.83857942,1.85707211,3.00829649,3.09544134,2.56871939,2.02791214,3.46449065,3.13991976,1.84996057,2.92567515,3.50882006,2.7768333,2.06701446,3.65036154,3.52320099,2.09412766,2.98528719,3.5449605,1.63865495,-0.231593609,1
0.5,49,0.646838427,3.41148615,1.70795846,1.52886033,2.81349826,2.80614376,1.60556412,3.03372216,2.41526985,2.61122131,2.24747658,3.10749364,2.83869886,1.85710812,3.00838614,3.09559345,2.5687716,2.02797627,3.46461439,3.14003253,1.85000515,2.92577243,3.50896025,2.77688098,2.06708217,3.65047884,3.52329111,2.09415531,2.98536706,3.54505825,1.63869929,-0.231479645,1
0.5,50,0.64703989,3.41165924,1.70795822,1.52897334,2.81368256,2.80624223,1.60559225,3.03383589,2.41544914,2.61125469,2.24753666,3.10763121,2.83881736,1.85714817,3.00847745,3.09574556,2.56882215,2.02804136,3.46473432,3.14014244,1.85005188,2.92587066,3.50909805,2.77692938,2.06715369,3.65059662,3.5233798,2.0941813,2.98544908,3.54515457,1.63873887,-0.231365204,1
0.5,51,0.647240639,3.41183162,1.70795608,1.52908349,2.81386828,2.80633831,1.60562181,3.03394985,2.41562963,2.61128736,2.24759197,3.10776806,2.83893561,1.85718608,3.00856686,3.09589481,2.56887627,2.02810836,3.46485853,3.14025378,1.85009527,2.92596841,3.50923681,2.77697706,2.06722355,3.65071726,3.52347016,2.09420705,2.98552895,3.54525375,1.63878226,-0.231254578,1
0.5,52,0.647439718,3.41200781,1.70796204,1.52919364,2.81405449,2.80643773,1.60565615,3.03406239,2.41581225,2.61132216,2.2476511,3.10790682,2.83905578,1.85722566,3.00865602,3.09604931,2.56892872,2.0281744,3.46498203,3.14036751,1.85014033,2.92606544,3.50938129,2.7770257,2.06728911,3.65083313,3.52356243,2.09423661,2.98560762,3.54535103,1.63882637,-0.231141567,1
0.5,53,0.647641659,3.41217804,1.70795703,1.52930474,2.81423664,2.80653524,1.60568619,3.03417635,2.41599178,2.6113553,2.2477088,3.10804605,2.83917522,1.85726047,3.00874662,3.09619856,2.56898022,2.02823973,3.46510434,3.1404779,1.85018373,2.92616439,3.50951815,2.77707267,2.0673604,3.65095377,3.52365112,2.09426045,2.98568821,3.54544711,1.63886714,-0.231027603,1
0.5,54,0.647848368,3.41235375,1.70795798,1.52941918,2.81442714,2.80663109,1.60571408,3.03428864,2.41617155,2.61139154,2.24776912,3.10818839,2.83929396,1.8572979,3.00883675,3.09635258,2.56903291,2.02830601,3.4652276,3.14059305,1.85022879,2.92625904,3.50965834,2.77712297,2.06742954,3.65107036,3.52374077,2.09429002,2.98576832,3.54554558,1.63891006,-0.230911732,1
0.5,55,0.6480515,3.41252661,1.70796227,1.52952695,2.81461596,2.80673027,1.60574341,3.03440213,2.41635609,2.61142635,2.24782419,3.10832787,2.83941388,1.85733604,3.00892639,3.09650421,2.56908584,2.02837086,3.46535063,3.14070392,1.85027504,2.92635584,3.50979972,2.77717161,2.06749797,3.65118885,3.52383089,2.09431839,2.98584819,3.54564571,1.63895464,-0.230799198,1
0.5,56,0.648251772,3.41269541,1.7079618,1.52963543,2.81479549,2.80682683,1.60577536,3.03451681,2.41653299,2.61145949,2.24788284,3.10846615,2.83953047,1.85737348,3.00901842,3.09665442,2.56913686,2.02843738,3.46547508,3.14081526,1.85031843,2.92645502,3.50994062,2.77721786,2.06756449,3.65130806,3.52392197,2.09434414,2.98592806,3.54574442,1.63899851,-0.230687618,1
0.5,57,0.648453236,3.41286755,1.70796371,1.52974892,2.8149848,2.80692482,1.60580635,3.03462958,2.41671467,2.61149287,2.24793983,3.108603,2.83965158,1.85741043,3.00910711,3.09680557,2.56919026,2.02850556,3.46559954,3.1409266,1.85036206,2.92655182,3.51007986,2.77726698,2.06763506,3.65142632,3.5240128,2.09437108,2.98600721,3.54584122,1.63904166,-0.230572224,1
0.5,58,0.648654461,3.41304541,1.70796061,1.52985668,2.815171,2.80702257,1.60583377,3.03474212,2.41689634,2.6115284,2.24799681,3.10874367,2.83977294,1.85744691,3.00919437,3.09695768,2.56924415,2.02856684,3.46571779,3.14104033,1.85040951,2.92664862,3.51022077,2.77731586,2.06770253,3.65154362,3.52410245,2.09439945,2.9860878,3.54593945,1.63908434,-0.230463505,1
0.5,59,0.648856163,3.41321898,1.70796251,1.52996755,2.81535697,2.80712128,1.60586548,3.0348568,2.4170785,2.61156249,2.2480557,3.1088829,2.83989167,1.85748601,3.00928402,3.09711218,2.56929708,2.02863288,3.46584082,3.14115357,1.85045528,2.9267447,3.51036072,2.77736449,2.06777358,3.65166235,3.52419376,2.09442687,2.98616624,3.54603624,1.63912749,-0.23034811,1
0.5,60,0.649060011,3.41339302,1.70796442,1.53008223,2.81554437,2.80721951,1.60589576,3.03496981,2.4172616,2.61159515,2.24811196,3.10901976,2.84001017,1.85752463,3.00937319,3.09726119,2.56935,2.02870035,3.4659636,3.14126515,1.85050082,2.92684364,3.51050043,2.7774117,2.06784415,3.65178108,3.52428246,2.09445286,2.98624706,3.54613304,1.63916874,-0.230232239,1
0.5,61,0.649264574,3.41356611,1.7079649,1.53018951,2.815727,2.80731773,1.60593009,3.03508329,2.41744113,2.61163139,2.24817228,3.1091609,2.84013081,1.85756421,3.00946498,3.09741759,2.56940174,2.02876544,3.46608853,3.14137864,1.85054588,2.92693901,3.5106411,2.77746153,2.06791329,3.65189815,3.52437353,2.0944829,2.98632622,3.5462327,1.63921452,-0.230117798,1
0.5,62,0.64946413,3.41373777,1.70796633,1.53029776,2.81591558,2.80741429,1.60595632,3.03519726,2.41762257,2.61166382,2.2482264,3.10929823,2.84024954,1.8576014,3.00955462,3.09756827,2.56945372,2.0288291,3.46621084,3.14149094,1.85058951,2.92703581,3.51078105,2.77750993,2.06798077,3.65201783,3.52446461,2.09450865,2.98640537,3.54633141,1.63925767,-0.230008602,1
0.5,63,0.649665594,3.41391063,1.7079668,1.53041077,2.81609893,2.80751228,1.60598707,3.03531122,2.41780448,2.61169624,2.2482841,3.10943627,2.84036827,1.85763907,3.00964403,3.09771776,2.56950712,2.02889848,3.4663353,3.14160228,1.85063457,2.92713523,3.51092124,2.77755642,2.06805038,3.65213442,3.52455568,2.09453583,2.98648643,3.54642773,1.63929844,-0.229893208,1
0.5,64,0.649864197,3.41408443,1.70796347,1.53052235,2.81628466,2.8076098,1.60601878,3.03542614,2.41798377,2.61173034,2.24834347,3.10957384,2.84048843,1.85767674,3.00973415,3.0978694,2.5695591,2.02896333,3.46645689,3.14171338,1.85067844,2.92723227,3.51105976,2.77760625,2.06812096,3.65225554,3.52464461,2.0945611,2.98656702,3.54652452,1.63933921,-0.229782581,1
0.5,65,0.650068521,3.414258,1.70796704,1.53063154,2.81647325,2.80770612,1.6060493,3.03553843,2.41816711,2.61176586,2.24840045,3.10971642,2.84060979,1.85771179,3.00982285,3.09802294,2.5696125,2.02902675,3.46657872,3.14182758,1.8507247,2.92732668,3.51120067,2.77765608,2.06818724,3.65237045,3.52473497,2.09459162,2.98664665,3.54662371,1.63938451,-0.22966814,1
0.5,66,0.650272131,3.414433,1.70796704,1.53074026,2.8166585,2.80780721,1.60607958,3.03565049,2.41834903,2.61179972,2.24845576,3.10985231,2.84072757,1.85775232,3.00991297,3.09817457,2.56966543,2.02909446,3.46670389,3.14193964,1.85076785,2.92742443,3.51134086,2.777704,2.06825781,3.65249109,3.52482605,2.09461784,2.98672533,3.54672289,1.63942862,-0.229556084,1
0.5,67,0.650472641,3.41460562,1.70796895,1.53085423,2.8168447,2.80790496,1.60610843,3.03576374,2.41852999,2.61183381,2.24851489,3.1099906,2.84084725,1.85778975,3.01000142,3.09832549,2.56971812,2.02915931,3.46682358,3.14205194,1.85081506,2.92752266,3.5114789,2.77775097,2.06832838,3.65260839,3.52491379,2.09464598,2.98680878,3.54682088,1.63946748,-0.229442596,1
