dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,converged
0.5,10,2.53450584,3.38358569,3.77115536,2.65426159,2.34458709,3.28968787,3.45147395,2.51295781,2.73534083,3.45351267,2.97421312,2.58635139,3.16493511,3.21565866,2.72516513,2.93936491,3.22011709,2.92205572,2.8694334,3.13635111,3.05819964,2.91692209,3.07588863,3.12989807,3.01542854,3.06966066,3.15284371,3.07285023,3.01241255,2.97096419,2.73237777,2.28147554,1
0.5,11,2.5462451,3.39549375,3.78040433,2.66222548,2.35568881,3.30153751,3.46023369,2.52158833,2.74678516,3.46445608,2.98257971,2.59616041,3.17644596,3.2253232,2.73406386,2.95020294,3.23081541,2.93117523,2.87945032,3.14726543,3.06799269,2.92655325,3.08650398,3.14014769,3.02501869,3.07975602,3.16299629,3.08228016,3.0217905,2.98050666,2.74162316,2.29113984,1
0.5,12,2.55786228,3.40743589,3.78969359,2.67014885,2.36672974,3.31339288,3.46903133,2.53021073,2.75820589,3.47539711,2.99096203,2.60597825,3.18795443,3.23497272,2.74296474,2.96106434,3.24151468,2.94027138,2.88947082,3.15820718,3.07777548,2.93615746,3.09713125,3.15041971,3.03458929,3.08983231,3.17317152,3.09172368,3.03114653,2.99003887,2.75086403,2.30073214,1
0.5,13,2.56960583,3.4193275,3.79892492,2.67813325,2.37784719,3.32522726,3.47777605,2.53886032,2.76966143,3.4863224,2.99932408,2.61580443,3.19946456,3.2446208,2.75187063,2.97191501,3.25220299,2.94938326,2.89950037,3.1691246,3.08755708,2.94578981,3.10775328,3.16066217,3.04417229,3.09993243,3.18332219,3.1011467,3.04052734,2.99959016,2.76011348,2.31040525,1
0.5,14,2.58135033,3.43121099,3.80815053,2.68612742,2.38896918,3.33705235,3.48651457,2.54751992,2.7811203,3.49723887,3.00768518,2.62563944,3.2109735,3.2542603,2.76077986,2.98277187,3.26288795,2.95849228,2.9095335,3.18004227,3.0973351,2.95542431,3.11837697,3.1709013,3.05375433,3.11003447,3.19347191,3.11056566,3.04991007,3.00914502,2.76936555,2.32008076,1
0.5,15,2.5930953,3.44308519,3.81736827,2.69413257,2.40009809,3.3488698,3.49524593,2.55618882,2.79258347,3.50814533,3.01604462,2.63548422,3.22248316,3.26389122,2.76969337,2.99363542,3.27356768,2.96759701,2.91957331,3.19096136,3.10710573,2.9650588,3.12900496,3.18113708,3.06333232,3.12013912,3.20362091,3.11998224,3.05929446,3.01870394,2.77862024,2.32976151,1
0.5,16,2.60484028,3.45495105,3.82657909,2.70214605,2.41123152,3.36067963,3.50397301,2.56486821,2.80405021,3.51904249,3.02440286,2.64533854,3.2339921,3.27351475,2.77860904,3.00450468,3.28424311,2.97669888,2.9296174,3.20188165,3.11687279,2.97469473,3.13963628,3.19136977,3.07290792,3.13024378,3.21376991,3.12939668,3.06868029,3.02826524,2.7878778,2.33944631,1
0.5,17,2.61658812,3.46680808,3.83578205,2.7101717,2.42237258,3.37247992,3.51269197,2.57355857,2.81552362,3.52993011,3.03275824,2.65520239,3.24550128,3.28312945,2.78752828,3.01538062,3.29491377,2.98579764,2.9396677,3.21280146,3.12663293,2.98433208,3.15027142,3.20159793,3.08247995,3.14035273,3.22391796,3.13880706,3.07806754,3.03783083,2.79713678,2.34913516,1
0.5,18,2.62833524,3.47865701,3.84497952,2.71820688,2.43351769,3.38427162,3.5214057,2.58225822,2.82699919,3.5408082,3.04111338,2.66507483,3.25700903,3.29273605,2.796453,3.02626181,3.30557775,2.99489212,2.94972515,3.22372365,3.13638783,2.99396992,3.16090918,3.21182442,3.09204984,3.15046263,3.23406529,3.14821529,3.08745551,3.04739833,2.80639744,2.35882807,1
0.5,19,2.64008427,3.49049711,3.85416889,2.72625232,2.4446702,3.39605522,3.53011298,2.59096909,2.83847928,3.55167651,3.04946661,2.67495728,3.26851654,3.30233335,2.80537939,3.03714967,3.31623888,3.00398302,2.95978594,3.23464584,3.14613795,3.0036087,3.17154932,3.2220459,3.10161781,3.16057491,3.2442112,3.15761948,3.09684682,3.05697083,2.81566,2.36852384,1
0.5,20,2.65183306,3.50232863,3.86335182,2.73430848,2.45582795,3.40783072,3.53881383,2.59968829,2.84996319,3.56253552,3.05781841,2.68484831,3.28002334,3.31192374,2.81431007,3.04804349,3.32689428,3.01307178,2.96985388,3.24556923,3.15588188,3.01324844,3.18219376,3.23226452,3.11118126,3.17068911,3.25435638,3.16702104,3.10623884,3.06654763,2.82492638,2.37822437,1
0.5,21,2.66358376,3.51415229,3.8725276,2.74237394,2.46699047,3.41959667,3.54750896,2.60841894,2.86145115,3.57338524,3.06616926,2.6947484,3.29153013,3.32150555,2.82324457,3.05894327,3.33754563,3.02215624,2.97992563,3.25649261,3.165622,3.02289009,3.19284105,3.2424798,3.12074375,3.18080568,3.26450038,3.17641902,3.11563301,3.07612658,2.83419299,2.38792801,1
0.5,22,2.67533398,3.52596664,3.88169718,2.75044942,2.47815919,3.431355,3.55619955,2.61715865,2.87294197,3.5842247,3.07451963,2.70465827,3.30303478,3.33107901,2.83218312,3.06984901,3.34819174,3.03123856,2.99000406,3.26741719,3.17535615,3.03253365,3.20349121,3.25269055,3.13030243,3.19092417,3.2746439,3.18581438,3.12502813,3.08570957,2.84346271,2.39763641,1
0.5,23,2.68708491,3.53777218,3.89085937,2.75853586,2.48933339,3.44310498,3.56488323,2.62590885,2.88443756,3.59505558,3.08286881,2.71457696,3.31453967,3.34064412,2.84112501,3.08076024,3.35883236,3.04031706,3.00008845,3.2783432,3.18508482,3.04217672,3.21414423,3.26289845,3.13985848,3.20104456,3.28478742,3.19520807,3.13442659,3.09529567,2.85273433,2.40734816,1
0.5,24,2.69883704,3.54957056,3.90001607,2.76663136,2.50051141,3.45484638,3.57356262,2.63466954,2.89593577,3.60587549,3.09121728,2.72450566,3.32604265,3.35020161,2.85007215,3.09167886,3.3694675,3.04939079,3.01017809,3.28926945,3.19480801,3.05182123,3.22480059,3.27310371,3.14941239,3.21116686,3.29492927,3.2045989,3.14382505,3.10488462,2.86200833,2.41706467,1
0.5,25,2.71058941,3.56135964,3.90916586,2.77473736,2.51169634,3.46657944,3.5822351,2.64343905,2.90743876,3.61668777,3.0995636,2.73444152,3.33754539,3.3597517,2.85902238,3.10260129,3.38009691,3.0584631,3.02027416,3.30019617,3.20452595,3.06146765,3.23546028,3.28330374,3.15896368,3.22129202,3.30506968,3.21398497,3.15322709,3.11447859,2.87128305,2.42678285,1
0.5,26,2.72234344,3.57313871,3.9183085,2.78285527,2.52288675,3.47830272,3.59090281,2.65222073,2.9189446,3.62748861,3.10791016,2.74438787,3.34904575,3.36929297,2.86797762,3.11352992,3.39072275,3.06753278,3.03037405,3.31112218,3.21423912,3.07111669,3.24612308,3.29350066,3.16851282,3.23141861,3.31520939,3.22336984,3.16263103,3.12407422,2.88056016,2.43650746,1
0.5,27,2.73409748,3.58491182,3.92744565,2.79098082,2.53408122,3.49001861,3.59956527,2.66101027,2.9304533,3.63828087,3.11625576,2.75434256,3.36054659,3.37882638,2.87693524,3.12446499,3.40134335,3.07659864,3.04048157,3.32205081,3.22394633,3.08076477,3.25678825,3.30369353,3.17805815,3.2415483,3.32534933,3.23275018,3.17203498,3.13367414,2.88984013,2.44623446,1
0.5,28,2.74585199,3.59667492,3.93657684,2.79911804,2.54528093,3.50172472,3.60822248,2.66981149,2.94196558,3.64906359,3.12460232,2.76430726,3.37204456,3.38835168,2.88589835,3.13540411,3.41195774,3.08566332,3.05059433,3.33297729,3.23364758,3.09041619,3.26745749,3.31388307,3.1876018,3.25167918,3.33548594,3.24212909,3.18144321,3.14327788,2.89912057,2.45596433,1
0.5,29,2.75760698,3.60842967,3.94570136,2.80726528,2.55648589,3.51342297,3.61687517,2.67862248,2.9534812,3.65983582,3.13294649,2.77428102,3.3835423,3.39786911,2.89486599,3.14635062,3.42256641,3.0947237,3.06071305,3.34390497,3.24334359,3.10006905,3.2781291,3.32406735,3.19714284,3.26181412,3.34562349,3.25150394,3.19085169,3.15288496,2.90840411,2.46569991,1
0.5,30,2.76936293,3.62017632,3.95482063,2.8154223,2.56769514,3.52511239,3.62552166,2.68744254,2.96499944,3.67060041,3.14129114,2.7842629,3.39503884,3.4073801,2.90383673,3.15730143,3.43317103,3.10378122,3.07083654,3.3548336,3.25303555,3.1097219,3.2888031,3.33425045,3.20668173,3.27194929,3.3557601,3.26087689,3.20026183,3.16249299,2.91768885,2.47543883,1
0.5,31,2.78111887,3.63191438,3.96393204,2.82358861,2.57890987,3.53679419,3.63416386,2.69627309,2.97652149,3.68135476,3.14963531,2.79425383,3.40653372,3.41688108,2.91281223,3.16825867,3.44377041,3.11283612,3.08096576,3.36576176,3.26272225,3.11937881,3.29948068,3.34442711,3.21621823,3.28208828,3.36589384,3.27024531,3.20967579,3.17210817,2.92697525,2.4851799,1
0.5,32,2.79287553,3.64364386,3.97303987,2.83176732,2.59012938,3.54846621,3.64280176,2.70511413,2.98804522,3.69209766,3.15797901,2.80425525,3.4180274,3.42637491,2.92179251,3.17922211,3.45436335,3.12188768,3.09110165,3.37669039,3.27240181,3.12903595,3.31016111,3.35460091,3.22575164,3.29222965,3.3760283,3.27961159,3.21909046,3.18172479,2.9362638,2.49492621,1
0.5,33,2.8046329,3.65536451,3.98213959,2.8399539,2.60135412,3.56013083,3.65143347,2.71396399,2.99957323,3.70283365,3.16632318,2.81426334,3.42951822,3.43586278,2.93077874,3.19018912,3.46494961,3.13093686,3.10124445,3.38761997,3.28207684,3.13869429,3.32084513,3.36477089,3.2352829,3.30237198,3.38616133,3.28897667,3.22850752,3.19134474,2.94555426,2.50467587,1
0.5,34,2.8163898,3.66707635,3.99123478,2.84815145,2.61258197,3.57178521,3.66006184,2.72282529,3.01110411,3.7135601,3.17466545,2.82428002,3.44100904,3.44534206,2.93976665,3.20116186,3.47553325,3.13998437,3.11139035,3.3985486,3.29174709,3.14835501,3.33153105,3.37493706,3.24481153,3.31251693,3.39629364,3.29833841,3.23792768,3.20096803,2.95484567,2.51442885,1
0.5,35,2.82814884,3.67878127,4.00032425,2.85635805,2.62381458,3.58343172,3.66868591,2.73169637,3.02263618,3.72427511,3.18300962,2.83430815,3.45249796,3.45481277,2.94875979,3.21214056,3.48611021,3.14902925,3.12154341,3.40947652,3.30141068,3.15801716,3.34222174,3.38509989,3.25433922,3.32266474,3.40642405,3.3076961,3.24734926,3.21059513,2.96413898,2.52418518,1
0.5,36,2.83990717,3.69047666,4.00940752,2.86457634,2.63505268,3.59506845,3.67730379,2.74057746,3.03417301,3.73498201,3.1913538,2.84434414,3.4639833,3.46427584,2.95775938,3.22312498,3.49668026,3.15807056,3.13170433,3.42040634,3.31106853,3.16768098,3.35291433,3.39525771,3.26386261,3.33281517,3.41655397,3.31705141,3.25677204,3.22022533,2.97343445,2.53394556,1
0.5,37,2.85166669,3.70216393,4.01848459,2.87280321,2.64629483,3.6066978,3.68591809,2.74946761,3.04571056,3.7456789,3.19969749,2.85438824,3.4754684,3.47373247,2.96676183,3.23411322,3.50724626,3.16711044,3.14186764,3.43133497,3.32072401,3.17734718,3.36360812,3.40541124,3.27338576,3.34296799,3.42668176,3.3264029,3.26619744,3.22985911,2.98273134,2.54371047,1
0.5,38,2.86342549,3.71384263,4.02755833,2.88104129,2.65754056,3.61831784,3.6945281,2.75836825,3.05725121,3.75636601,3.20804214,2.86444235,3.48695159,3.48318005,2.97576928,3.24510789,3.51780653,3.17614746,3.15203905,3.44226265,3.33037138,3.18701506,3.37430692,3.4155612,3.28290606,3.35312271,3.43680835,3.33575296,3.27562714,3.23949623,2.99202943,2.553478,1
0.5,39,2.87518501,3.72551155,4.03662443,2.88929057,2.66879177,3.62992954,3.70313478,2.76727915,3.06879425,3.76704454,3.21638608,2.8745029,3.49843216,3.49262238,2.98478222,3.25610709,3.52836084,3.18518281,3.16221476,3.45319128,3.34001541,3.19668531,3.3850069,3.42570639,3.29242373,3.3632803,3.44693446,3.34509993,3.28505635,3.24913526,3.0013299,2.56325054,1
0.5,40,2.88694501,3.73717451,4.04568624,2.89754748,2.68004584,3.64153194,3.7117362,2.77620077,3.08034039,3.77771282,3.22473049,2.88457489,3.50991225,3.50205612,2.99379945,3.2671113,3.53890848,3.1942153,3.17239785,3.46411943,3.34965277,3.20635748,3.39571047,3.43584728,3.30193901,3.37344122,3.45705938,3.35444379,3.29449034,3.25878024,3.01063061,2.57302332,1
0.5,41,2.89870644,3.74882889,4.05474186,2.90581393,2.69130588,3.65312672,3.72033238,2.78513002,3.09188867,3.78837347,3.23307562,2.89465356,3.52138805,3.511482,3.00282097,3.27812076,3.5494523,3.20324612,3.18258619,3.47504735,3.3592844,3.21603036,3.40641713,3.44598627,3.31145287,3.38360333,3.46718216,3.36378431,3.30392528,3.26842713,3.0199337,2.58280182,1
0.5,42,2.91046643,3.76047325,4.06379223,2.9140923,2.70256853,3.66471195,3.72892666,2.79407072,3.10343862,3.79902267,3.24142218,2.90474248,3.53286314,3.52090073,3.01184797,3.28913546,3.55998969,3.21227407,3.19278002,3.48597431,3.36891222,3.22570753,3.41712666,3.45611858,3.32096434,3.39376879,3.47730541,3.37312269,3.31336117,3.27807665,3.0292387,2.59258413,1
0.5,43,2.92222786,3.77210951,4.07283831,2.92238045,2.71383548,3.67628813,3.73751593,2.80302167,3.11499119,3.80966282,3.24976802,2.91483927,3.54433656,3.53031206,3.02087975,3.30015469,3.57052135,3.22129965,3.20297956,3.49690104,3.37853456,3.23538589,3.42783809,3.46624804,3.33047438,3.40393686,3.48742533,3.38245821,3.32280111,3.28772974,3.03854537,2.6023705,1
0.5,44,2.93398905,3.78373718,4.08187866,2.93067813,2.72510648,3.68785572,3.74610209,2.81198192,3.12654543,3.82029462,3.25811577,2.9249444,3.55580664,3.53971672,3.02991676,3.31117892,3.58104634,3.23032427,3.21318603,3.50782752,3.38815069,3.24506569,3.43855238,3.47637272,3.33998203,3.41410732,3.49754429,3.39179111,3.3322444,3.29738665,3.0478518,2.61215925,1
0.5,45,2.94575191,3.79535699,4.09091282,2.93898606,2.73638201,3.69941449,3.75468349,2.82095242,3.13810205,3.8309164,3.26646328,2.93505812,3.56727409,3.54911375,3.03895807,3.32220817,3.59156561,3.23934627,3.22339869,3.51875424,3.39776134,3.25474715,3.44926953,3.48649359,3.34948826,3.42428017,3.50766277,3.40112114,3.34168863,3.30704594,3.05715966,2.62195253,1
0.5,46,2.95751381,3.80696821,4.09994364,2.94730425,2.74765992,3.71096468,3.76326251,2.8299334,3.14966059,3.84152842,3.27481127,2.94518113,3.57873964,3.55850315,3.04800558,3.33324289,3.60208011,3.24836588,3.23361492,3.52967882,3.40736866,3.26443338,3.45998883,3.49660921,3.35899162,3.43445516,3.51777935,3.4104495,3.35113668,3.31670761,3.06646967,2.63174915,1
0.5,47,2.96927643,3.81857157,4.10896873,2.95563173,2.75894332,3.72250605,3.7718358,2.83892274,3.16122103,3.85213184,3.2831614,2.95531178,3.59020329,3.56788635,3.05705738,3.34428072,3.61258745,3.25738502,3.24383998,3.54060388,3.41696835,3.27411938,3.47071242,3.50672102,3.36849403,3.44463396,3.52789474,3.41977262,3.36058617,3.32637548,3.07578206,2.64154887,1
0.5,48,2.98103905,3.83016682,4.11798954,2.96396852,2.77022862,3.73403907,3.78040767,2.84792233,3.17278266,3.86272573,3.29151154,2.96545076,3.60166407,3.5772624,3.06611395,3.35532427,3.62308979,3.26640081,3.25406885,3.55152869,3.42656469,3.28380775,3.48143649,3.51682854,3.37799358,3.45481443,3.53800917,3.42909431,3.37003851,3.33604479,3.08509421,2.65135121,1
0.5,49,2.99280119,3.84175205,4.12700462,2.97231603,2.78151798,3.74556279,3.78897572,2.85693192,3.18434668,3.87331033,3.29986334,2.97559786,3.61312222,3.58663082,3.07517576,3.36637163,3.63358665,3.27541542,3.26430416,3.56245136,3.43615532,3.29349995,3.49216461,3.52693272,3.38749218,3.46499729,3.54812098,3.43841386,3.379493,3.34571743,3.09440875,2.66115928,1
0.5,50,3.00456405,3.85333037,4.13601542,2.98067427,2.79281211,3.75707865,3.79753971,2.86595154,3.1959126,3.88388586,3.3082149,2.98575449,3.62457848,3.59599257,3.08424282,3.37742472,3.64407682,3.2844286,3.27454591,3.57337427,3.44573975,3.30319381,3.50289464,3.53703094,3.39698839,3.47518301,3.55823207,3.44773102,3.38895154,3.35539222,3.10372305,2.67096877,1
0.5,51,3.01632738,3.86490059,4.14502096,2.98904014,2.80410862,3.76858497,3.80610037,2.87498069,3.20748043,3.89445162,3.3165679,2.99591875,3.63603187,3.60534716,3.0933156,3.38848186,3.65456152,3.29343939,3.2847929,3.58429623,3.45532012,3.31288958,3.51362753,3.54712677,3.4064827,3.48537064,3.56834221,3.45704532,3.39841151,3.36507034,3.11304045,2.68078279,1
0.5,52,3.02809095,3.87646103,4.15402222,2.99741793,2.81540918,3.7800827,3.81465912,2.88401914,3.21904755,3.90500784,3.32492399,3.00609183,3.6474824,3.61469531,3.10239291,3.39954281,3.66503906,3.3024497,3.29504585,3.59521723,3.46489525,3.32258892,3.52436233,3.55721545,3.41597533,3.49556303,3.5784502,3.46635604,3.40787411,3.37475252,3.12235808,2.69060016,1
0.5,53,3.03985453,3.88801384,4.16301966,3.00580525,2.82671213,3.79157114,3.82321286,2.89306831,3.23061848,3.91555595,3.33327961,3.01627207,3.65892959,3.62403703,3.11147666,3.41060925,3.67551184,3.31145763,3.30530453,3.60613656,3.47446561,3.33228946,3.53509879,3.5673008,3.42546749,3.50575638,3.58855629,3.47566509,3.41733885,3.38443661,3.13167691,2.70042181,1
0.5,54,3.05161786,3.89955831,4.17201138,3.01420164,2.83801937,3.80305171,3.83176517,2.90212607,3.24219012,3.92609501,3.34163666,3.0264616,3.67037511,3.63337135,3.12056446,3.4216795,3.68597841,3.32046413,3.31556916,3.61705589,3.48403025,3.34199333,3.54584026,3.57738256,3.43495703,3.51595259,3.59865999,3.48497009,3.42680788,3.39412594,3.14099741,2.71024466,1
0.5,55,3.06338239,3.91109467,4.18099833,3.02260804,2.84932923,3.81452274,3.84031343,2.91119432,3.25376272,3.93662333,3.34999561,3.03665948,3.68181753,3.64269829,3.12965822,3.43275499,3.69643879,3.32946825,3.32584,3.62797499,3.4935894,3.3516984,3.55658197,3.58745956,3.44444466,3.52615261,3.60876465,3.49427366,3.43627834,3.40381622,3.15031791,2.72007298,1
0.5,56,3.0751462,3.92262292,4.18998194,3.03102398,2.86064291,3.82598543,3.84885931,2.92027116,3.26533675,3.94714427,3.35835695,3.04686499,3.69325566,3.65201855,3.13875771,3.44383383,3.70689225,3.33847237,3.33611679,3.63889146,3.50314283,3.36140752,3.5673275,3.59753132,3.45393085,3.53635406,3.61886549,3.50357437,3.44575214,3.4135108,3.15964055,2.72990394,1
0.5,57,3.08691096,3.93414259,4.19896078,3.03945017,2.87195849,3.83743858,3.85740209,2.92935944,3.27691221,3.95765448,3.36671877,3.05707884,3.70469141,3.66133308,3.14786267,3.45491695,3.71734095,3.34747529,3.34639931,3.6498065,3.51269245,3.37111926,3.57807446,3.60759926,3.46341658,3.54655886,3.62896538,3.5128727,3.45522881,3.42320681,3.16896343,2.73973894,1
0.5,58,3.09867358,3.94565296,4.20793581,3.04788756,2.88327861,3.84888363,3.86594152,2.93845677,3.28848934,3.96815681,3.37508059,3.0673008,3.71612573,3.67064047,3.15697241,3.46600533,3.72778273,3.35647464,3.35668778,3.66072226,3.52223635,3.38083267,3.58882403,3.61766243,3.47289991,3.55676651,3.63906336,3.52216721,3.46470833,3.43290806,3.17828822,2.74957585,1
0.5,59,3.11043882,3.95715642,4.21690655,3.05633259,2.89459991,3.86031961,3.87448025,2.94756389,3.30006623,3.97864914,3.38344717,3.07753038,3.72755527,3.67994094,3.16608787,3.47709656,3.73821831,3.36547565,3.36698198,3.67163539,3.53177595,3.3905499,3.599576,3.62772107,3.48238134,3.56697559,3.64915991,3.53146172,3.47419095,3.44260979,3.18761301,2.75941825,1
0.5,60,3.1222024,3.96865082,4.22587252,3.06478786,2.90592527,3.87174726,3.8830142,2.95667791,3.31164479,3.98913383,3.39181376,3.0877676,3.73898268,3.68923664,3.17520905,3.4881916,3.74864769,3.37447405,3.37728214,3.68254757,3.5413096,3.40026832,3.61032963,3.63777542,3.49186277,3.57718945,3.65925503,3.54075098,3.48367524,3.45231628,3.19694066,2.76926255,1
0.5,61,3.13396716,3.98013687,4.23483419,3.07325339,2.91725373,3.88316631,3.8915472,2.96580482,3.32322359,3.99960852,3.4001832,3.0980134,3.75040627,3.69852543,3.18433666,3.4992907,3.75907063,3.38347197,3.3875885,3.69345808,3.55083799,3.40999126,3.6210866,3.64782429,3.50134182,3.58740497,3.66934872,3.55003977,3.49316311,3.46202445,3.20626664,2.77911115,1
0.5,62,3.14573097,3.9916153,4.24379206,3.08172822,2.92858458,3.89457583,3.90007782,2.97494006,3.33480501,4.01007414,3.4085536,3.10826778,3.76182723,3.70780563,3.19346762,3.51039481,3.76948762,3.39246774,3.39790106,3.70436811,3.56036091,3.4197154,3.63184571,3.65786934,3.5108192,3.59762406,3.67944002,3.55932426,3.50265455,3.47173691,3.21559525,2.78896213,1
0.5,63,3.1574955,4.00308514,4.25274611,3.09021282,2.93991852,3.90597725,3.90860462,2.98408437,3.34638596,4.02053118,3.41692519,3.11852837,3.77324462,3.71708202,3.20260572,3.52150202,3.77989912,3.40146351,3.40821838,3.71527624,3.56988096,3.42944288,3.64260578,3.66790915,3.52029657,3.60784531,3.68952942,3.56860685,3.51214743,3.48145127,3.22492552,2.79881787,1
0.5,64,3.16926003,4.01454687,4.26169634,3.0987072,2.95125461,3.9173696,3.91713047,2.99323964,3.35796809,4.0309782,3.42529917,3.12879753,3.78465843,3.72635055,3.21174955,3.53261399,3.79030371,3.41045761,3.41854191,3.72618246,3.57939482,3.43917394,3.65336871,3.67794418,3.52977109,3.6180687,3.69961715,3.57788801,3.52164531,3.49116898,3.23425436,2.808676,1
0.5,65,3.18102384,4.0260005,4.27064323,3.10721159,2.96259379,3.92875385,3.92565393,3.00240183,3.36954975,4.04141808,3.43367648,3.13907433,3.79606962,3.73561382,3.22089863,3.54372811,3.80070233,3.41945148,3.42887115,3.73708773,3.58890414,3.44890785,3.66413331,3.68797493,3.53924513,3.62829542,3.70970297,3.58716631,3.53114462,3.5008893,3.24358606,2.81853771,1
0.5,66,3.19278812,4.03744507,4.27958536,3.11572528,2.97393489,3.94012785,3.93417525,3.01157594,3.38113308,4.05184746,3.44205546,3.14936042,3.807477,3.74486947,3.23005342,3.55484796,3.81109476,3.42844367,3.43920612,3.74799061,3.59840751,3.45864463,3.67490196,3.69800067,3.54871726,3.63852501,3.71978664,3.59644127,3.54064822,3.51061273,3.25291753,2.82840276,1
0.5,67,3.2045517,4.04888248,4.28852415,3.12424755,2.98527884,3.95149469,3.94269323,3.02075744,3.3927176,4.06226921,3.4504354,3.15965176,3.81888103,3.75412035,3.23921394,3.56597042,3.82148075,3.43743587,3.44954777,3.75889301,3.60790777,3.46838355,3.68567038,3.70802212,3.55818939,3.64875698,3.7298696,3.6057148,3.55015326,3.52033806,3.26225114,2.83827138,1
0.5,68,3.21631575,4.06031036,4.29745865,3.13278079,2.99662566,3.96285295,3.95121098,3.02994943,3.40430117,4.07268143,3.45881748,3.16995192,3.83028173,3.76336479,3.24838042,3.57709694,3.83186173,3.44642639,3.45989347,3.76979327,3.61740184,3.47812557,3.6964407,3.71803904,3.56766129,3.65899277,3.73994946,3.61498594,3.55966282,3.53006649,3.27158403,2.84814382,1
