tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,22,1.12511897,-3.9103353,-1.5560776,-0.969867587,-1.21792626,1.13181508,4.95335531,-3.16120911,2.18765068,4.61776829,4.97818613,-3.23734689,-0.0409895144,1.54648936,7.00854969,0.986259401,0.0178975463,3.29320836,5.61579847,2.44038558,1.87303495,3.55317903,4.36740875,3.55077505,2.88554263,2.49413371,1.70819628,1.11551344,1.11274672,1.54266489,2.69825292,4.23250818,18,0,1
0.01,23,1.07634842,-3.91941047,-1.53912377,-0.975251973,-1.21519208,1.15568757,4.93513393,-3.18765569,2.18280578,4.66930199,4.94200754,-3.28559852,-0.0123524163,1.5720526,7.02641153,0.964827359,0.0209368076,3.30759764,5.64152718,2.43444061,1.87319803,3.57018685,4.38831282,3.55537081,2.88364434,2.49452376,1.70962977,1.11963761,1.12093329,1.55674112,2.72251105,4.24525881,18,0,1
0.01,24,1.02719104,-3.92788053,-1.52248085,-0.980513752,-1.21246231,1.17974424,4.91635466,-3.21459532,2.17721462,4.72041988,4.90511608,-3.33359456,0.0160765089,1.5982163,7.04408169,0.942980766,0.0241471715,3.32203984,5.66723156,2.42834496,1.87338901,3.58728933,4.40922737,3.55976224,2.88167405,2.49499679,1.71108925,1.12372506,1.12913239,1.57091963,2.74690223,4.25761271,18,0,1
0.01,25,0.977688849,-3.93574047,-1.50617397,-0.985652924,-1.20975506,1.20385838,4.89715624,-3.24187779,2.17093205,4.77100945,4.86767292,-3.38117862,0.0441825874,1.62496853,7.06155491,0.92074585,0.0276342146,3.33665276,5.6928339,2.42196274,1.87363517,3.60453582,4.43019772,3.56396723,2.87959695,2.49547243,1.71254992,1.12782836,1.13738394,1.58520162,2.7714026,4.26954842,18,0,1
0.01,26,0.927925169,-3.94302726,-1.49018836,-0.99066174,-1.20704567,1.22815394,4.87739849,-3.26964474,2.16389656,4.82113504,4.8295722,-3.42847872,0.0720128119,1.6522361,7.07882929,0.898115158,0.0312265083,3.35125709,5.71846676,2.41544604,1.87379491,3.62178636,4.45127106,3.56807852,2.87734151,2.49590921,1.71413457,1.13203669,1.14566386,1.5995239,2.7959435,4.28105927,18,0,1
0.01,27,0.877879977,-3.94970012,-1.47456193,-0.995543003,-1.20435822,1.25252914,4.85719824,-3.29777598,2.15614057,4.87070799,4.79093981,-3.4753778,0.0995084345,1.68006706,7.09590769,0.875105381,0.0350345112,3.36596298,5.74401855,2.40877938,1.87404621,3.6391499,4.47231293,3.5719924,2.87506056,2.4964056,1.71570444,1.13623464,1.15399468,1.61395776,2.82059002,4.29213905,18,0,1
0.01,28,0.827543437,-3.95576739,-1.45926714,-1.00027883,-1.20165586,1.27708983,4.83642387,-3.3263936,2.14758587,4.91974497,4.75168562,-3.52191424,0.126721919,1.70859075,7.11277676,0.851516426,0.039116174,3.38081217,5.76954222,2.40179396,1.8742491,3.65661383,4.49348211,3.57573581,2.8725884,2.49689245,1.71735978,1.14049017,1.16236436,1.62847567,2.84532905,4.3027916,18,0,1
0.01,29,0.776963949,-3.96121836,-1.44434381,-1.00488269,-1.19896901,1.30168951,4.8152504,-3.35530853,2.13834524,4.96814299,4.71200562,-3.56798697,0.153487653,1.73751557,7.12946606,0.827633679,0.0433466844,3.39571404,5.79500818,2.39470243,1.87451863,3.67415404,4.51461554,3.57930398,2.87009096,2.49743056,1.71901178,1.14474607,1.17077887,1.64309514,2.87015939,4.31299591,18,0,1
0.01,30,0.72612679,-3.96607518,-1.42976606,-1.00935805,-1.19628441,1.32648194,4.79348516,-3.38472605,2.12829423,5.01604509,4.67174625,-3.61373186,0.179943115,1.76709187,7.14592648,0.803264558,0.0478368998,3.41075516,5.82041502,2.38735247,1.87478304,3.69177437,4.53582764,3.58275104,2.86747026,2.49791718,1.72068465,1.14908326,1.17928541,1.65783215,2.89508104,4.32274055,18,0,1
0.01,31,0.675050676,-3.97037268,-1.41551316,-1.01372349,-1.19362426,1.35138893,4.77120113,-3.41454411,2.11746907,5.06335211,4.63095427,-3.65910196,0.206016272,1.79719579,7.16218328,0.778456986,0.0525130779,3.42587161,5.84578228,2.37979436,1.87504184,3.70949602,4.55712748,3.58597517,2.86466336,2.49847245,1.72250628,1.15344584,1.18776047,1.67259085,2.920048,4.33205509,18,0,1
0.01,32,0.623739898,-3.9740665,-1.40166533,-1.01796007,-1.19097483,1.37637603,4.74845695,-3.44470906,2.10590339,5.11004543,4.58974981,-3.70403647,0.23166275,1.82780087,7.17822647,0.753257871,0.0574214086,3.44111562,5.87106657,2.3720367,1.87536085,3.72730398,4.57840395,3.58904481,2.86184597,2.4990437,1.72427654,1.15781641,1.1963222,1.68749285,2.94512367,4.34088373,18,0,1
0.01,33,0.572169483,-3.97719264,-1.38812888,-1.02208602,-1.18834555,1.40145028,4.72521877,-3.47524428,2.09357595,5.15613127,4.54812145,-3.74856997,0.256885022,1.85888696,7.1940403,0.727662206,0.0625222102,3.45645237,5.89629507,2.36407232,1.87569118,3.7452116,4.59974527,3.59191418,2.85888267,2.49965978,1.72614717,1.16220939,1.20487046,1.70243311,2.97025466,4.3492651,18,0,1
0.01,34,0.520427346,-3.97973013,-1.37497842,-1.02608156,-1.18571699,1.42669523,4.70140266,-3.5062325,2.08043838,5.20161295,4.50605583,-3.79270911,0.281685024,1.89046884,7.20961905,0.701627433,0.0678036883,3.47184944,5.92149353,2.35597467,1.8760339,3.76317382,4.62109995,3.59463692,2.85584402,2.50026894,1.72804058,1.16667652,1.21351254,1.71748877,2.99545169,4.35715342,18,0,1
0.01,35,0.4684681,-3.9816885,-1.36219168,-1.02995443,-1.18308675,1.45213389,4.67696905,-3.53771162,2.0664444,5.24651575,4.46354485,-3.83646083,0.306088895,1.9226898,7.22493696,0.675118983,0.0733840764,3.48743486,5.94656944,2.34758067,1.87643051,3.78128219,4.64250946,3.59712172,2.85268068,2.50095201,1.73001575,1.17115474,1.2221725,1.73262966,3.02073145,4.36457443,18,0,1
0.01,36,0.416287422,-3.9830718,-1.34977067,-1.03371787,-1.18049192,1.47757912,4.65211201,-3.56945658,2.05170441,5.29075527,4.42067909,-3.87979674,0.33002454,1.95533562,7.24001122,0.648172021,0.079144448,3.50310397,5.97162485,2.33898258,1.8768065,3.7994554,4.66398525,3.59946322,2.84940052,2.50161433,1.73200572,1.1756556,1.23086619,1.74785447,3.04607844,4.37150049,18,0,1
0.01,37,0.363936186,-3.98387504,-1.33770907,-1.03736186,-1.17789888,1.50318003,4.62668467,-3.60162592,2.03615499,5.33433104,4.37754488,-3.92266083,0.353440255,1.9884212,7.2548418,0.620874345,0.085146375,3.51891851,5.99655962,2.33019042,1.87726831,3.81774402,4.68544292,3.60157895,2.84606004,2.50235844,1.73405731,1.1801765,1.23958945,1.76316094,3.07148862,4.37794161,18,0,1
0.01,38,0.311364591,-3.98406672,-1.32603633,-1.04088795,-1.17532301,1.52889049,4.60070658,-3.63417387,2.01978087,5.37725735,4.33402395,-3.96514225,0.376413107,2.02197099,7.26942301,0.593093157,0.0912842751,3.53474712,6.02150583,2.32125854,1.8776499,3.83602524,4.70699978,3.60362768,2.84256601,2.50301218,1.73614597,1.18478513,1.24840188,1.77860618,3.0970099,4.38386965,18,0,1
0.01,39,0.258723229,-3.98375463,-1.31474292,-1.04428947,-1.17274225,1.55470109,4.57422256,-3.66706324,2.00260925,5.41950321,4.29025936,-4.00712442,0.398875803,2.05602312,7.28373241,0.564884543,0.0977406502,3.55081773,6.04629421,2.31198549,1.87815142,3.85453081,4.72857475,3.60534549,2.83898067,2.50381565,1.73832607,1.18938243,1.25719941,1.79407346,3.12251258,4.3893013,18,0,1
0.01,40,0.205893159,-3.98284149,-1.30381477,-1.04757833,-1.17017412,1.5806644,4.54713869,-3.70037675,1.98457181,5.46106577,4.24622822,-4.04867792,0.420845181,2.09056854,7.29775953,0.536203027,0.104422837,3.56700039,6.07101488,2.30253911,1.87866414,3.87307739,4.75015831,3.60694194,2.83534002,2.50459743,1.74049282,1.19401658,1.26607478,1.809672,3.14811492,4.39421892,18,0,1
0.01,41,0.152886897,-3.98134065,-1.29325831,-1.05075538,-1.1676147,1.60675848,4.51947737,-3.73407245,1.96569383,5.50192118,4.20198441,-4.08978319,0.442278802,2.1255219,7.31152153,0.507123291,0.111321896,3.58330584,6.09565115,2.29290771,1.87922597,3.89172649,4.77175665,3.60831356,2.8316009,2.50543952,1.74273145,1.19867957,1.2749871,1.82537377,3.17379951,4.39862061,18,0,1
0.01,42,0.0997685492,-3.97927999,-1.28309131,-1.05382156,-1.1650759,1.63295043,4.49126148,-3.76811743,1.94597161,5.5420804,4.15750837,-4.13045454,0.463182867,2.16090798,7.32501841,0.477643222,0.118452705,3.5997622,6.12016726,2.28305888,1.87986803,3.91050339,4.79335785,3.60946727,2.82778835,2.50631905,1.74499094,1.20337021,1.28396261,1.84118605,3.19953966,4.40248251,18,0,1
0.01,43,0.0465369821,-3.97667813,-1.27327752,-1.05678344,-1.1625514,1.65924788,4.46250296,-3.8025012,1.92540848,5.58148718,4.1128788,-4.17067146,0.483554125,2.19670606,7.33821106,0.447640508,0.125781059,3.61630702,6.14468718,2.27296162,1.88040161,3.92930007,4.8150897,3.61048818,2.82380152,2.5072062,1.74736166,1.20809042,1.29291666,1.85703254,3.22530937,4.40584993,18,0,1
0.01,44,-0.006843179,-3.97347546,-1.26383746,-1.05963337,-1.16002989,1.68574095,4.43305779,-3.83734012,1.90392208,5.62018919,4.06805372,-4.21045971,0.503384531,2.23297453,7.35111856,0.417210221,0.13338834,3.63304925,6.16904402,2.26265025,1.88107276,3.94825029,4.83678293,3.61127734,2.81977415,2.50811982,1.74973261,1.21287048,1.3019861,1.87303984,3.25117612,4.40865898,18,0,1
0.01,45,-0.0603618585,-3.97002745,-1.25479972,-1.06240594,-1.15749276,1.71227193,4.4031558,-3.87234855,1.881706,5.65816641,4.02278423,-4.25007248,0.522660673,2.2696538,7.36390209,0.386419863,0.141229257,3.64988208,6.19330263,2.25210619,1.88178003,3.96724319,4.85851002,3.61191773,2.81564856,2.50908446,1.75214005,1.21765292,1.31104589,1.8890624,3.27701044,4.41093016,19,0,1
0.01,46,-0.114107102,-3.96598434,-1.24613488,-1.06509066,-1.1549772,1.73895586,4.37260342,-3.90774822,1.85857844,5.69538498,3.97729683,-4.28938007,0.5413903,2.30674434,7.37641478,0.355210811,0.14925696,3.66680741,6.21747923,2.24142241,1.88257873,3.98634529,4.88016891,3.61230469,2.81154203,2.51017213,1.75451171,1.22238255,1.32017136,1.90526485,3.3030014,4.41263437,19,0,1
0.01,47,-0.167753696,-3.96139312,-1.23779249,-1.0676949,-1.15253878,1.76565492,4.34157658,-3.94339013,1.83461392,5.73178244,3.9318862,-4.32823753,0.559464157,2.34411001,7.38858509,0.323608875,0.157539934,3.68393803,6.24155664,2.23040867,1.88334548,4.00554228,4.90197802,3.61251354,2.80719304,2.51121306,1.75705898,1.2272594,1.32933021,1.92149079,3.32894921,4.41381216,19,0,1
0.01,48,-0.221535072,-3.95622277,-1.22980678,-1.0702039,-1.15011418,1.79252279,4.3098731,-3.97942686,1.80971408,5.76738977,3.88638091,-4.36671066,0.576960027,2.38183761,7.40043592,0.291593999,0.166021988,3.70118737,6.26555061,2.21915555,1.88411391,4.02482319,4.92385101,3.61252546,2.80272007,2.51227522,1.759655,1.23216879,1.33854473,1.93784487,3.35499001,4.41442776,19,0,1
0.01,49,-0.27532959,-3.95054817,-1.2221992,-1.07261729,-1.14771175,1.81944382,4.27767611,-4.01569605,1.78398228,5.80220175,3.84090447,-4.40473175,0.593821883,2.41992974,7.41197824,0.259198248,0.174809009,3.718683,6.289361,2.20767307,1.88505244,4.04428005,4.9456234,3.61223698,2.79828954,2.51350236,1.76223516,1.23700094,1.3477658,1.95428789,3.38105869,4.41448164,19,0,1
0.01,50,-0.329152018,-3.94434381,-1.21494675,-1.07493556,-1.14532387,1.84649217,4.24485683,-4.05227995,1.7573421,5.83618355,3.79542518,-4.44233894,0.610083163,2.45836091,7.4231987,0.226381183,0.18380715,3.73631382,6.3130722,2.19598579,1.8860265,4.0638175,4.96742201,3.61176205,2.79375458,2.51473451,1.76488507,1.24190569,1.35703909,1.97081697,3.40715265,4.41397524,19,0,1
0.01,51,-0.383042216,-3.93757415,-1.20803893,-1.07715952,-1.14294505,1.87372184,4.21134567,-4.08924294,1.72974443,5.86932993,3.7499671,-4.4795351,0.625739396,2.49714708,7.43405676,0.193052664,0.193023175,3.7540617,6.33673191,2.18406391,1.88693619,4.08338308,4.98933601,3.61115646,2.7890389,2.51591158,1.76761472,1.24691474,1.36639988,1.98747408,3.43331146,4.41288471,19,0,1
0.01,52,-0.436895937,-3.93025351,-1.20150959,-1.0792892,-1.14058638,1.90108466,4.17721415,-4.12652159,1.70121491,5.90160227,3.70464826,-4.51627254,0.640772879,2.53631401,7.44458199,0.159324259,0.20253095,3.77205181,6.36020184,2.171947,1.88801575,4.10309362,5.0111289,3.61030149,2.7843821,2.51718593,1.77030742,1.25191247,1.37583625,2.00427246,3.45952415,4.41121101,19,0,1
0.01,53,-0.490698606,-3.92249441,-1.19533145,-1.08133733,-1.13825786,1.92841697,4.14266443,-4.16387939,1.67192686,5.93302727,3.65946245,-4.55258656,0.655131578,2.57560182,7.45480442,0.125318855,0.212225333,3.79019308,6.38355494,2.15956187,1.88912666,4.12293005,5.03299141,3.60917568,2.7795682,2.51854801,1.7731297,1.25691891,1.38523829,2.02108192,3.48569036,4.40898037,19,0,1
0.01,54,-0.544598281,-3.91413188,-1.18949318,-1.08329034,-1.13593173,1.95602298,4.10726547,-4.2017045,1.64156628,5.96356726,3.61434531,-4.58851957,0.668900073,2.61527038,7.46465492,0.090795517,0.222133428,3.80846477,6.4068346,2.14696288,1.89022231,4.14280844,5.05490303,3.60791087,2.77465701,2.51988673,1.77598143,1.26199877,1.39474404,2.03806591,3.5119729,4.40614319,19,0,1
0.01,55,-0.609536827,-3.91449761,-1.18517184,-1.08520937,-1.1353339,1.95868778,4.10550928,-4.203197,1.63779485,6.00526619,3.55825233,-4.62649632,0.673573196,2.6282115,7.48398829,0.0786014274,0.224387959,3.82117105,6.43082666,2.13870096,1.89332914,4.16165066,5.07410049,3.6081183,2.77326322,2.52230477,1.77559972,1.2637372,1.40161455,2.05213094,3.53553367,4.39997101,19,0,1
0.01,56,-0.663382947,-3.90506625,-1.18000185,-1.08701456,-1.13302755,1.9863888,4.06943417,-4.24138832,1.60609853,6.034554,3.51298571,-4.66181135,0.686100423,2.66826606,7.49325991,0.0436171666,0.234746858,3.83981729,6.45381546,2.12559414,1.89462948,4.18182755,5.09599638,3.60633206,2.76823473,2.52380323,1.77851737,1.26880634,1.41114926,2.06924629,3.56180549,4.3959136,19,0,1
0.01,57,-0.717216611,-3.8950994,-1.17516971,-1.08872843,-1.13072717,2.01428199,4.03262329,-4.27991152,1.57338536,6.06291676,3.46787643,-4.69673109,0.698018372,2.70867515,7.50213051,0.00808330346,0.245315522,3.85858178,6.47675705,2.11232758,1.89590824,4.20201063,5.11788368,3.60440993,2.76317263,2.52531481,1.78143668,1.27390277,1.42075336,2.08650112,3.58813787,4.39124537,19,0,1
0.01,58,-0.770891786,-3.88467979,-1.17068708,-1.09035289,-1.12844026,2.04226327,3.99522233,-4.31861877,1.53977847,6.09037209,3.42302871,-4.73122501,0.709266841,2.74925303,7.51066303,-0.0277636722,0.25609675,3.87752938,6.49953413,2.09885359,1.89727378,4.22230577,5.13978338,3.6022656,2.75798488,2.52682948,1.78446209,1.27911651,1.43043745,2.10383892,3.61442518,4.38596964,19,0,1
0.01,59,-0.824581742,-3.87375236,-1.16652644,-1.09189773,-1.12616265,2.07040215,3.95713067,-4.35758638,1.50519693,6.11689949,3.37843657,-4.76530409,0.71987617,2.79012442,7.51879883,-0.0640701056,0.267150432,3.89670825,6.52215528,2.08508658,1.89870453,4.2427392,5.16169167,3.59985209,2.75274301,2.52844644,1.7875222,1.28431106,1.440148,2.12128353,3.64075351,4.38008881,19,0,1
0.01,60,-0.878174603,-3.86234498,-1.16271496,-1.09336054,-1.12390578,2.09860635,3.91846681,-4.39668751,1.46973717,6.14249802,3.33417082,-4.7989583,0.729811013,2.83114457,7.52657986,-0.100707531,0.278452814,3.91613245,6.54460335,2.07104802,1.90023875,4.26331139,5.18355274,3.59717798,2.74749136,2.53016376,1.7905966,1.28948426,1.44988918,2.13883781,3.66709757,4.37358332,19,0,1
0.01,61,-0.931661487,-3.85045552,-1.15923834,-1.09474075,-1.12166727,2.1269021,3.87919497,-4.43594217,1.43336523,6.16715574,3.29019952,-4.83221245,0.739095986,2.87232161,7.53399229,-0.137729675,0.289918482,3.9356699,6.56695938,2.05684161,1.90176797,4.28391933,5.20546913,3.59434533,2.74208617,2.53183842,1.79376411,1.29476559,1.45970464,2.15649533,3.69343591,4.36645699,19,0,1
0.01,62,-0.985055804,-3.83813119,-1.15607214,-1.09604549,-1.11943007,2.15534091,3.83925653,-4.47538328,1.39604199,6.19085217,3.24662399,-4.86503649,0.747710943,2.91370821,7.54101801,-0.175100923,0.301674485,3.95549965,6.58908272,2.0423522,1.90345204,4.30470753,5.22732496,3.59120607,2.73667145,2.53363895,1.79695952,1.30003023,1.46954787,2.1742394,3.71975708,4.35871363,19,0,1
0.01,63,-1.03835201,-3.82535791,-1.15324879,-1.09726572,-1.11719012,2.18391156,3.79864573,-4.51498032,1.35777724,6.21356726,3.20338655,-4.89744186,0.755694926,2.9552815,7.54766321,-0.212912425,0.313626617,3.97548795,6.61110115,2.02763486,1.90513587,4.32555246,5.24920416,3.58788252,2.73117828,2.53547668,1.80021966,1.30532825,1.47942102,2.19206691,3.7460649,4.35035324,19,0,1
0.01,64,-1.09158123,-3.81206393,-1.15074241,-1.09840465,-1.11495972,2.21264148,3.75730658,-4.55476999,1.31851077,6.23527718,3.1605463,-4.92946577,0.763030112,2.99706101,7.55388021,-0.251159638,0.325837553,3.99573088,6.63295126,2.01258492,1.90687823,4.34655476,5.27112865,3.58424902,2.72555423,2.53739929,1.8035816,1.31066608,1.48935151,2.21003127,3.77241945,4.34134388,19,0,1
