tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,naccept,nreject,converged
0.01,10,1.31149781,-3.4747107,-1.49879587,-0.878331304,-1.09357059,2.00204897,3.69259953,-4.18775082,1.44156516,4.63883781,4.45794964,-3.44693303,0.414970845,2.42530894,6.51542282,0.257572711,0.315754265,3.37516928,5.39458752,2.09032416,1.72489369,3.48514509,4.32429647,3.35626721,2.69430614,2.50992084,1.85385072,1.20122957,1.14886534,1.57723129,2.71697736,4.17852974,19,1,1
0.01,11,1.26582825,-3.4836688,-1.48186421,-0.882473946,-1.08889341,2.03446293,3.65338206,-4.22403193,1.41629899,4.67142391,4.42847919,-3.48635173,0.435474366,2.46224475,6.52540112,0.226296142,0.325140029,3.39474082,5.41687489,2.07993412,1.72629428,3.50385952,4.34587908,3.35879159,2.69206905,2.51254153,1.85708487,1.20554113,1.15728641,1.59209824,2.74221349,4.1918807,19,1,1
0.01,12,1.21975076,-3.49203968,-1.46521783,-0.886499226,-1.08420503,2.06702232,3.61340809,-4.26044989,1.3900491,4.7030797,4.39897871,-3.52542138,0.455539763,2.49952221,6.53499842,0.194633812,0.33473137,3.41448379,5.43906498,2.06928444,1.72771466,3.52267528,4.36752319,3.36113167,2.68971896,2.5151906,1.86035836,1.20986295,1.16574621,1.6070807,2.76758933,4.20482063,19,1,1
0.01,13,1.16233337,-3.51326871,-1.4502902,-0.89276427,-1.08416474,2.07843685,3.59769201,-4.27522182,1.37788069,4.74686527,4.36033535,-3.567029,0.47189486,2.51909804,6.5519557,0.176398903,0.336193889,3.42592072,5.46425867,2.06653833,1.72850704,3.53774405,4.38720608,3.36782265,2.6908257,2.5164578,1.85930681,1.21124899,1.17276013,1.62042475,2.79069495,4.2152915,19,0,1
0.01,14,1.11538017,-3.52076674,-1.43426311,-0.896637261,-1.07968748,2.11053157,3.55731297,-4.31134367,1.35031247,4.77727842,4.33034563,-3.60557961,0.491063923,2.55679846,6.56107092,0.144364849,0.345965266,3.44578147,5.48633289,2.0556221,1.72998679,3.55667734,4.40889788,3.36990142,2.68834209,2.51911259,1.86257207,1.21558225,1.18127537,1.63553476,2.81616068,4.22728157,19,0,1
0.01,15,1.06809926,-3.52771735,-1.41853666,-0.900399566,-1.07520902,2.14274549,3.51619864,-4.34756088,1.32176459,4.80673504,4.3003788,-3.64380455,0.50978142,2.59481096,6.56980848,0.111972302,0.355898827,3.46578026,5.50832176,2.04452658,1.73149657,3.57567334,4.43058968,3.37182355,2.6858108,2.52179337,1.86583769,1.21991658,1.18982434,1.6507324,2.84171104,4.23883009,19,0,1
0.01,16,1.02051759,-3.53408813,-1.40312111,-0.904045284,-1.07072365,2.17509055,3.4743526,-4.38386345,1.29223502,4.83521748,4.27050877,-3.68166208,0.52802664,2.63318324,6.57814169,0.0792486668,0.366093546,3.48603559,5.53010893,2.03317308,1.73315549,3.59484863,4.45225191,3.3734715,2.68322182,2.5245626,1.86914802,1.22426295,1.19841278,1.66602826,2.86735845,4.24993753,19,0,1
0.01,17,0.972603858,-3.53988576,-1.38799775,-0.907580972,-1.06622899,2.20758009,3.43174171,-4.42024469,1.2616961,4.86269379,4.2407136,-3.71917105,0.545823455,2.6719439,6.58602762,0.046030201,0.376496315,3.50646806,5.55182743,2.02155209,1.73476875,3.61407018,4.47399664,3.37498593,2.68051958,2.52733779,1.87250066,1.22862422,1.20702636,1.68141675,2.89310956,4.26060152,19,0,1
0.01,18,0.924449146,-3.54511571,-1.37321615,-0.910995603,-1.0617342,2.24018049,3.38839173,-4.45666742,1.23016798,4.88917542,4.21103525,-3.75633883,0.563140452,2.71102285,6.59350348,0.0124910707,0.387133658,3.5271492,5.57335615,2.00963783,1.73649073,3.63346243,4.49576092,3.37624073,2.67771363,2.5301702,1.87591624,1.23302519,1.21569192,1.6969012,2.91892719,4.27078533,19,0,1
0.01,19,0.876040816,-3.54977965,-1.35874963,-0.914296031,-1.05723166,2.27289748,3.3443172,-4.49310446,1.1976651,4.9146204,4.18154049,-3.79313016,0.57996577,2.75040579,6.60055065,-0.0213966984,0.397995085,3.54805493,5.59473038,1.99747467,1.73828065,3.65296698,4.51753473,3.3772881,2.67482781,2.53304386,1.8793776,1.23745978,1.22440326,1.7124778,2.94482064,4.28050375,19,0,1
0.01,20,0.827347755,-3.55386615,-1.34460223,-0.917484701,-1.05272448,2.30574012,3.29949188,-4.52955008,1.1641674,4.939013,4.15222836,-3.82956815,0.596310675,2.79009032,6.60717344,-0.0556616262,0.409043074,3.56914353,5.61598063,1.98510146,1.74011195,3.67254996,4.53932333,3.37816858,2.67187095,2.53593946,1.88286567,1.24191463,1.23315787,1.72815931,2.97081089,4.2897501,19,0,1
0.01,21,0.778410792,-3.5573988,-1.33077264,-0.920562267,-1.04820573,2.338727,3.25388193,-4.56600428,1.12964952,4.96233797,4.12310934,-3.86565566,0.612176776,2.83011746,6.6133275,-0.0903423876,0.420334995,3.59049678,5.63706255,1.97240615,1.742015,3.69229698,4.56114721,3.37877822,2.66880846,2.53891706,1.88642526,1.24638188,1.24193823,1.74392617,2.99687123,4.2985177,19,0,1
0.01,22,0.729228079,-3.56035256,-1.31727183,-0.923526466,-1.04368269,2.37182593,3.20752764,-4.60241318,1.09414768,4.98458052,4.09424019,-3.90138412,0.627542555,2.87039638,6.61904955,-0.1253407,0.431820691,3.61206675,5.6579895,1.95945406,1.74396729,3.71214104,4.58299351,3.37919807,2.66566277,2.54192472,1.89002359,1.25087905,1.25077128,1.75980544,3.02302265,4.30678988,19,0,1
0.01,23,0.679839015,-3.56275892,-1.30409634,-0.926379561,-1.0391469,2.40506864,3.16037965,-4.63878632,1.05762184,5.00571156,4.06562567,-3.93676662,0.64242512,2.91097736,6.62430763,-0.160708264,0.443514407,3.63386703,5.6787529,1.94626582,1.74599767,3.73209405,4.60482788,3.37941647,2.66246247,2.54496932,1.89365244,1.25540709,1.25964642,1.77576685,3.04922771,4.31457281,19,0,1
0.01,24,0.630206704,-3.56459713,-1.29125106,-0.929126382,-1.0346185,2.43836379,3.11256766,-4.67502403,1.02017164,5.02574062,4.03731918,-3.97177911,0.656790733,2.95177174,6.62913132,-0.196391478,0.455405831,3.65590739,5.69933844,1.93281662,1.74811614,3.7521832,4.62666512,3.37940192,2.65918708,2.54806995,1.89732003,1.25994074,1.26855588,1.7918334,3.07551837,4.32184839,19,0,1
0.01,25,0.580383718,-3.56585097,-1.27873862,-0.931758225,-1.03007102,2.47182894,3.06392312,-4.71120214,0.98167938,5.04461288,4.00934553,-4.00642824,0.670664549,2.99287248,6.63345194,-0.232470915,0.467536539,3.67823315,5.71973658,1.91903794,1.75030994,3.77244163,4.64853001,3.37909746,2.65581417,2.55126905,1.90105951,1.26448989,1.27751458,1.8080188,3.10189772,4.32861614,19,0,1
0.01,26,0.530376554,-3.56657553,-1.26655555,-0.934286892,-1.02552581,2.50536919,3.0145812,-4.74721861,0.942241371,5.06234455,3.98172235,-4.04071951,0.684028268,3.03416896,6.63732624,-0.26885584,0.479826659,3.70075631,5.73997879,1.90504897,1.75254476,3.79276204,4.67040968,3.37864375,2.65235305,2.55446076,1.90485096,1.26908839,1.28650212,1.82427227,3.12831497,4.33487272,19,0,1
0.01,27,0.480214119,-3.56673932,-1.25470722,-0.93670553,-1.0209707,2.53903174,2.96446252,-4.78308821,0.901806772,5.07889605,3.95447683,-4.0746603,0.696895123,3.07570791,6.64071941,-0.305577219,0.492316872,3.72354054,5.76003647,1.89080203,1.75487483,3.8132174,4.69225931,3.37794805,2.64885592,2.55772257,1.90866339,1.27370501,1.29555237,1.84063888,3.15479302,4.34060144,19,0,1
0.01,28,0.429813594,-3.56630993,-1.24318802,-0.939020097,-1.01640654,2.5728116,2.91357732,-4.81878376,0.860394955,5.09425354,3.9276557,-4.10823727,0.709252954,3.11746073,6.64362431,-0.342628747,0.505025208,3.74662662,5.77986765,1.87621057,1.75730765,3.83386087,4.71412802,3.37696624,2.64527726,2.56107378,1.91251957,1.27831018,1.30464292,1.85714197,3.18139005,4.34579897,19,0,1
0.01,29,0.379274309,-3.56538534,-1.23202121,-0.941248119,-1.0118314,2.60669684,2.86194324,-4.85425901,0.818013728,5.10842371,3.90124607,-4.14145851,0.721108973,3.15934515,6.64608049,-0.37997824,0.517892778,3.76992702,5.79954147,1.86138976,1.7597785,3.85458755,4.73600388,3.37579226,2.64161587,2.56446552,1.91644752,1.28295076,1.3137542,1.87370086,3.20799255,4.35046864,19,0,1
0.01,30,0.328556597,-3.56391096,-1.22120643,-0.943384826,-1.0072577,2.64065099,2.80959916,-4.88946962,0.774689674,5.12139511,3.87525797,-4.17433262,0.732465029,3.20139503,6.64805174,-0.417656511,0.530943096,3.79348207,5.81903553,1.84631193,1.76230609,3.87541437,4.75788355,3.37443662,2.63788748,2.56785727,1.92038774,1.28763688,1.32293558,1.89037454,3.23465085,4.35457897,19,0,1
0.01,31,0.277669162,-3.56186152,-1.21071112,-0.945420027,-1.00266135,2.67478299,2.75639319,-4.92447281,0.730340958,5.13308764,3.84980965,-4.20684385,0.743322134,3.24363685,6.64952898,-0.455600888,0.544198275,3.81734896,5.83826828,1.83095396,1.76498413,3.89643025,4.77971125,3.37277699,2.63412285,2.57136321,1.92437255,1.29231155,1.33215547,1.9071722,3.26139903,4.35814714,19,0,1
0.01,32,0.22667022,-3.55928421,-1.20054007,-0.947359025,-0.998068213,2.70896554,2.70250845,-4.95915031,0.68509388,5.14353943,3.82485986,-4.23901033,0.753678262,3.28601098,6.65051985,-0.493858069,0.557599902,3.84145832,5.85732174,1.81533766,1.76771188,3.91754985,4.80154371,3.37090349,2.63027787,2.57491231,1.92842162,1.29701829,1.34140134,1.92404413,3.28817391,4.36117077,19,0,1
0.01,33,0.175613523,-3.55615592,-1.19071794,-0.949195325,-0.993467987,2.74323797,2.64790487,-4.9934926,0.638934255,5.15270662,3.8004775,-4.27081251,0.763538241,3.32852316,6.6510005,-0.532432795,0.571163058,3.86584091,5.87618637,1.79941964,1.77048326,3.93878722,4.82339382,3.36881185,2.62636065,2.57850504,1.93251443,1.30175936,1.35071158,1.94103384,3.31499147,4.36362839,19,0,1
0.01,34,0.124422006,-3.55246711,-1.18121827,-0.950936735,-0.988867998,2.77759695,2.59255004,-5.02749014,0.591837764,5.16058636,3.77665544,-4.30228138,0.772907197,3.37117958,6.65097237,-0.571277022,0.584904909,3.89053726,5.8947897,1.78320086,1.77338147,3.96021271,4.84521818,3.36640549,2.62236929,2.58220077,1.93667161,1.30649126,1.36004221,1.95812953,3.34187579,4.36552191,19,0,1
0.01,35,0.0732155591,-3.54825997,-1.17205107,-0.95258075,-0.984261155,2.81203699,2.53648782,-5.06109476,0.543850839,5.16715717,3.75344872,-4.33339119,0.781786621,3.41395497,6.65044212,-0.610386074,0.598805249,3.91552472,5.91315651,1.76673841,1.77639282,3.98177528,4.86698914,3.36376619,2.61834288,2.58594465,1.94087827,1.31127846,1.36943364,1.97531688,3.36876607,4.36684895,19,0,1
0.01,36,0.0219114739,-3.54349494,-1.16320837,-0.954132199,-0.979646862,2.84657311,2.47968698,-5.09428883,0.494964421,5.17239189,3.73088288,-4.36414862,0.790185511,3.45684123,6.64938354,-0.649798989,0.612851202,3.94079447,5.93131399,1.74998057,1.77945054,4.00345469,4.88876486,3.36090517,2.61425924,2.58974266,1.94510818,1.31606579,1.37887573,1.99263453,3.39572453,4.36759663,19,0,1
0.01,37,-0.0294104461,-3.5381906,-1.15470159,-0.955588758,-0.97503376,2.88116097,2.42221189,-5.1270175,0.445236892,5.17629623,3.70897222,-4.39456415,0.798107445,3.49978161,6.64782381,-0.689465225,0.627022147,3.9663434,5.94925833,1.73295295,1.78258002,4.02526283,4.91051102,3.35779214,2.61012506,2.59362173,1.94939876,1.32086229,1.38834834,2.01005101,3.42271233,4.36776686,19,0,1
0.01,38,-0.0808034539,-3.5323298,-1.14650238,-0.956953943,-0.970408142,2.91587734,2.3639245,-5.15930605,0.394575626,5.1788106,3.68775415,-4.42464542,0.805568933,3.54283834,6.64572763,-0.72938782,0.641355038,3.99223399,5.96691322,1.71559286,1.78582799,4.04725838,4.93223572,3.35439706,2.60592318,2.59755611,1.95373476,1.3256973,1.39788949,2.02759719,3.44975352,4.36734438,19,0,1
0.01,39,-0.132168084,-3.52599072,-1.13862634,-0.958235085,-0.965791225,2.95059443,2.30507445,-5.1910305,0.343170434,5.18000174,3.66723251,-4.45437193,0.812559724,3.5859282,6.64312363,-0.769535542,0.655808389,4.01841688,5.98432589,1.69797254,1.78915727,4.06938457,4.95393085,3.35075092,2.60165024,2.60155773,1.95815635,1.3305583,1.40744126,2.04519939,3.47677135,4.36635351,19,0,1
0.01,40,-0.183527365,-3.51907659,-1.13107669,-0.959419787,-0.961164594,2.98541403,2.24546599,-5.22223282,0.290901929,5.17977524,3.64745688,-4.48376036,0.819107175,3.62908435,6.63998604,-0.809942126,0.670386314,4.04491234,6.00148296,1.68007636,1.79260015,4.09168482,4.97555685,3.34680843,2.59736705,2.60566664,1.96260762,1.33542359,1.41706812,2.06295824,3.50385022,4.36475134,19,0,1
0.01,41,-0.234903157,-3.51164389,-1.12383199,-0.960522354,-0.9565382,3.02029395,2.18517351,-5.25285816,0.237827852,5.17814827,3.62843156,-4.51281643,0.825213611,3.67229128,6.63630962,-0.850591719,0.685090959,4.07174492,6.01837111,1.66185474,1.79612339,4.11413383,4.99715614,3.34262371,2.59304476,2.60983658,1.96708393,1.34028375,1.4267236,2.08081865,3.53095508,4.36255884,19,0,1
0.01,42,-0.286182821,-3.50371194,-1.11690521,-0.961536765,-0.951909781,3.05521822,2.12423897,-5.28286028,0.183997348,5.17511797,3.61017847,-4.54153204,0.830889344,3.71552682,6.63210392,-0.891459107,0.699904501,4.09889746,6.0349865,1.64334333,1.79973745,4.13674021,5.01871538,3.33816338,2.58865666,2.61408138,1.97165275,1.34519613,1.43642867,2.09876966,3.55803919,4.35977173,19,0,1
0.01,43,-0.338204414,-3.49579573,-1.110376,-0.962458551,-0.947231114,3.09023285,2.0626049,-5.31206036,0.128893748,5.17131615,3.59169316,-4.56997824,0.835941494,3.75923491,6.62732792,-0.932356775,0.71476984,4.12593365,6.05166578,1.62450051,1.80351973,4.15930271,5.04037762,3.33362293,2.58424759,2.61830807,1.97612357,1.35011518,1.44617689,2.11681128,3.58524179,4.35633707,20,0,1
0.01,44,-0.390184879,-3.4873414,-1.10416675,-0.963297129,-0.942550778,3.1252811,2.00035334,-5.34055948,0.0730620846,5.16612005,3.5740304,-4.59807348,0.840530872,3.80292344,6.62203646,-0.973423421,0.72970885,4.15327215,6.06807089,1.60538077,1.80742002,4.18203211,5.06198025,3.32880425,2.57982349,2.62261271,1.98061848,1.35504913,1.45599222,2.13499284,3.61248136,4.3522687,20,0,1
0.01,45,-0.442176372,-3.478405,-1.09825563,-0.964056313,-0.937853813,3.16042757,1.93737888,-5.36835289,0.0164005123,5.15951204,3.55715656,-4.62581205,0.844655573,3.84670091,6.61615705,-1.01474547,0.744740844,4.1808939,6.08424139,1.58600748,1.81141627,4.20487976,5.08352757,3.32374239,2.57537651,2.6269815,1.98514771,1.35999966,1.46585333,2.15328431,3.63973975,4.34756613,20,0,1
0.01,46,-0.494070292,-3.46901822,-1.09266424,-0.964736521,-0.933163285,3.19557476,1.87386036,-5.39535809,-0.0409566201,5.15154934,3.54102731,-4.65321159,0.848314583,3.89053583,6.60969019,-1.0563221,0.759848058,4.20880842,6.10016394,1.56629884,1.81548035,4.2278676,5.10508633,3.31841183,2.57084155,2.63141227,1.98976326,1.36499453,1.47575831,2.17166758,3.66697621,4.34223747,20,0,1
0.01,47,-0.545633674,-3.45899153,-1.08727813,-0.965296447,-0.928476989,3.23077226,1.80971777,-5.42162132,-0.0988913998,5.14197445,3.52608681,-4.68022585,0.851560473,3.93442822,6.60255861,-1.0981698,0.775069177,4.23722315,6.11566114,1.54626656,1.81971288,4.25110102,5.1264987,3.312711,2.56633067,2.63598919,1.99444222,1.36996984,1.48568642,2.1901679,3.69422102,4.33630896,20,0,1
0.01,48,-0.596948445,-3.4484489,-1.08216822,-0.965756118,-0.923796356,3.26595497,1.74508226,-5.4470396,-0.157373995,5.13096523,3.51207995,-4.70687723,0.854377449,3.97833037,6.59481049,-1.14028275,0.790340543,4.26598692,6.13085985,1.52588284,1.82403636,4.27453518,5.14788389,3.30666566,2.56174803,2.64066553,1.99921632,1.37499464,1.49568641,2.20879745,3.72145271,4.32974815,20,0,1
0.01,49,-0.648255706,-3.43752193,-1.07735848,-0.96614337,-0.919102609,3.30117774,1.6798625,-5.47156954,-0.21657823,5.11863279,3.49879003,-4.73319483,0.856737018,4.02228212,6.58647299,-1.18257678,0.805645108,4.29498243,6.1458478,1.50519967,1.82842577,4.2980628,5.16928244,3.30040145,2.55709171,2.64537263,2.0040493,1.38006675,1.50573051,2.22751737,3.74867177,4.32254696,20,0,1
0.01,50,-0.699394822,-3.42606616,-1.07283664,-0.966441989,-0.914374411,3.33651829,1.6139214,-5.49523544,-0.276490062,5.10475159,3.48647094,-4.75915623,0.858692229,4.06627417,6.57751656,-1.22508109,0.821037769,4.32437515,6.16047573,1.48419964,1.83300042,4.3218112,5.19053793,3.29379272,2.55247951,2.65021205,2.0088973,1.38511813,1.51582873,2.24638152,3.77591062,4.31469536,20,0,1
0.01,51,-0.750340521,-3.41406393,-1.06856227,-0.966645956,-0.909575284,3.37207007,1.54715407,-5.51802301,-0.337133229,5.08921957,3.47523999,-4.78471851,0.86027056,4.11034441,6.56787395,-1.267856,0.836528778,4.35419321,6.17474174,1.46280956,1.83768713,4.34576082,5.21175861,3.28686404,2.54780054,2.65513349,2.01383805,1.39022291,1.52599072,2.26537466,3.80316043,4.30622005,20,0,1
0.01,52,-0.801183939,-3.40161014,-1.06456518,-0.966775775,-0.904750526,3.40773344,1.47966444,-5.53984165,-0.398502231,5.07218599,3.46491051,-4.80993652,0.861451447,4.154459,6.55758047,-1.3108387,0.852068901,4.38434887,6.18870115,1.44107425,1.84246826,4.36986256,5.23294115,3.27966142,2.54308248,2.66013002,2.01884341,1.39536262,1.53621078,2.28449082,3.83040714,4.29708719,20,0,1
0.01,53,-0.85193193,-3.38873529,-1.06084311,-0.966840029,-0.899911404,3.44345927,1.41154826,-5.56063604,-0.460519999,5.05369043,3.45543146,-4.83481884,0.862227976,4.19862032,6.54663134,-1.35406435,0.867650986,4.41485023,6.20235014,1.41898787,1.84736943,4.39415121,5.25405979,3.27213001,2.53834081,2.66523767,2.02390814,1.40050733,1.54647243,2.30372357,3.85764098,4.2872839,20,0,1
0.01,54,-0.902589977,-3.37543559,-1.05739403,-0.966840327,-0.895060956,3.47920322,1.34290564,-5.5803442,-0.523079515,5.03378296,3.44682097,-4.85936308,0.862615764,4.24272919,6.53508425,-1.39746654,0.883210599,4.4456172,6.2157383,1.39658892,1.852337,4.41858053,5.27517176,3.2643168,2.53352475,2.67040849,2.02905107,1.40567923,1.55676675,2.32305789,3.88486338,4.27682066,20,0,1
0.01,55,-0.95313108,-3.36173368,-1.05421507,-0.966778576,-0.890198469,3.51495457,1.27377141,-5.59892893,-0.58614558,5.01248169,3.4391017,-4.88356304,0.862618327,4.28678465,6.52297354,-1.44093323,0.898767352,4.4767046,6.22879267,1.37395489,1.857499,4.44319057,5.29610348,3.25622821,2.52881694,2.6756804,2.03414869,1.41082931,1.5671283,2.34253001,3.91206741,4.26566935,20,0,1
0.01,56,-1.00349653,-3.347646,-1.05129528,-0.966652691,-0.885313153,3.55076218,1.20406926,-5.61636925,-0.649764478,4.98973799,3.4322958,-4.90741539,0.862239361,4.33084393,6.51020718,-1.48456693,0.91434437,4.50815582,6.24149323,1.35094333,1.86277199,4.46797752,5.3170042,3.24784636,2.52405,2.68101573,2.03933072,1.41603756,1.57754695,2.36210322,3.93922067,4.25385714,20,0,1
0.01,57,-1.05372405,-3.33313775,-1.04864669,-0.966464996,-0.880420208,3.58655763,1.13393295,-5.63260794,-0.713806689,4.96561098,3.42636347,-4.93092775,0.861495018,4.37480927,6.4968667,-1.52832592,0.929850578,4.53983736,6.2539525,1.32772291,1.86813343,4.49287128,5.33780813,3.2392242,2.51930189,2.68641186,2.04452395,1.42126107,1.58803618,2.3818233,3.96636415,4.24134111,20,0,1
0.01,58,-1.07767653,-3.30947471,-1.0426079,-0.961555839,-0.864563644,3.63865185,1.04799211,-5.65048838,-0.775062025,4.91935587,3.45231533,-4.9438386,0.864434898,4.42669487,6.47406387,-1.57587814,0.948122621,4.57935143,6.26015806,1.29662967,1.8775965,4.52277327,5.35785246,3.22329664,2.51321292,2.69525719,2.0543263,1.4282099,1.59812188,2.40117764,3.99380898,4.23549032,19,1,1
0.01,59,-1.12761378,-3.29451752,-1.04041326,-0.961330295,-0.859758914,3.67349482,0.978555441,-5.66383171,-0.838496029,4.89361,3.4474802,-4.96693182,0.863117874,4.46955109,6.46017981,-1.61923218,0.963123083,4.61130047,6.27205896,1.27320468,1.88308513,4.54792404,5.37835455,3.21422076,2.50857997,2.70077419,2.05946136,1.43332791,1.60862744,2.42103744,4.02073145,4.22170591,19,1,1
0.01,60,-1.17723477,-3.27920938,-1.0384593,-0.961043775,-0.854947031,3.70830917,0.908783793,-5.67595196,-0.902206779,4.86649895,3.44352555,-4.98969126,0.861486375,4.5123105,6.44569206,-1.66272223,0.978075802,4.64358521,6.28361225,1.24942851,1.88865089,4.57325506,5.39880514,3.20483232,2.50389385,2.7063868,2.06470728,1.43848395,1.61915445,2.44095969,4.04754639,4.207304,19,1,1
0.01,61,-1.22662318,-3.26346207,-1.03674817,-0.960691333,-0.850116074,3.74312687,0.838613272,-5.68681431,-0.966199458,4.83799124,3.44052291,-5.01211405,0.859582365,4.55489063,6.43069983,-1.70623517,0.992932618,4.67615032,6.29483652,1.22541547,1.89433515,4.59875631,5.41911936,3.1951735,2.49923205,2.71205783,2.06996942,1.44367862,1.62978351,2.46105528,4.07433462,4.19219208,19,1,1
0.01,62,-1.27573586,-3.24732852,-1.03526151,-0.960276961,-0.845260262,3.77797604,0.768008292,-5.6963892,-1.03049874,4.80804062,3.43844867,-5.03418875,0.857394814,4.59742117,6.41505384,-1.74989712,1.0077517,4.70910263,6.30566168,1.20103049,1.90013194,4.62447166,5.43933821,3.18518186,2.49455166,2.71782732,2.0752964,1.44889224,1.64046133,2.48126364,4.10105038,4.17641354,19,1,1
0.01,63,-1.32457578,-3.23082089,-1.03400278,-0.959805429,-0.840400934,3.81277871,0.697110713,-5.70465088,-1.09497964,4.7767415,3.43726015,-5.05593681,0.854944408,4.63979101,6.39885759,-1.79362702,1.02246916,4.7423625,6.31614685,1.17637467,1.90604353,4.65037584,5.45939684,3.17488003,2.48992515,2.72371936,2.08065319,1.45408905,1.65116978,2.50157619,4.12768841,4.15997171,19,1,1
0.01,64,-1.37311459,-3.2139082,-1.03296041,-0.959268153,-0.835509717,3.84760165,0.625846267,-5.71155643,-1.15965152,4.74403715,3.4370575,-5.07732344,0.852268457,4.68201971,6.38212252,-1.8373605,1.03708386,4.77593803,6.32623529,1.15144336,1.91207957,4.67647743,5.47932768,3.16427994,2.48530197,2.7296927,2.08606219,1.45931685,1.66195309,2.52203751,4.15427446,4.14285088,19,1,1
