dt,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,converged
0.5,16,2.61368442,3.15963769,3.34172964,2.6112237,2.67590284,3.22217965,3.13459229,2.57072616,2.89105344,3.29679847,2.81937408,2.68039846,3.17098403,3.06818748,2.68374324,2.97468138,3.1827898,2.83617687,2.82776761,3.14097834,3.04685283,2.81150055,2.999964,3.15789223,2.92941618,2.86287689,3.07875419,3.02779484,2.77403784,2.83681536,2.90499926,2.59170794,1
0.5,17,2.61378837,3.1597333,3.34177494,2.61128783,2.67601085,3.22227216,3.13463688,2.57079768,2.89116359,3.2968781,2.81942225,2.68048596,3.17108583,3.06824493,2.68380404,2.97478127,3.18287635,2.83623028,2.827847,3.14107871,3.04692006,2.81156063,3.00005484,3.15797663,2.92947435,2.8629508,3.0788393,3.02785945,2.77410245,2.83689713,2.90507984,2.59179282,1
0.5,18,2.61389065,3.15982485,3.34182477,2.61135721,2.67611766,3.22236252,3.13468337,2.5708735,2.89126849,3.29694915,2.81947446,2.68057704,3.1711812,3.06830454,2.68387532,2.97487903,3.18295193,2.8362906,2.82793617,3.14117026,3.04698443,2.81163526,3.00014925,3.15805435,2.92953515,2.86302829,3.07892203,3.02792287,2.77416658,2.83697724,2.90516186,2.5918808,1
0.5,19,2.61399102,3.15991998,3.34187555,2.61142039,2.67622495,3.22245812,3.13472629,2.57094312,2.89138007,3.29702425,2.81951809,2.68066835,3.17128515,3.06836009,2.68393993,2.97498202,3.18303394,2.83634639,2.82802296,3.14126611,3.04704809,2.81170559,3.00024247,3.15812993,2.92959642,2.86310935,3.07900596,3.02798605,2.7742312,2.83705926,2.90524459,2.5919652,1
0.5,20,2.61408639,3.16001487,3.34192801,2.61148095,2.67633152,3.22255373,3.13477135,2.57101107,2.89148664,3.29710364,2.81956673,2.68075514,3.17138624,3.06841898,2.68400311,2.97508097,3.18311572,2.83640075,2.82810593,3.14136386,3.04711294,2.81176734,3.00033259,3.15821552,2.92965508,2.86318088,3.07909274,3.02805209,2.77428842,2.83714008,2.9053328,2.59204721,1
0.5,21,2.61418867,3.16010809,3.34197712,2.61154556,2.67643762,3.22264767,3.13481665,2.5710814,2.89159894,3.29718375,2.81960917,2.68083978,3.17149019,3.06847763,2.68406248,2.97518039,3.18320131,2.83645463,2.8281877,3.14146209,3.0471797,2.81183505,3.00042844,3.15829563,2.92971396,2.86326146,3.07917881,3.02811241,2.77435374,2.83722305,2.90541172,2.59213161,1
0.5,22,2.61428881,3.16020203,3.3420248,2.61161137,2.67654753,3.2227397,3.13485956,2.57115531,2.89170432,3.29725409,2.81966257,2.68093133,3.17158484,3.0685389,2.68413401,2.97527599,3.18328166,2.83651924,2.82827139,3.14155364,3.04725242,2.81190443,3.00051236,3.1583817,2.92978334,2.86332965,3.07926106,3.02818584,2.77441406,2.83729911,2.90549946,2.59221959,1
0.5,23,2.61439371,3.16029906,3.34207249,2.61167717,2.67665553,3.22283292,3.13490343,2.57122684,2.89181447,3.29733181,2.81970644,2.68102026,3.17168999,3.06859398,2.68419361,2.97537994,3.18336773,2.83657026,2.82835484,3.1416564,3.0473156,2.81196976,3.00061226,3.15845966,2.92983484,2.86341119,3.07934928,3.02824521,2.77447963,2.8373847,2.90557861,2.59230256,1
0.5,24,2.61448884,3.16039968,3.34212542,2.61173415,2.67676568,3.22293305,3.13494515,2.57129455,2.89192581,3.29741073,2.81975341,2.68110752,3.17179036,3.06865621,2.68425703,2.97547388,3.18345237,2.83663058,2.8284328,3.14174962,3.04738855,2.81203604,3.00069809,3.15854716,2.92990041,2.86348128,3.07943535,3.02831459,2.77453852,2.83746505,2.90566802,2.59238291,1
0.5,25,2.61459208,3.16049266,3.34217215,2.61180234,2.67687488,3.22302222,3.13498831,2.57137227,2.89203477,3.29748154,2.81980348,2.68120027,3.17189002,3.06871223,2.68432426,2.97557545,3.18353176,2.83668423,2.8285203,3.14184856,3.0474484,2.81210041,3.00079584,3.15862894,2.92995405,2.86355877,3.07952428,3.02837706,2.77459812,2.83754683,2.90575099,2.5924685,1
0.5,26,2.61469841,3.16058254,3.34221888,2.61187291,2.67697859,3.22311163,3.13503909,2.5714426,2.89213848,3.29756165,2.81985402,2.68128419,3.17198825,3.06877518,2.68439054,2.97567415,3.18361402,2.83674145,2.8286047,3.14194393,3.04751444,2.81217027,3.00088811,3.15870404,2.93001509,2.86363864,3.07960463,3.02843761,2.77466822,2.83762932,2.90582728,2.59255624,1
0.5,27,2.61479354,3.1606698,3.34227514,2.61193848,2.67708015,3.223207,3.13508701,2.57150888,2.89224482,3.29764104,2.81989932,2.68136978,3.17209148,3.06883359,2.68445182,2.97577453,3.18369699,2.83679485,2.82868743,3.14203906,3.04757857,2.8122375,3.00097942,3.15878534,2.93007779,2.86371326,3.07968616,3.02850699,2.77473354,2.83770323,2.90591121,2.59264851,1
0.5,28,2.61489725,3.16076803,3.34232044,2.61200023,2.67719054,3.22330141,3.13512874,2.57158113,2.89235687,3.29771614,2.81994486,2.6814611,3.17219281,3.06888795,2.68451452,2.97587585,3.18378091,2.83685207,2.82877278,3.14213681,3.04764557,2.81230664,3.00107265,3.15886474,2.93013811,2.86379313,3.07977271,3.02856827,2.77479601,2.83778811,2.9059937,2.59272933,1
0.5,29,2.61499906,3.16086507,3.3423667,2.6120646,2.67730188,3.22339416,3.13517165,2.57165456,2.89246321,3.29779172,2.81999755,2.68154764,3.17228889,3.06895256,2.6845839,2.97597075,3.18386126,2.83691239,2.82885742,3.1422317,3.04771066,2.81237364,3.00116682,3.15894604,2.93019366,2.86387014,3.07986212,3.02862906,2.77485538,2.83787441,2.90607715,2.5928092,1
0.5,30,2.61509681,3.16096163,3.34241939,2.61212707,2.67740989,3.22348857,3.1352129,2.57172585,2.89257574,3.29786563,2.82004261,2.68164015,3.17238998,3.06900787,2.68464875,2.97606921,3.18394423,2.83697224,2.82893586,3.14232516,3.04778719,2.81243873,3.00124812,3.15903425,2.93026257,2.86393547,3.07994318,3.02870536,2.77491808,2.83794999,2.90616536,2.59289575,1
0.5,31,2.61520505,3.16104937,3.34246445,2.61219883,2.67751408,3.2235775,3.13526416,2.57179713,2.89267993,3.29794645,2.8200922,2.68172336,3.17249322,3.06907034,2.68470812,2.97616935,3.18403053,2.83702397,2.82902098,3.14242649,3.04784918,2.81250763,3.00134873,3.15911126,2.93032026,2.86402106,3.08002734,3.0287621,2.77498794,2.83803368,2.90623832,2.59298325,1
0.5,32,2.61530137,3.16115284,3.34251213,2.61225557,2.67763066,3.22367477,3.1352973,2.57187152,2.89279628,3.29801679,2.82013631,2.68181896,3.17259383,3.06912422,2.68477631,2.9762702,3.18410969,2.83708286,2.82910657,3.14252067,3.04791498,2.8125751,3.00143909,3.15919495,2.93038082,2.86409259,3.0801146,3.02883124,2.7750442,2.83811355,2.90632892,2.59306335,1
0.5,33,2.61540318,3.16124249,3.34256339,2.61232424,2.67773438,3.22376728,3.13534832,2.57194209,2.89289951,3.2980957,2.82018876,2.68190432,3.17269087,3.06918621,2.68484259,2.976367,3.1841929,2.83714008,2.82918739,3.14261675,3.04798341,2.81263947,3.00152898,3.15927744,2.93043995,2.86416483,3.08019924,3.02889681,2.77510524,2.83819294,2.90641284,2.59315205,1
0.5,34,2.61550999,3.16133571,3.34261036,2.61239338,2.67783904,3.22385645,3.13539672,2.57201314,2.89300299,3.29817438,2.82023764,2.68198705,3.17279315,3.06924915,2.68490148,2.9764657,3.18428159,2.83719444,2.82926965,3.14271665,3.0480473,2.81270576,3.00162554,3.15935588,2.93049526,2.86424804,3.08028626,3.02895284,2.77517295,2.83828044,2.90648842,2.59323525,1
0.5,35,2.61560965,3.16142845,3.34265852,2.61245847,2.67794847,3.22394919,3.13543987,2.57208443,2.89311194,3.29824901,2.82028627,2.68207765,3.17289305,3.06930923,2.68496966,2.97656322,3.18436003,2.83725381,2.82935548,3.14281058,3.04811287,2.81277537,3.00171804,3.15943527,2.93055773,2.86432695,3.08036971,3.02901673,2.77523708,2.83836198,2.90657187,2.59332085,1
0.5,36,2.61571336,3.16153049,3.34270477,2.61251926,2.67806077,3.22404456,3.13547993,2.57215905,2.89322519,3.29832053,2.82033134,2.68217301,3.17299342,3.06935954,2.68503785,2.97667003,3.18443751,2.83730459,2.82944512,3.14291072,3.04817319,2.81284237,3.00181746,3.15951681,2.93061018,2.86440277,3.08045936,3.02907848,2.77529526,2.83844543,2.90665627,2.59340143,1
0.5,37,2.61581588,3.16161609,3.34275699,2.61259127,2.67816281,3.22413373,3.13553143,2.57223082,2.89332676,3.2984004,2.82038593,2.68225431,3.17309022,3.06942797,2.68510175,2.97675991,3.18452382,2.83736849,2.82952213,3.14300179,3.04824758,2.8129108,3.00189948,3.1595974,2.9306798,2.86447573,3.08053565,3.0291481,2.77536535,2.83852124,2.90673733,2.59349608,1
0.5,38,2.61591172,3.16171408,3.34280491,2.61265159,2.67827344,3.2242291,3.13557315,2.57230234,2.89343905,3.29847527,2.82042837,2.68234301,3.17319417,3.06948352,2.6851604,2.97686243,3.1846118,2.83741975,2.82960248,3.14310431,3.04831481,2.8129704,3.00199437,3.1596868,2.93073654,2.86454678,3.08062649,3.02921605,2.77542329,2.83860373,2.90682507,2.59357429,1
0.5,39,2.6160059,3.16180539,3.34286213,2.61271381,2.67837596,3.22432804,3.13562012,2.57236791,2.89354825,3.29855537,2.82047629,2.68243241,3.17329264,3.06954288,2.68523026,2.97695875,3.18468547,2.83748317,2.82969046,3.14318919,3.04838014,2.81304955,3.00208235,3.15976,2.93080282,2.86462402,3.0807054,3.02928495,2.77548742,2.83867836,2.90691137,2.59366441,1
0.5,40,2.61611295,3.1619029,3.342906,2.61277962,2.67848659,3.22441792,3.13566256,2.57244039,2.89365482,3.2986331,2.82052422,2.68251562,3.17339516,3.06960511,2.68529058,2.97705817,3.18477488,2.83753538,2.82976866,3.14329195,3.04844713,2.81311083,3.00217581,3.15984273,2.93085885,2.8646996,3.0807929,3.02934551,2.77554989,2.83876514,2.90699172,2.59374452,1
0.5,41,2.61621523,3.16199636,3.34295321,2.61284733,2.67859387,3.22450829,3.13570952,2.57251287,2.89375949,3.29870939,2.820575,2.68260241,3.17349505,3.06966662,2.68535137,2.97715497,3.18486333,2.83759284,2.82984853,3.14339232,3.0485177,2.81317282,3.0022707,3.15993118,2.93091559,2.86477613,3.08088422,3.02940941,2.77561092,2.83884859,2.90707493,2.59382915,1
0.5,42,2.61631823,3.16209078,3.34299946,2.61291051,2.67870259,3.22460294,3.13575196,2.57258296,2.89387155,3.29878736,2.82061934,2.6826911,3.17359734,3.06972218,2.68541574,2.97725868,3.18494391,2.83764505,2.82993603,3.14349055,3.04857731,2.81323934,3.00236535,3.16000772,2.9309752,2.86485839,3.08096838,3.02946901,2.77567744,2.83893299,2.90715361,2.5939126,1
0.5,43,2.61641669,3.16218567,3.34305191,2.61297607,2.67880964,3.22469759,3.13579702,2.57265377,2.89397979,3.29886365,2.82066679,2.68277884,3.17369819,3.06978321,2.6854794,2.97735572,3.18502951,2.83770275,2.83001518,3.14358926,3.04865146,2.81330466,3.00245404,3.16009569,2.93103671,2.86492729,3.08105636,3.0295403,2.77573395,2.83901048,2.90724206,2.59399748,1
0.5,44,2.61651254,3.16228223,3.34310484,2.61303473,2.67891693,3.22479439,3.13583803,2.57272482,2.89409256,3.29893708,2.82071114,2.68287301,3.17380166,3.06983614,2.68554378,2.97745943,3.18510938,2.83775377,2.83010149,3.14368701,3.04871392,2.81336951,3.00254822,3.1601758,2.93109274,2.86500239,3.08114171,3.02960372,2.77579403,2.83909178,2.90732884,2.59408045,1
0.5,45,2.61662436,3.16237187,3.3431468,2.61310983,2.6790247,3.22487998,3.13588667,2.57280016,2.8941958,3.29901314,2.82076359,2.68295956,3.17390013,3.06989646,2.68560648,2.9775579,3.18519592,2.83781147,2.83018327,3.14378428,3.04877901,2.81343818,3.00264502,3.16025615,2.9311533,2.86508298,3.0812242,3.02966452,2.77586412,2.83917212,2.90740228,2.59417248,1
0.5,46,2.61672521,3.16246319,3.34319639,2.61317611,2.67912984,3.22497392,3.13593554,2.57286978,2.89429951,3.29909158,2.82081461,2.68304372,3.17399883,3.06996012,2.68567276,2.97765422,3.18527651,2.8378706,2.8302691,3.14387941,3.04884434,2.81350565,3.00273585,3.16033506,2.93121266,2.86515975,3.08130741,3.02972651,2.77592897,2.83925462,2.90748286,2.59425688,1
0.5,47,2.61682367,3.16256118,3.34324622,2.61323619,2.67924023,3.22506809,3.13597536,2.57294416,2.8944118,3.29916477,2.82086349,2.68313551,3.17409563,3.07001781,2.68574142,2.97775078,3.18535566,2.83793116,2.83035374,3.1439724,3.04891205,2.81357741,3.00282955,3.16041708,2.93127465,2.86523604,3.08139396,3.02979302,2.77598929,2.83933663,2.90757036,2.59433889,1
0.5,48,2.61692142,3.16265297,3.34330106,2.6133008,2.67934322,3.22516513,3.13602328,2.57300973,2.89452171,3.29924631,2.82090569,2.68322301,3.1742022,3.07007241,2.68580127,2.97785687,3.18543911,2.83797979,2.83044076,3.1440742,3.04897261,2.81364012,3.00292397,3.1604979,2.9313302,2.86530972,3.08147931,3.0298605,2.776052,2.83941436,2.90765381,2.59442639,1
0.5,49,2.6170249,3.16274834,3.3433454,2.61336756,2.67945385,3.22525549,3.13606572,2.57308292,2.89462829,3.29932165,2.82095861,2.68330956,3.17429829,3.07013845,2.68587017,2.97794986,3.18552399,2.8380456,2.83051777,3.14416218,3.04904747,2.8137095,3.00300694,3.1605804,2.93139791,2.86538363,3.0815618,3.02992535,2.77611446,2.83949685,2.90773726,2.59451008,1
0.5,50,2.6171298,3.16284204,3.34339166,2.6134336,2.67956543,3.22534871,3.13610554,2.5731585,2.89474368,3.29939103,2.82100034,2.6834085,3.17440224,3.07018661,2.6859374,2.97805619,3.18559861,2.83809876,2.83061171,3.14426064,3.04910731,2.81378293,3.00310564,3.16065693,2.9314599,2.86546683,3.0816443,3.02998853,2.77618504,2.83957601,2.90781403,2.59459901,1
0.5,51,2.61723185,3.16293263,3.34344101,2.61350179,2.67967033,3.22543883,3.13615417,2.57323098,2.89484572,3.2994678,2.82105184,2.68349266,3.17449951,3.07024789,2.68600202,2.97815442,3.18568182,2.83815551,2.83069563,3.14435601,3.04917145,2.81385255,3.00319934,3.16073465,2.93151975,2.86554623,3.08172774,3.03005075,2.77624965,2.8396585,2.90789676,2.59468555,1
0.5,52,2.61732459,3.16303563,3.34349513,2.6135571,2.6797781,3.22553873,3.13619804,2.57329631,2.8949542,3.29954934,2.82110047,2.68357682,3.17459917,3.07031012,2.68606281,2.97824812,3.18576837,2.83821321,2.83076978,3.14445186,3.04924464,2.81391168,3.00328517,3.16082287,2.93157697,2.86561322,3.0818193,3.03011894,2.77630186,2.83974075,2.90798903,2.59476209,1
0.5,53,2.61742878,3.16312551,3.34354258,2.61362481,2.67988372,3.22563028,3.13624334,2.57336617,2.89506269,3.29962683,2.8211441,2.68366408,3.17470527,3.07036996,2.68612289,2.97834945,3.18585443,2.83826542,2.8308537,3.14455199,3.04930925,2.81397915,3.00338173,3.16090536,2.93163586,2.86569095,3.08190346,3.03018308,2.77636838,2.83982205,2.9080677,2.59484982,1
0.5,54,2.61752486,3.1632216,3.34359503,2.61368537,2.6799922,3.22572756,3.13628507,2.57343888,2.8951776,3.29970002,2.82119083,2.68375921,3.17480397,3.07042408,2.68619227,2.9784503,3.18593144,2.83832455,2.83094001,3.14464569,3.04937673,2.81404734,3.00346971,3.16098619,2.93170166,2.86576414,3.08198619,3.03025413,2.77642989,2.83989739,2.90815544,2.59493613,1
0.5,55,2.61762667,3.16331267,3.3436451,2.61375356,2.68009686,3.22581983,3.13633537,2.57350922,2.89528108,3.29978108,2.82124066,2.68384004,3.17490458,3.07048845,2.68625307,2.9785471,3.18601894,2.83837938,2.83102059,3.14474726,3.04944324,2.8141067,3.00356436,3.16107321,2.93175387,2.86583829,3.08207774,3.03031588,2.77648973,2.83998299,2.90823817,2.59502006,1
0.5,56,2.61773562,3.16341138,3.3436873,2.61382055,2.68021083,3.22590709,3.136374,2.57358742,2.89539123,3.29985046,2.82128811,2.68393254,3.17500472,3.07054305,2.68631697,2.9786489,3.18610358,2.83843398,2.83110356,3.14484596,3.04950976,2.81417441,3.00365949,3.16115379,2.93181276,2.86591721,3.08216262,3.03037596,2.77655411,2.84006739,2.90831733,2.59510398,1
0.5,57,2.61784172,3.16350269,3.34373164,2.61389065,2.68031979,3.22599745,3.1364212,2.57365704,2.89549518,3.29993129,2.82133842,2.68401456,3.17510557,3.07060838,2.68637824,2.97874427,3.1861887,2.83849072,2.83118439,3.14494133,3.04957485,2.81424284,3.00375152,3.16123033,2.93187404,2.86599803,3.08224511,3.03043628,2.77662349,2.84015203,2.90839386,2.59518743,1
0.5,58,2.617939,3.16359639,3.34378719,2.61395335,2.68042088,3.22609282,3.1364696,2.57372689,2.89560294,3.3000083,2.82138681,2.6841054,3.17520666,3.0706656,2.68644619,2.9788456,3.1862669,2.8385489,2.83127403,3.14503574,3.04963803,2.81431413,3.00384641,3.161309,2.9319334,2.86607575,3.08232951,3.03050184,2.77668476,2.84023023,2.90848041,2.59527612,1
0.5,59,2.61803365,3.16368937,3.3438406,2.6140151,2.68052483,3.22618985,3.1365149,2.57379341,2.89571118,3.3000865,2.82143211,2.68419123,3.17530727,3.07072592,2.68650889,2.97894406,3.18635416,2.83860421,2.83135009,3.14513254,3.04971099,2.81437778,3.00393319,3.16139627,2.9319973,2.8661449,3.08241463,3.03057408,2.77674603,2.84030747,2.9085691,2.59536266,1
0.5,60,2.61813855,3.16378474,3.34388542,2.6140821,2.68063855,3.2262795,3.13655591,2.57387304,2.89582205,3.30015635,2.82148075,2.68428516,3.17540669,3.07078123,2.68657589,2.97904468,3.18643308,2.83866191,2.83143854,3.14522839,3.04977393,2.81444812,3.00402784,3.1614747,2.93205667,2.86622238,3.08249927,3.03063631,2.77680755,2.84038854,2.90864944,2.59544611,1
0.5,61,2.61823869,3.16387987,3.34393501,2.61414576,2.68074536,3.22637391,3.13660145,2.57394052,2.89592934,3.30023646,2.82152796,2.6843698,3.1755085,3.07084084,2.68663573,2.97914386,3.18651819,2.83871388,2.83151984,3.14532924,3.04984021,2.81450939,3.00412083,3.16155839,2.93211365,2.86629748,3.08258629,3.03070092,2.77687073,2.8404727,2.90873456,2.59552979,1
0.5,62,2.61834264,3.16397524,3.34397936,2.61421132,2.68085694,3.22646618,3.13664269,2.57401586,2.89603996,3.30031109,2.82157993,2.68446112,3.1756053,3.07089996,2.68670583,2.97924113,3.18659735,2.83877563,2.83160591,3.1454215,3.04990697,2.81458187,3.00421214,3.16163611,2.93217659,2.86637831,3.08266878,3.03076172,2.77693844,2.84055591,2.90881205,2.59561205,1
0.5,63,2.61844325,3.16407061,3.34403181,2.6142745,2.68096113,3.22656178,3.13668919,2.57408404,2.8961482,3.30038857,2.82162285,2.68454838,3.17570901,3.07095814,2.68676782,2.97934222,3.18668151,2.83883071,2.83168912,3.14551806,3.0499711,2.81464982,3.00430703,3.16171741,2.93223619,2.86645508,3.08275414,3.03082609,2.7770009,2.84063673,2.90889621,2.5956986,1
0.5,64,2.61853862,3.16416144,3.34408379,2.61433864,2.68106818,3.22665739,3.13673234,2.57415342,2.89625955,3.30046535,2.82166767,2.68463898,3.1758132,3.07101393,2.68682861,2.97944427,3.1867671,2.83888388,2.83177185,3.14561915,3.05004096,2.814713,3.00439811,3.16180325,2.93229699,2.86652756,3.08283997,3.03089523,2.77706122,2.8407135,2.90898228,2.59578514,1
0.5,65,2.61864519,3.16425538,3.34413171,2.61440945,2.68117499,3.22674489,3.13678241,2.57422972,2.89636111,3.30054045,2.82172203,2.68472362,3.17590785,3.0710783,2.68689823,2.97954059,3.18684864,2.83894229,2.83185577,3.14571714,3.05010581,2.81477737,3.00449181,3.16188622,2.93235302,2.86660194,3.08292747,3.03095865,2.77712345,2.84079814,2.90906549,2.59587097,1
0.5,66,2.61874485,3.16435218,3.34418058,2.6144712,2.68128467,3.22684002,3.13682318,2.57430148,2.8964715,3.30061507,2.82177091,2.68481421,3.17600775,3.07113671,2.68696213,2.97963738,3.18693042,2.83900142,2.83193755,3.14580846,3.05017424,2.8148458,3.00457954,3.16196513,2.93241477,2.86667752,3.08301282,3.03102255,2.77718472,2.8408792,2.90914965,2.5959537,1
0.5,67,2.61884546,3.16443896,3.34423018,2.61453962,2.68138719,3.22693133,3.13687134,2.57437038,2.89657784,3.30069184,2.82181835,2.68490338,3.17610908,3.07119441,2.68702888,2.97973943,3.18701315,2.83905673,2.83202171,3.14590526,3.05024195,2.8149147,3.00467086,3.16204739,2.9324801,2.86675215,3.08309078,3.03109193,2.77725244,2.84095263,2.90923095,2.59604812,1
0.5,68,2.61896133,3.16453505,3.34426904,2.61461139,2.68150139,3.22701931,3.13691497,2.57444596,2.89668536,3.30076885,2.82186437,2.68498731,3.17621374,3.07125545,2.68708515,2.97983956,3.18710089,2.83910751,2.83210611,3.14600849,3.05029988,2.81498027,3.00477457,3.1621213,2.93252945,2.86684155,3.08317924,3.03114152,2.77732372,2.84104848,2.90930271,2.59612846,1
