tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,naccept,nreject,converged
0.01,22,4.77595091,4.51708412,-2.62048984,-2.5,4.77560234,3.62385011,4.95588636,-2.5,-2.62048984,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,23,4.77574396,4.51623678,-2.62012911,-2.5,4.77539301,3.62385011,4.95557499,-2.5,-2.62012911,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,24,4.7755332,4.51537275,-2.6197629,-2.5,4.77517939,3.62385011,4.95525789,-2.5,-2.6197629,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,25,4.7753129,4.51447725,-2.6193912,-2.5,4.77495623,3.62385011,4.95493126,-2.5,-2.6193912,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,26,4.77511692,4.51364326,-2.61901832,-2.5,4.77475739,3.62385011,4.95461559,-2.5,-2.61901832,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,27,4.77489328,4.5127306,-2.61863708,-2.5,4.77453136,3.62385011,4.95427942,-2.5,-2.61863708,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,28,4.77467585,4.51182842,-2.61825085,-2.5,4.77431107,3.62385011,4.95394325,-2.5,-2.61825085,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,29,4.77443504,4.51085663,-2.61785555,-2.5,4.7740674,3.62385011,4.95358896,-2.5,-2.61785555,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,30,4.77420759,4.50991535,-2.61745811,-2.5,4.77383757,3.62385011,4.95323801,-2.5,-2.61745811,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,31,4.77398443,4.5089798,-2.61705637,-2.5,4.77361155,3.62385011,4.95288658,-2.5,-2.61705637,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,32,4.77374029,4.50798035,-2.61664414,-2.5,4.77336407,3.62385011,4.95251703,-2.5,-2.61664414,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,33,4.7735033,4.50699472,-2.61622882,-2.5,4.77312422,3.62385011,4.95214748,-2.5,-2.61622882,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,34,4.77326775,4.50600767,-2.61580873,-2.5,4.7728858,3.62385011,4.9517746,-2.5,-2.61580873,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,35,4.77302933,4.50500488,-2.61538172,-2.5,4.77264452,3.62385011,4.95139551,-2.5,-2.61538172,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,36,4.77277327,4.50394678,-2.61494446,-2.5,4.77238512,3.62385011,4.95099926,-2.5,-2.61494446,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,37,4.77251959,4.50288773,-2.61450195,-2.5,4.77212811,3.62385011,4.95060015,-2.5,-2.61450195,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,38,4.77227497,4.50184917,-2.61405683,-2.5,4.77187967,3.62385011,4.95020199,-2.5,-2.61405683,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,39,4.77202129,4.50077534,-2.6136024,-2.5,4.77162266,3.62385011,4.94979191,-2.5,-2.6136024,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,40,4.77176094,4.49967766,-2.61313987,-2.5,4.77135944,3.62385011,4.94937325,-2.5,-2.61313987,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,41,4.77148914,4.49853802,-2.6126678,-2.5,4.77108383,3.62385011,4.94893932,-2.5,-2.6126678,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,42,4.77122307,4.49740887,-2.61219096,-2.5,4.77081442,3.62385011,4.9485054,-2.5,-2.61219096,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,43,4.77096939,4.49630451,-2.61171079,-2.5,4.77055693,3.62385011,4.94807243,-2.5,-2.61171079,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,44,4.7706809,4.49509478,-2.61121368,-2.5,4.7702651,3.62385011,4.94761086,-2.5,-2.61121368,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,45,4.77040291,4.49390697,-2.61071277,-2.5,4.76998377,3.62385011,4.94714975,-2.5,-2.61071277,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,46,4.77012491,4.49270821,-2.61020398,-2.5,4.769701,3.62385011,4.94668198,-2.5,-2.61020398,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,47,4.76984882,4.49150753,-2.60968924,-2.5,4.76942158,3.62385011,4.94620848,-2.5,-2.60968924,3.62385011,0,3.62385011,-2.5,-2.5,0,24,0
0.01,48,4.80053186,4.57686043,-2.61541367,-2.5,4.80025768,3.62385011,4.96525431,-2.5,-2.6154139,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,49,4.80036306,4.57619619,-2.61513662,-2.5,4.80008698,3.62385011,4.96502304,-2.5,-2.61513662,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,50,4.80017614,4.57548141,-2.61485434,-2.5,4.79989767,3.62385011,4.96478033,-2.5,-2.61485434,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,51,4.79997969,4.57473707,-2.61456871,-2.5,4.79969931,3.62385011,4.96452904,-2.5,-2.61456895,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,52,4.79977846,4.57397556,-2.61427832,-2.5,4.7994957,3.62385011,4.96427298,-2.5,-2.61427808,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,53,4.79957008,4.5731945,-2.61398339,-2.5,4.79928589,3.62385011,4.96401024,-2.5,-2.61398339,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,54,4.79937077,4.57243109,-2.61368585,-2.5,4.79908419,3.62385011,4.96375036,-2.5,-2.61368585,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,55,4.7991643,4.57164383,-2.61338305,-2.5,4.79887581,3.62385011,4.96348286,-2.5,-2.61338305,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,56,4.798944,4.57081699,-2.61307478,-2.5,4.79865313,3.62385011,4.96320486,-2.5,-2.61307478,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,57,4.79872036,4.56997442,-2.61276245,-2.5,4.79842663,3.62385011,4.9629221,-2.5,-2.61276245,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,58,4.79849958,4.569139,-2.61244559,-2.5,4.79820442,3.62385011,4.9626379,-2.5,-2.61244559,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,59,4.7982583,4.56823826,-2.61212158,-2.5,4.7979598,3.62385011,4.96233749,-2.5,-2.61212158,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,60,4.79802465,4.56735706,-2.61179447,-2.5,4.79772377,3.62385011,4.96203947,-2.5,-2.61179447,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,61,4.79777193,4.56641865,-2.61145997,-2.5,4.79746914,3.62385011,4.96172667,-2.5,-2.61145997,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,62,4.79751921,4.56547594,-2.61112046,-2.5,4.79721355,3.62385011,4.96140957,-2.5,-2.61112046,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,63,4.79726934,4.56453276,-2.61077571,-2.5,4.79696131,3.62385011,4.96109056,-2.5,-2.61077571,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,64,4.7969985,4.56352854,-2.61042356,-2.5,4.79668713,3.62385011,4.96075583,-2.5,-2.61042356,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,65,4.79673481,4.56253719,-2.61006618,-2.5,4.79642105,3.62385011,4.96041965,-2.5,-2.61006618,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,66,4.7964716,4.56154156,-2.60970378,-2.5,4.79615498,3.62385011,4.96008062,-2.5,-2.60970378,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,67,4.7961812,4.56046677,-2.60933089,-2.5,4.79586172,3.62385011,4.95972061,-2.5,-2.60933089,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,68,4.79590416,4.55942154,-2.60895443,-2.5,4.79558182,3.62385011,4.95936441,-2.5,-2.60895443,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,69,4.79561949,4.55834913,-2.60857081,-2.5,4.79529428,3.62385011,4.95899868,-2.5,-2.60857058,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,70,4.79532719,4.55724621,-2.60817909,-2.5,4.79499865,3.62385011,4.95862293,-2.5,-2.60817909,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,71,4.79504728,4.55617285,-2.60778356,-2.5,4.79471588,3.62385011,4.95825005,-2.5,-2.60778356,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,72,4.79474688,4.55503607,-2.60737753,-2.5,4.79441261,3.62385011,4.95785904,-2.5,-2.60737753,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,73,4.79444838,4.55389547,-2.60696507,-2.5,4.79411077,3.62385011,4.95746422,-2.5,-2.60696507,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,74,4.79413176,4.55269718,-2.60654211,-2.5,4.79379082,3.62385011,4.95705175,-2.5,-2.60654211,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,75,4.79382133,4.55150747,-2.60611296,-2.5,4.79347706,3.62385011,4.95663786,-2.5,-2.60611296,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,76,4.7934947,4.55026674,-2.60567355,-2.5,4.79314661,3.62385011,4.9562068,-2.5,-2.60567355,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,77,4.79318237,4.54905462,-2.6052289,-2.5,4.79283094,3.62385011,4.95577955,-2.5,-2.6052289,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,78,4.7928462,4.54776669,-2.60477114,-2.5,4.79249096,3.62385011,4.95532894,-2.5,-2.60477114,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,79,4.79251575,4.5464859,-2.6043067,-2.5,4.7921567,3.62385011,4.95487595,-2.5,-2.6043067,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,80,4.79217482,4.54516697,-2.60383153,-2.5,4.79181242,3.62385011,4.95441008,-2.5,-2.60383177,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,81,4.79183388,4.54383898,-2.60334778,-2.5,4.79146767,3.62385011,4.9539361,-2.5,-2.60334778,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,82,4.79148912,4.54248905,-2.60285473,-2.5,4.79111862,3.62385011,4.95345211,-2.5,-2.60285473,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,83,4.79113102,4.54108906,-2.60234833,-2.5,4.79075623,3.62385011,4.95295095,-2.5,-2.60234833,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,84,4.79078293,4.53970861,-2.60183668,-2.5,4.79040384,3.62385011,4.95244932,-2.5,-2.60183668,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,85,4.79041386,4.53825617,-2.60130835,-2.5,4.79003096,3.62385011,4.95192385,-2.5,-2.60130858,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,86,4.79005814,4.53683043,-2.600775,-2.5,4.78967047,3.62385011,4.9513998,-2.5,-2.600775,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,87,4.7896719,4.53530502,-2.60022163,-2.5,4.78927994,3.62385011,4.95084429,-2.5,-2.60022163,3.62385011,0,3.62385011,-2.5,-2.5,0,25,0
0.01,88,4.81761694,4.61303663,-2.60543513,-2.5,4.81736565,3.62385011,4.96818733,-2.5,-2.60543513,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,89,4.81738091,4.61219645,-2.60515308,-2.5,4.81712723,3.62385011,4.96792078,-2.5,-2.60515308,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,90,4.81711006,4.61125612,-2.60486412,-2.5,4.816854,3.62385011,4.96763277,-2.5,-2.60486412,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,91,4.81683826,4.61030865,-2.60456991,-2.5,4.81657934,3.62385011,4.96733999,-2.5,-2.60456991,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,92,4.81657362,4.60937786,-2.60427165,-2.5,4.81631279,3.62385011,4.96704817,-2.5,-2.60427165,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,93,4.81629038,4.60838842,-2.603966,-2.5,4.81602716,3.62385011,4.96674252,-2.5,-2.603966,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,94,4.81599855,4.60737324,-2.60365415,-2.5,4.81573296,3.62385011,4.9664278,-2.5,-2.60365415,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,95,4.81570864,4.60635567,-2.60333681,-2.5,4.81544018,3.62385011,4.96610975,-2.5,-2.60333681,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,96,4.81540442,4.60529566,-2.60301208,-2.5,4.81513357,3.62385011,4.96578026,-2.5,-2.60301208,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,97,4.81510353,4.60423708,-2.60268116,-2.5,4.81482983,3.62385011,4.96544743,-2.5,-2.60268116,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,98,4.81476831,4.60307837,-2.60234046,-2.5,4.81449127,3.62385011,4.96509027,-2.5,-2.60234046,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,99,4.81444359,4.60194111,-2.60199404,-2.5,4.81416368,3.62385011,4.96473408,-2.5,-2.60199356,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,100,4.81410551,4.60076189,-2.60163879,-2.5,4.81382275,3.62385011,4.96436596,-2.5,-2.60163903,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,101,4.81376076,4.59955597,-2.60127544,-2.5,4.81347513,3.62385011,4.96398687,-2.5,-2.60127544,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,102,4.81341505,4.59833956,-2.6009047,-2.5,4.81312609,3.62385011,4.9636035,-2.5,-2.60090446,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,103,4.81306124,4.59709167,-2.60052538,-2.5,4.81276894,3.62385011,4.96320772,-2.5,-2.60052538,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,104,4.81269836,4.59581232,-2.60013604,-2.5,4.81240273,3.62385011,4.96280146,-2.5,-2.60013604,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,105,4.81233215,4.59451485,-2.59973836,-2.5,4.81203318,3.62385011,4.96238708,-2.5,-2.59973836,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,106,4.81196976,4.59321833,-2.59933329,-2.5,4.81166697,3.62385011,4.96196747,-2.5,-2.59933352,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,107,4.81158733,4.591856,-2.59891558,-2.5,4.81128168,3.62385011,4.96152973,-2.5,-2.59891558,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,108,4.81119061,4.59044504,-2.59848642,-2.5,4.81088066,3.62385011,4.96107531,-2.5,-2.59848642,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,109,4.81079292,4.58902216,-2.59804749,-2.5,4.81047916,3.62385011,4.96061277,-2.5,-2.59804749,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,110,4.81039333,4.58758116,-2.59759855,-2.5,4.81007576,3.62385011,4.96014118,-2.5,-2.59759831,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,111,4.80997705,4.58608389,-2.59713554,-2.5,4.80965567,3.62385011,4.95965052,-2.5,-2.59713554,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,112,4.80956554,4.58458757,-2.59666395,-2.5,4.80924034,3.62385011,4.95915461,-2.5,-2.59666395,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,113,4.80914974,4.58306646,-2.59618044,-2.5,4.80881977,3.62385011,4.95864677,-2.5,-2.59618044,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,114,4.80872631,4.58151245,-2.59568453,-2.5,4.80839252,3.62385011,4.95812511,-2.5,-2.59568453,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,115,4.80829668,4.5799284,-2.59517574,-2.5,4.80795813,3.62385011,4.9575901,-2.5,-2.59517574,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,116,4.80784893,4.57827663,-2.59464979,-2.5,4.80750561,3.62385011,4.95703125,-2.5,-2.59464979,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,117,4.80740309,4.57661772,-2.59411287,-2.5,4.80705547,3.62385011,4.95646429,-2.5,-2.59411287,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,118,4.80694294,4.57490444,-2.59355903,-2.5,4.80659056,3.62385011,4.95587683,-2.5,-2.59355903,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,119,4.80648947,4.57319355,-2.59299493,-2.5,4.80613232,3.62385011,4.95528173,-2.5,-2.59299493,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,120,4.80602169,4.57142639,-2.59241271,-2.5,4.80565929,3.62385011,4.95466566,-2.5,-2.59241271,3.62385011,0,3.62385011,-2.5,-2.5,0,26,0
0.01,121,4.83168793,4.64282084,-2.59720278,-2.5,4.83145523,3.62385011,4.97059488,-2.5,-2.59720278,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,122,4.83134937,4.64170599,-2.59691358,-2.5,4.83111334,3.62385011,4.97027397,-2.5,-2.59691358,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,123,4.83100176,4.64056158,-2.5966177,-2.5,4.83076334,3.62385011,4.96994448,-2.5,-2.5966177,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,124,4.83067513,4.63946486,-2.59631538,-2.5,4.83043432,3.62385011,4.96962023,-2.5,-2.59631538,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,125,4.83030891,4.63825703,-2.59600377,-2.5,4.83006525,3.62385011,4.96927023,-2.5,-2.59600377,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,126,4.82993221,4.63701296,-2.59568357,-2.5,4.82968521,3.62385011,4.96890879,-2.5,-2.59568357,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,127,4.82953835,4.63571548,-2.59535384,-2.5,4.82928896,3.62385011,4.96853256,-2.5,-2.59535384,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,128,4.82914019,4.63439798,-2.59501505,-2.5,4.82888746,3.62385011,4.96814823,-2.5,-2.59501505,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,129,4.82875681,4.633111,-2.59466982,-2.5,4.82850122,3.62385011,4.96776485,-2.5,-2.59466982,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,130,4.82835245,4.63175869,-2.59431338,-2.5,4.82809305,3.62385011,4.96736383,-2.5,-2.59431362,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,131,4.82793379,4.63035536,-2.5939455,-2.5,4.8276701,3.62385011,4.96694803,-2.5,-2.5939455,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,132,4.82749414,4.62888956,-2.59356594,-2.5,4.82722759,3.62385011,4.96651268,-2.5,-2.59356594,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,133,4.82705641,4.6274128,-2.59317565,-2.5,4.82678604,3.62385011,4.9660697,-2.5,-2.59317565,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,134,4.82660818,4.62590218,-2.59277415,-2.5,4.82633448,3.62385011,4.96561384,-2.5,-2.59277415,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,135,4.82615566,4.62436485,-2.59236145,-2.5,4.82587814,3.62385011,4.96514654,-2.5,-2.59236145,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,136,4.82567692,4.62274313,-2.59193206,-2.5,4.82539511,3.62385011,4.96465397,-2.5,-2.59193206,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,137,4.82520866,4.62113714,-2.59149313,-2.5,4.82492304,3.62385011,4.96415901,-2.5,-2.59149313,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,138,4.82472372,4.61947298,-2.59103918,-2.5,4.82443333,3.62385011,4.96364403,-2.5,-2.59103918,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,139,4.82422209,4.61774778,-2.59056878,-2.5,4.82392788,3.62385011,4.96310759,-2.5,-2.59056878,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,140,4.82372952,4.61603451,-2.59008789,-2.5,4.82343102,3.62385011,4.96256781,-2.5,-2.59008789,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,141,4.82320786,4.61422205,-2.58958602,-2.5,4.82290411,3.62385011,4.96199656,-2.5,-2.58958602,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,142,4.82268381,4.6123867,-2.58906913,-2.5,4.8223753,3.62385011,4.961411,-2.5,-2.58906913,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,143,4.82214403,4.6104908,-2.58853412,-2.5,4.82183075,3.62385011,4.96080351,-2.5,-2.58853412,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,144,4.82160378,4.60857344,-2.58798289,-2.5,4.82128525,3.62385011,4.96018267,-2.5,-2.58798313,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,145,4.82108831,4.60671329,-2.58742476,-2.5,4.82076502,3.62385011,4.95956612,-2.5,-2.58742476,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,146,4.82049131,4.60459423,-2.5868237,-2.5,4.8201623,3.62385011,4.95887613,-2.5,-2.5868237,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,147,4.81993961,4.60258913,-2.58622146,-2.5,4.81960535,3.62385011,4.95820427,-2.5,-2.58622146,3.62385011,0,3.62385011,-2.5,-2.5,0,27,0
0.01,148,4.84359646,4.66822863,-2.59048724,-2.5,4.84338045,3.62385011,4.9727664,-2.5,-2.59048724,3.62385011,0,3.62385011,-2.5,-2.5,0,28,0
0.01,149,4.84319735,4.66695642,-2.59019661,-2.5,4.84297848,3.62385011,4.97241592,-2.5,-2.59019685,3.62385011,0,3.62385011,-2.5,-2.5,0,28,0
0.01,150,4.84275913,4.6655736,-2.58989596,-2.5,4.84253693,3.62385011,4.97203922,-2.5,-2.58989596,3.62385011,0,3.62385011,-2.5,-2.5,0,28,0
0.01,151,4.84233856,4.66422796,-2.5895865,-2.5,4.84211349,3.62385011,4.97166586,-2.5,-2.5895865,3.62385011,0,3.62385011,-2.5,-2.5,0,28,0
0.01,152,4.84188175,4.66277599,-2.58926511,-2.5,4.84165335,3.62385011,4.97126532,-2.5,-2.58926511,3.62385011,0,3.62385011,-2.5,-2.5,0,28,0
0.01,153,4.84142113,4.66130304,-2.58893323,-2.5,4.84118938,3.62385011,4.97085619,-2.5,-2.58893323,3.62385011,0,3.62385011,-2.5,-2.5,0,28,0
