tol,traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,naccept,nreject,converged
0.01,17,4.03403807,4.03761053,-2.50151682,-2.5,4.03400278,3.62387991,4.03548813,-2.49999738,-2.50151801,3.62385178,0,3.62384915,-2.5,-2.49999738,14,57,0
0.01,18,4.03527308,4.03504038,-2.50008464,-2.5,4.03528357,3.62388015,4.03484011,-2.49999738,-2.5000844,3.62385178,0,3.62384939,-2.5,-2.49999738,16,64,0
0.01,19,4.03776932,4.04056454,-2.50133324,-2.5,4.03774834,3.62388086,4.03874207,-2.49999714,-2.50133252,3.62385178,0,3.62384939,-2.5,-2.49999714,14,57,0
0.01,20,4.03913927,4.03881788,-2.4999547,-2.5,4.03914881,3.62387776,4.0386796,-2.49999762,-2.49995422,3.62385154,0,3.62384939,-2.5,-2.49999762,16,64,0
0.01,21,4.04077244,4.04034758,-2.49950385,-2.5,4.04076529,3.62388206,4.04097176,-2.49999714,-2.49950337,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,22,4.04324675,4.04352999,-2.50022483,-2.5,4.04325247,3.62387657,4.04296923,-2.49999809,-2.50022411,3.6238513,0,3.62384939,-2.5,-2.49999809,16,64,0
0.01,23,4.04487658,4.04466581,-2.49975109,-2.5,4.04487133,3.62387919,4.04497099,-2.49999738,-2.49975133,3.62385178,0,3.62384939,-2.5,-2.49999738,16,62,0
0.01,24,4.04683781,4.04601622,-2.49974179,-2.5,4.04685068,3.62387967,4.04626131,-2.49999738,-2.49974179,3.62385178,0,3.62384915,-2.5,-2.49999738,16,63,0
0.01,25,4.04876566,4.04931974,-2.50004578,-2.5,4.04874802,3.62387729,4.04958248,-2.49999785,-2.50004601,3.62385154,0,3.62384939,-2.5,-2.49999785,15,60,0
0.01,26,4.05038404,4.0491643,-2.49930215,-2.5,4.05038404,3.62387872,4.05032873,-2.49999762,-2.49930286,3.62385154,0,3.62384939,-2.5,-2.49999762,15,60,0
0.01,27,4.05271912,4.05263615,-2.49979997,-2.5,4.05271292,3.62387657,4.05284357,-2.49999809,-2.49979949,3.6238513,0,3.62384939,-2.5,-2.49999809,16,63,0
0.01,28,4.05471659,4.05584717,-2.50023389,-2.5,4.05468941,3.62387657,4.05586052,-2.49999809,-2.50023389,3.6238513,0,3.62384939,-2.5,-2.49999809,15,60,0
0.01,29,4.05674314,4.05649281,-2.50000715,-2.5,4.05675173,3.62387919,4.0563488,-2.49999738,-2.50000715,3.62385178,0,3.62384939,-2.5,-2.49999738,16,65,0
0.01,30,4.05858755,4.05863667,-2.49985552,-2.5,4.0585804,3.62387872,4.05884123,-2.49999762,-2.49985552,3.62385154,0,3.62384939,-2.5,-2.49999762,16,62,0
0.01,31,4.06044006,4.05956364,-2.49960423,-2.5,4.06044865,3.62387657,4.05997658,-2.49999809,-2.49960446,3.6238513,0,3.62384939,-2.5,-2.49999809,16,64,0
0.01,32,4.06270027,4.06435108,-2.50045633,-2.5,4.06267118,3.62387872,4.06394434,-2.49999738,-2.50045633,3.62385154,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,33,4.06457853,4.06444788,-2.50021195,-2.5,4.06459475,3.62388229,4.06422901,-2.4999969,-2.50021195,3.62385225,0,3.62384939,-2.5,-2.4999969,15,57,0
0.01,34,4.06648684,4.06636715,-2.50007033,-2.5,4.06649399,3.623878,4.06630135,-2.49999762,-2.50007033,3.62385154,0,3.62384939,-2.5,-2.49999762,17,66,0
0.01,35,4.06842995,4.06874228,-2.50008917,-2.5,4.06842947,3.62388253,4.06868458,-2.4999969,-2.50008917,3.62385225,0,3.62384915,-2.5,-2.4999969,15,58,0
0.01,36,4.07080078,4.07151318,-2.50060487,-2.5,4.07081413,3.62387848,4.07036495,-2.49999762,-2.50060606,3.62385178,0,3.62384939,-2.5,-2.49999762,14,56,0
0.01,37,4.0718565,4.06848049,-2.49890232,-2.5,4.0719099,3.62387824,4.06974792,-2.49999762,-2.49890327,3.62385178,0,3.62384939,-2.5,-2.49999762,14,55,0
0.01,38,4.07478046,4.07630396,-2.50090146,-2.5,4.07477903,3.62387991,4.07491875,-2.49999738,-2.50090241,3.62385178,0,3.62384915,-2.5,-2.49999738,14,56,0
0.01,39,4.07629156,4.07630396,-2.5001111,-2.5,4.07629633,3.62388325,4.07620859,-2.4999969,-2.50011086,3.62385225,0,3.62384915,-2.5,-2.4999969,17,65,0
0.01,40,4.07831717,4.07821417,-2.50002956,-2.5,4.07832336,3.62387705,4.07797194,-2.49999785,-2.50002956,3.62385154,0,3.62384939,-2.5,-2.49999785,16,64,0
0.01,41,4.07956362,4.07727194,-2.49901295,-2.5,4.07958317,3.62387872,4.07879543,-2.49999762,-2.49901509,3.62385154,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,42,4.08226681,4.08390379,-2.50045347,-2.5,4.08223772,3.62387896,4.08350611,-2.49999738,-2.50045347,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,43,4.08405876,4.08374357,-2.49994302,-2.5,4.08406353,3.62388182,4.08377838,-2.49999714,-2.49994302,3.62385225,0,3.62384915,-2.5,-2.49999714,16,63,0
0.01,44,4.08572674,4.08498621,-2.49943089,-2.5,4.08572292,3.6238811,4.08580494,-2.49999714,-2.49942994,3.62385201,0,3.62384915,-2.5,-2.49999714,15,61,0
0.01,45,4.08799314,4.08784008,-2.50001621,-2.5,4.08799553,3.62388253,4.08780622,-2.4999969,-2.50001597,3.62385225,0,3.62384915,-2.5,-2.4999969,16,63,0
0.01,46,4.08988905,4.09044838,-2.50000215,-2.5,4.08987284,3.62388062,4.09058857,-2.49999714,-2.50000215,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,47,4.09164381,4.09137487,-2.4995935,-2.5,4.09163237,3.62388039,4.09204578,-2.49999738,-2.49959326,3.62385201,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,48,4.09324932,4.09104729,-2.49905396,-2.5,4.09326839,3.623878,4.09256649,-2.49999762,-2.4990561,3.62385154,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,49,4.09565401,4.09573126,-2.49981904,-2.5,4.0956459,3.62388086,4.09607792,-2.49999714,-2.49981904,3.62385178,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,50,4.09776974,4.09744215,-2.49991846,-2.5,4.09777451,3.62387919,4.09745073,-2.49999738,-2.49991822,3.62385178,0,3.62384939,-2.5,-2.49999738,16,64,0
0.01,51,4.09976339,4.09959698,-2.50017786,-2.5,4.09977913,3.62388134,4.09943438,-2.49999714,-2.50017786,3.62385201,0,3.62384915,-2.5,-2.49999714,15,57,0
0.01,52,4.10118818,4.09966755,-2.49922872,-2.5,4.10119534,3.62387896,4.10089731,-2.49999738,-2.49922943,3.62385154,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,53,4.10330057,4.10237741,-2.49934316,-2.5,4.10329866,3.62388158,4.10326719,-2.49999714,-2.49934411,3.62385225,0,3.62384915,-2.5,-2.49999714,15,60,0
0.01,54,4.10650253,4.11007404,-2.50138378,-2.5,4.10646725,3.62387705,4.10779953,-2.49999785,-2.50138307,3.62385154,0,3.62384939,-2.5,-2.49999785,14,58,0
0.01,55,4.10733509,4.10710049,-2.49956441,-2.5,4.10732365,3.62388253,4.10767698,-2.4999969,-2.49956369,3.62385225,0,3.62384915,-2.5,-2.4999969,15,60,0
0.01,56,4.10959959,4.10944557,-2.50007939,-2.5,4.1096096,3.62387824,4.10919762,-2.49999762,-2.50007939,3.62385178,0,3.62384939,-2.5,-2.49999762,16,65,0
0.01,57,4.11147118,4.1111002,-2.49997711,-2.5,4.11148071,3.62387991,4.11104727,-2.49999738,-2.49997687,3.62385178,0,3.62384915,-2.5,-2.49999738,16,64,0
0.01,58,4.11335325,4.11348295,-2.49987268,-2.5,4.11334324,3.62388039,4.11364746,-2.49999738,-2.49987245,3.62385201,0,3.62384939,-2.5,-2.49999738,16,63,0
0.01,59,4.11539221,4.11510658,-2.50002837,-2.5,4.11540079,3.6238811,4.11502934,-2.49999714,-2.50002789,3.62385201,0,3.62384915,-2.5,-2.49999714,16,64,0
0.01,60,4.11720943,4.11708546,-2.49977207,-2.5,4.11720276,3.62387705,4.11738777,-2.49999785,-2.49977207,3.62385154,0,3.62384939,-2.5,-2.49999785,16,63,0
0.01,61,4.11921644,4.11875248,-2.49978995,-2.5,4.11922026,3.62387776,4.118927,-2.49999762,-2.49978995,3.62385154,0,3.62384939,-2.5,-2.49999762,16,63,0
0.01,62,4.12121201,4.12082863,-2.49991488,-2.5,4.12121916,3.62388062,4.12088919,-2.49999714,-2.49991488,3.62385201,0,3.62384939,-2.5,-2.49999714,16,64,0
0.01,63,4.12308216,4.12359238,-2.49996614,-2.5,4.12306356,3.62387896,4.12385702,-2.49999738,-2.49996614,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,64,4.12510443,4.12552547,-2.50002861,-2.5,4.12509537,3.6238811,4.12561846,-2.49999714,-2.50002789,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,65,4.12700748,4.1267314,-2.49977231,-2.5,4.12700462,3.623878,4.12699366,-2.49999762,-2.49977231,3.62385154,0,3.62384939,-2.5,-2.49999762,16,62,0
0.01,66,4.12915468,4.13032484,-2.50031853,-2.5,4.12913513,3.62388039,4.13006878,-2.49999738,-2.50031853,3.62385201,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,67,4.13125229,4.13297653,-2.50058508,-2.5,4.13122702,3.62388158,4.13236427,-2.49999714,-2.50058579,3.62385225,0,3.62384915,-2.5,-2.49999714,15,60,0
0.01,68,4.13286972,4.13347816,-2.50006509,-2.5,4.1328516,3.62387729,4.13369226,-2.49999762,-2.50006485,3.62385154,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,69,4.13497019,4.13589668,-2.50025415,-2.5,4.13495493,3.62387919,4.13575125,-2.49999738,-2.50025415,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,70,4.13683414,4.13706732,-2.50009441,-2.5,4.13683271,3.62387896,4.13712597,-2.49999738,-2.50009441,3.62385178,0,3.62384939,-2.5,-2.49999738,15,59,0
0.01,71,4.13931561,4.14034271,-2.50067544,-2.5,4.13932228,3.62387776,4.13911629,-2.49999762,-2.50067782,3.62385154,0,3.62384939,-2.5,-2.49999762,14,56,0
0.01,72,4.14082718,4.14063835,-2.5000658,-2.5,4.14083385,3.62388134,4.14053011,-2.49999714,-2.5000658,3.62385201,0,3.62384915,-2.5,-2.49999714,16,63,0
0.01,73,4.14269495,4.1434207,-2.50010443,-2.5,4.1426754,3.62387848,4.14352512,-2.49999762,-2.5001049,3.62385178,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,74,4.14423704,4.14303207,-2.49936819,-2.5,4.14423895,3.62387753,4.14417315,-2.49999762,-2.49936867,3.62385154,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,75,4.14645624,4.14652443,-2.49978518,-2.5,4.14644241,3.62387919,4.14701653,-2.49999738,-2.49978518,3.62385178,0,3.62384939,-2.5,-2.49999738,15,60,0
0.01,76,4.14859962,4.14843607,-2.50001216,-2.5,4.14860344,3.62387729,4.14843273,-2.49999762,-2.50001216,3.6238513,0,3.62384939,-2.5,-2.49999762,17,66,0
0.01,77,4.15062714,4.15107489,-2.50024271,-2.5,4.15062666,3.62388134,4.15086508,-2.49999714,-2.50024247,3.62385201,0,3.62384915,-2.5,-2.49999714,15,58,0
0.01,78,4.15169239,4.14800978,-2.4982388,-2.5,4.15172815,3.62388229,4.15018082,-2.49999714,-2.49823833,3.62385225,0,3.62384939,-2.5,-2.49999714,13,52,0
0.01,79,4.15436077,4.1527195,-2.49959421,-2.5,4.15439367,3.62387824,4.15301704,-2.49999762,-2.49959421,3.62385178,0,3.62384939,-2.5,-2.49999762,14,56,0
0.01,80,4.15684748,4.15825081,-2.50091004,-2.5,4.15684557,3.62388206,4.15712452,-2.49999714,-2.50091028,3.62385225,0,3.62384939,-2.5,-2.49999714,14,56,0
0.01,81,4.15834808,4.15859079,-2.49995613,-2.5,4.1583395,3.62387967,4.15868139,-2.49999738,-2.49995613,3.62385178,0,3.62384915,-2.5,-2.49999738,16,62,0
0.01,82,4.16037369,4.16029453,-2.50015497,-2.5,4.16038227,3.62388277,4.16015005,-2.4999969,-2.5001545,3.62385225,0,3.62384915,-2.5,-2.4999969,15,58,0
0.01,83,4.16228199,4.16282463,-2.50017309,-2.5,4.16227388,3.62387824,4.16280699,-2.49999762,-2.50017309,3.62385178,0,3.62384939,-2.5,-2.49999762,15,60,0
0.01,84,4.16420412,4.16444397,-2.50001955,-2.5,4.16420078,3.62388182,4.1645031,-2.49999714,-2.50001955,3.62385225,0,3.62384915,-2.5,-2.49999714,15,60,0
0.01,85,4.16659832,4.16752768,-2.50066733,-2.5,4.16660309,3.62387943,4.16647959,-2.49999738,-2.50066686,3.62385178,0,3.62384939,-2.5,-2.49999738,14,56,0
0.01,86,4.1679368,4.16593313,-2.49950886,-2.5,4.16797543,3.62388206,4.16647482,-2.49999714,-2.49950933,3.62385201,0,3.62384939,-2.5,-2.49999714,14,55,0
0.01,87,4.17015362,4.16997385,-2.5000236,-2.5,4.17016029,3.62387943,4.16985607,-2.49999738,-2.50002384,3.62385178,0,3.62384939,-2.5,-2.49999738,16,64,0
0.01,88,4.17209959,4.17203665,-2.50016499,-2.5,4.1721096,3.62387919,4.17190886,-2.49999738,-2.50016499,3.62385178,0,3.62384939,-2.5,-2.49999738,15,58,0
0.01,89,4.17431021,4.17505741,-2.50069594,-2.5,4.17431784,3.62388229,4.17419434,-2.49999714,-2.50069475,3.62385225,0,3.62384939,-2.5,-2.49999714,14,56,0
0.01,90,4.17607355,4.17692947,-2.50029373,-2.5,4.17606401,3.62388277,4.17664385,-2.4999969,-2.50029397,3.62385225,0,3.62384915,-2.5,-2.4999969,15,59,0
0.01,91,4.17840719,4.1802454,-2.50102353,-2.5,4.1783967,3.62388182,4.17897129,-2.49999714,-2.50102353,3.62385225,0,3.62384915,-2.5,-2.49999714,14,57,0
0.01,92,4.17903328,4.17556953,-2.49833822,-2.5,4.17906475,3.62388158,4.177701,-2.49999714,-2.49834061,3.62385201,0,3.62384915,-2.5,-2.49999714,13,53,0
0.01,93,4.18211794,4.18246174,-2.50050139,-2.5,4.18213224,3.62388039,4.18169355,-2.49999738,-2.50050139,3.62385201,0,3.62384939,-2.5,-2.49999738,14,57,0
0.01,94,4.18283844,4.17870712,-2.49821568,-2.5,4.18288279,3.62388062,4.18113852,-2.49999714,-2.49821687,3.62385201,0,3.62384939,-2.5,-2.49999714,13,54,0
0.01,95,4.18550968,4.18371773,-2.49940538,-2.5,4.18553638,3.62387896,4.18434048,-2.49999738,-2.49940538,3.62385178,0,3.62384939,-2.5,-2.49999738,14,57,0
0.01,96,4.18779755,4.18874311,-2.50032735,-2.5,4.18778467,3.62387872,4.18848467,-2.49999738,-2.50032735,3.62385154,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,97,4.1893959,4.18902016,-2.49963212,-2.5,4.18938923,3.62387943,4.18968582,-2.49999738,-2.4996314,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,98,4.19154072,4.19178963,-2.50002813,-2.5,4.19153452,3.62387896,4.19194317,-2.49999738,-2.50002813,3.62385178,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,99,4.19378424,4.19514704,-2.50053835,-2.5,4.19376898,3.62388277,4.19457817,-2.4999969,-2.50053835,3.62385249,0,3.62384915,-2.5,-2.4999969,15,61,0
0.01,100,4.19545794,4.19524384,-2.49984908,-2.5,4.1954565,3.62388253,4.19543505,-2.4999969,-2.49984908,3.62385225,0,3.62384915,-2.5,-2.4999969,16,64,0
0.01,101,4.19743824,4.19764757,-2.49992204,-2.5,4.1974287,3.62387872,4.19777918,-2.49999762,-2.49992204,3.62385154,0,3.62384939,-2.5,-2.49999762,16,66,0
0.01,102,4.19965553,4.20086908,-2.50053048,-2.5,4.19964504,3.62387753,4.20028639,-2.49999762,-2.50053072,3.62385154,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,103,4.20186424,4.20285368,-2.50064421,-2.5,4.20187044,3.62387753,4.20166349,-2.49999762,-2.50064301,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,104,4.20332623,4.20193577,-2.49978089,-2.5,4.20336151,3.62387824,4.20197582,-2.49999762,-2.49978089,3.62385178,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,105,4.20585966,4.2075181,-2.50086617,-2.5,4.20585442,3.62387824,4.20610523,-2.49999762,-2.50086427,3.62385154,0,3.62384939,-2.5,-2.49999762,14,59,0
0.01,106,4.20700264,4.20657825,-2.49961352,-2.5,4.20699644,3.62387991,4.20723629,-2.49999738,-2.49961257,3.62385178,0,3.62384915,-2.5,-2.49999738,15,62,0
0.01,107,4.20877552,4.20756388,-2.49938583,-2.5,4.20877934,3.62387776,4.20865011,-2.49999762,-2.49938607,3.62385154,0,3.62384939,-2.5,-2.49999762,15,63,0
0.01,108,4.21120167,4.21211147,-2.50010896,-2.5,4.21118069,3.62388277,4.21204996,-2.4999969,-2.50010896,3.62385225,0,3.62384915,-2.5,-2.4999969,15,61,0
0.01,109,4.21307039,4.21374893,-2.50001717,-2.5,4.21304941,3.62388015,4.21388531,-2.49999738,-2.50001693,3.62385178,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,110,4.2150054,4.2148509,-2.4998343,-2.5,4.21500206,3.62388277,4.21507025,-2.4999969,-2.4998343,3.62385225,0,3.62384915,-2.5,-2.4999969,16,63,0
0.01,111,4.21775961,4.22066355,-2.50119591,-2.5,4.21773148,3.62387824,4.21885729,-2.49999762,-2.50119591,3.62385178,0,3.62384939,-2.5,-2.49999762,14,59,0
0.01,112,4.21871948,4.21831894,-2.4996357,-2.5,4.21871328,3.62387896,4.21900129,-2.49999738,-2.49963641,3.62385178,0,3.62384939,-2.5,-2.49999738,15,61,0
0.01,113,4.22078466,4.2209568,-2.49983358,-2.5,4.22077036,3.62387943,4.2213583,-2.49999738,-2.49983311,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,114,4.22289801,4.22202253,-2.49984694,-2.5,4.22291803,3.62387872,4.22202301,-2.49999738,-2.49984694,3.62385154,0,3.62384939,-2.5,-2.49999738,14,57,0
0.01,115,4.22494793,4.22432137,-2.49997306,-2.5,4.22496843,3.62387776,4.22408199,-2.49999762,-2.49997258,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,116,4.2268095,4.22756195,-2.50022006,-2.5,4.22679472,3.62387681,4.22751951,-2.49999809,-2.50021982,3.62385154,0,3.62384939,-2.5,-2.49999809,15,62,0
0.01,117,4.22936249,4.23114157,-2.50085497,-2.5,4.22935486,3.62387729,4.22967196,-2.49999785,-2.50085473,3.62385154,0,3.62384939,-2.5,-2.49999785,14,59,0
0.01,118,4.23075533,4.23160839,-2.50025415,-2.5,4.2307415,3.623878,4.23147202,-2.49999762,-2.50025415,3.62385154,0,3.62384939,-2.5,-2.49999762,15,63,0
0.01,119,4.23247051,4.23219252,-2.49966073,-2.5,4.23246384,3.6238811,4.23272991,-2.49999714,-2.49966049,3.62385201,0,3.62384915,-2.5,-2.49999714,15,62,0
0.01,120,4.23448038,4.23377514,-2.49968553,-2.5,4.23448658,3.62388039,4.23415756,-2.49999738,-2.49968553,3.62385201,0,3.62384939,-2.5,-2.49999738,16,65,0
0.01,121,4.23648357,4.23603725,-2.49975395,-2.5,4.23648596,3.62387705,4.23630333,-2.49999785,-2.49975395,3.62385154,0,3.62384939,-2.5,-2.49999785,16,64,0
0.01,122,4.23853731,4.23877287,-2.50016165,-2.5,4.23853874,3.62387824,4.23871803,-2.49999762,-2.50016165,3.62385178,0,3.62384939,-2.5,-2.49999762,15,61,0
0.01,123,4.2400651,4.2386837,-2.49931359,-2.5,4.24007368,3.62387919,4.23975754,-2.49999738,-2.49931264,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,124,4.24231672,4.24055433,-2.49957514,-2.5,4.24235344,3.623878,4.24089766,-2.49999762,-2.49957514,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,125,4.24430656,4.24399948,-2.49978399,-2.5,4.24430466,3.62388253,4.24427462,-2.4999969,-2.49978399,3.62385225,0,3.62384915,-2.5,-2.4999969,16,64,0
0.01,126,4.24629116,4.24588346,-2.4997921,-2.5,4.24629402,3.62387681,4.24607992,-2.49999809,-2.49979234,3.6238513,0,3.62384939,-2.5,-2.49999809,16,65,0
0.01,127,4.2482233,4.24770403,-2.49978471,-2.5,4.2482276,3.62387943,4.24793959,-2.49999738,-2.49978471,3.62385178,0,3.62384939,-2.5,-2.49999738,16,64,0
0.01,128,4.25017309,4.24994421,-2.49979234,-2.5,4.25017023,3.62388277,4.25021172,-2.4999969,-2.49979186,3.62385225,0,3.62384915,-2.5,-2.4999969,16,64,0
0.01,129,4.2524457,4.25267935,-2.50046086,-2.5,4.25245905,3.62388158,4.25206852,-2.49999714,-2.50045991,3.62385225,0,3.62384915,-2.5,-2.49999714,14,57,0
0.01,130,4.25458527,4.25597811,-2.50083971,-2.5,4.2545805,3.62388134,4.25490046,-2.49999714,-2.50083995,3.62385201,0,3.62384915,-2.5,-2.49999714,14,58,0
0.01,131,4.25511599,4.2507453,-2.49827933,-2.5,4.25516796,3.62387896,4.25327492,-2.49999738,-2.49828482,3.62385178,0,3.62384939,-2.5,-2.49999738,13,54,0
0.01,132,4.25879288,4.26166296,-2.5011549,-2.5,4.25876236,3.62387824,4.25990391,-2.49999762,-2.50115919,3.62385178,0,3.62384939,-2.5,-2.49999762,14,59,0
0.01,133,4.25946617,4.25868559,-2.49935293,-2.5,4.25944996,3.62387681,4.26011372,-2.49999809,-2.49935675,3.62385154,0,3.62384939,-2.5,-2.49999809,13,53,0
0.01,134,4.26190615,4.26216173,-2.49991345,-2.5,4.2618947,3.62388062,4.26239824,-2.49999714,-2.49991417,3.62385201,0,3.62384939,-2.5,-2.49999714,15,60,0
0.01,135,4.26392746,4.26463985,-2.50009704,-2.5,4.26390934,3.62387896,4.26470232,-2.49999738,-2.50009704,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,136,4.26566935,4.26535749,-2.49968052,-2.5,4.26566315,3.62387919,4.2659564,-2.49999738,-2.49968147,3.62385178,0,3.62384939,-2.5,-2.49999738,15,62,0
0.01,137,4.26742935,4.26621866,-2.49940872,-2.5,4.26743507,3.62387753,4.26726961,-2.49999762,-2.49940896,3.62385154,0,3.62384939,-2.5,-2.49999762,15,62,0
0.01,138,4.27024603,4.27199936,-2.50095296,-2.5,4.27023363,3.62388229,4.27085781,-2.49999714,-2.50095296,3.62385225,0,3.62384939,-2.5,-2.49999714,14,58,0
0.01,139,4.27194071,4.27320194,-2.50046802,-2.5,4.2719245,3.62387681,4.27273035,-2.49999785,-2.50046778,3.62385154,0,3.62384939,-2.5,-2.49999785,15,61,0
0.01,140,4.273839,4.27315664,-2.50000858,-2.5,4.27386475,3.62387753,4.27286291,-2.49999762,-2.50000858,3.62385154,0,3.62384939,-2.5,-2.49999762,14,57,0
0.01,141,4.27569294,4.27596378,-2.50014305,-2.5,4.27569199,3.62387967,4.2758956,-2.49999738,-2.50014305,3.62385178,0,3.62384915,-2.5,-2.49999738,15,60,0
0.01,142,4.27769184,4.27811384,-2.50022101,-2.5,4.27769089,3.62387991,4.27793598,-2.49999738,-2.50022054,3.62385178,0,3.62384915,-2.5,-2.49999738,15,59,0
0.01,143,4.27974415,4.28112555,-2.50038791,-2.5,4.27972078,3.62388325,4.28072405,-2.4999969,-2.50038743,3.62385225,0,3.62384915,-2.5,-2.4999969,15,60,0
0.01,144,4.28154087,4.28064919,-2.49994111,-2.5,4.28156376,3.62388086,4.28062773,-2.49999714,-2.49994111,3.62385178,0,3.62384939,-2.5,-2.49999714,14,57,0
0.01,145,4.28358984,4.28396606,-2.50026679,-2.5,4.28359222,3.62388229,4.28369808,-2.49999714,-2.50026679,3.62385225,0,3.62384939,-2.5,-2.49999714,15,61,0
0.01,146,4.2854557,4.28538942,-2.50005579,-2.5,4.28546095,3.62388039,4.2853651,-2.49999738,-2.50005579,3.62385201,0,3.62384939,-2.5,-2.49999738,17,68,0
