framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,sample,time_ms
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,32,dt,0.0009765625,0,1.6271869972115383
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,32,dt,0.0009765625,1,4.531282000243664
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,32,dt,0.0009765625,1,1.6104779933812097
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32,tol,1e-08,0,6.168263993458822
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32,tol,1e-08,0,5.29302800714504
cubie,rosenbrock23_sciml,performance,adaptive,default,both,32,tol,1e-08,1,5.997676998958923
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32,tol,1e-08,1,5.270425986964256
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32,tol,1e-08,0,7.311321998713538
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32,tol,1e-08,0,8.304289003717713
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32,tol,1e-08,1,8.75776399334427
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32,tol,1e-08,1,6.477254995843396
cubie,kvaerno3,performance,fixed,fixed,both,8,dt,0.0009765625,0,3.9187309885164723
cubie,kvaerno3,performance,fixed,fixed,none,8,dt,0.0009765625,0,3.638708993094042
cubie,kvaerno3,performance,fixed,fixed,both,8,dt,0.0009765625,1,4.235383996274322
cubie,kvaerno3,performance,fixed,fixed,none,8,dt,0.0009765625,1,2.4473759985994548
cubie,kvaerno3,performance,adaptive,default,both,8,tol,1e-08,0,110.85822799941525
cubie,kvaerno3,performance,adaptive,default,none,8,tol,1e-08,0,104.88995999912731
cubie,kvaerno3,performance,adaptive,default,both,8,tol,1e-08,1,106.03788499429356
cubie,kvaerno3,performance,adaptive,default,none,8,tol,1e-08,1,104.78808400512207
cubie,kvaerno3,performance,adaptive,pi,both,8,tol,1e-08,0,92.41004499199335
cubie,kvaerno3,performance,adaptive,pi,none,8,tol,1e-08,0,92.82203500333708
cubie,kvaerno3,performance,adaptive,pi,both,8,tol,1e-08,1,90.81488000811078
cubie,kvaerno3,performance,adaptive,pi,none,8,tol,1e-08,1,87.2596720000729
cubie,kvaerno3,performance,fixed,fixed,both,32,dt,0.0009765625,0,4.645833003451116
cubie,kvaerno3,performance,fixed,fixed,none,32,dt,0.0009765625,0,2.9493960028048605
cubie,kvaerno3,performance,fixed,fixed,both,32,dt,0.0009765625,1,4.46380399807822
cubie,kvaerno3,performance,fixed,fixed,none,32,dt,0.0009765625,1,2.4963780015241355
cubie,kvaerno3,performance,adaptive,default,both,32,tol,1e-08,0,197.6394219964277
cubie,kvaerno3,performance,adaptive,default,none,32,tol,1e-08,0,197.58441900194157
cubie,kvaerno3,performance,adaptive,default,both,32,tol,1e-08,1,203.1733979965793
cubie,kvaerno3,performance,adaptive,default,none,32,tol,1e-08,1,201.29213899781462
cubie,kvaerno3,performance,adaptive,pi,both,32,tol,1e-08,0,157.60614800092299
cubie,kvaerno3,performance,adaptive,pi,none,32,tol,1e-08,0,151.27450399450026
cubie,kvaerno3,performance,adaptive,pi,both,32,tol,1e-08,1,161.50864399969578
cubie,kvaerno3,performance,adaptive,pi,none,32,tol,1e-08,1,155.4839590098709
cubie,kvaerno5,performance,fixed,fixed,both,8,dt,0.0009765625,0,11.029154993593693
cubie,kvaerno5,performance,fixed,fixed,none,8,dt,0.0009765625,0,7.308195999939926
cubie,kvaerno5,performance,fixed,fixed,both,8,dt,0.0009765625,1,7.590516994241625
cubie,kvaerno5,performance,fixed,fixed,none,8,dt,0.0009765625,1,6.787910999264568
cubie,kvaerno5,performance,adaptive,default,both,8,tol,1e-08,0,108.13962201063987
cubie,kvaerno5,performance,adaptive,default,none,8,tol,1e-08,0,106.89536000427324
cubie,kvaerno5,performance,adaptive,default,both,8,tol,1e-08,1,107.8431299974909
cubie,kvaerno5,performance,adaptive,default,none,8,tol,1e-08,1,102.63554900302552
cubie,kvaerno5,performance,adaptive,pi,both,8,tol,1e-08,0,39.8040919972118
cubie,kvaerno5,performance,adaptive,pi,none,8,tol,1e-08,0,42.95796400401741
cubie,kvaerno5,performance,adaptive,pi,both,8,tol,1e-08,1,40.015966005739756
cubie,kvaerno5,performance,adaptive,pi,none,8,tol,1e-08,1,38.97470400261227
cubie,kvaerno5,performance,fixed,fixed,both,32,dt,0.0009765625,0,7.809381990227848
cubie,kvaerno5,performance,fixed,fixed,none,32,dt,0.0009765625,0,6.867909993161447
cubie,kvaerno5,performance,fixed,fixed,both,32,dt,0.0009765625,1,10.379497005487792
cubie,kvaerno5,performance,fixed,fixed,none,32,dt,0.0009765625,1,7.221088992082514
cubie,kvaerno5,performance,adaptive,default,both,32,tol,1e-08,0,277.91124100622255
cubie,kvaerno5,performance,adaptive,default,none,32,tol,1e-08,0,280.91186098754406
cubie,kvaerno5,performance,adaptive,default,both,32,tol,1e-08,1,277.913070996874
cubie,kvaerno5,performance,adaptive,default,none,32,tol,1e-08,1,276.7408579966286
cubie,kvaerno5,performance,adaptive,pi,both,32,tol,1e-08,0,104.01960099989083
cubie,kvaerno5,performance,adaptive,pi,none,32,tol,1e-08,0,111.09505800413899
cubie,kvaerno5,performance,adaptive,pi,both,32,tol,1e-08,1,108.20648200751748
cubie,kvaerno5,performance,adaptive,pi,none,32,tol,1e-08,1,106.94387000694405
