framework,algorithm,phase,mode,tier,transfers,n,setting_kind,setting,samples,min_ms,p05_ms,median_ms,p95_ms,max_ms
cubie,rosenbrock23_sciml,performance,adaptive,default,both,8,tol,1e-08,2,5.930622006417252,6.008752556226682,6.71192750451155,7.415102452796418,7.493233002605848
cubie,rosenbrock23_sciml,performance,adaptive,default,none,32,tol,1e-08,2,5.270425986964256,5.271556087973295,5.281726997054648,5.2918979061360005,5.29302800714504
cubie,rosenbrock23_sciml,performance,adaptive,default,none,8,tol,1e-08,2,5.00176299829036,5.093699048302369,5.921123498410452,6.748547948518535,6.840483998530544
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,32,tol,1e-08,2,7.311321998713538,7.383644098445075,8.034542996028904,8.685441893612733,8.75776399334427
cubie,rosenbrock23_sciml,performance,adaptive,pi,both,8,tol,1e-08,2,6.628508999710903,6.63366334993043,6.680052501906175,6.7264416538819205,6.731596004101448
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,32,tol,1e-08,2,6.477254995843396,6.5686066962371115,7.390771999780554,8.212937303323997,8.304289003717713
cubie,rosenbrock23_sciml,performance,adaptive,pi,none,8,tol,1e-08,2,5.958535009995103,5.959758209792199,5.97076700796606,5.981775806139922,5.9829990059370175
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,32,dt,0.0009765625,2,4.4360159954521805,4.440779295691755,4.483648997847922,4.52651870000409,4.531282000243664
cubie,rosenbrock23_sciml,performance,fixed,fixed,both,8,dt,0.0009765625,2,3.423875998123549,3.4444355485902634,3.629471502790693,3.814507456991123,3.8350670074578375
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,32,dt,0.0009765625,2,1.6104779933812097,1.611313443572726,1.618832495296374,1.6263515470200218,1.6271869972115383
cubie,rosenbrock23_sciml,performance,fixed,fixed,none,8,dt,0.0009765625,2,1.6226250008912757,1.6308044003380928,1.7044189953594469,1.7780335903808009,1.786212989827618
cubie,tsit5,performance,adaptive,default,both,32,tol,1e-08,2,3.600254000048153,3.6642299499362707,4.240013498929329,4.815797047922388,4.879772997810505
cubie,tsit5,performance,adaptive,default,both,8,tol,1e-08,2,4.65706099930685,4.6642500994494185,4.728952000732534,4.793653902015649,4.800843002158217
cubie,tsit5,performance,adaptive,default,none,32,tol,1e-08,2,0.5945199955021963,0.6026442453730851,0.6757624942110851,0.7488807430490851,0.757004992919974
cubie,tsit5,performance,adaptive,default,none,8,tol,1e-08,2,0.7519969949498773,0.7528111949795857,0.7601389952469617,0.7674667955143377,0.7682809955440462
cubie,tsit5,performance,adaptive,pi,both,32,tol,1e-08,2,5.317659990396351,5.334594491432654,5.487005000759382,5.63941551008611,5.656350011122413
cubie,tsit5,performance,adaptive,pi,both,8,tol,1e-08,2,5.002656005672179,5.0041310059896205,5.017406008846592,5.030681011703564,5.032156012021005
cubie,tsit5,performance,adaptive,pi,none,32,tol,1e-08,2,1.1281890037935227,1.1686340032611042,1.5326389984693378,1.8966439936775714,1.937088993145153
cubie,tsit5,performance,adaptive,pi,none,8,tol,1e-08,2,0.7025840022834018,0.7039710522803944,0.7164545022533275,0.7289379522262607,0.7303250022232533
cubie,tsit5,performance,fixed,fixed,both,32,dt,0.0009765625,2,3.5322010080562904,3.5401401575654745,3.611592503148131,3.6830448487307876,3.6909839982399717
cubie,tsit5,performance,fixed,fixed,both,8,dt,0.0009765625,2,4.870748001849279,4.8881999522564,5.045267505920492,5.202335059584584,5.219787009991705
cubie,tsit5,performance,fixed,fixed,none,32,dt,0.0009765625,2,0.724761004676111,0.7329656044021249,0.8068070019362494,0.880648399470374,0.8888529991963878
cubie,tsit5,performance,fixed,fixed,none,8,dt,0.0009765625,2,0.7768960058456287,0.7836151053197682,0.8440870005870238,0.9045588958542794,0.9112779953284189
cubie,vern7,performance,adaptive,default,both,32,tol,1e-08,2,3.624082004535012,3.672475054190727,4.108012501092162,4.543549947993597,4.591942997649312
cubie,vern7,performance,adaptive,default,both,8,tol,1e-08,2,4.69118999899365,4.730244899110403,5.081739000161178,5.433233101211954,5.472288001328707
cubie,vern7,performance,adaptive,default,none,32,tol,1e-08,2,0.6921150052221492,0.6927935552084818,0.6989005050854757,0.7050074549624696,0.7056860049488023
cubie,vern7,performance,adaptive,default,none,8,tol,1e-08,2,0.6791999912820756,0.7342421420617029,1.2296214990783483,1.7250008560949937,1.780043006874621
cubie,vern7,performance,adaptive,pi,both,32,tol,1e-08,2,4.731549997814,4.744328148080967,4.859331500483677,4.974334852886386,4.987113003153354
cubie,vern7,performance,adaptive,pi,both,8,tol,1e-08,2,4.701735990238376,4.805783090705518,5.742206994909793,6.678630899114069,6.78267799958121
cubie,vern7,performance,adaptive,pi,none,32,tol,1e-08,2,0.793379993410781,0.7937119939015247,0.7966999983182177,0.7996880027349107,0.8000200032256544
cubie,vern7,performance,adaptive,pi,none,8,tol,1e-08,2,0.6219839997356758,0.69923824921716,1.3945264945505187,2.0898147398838773,2.1670689893653616
cubie,vern7,performance,fixed,fixed,both,32,dt,0.0009765625,2,4.1308910003863275,4.199683000479126,4.818811001314316,5.4379390021495055,5.506731002242304
cubie,vern7,performance,fixed,fixed,both,8,dt,0.0009765625,2,5.772753007477149,5.795850107097067,6.003724003676325,6.211597900255583,6.234694999875501
cubie,vern7,performance,fixed,fixed,none,32,dt,0.0009765625,2,1.0003399947891012,1.0025602947280277,1.022542994178366,1.0425256936287042,1.0447459935676306
cubie,vern7,performance,fixed,fixed,none,8,dt,0.0009765625,2,2.149799998733215,2.151768848852953,2.169488499930594,2.1872081510082353,2.189177001127973
julia,kvaerno3,performance,adaptive,julia,both,32,tol,1.0e-8,2,8.280036,8.2800887,8.280563,8.281037300000001,8.28109
julia,kvaerno3,performance,adaptive,julia,both,8,tol,1.0e-8,2,8.026204,8.02632955,8.027459499999999,8.02858945,8.028715
julia,kvaerno3,performance,adaptive,julia,none,32,tol,1.0e-8,2,8.224229,8.22431215,8.2250605,8.22580885,8.225892
julia,kvaerno3,performance,adaptive,julia,none,8,tol,1.0e-8,2,7.971632,8.054555149999999,8.8008635,9.54717185,9.630095
julia,kvaerno3,performance,fixed,fixed,both,32,dt,0.0009765625,2,2.965326,2.98115685,3.1236345,3.26611215,3.281943
julia,kvaerno3,performance,fixed,fixed,both,8,dt,0.0009765625,2,3.323414,3.37979415,3.8872155,4.39463685,4.451017
julia,kvaerno3,performance,fixed,fixed,none,32,dt,0.0009765625,2,2.904916,2.9062456,2.918212,2.9301784,2.931508
julia,kvaerno3,performance,fixed,fixed,none,8,dt,0.0009765625,2,2.972933,3.0129368999999997,3.372972,3.7330071,3.773011
julia,kvaerno5,performance,adaptive,julia,both,32,tol,1.0e-8,2,0.876421,0.87658375,0.8780485,0.87951325,0.879676
julia,kvaerno5,performance,adaptive,julia,both,8,tol,1.0e-8,2,0.892094,0.8942232000000001,0.913386,0.9325488,0.934678
julia,kvaerno5,performance,adaptive,julia,none,32,tol,1.0e-8,2,0.832784,0.83292075,0.8341514999999999,0.83538225,0.835519
julia,kvaerno5,performance,adaptive,julia,none,8,tol,1.0e-8,2,0.834924,0.83512525,0.8369365,0.8387477499999999,0.838949
julia,kvaerno5,performance,fixed,fixed,both,32,dt,0.0009765625,2,5.984799,5.98499675,5.9867764999999995,5.98855625,5.988754
julia,kvaerno5,performance,fixed,fixed,both,8,dt,0.0009765625,2,5.943768,5.9451292,5.957380000000001,5.9696308,5.970992
julia,kvaerno5,performance,fixed,fixed,none,32,dt,0.0009765625,2,5.942092,5.943078949999999,5.9519614999999995,5.96084405,5.961831
julia,kvaerno5,performance,fixed,fixed,none,8,dt,0.0009765625,2,5.891956,5.8920617,5.893013,5.8939643,5.89407
julia,rosenbrock23_sciml,performance,adaptive,julia,both,32,tol,1.0e-8,2,3.549954,3.60312535,4.0816675,4.56020965,4.613381
julia,rosenbrock23_sciml,performance,adaptive,julia,both,8,tol,1.0e-8,2,3.21771,3.21922345,3.2328444999999997,3.24646555,3.247979
julia,rosenbrock23_sciml,performance,adaptive,julia,none,32,tol,1.0e-8,2,3.188559,3.2279154500000002,3.5821235,3.93633155,3.975688
julia,rosenbrock23_sciml,performance,adaptive,julia,none,8,tol,1.0e-8,2,3.16407,3.16423565,3.1657265,3.16721735,3.167383
julia,rosenbrock23_sciml,performance,fixed,fixed,both,32,dt,0.0009765625,2,1.166315,1.17031585,1.2063234999999999,1.24233115,1.246332
julia,rosenbrock23_sciml,performance,fixed,fixed,both,8,dt,0.0009765625,2,2.416632,2.41680385,2.4183505,2.4198971499999997,2.420069
julia,rosenbrock23_sciml,performance,fixed,fixed,none,32,dt,0.0009765625,2,1.091161,1.0925544,1.105095,1.1176356,1.119029
julia,rosenbrock23_sciml,performance,fixed,fixed,none,8,dt,0.0009765625,2,1.22969,1.2397822,1.330612,1.4214418,1.431534
julia,tsit5,performance,adaptive,julia,both,32,tol,1.0e-8,2,0.336975,0.33701600000000004,0.33738500000000005,0.337754,0.337795
julia,tsit5,performance,adaptive,julia,both,8,tol,1.0e-8,2,0.385221,0.38685614999999995,0.4015725,0.41628885,0.417924
julia,tsit5,performance,adaptive,julia,none,32,tol,1.0e-8,2,0.29781,0.29782405,0.2979505,0.29807695,0.298091
julia,tsit5,performance,adaptive,julia,none,8,tol,1.0e-8,2,0.333384,0.3352566,0.35211000000000003,0.3689634,0.370836
julia,tsit5,performance,fixed,fixed,both,32,dt,0.0009765625,2,0.483865,0.48450234999999997,0.4902385,0.49597465,0.496612
julia,tsit5,performance,fixed,fixed,both,8,dt,0.0009765625,2,0.530281,0.53705875,0.5980585,0.65905825,0.665836
julia,tsit5,performance,fixed,fixed,none,32,dt,0.0009765625,2,0.448736,0.44879285,0.4493045,0.44981615,0.449873
julia,tsit5,performance,fixed,fixed,none,8,dt,0.0009765625,2,0.448011,0.4547749,0.5156499999999999,0.5765250999999999,0.583289
julia,vern7,performance,adaptive,julia,both,32,tol,1.0e-8,2,0.579048,0.5809759,0.598327,0.6156781,0.617606
julia,vern7,performance,adaptive,julia,both,8,tol,1.0e-8,2,0.614626,0.616204,0.630406,0.6446080000000001,0.646186
julia,vern7,performance,adaptive,julia,none,32,tol,1.0e-8,2,0.56935,0.56941925,0.5700425,0.57066575,0.570735
julia,vern7,performance,adaptive,julia,none,8,tol,1.0e-8,2,0.537425,0.5391654,0.554829,0.5704926,0.572233
julia,vern7,performance,fixed,fixed,both,32,dt,0.0009765625,2,0.669685,0.6715574,0.688409,0.7052606,0.707133
julia,vern7,performance,fixed,fixed,both,8,dt,0.0009765625,2,0.760623,0.7646755000000001,0.801148,0.8376205,0.841673
julia,vern7,performance,fixed,fixed,none,32,dt,0.0009765625,2,0.619658,0.6217952,0.64103,0.6602648000000001,0.662402
julia,vern7,performance,fixed,fixed,none,8,dt,0.0009765625,2,0.82017,0.8695235499999999,1.3137055,1.7578874500000001,1.807241
